osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width
29056311,3031,Kudrnáčova,tertiary,50,False,False,30.335,"LINESTRING (16.1816213 50.4782863, 16.1817724 50.478286, 16.18205 50.4782854)",,,
"[29594502, 29594501, 124024894]",303,,secondary,50,False,False,52.093999999999994,"LINESTRING (16.1816213 50.4782863, 16.181333 50.4782683, 16.1811627 50.4782343, 16.1810276 50.4782078, 16.180915 50.4781709)",2,yes,
"[143108632, 196845285]",303,T. G. Masaryka,secondary,50,False,True,171.719,"LINESTRING (16.1816213 50.4782863, 16.1816148 50.4783578, 16.1815761 50.4789698, 16.1815765 50.4791313, 16.18159 50.4792831, 16.1816382 50.4795273, 16.1816466 50.4797023, 16.1816479 50.4797288, 16.1816302 50.4798271)",2,,
9587539,303,Hostovského,secondary,50,False,True,56.016000000000005,"LINESTRING (16.1789809 50.4768552, 16.1790606 50.4769533, 16.1792135 50.4770643, 16.179485 50.477239)",2,,
29055125,,Dvorská,residential,,False,True,135.995,"LINESTRING (16.1799989 50.478574, 16.1800266 50.4786054, 16.1800486 50.4786349, 16.1802483 50.4788598, 16.1804102 50.4792174, 16.1804579 50.4795216, 16.1804721 50.4797396)",,,
271495707,567,Kostelecká,secondary,50,False,False,78.838,"LINESTRING (16.1799989 50.478574, 16.1800974 50.478537, 16.1803055 50.4784473, 16.180915 50.4781709)",2,,
271495707,567,Kostelecká,secondary,50,False,True,284.751,"LINESTRING (16.1799989 50.478574, 16.179761 50.478641, 16.1795423 50.4787023, 16.179292 50.4787466, 16.179 50.4788273, 16.1788293 50.478923, 16.1786936 50.4790336, 16.1786015 50.4791495, 16.1782851 50.4795527, 16.1781257 50.4797042, 16.177652 50.480072, 16.1773199 50.4803532)",2,,
1161192720,,Dvorská,residential,,False,False,90.331,"LINESTRING (16.1799989 50.478574, 16.1799358 50.4785303, 16.1794711 50.4780106, 16.179365 50.477871)",,,
37045129,303,Jiráskova,secondary,50,False,True,36.911,"LINESTRING (16.1817501 50.4820427, 16.181536 50.4823454)",2,,
79046824,,Komenského náměstí,residential,,False,True,14.457,"LINESTRING (16.1817501 50.4820427, 16.1818801 50.482143)",,,
"[37045128, 302893657, 39652426]",303,"['T. G. Masaryka', 'Jiráskova', 'nám. Čs. armády']",secondary,50,False,False,248.458,"LINESTRING (16.1817501 50.4820427, 16.1817697 50.4819066, 16.1817682 50.4818685, 16.1817381 50.4817351, 16.1817287 50.4816955, 16.1816841 50.4815074, 16.1815952 50.4812772, 16.1815524 50.4811556, 16.181535 50.481007, 16.1815444 50.480705, 16.1815294 50.4803854, 16.1815357 50.4803119, 16.1816276 50.4798402, 16.1816302 50.4798271)",2,,
29012489,3034,Smetanova,tertiary,50,False,False,34.329,"LINESTRING (16.179485 50.477239, 16.1790024 50.4772705)",,,
9587539,303,Hostovského,secondary,50,False,False,56.016000000000005,"LINESTRING (16.179485 50.477239, 16.1792135 50.4770643, 16.1790606 50.4769533, 16.1789809 50.4768552)",2,,
9587539,303,Hostovského,secondary,50,False,True,57.67700000000001,"LINESTRING (16.179485 50.477239, 16.179925 50.477549, 16.1800278 50.4776259)",2,,
9587539,303,Hostovského,secondary,50,False,False,87.27000000000001,"LINESTRING (16.180915 50.4781709, 16.1807645 50.4780836, 16.1806805 50.4780306, 16.1806425 50.4780066, 16.180204 50.47773, 16.1800278 50.4776259)",2,,
"[124024894, 29594501, 29594502]",303,,secondary,50,False,True,52.09400000000001,"LINESTRING (16.180915 50.4781709, 16.1810276 50.4782078, 16.1811627 50.4782343, 16.181333 50.4782683, 16.1816213 50.4782863)",2,yes,
271495707,567,Kostelecká,secondary,50,False,True,78.838,"LINESTRING (16.180915 50.4781709, 16.1803055 50.4784473, 16.1800974 50.478537, 16.1799989 50.478574)",2,,
29594490,,Padolí,residential,,False,False,229.362,"LINESTRING (16.176574 50.4807222, 16.1779545 50.4825885)",,,
