osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
31792414,2,14,Českých bratří,primary,50,False,False,12.299,"LINESTRING (16.1537212 50.3428531, 16.1536311 50.3428753, 16.1535547 50.3428798)",,
475322476,2,14,Českých bratří,primary,50,False,True,244.29100000000003,"LINESTRING (16.1537212 50.3428531, 16.1539097 50.3427671, 16.1541214 50.3426572, 16.1544903 50.3424193, 16.1546615 50.3422991, 16.1549383 50.3420636, 16.155098 50.3419345, 16.1555375 50.3416565, 16.1557023 50.3415436, 16.1558095 50.3414601, 16.1559903 50.3412924, 16.1560416 50.3412443)",,
"[31792416, 984747682, 949811788, 216174426, 331922716]","['1', '2']",14,"['U Zázvorky', 'Husovo náměstí']",primary,"['50', '30']",False,True,149.55700000000002,"LINESTRING (16.150523 50.3453788, 16.1505997 50.3453493, 16.1506689 50.3453262, 16.1510503 50.3452441, 16.1511576 50.345209, 16.1512241 50.3451742, 16.1512757 50.3451364, 16.1513522 50.3450664, 16.1514147 50.3449813, 16.1514685 50.3449003, 16.1515324 50.3448033, 16.1515611 50.3447322, 16.1515828 50.3446569, 16.151577 50.3445185, 16.1515721 50.3443803)",,
475297354,2,14,U Zázvorky,primary,50,False,False,59.88000000000001,"LINESTRING (16.150523 50.3453788, 16.1504632 50.3454138, 16.150415 50.3454568, 16.150349 50.345546, 16.1502887 50.3456449, 16.1502511 50.3457405, 16.150222 50.3458697)",,
31792417,2,14,Komenského,primary,50,False,False,211.971,"LINESTRING (16.150222 50.3458697, 16.150226 50.346187, 16.1502371 50.3462626, 16.1502714 50.3464972, 16.1503409 50.3468778, 16.1504154 50.3472657, 16.1504898 50.3477009, 16.150501 50.3477662)",,
31792422,,,náměstí Republiky,residential,,True,False,54.004,"LINESTRING (16.150222 50.3458697, 16.1501561 50.3457907, 16.1500822 50.3457268, 16.1496982 50.3455261)",,
475297354,2,14,U Zázvorky,primary,50,False,True,59.88,"LINESTRING (16.150222 50.3458697, 16.1502511 50.3457405, 16.1502887 50.3456449, 16.150349 50.345546, 16.150415 50.3454568, 16.1504632 50.3454138, 16.150523 50.3453788)",,
158695842,2,14,Komenského,primary,50,False,True,35.601,"LINESTRING (16.1505357 50.3480856, 16.150501 50.3477662)",,
31792405,,28522,Pod Hradbami,tertiary,,False,True,211.58200000000002,"LINESTRING (16.1535547 50.3428798, 16.1537252 50.3430433, 16.1538245 50.3431607, 16.1538656 50.3432246, 16.1538983 50.3432892, 16.1539168 50.3433457, 16.1539222 50.3434002, 16.1539284 50.343457, 16.1539278 50.343513, 16.1539013 50.3436282, 16.1538667 50.3437462, 16.1538168 50.3438592, 16.1537509 50.3439695, 16.1536819 50.3440788, 16.1535984 50.3441834, 16.1535161 50.3442717, 16.153421 50.34436, 16.1532434 50.3445345, 16.1532164 50.3446184)",,
31792414,2,14,Českých bratří,primary,50,False,True,12.299,"LINESTRING (16.1535547 50.3428798, 16.1536311 50.3428753, 16.1537212 50.3428531)",,
