osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,maxspeed
37015171,Jihlavská,residential,False,False,53.285,,"LINESTRING (15.6726269 49.3089201, 15.6720358 49.3086353)",,
54737548,Jihlavská,secondary,False,False,57.733000000000004,405,"LINESTRING (15.6726269 49.3089201, 15.6727716 49.3088036, 15.6729018 49.3087143, 15.6729928 49.3086633, 15.6730811 49.3086208, 15.6732042 49.3085676)",,
54737548,Jihlavská,secondary,False,True,70.473,405,"LINESTRING (15.6726269 49.3089201, 15.6722924 49.3092156, 15.672061 49.3094353)",,
38228719,U Pivovaru,residential,False,True,50.183,,"LINESTRING (15.6736549 49.3083976, 15.6734739 49.307962)",,
54737548,Jihlavská,secondary,False,True,37.751000000000005,405,"LINESTRING (15.6736549 49.3083976, 15.6734001 49.3084915, 15.6732042 49.3085676)",,
"[337218926, 54949255]",Legionářská,secondary,False,False,189.243,405,"LINESTRING (15.6736549 49.3083976, 15.6738576 49.3083472, 15.6741079 49.3082817, 15.6746381 49.3081459, 15.675664 49.3078581, 15.6757805 49.3078195, 15.6759173 49.3077675, 15.6759968 49.3077281, 15.6760286 49.3077044)",,
9581491,Pod Kaplou,secondary,False,False,676.004,403,"LINESTRING (15.6762993 49.3065109, 15.6764869 49.3065602, 15.6766023 49.3065833, 15.676765 49.3066139, 15.6768545 49.3066251, 15.6769596 49.3066255, 15.6771231 49.3066089, 15.6783775 49.3064115, 15.6785618 49.3063912, 15.6786955 49.3063882, 15.6788166 49.3063945, 15.6790011 49.3064222, 15.6792123 49.3064756, 15.6793821 49.3065281, 15.6795416 49.3065859, 15.6796891 49.3066501, 15.6798606 49.3067592, 15.6799374 49.306817, 15.6801 49.3069692, 15.6802397 49.3071668, 15.6803562 49.3073392, 15.6804159 49.3075006, 15.6805162 49.3079083, 15.6806021 49.3083354, 15.6806156 49.308455, 15.6806315 49.3085963, 15.6806256 49.3088216, 15.6806024 49.3092769, 15.6805938 49.309626, 15.6806137 49.3097402, 15.680658 49.3098499, 15.6807194 49.3099643, 15.6808676 49.3102373)",,
38228715,Legionářská,secondary,False,False,121.071,405,"LINESTRING (15.6762993 49.3065109, 15.6762888 49.3064177, 15.6762866 49.3063968, 15.6762457 49.3061593, 15.6762486 49.3059481, 15.6762595 49.3058617, 15.6762907 49.3057483, 15.6763245 49.3056697, 15.6763857 49.3055757, 15.6764443 49.3055158, 15.6765098 49.3054635)",,
"[38228720, 175160305, 38228715]","['Židovský most', 'Legionářská']",secondary,False,True,71.78200000000001,405,"LINESTRING (15.6762993 49.3065109, 15.676277 49.3066732, 15.6762462 49.3068844, 15.6762433 49.3069032, 15.6762063 49.3071536)",yes,
"[54949176, 54949177, 335605959]","['Pod Zámkem', 'Legionářská']",residential,False,False,212.532,,"LINESTRING (15.6762993 49.3065109, 15.6760246 49.3064928, 15.6759641 49.3064902, 15.6759121 49.3064821, 15.6758833 49.3064473, 15.6758554 49.3063356, 15.6757853 49.3062546, 15.6757724 49.3061879, 15.6757696 49.3061349, 15.675774 49.3060637, 15.67577 49.3060086, 15.6757637 49.305904, 15.6757242 49.3056778, 15.6757057 49.3055131, 15.6756981 49.3054443, 15.675701 49.305366, 15.6757097 49.3053308, 15.6757304 49.3053042, 15.6757721 49.3052831, 15.6758285 49.3052792, 15.6763993 49.305369)",,
"[338348764, 10879533]",Široká,secondary,True,False,132.658,405,"LINESTRING (15.6786783 49.3039733, 15.6786236 49.303828, 15.6785658 49.3033677, 15.6785693 49.3033309, 15.6785903 49.303293, 15.6786763 49.3032338, 15.6787553 49.3032137, 15.6792933 49.303104)",,50
"[336433293, 336433294]",nám. Svobody,secondary,False,True,64.936,405,"LINESTRING (15.6786783 49.3039733, 15.6786173 49.3040431, 15.6785422 49.3041332, 15.6784833 49.3041966, 15.6783324 49.3043395, 15.6781878 49.3044606)",,50
38228715,Legionářská,secondary,False,True,49.358,405,"LINESTRING (15.677056 49.3051998, 15.6769773 49.3052413, 15.6766855 49.3053662, 15.6765098 49.3054635)",,
55073482,Za Hospodou,residential,False,True,56.332,,"LINESTRING (15.677056 49.3051998, 15.6774413 49.3053582, 15.6774652 49.3053694, 15.6775644 49.3054161, 15.6776099 49.3054375, 15.6777054 49.3054776)",,
55073502,nám. Svobody,secondary,False,False,116.14699999999999,405,"LINESTRING (15.677056 49.3051998, 15.6775368 49.3048818, 15.6781878 49.3044606)",,50
"[38228704, 38228721, 9837627, 335605950]",Lipartova,secondary,False,False,72.23799999999999,403,"LINESTRING (15.677454 49.3040227, 15.6774727 49.3040345, 15.6774829 49.3040465, 15.6779744 49.3043461, 15.6779808 49.30435, 15.6780511 49.3043873, 15.6780646 49.3043958, 15.6781878 49.3044606)",yes,50
"[9580818, 9837627]","['Valdštejnská', 'Lipartova']",secondary,False,"[False, True]",41.398,403,"LINESTRING (15.677454 49.3040227, 15.6773823 49.3039947, 15.677297 49.3039722, 15.6769233 49.303888)",,50
37015189,Valdštejnská,residential,False,True,55.615,,"LINESTRING (15.677454 49.3040227, 15.6774397 49.303774, 15.6774225 49.3037163, 15.6773909 49.303658, 15.6773388 49.3036183, 15.6772315 49.3035829)",,
"[38228704, 38228721, 9837627, 335605950]",Lipartova,secondary,False,True,72.238,403,"LINESTRING (15.6781878 49.3044606, 15.6780646 49.3043958, 15.6780511 49.3043873, 15.6779808 49.30435, 15.6779744 49.3043461, 15.6774829 49.3040465, 15.6774727 49.3040345, 15.677454 49.3040227)",yes,50
55073502,nám. Svobody,secondary,False,True,116.14699999999999,405,"LINESTRING (15.6781878 49.3044606, 15.6775368 49.3048818, 15.677056 49.3051998)",,50
"[336433293, 336433294]",nám. Svobody,secondary,False,False,64.936,405,"LINESTRING (15.6781878 49.3044606, 15.6783324 49.3043395, 15.6784833 49.3041966, 15.6785422 49.3041332, 15.6786173 49.3040431, 15.6786783 49.3039733)",,50
38228725,5. května,secondary,True,False,57.811,405,"LINESTRING (15.6792933 49.303104, 15.6793088 49.3033393, 15.6793779 49.3036201)",,
9580818,Valdštejnská,secondary,False,False,32.477999999999994,403,"LINESTRING (15.6769233 49.303888, 15.6768128 49.3038443, 15.6767334 49.3037967, 15.6765982 49.3036912)",,50
"[9580818, 9837627]","['Valdštejnská', 'Lipartova']",secondary,False,"[False, True]",41.398,403,"LINESTRING (15.6769233 49.303888, 15.677297 49.3039722, 15.6773823 49.3039947, 15.677454 49.3040227)",,50
54949073,Lipartova,residential,False,False,65.32300000000001,,"LINESTRING (15.6769233 49.303888, 15.6766224 49.3038443, 15.6763796 49.303811, 15.6760385 49.3037792)",,
55073482,Za Hospodou,residential,False,False,56.332,,"LINESTRING (15.6777054 49.3054776, 15.6776099 49.3054375, 15.6775644 49.3054161, 15.6774652 49.3053694, 15.6774413 49.3053582, 15.677056 49.3051998)",,
9581491,Pod Kaplou,secondary,False,True,676.004,403,"LINESTRING (15.6808676 49.3102373, 15.6807194 49.3099643, 15.680658 49.3098499, 15.6806137 49.3097402, 15.6805938 49.309626, 15.6806024 49.3092769, 15.6806256 49.3088216, 15.6806315 49.3085963, 15.6806156 49.308455, 15.6806021 49.3083354, 15.6805162 49.3079083, 15.6804159 49.3075006, 15.6803562 49.3073392, 15.6802397 49.3071668, 15.6801 49.3069692, 15.6799374 49.306817, 15.6798606 49.3067592, 15.6796891 49.3066501, 15.6795416 49.3065859, 15.6793821 49.3065281, 15.6792123 49.3064756, 15.6790011 49.3064222, 15.6788166 49.3063945, 15.6786955 49.3063882, 15.6785618 49.3063912, 15.6783775 49.3064115, 15.6771231 49.3066089, 15.6769596 49.3066255, 15.6768545 49.3066251, 15.676765 49.3066139, 15.6766023 49.3065833, 15.6764869 49.3065602, 15.6762993 49.3065109)",,
37015169,Školní,residential,False,False,145.758,,"LINESTRING (15.6752782 49.3102873, 15.6750094 49.3100044, 15.6747598 49.3097786, 15.6745023 49.3095663, 15.6740766 49.3092391)",,
37015169,Školní,residential,False,True,57.983000000000004,,"LINESTRING (15.6752782 49.3102873, 15.6754264 49.3105146, 15.6754796 49.3105963, 15.6755911 49.3107672)",,
54737697,Zemědělská,residential,False,True,100.36699999999999,,"LINESTRING (15.6752782 49.3102873, 15.6752092 49.3103181, 15.6749111 49.3104511, 15.6741357 49.3107971)",,
37015169,Školní,residential,False,True,97.854,,"LINESTRING (15.6732042 49.3085676, 15.6740508 49.3092193, 15.6740766 49.3092391)",,
54737548,Jihlavská,secondary,False,False,37.751000000000005,405,"LINESTRING (15.6732042 49.3085676, 15.6734001 49.3084915, 15.6736549 49.3083976)",,
54737548,Jihlavská,secondary,False,True,57.733000000000004,405,"LINESTRING (15.6732042 49.3085676, 15.6730811 49.3086208, 15.6729928 49.3086633, 15.6729018 49.3087143, 15.6727716 49.3088036, 15.6726269 49.3089201)",,
37015169,Školní,residential,False,False,97.854,,"LINESTRING (15.6740766 49.3092391, 15.6740508 49.3092193, 15.6732042 49.3085676)",,
37015169,Školní,residential,False,True,145.758,,"LINESTRING (15.6740766 49.3092391, 15.6745023 49.3095663, 15.6747598 49.3097786, 15.6750094 49.3100044, 15.6752782 49.3102873)",,
37015170,Družstevní,living_street,False,False,105.178,,"LINESTRING (15.6740766 49.3092391, 15.6736087 49.3095634, 15.6730826 49.3099281)",,
54737548,Jihlavská,secondary,False,False,11.949,405,"LINESTRING (15.6707457 49.3109771, 15.6708163 49.31088)",,
37015170,Družstevní,living_street,False,True,70.499,,"LINESTRING (15.6707457 49.3109771, 15.6711233 49.3110987, 15.6712001 49.3111067, 15.6712735 49.3111048, 15.671346 49.3110934, 15.6714144 49.3110713, 15.671484 49.3110361, 15.671602 49.3109646)",,
37015171,Jihlavská,residential,False,True,53.285,,"LINESTRING (15.6720358 49.3086353, 15.6726269 49.3089201)",,
37015172,Dolní,residential,False,True,68.739,,"LINESTRING (15.6720358 49.3086353, 15.6723851 49.3084005, 15.6724762 49.3083445, 15.6725676 49.3082985, 15.6727546 49.3082425)",,
37015172,Dolní,residential,False,False,68.739,,"LINESTRING (15.6727546 49.3082425, 15.6725676 49.3082985, 15.6724762 49.3083445, 15.6723851 49.3084005, 15.6720358 49.3086353)",,
54737548,Jihlavská,secondary,False,True,11.949,405,"LINESTRING (15.6708163 49.31088, 15.6707457 49.3109771)",,
54737548,Jihlavská,secondary,False,False,184.40999999999997,405,"LINESTRING (15.6708163 49.31088, 15.6708862 49.3107896, 15.6712105 49.3103695, 15.671431 49.3101004, 15.6715845 49.3099285, 15.672061 49.3094353)",,
37015170,Družstevní,living_street,False,False,70.499,,"LINESTRING (15.671602 49.3109646, 15.671484 49.3110361, 15.6714144 49.3110713, 15.671346 49.3110934, 15.6712735 49.3111048, 15.6712001 49.3111067, 15.6711233 49.3110987, 15.6707457 49.3109771)",,
37015170,Družstevní,living_street,False,True,83.574,,"LINESTRING (15.671602 49.3109646, 15.6720626 49.3106408, 15.6723859 49.3104135)",,
37015176,Zemědělská,residential,False,False,46.978,,"LINESTRING (15.6745047 49.3111444, 15.6741357 49.3107971)",,
37015178,Spojovací,residential,False,False,89.23,,"LINESTRING (15.6745047 49.3111444, 15.6750976 49.3109386, 15.6755911 49.3107672)",,
37015176,Zemědělská,residential,False,True,46.978,,"LINESTRING (15.6741357 49.3107971, 15.6745047 49.3111444)",,
37015176,Zemědělská,residential,False,False,123.65,,"LINESTRING (15.6741357 49.3107971, 15.6739002 49.3105574, 15.6736591 49.3103271, 15.6735457 49.3102368, 15.6733931 49.3101323, 15.6730826 49.3099281)",,
54737697,Zemědělská,residential,False,False,100.36699999999999,,"LINESTRING (15.6741357 49.3107971, 15.6749111 49.3104511, 15.6752092 49.3103181, 15.6752782 49.3102873)",,
37015170,Družstevní,living_street,False,False,73.921,,"LINESTRING (15.6730826 49.3099281, 15.6729754 49.3100028, 15.6725004 49.3103337, 15.6723859 49.3104135)",,
37015170,Družstevní,living_street,False,True,105.178,,"LINESTRING (15.6730826 49.3099281, 15.6736087 49.3095634, 15.6740766 49.3092391)",,
37015176,Zemědělská,residential,False,False,92.292,,"LINESTRING (15.6730826 49.3099281, 15.6728393 49.3098024, 15.6723212 49.3095348, 15.672061 49.3094353)",,
37015176,Zemědělská,residential,False,True,123.65,,"LINESTRING (15.6730826 49.3099281, 15.6733931 49.3101323, 15.6735457 49.3102368, 15.6736591 49.3103271, 15.6739002 49.3105574, 15.6741357 49.3107971)",,
37015170,Družstevní,living_street,False,False,83.574,,"LINESTRING (15.6723859 49.3104135, 15.6720626 49.3106408, 15.671602 49.3109646)",,
37015170,Družstevní,living_street,False,True,73.921,,"LINESTRING (15.6723859 49.3104135, 15.6725004 49.3103337, 15.6729754 49.3100028, 15.6730826 49.3099281)",,
37015169,Školní,residential,False,False,57.983000000000004,,"LINESTRING (15.6755911 49.3107672, 15.6754796 49.3105963, 15.6754264 49.3105146, 15.6752782 49.3102873)",,
37015178,Spojovací,residential,False,True,89.23,,"LINESTRING (15.6755911 49.3107672, 15.6750976 49.3109386, 15.6745047 49.3111444)",,
37015182,Zašpitál,residential,False,True,133.644,,"LINESTRING (15.6760286 49.3077044, 15.6762436 49.3077564, 15.6763614 49.3077755, 15.6767442 49.3078082, 15.6768359 49.3078296, 15.6771634 49.3078647, 15.6773213 49.307897, 15.6773867 49.3079224, 15.6774396 49.307954, 15.6774862 49.3080011, 15.6775954 49.3081678)",,
