osmid,name,highway,oneway,reversed,length,geometry,ref,bridge
27562748,Horní Rokytnice,residential,False,True,102.14,"LINESTRING (15.4613218 50.7262668, 15.4612927 50.7266146, 15.4613766 50.7271824)",,
255581228,Horní Rokytnice,secondary,False,False,108.059,"LINESTRING (15.4613218 50.7262668, 15.4615298 50.7263001, 15.4620018 50.7263991, 15.4624462 50.7264357, 15.4628212 50.7264275)",294,
255581228,Horní Rokytnice,secondary,False,True,81.38,"LINESTRING (15.4613218 50.7262668, 15.4610507 50.7262467, 15.4608002 50.7262443, 15.4605719 50.7262476, 15.4601725 50.7262873)",294,
27562742,,residential,False,False,33.324,"LINESTRING (15.4647584 50.7263475, 15.4648993 50.7262835, 15.465197 50.72626)",,
255581228,Horní Rokytnice,secondary,False,False,109.982,"LINESTRING (15.4647584 50.7263475, 15.4651864 50.7264268, 15.4655801 50.7265415, 15.466159 50.7267711)",294,
255581228,Horní Rokytnice,secondary,False,True,137.01999999999998,"LINESTRING (15.4647584 50.7263475, 15.464391 50.7263287, 15.4636024 50.7263661, 15.4629866 50.7264145, 15.4628212 50.7264275)",294,
"[27562858, 38558059, 38558058]",,residential,False,False,194.157,"LINESTRING (15.4689338 50.7285178, 15.4692698 50.7284148, 15.4693664 50.7283718, 15.4694084 50.7283067, 15.4694245 50.7281929, 15.469392 50.7280656, 15.469355 50.7279343, 15.4693947 50.7278013, 15.4694634 50.7277109, 15.4695253 50.7276612, 15.4698772 50.7275175, 15.4701156 50.7274456, 15.470442 50.7272929)",,yes
255581228,Horní Rokytnice,secondary,False,False,194.11,"LINESTRING (15.4689338 50.7285178, 15.4692817 50.72945, 15.4693645 50.7296657, 15.4695147 50.7298676, 15.4698347 50.730144)",294,
255581228,Horní Rokytnice,secondary,False,True,63.873,"LINESTRING (15.4689338 50.7285178, 15.4687546 50.7282023, 15.4686114 50.727981)",294,
23195008,Horní Rokytnice,residential,False,False,77.577,"LINESTRING (15.4698347 50.730144, 15.4697097 50.7303773, 15.4696492 50.7306538, 15.4696903 50.730824)",,
255581228,Horní Rokytnice,secondary,False,True,194.11,"LINESTRING (15.4698347 50.730144, 15.4695147 50.7298676, 15.4693645 50.7296657, 15.4692817 50.72945, 15.4689338 50.7285178)",294,
23195008,Horní Rokytnice,residential,False,True,18.251,"LINESTRING (15.4697571 50.7309826, 15.4696903 50.730824)",,
27562736,,residential,False,False,81.498,"LINESTRING (15.4697571 50.7309826, 15.4697226 50.7311485, 15.469509 50.7316977)",,
27214941,,residential,False,True,34.45,"LINESTRING (15.4597835 50.7316521, 15.4602714 50.7316769)",,
27214941,,residential,False,False,58.53,"LINESTRING (15.4597835 50.7316521, 15.4595053 50.7316841, 15.4593236 50.7317091, 15.4589671 50.7317521)",,
30443462,,residential,False,True,74.64,"LINESTRING (15.4597835 50.7316521, 15.4596501 50.7313333, 15.4594841 50.7310084)",,
27214941,,residential,False,False,159.457,"LINESTRING (15.4589671 50.7317521, 15.458822 50.731783, 15.458677 50.731796, 15.458567 50.731779, 15.458284 50.731696, 15.4581265 50.731644, 15.457657 50.731489, 15.457082 50.731371, 15.4568543 50.7313538)",,
27214941,,residential,False,True,58.53,"LINESTRING (15.4589671 50.7317521, 15.4593236 50.7317091, 15.4595053 50.7316841, 15.4597835 50.7316521)",,
27215758,Horní Rokytnice,residential,False,False,512.93,"LINESTRING (15.4589671 50.7317521, 15.459004 50.731595, 15.458977 50.731434, 15.45873 50.731014, 15.458366 50.730261, 15.4579919 50.7297468, 15.457792 50.729472, 15.4577778 50.7293852, 15.457817 50.729321, 15.458163 50.729127, 15.458724 50.728906, 15.459162 50.728708, 15.459391 50.728552, 15.459525 50.728416, 15.459714 50.728177, 15.459864 50.728058, 15.459995 50.727978, 15.4600919 50.7279397)",,
27562747,Horní Rokytnice,residential,False,True,63.95,"LINESTRING (15.4600919 50.7279397, 15.4599198 50.727375)",,
27215758,Horní Rokytnice,residential,False,False,101.223,"LINESTRING (15.4600919 50.7279397, 15.460182 50.727904, 15.460477 50.727843, 15.460899 50.727777, 15.4614798 50.7277242)",,
27215758,Horní Rokytnice,residential,False,True,512.93,"LINESTRING (15.4600919 50.7279397, 15.459995 50.727978, 15.459864 50.728058, 15.459714 50.728177, 15.459525 50.728416, 15.459391 50.728552, 15.459162 50.728708, 15.458724 50.728906, 15.458163 50.729127, 15.457817 50.729321, 15.4577778 50.7293852, 15.457792 50.729472, 15.4579919 50.7297468, 15.458366 50.730261, 15.45873 50.731014, 15.458977 50.731434, 15.459004 50.731595, 15.4589671 50.7317521)",,
27562747,Horní Rokytnice,residential,False,False,208.882,"LINESTRING (15.4600919 50.7279397, 15.4601187 50.7280131, 15.460271 50.7287703, 15.4603517 50.7288695, 15.460495 50.7288781, 15.4616365 50.7286808, 15.4617224 50.7286114)",,
27562748,Horní Rokytnice,residential,False,True,60.682,"LINESTRING (15.4613766 50.7271824, 15.4614798 50.7277242)",,
27562748,Horní Rokytnice,residential,False,False,102.14,"LINESTRING (15.4613766 50.7271824, 15.4612927 50.7266146, 15.4613218 50.7262668)",,
