osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,width,junction,bridge,access
"[102339276, 1174697798]",Jiráskova,secondary,False,False,286.54200000000003,"LINESTRING (13.2964315 49.3971615, 13.2965132 49.3971174, 13.2965468 49.3970901, 13.2966104 49.3969533, 13.2967012 49.396744, 13.2968435 49.396384, 13.2968671 49.3963232, 13.297019 49.3958529, 13.2970338 49.3957987, 13.2970692 49.3956694, 13.2971275 49.3953711, 13.2972466 49.3947938, 13.2972578 49.3947397, 13.2972819 49.3946681)",50,,186,,,,
870870679,Dobrovského,secondary,False,True,13.184,"LINESTRING (13.2942337 49.3976812, 13.2940696 49.3977327)",50,2,186,,,,
245066600,Dobrovského,secondary,False,False,170.16100000000003,"LINESTRING (13.2942337 49.3976812, 13.2944417 49.3976159, 13.2945849 49.3975749, 13.2948817 49.3975068, 13.2960249 49.3972966, 13.2962144 49.3972571, 13.296331 49.3972101, 13.2964315 49.3971615)",50,2,186,,,,
245066601,Pražská,residential,False,False,100.45700000000001,"LINESTRING (13.2942337 49.3976812, 13.2942362 49.3975375, 13.294236 49.3974173, 13.2942369 49.3972997, 13.294238 49.3970644, 13.2942345 49.3967778)",30,,,,,,
36852739,Komenského,residential,True,False,153.29699999999997,"LINESTRING (13.294275 49.3936311, 13.2944012 49.3936594, 13.2949879 49.3937101, 13.2951709 49.3937259, 13.2952434 49.3937321, 13.2952797 49.3937345, 13.2956684 49.3937604, 13.2960771 49.3937899, 13.2961154 49.3937928, 13.2963718 49.3938123)",,,,,,,
219689331,Vídeňská,residential,False,True,119.82900000000001,"LINESTRING (13.294275 49.3936311, 13.2941583 49.3942311, 13.2941165 49.3944622, 13.294086 49.3946306, 13.2940733 49.3947007)",,,,,,,
"[304868064, 304868065]",Podbranská,residential,False,True,149.255,"LINESTRING (13.294275 49.3936311, 13.2941754 49.3936255, 13.2939108 49.3936493, 13.2935283 49.3936902, 13.2925173 49.3937884, 13.2922334 49.3938075)",,,,,,,
29034514,Nádražní,tertiary,True,False,37.212,"LINESTRING (13.2880552 49.3992424, 13.2879557 49.3992966, 13.2876759 49.3994682)",,,,,,,
103060333,Nádražní,tertiary,True,False,17.471,"LINESTRING (13.2880552 49.3992424, 13.2879954 49.3992372, 13.2879425 49.3992182, 13.2879037 49.3991882, 13.2878841 49.399151)",,,,,roundabout,,
171229954,Nádražní,tertiary,False,True,5.58,"LINESTRING (13.2876155 49.3994994, 13.2876759 49.3994682)",,,,,,,
171229958,Nádražní,tertiary,False,True,92.053,"LINESTRING (13.2877178 49.3976594, 13.2877283 49.3980368, 13.2877296 49.3980842, 13.2877336 49.3981146, 13.2877453 49.3982025, 13.2877777 49.3983379, 13.2878131 49.3984833)",,,,,,,
"[314322168, 314322171]","['Nádražní', 'Husovo náměstí']",tertiary,False,False,98.362,"LINESTRING (13.2877178 49.3976594, 13.2877207 49.397569, 13.2877232 49.3974726, 13.2877287 49.3974409, 13.2877338 49.3974119, 13.2877466 49.3973569, 13.2877593 49.3973249, 13.2877765 49.397283, 13.287807 49.397235, 13.2878477 49.3971808, 13.2879526 49.3970854, 13.2880172 49.397021, 13.2880498 49.3969886, 13.2881084 49.396937, 13.2881436 49.3968927, 13.2881606 49.3968487)",,,,,,,
436221647,Masarykova,residential,False,False,35.606,"LINESTRING (13.2911065 49.3988096, 13.2912378 49.398501)",,,,,,,
85845700,Kollárova,residential,False,False,116.667,"LINESTRING (13.2911065 49.3988096, 13.2922326 49.3990622, 13.2926346 49.3991438)",,,,,,,
436221647,Masarykova,residential,False,True,92.064,"LINESTRING (13.2911065 49.3988096, 13.2910073 49.3988764, 13.2908788 49.398963, 13.2907217 49.3990689, 13.2906452 49.3991241, 13.2902409 49.3994162)",,,,,,,
702362206,Kollárova,residential,False,True,122.082,"LINESTRING (13.2911065 49.3988096, 13.2908697 49.3987624, 13.2900544 49.3986001, 13.2897191 49.3985334, 13.2894924 49.3984903)",,,,,,,
295684999,Úzká,residential,True,False,187.93200000000007,"LINESTRING (13.2915647 49.3977321, 13.2917061 49.3977881, 13.2917934 49.3978237, 13.2918819 49.3978651, 13.2919553 49.3979001, 13.2919912 49.3979172, 13.292052 49.3979526, 13.2921521 49.3980174, 13.2922809 49.3981274, 13.2923542 49.3982126, 13.2923761 49.3982394, 13.2923951 49.3982661, 13.2925728 49.3985623, 13.2926013 49.3986099, 13.2926316 49.3986651, 13.2926551 49.3987078, 13.2926621 49.39873, 13.2926843 49.3987999, 13.2926903 49.3988374, 13.2926966 49.3988767, 13.292696 49.3988939, 13.2926895 49.3989698, 13.2926758 49.3990364, 13.2926732 49.3990486, 13.2926629 49.3990797, 13.2926346 49.3991438)",,,,,,,
314322324,Úzká,residential,False,True,28.865,"LINESTRING (13.2915647 49.3977321, 13.2914123 49.3976738, 13.2913389 49.3976458, 13.2912208 49.3976006)",30,,,,,,
436221647,Masarykova,residential,False,True,88.71,"LINESTRING (13.2915647 49.3977321, 13.291258 49.3984534, 13.2912378 49.398501)",,,,,,,
36852751,Žižkova,residential,False,True,96.846,"LINESTRING (13.2997744 49.3909733, 13.2996245 49.3909517, 13.2995489 49.3909412, 13.299227 49.3908967, 13.2984659 49.3907912)",,,,,,,
273115879,Národních mučedníků,residential,True,False,76.428,"LINESTRING (13.2997744 49.3909733, 13.2997926 49.391071, 13.2994605 49.3915724, 13.2994344 49.3916118)",,,,,,,
142770836,Maškova,residential,False,True,8.37,"LINESTRING (13.2989555 49.3923349, 13.2988493 49.3923051)",,,,,,,
273115879,Národních mučedníků,residential,True,False,19.881,"LINESTRING (13.2989555 49.3923349, 13.2988468 49.3924991)",,,,,,,
142770836,Maškova,residential,False,False,102.326,"LINESTRING (13.2989555 49.3923349, 13.2990371 49.3923578, 13.3003282 49.3925516)",,,,,,,
36852740,Bozděchova,residential,False,True,8.37,"LINESTRING (13.2988468 49.3924991, 13.2987406 49.3924693)",,,,,,,
273115879,Národních mučedníků,residential,True,False,126.284,"LINESTRING (13.2988468 49.3924991, 13.2982168 49.3934504, 13.2981097 49.3935218)",,,,,,,
102339279,Šmilovského,residential,False,False,130.382,"LINESTRING (13.2981097 49.3935218, 13.2981298 49.3936111, 13.2981488 49.3937007, 13.2982976 49.394401, 13.2983575 49.3946832)",,,,,,,
142770835,Národních mučedníků,residential,True,False,126.444,"LINESTRING (13.2981097 49.3935218, 13.2981105 49.3934206, 13.2987406 49.3924693)",,,,,,,
142772932,Hostašova,residential,False,False,98.69000000000001,"LINESTRING (13.2981097 49.3935218, 13.2979405 49.3936234, 13.2978273 49.3936857, 13.2971985 49.3940542, 13.2971032 49.3941201)",,,,,,,
322047916,Studentská,residential,False,True,125.94799999999998,"LINESTRING (13.2981097 49.3935218, 13.298284 49.3935373, 13.2985043 49.3935834, 13.298967 49.3936865, 13.2994234 49.3937849, 13.29978 49.3938294)",,,,,,,
142772932,Hostašova,residential,False,True,98.69,"LINESTRING (13.2971032 49.3941201, 13.2971985 49.3940542, 13.2978273 49.3936857, 13.2979405 49.3936234, 13.2981097 49.3935218)",,,,,,,
329304008,Komenského,residential,False,False,62.774,"LINESTRING (13.2971032 49.3941201, 13.2971468 49.3941796, 13.2971824 49.394232, 13.2972018 49.3942992, 13.2972239 49.3943629, 13.2972634 49.3946002, 13.2972819 49.3946681)",,,,,,,
329304008,Komenského,residential,False,True,64.832,"LINESTRING (13.2971032 49.3941201, 13.2970165 49.394056, 13.2969101 49.393985, 13.2967855 49.3939134, 13.2966801 49.3938706, 13.2965425 49.3938372, 13.2963718 49.3938123)",,,,,,,
102339278,Měchurova,residential,False,False,131.387,"LINESTRING (13.2983467 49.3953727, 13.2983526 49.3955235, 13.2983982 49.3956588, 13.2984581 49.3957524, 13.2984763 49.3957808, 13.2985595 49.3958692, 13.2990635 49.3962877, 13.2991594 49.3963956)",,,,,,,
102339278,Měchurova,residential,False,True,76.683,"LINESTRING (13.2983467 49.3953727, 13.2983567 49.3952099, 13.2983568 49.3951413, 13.2983574 49.3947855, 13.2983575 49.3946832)",,,,,,,
258949466,Křižíkova,residential,False,False,126.53200000000001,"LINESTRING (13.2983467 49.3953727, 13.2984924 49.3953653, 13.2994815 49.3954722, 13.2999391 49.3955218, 13.3000704 49.3954994)",,,,,,,
102339278,Měchurova,residential,False,False,82.041,"LINESTRING (13.2994112 49.3969296, 13.2994266 49.3970961, 13.2994076 49.397292, 13.2993801 49.3976663)",,,,,,,
102339278,Měchurova,residential,False,True,62.425,"LINESTRING (13.2994112 49.3969296, 13.2993734 49.3967834, 13.2993193 49.3966534, 13.2992751 49.3965649, 13.2992298 49.3964907, 13.2991594 49.3963956)",,,,,,,
335182734,Měchurova,residential,False,False,89.624,"LINESTRING (13.2993801 49.3976663, 13.2993095 49.398471)",,,,,,,
36852744,Palackého,residential,False,True,221.27700000000002,"LINESTRING (13.2993801 49.3976663, 13.2975851 49.3972858, 13.2967518 49.3972071, 13.2964315 49.3971615)",,,,,,,
102339278,Měchurova,residential,False,True,82.041,"LINESTRING (13.2993801 49.3976663, 13.2994076 49.397292, 13.2994266 49.3970961, 13.2994112 49.3969296)",,,,,,,
36852743,Korálkova,residential,False,False,139.919,"LINESTRING (13.2993095 49.398471, 13.2974036 49.3982591)",,,,,,,
335182734,Měchurova,residential,False,True,89.624,"LINESTRING (13.2993095 49.398471, 13.2993801 49.3976663)",,,,,,,
335182734,Měchurova,residential,False,False,45.239999999999995,"LINESTRING (13.2993095 49.398471, 13.2992568 49.3987122, 13.2992137 49.3988, 13.2991562 49.3988604)",,,,,,,
102339280,Kepkova,residential,False,False,108.577,"LINESTRING (13.2991562 49.3988604, 13.2990941 49.3989038, 13.2990022 49.3989466, 13.2982114 49.3992045, 13.2981654 49.3992231, 13.2981231 49.3992458, 13.2980709 49.3992844, 13.298034 49.3993178, 13.2979402 49.3994026)",,,,,,,
335182734,Měchurova,residential,False,True,45.239999999999995,"LINESTRING (13.2991562 49.3988604, 13.2992137 49.3988, 13.2992568 49.3987122, 13.2993095 49.398471)",,,,,,,
29034101,Maxima Gorkého,tertiary,False,True,29.223,"LINESTRING (13.2979402 49.3994026, 13.29781 49.3993591, 13.2977001 49.3993336, 13.2975613 49.3993182)",,,19122,,,,
102339280,Kepkova,residential,False,True,108.577,"LINESTRING (13.2979402 49.3994026, 13.298034 49.3993178, 13.2980709 49.3992844, 13.2981231 49.3992458, 13.2981654 49.3992231, 13.2982114 49.3992045, 13.2990022 49.3989466, 13.2990941 49.3989038, 13.2991562 49.3988604)",,,,,,,
36852752,Šmeralova,residential,False,False,148.279,"LINESTRING (13.3003282 49.3925516, 13.3000587 49.3929456, 13.29978 49.3938294)",,,,,,,
142770836,Maškova,residential,False,True,102.326,"LINESTRING (13.3003282 49.3925516, 13.2990371 49.3923578, 13.2989555 49.3923349)",,,,,,,
322047916,Studentská,residential,False,True,50.027,"LINESTRING (13.29978 49.3938294, 13.3004555 49.3939249)",,,,,,,
36852752,Šmeralova,residential,False,True,148.279,"LINESTRING (13.29978 49.3938294, 13.3000587 49.3929456, 13.3003282 49.3925516)",,,,,,,
322047916,Studentská,residential,False,False,125.948,"LINESTRING (13.29978 49.3938294, 13.2994234 49.3937849, 13.298967 49.3936865, 13.2985043 49.3935834, 13.298284 49.3935373, 13.2981097 49.3935218)",,,,,,,
322047916,Studentská,residential,False,False,50.027,"LINESTRING (13.3004555 49.3939249, 13.29978 49.3938294)",,,,,,,
36852742,Kličkova,residential,False,False,105.209,"LINESTRING (13.3004555 49.3939249, 13.3003356 49.3943806, 13.3003089 49.3944821, 13.3002938 49.3945398, 13.3002033 49.3948567)",,,,,,,
"[322545851, 171016725]",Na Chmelnici,"['residential', 'living_street']",False,False,82.89799999999998,"LINESTRING (13.291572 49.3908448, 13.2916453 49.3908691, 13.2923723 49.3911099, 13.2924546 49.3911394, 13.2925931 49.3911824)",,,,,,,
231808871,Dragounská,tertiary,False,False,227.795,"LINESTRING (13.291572 49.3908448, 13.2907443 49.3917184, 13.2900369 49.3925119, 13.2899561 49.3926026)",,,,,,,
"[274565089, 54361555, 54361556, 171051989]",Vrbova,residential,False,False,64.343,"LINESTRING (13.2899561 49.3926026, 13.2901046 49.3926949, 13.2902008 49.3927839, 13.2902718 49.3928942, 13.2903127 49.3929369, 13.290332 49.392957, 13.2904185 49.3930519, 13.2904471 49.3930782)",50,,KT-02,,,yes,
220560699,Dragounská,tertiary,False,True,79.197,"LINESTRING (13.2899561 49.3926026, 13.2894387 49.3931563, 13.2893818 49.3932087)",50,,,,,,
231808871,Dragounská,tertiary,False,True,227.79500000000002,"LINESTRING (13.2899561 49.3926026, 13.2900369 49.3925119, 13.2907443 49.3917184, 13.291572 49.3908448)",,,,,,,
33360533,Denisova,residential,False,True,17.861,"LINESTRING (13.2923129 49.3971547, 13.292296 49.3971787, 13.2922681 49.397218, 13.2921921 49.3972943)",,,,,,,
172036078,Denisova,residential,True,False,93.916,"LINESTRING (13.2923129 49.3971547, 13.2922767 49.3971415, 13.2922489 49.3971213, 13.2922342 49.3971006, 13.2922268 49.3970735, 13.2922093 49.3970047, 13.2921596 49.3967687, 13.2921588 49.3967624, 13.2921381 49.396679, 13.2920495 49.3963425)",,,,,,,
171012761,Čs. legií,residential,True,False,63.003,"LINESTRING (13.2920495 49.3963425, 13.2929151 49.3962819)",,,,,,,
172036078,Denisova,residential,True,False,164.441,"LINESTRING (13.2920495 49.3963425, 13.2919528 49.3957304, 13.291833 49.3948704)",,,,,,,
871725519,Balbínova,residential,True,False,69.696,"LINESTRING (13.291833 49.3948704, 13.2908888 49.3949938)",,,,,,,
36852737,Balbínova,residential,False,False,91.878,"LINESTRING (13.291833 49.3948704, 13.2922736 49.3948207, 13.2926571 49.3947898, 13.2927063 49.3947858, 13.2927728 49.3947982, 13.2930297 49.3949193)",,,,,,,
171012761,Čs. legií,residential,True,False,94.494,"LINESTRING (13.2929151 49.3962819, 13.2934222 49.3962343, 13.2941464 49.3961954, 13.2942129 49.3961918)",,,,,,,
245066601,Pražská,residential,False,False,68.31400000000001,"LINESTRING (13.2942129 49.3961918, 13.2941826 49.3956304, 13.294185 49.3955778)",30,,,,,,
245066601,Pražská,residential,False,True,65.179,"LINESTRING (13.2942129 49.3961918, 13.2942322 49.3967071, 13.2942345 49.3967778)",30,,,,,,
871854515,Čs. legií,residential,True,False,67.512,"LINESTRING (13.2942129 49.3961918, 13.2943001 49.3961882, 13.2951439 49.3961531)",,,,,,,
36852759,Krameriova,residential,True,False,64.483,"LINESTRING (13.2951439 49.3961531, 13.2951879 49.3967323)",,,,,,,
171138890,Čs. legií,residential,True,False,50.587,"LINESTRING (13.2951439 49.3961531, 13.2958429 49.396156)",,,,,,,
171049759,Pavlíkova,residential,True,False,23.842,"LINESTRING (13.2958429 49.396156, 13.2959259 49.3959485)",,,,,,,
171012760,Václavská,residential,True,False,90.357,"LINESTRING (13.2958429 49.396156, 13.2958215 49.3962665, 13.2956983 49.3965834, 13.2955633 49.3966674, 13.2951879 49.3967323)",,,,,,,
36852757,Zlatnická,residential,True,False,94.069,"LINESTRING (13.2942345 49.3967778, 13.2941249 49.3967786, 13.2930305 49.3968036, 13.292987 49.3967912, 13.2929581 49.3967665)",,,,,,,
245066601,Pražská,residential,False,False,65.179,"LINESTRING (13.2942345 49.3967778, 13.2942322 49.3967071, 13.2942129 49.3961918)",30,,,,,,
245066601,Pražská,residential,False,True,100.45700000000001,"LINESTRING (13.2942345 49.3967778, 13.294238 49.3970644, 13.2942369 49.3972997, 13.294236 49.3974173, 13.2942362 49.3975375, 13.2942337 49.3976812)",30,,,,,,
245066601,Pražská,residential,False,False,14.927,"LINESTRING (13.294185 49.3955778, 13.2940126 49.3955041)",30,,,,,,
171012742,Křížová,residential,False,False,65.666,"LINESTRING (13.294185 49.3955778, 13.2942855 49.3955757, 13.2950906 49.3955414)",,,,,,,delivery
245066601,Pražská,residential,False,True,68.31400000000001,"LINESTRING (13.294185 49.3955778, 13.2941826 49.3956304, 13.2942129 49.3961918)",30,,,,,,
34394598,Domažlická,primary,True,False,24.653,"LINESTRING (13.2877757 49.3959642, 13.2877077 49.395962, 13.2876445 49.3959453, 13.2875935 49.3959159, 13.2875605 49.3958771, 13.2875491 49.3958334)",50,,22,,roundabout,,
"[36852728, 916184609]",,tertiary,False,False,102.67699999999999,"LINESTRING (13.2877757 49.3959642, 13.2878018 49.3960238, 13.2878238 49.3960741, 13.2879152 49.3962311, 13.2880027 49.3963787, 13.2880811 49.3965456, 13.28814 49.3967075, 13.2881573 49.3967785, 13.2881606 49.3968487)",,"['2', '3']",,,,,
34394598,Domažlická,primary,True,False,17.15,"LINESTRING (13.2875491 49.3958334, 13.2875579 49.3957953, 13.2875833 49.3957604, 13.2876232 49.3957319, 13.287674 49.3957121)",50,,22,,roundabout,,
"[273115877, 294735882, 860762060, 85845716, 871934581, 85845727]","['Nádražní', 'Sídliště U Pošty']","['residential', 'unclassified']",False,False,111.74499999999999,"LINESTRING (13.2881606 49.3968487, 13.288238 49.3968389, 13.2883044 49.3968283, 13.2883902 49.3968114, 13.288478 49.3967885, 13.2885697 49.3967598, 13.288731 49.3967141, 13.2887697 49.3967048, 13.2889 49.3966733, 13.2889724 49.3966594, 13.2890289 49.3966634, 13.2890763 49.3967324, 13.289124 49.3968171, 13.289128 49.3968242, 13.2892399 49.3970442)",,,KT-08,,,yes,
"[314322168, 314322171]","['Nádražní', 'Husovo náměstí']",tertiary,False,True,98.362,"LINESTRING (13.2881606 49.3968487, 13.2881436 49.3968927, 13.2881084 49.396937, 13.2880498 49.3969886, 13.2880172 49.397021, 13.2879526 49.3970854, 13.2878477 49.3971808, 13.287807 49.397235, 13.2877765 49.397283, 13.2877593 49.3973249, 13.2877466 49.3973569, 13.2877338 49.3974119, 13.2877287 49.3974409, 13.2877232 49.3974726, 13.2877207 49.397569, 13.2877178 49.3976594)",,,,,,,
"[36852728, 916184609]",,tertiary,False,True,102.67699999999999,"LINESTRING (13.2881606 49.3968487, 13.2881573 49.3967785, 13.28814 49.3967075, 13.2880811 49.3965456, 13.2880027 49.3963787, 13.2879152 49.3962311, 13.2878238 49.3960741, 13.2878018 49.3960238, 13.2877757 49.3959642)",,"['2', '3']",,,,,
171048507,nábř. Kpt. Nálepky,residential,False,False,100.312,"LINESTRING (13.2894924 49.3984903, 13.2894446 49.3985724, 13.2894129 49.3986118, 13.2894089 49.3986157, 13.2892494 49.3987701, 13.2892389 49.3987796, 13.288881 49.3991017, 13.288792 49.3991818, 13.2887259 49.3992384)",,,,,,,
702362206,Kollárova,residential,False,False,122.082,"LINESTRING (13.2894924 49.3984903, 13.2897191 49.3985334, 13.2900544 49.3986001, 13.2908697 49.3987624, 13.2911065 49.3988096)",,,,,,,
"[273593873, 702362266, 702362041, 85845718]",Kollárova,residential,False,True,45.901,"LINESTRING (13.2894924 49.3984903, 13.2893111 49.398453, 13.2891086 49.3984053, 13.289051 49.3984087, 13.2889762 49.3984119, 13.2888808 49.3984189)",50,,KT-01,,,yes,
"[294735882, 844271228]",Sídliště U Pošty,residential,False,True,164.05899999999997,"LINESTRING (13.2894924 49.3984903, 13.2895255 49.3983894, 13.2895579 49.3981965, 13.2895615 49.3981608, 13.2895605 49.3981248, 13.2895601 49.3981188, 13.2895587 49.3981006, 13.2895551 49.3980497, 13.2895362 49.3978661, 13.2895347 49.3978521, 13.2895259 49.3978057, 13.289517 49.3977594, 13.2894981 49.39766, 13.2894857 49.3976027, 13.2894828 49.3975893, 13.2894804 49.3975784, 13.2894448 49.3974632, 13.2893785 49.3973276, 13.2893721 49.3973144, 13.2892497 49.3970643, 13.2892437 49.3970519, 13.2892399 49.3970442)",,,,,,,
171048507,nábř. Kpt. Nálepky,residential,False,True,100.31200000000001,"LINESTRING (13.2887259 49.3992384, 13.288792 49.3991818, 13.288881 49.3991017, 13.2892389 49.3987796, 13.2892494 49.3987701, 13.2894089 49.3986157, 13.2894129 49.3986118, 13.2894446 49.3985724, 13.2894924 49.3984903)",,,,,,,
305318730,Vančurova,residential,False,False,16.103,"LINESTRING (13.2908888 49.3949938, 13.2908855 49.394849)",,,,,,,
"[171012761, 33360534]","['Vančurova', 'Čs. legií']",residential,True,False,212.707,"LINESTRING (13.2908888 49.3949938, 13.2910592 49.3957955, 13.2910654 49.3958245, 13.291075 49.3958555, 13.2911731 49.3961715, 13.2912201 49.3962718, 13.2912704 49.39636, 13.2912905 49.3963757, 13.2913193 49.3963893, 13.2914011 49.3963884, 13.291666 49.396367, 13.2920495 49.3963425)",,,,,,,
6297278,Vídeňská,residential,False,True,12.505,"LINESTRING (13.2940733 49.3947007, 13.2939891 49.3947989)",,,,,,,
219689331,Vídeňská,residential,False,False,119.82900000000001,"LINESTRING (13.2940733 49.3947007, 13.294086 49.3946306, 13.2941165 49.3944622, 13.2941583 49.3942311, 13.294275 49.3936311)",,,,,,,
36852740,Bozděchova,residential,False,False,13.776,"LINESTRING (13.2964499 49.3918542, 13.2966328 49.3918885)",,,,,,,
36852740,Bozděchova,residential,False,True,22.835,"LINESTRING (13.296923 49.3919691, 13.2966328 49.3918885)",,,,,,,
