osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge
9627489,2,495,Palackého,secondary,50,False,False,56.025,"LINESTRING (17.8147211 49.0384116, 17.814748 49.0384119, 17.8147881 49.0384056, 17.814812 49.0383985, 17.8148354 49.0383861, 17.8148581 49.0383682, 17.8148823 49.0383422, 17.8149088 49.0383098, 17.8149785 49.0382259, 17.8150588 49.0381214, 17.8151405 49.0380149)",,
54890695,,49515,Černíkova,tertiary,50,False,True,20.161,"LINESTRING (17.8147211 49.0384116, 17.8147095 49.0384509, 17.8146971 49.0384818, 17.814678 49.0385137, 17.8146562 49.0385449, 17.8146289 49.0385815)",,
"[240522352, 9626441]",2,495,Sušilova,secondary,50,False,True,194.798,"LINESTRING (17.8147211 49.0384116, 17.8146887 49.0384069, 17.8146553 49.0383993, 17.8146152 49.038384, 17.8144727 49.0383207, 17.8142589 49.0382288, 17.8141631 49.0381877, 17.8138438 49.0380518, 17.8133648 49.0378495, 17.8125379 49.0374754, 17.8124911 49.0374509)",,
27789578,,49516,Komenského,tertiary,50,False,False,71.221,"LINESTRING (17.8109779 49.0370897, 17.8109088 49.0364508)",,
9626441,,495,Sušilova,secondary,50,False,False,123.481,"LINESTRING (17.8109779 49.0370897, 17.8113541 49.037059, 17.8114824 49.0370571, 17.811608 49.0370704, 17.8117405 49.0371079, 17.8118684 49.0371654, 17.8124911 49.0374509)",,
"[38084396, 417264692]",,,Nábřeží T. G. Masaryka,residential,,False,False,136.605,"LINESTRING (17.8109779 49.0370897, 17.8111654 49.0372856, 17.8114521 49.0374101, 17.8116575 49.0374993, 17.8119692 49.0375938, 17.8121343 49.0375894, 17.8122781 49.0375597, 17.8124159 49.0375008, 17.8124911 49.0374509)",destination,
417295231,2,495,Mánesova,secondary,50,False,True,137.459,"LINESTRING (17.8109779 49.0370897, 17.8107576 49.0371203, 17.8104962 49.0371567, 17.8102494 49.03721, 17.8100308 49.0372635, 17.8095353 49.0373953, 17.8093604 49.0374106, 17.8091715 49.0374113)",,
55148869,,,Nad Zahradami,residential,,False,True,71.363,"LINESTRING (17.8188482 49.0377335, 17.8188381 49.0377094, 17.8188278 49.0376849, 17.8188143 49.0376622, 17.8187989 49.037643, 17.8187763 49.0376204, 17.8187257 49.0375856, 17.8184067 49.037382, 17.8183487 49.0373394, 17.8183077 49.0372997, 17.8182473 49.037238)",,
495825455,,495,Pitínská,secondary,50,False,True,19.288,"LINESTRING (17.8188482 49.0377335, 17.8188103 49.0377399, 17.8187794 49.0377475, 17.8187458 49.0377561, 17.8187047 49.0377641, 17.8186734 49.0377692, 17.8186392 49.0377736, 17.8185937 49.0377796)",,
495825456,2,495,Pitínská,secondary,50,False,False,50.826,"LINESTRING (17.8188482 49.0377335, 17.8188809 49.0377322, 17.8189135 49.0377347, 17.8189462 49.03774, 17.8189866 49.0377483, 17.8190363 49.0377604, 17.8191732 49.0377989, 17.819274 49.0378296, 17.819367 49.0378633, 17.8194219 49.0378845, 17.8194817 49.0379114)",,
"[9626537, 83643801]",2,495,"['Palackého', 'Pitínská']",secondary,50,False,False,303.389,"LINESTRING (17.8151405 49.0380149, 17.8153177 49.0377844, 17.8155299 49.0375065, 17.8155758 49.0374543, 17.8156118 49.037423, 17.8156454 49.0374021, 17.8156788 49.0373856, 17.8157339 49.0373666, 17.815778 49.0373574, 17.8158295 49.0373513, 17.8158798 49.0373513, 17.8159385 49.0373572, 17.8160109 49.0373725, 17.8161406 49.0374009, 17.8162979 49.0374397, 17.8164695 49.0374846, 17.8165815 49.037519, 17.8166119 49.0375283, 17.816757 49.0375775, 17.8169177 49.0376375, 17.8170241 49.0376762, 17.8170923 49.0376978, 17.817149 49.037712, 17.817223 49.0377264, 17.8172965 49.0377369, 17.8173765 49.037745, 17.8174622 49.0377511, 17.8178805 49.0377763, 17.8180829 49.037787, 17.8182079 49.0377918, 17.8183195 49.037792, 17.8184224 49.03779, 17.8185034 49.0377861, 17.8185937 49.0377796)",,
9627489,2,495,Palackého,secondary,50,False,True,56.02499999999999,"LINESTRING (17.8151405 49.0380149, 17.8150588 49.0381214, 17.8149785 49.0382259, 17.8149088 49.0383098, 17.8148823 49.0383422, 17.8148581 49.0383682, 17.8148354 49.0383861, 17.814812 49.0383985, 17.8147881 49.0384056, 17.814748 49.0384119, 17.8147211 49.0384116)",,
417295227,,,Čtvrť 1. máje,residential,,False,True,77.65,"LINESTRING (17.8151405 49.0380149, 17.815265 49.0380474, 17.8152737 49.0380494, 17.8153665 49.038071, 17.8157408 49.0381518, 17.8161487 49.0382399)",,
82956928,,49515,Černíkova,tertiary,50,False,False,48.579,"LINESTRING (17.812544 49.0387724, 17.8131876 49.0388858)",,
38084389,,,Černíkova,residential,,False,False,63.047999999999995,"LINESTRING (17.812544 49.0387724, 17.8124561 49.0386751, 17.8119029 49.0384021)",,
209210770,,49515,Husova,tertiary,40,False,True,315.465,"LINESTRING (17.812544 49.0387724, 17.8122577 49.0388036, 17.8120178 49.0388444, 17.8111236 49.0389882, 17.8100523 49.0390089, 17.8094263 49.0389245, 17.8092205 49.0389508, 17.8089902 49.0390176, 17.8085734 49.0391476, 17.8083693 49.039224)",,
82956928,,49515,Černíkova,tertiary,50,False,True,48.579,"LINESTRING (17.8131876 49.0388858, 17.812544 49.0387724)",,
38084417,,,Podhájí,residential,,False,False,80.689,"LINESTRING (17.8131876 49.0388858, 17.8135125 49.0392519, 17.8139038 49.0394115)",,
82956928,,49515,Černíkova,tertiary,50,False,False,87.108,"LINESTRING (17.8131876 49.0388858, 17.8133842 49.038903, 17.8135782 49.038903, 17.8138087 49.0388831, 17.8141698 49.0388392, 17.8142495 49.0388284, 17.8143144 49.038817, 17.8143645 49.0388032)",,
82956928,,49515,Černíkova,tertiary,50,False,True,87.108,"LINESTRING (17.8143645 49.0388032, 17.8143144 49.038817, 17.8142495 49.0388284, 17.8141698 49.0388392, 17.8138087 49.0388831, 17.8135782 49.038903, 17.8133842 49.038903, 17.8131876 49.0388858)",,
"[54890693, 952049318, 54890695]",,49515,Černíkova,tertiary,50,False,False,31.866999999999997,"LINESTRING (17.8143645 49.0388032, 17.8144122 49.0387864, 17.814448 49.038768, 17.8144937 49.0387291, 17.8145938 49.0386199, 17.8146289 49.0385815)",,yes
"[38084416, 952049319]",,,Tovární,residential,50,False,False,147.54199999999997,"LINESTRING (17.8143645 49.0388032, 17.8144559 49.0388521, 17.8145711 49.0389047, 17.8149202 49.0390643, 17.8152122 49.0392742, 17.8157537 49.039751)",,
27789578,,49516,Komenského,tertiary,50,False,True,71.221,"LINESTRING (17.8109088 49.0364508, 17.8109779 49.0370897)",,
38084389,,,Černíkova,residential,,False,True,33.026,"LINESTRING (17.8115409 49.0382235, 17.8119029 49.0384021)",,
55197211,,,Mariánská,residential,,False,False,32.935,"LINESTRING (17.8115409 49.0382235, 17.8114066 49.0385063)",,
609783232,,,Černíkova,residential,,False,False,45.706999999999994,"LINESTRING (17.8115409 49.0382235, 17.8112702 49.0379461, 17.8112235 49.0378703)",,
"[54890689, 38084394, 54890620]",,,,residential,,False,False,48.009,"LINESTRING (17.8095376 49.0377702, 17.8094287 49.0376627, 17.8094158 49.0376502, 17.8093258 49.0375633, 17.8091715 49.0374113)",,yes
"[337962768, 208488847]",,,Černíkova,residential,,False,"[False, True]",109.29400000000001,"LINESTRING (17.8095376 49.0377702, 17.8097184 49.0377491, 17.8102159 49.0376953, 17.8100379 49.0382143)",,
"[54890689, 38084394, 54890620]",,,,residential,,False,True,48.009,"LINESTRING (17.8091715 49.0374113, 17.8093258 49.0375633, 17.8094158 49.0376502, 17.8094287 49.0376627, 17.8095376 49.0377702)",,yes
417295231,2,495,Mánesova,secondary,50,False,False,137.459,"LINESTRING (17.8091715 49.0374113, 17.8093604 49.0374106, 17.8095353 49.0373953, 17.8100308 49.0372635, 17.8102494 49.03721, 17.8104962 49.0371567, 17.8107576 49.0371203, 17.8109779 49.0370897)",,
"[1177825107, 38084398]",,,Bezručova čtvrť,residential,,False,True,153.337,"LINESTRING (17.8119508 49.0347671, 17.8113377 49.0352089, 17.8124448 49.0354992)",,
38084399,,,Bezručova čtvrť,residential,30,False,False,37.358,"LINESTRING (17.8140352 49.0347158, 17.8144987 49.0348591)",,
38084399,,,Bezručova čtvrť,residential,30,False,True,29.498,"LINESTRING (17.8140352 49.0347158, 17.813665 49.0346087)",,
38084400,,,Bezručova čtvrť,residential,,False,False,138.238,"LINESTRING (17.8140352 49.0347158, 17.8140318 49.035959)",,
38084400,,,Bezručova čtvrť,residential,,False,True,138.238,"LINESTRING (17.8140318 49.035959, 17.8140352 49.0347158)",,
1177825107,,,Bezručova čtvrť,residential,,False,False,126.483,"LINESTRING (17.8140318 49.035959, 17.8124448 49.0354992)",,
1177825107,,,Bezručova čtvrť,residential,,False,True,86.193,"LINESTRING (17.8140318 49.035959, 17.8151269 49.0362513)",,
38084402,,,Bezručova čtvrť,residential,,False,False,133.106,"LINESTRING (17.8124448 49.0354992, 17.813665 49.0346087)",,
1177825107,,,Bezručova čtvrť,residential,,False,True,126.483,"LINESTRING (17.8124448 49.0354992, 17.8140318 49.035959)",,
"[1177825107, 38084398]",,,Bezručova čtvrť,residential,,False,False,153.337,"LINESTRING (17.8124448 49.0354992, 17.8113377 49.0352089, 17.8119508 49.0347671)",,
38084399,,,Bezručova čtvrť,residential,30,False,False,29.498,"LINESTRING (17.813665 49.0346087, 17.8140352 49.0347158)",,
38084399,,,Bezručova čtvrť,residential,30,False,True,33.225,"LINESTRING (17.813665 49.0346087, 17.8132453 49.0344922)",,
38084402,,,Bezručova čtvrť,residential,,False,True,133.106,"LINESTRING (17.813665 49.0346087, 17.8124448 49.0354992)",,
38084399,,,Bezručova čtvrť,residential,30,False,False,28.139,"LINESTRING (17.8150991 49.0350406, 17.8154489 49.0351476)",,
38084399,,,Bezručova čtvrť,residential,30,False,True,48.198,"LINESTRING (17.8150991 49.0350406, 17.8144987 49.0348591)",,
38084403,,,Bezručova čtvrť,residential,,False,False,71.962,"LINESTRING (17.8150991 49.0350406, 17.8151326 49.0356874)",,
