osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,junction
574329458,324,Třída Čsl. armády,secondary,False,False,55.818,"LINESTRING (15.487482 50.2419407, 15.4882501 50.2418374)",,,,
27953024,324,Třída Čsl. armády,secondary,False,True,77.834,"LINESTRING (15.487482 50.2419407, 15.4866309 50.2420367, 15.4864018 50.2420514)",,,,
"[574329460, 27952724]",,Havlíčkova,residential,False,False,208.349,"LINESTRING (15.487482 50.2419407, 15.4874666 50.2418816, 15.4874584 50.2418343, 15.4874597 50.2417802, 15.4874642 50.2417592, 15.4874813 50.2416799, 15.4874883 50.2416474, 15.4875057 50.2415669, 15.4875241 50.2414818, 15.4875398 50.2413276, 15.4874142 50.2409001, 15.4871868 50.2400917)",,,,
"[1075343249, 1075343250, 574329461]",,Jos. Jungmanna,residential,False,True,210.888,"LINESTRING (15.487482 50.2419407, 15.4875033 50.2420016, 15.4875183 50.2420451, 15.4878653 50.2430555, 15.4880098 50.2437204, 15.4880352 50.2437553, 15.4880885 50.2437852)",2,,,
27952757,,U Plovárny,residential,False,True,108.213,"LINESTRING (15.49712 50.2407824, 15.4971873 50.2408495, 15.4973679 50.2410294, 15.4976088 50.2412968, 15.4976794 50.2414249, 15.4977107 50.2415486, 15.4976955 50.2416581)",,,,
28863255,324,Dukelská třída,secondary,False,True,192.39299999999997,"LINESTRING (15.49712 50.2407824, 15.4947236 50.2410578, 15.4944573 50.2410884)",,,,
511703197,,Na Staré Cidlině,residential,False,True,163.151,"LINESTRING (15.49712 50.2407824, 15.4966719 50.2404393, 15.4960824 50.2397411, 15.4958162 50.2395914)",,,,
511703207,324,Třída Čsl. armády,secondary,False,False,18.549,"LINESTRING (15.4901694 50.2415946, 15.4904264 50.2415661)",,,,
511703206,,Masarykovo náměstí,residential,True,False,52.033,"LINESTRING (15.4901694 50.2415946, 15.4901127 50.2413567, 15.4900592 50.241132)",,,,
574329459,324,Třída Čsl. armády,secondary,False,True,139.137,"LINESTRING (15.4901694 50.2415946, 15.4901 50.2416046, 15.4900777 50.2416078, 15.4882501 50.2418374)",,,,
28863255,324,Dukelská třída,secondary,False,False,192.39299999999997,"LINESTRING (15.4944573 50.2410884, 15.4947236 50.2410578, 15.49712 50.2407824)",,,,
28863255,324,Dukelská třída,secondary,False,True,61.717,"LINESTRING (15.4944573 50.2410884, 15.4936931 50.2411768, 15.4936034 50.2411875)",,,,
