osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,access,maxspeed,junction
114008532,315,Československé armády,secondary,False,False,35.429,"LINESTRING (16.8790819 49.8807319, 16.8789037 49.880831, 16.8787076 49.8809401)",,,,
114008532,315,Československé armády,secondary,False,True,35.429,"LINESTRING (16.8787076 49.8809401, 16.8789037 49.880831, 16.8790819 49.8807319)",,,,
482464070,315,Československé armády,secondary,True,False,37.394,"LINESTRING (16.8787076 49.8809401, 16.8786436 49.8809938, 16.8785884 49.8810399, 16.8785145 49.8810944, 16.8784816 49.8811223, 16.8784601 49.8811548, 16.8784501 49.8811807, 16.87844 49.8812211)",,,,
114469319,,17. listopadu,residential,True,False,141.989,"LINESTRING (16.8771174 49.8812465, 16.8772286 49.8810958, 16.8780922 49.8801353)",,,,
320507111,,28. října,residential,False,True,49.259,"LINESTRING (16.8771174 49.8812465, 16.8766161 49.8810694, 16.8765146 49.8810335)",2,,,
371374227,315,náměstí Osvobození,secondary,False,False,29.207,"LINESTRING (16.8771174 49.8812465, 16.8770334 49.881274, 16.8769451 49.8813098, 16.8768724 49.8813406, 16.8767745 49.8813876)",,,,
711532370,315,náměstí Osvobození,secondary,False,True,39.503,"LINESTRING (16.8771174 49.8812465, 16.8771852 49.8812342, 16.8772593 49.8812254, 16.877349 49.8812205, 16.8774769 49.8812216, 16.8776645 49.8812224)",,,,
28899757,,Školská,residential,True,False,55.931999999999995,"LINESTRING (16.8759509 49.8822744, 16.8761131 49.8823289, 16.8761947 49.8823564, 16.8766441 49.8825057)",,,,
114469279,315,Žižkova,secondary,False,False,106.694,"LINESTRING (16.8759509 49.8822744, 16.875889 49.8823482, 16.8756583 49.8826331, 16.8756093 49.8826849, 16.8755539 49.8827367, 16.8754877 49.8827922, 16.8754214 49.8828371, 16.8752624 49.882931, 16.8750655 49.8830281)",,,,
"[371374226, 371374227]",315,náměstí Osvobození,secondary,False,True,115.68799999999999,"LINESTRING (16.8759509 49.8822744, 16.8763069 49.8818314, 16.8764779 49.8816201, 16.8765677 49.8815261, 16.8766325 49.8814739, 16.8766926 49.8814322, 16.8767745 49.8813876)",,,,
28881956,,Žižkova,residential,True,False,76.36999999999999,"LINESTRING (16.8748804 49.8831398, 16.8748449 49.8831232, 16.8748007 49.8831082, 16.8747288 49.8830897, 16.8746191 49.8830683, 16.8745178 49.8830511, 16.8743497 49.88303, 16.8742903 49.883027, 16.8742223 49.8830262, 16.8741338 49.8830265, 16.8738469 49.8830421)",,,,
114469317,315,Valová,secondary,False,False,55.894000000000005,"LINESTRING (16.8748804 49.8831398, 16.8748567 49.8831646, 16.8748327 49.8831944, 16.8747861 49.8832714, 16.874678 49.8834499, 16.8746369 49.8835083, 16.8746222 49.8835277, 16.8746114 49.8835462, 16.8746032 49.883565, 16.874599 49.8835842, 16.8746002 49.8836055)",,,,
344279193,315,Žižkova,secondary,False,True,18.250999999999998,"LINESTRING (16.8748804 49.8831398, 16.8749217 49.883107, 16.8749754 49.8830731, 16.8750655 49.8830281)",,,,
28899713,,Valová,residential,False,False,87.89600000000002,"LINESTRING (16.8746002 49.8836055, 16.8745521 49.8836131, 16.8745133 49.883621, 16.8744567 49.8836354, 16.8744158 49.88365, 16.8743663 49.883672, 16.8742825 49.8837104, 16.8740018 49.8838389, 16.873781 49.883943, 16.8735746 49.8840317)",,,,
