osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,junction,tunnel
136454536,2,34,Humpolecká,primary,50,False,True,28.439999999999998,"LINESTRING (15.2293129 49.4353442, 15.2292842 49.4352287, 15.229255 49.4351571, 15.229219 49.4350968)",,,,
"[9580003, 36835701, 36835702]",2,,Václava Petrů,tertiary,50,False,False,87.292,"LINESTRING (15.2271981 49.4323476, 15.2271252 49.4323245, 15.2270487 49.4323056, 15.2269765 49.4322879, 15.2269361 49.4322786, 15.2266326 49.4322152, 15.2265702 49.4322041, 15.2265431 49.4321999, 15.2264235 49.4321851, 15.2262538 49.4321707, 15.2261927 49.4321668, 15.226148 49.4321656, 15.2260973 49.4321663, 15.2260345 49.4321704)",yes,,,
9580575,,602,Slovanského bratrství,secondary,50,False,False,102.971,"LINESTRING (15.2271981 49.4323476, 15.227274 49.4323772, 15.2273509 49.4324142, 15.227429 49.4324551, 15.227844 49.4326927, 15.2279058 49.4327251, 15.227965 49.432753, 15.2280392 49.432781, 15.2281167 49.4328042, 15.2283615 49.4328667)",,,,
53082102,4,34,Humpolecká,primary,50,False,False,62.59,"LINESTRING (15.2271981 49.4323476, 15.2271588 49.4324647, 15.2271435 49.4325221, 15.227128 49.4325966, 15.2271098 49.4327108, 15.2270995 49.432812, 15.2270957 49.4328741, 15.2270961 49.4329053)",,,,
"[344223112, 136454537, 136454538, 213915088, 213915089, 36835504, 53156734, 53156735]","['4', '5']",34,Průběžná,primary,50,False,True,552.8180000000001,"LINESTRING (15.2271981 49.4323476, 15.2272535 49.4322004, 15.227332 49.4319936, 15.2273702 49.4318741, 15.2274009 49.43177, 15.2274231 49.4316932, 15.2274513 49.4315476, 15.2274932 49.4312422, 15.227507 49.431059, 15.2275205 49.4308276, 15.2275237 49.4306836, 15.2275233 49.4304571, 15.2275105 49.4302506, 15.2274606 49.4298407, 15.2274195 49.4296157, 15.2273832 49.4294553, 15.2273372 49.429279, 15.2272864 49.4291216, 15.2272165 49.4289246, 15.2270123 49.4284416, 15.2268236 49.4280595, 15.2267442 49.4279236, 15.2265305 49.4276131, 15.2264515 49.4274983)",yes,,,
98456776,,,Svatovítské náměstí,residential,,False,False,30.223,"LINESTRING (15.2245448 49.4325922, 15.22459 49.4326614, 15.2246986 49.4328449)",,,,
272192480,,,Svatovítské náměstí,residential,,False,True,31.636000000000003,"LINESTRING (15.2245448 49.4325922, 15.2245082 49.4325414, 15.2244814 49.4325103, 15.2244506 49.4324832, 15.2244124 49.4324548, 15.2243642 49.4324337, 15.2242498 49.4323957)",,,,
309722067,2,,Karlovo náměstí,tertiary,50,False,True,87.605,"LINESTRING (15.2245448 49.4325922, 15.2247781 49.432553, 15.224899 49.4325266, 15.2250071 49.4324985, 15.2252981 49.4324145, 15.225492 49.4323495, 15.2256601 49.4322919)",,,,
309722076,,,Svatovítské náměstí,tertiary,50,False,False,48.714,"LINESTRING (15.2245448 49.4325922, 15.2243258 49.4326181, 15.2238797 49.4326614)",,,,
9580575,,602,Slovanského bratrství,secondary,50,False,True,102.97100000000002,"LINESTRING (15.2283615 49.4328667, 15.2281167 49.4328042, 15.2280392 49.432781, 15.227965 49.432753, 15.2279058 49.4327251, 15.227844 49.4326927, 15.227429 49.4324551, 15.2273509 49.4324142, 15.227274 49.4323772, 15.2271981 49.4323476)",,,,
98456791,,602,Slovanského bratrství,secondary_link,50,True,False,109.05500000000002,"LINESTRING (15.2283615 49.4328667, 15.2283318 49.4328609, 15.2283082 49.4328572, 15.228123 49.4328283, 15.2280462 49.4328137, 15.2279986 49.4328036, 15.2279597 49.432791, 15.2279387 49.4327808, 15.2279282 49.4327755, 15.2278398 49.43273, 15.2277871 49.4327066, 15.227761 49.4326979, 15.2277348 49.4326917, 15.2276942 49.4326863, 15.2276461 49.432684, 15.2275831 49.4326849, 15.2275199 49.4326886, 15.2274215 49.432699, 15.227335 49.4327125, 15.2272892 49.432722, 15.2272394 49.432736, 15.227211 49.4327474, 15.2271846 49.4327629, 15.2271608 49.4327824, 15.2271413 49.432805, 15.2271232 49.4328337, 15.2271091 49.4328608, 15.2270961 49.4329053)",,,,
"[53155818, 682433244, 682433245]",,01935,Řemenovská,tertiary,,False,True,113.04999999999998,"LINESTRING (15.2283615 49.4328667, 15.2284071 49.432797, 15.228481 49.4326839, 15.2286885 49.4323664, 15.22872 49.4323106, 15.228738 49.4322698, 15.2287651 49.4321567, 15.2287734 49.4321065, 15.2287827 49.4320689, 15.2288016 49.4320328, 15.2288261 49.4320001, 15.2288709 49.4319613, 15.2289188 49.4319287)",yes,,,
"[344223112, 136454537, 136454538, 36835504, 213915088, 213915089, 53156734, 53156735]","['4', '5']",34,Průběžná,primary,50,False,False,552.8179999999999,"LINESTRING (15.2264515 49.4274983, 15.2265305 49.4276131, 15.2267442 49.4279236, 15.2268236 49.4280595, 15.2270123 49.4284416, 15.2272165 49.4289246, 15.2272864 49.4291216, 15.2273372 49.429279, 15.2273832 49.4294553, 15.2274195 49.4296157, 15.2274606 49.4298407, 15.2275105 49.4302506, 15.2275233 49.4304571, 15.2275237 49.4306836, 15.2275205 49.4308276, 15.227507 49.431059, 15.2274932 49.4312422, 15.2274513 49.4315476, 15.2274231 49.4316932, 15.2274009 49.43177, 15.2273702 49.4318741, 15.227332 49.4319936, 15.2272535 49.4322004, 15.2271981 49.4323476)",yes,,,
"[36835506, 239300803]",,03414,Křemešnická,tertiary,,False,False,125.91300000000001,"LINESTRING (15.2264515 49.4274983, 15.2265836 49.427438, 15.2266462 49.4274095, 15.2271096 49.4271936, 15.2275006 49.4270115, 15.227534 49.4269959, 15.2276185 49.4269515, 15.2276868 49.4269116, 15.2277502 49.4268713, 15.2278358 49.4268147)",,,,
98942647,,03414,,tertiary,,False,True,97.313,"LINESTRING (15.2264515 49.4274983, 15.2262471 49.4275915, 15.2258368 49.4277675, 15.2257905 49.4277889, 15.2255746 49.4278891, 15.2255306 49.4279076, 15.2253347 49.427986)",,,,
53082102,4,34,Humpolecká,primary,50,False,True,62.589999999999996,"LINESTRING (15.2270961 49.4329053, 15.2270957 49.4328741, 15.2270995 49.432812, 15.2271098 49.4327108, 15.227128 49.4325966, 15.2271435 49.4325221, 15.2271588 49.4324647, 15.2271981 49.4323476)",,,,
"[545869856, 136454536]","['2', '4']",34,Humpolecká,primary,50,False,False,147.076,"LINESTRING (15.2270961 49.4329053, 15.2271014 49.432981, 15.2271168 49.4331404, 15.2271409 49.4333208, 15.227152 49.4333839, 15.2271761 49.4334896, 15.2272071 49.4335943, 15.2272484 49.4336944, 15.2272989 49.4337826, 15.2273439 49.4338479, 15.2273934 49.4339024, 15.2274497 49.4339517, 15.2275411 49.4340197, 15.2277008 49.4341206)",,,,
36835528,,,V Lomech,residential,,False,False,129.959,"LINESTRING (15.2277008 49.4341206, 15.2276427 49.4341621, 15.2275173 49.4342521, 15.2274603 49.4342966, 15.2274122 49.4343431, 15.2273733 49.4343903, 15.2273363 49.4344386, 15.2273013 49.434497, 15.2271969 49.434717, 15.2271643 49.4347694, 15.2271227 49.4348205, 15.2270682 49.4348713, 15.226874 49.4350165, 15.2268139 49.4350614, 15.2267649 49.435098)",,,,
136454536,2,34,Humpolecká,primary,50,False,False,95.91900000000001,"LINESTRING (15.2277008 49.4341206, 15.227945 49.4342706, 15.2284257 49.434566, 15.228665 49.434713)",,,,
"[136454536, 545869856]","['2', '4']",34,Humpolecká,primary,50,False,True,147.076,"LINESTRING (15.2277008 49.4341206, 15.2275411 49.4340197, 15.2274497 49.4339517, 15.2273934 49.4339024, 15.2273439 49.4338479, 15.2272989 49.4337826, 15.2272484 49.4336944, 15.2272071 49.4335943, 15.2271761 49.4334896, 15.227152 49.4333839, 15.2271409 49.4333208, 15.2271168 49.4331404, 15.2271014 49.432981, 15.2270961 49.4329053)",,,,
309722076,,,Svatovítské náměstí,tertiary,50,False,True,59.587,"LINESTRING (15.2231039 49.4328018, 15.2231759 49.4327625, 15.2232228 49.4327409, 15.2232801 49.4327224, 15.2233524 49.4327056, 15.2234259 49.4326972, 15.2235808 49.4326867, 15.2238797 49.4326614)",,,,
"[551997827, 371658438, 36835543]",,,"['Hrnčířská', 'U Rendlíku']",residential,50,False,True,304.2300000000001,"LINESTRING (15.2231039 49.4328018, 15.2230748 49.4327866, 15.2230434 49.4327714, 15.2230049 49.4327592, 15.222964 49.4327501, 15.2229123 49.4327407, 15.2227869 49.4327172, 15.222652 49.4326941, 15.2215744 49.4325245, 15.2214257 49.4324999, 15.2205198 49.4323306, 15.2204149 49.4323132, 15.2203132 49.4322992, 15.2202325 49.4322915, 15.2201497 49.4322859, 15.2200262 49.4322856, 15.2199042 49.4322868, 15.2198332 49.4322848, 15.2197503 49.4322805, 15.2195937 49.4322673, 15.21949 49.4322585, 15.2194338 49.4322549, 15.2193787 49.4322546, 15.2192042 49.432262, 15.2191252 49.4322626, 15.2190138 49.4322626)",,delivery,,
715823156,,,Svatovítské náměstí,tertiary,40,False,False,13.553,"LINESTRING (15.2231039 49.4328018, 15.223055 49.432837, 15.2229823 49.4328945)",,,,
136454536,2,34,Humpolecká,primary,50,False,False,58.827000000000005,"LINESTRING (15.228665 49.434713, 15.2289171 49.434863, 15.2290268 49.4349333, 15.2291199 49.4349977, 15.2291751 49.4350494, 15.229219 49.4350968)",,,,
136454536,2,34,Humpolecká,primary,50,False,True,95.91900000000001,"LINESTRING (15.228665 49.434713, 15.2284257 49.434566, 15.227945 49.4342706, 15.2277008 49.4341206)",,,,
1053238127,,,Pražská,tertiary,50,True,False,10.943,"LINESTRING (15.2191885 49.4350549, 15.2190725 49.4351181)",,,,
1053238139,,,Pražská,residential,,False,False,5.016,"LINESTRING (15.2200655 49.4344699, 15.2200239 49.4344338)",,,,
1053238140,,,Pražská,tertiary,50,True,False,90.875,"LINESTRING (15.2200655 49.4344699, 15.2199374 49.4345542, 15.2193879 49.4349331, 15.2191885 49.4350549)",,,,
136454536,2,34,Humpolecká,primary,50,False,False,28.439999999999998,"LINESTRING (15.229219 49.4350968, 15.229255 49.4351571, 15.2292842 49.4352287, 15.2293129 49.4353442)",,,,
136454536,2,34,Humpolecká,primary,50,False,True,58.827,"LINESTRING (15.229219 49.4350968, 15.2291751 49.4350494, 15.2291199 49.4349977, 15.2290268 49.4349333, 15.2289171 49.434863, 15.228665 49.434713)",,,,
103646530,,,Karlovo náměstí,residential,,False,True,74.43400000000001,"LINESTRING (15.2256601 49.4322919, 15.2256808 49.4323101, 15.22569 49.4323208, 15.225698 49.4323341, 15.2257035 49.4323462, 15.2257055 49.4323573, 15.225704 49.4323714, 15.2256992 49.4323853, 15.225692 49.4323995, 15.2256855 49.4324105, 15.2256756 49.4324225, 15.2256622 49.4324364, 15.2256324 49.4324606, 15.2255914 49.4324905, 15.2255663 49.4325077, 15.2255403 49.4325236, 15.2255071 49.4325402, 15.2254728 49.432554, 15.2254335 49.4325673, 15.2253909 49.4325783, 15.2253392 49.4325884, 15.2252893 49.4325959, 15.2252387 49.4326015, 15.2251763 49.4326048, 15.2251185 49.4326048, 15.2250535 49.4326009, 15.2250087 49.4325958, 15.2249655 49.4325883)",,,,
309722067,2,,Karlovo náměstí,tertiary,50,False,False,87.60499999999999,"LINESTRING (15.2256601 49.4322919, 15.225492 49.4323495, 15.2252981 49.4324145, 15.2250071 49.4324985, 15.224899 49.4325266, 15.2247781 49.432553, 15.2245448 49.4325922)",,,,
309722067,2,,Karlovo náměstí,tertiary,50,False,True,30.34,"LINESTRING (15.2256601 49.4322919, 15.2257884 49.4322451, 15.2258667 49.4322172, 15.2259137 49.4322007, 15.225975 49.4321823, 15.2260345 49.4321704)",,,,
800658291,,,Palackého,residential,,False,True,25.878999999999998,"LINESTRING (15.2256601 49.4322919, 15.2255915 49.4322441, 15.2255429 49.4322147, 15.2253952 49.432136)",,,,
36835505,,,Příkopy,residential,,False,False,184.40399999999997,"LINESTRING (15.2260345 49.4321704, 15.2260046 49.4321006, 15.2260017 49.4320834, 15.2260011 49.4320661, 15.2260049 49.4320348, 15.2260199 49.431985, 15.2260359 49.4319187, 15.2260437 49.4318706, 15.226049 49.4317935, 15.2260477 49.4317405, 15.2260404 49.4316689, 15.2260392 49.4316576, 15.2260139 49.4315341, 15.2259973 49.4314771, 15.2259772 49.4314252, 15.2259492 49.4313643, 15.2259066 49.4312978, 15.2259026 49.4312924, 15.2258677 49.431245, 15.2258071 49.4311733, 15.2257435 49.431108, 15.2256527 49.4310317, 15.2253479 49.4307962, 15.2252016 49.4306845)",,,,
"[9580003, 36835701, 36835702]",2,,Václava Petrů,tertiary,50,False,True,87.292,"LINESTRING (15.2260345 49.4321704, 15.2260973 49.4321663, 15.226148 49.4321656, 15.2261927 49.4321668, 15.2262538 49.4321707, 15.2264235 49.4321851, 15.2265431 49.4321999, 15.2265702 49.4322041, 15.2266326 49.4322152, 15.2269361 49.4322786, 15.2269765 49.4322879, 15.2270487 49.4323056, 15.2271252 49.4323245, 15.2271981 49.4323476)",yes,,,
309722067,2,,Karlovo náměstí,tertiary,50,False,False,30.340000000000003,"LINESTRING (15.2260345 49.4321704, 15.225975 49.4321823, 15.2259137 49.4322007, 15.2258667 49.4322172, 15.2257884 49.4322451, 15.2256601 49.4322919)",,,,
103646529,,,Svatovítské náměstí,residential,,False,False,102.84400000000002,"LINESTRING (15.2238797 49.4326614, 15.2238853 49.4326909, 15.2238876 49.432718, 15.2238842 49.4327357, 15.2238769 49.4327526, 15.2238013 49.432886, 15.2237797 49.4329203, 15.2237565 49.4329491, 15.2236844 49.4330323, 15.2236623 49.4330511, 15.2236415 49.4330654, 15.22362 49.4330756, 15.2236017 49.4330812, 15.2235771 49.4330848, 15.2235505 49.4330848, 15.2235246 49.4330818, 15.2234873 49.4330748, 15.2233983 49.4330514, 15.223352 49.4330378, 15.2233102 49.433024, 15.2231634 49.4329701, 15.2230561 49.4329258, 15.2230206 49.4329108, 15.2229823 49.4328945)",,,,
309722076,,,Svatovítské náměstí,tertiary,50,False,False,59.58699999999999,"LINESTRING (15.2238797 49.4326614, 15.2235808 49.4326867, 15.2234259 49.4326972, 15.2233524 49.4327056, 15.2232801 49.4327224, 15.2232228 49.4327409, 15.2231759 49.4327625, 15.2231039 49.4328018)",,,,
309722076,,,Svatovítské náměstí,tertiary,50,False,True,48.714,"LINESTRING (15.2238797 49.4326614, 15.2243258 49.4326181, 15.2245448 49.4325922)",,,,
53156093,,,Bezručova,residential,,False,False,34.919,"LINESTRING (15.2286566 49.431665, 15.2289188 49.4319287)",,,,
36835475,,,Na Výsluní,residential,,False,False,502.693,"LINESTRING (15.2286566 49.431665, 15.2284491 49.4314523, 15.2284203 49.4314227, 15.2284004 49.4313992, 15.2283853 49.4313749, 15.2283747 49.4313421, 15.2283765 49.4313058, 15.2283853 49.4312671, 15.2283991 49.4312293, 15.2287199 49.4305196, 15.2290643 49.4297562, 15.2293769 49.4290621, 15.2293839 49.4290346, 15.2293832 49.4290173, 15.2293799 49.4290037, 15.2293681 49.4289904, 15.2293442 49.4289782, 15.2293101 49.4289697, 15.2287865 49.4288694, 15.2287068 49.4288588, 15.2286394 49.4288533, 15.2285672 49.4288521, 15.228495 49.4288579, 15.2284216 49.428871, 15.2283628 49.4288875, 15.228307 49.4289097, 15.2282602 49.4289304, 15.228218 49.4289541, 15.2281779 49.42898, 15.2280555 49.4290761, 15.2280333 49.4290872, 15.2280106 49.4290945, 15.2279845 49.4290969, 15.2279605 49.4290943, 15.2279373 49.4290885, 15.227915 49.4290806, 15.2278574 49.4290566, 15.2277367 49.4289981, 15.2276736 49.4289631, 15.2276199 49.4289291, 15.227562 49.4288867, 15.2275198 49.4288491, 15.2274834 49.4288105, 15.2274499 49.4287678, 15.227329 49.4285838)",,,,
53156093,,,Bezručova,residential,,False,True,168.814,"LINESTRING (15.2286566 49.431665, 15.2287183 49.4316365, 15.2287429 49.4316239, 15.2287696 49.4316011, 15.2287928 49.4315723, 15.2291196 49.4311225, 15.2291814 49.4310253, 15.2292208 49.4309392, 15.2292613 49.4308393, 15.2293015 49.4307155, 15.2293757 49.4304744, 15.2294032 49.4303849, 15.229434 49.4303012, 15.2294514 49.4302609)",,,,
53156093,,,Bezručova,residential,,False,True,34.919,"LINESTRING (15.2289188 49.4319287, 15.2286566 49.431665)",,,,
"[53155818, 682433244, 682433245]",,01935,Řemenovská,tertiary,,False,False,113.04999999999998,"LINESTRING (15.2289188 49.4319287, 15.2288709 49.4319613, 15.2288261 49.4320001, 15.2288016 49.4320328, 15.2287827 49.4320689, 15.2287734 49.4321065, 15.2287651 49.4321567, 15.228738 49.4322698, 15.22872 49.4323106, 15.2286885 49.4323664, 15.228481 49.4326839, 15.2284071 49.432797, 15.2283615 49.4328667)",yes,,,
53155818,,01935,Řemenovská,tertiary,,False,True,12.6,"LINESTRING (15.2289188 49.4319287, 15.2289742 49.4318943, 15.2290449 49.4318505)",,,,
36835491,,,Fibichova,residential,,False,True,46.41,"LINESTRING (15.2294843 49.4321547, 15.2290449 49.4318505)",,,,
36835491,,,Fibichova,residential,,False,False,46.41,"LINESTRING (15.2290449 49.4318505, 15.2294843 49.4321547)",,,,
53155818,,01935,Řemenovská,tertiary,,False,False,12.6,"LINESTRING (15.2290449 49.4318505, 15.2289742 49.4318943, 15.2289188 49.4319287)",,,,
"[53554033, 53554034, 552060146]",,,U Splavu,residential,,False,True,201.89899999999997,"LINESTRING (15.2251696 49.429361, 15.2255887 49.4294654, 15.225636 49.4294761, 15.2257954 49.4295088, 15.2258233 49.4295111, 15.2258452 49.4295079, 15.2258662 49.4294994, 15.2258812 49.4294854, 15.225899 49.4294582, 15.2259209 49.4294296, 15.2259473 49.4294012, 15.2259824 49.4293698, 15.2260154 49.4293438, 15.226099 49.429292, 15.2261655 49.4292549, 15.2262604 49.4292077, 15.2263296 49.4291754, 15.226498 49.4290912, 15.2265507 49.4290583, 15.2269376 49.4287745, 15.2270477 49.4287079, 15.227154 49.4286545, 15.227329 49.4285838)",yes,,,
223336675,,,U Elektrárny,residential,,False,False,104.072,"LINESTRING (15.2251696 49.429361, 15.2252958 49.4292323, 15.225418 49.4291077, 15.225447 49.429079, 15.225481 49.4290537, 15.2255294 49.4290285, 15.225846 49.4288961, 15.2261849 49.4287195)",,,,
"[130414168, 1221388564]",,,U Elektrárny,residential,,False,True,91.341,"LINESTRING (15.2251696 49.429361, 15.225076 49.4294613, 15.2249548 49.429591, 15.2249222 49.4296259, 15.2248671 49.4296745, 15.2248331 49.4297006, 15.2247586 49.4297426, 15.2246859 49.4297689, 15.2243562 49.4298546, 15.2243091 49.4298705, 15.2242787 49.4298831, 15.224266 49.4298884)",,,,
36835505,,,Příkopy,residential,,False,True,111.539,"LINESTRING (15.224266 49.4298884, 15.2243497 49.4299627, 15.2245031 49.4300953, 15.2245181 49.4301099, 15.224534 49.4301323, 15.2245463 49.4301471, 15.224874 49.4304256, 15.2251415 49.430637, 15.2252016 49.4306845)",,,,
"[130414168, 1221388564]",,,U Elektrárny,residential,,False,False,91.34100000000001,"LINESTRING (15.224266 49.4298884, 15.2242787 49.4298831, 15.2243091 49.4298705, 15.2243562 49.4298546, 15.2246859 49.4297689, 15.2247586 49.4297426, 15.2248331 49.4297006, 15.2248671 49.4296745, 15.2249222 49.4296259, 15.2249548 49.429591, 15.225076 49.4294613, 15.2251696 49.429361)",,,,
"[272192484, 272192486]",,,Příkopy,residential,,False,False,46.843,"LINESTRING (15.224266 49.4298884, 15.2240385 49.4296996, 15.2238665 49.4295568)",,,,
"[53157275, 223336677]",,,Poděbradova,residential,,False,True,27.988,"LINESTRING (15.2238665 49.4295568, 15.2237863 49.4295978, 15.22378 49.4296018, 15.2237612 49.4296136, 15.2237442 49.4296312, 15.2237319 49.4296512, 15.2237004 49.4297281, 15.2236905 49.4297469, 15.2236766 49.4297657)",,,,
272192486,,,Příkopy,residential,,False,False,12.738999999999999,"LINESTRING (15.2238665 49.4295568, 15.2238298 49.4295204, 15.2238048 49.4294873, 15.2237845 49.4294558)",,,,
"[272192484, 272192486]",,,Příkopy,residential,,False,True,46.843,"LINESTRING (15.2238665 49.4295568, 15.2240385 49.4296996, 15.224266 49.4298884)",,,,
36835521,,03414,Tylova,tertiary,,False,False,107.48400000000001,"LINESTRING (15.2237845 49.4294558, 15.2237512 49.4294635, 15.2237044 49.4294703, 15.2236436 49.4294755, 15.2231357 49.4295211, 15.2230145 49.4295339, 15.2229219 49.4295465, 15.2228376 49.4295635, 15.222756 49.4295843, 15.222667 49.4296146, 15.2226154 49.429636, 15.2225928 49.4296454, 15.2225176 49.4296801, 15.2224818 49.4296986, 15.2223962 49.4297427)",,,,
36835536,,03414,Nádražní,tertiary,,False,False,210.82099999999997,"LINESTRING (15.2237845 49.4294558, 15.2237711 49.4294285, 15.2237627 49.4293995, 15.2237594 49.4293705, 15.2237677 49.4293146, 15.2237827 49.4292515, 15.2238266 49.4291178, 15.2238627 49.4290342, 15.223906 49.4289487, 15.223947 49.428869, 15.2240036 49.4287845, 15.2240591 49.4287127, 15.2241396 49.4286261, 15.2242678 49.4285142, 15.224327 49.4284657, 15.2244268 49.4283957, 15.2245681 49.4283156, 15.2247348 49.42823, 15.2248685 49.4281696, 15.2250848 49.4280861, 15.2253347 49.427986)",,,,
272192486,,,Příkopy,residential,,False,True,12.739,"LINESTRING (15.2237845 49.4294558, 15.2238048 49.4294873, 15.2238298 49.4295204, 15.2238665 49.4295568)",,,,
36835536,,03414,Nádražní,tertiary,,False,True,210.821,"LINESTRING (15.2253347 49.427986, 15.2250848 49.4280861, 15.2248685 49.4281696, 15.2247348 49.42823, 15.2245681 49.4283156, 15.2244268 49.4283957, 15.224327 49.4284657, 15.2242678 49.4285142, 15.2241396 49.4286261, 15.2240591 49.4287127, 15.2240036 49.4287845, 15.223947 49.428869, 15.223906 49.4289487, 15.2238627 49.4290342, 15.2238266 49.4291178, 15.2237827 49.4292515, 15.2237677 49.4293146, 15.2237594 49.4293705, 15.2237627 49.4293995, 15.2237711 49.4294285, 15.2237845 49.4294558)",,,,
98942647,,03414,,tertiary,,False,False,97.31299999999999,"LINESTRING (15.2253347 49.427986, 15.2255306 49.4279076, 15.2255746 49.4278891, 15.2257905 49.4277889, 15.2258368 49.4277675, 15.2262471 49.4275915, 15.2264515 49.4274983)",,,,
340946732,,,Nádražní,residential,,False,False,136.216,"LINESTRING (15.2253347 49.427986, 15.2252896 49.4279366, 15.2252659 49.4279072, 15.2252485 49.4278777, 15.2252309 49.427836, 15.2252194 49.4277939, 15.2252118 49.4277469, 15.2251584 49.4274167, 15.2251417 49.4273134, 15.2250559 49.4267827)",,,,
"[36835506, 239300803]",,03414,Křemešnická,tertiary,,False,True,125.913,"LINESTRING (15.2278358 49.4268147, 15.2277502 49.4268713, 15.2276868 49.4269116, 15.2276185 49.4269515, 15.227534 49.4269959, 15.2275006 49.4270115, 15.2271096 49.4271936, 15.2266462 49.4274095, 15.2265836 49.427438, 15.2264515 49.4274983)",,,,
309722062,,,5. května,residential,,True,False,124.87199999999999,"LINESTRING (15.2214378 49.4273328, 15.2211782 49.4271465, 15.2210286 49.4270392, 15.2205934 49.4267268, 15.220403 49.4265902, 15.2203219 49.426532, 15.2202783 49.4265007)",,,,
398900862,,,5. května,residential,,False,False,99.3,"LINESTRING (15.2214378 49.4273328, 15.2215377 49.4273977, 15.2217456 49.4275329, 15.2217888 49.4275641, 15.2218316 49.4276011, 15.2218554 49.4276281, 15.221875 49.4276623, 15.2219946 49.427928, 15.2220628 49.4280812, 15.2220653 49.4280866, 15.2220704 49.4280982)",,,,
686206969,,,Říčanského,residential,,False,True,83.67699999999999,"LINESTRING (15.2214378 49.4273328, 15.2216769 49.4271831, 15.2222177 49.4268511, 15.2222769 49.4268147)",,,,
53155151,,,třída Legií,residential,,False,True,6.701,"LINESTRING (15.2229098 49.4275686, 15.2229736 49.4275249)",,,,
36835689,,,Vnitřní,residential,,False,False,39.259,"LINESTRING (15.2229098 49.4275686, 15.2230219 49.427645, 15.2232846 49.427824)",,,,
551749858,,,třída Legií,residential,,False,False,105.69000000000001,"LINESTRING (15.2229098 49.4275686, 15.2228085 49.4276379, 15.2224652 49.4278707, 15.2222614 49.4280193, 15.2220917 49.4281547, 15.2219449 49.4282812)",,,,
551749857,,,Mikuláše z Pelhř.,residential,,True,False,94.003,"LINESTRING (15.2222769 49.4268147, 15.2227377 49.4273367, 15.2227972 49.4273926, 15.2229007 49.4274785, 15.2229736 49.4275249)",,,,
686206969,,,Říčanského,residential,,False,False,83.677,"LINESTRING (15.2222769 49.4268147, 15.2222177 49.4268511, 15.2216769 49.4271831, 15.2214378 49.4273328)",,,,
36835512,,,Cholossiova,residential,,False,False,30.155,"LINESTRING (15.2171895 49.4266088, 15.2170623 49.4267481, 15.2169899 49.4268466)",,,,
