osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,tunnel,junction
777663745,Slámova,secondary,50,False,True,102.028,"LINESTRING (14.0019627 49.0116118, 14.0021143 49.0117633, 14.0021833 49.0118423, 14.0022366 49.0119176, 14.0023109 49.0120485, 14.0023961 49.0122213, 14.0024325 49.0122861, 14.0025052 49.0124513)",143,2,,
36894165,Pod Hradbami,residential,,False,False,58.394999999999996,"LINESTRING (14.0025052 49.0124513, 14.0023098 49.0124862, 14.0017244 49.0125668)",,,,
777663745,Slámova,secondary,50,False,False,102.02799999999999,"LINESTRING (14.0025052 49.0124513, 14.0024325 49.0122861, 14.0023961 49.0122213, 14.0023109 49.0120485, 14.0022366 49.0119176, 14.0021833 49.0118423, 14.0021143 49.0117633, 14.0019627 49.0116118)",143,2,,
"[36962984, 777663746]",Slámova,secondary,50,False,True,172.00400000000002,"LINESTRING (14.0025052 49.0124513, 14.0025648 49.0126319, 14.0026786 49.0129711, 14.002802 49.0133468, 14.0028423 49.0134618, 14.002868 49.0135585, 14.0028724 49.0136222, 14.0028661 49.0136755, 14.0028367 49.0137848, 14.0027683 49.0139654)",143,"['2', '3']",,
30413943,Husinecká,tertiary,50,False,True,60.98,"LINESTRING (13.9993904 49.016878, 13.998991 49.0163962)",14531,,,
437358041,Zahradní,residential,,False,False,8.538,"LINESTRING (14.0006672 49.0121959, 14.0006253 49.0122676)",,,,
"[437358041, 36894164]",Zahradní,residential,,False,True,149.22699999999998,"LINESTRING (14.0006672 49.0121959, 14.0007006 49.0121121, 14.0006957 49.0119638, 14.0006661 49.0118119, 14.0006378 49.0117322, 14.0005626 49.0116041, 14.0003641 49.0113672, 14.0002357 49.0112162, 14.0001949 49.0111305, 14.0001856 49.0110337, 14.0002005 49.0109293)",,,,
36894174,Vodňanská,residential,50,False,False,64.53899999999999,"LINESTRING (13.999855 49.0138732, 13.9999569 49.0139821, 13.9999953 49.014033, 14.0002156 49.0143117, 14.000276 49.0143834)",,,,
36962985,Zvolenská,tertiary,,False,False,95.94,"LINESTRING (13.999855 49.0138732, 14.0000205 49.0138127, 14.0001991 49.0137639, 14.0004422 49.0137117, 14.0007217 49.0136828, 14.0008748 49.0136769, 14.0011151 49.0136824)",14130,,,
222540146,Zahradní,residential,,False,True,25.810000000000002,"LINESTRING (13.999855 49.0138732, 13.9999114 49.0137626, 13.999932 49.0136479)",,,,
"[36966788, 688292173, 305607557]",Malé náměstí,tertiary,50,False,True,51.696999999999996,"LINESTRING (13.999855 49.0138732, 13.9997891 49.0138956, 13.9996561 49.0139406, 13.9993476 49.0140547, 13.9992399 49.0141034)",14130,,,
36894165,Pod Hradbami,residential,,False,True,58.394999999999996,"LINESTRING (14.0017244 49.0125668, 14.0023098 49.0124862, 14.0025052 49.0124513)",,,,
"[36962986, 833568950, 395304783]",Pod Hradbami,residential,,True,False,160.559,"LINESTRING (14.0017244 49.0125668, 14.0016174 49.0126666, 14.0007647 49.0131396, 14.001028 49.0135448, 14.0010628 49.0135984, 14.0011151 49.0136824)",,,,
36962988,Husova,residential,,True,False,54.342999999999996,"LINESTRING (13.9999318 49.0121173, 14.0006295 49.012192, 14.0006672 49.0121959)",,,,
36962988,Husova,residential,,True,False,67.825,"LINESTRING (13.9985412 49.0121819, 13.9994653 49.0121135)",,,,
"[36894168, 36962993]","['Křišťanova', 'Poštovní']",residential,,True,False,64.974,"LINESTRING (13.9977797 49.0122152, 13.9984905 49.0120868, 13.9985412 49.0121819)",,,,
230270844,Solní,residential,,True,False,19.963,"LINESTRING (13.9977797 49.0122152, 13.9978095 49.0122842, 13.9977811 49.0123904)",,,,
395304784,Křišťanova,residential,,True,False,45.224999999999994,"LINESTRING (13.9989115 49.0132037, 13.998881 49.0130855, 13.9988676 49.0130192, 13.9988517 49.0129854, 13.9988096 49.0128955, 13.9987765 49.0128076)",,,,
"[841766977, 36894171, 62020285]","['Neumannova', 'Kostelní náměstí']",residential,,False,False,43.677,"LINESTRING (13.9989115 49.0132037, 13.9990699 49.0133088, 13.9991471 49.0133751, 13.9990412 49.0134121, 13.9989371 49.0134591)",,,building_passage,
222534217,Zlatá stezka,residential,50,False,False,25.656,"LINESTRING (13.9964465 49.0100982, 13.9965796 49.0102353, 13.9966355 49.0102928)",,,,
222534220,SNP,residential,,False,True,23.822,"LINESTRING (13.9964465 49.0100982, 13.9962772 49.0101697, 13.9961719 49.0102142)",,,,
36894210,Jánská,residential,50,False,False,90.648,"LINESTRING (13.9970224 49.0108496, 13.9971141 49.0108505, 13.9978642 49.0107621, 13.9982502 49.0107302)",,,,
36972726,Solní,residential,,False,False,50.489,"LINESTRING (13.9970224 49.0108496, 13.9970251 49.0109421, 13.9969922 49.011303)",,,,
222534217,Zlatá stezka,residential,50,False,True,68.236,"LINESTRING (13.9970224 49.0108496, 13.9969971 49.0108015, 13.9969052 49.0106266, 13.9966355 49.0102928)",,,,
36894208,Hradební,residential,,False,False,170.939,"LINESTRING (13.9969922 49.011303, 13.9965147 49.0115475, 13.9961617 49.0117515, 13.9960418 49.0118542, 13.9959156 49.0119926, 13.9957862 49.0121623, 13.995682 49.0123241, 13.9956122 49.0124934)",,,,
36972726,Solní,residential,,False,True,50.489,"LINESTRING (13.9969922 49.011303, 13.9970251 49.0109421, 13.9970224 49.0108496)",,,,
230270844,Solní,residential,,True,False,65.739,"LINESTRING (13.9969922 49.011303, 13.9971732 49.0116321, 13.9972929 49.011742, 13.9974098 49.0118156)",,,,
36962990,Dlouhá,residential,,True,False,221.651,"LINESTRING (13.9974098 49.0118156, 13.9980257 49.011706, 13.9986217 49.0117416, 13.9990608 49.0117638, 13.9997339 49.0117547, 13.9998202 49.0117621, 13.9998835 49.0117806, 13.9999282 49.0118104, 13.9999381 49.0118497, 13.9999318 49.0121173)",,,,
36962991,Horní,residential,,False,True,167.833,"LINESTRING (13.9974098 49.0118156, 13.9971568 49.0119337, 13.9969627 49.0120653, 13.9965856 49.0123932, 13.9965613 49.0124371, 13.9965547 49.0124877, 13.9965635 49.0125798, 13.9967074 49.0129441, 13.9967631 49.0130852)",,,,
230270844,Solní,residential,,True,False,52.244,"LINESTRING (13.9974098 49.0118156, 13.9976119 49.0119888, 13.9977797 49.0122152)",,,,
36962991,Horní,residential,,False,False,167.833,"LINESTRING (13.9967631 49.0130852, 13.9967074 49.0129441, 13.9965635 49.0125798, 13.9965547 49.0124877, 13.9965613 49.0124371, 13.9965856 49.0123932, 13.9969627 49.0120653, 13.9971568 49.0119337, 13.9974098 49.0118156)",,,,
36962995,Klášterní,residential,,False,False,47.953,"LINESTRING (13.9967631 49.0130852, 13.9969823 49.0130579, 13.9974026 49.0129859)",,,,
305607562,Neumannova,residential,,True,False,193.96599999999998,"LINESTRING (13.9967631 49.0130852, 13.9968491 49.0132651, 13.996972 49.0133862, 13.9971523 49.013512, 13.9972873 49.0135793, 13.9974591 49.0136306, 13.9977797 49.0136546, 13.9980545 49.0136496, 13.9983247 49.0136056, 13.9986883 49.0135291, 13.9989226 49.013465, 13.9989371 49.0134591)",,,,
36962988,Husova,residential,,True,False,34.026,"LINESTRING (13.9994653 49.0121135, 13.9999318 49.0121173)",,,,
36894172,Věžní,residential,,True,False,121.098,"LINESTRING (13.9994653 49.0121135, 13.9995483 49.0123493, 13.9995747 49.0124753, 13.9995789 49.0126042, 13.9995499 49.0126481, 13.9995095 49.0126837, 13.9994425 49.0127057, 13.9992838 49.0127169, 13.9991815 49.0127351, 13.9987765 49.0128076)",,,,
395304784,Křišťanova,residential,,True,False,71.66,"LINESTRING (13.9987765 49.0128076, 13.9985412 49.0121819)",,,,
222536358,Vodňanská,residential,50,False,True,87.627,"LINESTRING (14.0023376 49.015049, 14.0012155 49.0147672)",,,,
36894173,Slámova,residential,,False,True,124.52700000000002,"LINESTRING (14.0023376 49.015049, 14.0023764 49.014942, 14.0024545 49.0147637, 14.0025366 49.0145549, 14.0027295 49.014064, 14.0027683 49.0139654)",,,,
222536358,Vodňanská,residential,50,False,False,87.99900000000001,"LINESTRING (14.0023376 49.015049, 14.0025179 49.0150968, 14.003243 49.0152737, 14.0034624 49.0153351)",,,,
36894174,Vodňanská,residential,50,False,True,64.539,"LINESTRING (14.000276 49.0143834, 14.0002156 49.0143117, 13.9999953 49.014033, 13.9999569 49.0139821, 13.999855 49.0138732)",,,,
222536358,Vodňanská,residential,50,False,False,82.691,"LINESTRING (14.000276 49.0143834, 14.0007273 49.0146623, 14.0010621 49.014732, 14.0012155 49.0147672)",,,,
"[222536354, 688292172]",Žižkova,residential,,False,True,57.55,"LINESTRING (14.000276 49.0143834, 13.9999771 49.0144959, 13.9998766 49.0145626, 13.9998947 49.01476)",,,,
"[222536354, 268980194, 36894181]",Žižkova,residential,,False,False,331.65299999999996,"LINESTRING (14.0036351 49.0160079, 14.0035496 49.016011, 14.0032247 49.0160262, 14.0029926 49.0159897, 14.0029535 49.015978, 14.0024567 49.0158508, 14.0019937 49.0157323, 14.0004615 49.0153338, 14.0002792 49.0152741, 14.0000314 49.0151659, 13.9998677 49.0150237, 13.9998947 49.01476)",,,,
268980169,Vodňanská,secondary,,False,False,76.07600000000001,"LINESTRING (14.0036351 49.0160079, 14.0036209 49.0158786, 14.0035233 49.0155517, 14.0034711 49.015428, 14.0034624 49.0153351)",141,,,
680338524,Vodňanská,secondary,,False,True,13.997,"LINESTRING (14.0036351 49.0160079, 14.0036329 49.0160702, 14.0036226 49.0161334)",141,,,
36894187,Na Stráni,residential,20,True,False,107.73,"LINESTRING (14.0034429 49.0171496, 14.0036843 49.0170438, 14.0037347 49.0170197, 14.0036091 49.0168839, 14.00346 49.0167087, 14.0034257 49.0166648, 14.0034094 49.0166214, 14.0034094 49.0165184, 14.0034165 49.0164061, 14.0034317 49.0163382)",,,,
36964364,Na Vyhlídce,residential,,False,True,118.935,"LINESTRING (14.0034317 49.0163382, 14.0019294 49.0167545)",,,,
36964364,Na Vyhlídce,residential,,False,False,28.944000000000003,"LINESTRING (14.0034317 49.0163382, 14.0035314 49.0161601, 14.0035455 49.016147, 14.0035652 49.0161375, 14.0035916 49.0161321, 14.0036226 49.0161334)",,,,
36966791,Kasárenská,residential,,False,False,57.416,"LINESTRING (13.9953996 49.0155073, 13.9961829 49.0155593)",,,,
36894199,Rožmberská,residential,,False,False,119.17399999999999,"LINESTRING (13.9953996 49.0155073, 13.9953432 49.0149033, 13.9953548 49.0147844, 13.9953938 49.0146683, 13.9954327 49.0145591, 13.9955059 49.014453)",,,,
36894199,Rožmberská,residential,,False,True,191.19299999999998,"LINESTRING (13.9953996 49.0155073, 13.9955597 49.0167554, 13.9955715 49.0168394, 13.9956275 49.0172202)",,,,
305607555,Kasárenská,residential,,False,True,40.008,"LINESTRING (13.9953996 49.0155073, 13.9952463 49.0154884, 13.9948537 49.0154889)",,,,
36894199,Rožmberská,residential,,False,True,119.17399999999999,"LINESTRING (13.9955059 49.014453, 13.9954327 49.0145591, 13.9953938 49.0146683, 13.9953548 49.0147844, 13.9953432 49.0149033, 13.9953996 49.0155073)",,,,
222382537,Na Sadech,residential,,False,False,71.71199999999999,"LINESTRING (13.9955059 49.014453, 13.9957923 49.0141365, 13.9959691 49.013968, 13.9960071 49.0139001)",,,,
222382537,Na Sadech,residential,,False,True,96.763,"LINESTRING (13.9955059 49.014453, 13.9954319 49.0144466, 13.995206 49.0144648, 13.9941877 49.014539)",,,,
729694457,Kasárenská,residential,,False,False,63.23,"LINESTRING (13.993326 49.0146018, 13.9941877 49.014539)",,,,
36894227,Pod Cvrčkovem,residential,,False,False,90.798,"LINESTRING (13.993326 49.0146018, 13.9931287 49.0144762, 13.9924498 49.0143087, 13.9922277 49.0142413)",,,,
729694457,Kasárenská,residential,,False,True,140.576,"LINESTRING (13.993326 49.0146018, 13.9931435 49.0148231, 13.9930536 49.0153141, 13.9930118 49.0156089, 13.9929538 49.0157311, 13.9928921 49.015816)",,,,
222375105,Hradební,residential,,False,True,42.107,"LINESTRING (13.9960071 49.0139001, 13.9958243 49.0135409)",,,,
36894203,Za Baštou,residential,,False,True,185.839,"LINESTRING (13.9960071 49.0139001, 13.9961301 49.0141733, 13.9961829 49.0155593)",,,,
222382537,Na Sadech,residential,,False,True,71.71199999999999,"LINESTRING (13.9960071 49.0139001, 13.9959691 49.013968, 13.9957923 49.0141365, 13.9955059 49.014453)",,,,
222382540,Hradební,residential,,True,False,160.30400000000003,"LINESTRING (13.9960071 49.0139001, 13.9963289 49.0139927, 13.9967159 49.0140952, 13.9970142 49.0141743, 13.9971247 49.0141924, 13.997721 49.0142904, 13.9978528 49.0143038, 13.9978861 49.0143074, 13.9980956 49.0143278)",,,,
36894207,Starokasárenská,residential,,False,False,22.86,"LINESTRING (13.9980956 49.0143278, 13.9979364 49.0145049)",,,,
37035051,Hradební,residential,,False,False,88.539,"LINESTRING (13.9980956 49.0143278, 13.9982387 49.0143056, 13.9983195 49.0142802, 13.9985946 49.0141912, 13.998799 49.0141352, 13.9990303 49.0141008, 13.9991437 49.014092, 13.9992399 49.0141034)",,,,
36894207,Starokasárenská,residential,,False,True,129.207,"LINESTRING (13.9976495 49.0156445, 13.9977213 49.0150059, 13.9978519 49.0146436, 13.9979364 49.0145049)",,,,
36966791,Kasárenská,residential,,False,False,41.607,"LINESTRING (13.9976495 49.0156445, 13.9978905 49.0156657, 13.9979741 49.0156774, 13.997997 49.0156788, 13.9980964 49.0157095, 13.9981844 49.0157517)",,,,
36966791,Kasárenská,residential,,False,True,107.37400000000001,"LINESTRING (13.9976495 49.0156445, 13.9973357 49.0156259, 13.9966832 49.0155872, 13.9962977 49.0155657, 13.9961829 49.0155593)",,,,
36894208,Hradební,residential,,False,True,170.939,"LINESTRING (13.9956122 49.0124934, 13.995682 49.0123241, 13.9957862 49.0121623, 13.9959156 49.0119926, 13.9960418 49.0118542, 13.9961617 49.0117515, 13.9965147 49.0115475, 13.9969922 49.011303)",,,,
36894232,Slovenského národního povstání,residential,,False,False,42.761,"LINESTRING (13.9956122 49.0124934, 13.9954497 49.0124097, 13.995233 49.0122052)",,,,
222375105,Hradební,residential,,False,False,117.985,"LINESTRING (13.9956122 49.0124934, 13.9956213 49.0126733, 13.9956417 49.0128581, 13.9956598 49.0130037, 13.9957062 49.0132466, 13.9957336 49.0133373, 13.9957691 49.0134379, 13.9957949 49.0134869, 13.9958243 49.0135409)",,,,
36894210,Jánská,residential,50,False,True,93.466,"LINESTRING (13.999523 49.0106324, 13.9982502 49.0107302)",,,,
"[437358040, 36894210]",Jánská,residential,50,False,False,40.713,"LINESTRING (13.999523 49.0106324, 13.9997686 49.0106906, 14.0000409 49.0107685)",,,,
36894212,Ševčíkova,residential,,False,False,66.584,"LINESTRING (13.999523 49.0106324, 13.9995315 49.0105447, 13.999548 49.0103743, 13.999581 49.0100348)",,,,
36894212,Ševčíkova,residential,,False,False,102.608,"LINESTRING (13.999581 49.0100348, 13.9995589 49.0096535, 13.9995066 49.0094362, 13.9993072 49.0094025, 13.9993304 49.0093059, 13.9994196 49.0092397)",,,,
36894212,Ševčíkova,residential,,False,True,66.584,"LINESTRING (13.999581 49.0100348, 13.999548 49.0103743, 13.9995315 49.0105447, 13.999523 49.0106324)",,,,
416712652,Ševčíkova,residential,,False,True,101.62,"LINESTRING (13.999581 49.0100348, 13.9994105 49.0100362, 13.9988191 49.0099752, 13.9982094 49.0098878)",,,,
416712652,Ševčíkova,residential,,False,False,101.61999999999999,"LINESTRING (13.9982094 49.0098878, 13.9988191 49.0099752, 13.9994105 49.0100362, 13.999581 49.0100348)",,,,
851674481,Lázeňská,residential,50,False,False,14.386,"LINESTRING (13.997144 49.0099359, 13.9972252 49.0100538)",,,,
36894213,Ševčíkova,residential,,True,False,79.299,"LINESTRING (13.997144 49.0099359, 13.9975501 49.0098637, 13.997635 49.0098486, 13.9977223 49.0098465, 13.9982094 49.0098878)",,,,
851674481,Lázeňská,residential,50,False,True,145.876,"LINESTRING (13.997144 49.0099359, 13.996516 49.0090466, 13.99626 49.0087604)",,,,
851674481,Lázeňská,residential,50,False,False,145.876,"LINESTRING (13.99626 49.0087604, 13.996516 49.0090466, 13.997144 49.0099359)",,,,
222534217,Zlatá stezka,residential,50,False,False,68.236,"LINESTRING (13.9966355 49.0102928, 13.9969052 49.0106266, 13.9969971 49.0108015, 13.9970224 49.0108496)",,,,
222534217,Zlatá stezka,residential,50,False,True,25.656,"LINESTRING (13.9966355 49.0102928, 13.9965796 49.0102353, 13.9964465 49.0100982)",,,,
851674481,Lázeňská,residential,50,False,True,50.559,"LINESTRING (13.9966355 49.0102928, 13.9966966 49.010268, 13.9972252 49.0100538)",,,,
851674481,Lázeňská,residential,50,False,True,14.386,"LINESTRING (13.9972252 49.0100538, 13.997144 49.0099359)",,,,
36980487,Požárníků,residential,50,False,False,121.619,"LINESTRING (13.9972252 49.0100538, 13.9973624 49.010209, 13.9974872 49.0102909, 13.9976819 49.0103204, 13.9979478 49.0103523, 13.9980976 49.0103734, 13.998154 49.010389, 13.9981798 49.0104155, 13.9982357 49.0106742, 13.9982502 49.0107302)",,,,
851674481,Lázeňská,residential,50,False,False,50.559,"LINESTRING (13.9972252 49.0100538, 13.9966966 49.010268, 13.9966355 49.0102928)",,,,
36894225,Pod Cvrčkovem,residential,,False,False,78.181,"LINESTRING (13.9931587 49.0084807, 13.9931287 49.0086418, 13.9928493 49.0091506)",,,,
36894265,Volovická,residential,,False,False,72.72200000000001,"LINESTRING (13.9931587 49.0084807, 13.9928384 49.0084914, 13.9925529 49.0084844, 13.9921639 49.008461)",,,,
36894265,Volovická,residential,,False,True,302.77799999999996,"LINESTRING (13.9931587 49.0084807, 13.9933561 49.0084844, 13.9935361 49.0085092, 13.993577 49.0085148, 13.9937778 49.0085684, 13.9939193 49.0086252, 13.9940453 49.0086854, 13.994121 49.0087282, 13.9943873 49.0088788, 13.9944205 49.0088976, 13.9946008 49.0089995, 13.9952536 49.00938, 13.9956148 49.009603, 13.9957345 49.0097126, 13.9958877 49.0098761, 13.9960971 49.0101253, 13.9961719 49.0102142)",,,,
36894225,Pod Cvrčkovem,residential,,False,True,12.291,"LINESTRING (13.9927922 49.0092546, 13.9928493 49.0091506)",,,,
36894225,Pod Cvrčkovem,residential,,False,False,297.988,"LINESTRING (13.9927922 49.0092546, 13.9918 49.0103735, 13.9916607 49.0105905, 13.9915969 49.0108683, 13.9915969 49.0112299, 13.9917162 49.0117313)",,,,
36980463,Polní,residential,,False,True,110.041,"LINESTRING (13.9927922 49.0092546, 13.9915229 49.0089639, 13.9914011 49.0088916)",,,,
36894225,Pod Cvrčkovem,residential,,False,False,71.819,"LINESTRING (13.9918812 49.0124249, 13.9920246 49.0130639)",,,,
36894225,Pod Cvrčkovem,residential,,False,True,78.058,"LINESTRING (13.9918812 49.0124249, 13.9917162 49.0117313)",,,,
36894231,U Studánky,residential,,False,False,77.863,"LINESTRING (13.9918812 49.0124249, 13.9929488 49.0124249)",,,,
36894225,Pod Cvrčkovem,residential,,False,True,32.167,"LINESTRING (13.9922277 49.0142413, 13.9921377 49.0139581)",,,,
36894227,Pod Cvrčkovem,residential,,False,True,90.798,"LINESTRING (13.9922277 49.0142413, 13.9924498 49.0143087, 13.9931287 49.0144762, 13.993326 49.0146018)",,,,
36963008,Slunečná,residential,,False,False,183.40300000000002,"LINESTRING (13.9922277 49.0142413, 13.992328 49.0145523, 13.9923891 49.0148258, 13.9924614 49.0151498, 13.9926355 49.0155075, 13.9927693 49.0156915, 13.9928921 49.015816)",,,,
36963008,Slunečná,residential,,False,True,183.40300000000002,"LINESTRING (13.9928921 49.015816, 13.9927693 49.0156915, 13.9926355 49.0155075, 13.9924614 49.0151498, 13.9923891 49.0148258, 13.992328 49.0145523, 13.9922277 49.0142413)",,,,
729694457,Kasárenská,residential,,False,False,140.576,"LINESTRING (13.9928921 49.015816, 13.9929538 49.0157311, 13.9930118 49.0156089, 13.9930536 49.0153141, 13.9931435 49.0148231, 13.993326 49.0146018)",,,,
729694457,Kasárenská,residential,,False,True,87.289,"LINESTRING (13.9928921 49.015816, 13.9928327 49.0159001, 13.9927197 49.0160341, 13.9926555 49.0160933, 13.9923898 49.0161691, 13.9919713 49.0162027)",,,,
729694457,Kasárenská,residential,,False,True,22.452,"LINESTRING (13.9919713 49.0162027, 13.9916655 49.0162261)",,,,
36894226,Duhová,residential,,False,False,216.41199999999998,"LINESTRING (13.9919713 49.0162027, 13.991408 49.0149765, 13.9911153 49.0143392)",,,,
729694457,Kasárenská,residential,,False,False,87.289,"LINESTRING (13.9919713 49.0162027, 13.9923898 49.0161691, 13.9926555 49.0160933, 13.9927197 49.0160341, 13.9928327 49.0159001, 13.9928921 49.015816)",,,,
36894226,Duhová,residential,,False,True,216.41199999999998,"LINESTRING (13.9911153 49.0143392, 13.991408 49.0149765, 13.9919713 49.0162027)",,,,
36894225,Pod Cvrčkovem,residential,,False,False,32.167,"LINESTRING (13.9921377 49.0139581, 13.9922277 49.0142413)",,,,
36894225,Pod Cvrčkovem,residential,,False,True,99.84700000000001,"LINESTRING (13.9921377 49.0139581, 13.9920785 49.013304, 13.9920246 49.0130639)",,,,
36894225,Pod Cvrčkovem,residential,,False,True,71.819,"LINESTRING (13.9920246 49.0130639, 13.9918812 49.0124249)",,,,
36894225,Pod Cvrčkovem,residential,,False,False,99.84700000000001,"LINESTRING (13.9920246 49.0130639, 13.9920785 49.013304, 13.9921377 49.0139581)",,,,
36894231,U Studánky,residential,,False,False,39.82,"LINESTRING (13.9929488 49.0124249, 13.9934924 49.0123915)",,,,
36894231,U Studánky,residential,,False,True,77.863,"LINESTRING (13.9929488 49.0124249, 13.9918812 49.0124249)",,,,
36894236,Borová,residential,,False,True,209.66699999999997,"LINESTRING (13.9929488 49.0124249, 13.9931693 49.0136846, 13.9932332 49.0138292, 13.993384 49.0139396, 13.9938315 49.0140641)",,,,
222375106,SNP,residential,,False,False,37.208,"LINESTRING (13.995233 49.0122052, 13.9949211 49.0119404)",,,,
36894232,Slovenského národního povstání,residential,,False,True,42.761,"LINESTRING (13.995233 49.0122052, 13.9954497 49.0124097, 13.9956122 49.0124934)",,,,
222375106,SNP,residential,,False,True,48.633,"LINESTRING (13.9945605 49.0115725, 13.9949211 49.0119404)",,,,
36894238,Lesní,residential,,False,False,25.689999999999998,"LINESTRING (13.9945605 49.0115725, 13.994438 49.0116258, 13.9942426 49.011667)",,,,
222375106,SNP,residential,,False,False,137.28900000000002,"LINESTRING (13.9945605 49.0115725, 13.9944633 49.0114202, 13.9944272 49.0112966, 13.9944633 49.0111728, 13.9945157 49.0110469, 13.9946083 49.010933, 13.9947363 49.0108185, 13.9949101 49.0107009, 13.9952292 49.01056)",,,,
395304785,,residential,,True,False,130.601,"LINESTRING (13.9945605 49.0115725, 13.9945954 49.0115421, 13.9946527 49.0115135, 13.9947476 49.0114957, 13.9948439 49.0114941, 13.9949344 49.0114957, 13.995001 49.011517, 13.9950415 49.0115404, 13.9951341 49.0116249, 13.995269 49.0117477, 13.9954313 49.0118588, 13.9954504 49.0118899, 13.9954831 49.0119247, 13.9954858 49.0119572, 13.9954713 49.0119994, 13.9953642 49.012091, 13.9952663 49.0121749, 13.995233 49.0122052)",,,,
36894233,Sokolovská,residential,,False,False,48.049,"LINESTRING (13.9952292 49.01056, 13.9949008 49.0101854)",,,,
222375106,SNP,residential,,False,False,78.77799999999999,"LINESTRING (13.9952292 49.01056, 13.9953473 49.0105167, 13.9961719 49.0102142)",,,,
