osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
196833248,2,610,Maxe Švabinského,secondary,50,False,True,45.674,"LINESTRING (14.6683462 50.1909229, 14.6685297 50.1913165)",,
75139771,,,U Přístavu,residential,,False,False,317.813,"LINESTRING (14.6683462 50.1909229, 14.6682786 50.1909408, 14.6680878 50.1910123, 14.6676397 50.1912099, 14.6669423 50.1915927, 14.6658255 50.1919887, 14.6652823 50.1922036, 14.6649383 50.192215, 14.6647219 50.1921885, 14.6645262 50.1921144)",,
"[337454921, 196833249, 26790228, 26790229]",2,610,Maxe Švabinského,secondary,50,False,False,121.69500000000001,"LINESTRING (14.6683462 50.1909229, 14.6681208 50.190482, 14.6681027 50.1904519, 14.6680595 50.1903726, 14.6680284 50.1903199, 14.6679936 50.190263, 14.6679688 50.1902235, 14.6679569 50.190206, 14.6679243 50.1901634, 14.6678711 50.1901113, 14.6676713 50.1899256)",yes,yes
12833731,2,610,Ivana Olbrachta,secondary,50,False,False,8.66,"LINESTRING (14.6654611 50.1879794, 14.6654056 50.1879101)",,
24897826,,,Na Prádle,residential,,False,False,248.367,"LINESTRING (14.6654611 50.1879794, 14.6650393 50.1882007, 14.6645834 50.1884459, 14.6640348 50.1887353, 14.6637243 50.1888632, 14.6635196 50.1889363, 14.6632548 50.1889836, 14.6629528 50.1889887, 14.6626482 50.1889859, 14.6624964 50.1889864)",,
"[464061089, 12833730, 26790229, 464061085]",2,610,"['Ivana Olbrachta', 'Maxe Švabinského']",secondary,50,False,True,267.59299999999996,"LINESTRING (14.6654611 50.1879794, 14.6656078 50.1881197, 14.665658 50.1881691, 14.6661872 50.1886302, 14.6672032 50.1895115, 14.667296 50.189592, 14.6676713 50.1899256)",yes,yes
12833731,2,610,Ivana Olbrachta,secondary,50,False,True,17.474,"LINESTRING (14.6653008 50.187768, 14.6654056 50.1879101)",,
31066551,,,Pod Hrádkem,residential,,False,True,130.834,"LINESTRING (14.6653008 50.187768, 14.6648019 50.1879706, 14.6643811 50.1880119, 14.6637976 50.1879831, 14.663589 50.1879125)",,
"[216210147, 337454919]",2,610,Ivana Olbrachta,secondary,50,False,False,176.47,"LINESTRING (14.6653008 50.187768, 14.6651016 50.1875366, 14.6649263 50.1873277, 14.6647538 50.1872003, 14.6646266 50.1871377, 14.6644808 50.1870979, 14.6642503 50.1870588, 14.6640709 50.1870366, 14.663381 50.1870007)",,
216210147,2,610,Ivana Olbrachta,secondary,50,False,True,23.501,"LINESTRING (14.6630524 50.1869807, 14.663381 50.1870007)",,
