osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,junction,lanes
27326753,Kollárova,residential,False,False,7.271,,,"LINESTRING (16.8725082 49.1527258, 16.8725426 49.1527872)",,
136894043,Kollárova,tertiary,False,False,122.973,0501,50,"LINESTRING (16.8725082 49.1527258, 16.8726606 49.1526682, 16.872772 49.1525325, 16.8731942 49.1517426)",,
27326757,Slovákova,residential,False,False,172.868,,,"LINESTRING (16.8735517 49.1512372, 16.873447 49.1512066, 16.8733505 49.1512146, 16.872519 49.1512838, 16.8722592 49.1512833, 16.8721826 49.1512831, 16.8712072 49.151171)",,
136894043,Kollárova,tertiary,False,True,62.241,0501,50,"LINESTRING (16.8735517 49.1512372, 16.8734219 49.1513611, 16.8732146 49.1517054, 16.8731942 49.1517426)",,
136894044,Slovákova,tertiary,False,False,48.803,0501,50,"LINESTRING (16.8735517 49.1512372, 16.8737749 49.1511848, 16.874205 49.1511474)",,
"[1017429921, 943816914]",Slovákova,tertiary,False,True,30.204,0501,50,"LINESTRING (16.8763544 49.150976, 16.8762397 49.1509884, 16.8759422 49.1510082)",,
1017429922,Slovákova,tertiary,True,False,12.169,0501,50,"LINESTRING (16.8763544 49.150976, 16.8763497 49.1509661, 16.8763501 49.1509496, 16.8763582 49.1509339, 16.8763731 49.1509206, 16.8763935 49.1509109, 16.8764174 49.1509057, 16.8764427 49.1509054)",roundabout,
27326431,Palackého náměstí,residential,False,False,175.20800000000003,,,"LINESTRING (16.8768715 49.1517842, 16.8768909 49.1518892, 16.8768314 49.1523646, 16.8765665 49.1533423)",,
48126214,,tertiary,False,True,91.424,0501,50,"LINESTRING (16.8768715 49.1517842, 16.8767927 49.1515839, 16.8765551 49.151198, 16.8764944 49.1510793, 16.8764487 49.1510114)",,2
131343921,B. Němcové,tertiary,False,False,131.45,0501,50,"LINESTRING (16.8768715 49.1517842, 16.8774309 49.151749, 16.8780866 49.1517077, 16.8786706 49.1516709)",,2
27326742,Smetanova,residential,False,False,7.974,,30,"LINESTRING (16.8797135 49.1517592, 16.8798045 49.1517192)",,
"[136894048, 131343921]","['B. Němcové', 'Lidická']",tertiary,False,True,80.14500000000001,0501,50,"LINESTRING (16.8797135 49.1517592, 16.8796083 49.1516995, 16.8794483 49.1516441, 16.8792849 49.1516318, 16.8786706 49.1516709)",,2
651090001,Lidická,tertiary,False,False,212.123,0501,50,"LINESTRING (16.8797135 49.1517592, 16.8797685 49.1519443, 16.8799186 49.1536606)",,2
131343899,Husova,residential,False,True,63.895,,,"LINESTRING (16.8799186 49.1536606, 16.8790757 49.1538227)",,
532819671,Tyršova,tertiary,False,True,72.714,0476,50,"LINESTRING (16.8799186 49.1536606, 16.879972 49.1543136)",,2
536861501,Bučovická,tertiary,False,False,132.886,0501,50,"LINESTRING (16.8799186 49.1536606, 16.8817344 49.1535271)",,2
651090001,Lidická,tertiary,False,True,212.123,0501,50,"LINESTRING (16.8799186 49.1536606, 16.8797685 49.1519443, 16.8797135 49.1517592)",,2
27326759,Palackého náměstí,residential,False,False,50.873,,,"LINESTRING (16.8764957 49.1542909, 16.8765111 49.1547483)",,
27326431,Palackého náměstí,residential,False,True,105.73700000000001,,,"LINESTRING (16.8764957 49.1542909, 16.8764961 49.1541411, 16.8764967 49.1539249, 16.8765212 49.1535655, 16.8765321 49.1535119, 16.8765665 49.1533423)",,
131343899,Husova,residential,False,False,194.718,,,"LINESTRING (16.8764957 49.1542909, 16.8766087 49.1542704, 16.8790757 49.1538227)",,
131343918,Tyršova,tertiary,False,False,124.357,0476,50,"LINESTRING (16.8801388 49.1562424, 16.8800951 49.1551244)",,2
131343920,Tyršova,tertiary,False,True,142.028,0476,50,"LINESTRING (16.8801388 49.1562424, 16.8800908 49.1575193)",,2
27326758,Malinovského,residential,False,False,118.09100000000001,,,"LINESTRING (16.8801388 49.1562424, 16.8792695 49.1561896, 16.8790229 49.1561746, 16.8785219 49.1561441)",,
131343899,Husova,residential,False,False,63.895,,,"LINESTRING (16.8790757 49.1538227, 16.8799186 49.1536606)",,
27326741,Zborovská,residential,True,False,241.07600000000002,,,"LINESTRING (16.8790757 49.1538227, 16.8787271 49.1519696, 16.8786706 49.1516709)",,
131343899,Husova,residential,False,True,194.718,,,"LINESTRING (16.8790757 49.1538227, 16.8766087 49.1542704, 16.8764957 49.1542909)",,
"[136894048, 131343921]","['B. Němcové', 'Lidická']",tertiary,False,False,80.145,0501,50,"LINESTRING (16.8786706 49.1516709, 16.8792849 49.1516318, 16.8794483 49.1516441, 16.8796083 49.1516995, 16.8797135 49.1517592)",,2
131343921,B. Němcové,tertiary,False,True,131.45,0501,50,"LINESTRING (16.8786706 49.1516709, 16.8780866 49.1517077, 16.8774309 49.151749, 16.8768715 49.1517842)",,2
27326744,Havlíčkova,residential,False,False,127.518,,,"LINESTRING (16.8820978 49.1516257, 16.882317 49.1527635)",,
342719404,Smetanova,residential,False,False,22.277,,30,"LINESTRING (16.8820978 49.1516257, 16.8823975 49.1515843)",,
27326742,Smetanova,residential,False,True,167.11100000000002,,30,"LINESTRING (16.8820978 49.1516257, 16.879938 49.1517138, 16.8798045 49.1517192)",,
27326744,Havlíčkova,residential,False,True,80.643,,,"LINESTRING (16.8823596 49.1534882, 16.882317 49.1527635)",,
536861501,Bučovická,tertiary,False,True,45.673,0501,50,"LINESTRING (16.8823596 49.1534882, 16.8817344 49.1535271)",,2
27326744,Havlíčkova,residential,False,False,80.643,,,"LINESTRING (16.882317 49.1527635, 16.8823596 49.1534882)",,
27326744,Havlíčkova,residential,False,True,127.518,,,"LINESTRING (16.882317 49.1527635, 16.8820978 49.1516257)",,
136894044,Slovákova,tertiary,False,False,47.744,0501,50,"LINESTRING (16.874205 49.1511474, 16.874857 49.1510974)",,
"[954842842, 27326749]","['Nerudova', 'Zelnice II.']",residential,False,"[False, True]",461.32,,,"LINESTRING (16.874205 49.1511474, 16.8745195 49.1495541, 16.8745494 49.1494259, 16.8739489 49.1493398, 16.8721794 49.149041, 16.8719897 49.1490113, 16.8717387 49.1489972, 16.871497 49.1490259, 16.8713382 49.1490527, 16.8712372 49.1490848, 16.8711566 49.14911, 16.8710976 49.1491465, 16.8710334 49.1492022)",,
136894044,Slovákova,tertiary,False,True,48.803,0501,50,"LINESTRING (16.874205 49.1511474, 16.8737749 49.1511848, 16.8735517 49.1512372)",,
27326755,Brněnská,residential,True,False,90.971,,,"LINESTRING (16.8737624 49.1529684, 16.8725426 49.1527872)",,
136894050,Koláčkovo náměstí,residential,False,False,143.857,,,"LINESTRING (16.8737624 49.1529684, 16.8741999 49.1523345, 16.8743024 49.152186, 16.8744591 49.1519589, 16.8745768 49.1517894)",,
"[534307225, 136894050]","['Fügnerova', 'Koláčkovo náměstí']",residential,False,True,204.06900000000002,,,"LINESTRING (16.8737624 49.1529684, 16.8733711 49.1536373, 16.873887 49.1537481, 16.8750505 49.153815)",,
136894044,Slovákova,tertiary,False,False,79.546,0501,50,"LINESTRING (16.874857 49.1510974, 16.8759422 49.1510082)",,
136894044,Slovákova,tertiary,False,True,47.744,0501,50,"LINESTRING (16.874857 49.1510974, 16.874205 49.1511474)",,
136894050,Koláčkovo náměstí,residential,False,True,60.64,,,"LINESTRING (16.874857 49.1510974, 16.874812 49.15128, 16.8746547 49.1516254)",,
27326753,Kollárova,residential,False,True,7.271,,,"LINESTRING (16.8725426 49.1527872, 16.8725082 49.1527258)",,
27326755,Brněnská,residential,True,False,111.267,,,"LINESTRING (16.8752546 49.1531893, 16.8737624 49.1529684)",,
27326756,Úzká,residential,False,True,71.14,,,"LINESTRING (16.8752546 49.1531893, 16.8750505 49.153815)",,
346962160,Úzká,residential,True,False,125.87700000000001,,,"LINESTRING (16.8752546 49.1531893, 16.8754552 49.1526091, 16.8754964 49.1524899, 16.8756459 49.1520866)",,
27326431,Palackého náměstí,residential,False,False,105.73699999999998,,,"LINESTRING (16.8765665 49.1533423, 16.8765321 49.1535119, 16.8765212 49.1535655, 16.8764967 49.1539249, 16.8764961 49.1541411, 16.8764957 49.1542909)",,
27326431,Palackého náměstí,residential,False,True,175.208,,,"LINESTRING (16.8765665 49.1533423, 16.8768314 49.1523646, 16.8768909 49.1518892, 16.8768715 49.1517842)",,
