osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,access
127323385,449,Litovelská,secondary,50,False,False,11.306,"LINESTRING (17.1193267 49.7684692, 17.1194684 49.7685135)",,,
127323385,449,Litovelská,secondary,50,False,True,21.298000000000002,"LINESTRING (17.1193267 49.7684692, 17.1191929 49.7684221, 17.1190679 49.7683757)",,,
30661834,446,Staškova,secondary,50,False,False,79.76599999999999,"LINESTRING (17.1197938 49.7685781, 17.1198415 49.7685713, 17.1199392 49.768553, 17.1200961 49.7685183, 17.1201914 49.7685012, 17.1202657 49.7684916, 17.1203367 49.7684875, 17.1204206 49.7684851, 17.1205456 49.76849, 17.1208839 49.7685047)",,,
30661834,446,Staškova,secondary,50,False,True,24.712000000000003,"LINESTRING (17.1197938 49.7685781, 17.1197564 49.768579, 17.1197128 49.7685744, 17.1196754 49.7685683, 17.119599 49.7685513, 17.1194684 49.7685135)",,,
126637792,,Litovelská,residential,,True,False,143.704,"LINESTRING (17.1197938 49.7685781, 17.1197989 49.7686067, 17.1198052 49.7686255, 17.1198141 49.7686482, 17.1198292 49.7686686, 17.1203951 49.7691909, 17.1206327 49.7695596, 17.1207048 49.7697142)",,,
30661834,446,Staškova,secondary,50,False,False,50.585,"LINESTRING (17.1208839 49.7685047, 17.1215865 49.7685367)",,,
30661834,446,Staškova,secondary,50,False,True,79.76599999999999,"LINESTRING (17.1208839 49.7685047, 17.1205456 49.76849, 17.1204206 49.7684851, 17.1203367 49.7684875, 17.1202657 49.7684916, 17.1201914 49.7685012, 17.1200961 49.7685183, 17.1199392 49.768553, 17.1198415 49.7685713, 17.1197938 49.7685781)",,,
822805373,,Dr. Souška,residential,,False,False,69.20400000000001,"LINESTRING (17.1208839 49.7685047, 17.1209038 49.7683583, 17.1209063 49.7683393, 17.1209074 49.7682908, 17.1209022 49.7682511, 17.1208135 49.7679438, 17.1207951 49.7678897)",,,
4293561,44624,Stromořadí,tertiary,50,False,False,33.837,"LINESTRING (17.1253902 49.7721375, 17.1254982 49.7724337)",,,
4293561,44624,Stromořadí,tertiary,50,False,True,142.00900000000001,"LINESTRING (17.1253902 49.7721375, 17.1253074 49.7719483, 17.1252588 49.7718151, 17.1251713 49.7715182, 17.125134 49.77136, 17.125109 49.7712313, 17.1250928 49.7711076, 17.1250856 49.7708801)",,,
23319388,,Sad míru,unclassified,,False,True,285.896,"LINESTRING (17.1253902 49.7721375, 17.1254236 49.7721321, 17.1254713 49.772129, 17.1255142 49.772132, 17.1255826 49.7721464, 17.125675 49.7721682, 17.1257636 49.7721882, 17.1258393 49.7722038, 17.1258849 49.7722065, 17.1259356 49.772205, 17.1259956 49.7721984, 17.1262145 49.7721612, 17.1279844 49.7718612, 17.1280214 49.7718521, 17.1280391 49.7718418, 17.1280511 49.7718307, 17.1280583 49.7718129, 17.1281827 49.7710515)",,,
4293561,44624,Stromořadí,tertiary,50,False,True,33.837,"LINESTRING (17.1254982 49.7724337, 17.1253902 49.7721375)",,,
4326931,444,Šternberská,secondary,50,False,False,14.417,"LINESTRING (17.1254982 49.7724337, 17.1253006 49.7724566)",,,
4326931,444,Šternberská,secondary,50,False,True,193.51400000000004,"LINESTRING (17.1254982 49.7724337, 17.1260123 49.772382, 17.12622 49.7723662, 17.1265055 49.7723442, 17.1269651 49.772306, 17.127079 49.7722959, 17.1271722 49.7722844, 17.127271 49.7722712, 17.1273576 49.772257, 17.1274401 49.7722397, 17.1275144 49.772222, 17.1275965 49.7722028, 17.1277651 49.7721514, 17.1280988 49.7720415)",,,
