osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
44746398,Great South Road,secondary,50,False,True,80.263,"LINESTRING (175.0233868 -37.2465184, 175.0241231 -37.2469397)",,
44746398,Great South Road,secondary,50,False,False,75.002,"LINESTRING (175.0233868 -37.2465184, 175.0228162 -37.2462015, 175.0226997 -37.2461243)",,
92019252,Cambridge Street,unclassified,,False,True,165.444,"LINESTRING (175.0233868 -37.2465184, 175.0233254 -37.2465908, 175.0224202 -37.2476589, 175.0223187 -37.2477366)",,
44746398,Great South Road,secondary,50,False,True,35.497,"LINESTRING (175.0202006 -37.2445331, 175.0203325 -37.2447149, 175.0204191 -37.2447997)",,
499435533,Great South Road,secondary,,False,False,48.129999999999995,"LINESTRING (175.0202006 -37.2445331, 175.0201385 -37.244359, 175.0201041 -37.2441931, 175.0200894 -37.2441102)",,
834639256,Pokeno Road,secondary,50,False,False,32.554,"LINESTRING (175.0202006 -37.2445331, 175.0201231 -37.244548, 175.0200155 -37.2445686, 175.0199302 -37.2445686, 175.0198432 -37.2445446)",,
92017685,Market Street,residential,,False,False,339.847,"LINESTRING (175.0235555 -37.2425034, 175.0224261 -37.2437936, 175.0220316 -37.2442443, 175.0214203 -37.2449428, 175.0213606 -37.245011)",,
92017673,Marlborough Street,residential,,False,True,59.458,"LINESTRING (175.0208538 -37.2468966, 175.020473 -37.2473371)",,
92017681,Regina Street,residential,,False,True,80.729,"LINESTRING (175.0208538 -37.2468966, 175.0201045 -37.2464827)",,
92017673,Marlborough Street,residential,,False,False,162.806,"LINESTRING (175.0208538 -37.2468966, 175.0218402 -37.24574, 175.0218857 -37.2456846)",,
44746398,Great South Road,secondary,50,False,False,80.263,"LINESTRING (175.0241231 -37.2469397, 175.0233868 -37.2465184)",,
44746398,Great South Road,secondary,50,False,True,99.701,"LINESTRING (175.0241231 -37.2469397, 175.0250381 -37.2474626)",,
92017679,Selby Street,residential,,False,True,213.074,"LINESTRING (175.0241231 -37.2469397, 175.0241617 -37.2468859, 175.0255053 -37.2453712)",,
997279943,Selby Street,unclassified,,False,False,60.035,"LINESTRING (175.0241231 -37.2469397, 175.0240643 -37.2470188, 175.023747 -37.2473888)",,
92017681,Regina Street,residential,,False,False,80.729,"LINESTRING (175.0201045 -37.2464827, 175.0208538 -37.2468966)",,
92017674,Market Street,residential,,False,False,162.50199999999998,"LINESTRING (175.0201045 -37.2464827, 175.0201283 -37.2464553, 175.0211037 -37.2453301, 175.0211425 -37.2452775)",,
92017681,Regina Street,residential,,False,True,241.555,"LINESTRING (175.0201045 -37.2464827, 175.0193556 -37.2460513, 175.0186417 -37.245641, 175.0184818 -37.2455558, 175.0183238 -37.2454802, 175.0178784 -37.2452271)",,
44746398,Great South Road,secondary,50,False,False,99.701,"LINESTRING (175.0250381 -37.2474626, 175.0241231 -37.2469397)",,
44746398,Great South Road,secondary,50,False,True,66.476,"LINESTRING (175.0250381 -37.2474626, 175.02532 -37.247619, 175.0254218 -37.247694, 175.0256418 -37.2478168)",,
93521140,Walter Rodgers Road,residential,,False,True,138.92000000000002,"LINESTRING (175.0250381 -37.2474626, 175.0249936 -37.247514, 175.0241539 -37.2484948)",,
834639256,Pokeno Road,secondary,50,False,False,21.043000000000003,"LINESTRING (175.0198432 -37.2445446, 175.019673 -37.2444701, 175.0196375 -37.2444501)",,
