osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,access
392037381,Te Moana Road,secondary,50,False,True,8.93,,"LINESTRING (175.0644802 -40.8788194, 175.0643758 -40.8788046)",
172361337,Elizabeth Street,secondary,50,False,True,9.069,2,"LINESTRING (175.0650838 -40.8776665, 175.0649843 -40.877635)",
141919274,Main Road,secondary,50,True,False,138.199,4,"LINESTRING (175.0650838 -40.8776665, 175.064849 -40.8780567, 175.0647647 -40.8781976, 175.0646682 -40.8783616, 175.0645856 -40.8785324, 175.0645213 -40.8786822, 175.0644802 -40.8788194)",
172361337,Elizabeth Street,secondary,50,False,False,103.61999999999999,2,"LINESTRING (175.0650838 -40.8776665, 175.065337 -40.877717, 175.0657113 -40.8778163, 175.065794 -40.8778382, 175.0661507 -40.8779328, 175.066253 -40.8779597)",
141919263,Main Road,secondary,50,False,False,334.52700000000004,2,"LINESTRING (175.0660725 -40.876251, 175.0662021 -40.8761025, 175.0665934 -40.8756477, 175.0670673 -40.8751535, 175.0672971 -40.874845, 175.0674184 -40.8746821, 175.0674542 -40.8746386, 175.0682128 -40.8737173)",
"[816638250, 392037382]",Ngaio Road,tertiary,50,False,True,131.309,2,"LINESTRING (175.0660725 -40.876251, 175.0657779 -40.8761543, 175.0655641 -40.8760575, 175.0648274 -40.8757239, 175.0647153 -40.8756702)",
"[1178287240, 1178287242, 816638251]",Main Road,secondary,50,True,False,178.203,4,"LINESTRING (175.0660725 -40.876251, 175.0658292 -40.8766381, 175.0653819 -40.8772236, 175.0652557 -40.877388, 175.0651914 -40.8774739, 175.0650838 -40.8776665)",
172508627,Martin Street,residential,,False,False,141.433,,"LINESTRING (175.0682128 -40.8737173, 175.0667829 -40.8730474)",
141919263,Main Road,secondary,50,False,True,334.52700000000004,2,"LINESTRING (175.0682128 -40.8737173, 175.0674542 -40.8746386, 175.0674184 -40.8746821, 175.0672971 -40.874845, 175.0670673 -40.8751535, 175.0665934 -40.8756477, 175.0662021 -40.8761025, 175.0660725 -40.876251)",
43599122,Utauta Street,residential,,False,True,173.10500000000002,,"LINESTRING (175.0670278 -40.8762672, 175.0671517 -40.8763045, 175.0675282 -40.8764177, 175.0677496 -40.8764859, 175.0680696 -40.8765845, 175.0689361 -40.8768516)",
333390853,Pehi Kupa Street,residential,,False,False,160.39600000000002,,"LINESTRING (175.0670278 -40.8762672, 175.0671822 -40.8759946, 175.0673281 -40.8756857, 175.0673907 -40.8755532, 175.0674436 -40.8754414, 175.0674827 -40.8753586, 175.0675513 -40.8752223, 175.0676457 -40.8750925, 175.0677831 -40.8749497)",
43599123,Hira Street,residential,,False,True,167.733,,"LINESTRING (175.0677831 -40.8749497, 175.0683687 -40.8751247, 175.0687525 -40.8752394, 175.0687976 -40.8752529, 175.0696384 -40.8755042)",
333390853,Pehi Kupa Street,residential,,False,False,161.118,,"LINESTRING (175.0677831 -40.8749497, 175.0678733 -40.8748588, 175.0685363 -40.8739499, 175.0687405 -40.8736958)",
333390853,Pehi Kupa Street,residential,,False,True,160.39600000000002,,"LINESTRING (175.0677831 -40.8749497, 175.0676457 -40.8750925, 175.0675513 -40.8752223, 175.0674827 -40.8753586, 175.0674436 -40.8754414, 175.0673907 -40.8755532, 175.0673281 -40.8756857, 175.0671822 -40.8759946, 175.0670278 -40.8762672)",
43599127,Pehikupa Street,unclassified,,True,False,206.77600000000004,,"LINESTRING (175.066253 -40.8779597, 175.0662833 -40.8778794, 175.0663497 -40.8776949, 175.0665214 -40.8774353, 175.0665557 -40.877338, 175.0665471 -40.8772666, 175.0664699 -40.8770525, 175.0664784 -40.8769681, 175.0665063 -40.8769175, 175.0665214 -40.8768902, 175.0667582 -40.8765988, 175.0669752 -40.8763318, 175.0670278 -40.8762672)",
172361337,Elizabeth Street,secondary,50,False,False,24.735,2,"LINESTRING (175.066253 -40.8779597, 175.0663201 -40.8779757, 175.0665206 -40.8780251, 175.0665333 -40.8780271)",
172361337,Elizabeth Street,secondary,50,False,True,103.62,2,"LINESTRING (175.066253 -40.8779597, 175.0661507 -40.8779328, 175.065794 -40.8778382, 175.0657113 -40.8778163, 175.065337 -40.877717, 175.0650838 -40.8776665)",
43599128,Seddon Street,residential,,False,True,199.002,,"LINESTRING (175.0676 -40.8782838, 175.0676162 -40.8782379, 175.0676277 -40.8782097, 175.0677297 -40.8779171, 175.0677656 -40.8778438, 175.067821 -40.8777729, 175.067888 -40.8777055, 175.068249 -40.8773941, 175.0689361 -40.8768516)",
172361337,Elizabeth Street,secondary,50,False,True,94.125,2,"LINESTRING (175.0676 -40.8782838, 175.0671648 -40.878185, 175.0667573 -40.8780835, 175.0665333 -40.8780271)",
333390853,Pehi Kupa Street,residential,,False,True,161.118,,"LINESTRING (175.0687405 -40.8736958, 175.0685363 -40.8739499, 175.0678733 -40.8748588, 175.0677831 -40.8749497)",
43599122,Utauta Street,residential,,False,False,173.105,,"LINESTRING (175.0689361 -40.8768516, 175.0680696 -40.8765845, 175.0677496 -40.8764859, 175.0675282 -40.8764177, 175.0671517 -40.8763045, 175.0670278 -40.8762672)",
43599128,Seddon Street,residential,,False,False,199.002,,"LINESTRING (175.0689361 -40.8768516, 175.068249 -40.8773941, 175.067888 -40.8777055, 175.067821 -40.8777729, 175.0677656 -40.8778438, 175.0677297 -40.8779171, 175.0676277 -40.8782097, 175.0676162 -40.8782379, 175.0676 -40.8782838)",
43599128,Seddon Street,residential,,False,True,161.04700000000003,,"LINESTRING (175.0689361 -40.8768516, 175.0691246 -40.8765023, 175.0691897 -40.8763818, 175.0692447 -40.876272, 175.0693057 -40.8761499, 175.0696384 -40.8755042)",
52954213,Anne Street,unclassified,,False,False,82.136,,"LINESTRING (175.0662012 -40.8787217, 175.0662345 -40.8786421, 175.0665333 -40.8780271)",
52954213,Anne Street,unclassified,,False,True,82.136,,"LINESTRING (175.0665333 -40.8780271, 175.0662345 -40.8786421, 175.0662012 -40.8787217)",
172361337,Elizabeth Street,secondary,50,False,False,94.125,2,"LINESTRING (175.0665333 -40.8780271, 175.0667573 -40.8780835, 175.0671648 -40.878185, 175.0676 -40.8782838)",
172361337,Elizabeth Street,secondary,50,False,True,24.735,2,"LINESTRING (175.0665333 -40.8780271, 175.0665206 -40.8780251, 175.0663201 -40.8779757, 175.066253 -40.8779597)",
132793212,Rewarewa Crescent,residential,50,False,True,487.85599999999994,,"LINESTRING (175.0606263 -40.873618, 175.0612347 -40.8739431, 175.0617687 -40.8743043, 175.0626092 -40.8743689, 175.0627856 -40.8743331, 175.0628445 -40.8743052, 175.0629261 -40.8742666, 175.0632735 -40.8737784, 175.0632619 -40.8736927, 175.0631768 -40.8736075, 175.0623856 -40.8732706, 175.0619548 -40.873, 175.0613581 -40.8727362)",
219900577,Rimu Street,residential,50,False,False,115.759,,"LINESTRING (175.0606263 -40.873618, 175.0607233 -40.8735011, 175.0613581 -40.8727362)",
219900577,Rimu Street,residential,50,False,True,205.976,,"LINESTRING (175.0606263 -40.873618, 175.0602771 -40.8740715, 175.0600732 -40.8742337, 175.0597943 -40.8743148, 175.0586336 -40.8742951)",
132793222,Totara Street,residential,50,False,False,117.468,,"LINESTRING (175.0586336 -40.8742951, 175.0586267 -40.8753515)",
219900577,Rimu Street,residential,50,False,False,205.976,,"LINESTRING (175.0586336 -40.8742951, 175.0597943 -40.8743148, 175.0600732 -40.8742337, 175.0602771 -40.8740715, 175.0606263 -40.873618)",
132793212,Rewarewa Crescent,residential,50,False,False,487.85599999999994,,"LINESTRING (175.0613581 -40.8727362, 175.0619548 -40.873, 175.0623856 -40.8732706, 175.0631768 -40.8736075, 175.0632619 -40.8736927, 175.0632735 -40.8737784, 175.0629261 -40.8742666, 175.0628445 -40.8743052, 175.0627856 -40.8743331, 175.0626092 -40.8743689, 175.0617687 -40.8743043, 175.0612347 -40.8739431, 175.0606263 -40.873618)",
219900577,Rimu Street,residential,50,False,True,115.759,,"LINESTRING (175.0613581 -40.8727362, 175.0607233 -40.8735011, 175.0606263 -40.873618)",
219900577,Rimu Street,residential,50,False,False,107.07600000000001,,"LINESTRING (175.0613581 -40.8727362, 175.061401 -40.872683, 175.062021 -40.871914)",
132793222,Totara Street,residential,50,False,True,117.468,,"LINESTRING (175.0586267 -40.8753515, 175.0586336 -40.8742951)",
172473935,Ngaio Road,tertiary,50,False,False,94.603,,"LINESTRING (175.0586267 -40.8753515, 175.0597518 -40.8753612)",
392037384,Belvedere Avenue,residential,,False,False,92.254,,"LINESTRING (175.0647099 -40.8721671, 175.0641767 -40.8728922)",
43599123,Hira Street,residential,,False,False,167.733,,"LINESTRING (175.0696384 -40.8755042, 175.0687976 -40.8752529, 175.0687525 -40.8752394, 175.0683687 -40.8751247, 175.0677831 -40.8749497)",
43599128,Seddon Street,residential,,False,False,161.04700000000003,,"LINESTRING (175.0696384 -40.8755042, 175.0693057 -40.8761499, 175.0692447 -40.876272, 175.0691897 -40.8763818, 175.0691246 -40.8765023, 175.0689361 -40.8768516)",
392037387,Te Moana Road,secondary,50,False,True,35.936,2,"LINESTRING (175.0631244 -40.8786737, 175.0627014 -40.8787201)",
172473567,Marae Lane,tertiary,50,False,True,382.471,2,"LINESTRING (175.0631244 -40.8786737, 175.0631335 -40.878589, 175.0631442 -40.8784903, 175.0633189 -40.8780365, 175.0633834 -40.8778937, 175.0634476 -40.8775761, 175.0634699 -40.87719, 175.063437 -40.8770131, 175.0633721 -40.8768284, 175.0633861 -40.8767056, 175.0635834 -40.8763298, 175.0637479 -40.8760203, 175.063788 -40.875947, 175.0638661 -40.8757938, 175.0638819 -40.8757696, 175.0639376 -40.8756752, 175.0640186 -40.8755273, 175.06409 -40.8753772)",
392037381,Te Moana Road,secondary,50,False,False,75.685,,"LINESTRING (175.0631244 -40.8786737, 175.0637893 -40.8787351, 175.0640185 -40.8787527)",
172473567,Marae Lane,tertiary,50,False,False,382.47100000000006,2,"LINESTRING (175.06409 -40.8753772, 175.0640186 -40.8755273, 175.0639376 -40.8756752, 175.0638819 -40.8757696, 175.0638661 -40.8757938, 175.063788 -40.875947, 175.0637479 -40.8760203, 175.0635834 -40.8763298, 175.0633861 -40.8767056, 175.0633721 -40.8768284, 175.063437 -40.8770131, 175.0634699 -40.87719, 175.0634476 -40.8775761, 175.0633834 -40.8778937, 175.0633189 -40.8780365, 175.0631442 -40.8784903, 175.0631335 -40.878589, 175.0631244 -40.8786737)",
172473935,Ngaio Road,tertiary,50,False,True,31.523,,"LINESTRING (175.06409 -40.8753772, 175.0640285 -40.8753579, 175.0637202 -40.8753619)",
392037391,Ngaio Road,tertiary,50,False,False,61.853,2,"LINESTRING (175.06409 -40.8753772, 175.0645544 -40.8755973, 175.0647153 -40.8756702)",
172473935,Ngaio Road,tertiary,50,False,True,333.657,,"LINESTRING (175.0637202 -40.8753619, 175.0597518 -40.8753612)",
172473935,Ngaio Road,tertiary,50,False,False,31.523,,"LINESTRING (175.0637202 -40.8753619, 175.0640285 -40.8753579, 175.06409 -40.8753772)",
318494614,Omahi Street,residential,50,False,False,261.403,2,"LINESTRING (175.0637202 -40.8753619, 175.0637175 -40.875295, 175.0637148 -40.8749888, 175.063858 -40.874814, 175.0640903 -40.8745304, 175.0647662 -40.8736522, 175.0650421 -40.8732849)",
172473935,Ngaio Road,tertiary,50,False,False,333.657,,"LINESTRING (175.0597518 -40.8753612, 175.0637202 -40.8753619)",
