osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,service,bridge,access,tunnel
26598779,1,SH 74,secondary,50,roundabout,True,False,25.181,"LINESTRING (172.7171443 -43.602681, 172.7171766 -43.6027106, 172.7171979 -43.6027451, 172.7172067 -43.6027823, 172.7172026 -43.6028199, 172.7171857 -43.6028556, 172.7171572 -43.6028872)",,,,,
26598795,2,SH 74,secondary,50,,True,False,56.356,"LINESTRING (172.7171443 -43.602681, 172.7173392 -43.6027167, 172.7175083 -43.602756, 172.7176646 -43.6027966, 172.717789 -43.6028638)",Norwich Quay,,,,
16789471,3,SH 74,secondary,50,,False,False,8.027,"LINESTRING (172.717789 -43.6028638, 172.7178821 -43.6028896)",Norwich Quay,,,,
23236862,2,SH 74,secondary,50,,True,False,52.81,"LINESTRING (172.717789 -43.6028638, 172.7176355 -43.6028633, 172.717521 -43.6028361, 172.717455 -43.6028255, 172.7173986 -43.6028248, 172.7173365 -43.6028318, 172.717249 -43.6028569, 172.7171572 -43.6028872)",Norwich Quay,,,,
23236872,1,,secondary_link,50,,True,False,45.497,"LINESTRING (172.716579 -43.6031497, 172.7166265 -43.6030909, 172.716674 -43.6030373, 172.7167148 -43.6029597, 172.7167384 -43.602881, 172.7167895 -43.6027734)",,,,,
26598779,1,SH 74,secondary,50,roundabout,True,False,11.349,"LINESTRING (172.7171572 -43.6028872, 172.717123 -43.6029105, 172.7170824 -43.6029277, 172.7170376 -43.6029379)",,,,,
26598779,1,SH 74,secondary,50,roundabout,True,False,2.075,"LINESTRING (172.7167895 -43.6027734, 172.7167938 -43.602755)",,,,,
"[24660137, 891196946]",,,residential,50,,False,False,182.37499999999997,"LINESTRING (172.7226676 -43.6029674, 172.7225607 -43.6029403, 172.7220854 -43.602813, 172.7220685 -43.6028085, 172.7215672 -43.602676, 172.72151 -43.6026621, 172.721452 -43.6026469, 172.7212393 -43.6025914, 172.7209607 -43.6025187, 172.7209517 -43.6025165, 172.7207729 -43.6024851, 172.7206304 -43.6024509, 172.720531 -43.6024255)",London Street,,,,
38317932,,,secondary,50,,False,False,120.99199999999999,"LINESTRING (172.7226676 -43.6029674, 172.7226338 -43.6030386, 172.7225094 -43.603281, 172.7224799 -43.6033411, 172.7221989 -43.6039129, 172.7221615 -43.6039919)",Oxford Street,,,,
114770249,2,,residential,50,,False,True,121.326,"LINESTRING (172.7226676 -43.6029674, 172.7227029 -43.6028951, 172.7228115 -43.6026726, 172.7228243 -43.6026465, 172.7230706 -43.602142, 172.7231088 -43.6020638, 172.7231699 -43.6019387)",Oxford Street,,,,
348823114,,,secondary,50,,False,True,187.875,"LINESTRING (172.7226676 -43.6029674, 172.7227667 -43.6029945, 172.723139 -43.6030997, 172.7232212 -43.6031301, 172.7232887 -43.6031722, 172.7233402 -43.6032172, 172.7233835 -43.6032882, 172.7234156 -43.603356, 172.7234475 -43.6034247, 172.7234695 -43.6034818, 172.7236081 -43.6038037, 172.7236499 -43.6038978, 172.7237028 -43.6039899, 172.7237848 -43.6041051, 172.7238847 -43.6042143, 172.7239337 -43.604258)",Sumner Road,,,,
24659310,2,,residential,50,,False,False,12.613,"LINESTRING (172.7248975 -43.6025961, 172.7249529 -43.60249)",Reserve Terrace,,,,
24659310,2,,residential,50,,False,True,447.4429999999999,"LINESTRING (172.7248975 -43.6025961, 172.7247576 -43.6028805, 172.7244605 -43.6034869, 172.724413 -43.603658, 172.724413 -43.6037408, 172.7244537 -43.6038414, 172.7245552 -43.603992, 172.7254983 -43.6048023, 172.7255811 -43.6048796, 172.7256056 -43.6049025, 172.7256206 -43.6049192, 172.7258245 -43.6051069, 172.7258931 -43.6052001, 172.7259618 -43.6055543, 172.7260734 -43.6061758, 172.7260761 -43.6061893)",Reserve Terrace,,,,
24659480,2,,residential,50,,False,False,71.90200000000002,"LINESTRING (172.7248975 -43.6025961, 172.7248772 -43.6025881, 172.7248551 -43.6025651, 172.7248366 -43.6025272, 172.7247964 -43.6024583, 172.7247528 -43.6023909, 172.7247186 -43.6023516, 172.7246884 -43.6023259, 172.7246361 -43.6022905, 172.7245114 -43.6022113, 172.7244447 -43.6021664, 172.7244142 -43.6021479, 172.724383 -43.6021326, 172.724334 -43.6021183)",Stevensons Steep,,,,
159654456,2,,residential,50,,False,False,6.307,"LINESTRING (172.724334 -43.6021183, 172.7243317 -43.6020616)",St Davids Street,,,,
24659480,2,,residential,50,,False,True,71.90200000000002,"LINESTRING (172.724334 -43.6021183, 172.724383 -43.6021326, 172.7244142 -43.6021479, 172.7244447 -43.6021664, 172.7245114 -43.6022113, 172.7246361 -43.6022905, 172.7246884 -43.6023259, 172.7247186 -43.6023516, 172.7247528 -43.6023909, 172.7247964 -43.6024583, 172.7248366 -43.6025272, 172.7248551 -43.6025651, 172.7248772 -43.6025881, 172.7248975 -43.6025961)",Stevensons Steep,,,,
"[159654456, 234853545]",2,,residential,50,,False,True,251.164,"LINESTRING (172.724334 -43.6021183, 172.7241865 -43.6024354, 172.7240596 -43.6026995, 172.7238891 -43.6030435, 172.7237473 -43.6033569, 172.7236904 -43.6034951, 172.7236876 -43.6035958, 172.7237366 -43.6037599, 172.7238647 -43.604008, 172.7239719 -43.6042054, 172.7239337 -43.604258)",St Davids Street,,,,
159654456,2,,residential,50,,False,True,6.307,"LINESTRING (172.7243317 -43.6020616, 172.724334 -43.6021183)",St Davids Street,,,,
159654456,2,,residential,50,,False,False,101.69800000000001,"LINESTRING (172.7243317 -43.6020616, 172.7244663 -43.6016099, 172.7246723 -43.6011827)",St Davids Street,,,,
159821908,2,,living_street,,,False,False,150.761,"LINESTRING (172.7243317 -43.6020616, 172.7243987 -43.6020614, 172.7245893 -43.6016985, 172.7247375 -43.6013975, 172.7249154 -43.6010778, 172.7249786 -43.6009401, 172.7249125 -43.6008414)",,access,,,
159601864,2,,residential,50,,False,True,84.967,"LINESTRING (172.7246723 -43.6011827, 172.7236776 -43.6009277)",Exeter Street,,,,
159654456,2,,residential,50,,False,False,42.595,"LINESTRING (172.7246723 -43.6011827, 172.7249125 -43.6008414)",St Davids Street,,,,
159654456,2,,residential,50,,False,True,101.69800000000001,"LINESTRING (172.7246723 -43.6011827, 172.7244663 -43.6016099, 172.7243317 -43.6020616)",St Davids Street,,,,
159601864,2,,residential,50,,False,False,84.967,"LINESTRING (172.7236776 -43.6009277, 172.7246723 -43.6011827)",Exeter Street,,,,
38317567,2,,residential,50,,False,True,119.353,"LINESTRING (172.7236776 -43.6009277, 172.7241366 -43.5999849, 172.7241495 -43.599962, 172.7241612 -43.5999473, 172.7241761 -43.5999365, 172.7241963 -43.5999284)",Oxford Street,,,,
116420558,2,,residential,50,,False,False,119.624,"LINESTRING (172.7236776 -43.6009277, 172.7236451 -43.6009973, 172.7234084 -43.601469, 172.7232947 -43.6016956, 172.7232016 -43.6018772, 172.7231699 -43.6019387)",Oxford Street,,,,
159601862,2,,residential,50,,False,True,72.466,"LINESTRING (172.7236776 -43.6009277, 172.7234394 -43.6008672, 172.7229173 -43.6007413, 172.7228255 -43.6007181)",Exeter Street,,,,
