osmid,lanes,name,highway,oneway,reversed,length,bridge,geometry,ref,maxspeed
"[819879307, 1171306207]",2,Thames Street,trunk,True,False,48.992,,"LINESTRING (170.9712154 -45.0973777, 170.971117 -45.0974852, 170.9710558 -45.0975349, 170.970984 -45.0975883, 170.9708605 -45.0976579, 170.9707745 -45.0976682)",SH 1,50
29282323,,Ribble Street,unclassified,False,True,15.461,,"LINESTRING (170.9721207 -45.0956146, 170.9719318 -45.0955752)",,
218054590,,Ribble Street,unclassified,False,False,118.137,,"LINESTRING (170.9721207 -45.0956146, 170.9735378 -45.0959724)",,
"[1171306218, 1171306219, 1171306214]",2,Thames Street,trunk,True,False,120.042,,"LINESTRING (170.9721207 -45.0956146, 170.9720596 -45.0957279, 170.9716613 -45.0965211, 170.9716454 -45.0965568, 170.9716095 -45.096632)",SH 1,50
117747953,,Reed Street,residential,False,True,121.26,,"LINESTRING (170.9679975 -45.0968727, 170.9685094 -45.0958438)",,
"[117747923, 819879309]",,Coquet Street,unclassified,False,False,189.555,,"LINESTRING (170.9679975 -45.0968727, 170.9691009 -45.0971531, 170.9694159 -45.0972333, 170.9702716 -45.0974463)",,
117747953,,Reed Street,residential,False,False,262.11,,"LINESTRING (170.9679975 -45.0968727, 170.9677814 -45.0973054, 170.9677567 -45.0973392, 170.9677244 -45.0973745, 170.9676794 -45.0974082, 170.9676366 -45.0974311, 170.9675918 -45.0974477, 170.9654132 -45.0981685)",,
117747931,,Coquet Street,unclassified,False,False,179.325,,"LINESTRING (170.973257 -45.0982122, 170.971107 -45.0976668)",,
689547305,,Humber Street,residential,False,False,122.612,,"LINESTRING (170.973257 -45.0982122, 170.9729968 -45.0985188, 170.9724518 -45.0991571)",,
689547305,,Humber Street,residential,False,True,122.893,,"LINESTRING (170.973257 -45.0982122, 170.973534 -45.0978918, 170.9737737 -45.0976191, 170.9739175 -45.0974411, 170.9740294 -45.097253)",,
218054590,,Ribble Street,unclassified,False,True,95.338,,"LINESTRING (170.9746816 -45.0962608, 170.9735378 -45.0959724)",,
689547305,,Humber Street,residential,False,False,121.87200000000001,,"LINESTRING (170.9746816 -45.0962608, 170.9744935 -45.0964958, 170.9743683 -45.0966686, 170.974206 -45.096917, 170.9740975 -45.0971128, 170.9740294 -45.097253)",,
29282323,,Ribble Street,unclassified,False,False,15.461,,"LINESTRING (170.9719318 -45.0955752, 170.9721207 -45.0956146)",,
342158041,2,Coquet Street,unclassified,True,False,47.19799999999999,,"LINESTRING (170.9702716 -45.0974463, 170.970336 -45.0974446, 170.970411 -45.0974587, 170.9704626 -45.0974763, 170.9705138 -45.0975046, 170.970558 -45.0975322, 170.9705919 -45.097559, 170.9706273 -45.0975901, 170.9707187 -45.0976917)",,
"[117747923, 819879309]",,Coquet Street,unclassified,False,True,189.555,,"LINESTRING (170.9702716 -45.0974463, 170.9694159 -45.0972333, 170.9691009 -45.0971531, 170.9679975 -45.0968727)",,
197334318,,Cross Street,residential,False,False,120.325,,"LINESTRING (170.9654132 -45.0981685, 170.9647714 -45.0971858)",,
197334318,,Cross Street,residential,False,True,21.432,,"LINESTRING (170.9654132 -45.0981685, 170.9655242 -45.0983446)",,
117747953,,Reed Street,residential,False,True,262.11,,"LINESTRING (170.9654132 -45.0981685, 170.9675918 -45.0974477, 170.9676366 -45.0974311, 170.9676794 -45.0974082, 170.9677244 -45.0973745, 170.9677567 -45.0973392, 170.9677814 -45.0973054, 170.9679975 -45.0968727)",,
117747931,,Coquet Street,unclassified,False,True,179.325,,"LINESTRING (170.971107 -45.0976668, 170.973257 -45.0982122)",,
24706782,2,Thames Street,tertiary,True,False,33.749,,"LINESTRING (170.971107 -45.0976668, 170.970995 -45.0978959, 170.9709508 -45.0979485)",,
117747945,,Eden Street,tertiary,False,True,120.265,,"LINESTRING (170.9685094 -45.0958438, 170.9670708 -45.0954717)",,
117747953,,Reed Street,residential,False,False,121.26,,"LINESTRING (170.9685094 -45.0958438, 170.9679975 -45.0968727)",,
117747945,,Eden Street,tertiary,False,False,243.75099999999998,,"LINESTRING (170.9685094 -45.0958438, 170.9695972 -45.0961214, 170.9703175 -45.0963038, 170.9714305 -45.0965876)",,
218054590,,Ribble Street,unclassified,False,False,95.338,,"LINESTRING (170.9735378 -45.0959724, 170.9746816 -45.0962608)",,
218054590,,Ribble Street,unclassified,False,True,118.137,,"LINESTRING (170.9735378 -45.0959724, 170.9721207 -45.0956146)",,
117747945,,Eden Street,tertiary,False,False,120.265,,"LINESTRING (170.9670708 -45.0954717, 170.9685094 -45.0958438)",,
117747897,,Aln Street,residential,False,True,282.324,,"LINESTRING (170.9670708 -45.0954717, 170.9665346 -45.0965169, 170.9663582 -45.0966608, 170.9647714 -45.0971858)",,
132911714,,Joy Street,residential,False,True,130.66299999999998,,"LINESTRING (170.9656579 -45.096211, 170.9652403 -45.0960912, 170.9651171 -45.0960559, 170.9645887 -45.0959243, 170.9643969 -45.0958826, 170.9642829 -45.0958722, 170.9642233 -45.0958948, 170.9640957 -45.0959305)",,
"[197334318, 132911726]",,"['Cross Street', 'Devon Terrace']",residential,False,"[False, True]",174.748,,"LINESTRING (170.9656579 -45.096211, 170.9645165 -45.0965917, 170.9644452 -45.0966192, 170.9644281 -45.0966825, 170.9647714 -45.0971858)",,
197334318,,Cross Street,residential,False,True,120.325,,"LINESTRING (170.9647714 -45.0971858, 170.9654132 -45.0981685)",,
117747897,,Aln Street,residential,False,False,282.324,,"LINESTRING (170.9647714 -45.0971858, 170.9663582 -45.0966608, 170.9665346 -45.0965169, 170.9670708 -45.0954717)",,
"[132911726, 197334318]",,"['Cross Street', 'Devon Terrace']",residential,False,"[False, True]",174.748,,"LINESTRING (170.9647714 -45.0971858, 170.9644281 -45.0966825, 170.9644452 -45.0966192, 170.9645165 -45.0965917, 170.9656579 -45.096211)",,
411855991,,Yare Street,residential,False,True,202.92100000000002,,"LINESTRING (170.9647714 -45.0971858, 170.9627402 -45.0969016, 170.9623654 -45.0969312, 170.9622426 -45.0968878)",,
132911721,,Hull Street,residential,False,False,343.895,,"LINESTRING (170.9643568 -45.1005609, 170.9635078 -45.103595)",,
19778278,2,Itchen Street,tertiary,False,False,130.437,,"LINESTRING (170.9658485 -45.1008371, 170.9672304 -45.1014887)",,
132911687,,Ure Street,residential,False,True,337.745,,"LINESTRING (170.9658485 -45.1008371, 170.9650101 -45.1038163)",,
19778278,2,Itchen Street,tertiary,False,True,152.65800000000002,,"LINESTRING (170.9658485 -45.1008371, 170.9643469 -45.1001478, 170.9642219 -45.1000846)",,
24706387,,Wansbeck Street,residential,False,True,120.447,,"LINESTRING (170.9635078 -45.103595, 170.9650101 -45.1038163)",,
132911721,,Hull Street,residential,False,True,343.895,,"LINESTRING (170.9635078 -45.103595, 170.9643568 -45.1005609)",,
24706387,,Wansbeck Street,residential,False,False,120.447,,"LINESTRING (170.9650101 -45.1038163, 170.9635078 -45.103595)",,
24706387,,Wansbeck Street,residential,False,True,121.003,,"LINESTRING (170.9650101 -45.1038163, 170.9665239 -45.1040226)",,
132911687,,Ure Street,residential,False,False,337.745,,"LINESTRING (170.9650101 -45.1038163, 170.9658485 -45.1008371)",,
132913038,,Steward Street,unclassified,False,True,87.123,,"LINESTRING (170.9686661 -45.099711, 170.9687748 -45.0997353, 170.9688235 -45.0997492, 170.969135 -45.0998402, 170.9697048 -45.0999865)",,
"[904881365, 904881364, 281242085]",,Steward Street,unclassified,False,True,76.475,,"LINESTRING (170.9686661 -45.099711, 170.9686268 -45.099684, 170.9685425 -45.0996608, 170.9684881 -45.0996513, 170.9684094 -45.0996426, 170.9683492 -45.0996388, 170.9683039 -45.0996428, 170.9682685 -45.0996522, 170.968248 -45.0996735, 170.9682436 -45.0996963, 170.9682502 -45.0997207, 170.9682744 -45.0997417, 170.9683071 -45.0997529, 170.9683491 -45.0997536, 170.9683936 -45.0997432, 170.9684384 -45.0997282, 170.9684833 -45.0997178, 170.9685196 -45.0997107, 170.9685525 -45.0997081, 170.9685889 -45.0997079, 170.9686215 -45.0997112, 170.9686661 -45.099711)",,
"[281242085, 904881364, 904881365]",,Steward Street,unclassified,False,False,76.47500000000001,,"LINESTRING (170.9686661 -45.099711, 170.9686215 -45.0997112, 170.9685889 -45.0997079, 170.9685525 -45.0997081, 170.9685196 -45.0997107, 170.9684833 -45.0997178, 170.9684384 -45.0997282, 170.9683936 -45.0997432, 170.9683491 -45.0997536, 170.9683071 -45.0997529, 170.9682744 -45.0997417, 170.9682502 -45.0997207, 170.9682436 -45.0996963, 170.968248 -45.0996735, 170.9682685 -45.0996522, 170.9683039 -45.0996428, 170.9683492 -45.0996388, 170.9684094 -45.0996426, 170.9684881 -45.0996513, 170.9685425 -45.0996608, 170.9686268 -45.099684, 170.9686661 -45.099711)",,
132913038,,Steward Street,unclassified,False,True,15.544,,"LINESTRING (170.9697048 -45.0999865, 170.969891 -45.1000341)",,
132913038,,Steward Street,unclassified,False,False,87.123,,"LINESTRING (170.9697048 -45.0999865, 170.969135 -45.0998402, 170.9688235 -45.0997492, 170.9687748 -45.0997353, 170.9686661 -45.099711)",,
243664875,,Thames Street,tertiary,True,False,160.29199999999997,,"LINESTRING (170.9697048 -45.0999865, 170.9703399 -45.0987283, 170.9703911 -45.0986288)",,
196964786,,Wear Street,residential,False,True,15.574,,"LINESTRING (170.9703911 -45.0986288, 170.9705766 -45.0986785)",,
"[243664875, 1171306205, 1171306206]",,Thames Street,tertiary,True,False,108.773,,"LINESTRING (170.9703911 -45.0986288, 170.9706701 -45.098074, 170.9707374 -45.0979462, 170.9707555 -45.0978988, 170.97076 -45.0978573, 170.9707561 -45.097833, 170.9707441 -45.0977886, 170.970679 -45.097708)",,
196964786,,Wear Street,residential,False,False,15.574,,"LINESTRING (170.9705766 -45.0986785, 170.9703911 -45.0986288)",,
196964786,,Wear Street,residential,False,True,156.512,,"LINESTRING (170.9705766 -45.0986785, 170.9724518 -45.0991571)",,
24706782,2,Thames Street,tertiary,True,False,160.058,,"LINESTRING (170.9705766 -45.0986785, 170.9705252 -45.0987772, 170.9702693 -45.0992989, 170.969891 -45.1000341)",,
196964785,,Thames Street,tertiary,True,False,102.743,,"LINESTRING (170.9692703 -45.1008581, 170.96963 -45.1001347, 170.9697048 -45.0999865)",,
"[197153535, 197153533, 197153527]",,,unclassified,False,False,148.595,yes,"LINESTRING (170.9692703 -45.1008581, 170.9686869 -45.1007109, 170.968496 -45.1006676, 170.968292 -45.1006507, 170.9681346 -45.100632, 170.9679199 -45.1005971, 170.967762 -45.1005655, 170.9674908 -45.1004408)",,
"[197153527, 197153533, 197153535]",,,unclassified,False,True,148.595,yes,"LINESTRING (170.9674908 -45.1004408, 170.967762 -45.1005655, 170.9679199 -45.1005971, 170.9681346 -45.100632, 170.968292 -45.1006507, 170.968496 -45.1006676, 170.9686869 -45.1007109, 170.9692703 -45.1008581)",,
132911714,,Joy Street,residential,False,False,130.663,,"LINESTRING (170.9640957 -45.0959305, 170.9642233 -45.0958948, 170.9642829 -45.0958722, 170.9643969 -45.0958826, 170.9645887 -45.0959243, 170.9651171 -45.0960559, 170.9652403 -45.0960912, 170.9656579 -45.096211)",,
132911714,,Joy Street,residential,False,True,53.543,,"LINESTRING (170.9640957 -45.0959305, 170.9636995 -45.0960208, 170.9634627 -45.096106)",,
132913038,,Steward Street,unclassified,False,False,15.544,,"LINESTRING (170.969891 -45.1000341, 170.9697048 -45.0999865)",,
"[196964792, 196964793, 243664874, 779455801]",2,Thames Street,tertiary,True,False,246.82600000000002,yes,"LINESTRING (170.969891 -45.1000341, 170.9698202 -45.1001843, 170.9694357 -45.1009381, 170.9691354 -45.1015279, 170.9690242 -45.1017455, 170.9690041 -45.1017866, 170.968951 -45.1018936, 170.9688723 -45.1020796, 170.9688515 -45.1021287)",,
689547300,,Eden Street,tertiary,False,False,14.893,,"LINESTRING (170.9714305 -45.0965876, 170.9716095 -45.096632)",,
117747945,,Eden Street,tertiary,False,True,243.75099999999998,,"LINESTRING (170.9714305 -45.0965876, 170.9703175 -45.0963038, 170.9695972 -45.0961214, 170.9685094 -45.0958438)",,
"[1171306217, 1171306213]",2,Thames Street,trunk,True,False,77.21,,"LINESTRING (170.9714305 -45.0965876, 170.9714562 -45.0965271, 170.9714799 -45.0964735, 170.9717525 -45.0959316)",SH 1,50
689547300,,Eden Street,tertiary,False,True,14.893,,"LINESTRING (170.9716095 -45.096632, 170.9714305 -45.0965876)",,
689547300,,Eden Street,tertiary,False,False,202.10899999999998,,"LINESTRING (170.9716095 -45.096632, 170.9725053 -45.0968619, 170.9731588 -45.0970296, 170.9740294 -45.097253)",,
"[819879306, 1171306211]",2,Thames Street,trunk,True,False,88.55100000000002,,"LINESTRING (170.9716095 -45.096632, 170.9715438 -45.0967487, 170.9712944 -45.0972524, 170.9712646 -45.0973037, 170.9712154 -45.0973777)",SH 1,50
689547300,,Eden Street,tertiary,False,True,202.10899999999998,,"LINESTRING (170.9740294 -45.097253, 170.9731588 -45.0970296, 170.9725053 -45.0968619, 170.9716095 -45.096632)",,
689547305,,Humber Street,residential,False,False,122.893,,"LINESTRING (170.9740294 -45.097253, 170.9739175 -45.0974411, 170.9737737 -45.0976191, 170.973534 -45.0978918, 170.973257 -45.0982122)",,
689547305,,Humber Street,residential,False,True,121.872,,"LINESTRING (170.9740294 -45.097253, 170.9740975 -45.0971128, 170.974206 -45.096917, 170.9743683 -45.0966686, 170.9744935 -45.0964958, 170.9746816 -45.0962608)",,
117747952,2,Severn Street,trunk,False,True,53.338,,"LINESTRING (170.9700504 -45.0978902, 170.9705683 -45.0977411, 170.970679 -45.097708)",SH 1,50
342158045,1,Coquet Street,unclassified,True,False,69.88199999999998,,"LINESTRING (170.9700504 -45.0978902, 170.9701488 -45.0977755, 170.9702767 -45.097734, 170.9703519 -45.0977078, 170.9704 -45.0976833, 170.9704286 -45.0976565, 170.9704424 -45.0976292, 170.9704445 -45.097607, 170.9704399 -45.0975856, 170.9704287 -45.0975598, 170.9704093 -45.0975374, 170.9703812 -45.0975133, 170.9703526 -45.0974984, 170.9703144 -45.0974803, 170.9702716 -45.0974463)",,
"[342158042, 819879310]",2,Severn Street,trunk,False,False,342.503,,"LINESTRING (170.9700504 -45.0978902, 170.9693433 -45.0981036, 170.9685413 -45.0983638, 170.9683695 -45.0984195, 170.9671706 -45.0988249, 170.9660919 -45.0991854)",SH 1,50
117747952,2,Severn Street,trunk,False,True,3.605,,"LINESTRING (170.970679 -45.097708, 170.9707187 -45.0976917)",SH 1,50
117747952,2,Severn Street,trunk,False,False,53.338,,"LINESTRING (170.970679 -45.097708, 170.9705683 -45.0977411, 170.9700504 -45.0978902)",SH 1,50
117747952,2,Severn Street,trunk,False,False,5.1,,"LINESTRING (170.9707745 -45.0976682, 170.9707187 -45.0976917)",SH 1,50
342158039,,Thames Street,tertiary,True,False,34.731,,"LINESTRING (170.9707745 -45.0976682, 170.9708716 -45.097779, 170.9709214 -45.0978395, 170.9709362 -45.0978651, 170.9709483 -45.0979013, 170.9709508 -45.0979485)",,
"[1171306208, 819879308]",2,Thames Street,trunk,True,False,86.886,,"LINESTRING (170.9707745 -45.0976682, 170.9708047 -45.0976029, 170.9708564 -45.0975617, 170.9709054 -45.0975265, 170.9709457 -45.0974889, 170.9709898 -45.0974394, 170.9710286 -45.0973863, 170.9710595 -45.0973341, 170.9712389 -45.0969691)",SH 1,50
411855991,,Yare Street,residential,False,False,202.92100000000002,,"LINESTRING (170.9622426 -45.0968878, 170.9623654 -45.0969312, 170.9627402 -45.0969016, 170.9647714 -45.0971858)",,
117747952,2,Severn Street,trunk,False,False,3.605,,"LINESTRING (170.9707187 -45.0976917, 170.970679 -45.097708)",SH 1,50
117747952,2,Severn Street,trunk,False,True,5.1,,"LINESTRING (170.9707187 -45.0976917, 170.9707745 -45.0976682)",SH 1,50
815157856,,,living_street,False,True,16.498,,"LINESTRING (170.9630346 -45.0954134, 170.9629642 -45.0955532)",,
815157856,,,living_street,False,False,39.133,,"LINESTRING (170.9627972 -45.0958848, 170.9629642 -45.0955532)",,
815157856,,,living_street,False,False,16.498,,"LINESTRING (170.9629642 -45.0955532, 170.9630346 -45.0954134)",,
815157856,,,living_street,False,True,39.133,,"LINESTRING (170.9629642 -45.0955532, 170.9627972 -45.0958848)",,
815157857,,Newman Drive,living_street,False,True,78.031,,"LINESTRING (170.9629642 -45.0955532, 170.9630726 -45.0955683, 170.9631417 -45.0955887, 170.9631728 -45.0956053, 170.9631994 -45.0956256, 170.9632252 -45.0956556, 170.9632409 -45.095689, 170.9634627 -45.096106)",,
132911714,,Joy Street,residential,False,False,53.543,,"LINESTRING (170.9634627 -45.096106, 170.9636995 -45.0960208, 170.9640957 -45.0959305)",,
815157857,,Newman Drive,living_street,False,False,78.031,,"LINESTRING (170.9634627 -45.096106, 170.9632409 -45.095689, 170.9632252 -45.0956556, 170.9631994 -45.0956256, 170.9631728 -45.0956053, 170.9631417 -45.0955887, 170.9630726 -45.0955683, 170.9629642 -45.0955532)",,
19778278,2,Itchen Street,tertiary,False,False,152.65800000000002,,"LINESTRING (170.9642219 -45.1000846, 170.9643469 -45.1001478, 170.9658485 -45.1008371)",,
19778278,2,Itchen Street,tertiary,False,True,31.095,,"LINESTRING (170.9642219 -45.1000846, 170.9640211 -45.0999832, 170.9639021 -45.0999196)",,
"[1171306210, 819879308]",2,Thames Street,trunk,True,False,45.01,,"LINESTRING (170.9712389 -45.0969691, 170.9713687 -45.096705, 170.9714305 -45.0965876)",SH 1,50
1171306212,,,trunk_link,True,False,49.559,,"LINESTRING (170.9712389 -45.0969691, 170.9713808 -45.0968512, 170.9714628 -45.0966878, 170.9716095 -45.096632)",,
1171306215,,,trunk_link,True,False,47.382999999999996,,"LINESTRING (170.9717525 -45.0959316, 170.9718955 -45.0958234, 170.9719773 -45.0956726, 170.9721207 -45.0956146)",,
"[1171306217, 1171306220]",2,Thames Street,trunk,True,False,42.055,,"LINESTRING (170.9717525 -45.0959316, 170.9718807 -45.0956779, 170.9719318 -45.0955752)",SH 1,50
"[1171306233, 23948794]",,Tyne Street,residential,False,True,208.778,,"LINESTRING (170.9695916 -45.10421, 170.9700308 -45.102683, 170.970106 -45.1024173, 170.9701301 -45.1023719)",,
