osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,junction
26583238,Gerald Street,secondary,50,False,False,68.906,"LINESTRING (172.4861352 -43.640026, 172.4860784 -43.6400196, 172.4860258 -43.6400204, 172.4859783 -43.640025, 172.4859014 -43.6400351, 172.4857608 -43.6400546, 172.4852892 -43.6401062)",,,
26583241,James Street,secondary,50,False,False,106.15199999999999,"LINESTRING (172.4861352 -43.640026, 172.4861692 -43.6399821, 172.486239 -43.6398904, 172.4863794 -43.639711, 172.4864218 -43.6396476, 172.4867685 -43.6391887)",,,
117752189,Edward Street,secondary,50,False,True,20.917,"LINESTRING (172.4861352 -43.640026, 172.4862056 -43.6400386, 172.4863784 -43.6400911)",2,,
26583240,South Belt,residential,50,False,False,101.056,"LINESTRING (172.4865082 -43.6422704, 172.4864226 -43.6422807, 172.4852693 -43.6424192)",2,,
651872234,Ryelands Drive,residential,50,True,False,55.31400000000001,"LINESTRING (172.4865082 -43.6422704, 172.4865629 -43.6423403, 172.4866333 -43.642493, 172.4867074 -43.6426116, 172.4867564 -43.6426972, 172.4867605 -43.6427304)",1,,
26583240,South Belt,residential,50,False,True,61.13,"LINESTRING (172.4817959 -43.6428232, 172.4818579 -43.6428162, 172.4819138 -43.6428092, 172.4819619 -43.6428032, 172.4825466 -43.642739)",2,,
26770354,West Belt,unclassified,50,False,False,57.531000000000006,"LINESTRING (172.4817959 -43.6428232, 172.4818001 -43.6428839, 172.4818996 -43.6433348)",2,,
26770354,West Belt,unclassified,50,False,True,40.613,"LINESTRING (172.4817959 -43.6428232, 172.4817873 -43.6427218, 172.4817311 -43.6424613)",2,,
"[26770354, 26583239]","['West Belt', 'North Belt']",unclassified,50,False,False,380.17199999999997,"LINESTRING (172.4822418 -43.6380779, 172.4809881 -43.6382325, 172.4809483 -43.6382367, 172.4808682 -43.6382471, 172.4808299 -43.6382606, 172.4808081 -43.6382737, 172.4807936 -43.6382919, 172.4807836 -43.6383116, 172.4807811 -43.6383269, 172.4807785 -43.6383547, 172.4807826 -43.6383825, 172.4807877 -43.6384119, 172.4808835 -43.6388102, 172.4809707 -43.6391927, 172.4810207 -43.639412, 172.4810696 -43.6396268, 172.4811473 -43.6399677, 172.4812815 -43.6405176, 172.4812878 -43.6405432, 172.4813009 -43.6405969)",2,,
26583239,North Belt,unclassified,50,False,True,121.306,"LINESTRING (172.4822418 -43.6380779, 172.4826423 -43.6380308, 172.4832714 -43.6379526, 172.4835877 -43.6379303, 172.483732 -43.6379165)",2,,
26583243,Lyttelton Street,residential,50,False,True,262.925,"LINESTRING (172.4822418 -43.6380779, 172.482262 -43.6381488, 172.4824594 -43.6389935, 172.4826026 -43.6396182, 172.4826208 -43.6396976, 172.4826416 -43.6397869, 172.4827247 -43.6401706, 172.4827519 -43.6402749, 172.4827652 -43.6403316, 172.4827673 -43.6403417, 172.4827819 -43.6404098)",2,,
26583240,South Belt,residential,50,False,False,60.705,"LINESTRING (172.4832908 -43.6426495, 172.4825466 -43.642739)",2,,
26583240,South Belt,residential,50,False,True,119.52499999999999,"LINESTRING (172.4832908 -43.6426495, 172.4844485 -43.6425157, 172.4847576 -43.64248)",2,,
26583245,Maurice Street,residential,50,False,True,252.39,"LINESTRING (172.4832908 -43.6426495, 172.4832802 -43.6425977, 172.4832643 -43.64252, 172.4831466 -43.6420048, 172.4831077 -43.6418344, 172.4829485 -43.6411373, 172.4827966 -43.640474, 172.4827819 -43.6404098)",2,,
26583239,North Belt,unclassified,50,False,True,70.093,"LINESTRING (172.483732 -43.6379165, 172.4845916 -43.6378148)",2,,
26583239,North Belt,unclassified,50,False,False,121.306,"LINESTRING (172.483732 -43.6379165, 172.4835877 -43.6379303, 172.4832714 -43.6379526, 172.4826423 -43.6380308, 172.4822418 -43.6380779)",2,,
26583242,William Street,residential,50,False,True,260.245,"LINESTRING (172.483732 -43.6379165, 172.4837416 -43.6379655, 172.4837501 -43.6380087, 172.4839319 -43.6387982, 172.4841879 -43.6399378, 172.484227 -43.6401009, 172.4842406 -43.6401711, 172.4842513 -43.6402265)",2,,
204334022,Meijer Drive,unclassified,,False,True,281.258,"LINESTRING (172.483732 -43.6379165, 172.4837223 -43.6378668, 172.4837164 -43.6378366, 172.4836827 -43.6376306, 172.4836746 -43.6375269, 172.4836757 -43.6374264, 172.4836705 -43.6373898, 172.483564 -43.6369104, 172.4833976 -43.636185, 172.4832539 -43.6355579, 172.4832195 -43.6354165)",,,
117752169,James Street,secondary,50,False,True,18.829,"LINESTRING (172.4880818 -43.6374622, 172.4879686 -43.6376104)",,,
26583239,North Belt,unclassified,50,False,False,192.189,"LINESTRING (172.4880818 -43.6374622, 172.4880135 -43.6374359, 172.4879497 -43.6374198, 172.4878939 -43.6374133, 172.4878468 -43.6374114, 172.4878 -43.6374112, 172.4877426 -43.6374141, 172.4871203 -43.637499, 172.4869898 -43.6375131, 172.4868907 -43.637525, 172.4857348 -43.6376542)",2,,
117752169,James Street,secondary,50,False,False,147.163,"LINESTRING (172.4880818 -43.6374622, 172.4882358 -43.637262, 172.4888266 -43.6365041, 172.4889815 -43.63631)",,,
26583240,South Belt,residential,50,False,True,41.727,"LINESTRING (172.4847576 -43.64248, 172.4852693 -43.6424192)",2,,
26583240,South Belt,residential,50,False,False,119.52499999999999,"LINESTRING (172.4847576 -43.64248, 172.4844485 -43.6425157, 172.4832908 -43.6426495)",2,,
26583246,Robert Street,residential,50,False,True,253.87400000000002,"LINESTRING (172.4847576 -43.64248, 172.4847433 -43.6424207, 172.4847276 -43.6423552, 172.4846713 -43.6421089, 172.4845475 -43.6415677, 172.4844787 -43.641267, 172.4842699 -43.6403221, 172.4842635 -43.6402891, 172.4842513 -43.6402265)",2,,
40197717,Gerald Street,secondary,50,False,False,120.979,"LINESTRING (172.4827819 -43.6404098, 172.4813009 -43.6405969)",2,,
26583243,Lyttelton Street,residential,50,False,False,262.925,"LINESTRING (172.4827819 -43.6404098, 172.4827673 -43.6403417, 172.4827652 -43.6403316, 172.4827519 -43.6402749, 172.4827247 -43.6401706, 172.4826416 -43.6397869, 172.4826208 -43.6396976, 172.4826026 -43.6396182, 172.4824594 -43.6389935, 172.482262 -43.6381488, 172.4822418 -43.6380779)",2,,
