osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction
101605780,False,Jellicoe Street,secondary,50,False,87.48599999999999,"LINESTRING (176.3228238 -37.7825703, 176.3226979 -37.7825436, 176.3225586 -37.7825182, 176.3220608 -37.7824442, 176.3218474 -37.7824197)",,,
"[1221441986, 101605802]",True,Jellicoe Street,secondary,50,False,183.524,"LINESTRING (176.3228238 -37.7825703, 176.3229649 -37.7825821, 176.3230891 -37.7826074, 176.3232134 -37.7826399, 176.3233055 -37.7826709, 176.3235911 -37.7827904, 176.3242689 -37.7831032, 176.3242814 -37.7831093, 176.3244142 -37.7831737, 176.3245127 -37.7832182, 176.3245966 -37.7832493, 176.3246941 -37.7832742)","['1', '2']",,
392358209,False,Jellicoe Street,secondary,50,True,11.499,"LINESTRING (176.3308084 -37.7855567, 176.3306798 -37.7855376)",,,
101605801,False,Jellicoe Street,secondary,50,False,159.14100000000002,"LINESTRING (176.3308084 -37.7855567, 176.3312687 -37.7856387, 176.3314884 -37.7856887, 176.3317616 -37.7857628, 176.3319005 -37.785809, 176.3321605 -37.7859065, 176.3324931 -37.7860568)",,,
392358212,False,King Street,unclassified,,True,87.86500000000001,"LINESTRING (176.3308084 -37.7855567, 176.3308237 -37.7854953, 176.3310009 -37.7847813)",,,
101605767,False,King Street,unclassified,,True,216.28099999999998,"LINESTRING (176.3310009 -37.7847813, 176.3310707 -37.7844942, 176.3312877 -37.7837637, 176.3313682 -37.7834742, 176.3314267 -37.7833453, 176.3315062 -37.783207, 176.3315622 -37.7831317, 176.3315956 -37.7830996, 176.3316507 -37.7830533, 176.3316752 -37.7830366, 176.3317164 -37.7830167, 176.3317573 -37.7830051, 176.3317909 -37.783005)",,,
392358212,False,King Street,unclassified,,False,87.86500000000001,"LINESTRING (176.3310009 -37.7847813, 176.3308237 -37.7854953, 176.3308084 -37.7855567)",,,
813049051,False,Commerce Lane,unclassified,,True,130.785,"LINESTRING (176.3310009 -37.7847813, 176.330484 -37.784724, 176.3295807 -37.7846144, 176.3295287 -37.7846094)",,,
27213367,False,Commerce Lane,unclassified,,False,235.47000000000003,"LINESTRING (176.3270707 -37.7835714, 176.3271347 -37.783599, 176.3273624 -37.7836973, 176.3274568 -37.7837354, 176.3275145 -37.783762, 176.3283189 -37.7841322, 176.3284202 -37.7841771, 176.3284662 -37.7841982, 176.3287551 -37.7843311, 176.3289155 -37.7844033, 176.3290836 -37.7844881, 176.3292409 -37.7845594, 176.3293321 -37.7845928, 176.3294037 -37.7846075)",,,
"[101605800, 27213413, 101605808]",False,Jocelyn Street,unclassified,,True,228.00199999999995,"LINESTRING (176.3270707 -37.7835714, 176.3271388 -37.7834895, 176.3271616 -37.7834533, 176.3271815 -37.7834087, 176.3271918 -37.7833744, 176.327202 -37.7833233, 176.3272348 -37.7827535, 176.3272417 -37.7826104, 176.3272527 -37.7824103, 176.3272558 -37.7823302, 176.3272661 -37.7821982, 176.3272945 -37.7815471)",2,yes,
882141053,False,Jocelyn Street,unclassified,30,False,28.854999999999997,"LINESTRING (176.3270707 -37.7835714, 176.327 -37.7836334, 176.326925 -37.7837061, 176.3268663 -37.783774)",2,,
37790790,False,Oxford Street,residential,,False,116.43,"LINESTRING (176.3279823 -37.7861361, 176.3273448 -37.787054)",,,
37790790,False,Oxford Street,residential,,True,12.513,"LINESTRING (176.3279823 -37.7861361, 176.32805 -37.7860371)",,,
27213405,False,Queen Street,residential,,False,68.394,"LINESTRING (176.3279823 -37.7861361, 176.3275449 -37.7859423, 176.3274563 -37.785903, 176.3273035 -37.7858352)",,,
27213411,False,Boucher Avenue,tertiary,,True,33.277,"LINESTRING (176.3246175 -37.7836229, 176.324605 -37.783922)",,,
997600249,True,Boucher Avenue,tertiary,,False,24.914,"LINESTRING (176.3246175 -37.7836229, 176.3246089 -37.7834993, 176.3246182 -37.7834791, 176.3246524 -37.7834051)",,,
101601509,False,Glen Terrace,residential,,True,94.37,"LINESTRING (176.3216222 -37.7877909, 176.3226961 -37.7877902)",,,
101601485,True,,tertiary,,False,33.876,"LINESTRING (176.3250009 -37.7848641, 176.3249972 -37.7849148, 176.3249736 -37.784962, 176.3249325 -37.785001, 176.3248779 -37.7850278, 176.3248154 -37.7850397, 176.3247514 -37.7850355)",,,roundabout
101605809,False,Queen Street,residential,,True,73.182,"LINESTRING (176.3250009 -37.7848641, 176.3250297 -37.7848644, 176.3250545 -37.7848647, 176.3251404 -37.7848833, 176.3256513 -37.7851, 176.3257348 -37.7851269, 176.3257534 -37.7851329)",,,
27213411,False,Boucher Avenue,tertiary,,False,93.63,"LINESTRING (176.3246705 -37.7847579, 176.3246584 -37.7847335, 176.3246401 -37.7846993, 176.3246216 -37.7846155, 176.3246199 -37.7845435, 176.3246112 -37.7842378, 176.3246099 -37.7840939, 176.324605 -37.783922)",,,
101601485,True,,tertiary,,False,38.246,"LINESTRING (176.3246705 -37.7847579, 176.3247167 -37.784735, 176.3247689 -37.7847227, 176.3248234 -37.7847219, 176.3248901 -37.7847376, 176.3249372 -37.7847634, 176.3249807 -37.7848092, 176.3250009 -37.7848641)",,,roundabout
101601504,False,Moehau Street,residential,,True,78.934,"LINESTRING (176.3226868 -37.788778, 176.3226995 -37.7894878)",,,
101601504,False,Moehau Street,residential,,False,109.84899999999999,"LINESTRING (176.3226868 -37.788778, 176.3226941 -37.7884269, 176.3226995 -37.7880899, 176.3226961 -37.7877902)",,,
101601485,True,,tertiary,,False,18.490000000000002,"LINESTRING (176.3247514 -37.7850355, 176.3246873 -37.7850131, 176.3246367 -37.7849746, 176.3246058 -37.7849249)",,,roundabout
701547507,False,Boucher Avenue,tertiary,,True,139.374,"LINESTRING (176.3247514 -37.7850355, 176.3247494 -37.7850543, 176.3247406 -37.7851392, 176.3246992 -37.7862881)",,,
101601485,True,,tertiary,,False,20.499000000000002,"LINESTRING (176.3246058 -37.7849249, 176.3245981 -37.7848885, 176.3246012 -37.7848517, 176.3246148 -37.7848165, 176.3246384 -37.7847847, 176.3246705 -37.7847579)",,,roundabout
101601495,False,Queen Street,residential,,False,182.405,"LINESTRING (176.3246058 -37.7849249, 176.3245848 -37.7849278, 176.3244952 -37.7849399, 176.3225318 -37.7849464)",,,
28275066,False,Boucher Avenue,tertiary,,False,69.13,"LINESTRING (176.324752 -37.7877986, 176.3247497 -37.7871769)",,,
28275066,False,Boucher Avenue,tertiary,,True,65.759,"LINESTRING (176.324752 -37.7877986, 176.324746 -37.7880835, 176.3247528 -37.7883899)",,,
101601509,False,Glen Terrace,residential,,False,180.67000000000002,"LINESTRING (176.324752 -37.7877986, 176.324686 -37.7877979, 176.3238247 -37.7877894, 176.3226961 -37.7877902)",,,
101601509,False,Glen Terrace,residential,,False,94.37,"LINESTRING (176.3226961 -37.7877902, 176.3216222 -37.7877909)",,,
101601504,False,Moehau Street,residential,,True,109.84899999999999,"LINESTRING (176.3226961 -37.7877902, 176.3226995 -37.7880899, 176.3226941 -37.7884269, 176.3226868 -37.788778)",,,
101601509,False,Glen Terrace,residential,,True,180.67000000000002,"LINESTRING (176.3226961 -37.7877902, 176.3238247 -37.7877894, 176.324686 -37.7877979, 176.324752 -37.7877986)",,,
392358209,False,Jellicoe Street,secondary,50,False,11.499,"LINESTRING (176.3306798 -37.7855376, 176.3308084 -37.7855567)",,,
146992722,True,Jellicoe Street,secondary,50,False,178.933,"LINESTRING (176.3306798 -37.7855376, 176.330441 -37.7855504, 176.3303332 -37.7855518, 176.3301543 -37.7855257, 176.32973 -37.7854522, 176.3287612 -37.7852649, 176.3286977 -37.7852329)",,,
