osmid,bridge,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes
799300507,,,secondary,True,False,31.375999999999994,"LINESTRING (174.8424739 -41.1373679, 174.8424988 -41.1373698, 174.8425227 -41.1373753, 174.8425447 -41.1373841, 174.842564 -41.1373961, 174.8425799 -41.1374106, 174.8425917 -41.1374272, 174.842599 -41.1374452, 174.8426015 -41.1374639, 174.8425992 -41.1374826, 174.842592 -41.1375006, 174.8425804 -41.1375173, 174.8425647 -41.1375319, 174.8425455 -41.1375439, 174.8425236 -41.1375529, 174.8424997 -41.1375585)",50,roundabout,
799300507,,,secondary,True,False,16.319,"LINESTRING (174.8424997 -41.1375585, 174.842472 -41.1375605, 174.8424444 -41.137558, 174.8424181 -41.137551, 174.8423945 -41.1375399, 174.8423746 -41.1375252, 174.8423594 -41.1375076, 174.8423497 -41.137488)",50,roundabout,
"[1107888176, 16670716, 819158196, 971060996]",,Lyttelton Avenue,secondary,False,True,252.28200000000004,"LINESTRING (174.8424997 -41.1375585, 174.8425228 -41.1377001, 174.8425528 -41.1381461, 174.8425808 -41.1385866, 174.842598 -41.1388169, 174.8426073 -41.1389489, 174.8426107 -41.1389958, 174.8426087 -41.1390592, 174.8426052 -41.1390904, 174.8426007 -41.1391194, 174.8425904 -41.1391433, 174.8425771 -41.1391676, 174.842548 -41.1392101, 174.8425098 -41.1392537, 174.8424245 -41.1393292, 174.8423553 -41.1393904, 174.8422962 -41.1394257, 174.8422246 -41.1394545, 174.8421703 -41.1394687, 174.8421057 -41.1394776, 174.8418892 -41.139483)",50,,3
301748497,,,tertiary,True,False,11.225000000000001,"LINESTRING (174.8397373 -41.1336235, 174.8397543 -41.1336018, 174.8397788 -41.1335846, 174.8398088 -41.1335733, 174.8398418 -41.1335688)",,roundabout,
17315808,,Norrie Street,tertiary,False,False,57.042,"LINESTRING (174.8398418 -41.1335688, 174.8398378 -41.1334578, 174.8398332 -41.1333794, 174.8398241 -41.133056)",,,
301748497,,,tertiary,True,False,16.276,"LINESTRING (174.8398418 -41.1335688, 174.8398556 -41.1335691, 174.8398694 -41.1335706, 174.8398828 -41.1335733, 174.8398957 -41.1335772, 174.8399079 -41.1335822, 174.8399192 -41.1335882, 174.8399295 -41.1335952, 174.8399386 -41.1336031, 174.8399464 -41.1336117, 174.8399528 -41.133621, 174.8399578 -41.1336308, 174.8399611 -41.1336409, 174.8399628 -41.1336513, 174.8399629 -41.1336618)",,roundabout,
301748496,,,secondary,True,False,23.8,"LINESTRING (174.8420547 -41.1323926, 174.8420814 -41.1323998, 174.8421059 -41.1324107, 174.8421273 -41.1324248, 174.8421448 -41.1324417, 174.8421577 -41.1324607, 174.8421658 -41.1324812, 174.8421686 -41.1325025, 174.842166 -41.1325239, 174.8421582 -41.1325445, 174.8421455 -41.1325636)",50,roundabout,
978005833,,,primary_link,True,False,21.799,"LINESTRING (174.8420547 -41.1323926, 174.8421956 -41.1323879, 174.8423109 -41.132365)",,,
301748496,,,secondary,True,False,2.149,"LINESTRING (174.8420294 -41.1323894, 174.8420547 -41.1323926)",50,roundabout,
16670625,,Parumoana Street,secondary,True,False,23.704,"LINESTRING (174.8421116 -41.1325922, 174.8420576 -41.1326881, 174.842043 -41.132724, 174.8419705 -41.1327701)",50,,
301748496,,,secondary,True,False,20.807,"LINESTRING (174.8421116 -41.1325922, 174.8420885 -41.1326036, 174.8420631 -41.1326117, 174.8420361 -41.1326162, 174.8420085 -41.1326169, 174.8419812 -41.1326138, 174.8419551 -41.1326071, 174.8419311 -41.1325968, 174.8419099 -41.1325835, 174.8418923 -41.1325675)",50,roundabout,
141916592,,Parumoana Street,secondary,True,False,37.762,"LINESTRING (174.8418663 -41.1325123, 174.8416332 -41.1322216)",50,,
301748496,,,secondary,True,False,21.924999999999997,"LINESTRING (174.8418663 -41.1325123, 174.8418672 -41.1324877, 174.8418751 -41.1324638, 174.8418896 -41.1324417, 174.8419101 -41.1324225, 174.8419356 -41.132407, 174.8419649 -41.132396, 174.8419967 -41.1323901, 174.8420294 -41.1323894)",50,roundabout,
301748496,,,secondary,True,False,4.2780000000000005,"LINESTRING (174.8421455 -41.1325636, 174.8421301 -41.132579, 174.8421116 -41.1325922)",50,roundabout,
301748496,,,secondary,True,False,6.578000000000001,"LINESTRING (174.8418923 -41.1325675, 174.8418794 -41.1325503, 174.8418707 -41.1325317, 174.8418663 -41.1325123)",50,roundabout,
301748497,,,tertiary,True,False,14.816,"LINESTRING (174.839795 -41.1337368, 174.8397658 -41.1337218, 174.8397439 -41.1337009, 174.8397312 -41.133676, 174.8397289 -41.1336494, 174.8397373 -41.1336235)",,roundabout,
649787186,,Lyttelton Avenue,tertiary,True,False,48.461,"LINESTRING (174.839795 -41.1337368, 174.839578 -41.1337699, 174.8393429 -41.133794, 174.8392997 -41.1337952, 174.8392307 -41.1337699)",,,
107284012,,Parumoana Street,secondary,False,True,77.08000000000001,"LINESTRING (174.8392801 -41.1309933, 174.8393833 -41.1310548, 174.8395042 -41.1311232, 174.8395436 -41.1311444, 174.8397092 -41.1312333, 174.839775 -41.1312676, 174.8399391 -41.1313532, 174.8399826 -41.1313759, 174.8400312 -41.1313922)",50,,2
212195231,,Parumoana Street,secondary,False,True,144.01500000000001,"LINESTRING (174.8402059 -41.1314995, 174.84033 -41.1315622, 174.8405759 -41.1316806, 174.840709 -41.1317447, 174.8415025 -41.1321543, 174.8415185 -41.1321625, 174.8415841 -41.1321964, 174.8416332 -41.1322216)",50,,
301748699,,,secondary,True,False,14.120000000000001,"LINESTRING (174.8402059 -41.1314995, 174.8401915 -41.1315111, 174.8401745 -41.1315204, 174.8401554 -41.1315272, 174.840135 -41.1315312, 174.840114 -41.1315323, 174.840093 -41.1315304, 174.8400729 -41.1315256, 174.8400544 -41.1315181)",50,roundabout,
333527366,,Parumoana Street,secondary,True,False,22.861000000000004,"LINESTRING (174.8413751 -41.1340223, 174.8413691 -41.1339886, 174.8414204 -41.133927, 174.8414249 -41.1339201, 174.8414435 -41.1338919, 174.8415057 -41.1338549)",,,
799300496,,,secondary,True,False,11.062999999999999,"LINESTRING (174.8413751 -41.1340223, 174.8413918 -41.1340156, 174.8414101 -41.1340121, 174.8414289 -41.1340119, 174.8414472 -41.1340153, 174.8414639 -41.1340219, 174.841478 -41.1340314, 174.8414887 -41.1340431)",,roundabout,
333527364,,Parumoana Street,secondary,True,False,21.362000000000002,"LINESTRING (174.8415057 -41.1338549, 174.8415223 -41.1339099, 174.8415094 -41.1339472, 174.8415012 -41.1339846, 174.8414887 -41.1340431)",,,
333527369,,Parumoana Street,secondary,False,False,46.064,"LINESTRING (174.8415057 -41.1338549, 174.8416239 -41.1336862, 174.8416903 -41.1335856, 174.8417487 -41.1334835)",50,,
333527365,,Lyttelton Avenue,tertiary,True,False,23.327,"LINESTRING (174.8410989 -41.1340082, 174.8411991 -41.1340033, 174.8412467 -41.1340106, 174.8412967 -41.1340124, 174.8413751 -41.1340223)",,,2
"[333527368, 1003717522]",,Lyttelton Avenue,tertiary,False,False,103.04299999999999,"LINESTRING (174.8410989 -41.1340082, 174.841068 -41.1339967, 174.8409674 -41.1339591, 174.8408728 -41.1339271, 174.8406363 -41.1338405, 174.8404797 -41.1337831, 174.8403403 -41.1337397, 174.8402358 -41.1337113, 174.8401758 -41.1337015, 174.8401231 -41.1336938, 174.8399629 -41.1336618)",,,2
1185670724,,John Seddon Drive,unclassified,True,False,138.632,"LINESTRING (174.8343435 -41.1350018, 174.8350857 -41.1346835, 174.8358502 -41.1345028)",,,
18056544,,Hagley Street,unclassified,True,False,62.288,"LINESTRING (174.8380156 -41.136611, 174.837924 -41.1366334, 174.8374346 -41.1367497, 174.8373027 -41.1367307)",50,,
649787174,,Bullock Lane,unclassified,False,True,110.065,"LINESTRING (174.8425533 -41.1345881, 174.8425627 -41.1337578, 174.8425627 -41.1335983)",,,
649787174,,Bullock Lane,unclassified,False,False,74.057,"LINESTRING (174.8425895 -41.1329326, 174.8425627 -41.1335983)",,,
649787174,,Bullock Lane,unclassified,False,True,74.057,"LINESTRING (174.8425627 -41.1335983, 174.8425895 -41.1329326)",,,
649787174,,Bullock Lane,unclassified,False,False,110.065,"LINESTRING (174.8425627 -41.1335983, 174.8425627 -41.1337578, 174.8425533 -41.1345881)",,,
649787175,,Bullock Lane,unclassified,False,True,69.719,"LINESTRING (174.8425627 -41.1335983, 174.8423468 -41.1335962, 174.84219 -41.1335677, 174.8418585 -41.1335045, 174.8417487 -41.1334835)",,,
971061026,,Lyttelton Avenue,tertiary,False,False,11.384,"LINESTRING (174.8392307 -41.1337699, 174.8390952 -41.133778)",50,,3
649787187,,Lyttelton Avenue,tertiary,True,False,46.88199999999999,"LINESTRING (174.8392307 -41.1337699, 174.8392871 -41.1337341, 174.8393396 -41.1337296, 174.8394567 -41.133725, 174.8395539 -41.1337098, 174.8396257 -41.1336811, 174.8396753 -41.1336533, 174.8397373 -41.1336235)",,,
145400616,,Hartham Place South,unclassified,False,True,69.53200000000001,"LINESTRING (174.8414321 -41.137344, 174.8413905 -41.137339, 174.8410325 -41.1373925, 174.840889 -41.1375079, 174.8408141 -41.1375407, 174.8407896 -41.1375599, 174.8407514 -41.1376223)",,,
814069794,,Hagley Street,tertiary,False,False,8.373,"LINESTRING (174.8390778 -41.136334, 174.8389813 -41.1363537)",,,
814069794,,Hagley Street,tertiary,False,True,8.373,"LINESTRING (174.8389813 -41.1363537, 174.8390778 -41.136334)",,,
814069801,,Hagley Street,tertiary,False,False,9.119,"LINESTRING (174.8389813 -41.1363537, 174.8389058 -41.1364128)",,,
814069802,,Hagley Street,tertiary,False,False,6.724,"LINESTRING (174.8389813 -41.1363537, 174.838935 -41.1363043)",,,
16671120,,,secondary,True,False,1.485,"LINESTRING (174.8382961 -41.1365486, 174.8382817 -41.1365408)",70,roundabout,
814069802,,Hagley Street,tertiary,False,True,6.724,"LINESTRING (174.838935 -41.1363043, 174.8389813 -41.1363537)",,,
"[18056609, 814069790]",,Hagley Street,tertiary,True,False,33.744,"LINESTRING (174.838935 -41.1363043, 174.8390383 -41.1362269, 174.839104 -41.1361653, 174.8391446 -41.1361022, 174.8391938 -41.1360774)",,,
16671120,,,secondary,True,False,2.143,"LINESTRING (174.8384658 -41.1363555, 174.8384855 -41.1363678)",70,roundabout,
16671120,,,secondary,True,False,23.28,"LINESTRING (174.8382346 -41.1364092, 174.8382485 -41.1363884, 174.8382677 -41.1363702, 174.8382912 -41.1363551, 174.8383183 -41.136344, 174.8383478 -41.1363371, 174.8383786 -41.1363349, 174.8384093 -41.1363373, 174.8384387 -41.1363442, 174.8384658 -41.1363555)",70,roundabout,
16671400,,Titahi Bay Road,secondary,True,False,233.57500000000002,"LINESTRING (174.8382346 -41.1364092, 174.8382343 -41.1363063, 174.8381961 -41.1361364, 174.8381848 -41.1360953, 174.8376161 -41.1343641)",70,,
16671120,,,secondary,True,False,20.621,"LINESTRING (174.8385108 -41.1365092, 174.8384949 -41.136526, 174.8384753 -41.1365404, 174.8384527 -41.1365519, 174.8384277 -41.1365603, 174.8384011 -41.1365652, 174.8383738 -41.1365664, 174.8383466 -41.136564, 174.8383204 -41.136558, 174.8382961 -41.1365486)",70,roundabout,
"[16671187, 819252931]",,Titahi Bay Road,secondary,True,False,271.312,"LINESTRING (174.8385108 -41.1365092, 174.8385045 -41.136588, 174.8385041 -41.1366329, 174.8385128 -41.1366899, 174.8385499 -41.136884, 174.8386145 -41.1372067, 174.8386649 -41.1373673, 174.838716 -41.1374915, 174.8387993 -41.1376228, 174.8389276 -41.1377835, 174.8390711 -41.1379021, 174.8392391 -41.1380197, 174.8393772 -41.1380983, 174.8395384 -41.1381671, 174.8397228 -41.138229, 174.8399131 -41.1382718, 174.8401096 -41.1382975, 174.8401802 -41.1383009)","['70', '50']",,
814069801,,Hagley Street,tertiary,False,True,9.119,"LINESTRING (174.8389058 -41.1364128, 174.8389813 -41.1363537)",,,
18056655,,Hagley Street,tertiary,True,False,33.806,"LINESTRING (174.8389058 -41.1364128, 174.8387399 -41.1364327, 174.8386212 -41.1364587, 174.8385201 -41.1364951)",,,
941446993,,Heriot Drive,unclassified,False,False,21.167,"LINESTRING (174.8372773 -41.1365413, 174.8373027 -41.1367307)",,,
941446994,,Heriot Drive,unclassified,False,True,266.963,"LINESTRING (174.8372773 -41.1365413, 174.8371678 -41.1358143, 174.8371118 -41.1353942, 174.8370651 -41.1351522, 174.837033 -41.1350214, 174.8369928 -41.1348983, 174.8369347 -41.1347467, 174.8368478 -41.134578, 174.8367268 -41.1343879, 174.8366511 -41.1342766, 174.836609 -41.1342164)",50,,2
1185670722,,Hagley Street,unclassified,True,False,19.687,"LINESTRING (174.8372773 -41.1365413, 174.8373329 -41.1365797, 174.8374011 -41.1366014, 174.8374829 -41.1366204)",50,,1
18875541,,,primary_link,True,False,29.3,"LINESTRING (174.8423109 -41.132365, 174.8423255 -41.1323633, 174.8424259 -41.1323492, 174.8425248 -41.1323335, 174.842656 -41.1323235)",,,
"[818585772, 36336310]",,Walton Leigh Avenue,tertiary,False,True,113.011,"LINESTRING (174.8423497 -41.137488, 174.8419109 -41.1375612, 174.8418307 -41.1375743, 174.841412 -41.1376381, 174.84134 -41.1376472, 174.841219 -41.1376785, 174.8411387 -41.1376985, 174.8410458 -41.1377358)",,,
799300507,,,secondary,True,False,19.476,"LINESTRING (174.8423497 -41.137488, 174.8423458 -41.1374663, 174.8423485 -41.1374445, 174.8423576 -41.1374237, 174.8423728 -41.137405, 174.8423931 -41.1373894, 174.8424176 -41.1373776, 174.842445 -41.1373703, 174.8424739 -41.1373679)",50,roundabout,
799300496,,,secondary,True,False,7.897,"LINESTRING (174.8414887 -41.1340431, 174.8414952 -41.1340565, 174.8414972 -41.1340705, 174.8414946 -41.1340846, 174.8414876 -41.1340978, 174.8414765 -41.1341093)",,roundabout,
333527367,,Lyttelton Avenue,tertiary,True,False,27.551000000000002,"LINESTRING (174.8413809 -41.1341199, 174.8412839 -41.1341113, 174.841174 -41.1340608, 174.8410989 -41.1340082)",,,1
799300496,,,secondary,True,False,12.866,"LINESTRING (174.8413809 -41.1341199, 174.8413672 -41.1341123, 174.8413561 -41.1341025, 174.8413481 -41.1340911, 174.8413436 -41.1340787, 174.8413429 -41.1340658, 174.8413459 -41.1340532, 174.8413525 -41.1340413, 174.8413624 -41.1340309, 174.8413751 -41.1340223)",,roundabout,
"[333527363, 248424428, 412602275]",,Lyttelton Avenue,secondary,False,True,388.0030000000001,"LINESTRING (174.8414765 -41.1341093, 174.8416763 -41.1342614, 174.8417599 -41.1343237, 174.8418404 -41.1344004, 174.8418767 -41.1344527, 174.8419107 -41.1345343, 174.8419405 -41.1346583, 174.8419559 -41.1347955, 174.8419727 -41.1349429, 174.84201 -41.1350338, 174.8420576 -41.1351005, 174.8421369 -41.1352162, 174.8422549 -41.1353466, 174.8424218 -41.135552, 174.8424806 -41.135647, 174.842507 -41.1357077, 174.8425256 -41.1357725, 174.8425332 -41.1358289, 174.8425394 -41.1358978, 174.8425238 -41.136015, 174.8424747 -41.1365274, 174.8424682 -41.1366447, 174.8424584 -41.1368184, 174.8424635 -41.1371971, 174.8424739 -41.1373679)",50,,
799300496,,,secondary,True,False,8.727,"LINESTRING (174.8414765 -41.1341093, 174.8414621 -41.1341185, 174.8414468 -41.1341242, 174.8414304 -41.1341274, 174.8414133 -41.1341277, 174.8413965 -41.1341251, 174.8413809 -41.1341199)",,roundabout,
17315808,,Norrie Street,tertiary,False,True,177.05399999999997,"LINESTRING (174.8400544 -41.1315181, 174.8400136 -41.1315638, 174.8399769 -41.1316119, 174.8399244 -41.1316806, 174.8398378 -41.1318146, 174.8397876 -41.1318895, 174.839771 -41.1319375, 174.8397644 -41.132055, 174.8397602 -41.1321153, 174.839794 -41.1326333, 174.8398241 -41.133056)",,,
301748699,,,secondary,True,False,15.949999999999998,"LINESTRING (174.8400544 -41.1315181, 174.840038 -41.1315081, 174.8400243 -41.131496, 174.840014 -41.1314822, 174.8400072 -41.1314671, 174.8400042 -41.1314514, 174.8400052 -41.1314355, 174.8400101 -41.1314201, 174.8400187 -41.1314056, 174.8400312 -41.1313922)",50,roundabout,
107284012,,Parumoana Street,secondary,False,False,77.08,"LINESTRING (174.8400312 -41.1313922, 174.8399826 -41.1313759, 174.8399391 -41.1313532, 174.839775 -41.1312676, 174.8397092 -41.1312333, 174.8395436 -41.1311444, 174.8395042 -41.1311232, 174.8393833 -41.1310548, 174.8392801 -41.1309933)",50,,2
301748699,,,secondary,True,False,29.183000000000007,"LINESTRING (174.8400312 -41.1313922, 174.8400469 -41.1313808, 174.8400652 -41.1313719, 174.8400854 -41.1313658, 174.8401068 -41.1313628, 174.8401286 -41.1313629, 174.8401499 -41.1313662, 174.84017 -41.1313725, 174.8401882 -41.1313816, 174.8402036 -41.1313931, 174.8402159 -41.1314067, 174.8402244 -41.1314218, 174.8402289 -41.1314378, 174.8402293 -41.1314542, 174.8402255 -41.1314704, 174.8402176 -41.1314856, 174.8402059 -41.1314995)",50,roundabout,
301748497,,,tertiary,True,False,19.274999999999995,"LINESTRING (174.8399629 -41.1336618, 174.8399614 -41.1336722, 174.8399582 -41.1336823, 174.8399535 -41.1336922, 174.8399472 -41.1337015, 174.8399396 -41.1337102, 174.8399306 -41.1337182, 174.8399204 -41.1337253, 174.8399092 -41.1337315, 174.8398971 -41.1337366, 174.8398843 -41.1337406, 174.8398709 -41.1337434, 174.8398456 -41.1337444, 174.8398322 -41.1337449, 174.839795 -41.1337368)",,roundabout,
"[333527368, 1003717522]",,Lyttelton Avenue,tertiary,False,True,103.043,"LINESTRING (174.8399629 -41.1336618, 174.8401231 -41.1336938, 174.8401758 -41.1337015, 174.8402358 -41.1337113, 174.8403403 -41.1337397, 174.8404797 -41.1337831, 174.8406363 -41.1338405, 174.8408728 -41.1339271, 174.8409674 -41.1339591, 174.841068 -41.1339967, 174.8410989 -41.1340082)",,,2
1003867172,,Kenepuru Drive,secondary,True,False,9.434,"LINESTRING (174.8415461 -41.1387298, 174.8415426 -41.1388146)",50,,2
799300511,,Mungavin Interchange,secondary,True,False,1.724,"LINESTRING (174.8444976 -41.1384976, 174.8444827 -41.1384869)",50,roundabout,2
"[1107888176, 16670716, 819158196, 971060996]",,Lyttelton Avenue,secondary,False,False,252.28199999999995,"LINESTRING (174.8418892 -41.139483, 174.8421057 -41.1394776, 174.8421703 -41.1394687, 174.8422246 -41.1394545, 174.8422962 -41.1394257, 174.8423553 -41.1393904, 174.8424245 -41.1393292, 174.8425098 -41.1392537, 174.842548 -41.1392101, 174.8425771 -41.1391676, 174.8425904 -41.1391433, 174.8426007 -41.1391194, 174.8426052 -41.1390904, 174.8426087 -41.1390592, 174.8426107 -41.1389958, 174.8426073 -41.1389489, 174.842598 -41.1388169, 174.8425808 -41.1385866, 174.8425528 -41.1381461, 174.8425228 -41.1377001, 174.8424997 -41.1375585)",50,,3
"[971060996, 968775614]",,Lyttelton Avenue,secondary,False,True,22.922,"LINESTRING (174.8418892 -41.139483, 174.8418076 -41.139485, 174.8416156 -41.139489)",50,,"['4', '3']"
1124896247,,,secondary_link,True,False,36.095,"LINESTRING (174.8418892 -41.139483, 174.8418091 -41.1395158, 174.8417302 -41.1395531, 174.8417106 -41.1395694, 174.8417009 -41.1395823, 174.8416611 -41.1396425, 174.8416333 -41.1397215)",,,1
"[971060995, 836521909]",,Kenepuru Drive,secondary,False,False,25.902,"LINESTRING (174.8416333 -41.1397215, 174.8416278 -41.1396676, 174.8416195 -41.1395862, 174.8416156 -41.139489)",50,,4
971060994,,Kenepuru Drive,secondary,False,False,32.814,"LINESTRING (174.8415846 -41.1391078, 174.8415783 -41.1390232, 174.8415622 -41.1389131, 174.8415426 -41.1388146)",50,,4
"[971060994, 817725034]",,Kenepuru Drive,secondary,False,True,42.468,"LINESTRING (174.8415846 -41.1391078, 174.8415976 -41.1392831, 174.8416156 -41.139489)",50,,4
1124896248,,,secondary_link,True,False,51.226,"LINESTRING (174.8415846 -41.1391078, 174.8416363 -41.1392058, 174.8416649 -41.1393071, 174.8416903 -41.1393563, 174.8417163 -41.1393878, 174.8417493 -41.1394122, 174.8418076 -41.1394432, 174.8418892 -41.139483)",,,1
18056479,,Hagley Street,unclassified,True,False,66.363,"LINESTRING (174.8374829 -41.1366204, 174.8378851 -41.1365274, 174.8379546 -41.1365113, 174.8381451 -41.1364577, 174.8382289 -41.136423)",50,,
"[649787189, 941446998]",,Lyttelton Avenue,tertiary,True,False,23.753,"LINESTRING (174.8372105 -41.1340083, 174.8373665 -41.1339685, 174.8374158 -41.1339692, 174.8374854 -41.1339693)",,,
1185670730,,,secondary_link,True,False,50.812999999999995,"LINESTRING (174.8372105 -41.1340083, 174.8372721 -41.1339646, 174.8373267 -41.1339074, 174.8373453 -41.1338611, 174.837354 -41.1338074, 174.8373599 -41.1337002, 174.8373564 -41.1335872)",,,1
"[969979620, 816669644]",,Titahi Bay Road,secondary,True,False,201.23399999999998,"LINESTRING (174.8373564 -41.1335872, 174.8371282 -41.1329116, 174.8369839 -41.1324842, 174.8367641 -41.1318333)",70,,"['2', '3']"
"[16671400, 941447000]",,Titahi Bay Road,secondary,True,False,45.244,"LINESTRING (174.8376161 -41.1343641, 174.8375326 -41.1341099, 174.8375169 -41.1340623, 174.8374854 -41.1339693)",70,,
1185670731,,,secondary_link,True,False,49.132,"LINESTRING (174.8376161 -41.1343641, 174.8375485 -41.1342969, 174.8374915 -41.1341951, 174.8374737 -41.1341692, 174.8374299 -41.134137, 174.8373875 -41.1341182, 174.837348 -41.134104, 174.837284 -41.1340959, 174.8372144 -41.1340889)",,,1
649787188,,Lyttelton Avenue,tertiary,True,False,53.209999999999994,"LINESTRING (174.8372144 -41.1340889, 174.8366927 -41.1342229, 174.836609 -41.1342164)",,,
"[900502553, 211835085, 898180190]",,Heriot Drive,tertiary,False,False,192.80100000000002,"LINESTRING (174.8364058 -41.1339801, 174.8363503 -41.1339149, 174.8358549 -41.1334806, 174.8357259 -41.1333675, 174.8355434 -41.1332076, 174.8350984 -41.1328505, 174.8348856 -41.1326798)",,,2
211835085,,Heriot Drive,tertiary,False,True,31.305,"LINESTRING (174.8364058 -41.1339801, 174.8364625 -41.1340466, 174.836609 -41.1342164)",,,2
1185670732,,,tertiary_link,True,False,41.385,"LINESTRING (174.8364058 -41.1339801, 174.8365653 -41.134062, 174.8366424 -41.1340861, 174.8366696 -41.1340923, 174.8367859 -41.1340995, 174.8368584 -41.1340982)",,,1
649787189,,Lyttelton Avenue,tertiary,True,False,31.136,"LINESTRING (174.8368584 -41.1340982, 174.8372105 -41.1340083)",,,
