osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,junction,bridge
1177127529,William Street,residential,False,False,271.558,"LINESTRING (175.161669 -37.5620102, 175.1616837 -37.5619441, 175.1615918 -37.5602104, 175.1615107 -37.5600097, 175.1612981 -37.5596151)",50,,,
93543985,William Street,residential,False,False,275.247,"LINESTRING (175.1612981 -37.5596151, 175.1612624 -37.5595239, 175.161248 -37.5594395, 175.1612251 -37.559166, 175.1611805 -37.5584663, 175.1611692 -37.5582881, 175.1611687 -37.5582797, 175.1610707 -37.5571492)",50,,,
93544007,Ralph Street,unclassified,False,True,245.765,"LINESTRING (175.1612981 -37.5596151, 175.1612328 -37.5596337, 175.1611471 -37.5596532, 175.1610138 -37.5596652, 175.1608795 -37.5596678, 175.1608262 -37.5596717, 175.1607773 -37.5596857, 175.16074 -37.5597079, 175.1607111 -37.5597406, 175.1606903 -37.5597779, 175.160678 -37.5598279, 175.1606754 -37.5598967, 175.1606891 -37.5600543, 175.1607036 -37.5604365, 175.1607614 -37.5614457)",50,,,
1177127529,William Street,residential,False,True,271.55800000000005,"LINESTRING (175.1612981 -37.5596151, 175.1615107 -37.5600097, 175.1615918 -37.5602104, 175.1616837 -37.5619441, 175.161669 -37.5620102)",50,,,
224706866,Great South Road,secondary,False,True,92.698,"LINESTRING (175.1593531 -37.5569751, 175.1594628 -37.5578042)",70,2,,
818481709,Main Street,tertiary,False,True,23.133000000000003,"LINESTRING (175.1593531 -37.5569751, 175.1592943 -37.5569768, 175.1591902 -37.5569953, 175.1590971 -37.5570166)",50,,,
93544004,Gregson Drive,residential,False,False,147.91400000000002,"LINESTRING (175.1628879 -37.5640517, 175.1629287 -37.5638823, 175.1630705 -37.5636706, 175.163219 -37.5635141, 175.1633137 -37.5634605, 175.1637551 -37.5635347, 175.1639885 -37.5635634, 175.1640944 -37.5635493)",,,,
93543985,William Street,residential,False,True,275.247,"LINESTRING (175.1610707 -37.5571492, 175.1611687 -37.5582797, 175.1611692 -37.5582881, 175.1611805 -37.5584663, 175.1612251 -37.559166, 175.161248 -37.5594395, 175.1612624 -37.5595239, 175.1612981 -37.5596151)",50,,,
93544019,Glasgow Street,residential,False,False,237.93,"LINESTRING (175.1610707 -37.5571492, 175.1611483 -37.5571461, 175.1615784 -37.5571254, 175.1617568 -37.5571178, 175.1630522 -37.5570508, 175.1637651 -37.5570231)",,,,
"[93544019, 1018216599]",Glasgow Street,"['residential', 'unclassified']",False,True,183.785,"LINESTRING (175.1610707 -37.5571492, 175.1609997 -37.5571524, 175.1599662 -37.5571996, 175.1599473 -37.5572218, 175.15993 -37.5572477, 175.1599296 -37.5572964, 175.1599435 -37.5575251, 175.1600539 -37.5578409, 175.160097 -37.55795)",,,,
93543989,Rayner Road,residential,False,True,88.99300000000001,"LINESTRING (175.1655585 -37.5624342, 175.1654284 -37.5624012, 175.1653444 -37.5623697, 175.1652516 -37.5623229, 175.1651369 -37.5622551, 175.1649445 -37.5621323, 175.1648422 -37.5620796, 175.1647676 -37.5620508, 175.164693 -37.5620443)",,,,
93543970,Dudley Avenue,residential,False,True,301.902,"LINESTRING (175.164693 -37.5620443, 175.1647011 -37.561992, 175.1647838 -37.5614564, 175.1649037 -37.561194, 175.1654179 -37.5604348, 175.1654608 -37.5602804, 175.1653855 -37.5597616, 175.1653154 -37.5594651)",,,,
93543989,Rayner Road,residential,False,False,88.993,"LINESTRING (175.164693 -37.5620443, 175.1647676 -37.5620508, 175.1648422 -37.5620796, 175.1649445 -37.5621323, 175.1651369 -37.5622551, 175.1652516 -37.5623229, 175.1653444 -37.5623697, 175.1654284 -37.5624012, 175.1655585 -37.5624342)",,,,
93543989,Rayner Road,residential,False,True,146.49099999999999,"LINESTRING (175.164693 -37.5620443, 175.1644652 -37.5620609, 175.1630517 -37.5622486)",,,,
93544009,Main Street,tertiary,False,False,446.044,"LINESTRING (175.1584384 -37.5612129, 175.1585171 -37.5609349, 175.1588376 -37.5597325, 175.1588567 -37.5596695, 175.1588894 -37.5595689, 175.1589004 -37.5595076, 175.1589072 -37.5594309, 175.1589024 -37.5592782, 175.1588844 -37.5591769, 175.1588686 -37.5591138, 175.1588566 -37.5590393, 175.1588093 -37.5585345, 175.1587955 -37.5583749, 175.1587909 -37.5583263, 175.1587615 -37.5579551, 175.1587406 -37.5576766, 175.1587375 -37.5576265, 175.158751 -37.557579, 175.1587995 -37.5574456, 175.1588537 -37.5573121, 175.1588797 -37.5572646)",50,,,
1154154312,Main Street,tertiary,True,False,25.528999999999996,"LINESTRING (175.1584384 -37.5612129, 175.1584491 -37.5612997, 175.1584385 -37.5613871, 175.1584305 -37.5614413)",50,,,
817622211,Rayner Road,residential,True,False,20.956,"LINESTRING (175.1584461 -37.5615169, 175.1584834 -37.5615538, 175.1585443 -37.5616097, 175.1585686 -37.5616742)",50,,,
817622213,,tertiary,True,False,9.891,"LINESTRING (175.1584461 -37.5615169, 175.158428 -37.5615413, 175.1583996 -37.5615599, 175.1583617 -37.5615692)",,,roundabout,
1154154309,Rayner Road,residential,False,False,11.327000000000002,"LINESTRING (175.1585686 -37.5616742, 175.1585938 -37.5616881, 175.1586217 -37.5617003, 175.1586855 -37.5617135)",50,,,
1154154310,Rayner Road,residential,True,False,22.098,"LINESTRING (175.1585686 -37.5616742, 175.158492 -37.561657, 175.1584122 -37.5616005, 175.1583617 -37.5615692)",50,,,
227895244,,tertiary,True,False,12.762,"LINESTRING (175.1582481 -37.561511, 175.1582489 -37.5614865, 175.1582546 -37.5614678, 175.1582727 -37.5614411, 175.1582901 -37.5614257, 175.1583114 -37.5614149)",,,roundabout,
93544007,Ralph Street,unclassified,False,False,245.765,"LINESTRING (175.1607614 -37.5614457, 175.1607036 -37.5604365, 175.1606891 -37.5600543, 175.1606754 -37.5598967, 175.160678 -37.5598279, 175.1606903 -37.5597779, 175.1607111 -37.5597406, 175.16074 -37.5597079, 175.1607773 -37.5596857, 175.1608262 -37.5596717, 175.1608795 -37.5596678, 175.1610138 -37.5596652, 175.1611471 -37.5596532, 175.1612328 -37.5596337, 175.1612981 -37.5596151)",50,,,
1154154460,Ralph Street,unclassified,True,False,33.631,"LINESTRING (175.1607614 -37.5614457, 175.1607882 -37.5615036, 175.1607784 -37.561551, 175.1607622 -37.5616092, 175.1607356 -37.5616789, 175.1606966 -37.5617307)",50,,,
227895245,,residential,True,False,6.4830000000000005,"LINESTRING (175.1606455 -37.5618069, 175.1606233 -37.5618151, 175.1605994 -37.5618192, 175.1605748 -37.5618189)",,,roundabout,
227895245,,residential,True,False,2.637,"LINESTRING (175.1606966 -37.5617307, 175.1606936 -37.5617543)",,,roundabout,
1177127530,,residential,True,False,8.022,"LINESTRING (175.1605252 -37.5616653, 175.160552 -37.561654, 175.1605816 -37.561649, 175.1606119 -37.5616508)",,,roundabout,
93544012,Great South Road,unclassified,True,False,24.745999999999995,"LINESTRING (175.1587297 -37.5619296, 175.1586915 -37.5618535, 175.1586818 -37.5618052, 175.1586837 -37.5617594, 175.1586855 -37.5617135)",50,,,
817227790,Great South Road,unclassified,False,True,101.566,"LINESTRING (175.1587297 -37.5619296, 175.1587576 -37.5620113, 175.159123 -37.5627878)",50,,,
817622213,,tertiary,True,False,4.368,"LINESTRING (175.1583617 -37.5615692, 175.1583126 -37.5615639)",,,roundabout,
818596563,Tumate Mahuta Drive,tertiary,True,False,52.038,"LINESTRING (175.1580668 -37.5619076, 175.1580271 -37.5618383, 175.158034 -37.5617642, 175.1580677 -37.5616623, 175.1581195 -37.5615922, 175.1581581 -37.5615601, 175.1582051 -37.561533, 175.1582481 -37.561511)",50,,,
93543984,Rayner Road,residential,False,False,7.38,"LINESTRING (175.1586855 -37.5617135, 175.1587684 -37.5617228)",50,,,
1154154309,Rayner Road,residential,False,True,11.327,"LINESTRING (175.1586855 -37.5617135, 175.1586217 -37.5617003, 175.1585938 -37.5616881, 175.1585686 -37.5616742)",50,,,
227895245,,residential,True,False,6.428,"LINESTRING (175.1604979 -37.5617799, 175.1604873 -37.5617625, 175.1604819 -37.5617437, 175.1604819 -37.5617245)",,,roundabout,
817622212,,tertiary,True,False,8.741,"LINESTRING (175.1584305 -37.5614413, 175.1584431 -37.5614619, 175.1584502 -37.5614953, 175.1584461 -37.5615169)",,,roundabout,
1154154465,Tregoweth Lane,unclassified,True,False,15.353,"LINESTRING (175.1603874 -37.5618863, 175.1604358 -37.5618461, 175.1604748 -37.5618051, 175.1604979 -37.5617799)",20,,,
227895244,,tertiary,True,False,11.663,"LINESTRING (175.1583114 -37.5614149, 175.158352 -37.5614108, 175.1583819 -37.5614127, 175.1584105 -37.5614245, 175.1584305 -37.5614413)",,,roundabout,
1154154313,Main Street,tertiary,True,False,25.303,"LINESTRING (175.1583114 -37.5614149, 175.1583389 -37.5613564, 175.1583867 -37.5612658, 175.1584384 -37.5612129)",50,,,
"[93543984, 93544003, 93543979]",Rayner Road,residential,False,True,139.664,"LINESTRING (175.1603049 -37.561625, 175.1602175 -37.5615984, 175.1601473 -37.5615838, 175.160056 -37.5615725, 175.1599379 -37.561566, 175.1594647 -37.5615563, 175.1593715 -37.5615583, 175.159282 -37.561569, 175.1591733 -37.561593, 175.1590725 -37.5616293, 175.1589575 -37.561673, 175.1588629 -37.5617, 175.1587684 -37.5617228)",50,,,yes
1154154462,Rayner Road,residential,True,False,20.056,"LINESTRING (175.1603049 -37.561625, 175.1603798 -37.5616289, 175.1604699 -37.561651, 175.1605252 -37.5616653)",50,,,
227895245,,residential,True,False,12.43,"LINESTRING (175.1606119 -37.5616508, 175.1606446 -37.5616611, 175.1606714 -37.5616793, 175.1606894 -37.5617033, 175.1606966 -37.5617307)",,,roundabout,
1154154461,Ralph Street,unclassified,True,False,26.519,"LINESTRING (175.1606119 -37.5616508, 175.1606524 -37.5616122, 175.1606745 -37.5615897, 175.1607038 -37.5615454, 175.1607287 -37.5614969, 175.1607614 -37.5614457)",50,,,
227895245,,residential,True,False,7.391,"LINESTRING (175.1606936 -37.5617543, 175.1606836 -37.561775, 175.1606672 -37.5617929, 175.1606455 -37.5618069)",,,roundabout,
1154154466,Rayner Road,residential,True,False,20.687,"LINESTRING (175.1606936 -37.5617543, 175.1607476 -37.5617948, 175.1607683 -37.5618187, 175.1608109 -37.5618525, 175.1608349 -37.5618991)",,,,
1154154311,Tumate Mahuta Drive,tertiary,True,False,47.052,"LINESTRING (175.1583126 -37.5615639, 175.1582577 -37.5615859, 175.1581835 -37.5616293, 175.1581312 -37.5616814, 175.1580995 -37.5617412, 175.1580874 -37.5617972, 175.1580898 -37.5618445, 175.1580668 -37.5619076)",50,,,
1154154314,,tertiary,True,False,8.436,"LINESTRING (175.1583126 -37.5615639, 175.1582834 -37.5615518, 175.1582639 -37.5615339, 175.1582481 -37.561511)",,,roundabout,
227895245,,residential,True,False,7.801,"LINESTRING (175.1604819 -37.5617245, 175.1604893 -37.5617018, 175.1605041 -37.5616816, 175.1605252 -37.5616653)",,,roundabout,
1154154463,Rayner Road,residential,True,False,19.3,"LINESTRING (175.1604819 -37.5617245, 175.1604252 -37.5616938, 175.1603436 -37.5616586, 175.1603049 -37.561625)",50,,,
93544009,Main Street,tertiary,False,True,33.84,"LINESTRING (175.1590971 -37.5570166, 175.1590252 -37.5570788, 175.158983 -37.5571229, 175.1589311 -37.5571767, 175.1588797 -37.5572646)",50,,,
818481709,Main Street,tertiary,False,False,23.133,"LINESTRING (175.1590971 -37.5570166, 175.1591902 -37.5569953, 175.1592943 -37.5569768, 175.1593531 -37.5569751)",50,,,
224706866,Great South Road,secondary,False,False,92.698,"LINESTRING (175.1594628 -37.5578042, 175.1593531 -37.5569751)",70,2,,
"[224706866, 839062574]",Great South Road,secondary,False,True,670.9110000000002,"LINESTRING (175.1594628 -37.5578042, 175.1595244 -37.5586586, 175.1595363 -37.5588807, 175.1595426 -37.559148, 175.1595338 -37.5593702, 175.1594978 -37.5597249, 175.159492 -37.5600108, 175.1594881 -37.5602639, 175.1594927 -37.5605869, 175.1594917 -37.5608146, 175.1595008 -37.561012, 175.1595589 -37.5614719, 175.1596425 -37.5621511, 175.1596582 -37.5623484, 175.1596743 -37.5625418, 175.1596629 -37.5627225, 175.1596413 -37.5629172, 175.1596176 -37.5630801, 175.1595853 -37.5632468, 175.1595332 -37.5634356, 175.1594851 -37.5636046, 175.1594087 -37.5638068)",70,2,,
327545793,,secondary_link,True,False,97.946,"LINESTRING (175.1594628 -37.5578042, 175.1593802 -37.5576605, 175.1593294 -37.5574126, 175.1593078 -37.5573391, 175.1592733 -37.5572899, 175.159219 -37.5572564, 175.1591535 -37.5572263, 175.1590923 -37.5572187, 175.1589879 -37.5572287, 175.1588797 -37.5572646)",,,,
817227790,Great South Road,unclassified,False,False,101.566,"LINESTRING (175.159123 -37.5627878, 175.1587576 -37.5620113, 175.1587297 -37.5619296)",50,,,
93543984,Rayner Road,residential,False,True,7.38,"LINESTRING (175.1587684 -37.5617228, 175.1586855 -37.5617135)",50,,,
"[93543984, 93543979, 93544003]",Rayner Road,residential,False,False,139.66400000000002,"LINESTRING (175.1587684 -37.5617228, 175.1588629 -37.5617, 175.1589575 -37.561673, 175.1590725 -37.5616293, 175.1591733 -37.561593, 175.159282 -37.561569, 175.1593715 -37.5615583, 175.1594647 -37.5615563, 175.1599379 -37.561566, 175.160056 -37.5615725, 175.1601473 -37.5615838, 175.1602175 -37.5615984, 175.1603049 -37.561625)",50,,,yes
817227789,Great South Road,unclassified,True,False,23.349999999999998,"LINESTRING (175.1587684 -37.5617228, 175.1587626 -37.5618067, 175.158751 -37.5618719, 175.1587297 -37.5619296)",50,,,
"[93544019, 1018216599]",Glasgow Street,"['unclassified', 'residential']",False,False,183.785,"LINESTRING (175.160097 -37.55795, 175.1600539 -37.5578409, 175.1599435 -37.5575251, 175.1599296 -37.5572964, 175.15993 -37.5572477, 175.1599473 -37.5572218, 175.1599662 -37.5571996, 175.1609997 -37.5571524, 175.1610707 -37.5571492)",,,,
93544019,Glasgow Street,residential,False,True,237.92999999999998,"LINESTRING (175.1637651 -37.5570231, 175.1630522 -37.5570508, 175.1617568 -37.5571178, 175.1615784 -37.5571254, 175.1611483 -37.5571461, 175.1610707 -37.5571492)",,,,
93543989,Rayner Road,residential,False,False,74.892,"LINESTRING (175.1608349 -37.5618991, 175.1608722 -37.561917, 175.1609435 -37.5619319, 175.1610471 -37.5619469, 175.161669 -37.5620102)",,,,
1154154467,Rayner Road,residential,True,False,19.981,"LINESTRING (175.1608349 -37.5618991, 175.1607753 -37.5618884, 175.1606749 -37.5618257, 175.1606455 -37.5618069)",,,,
227895245,,residential,True,False,8.279,"LINESTRING (175.1605748 -37.5618189, 175.1605447 -37.5618121, 175.1605183 -37.5617987, 175.1604979 -37.5617799)",,,roundabout,
1154154464,Tregoweth Lane,unclassified,True,False,19.747,"LINESTRING (175.1605748 -37.5618189, 175.1605388 -37.5618499, 175.1604935 -37.5618788, 175.1604501 -37.5618964, 175.1603874 -37.5618863)",20,,,
