osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
127502302,Dillon Street,residential,False,False,19.761,"LINESTRING (175.9449853 -37.4111599, 175.9449458 -37.4110882, 175.9448887 -37.4109997)",,
224196191,Shaw Road,residential,False,False,447.105,"LINESTRING (175.9449853 -37.4111599, 175.9450401 -37.4111526, 175.9451742 -37.4111749, 175.9459564 -37.4113807, 175.9460494 -37.4113944, 175.9461151 -37.4113928, 175.9461883 -37.4113554, 175.9462354 -37.4112971, 175.9462648 -37.4112255, 175.9462566 -37.4111478, 175.9462213 -37.4110766, 175.946163 -37.4109855, 175.9455877 -37.410007, 175.9451491 -37.4092635, 175.9447484 -37.4086236)",,
"[116791788, 268971205, 268971206]",Dillon Street,residential,False,True,120.153,"LINESTRING (175.9449853 -37.4111599, 175.9449889 -37.4112141, 175.9449843 -37.4112792, 175.9449538 -37.4113866, 175.9448381 -37.4116619, 175.9447797 -37.4117768, 175.9446159 -37.4121257, 175.9445862 -37.4121857)",yes,
894418404,Wilson Road,secondary,False,True,13.091,"LINESTRING (175.9444452 -37.4121494, 175.9445862 -37.4121857)",,50
127502300,Snell Crescent,residential,False,True,104.515,"LINESTRING (175.9444452 -37.4121494, 175.9444203 -37.4122049, 175.9442438 -37.4126124, 175.944231 -37.4126622, 175.9442234 -37.4127316, 175.9442311 -37.4127971, 175.9442569 -37.4128698, 175.9443486 -37.4130434)",,
"[894418402, 142991626]",Wilson Road,secondary,False,False,304.11199999999997,"LINESTRING (175.9444452 -37.4121494, 175.9441718 -37.4120721, 175.9435503 -37.4119062, 175.943141 -37.4117969, 175.9425834 -37.4116435, 175.9417164 -37.411405, 175.9411861 -37.4112672)",,50
127502302,Dillon Street,residential,False,True,87.157,"LINESTRING (175.9431848 -37.408372, 175.9436384 -37.4090681)",,
127502313,Scott Street,residential,False,False,118.084,"LINESTRING (175.9431848 -37.408372, 175.9420016 -37.4088664)",,
127502332,Hillary Street,residential,False,False,109.795,"LINESTRING (175.9447484 -37.4086236, 175.9436384 -37.4090681)",,
224196191,Shaw Road,residential,False,True,447.105,"LINESTRING (175.9447484 -37.4086236, 175.9451491 -37.4092635, 175.9455877 -37.410007, 175.946163 -37.4109855, 175.9462213 -37.4110766, 175.9462566 -37.4111478, 175.9462648 -37.4112255, 175.9462354 -37.4112971, 175.9461883 -37.4113554, 175.9461151 -37.4113928, 175.9460494 -37.4113944, 175.9459564 -37.4113807, 175.9451742 -37.4111749, 175.9450401 -37.4111526, 175.9449853 -37.4111599)",,
127502313,Scott Street,residential,False,True,118.084,"LINESTRING (175.9420016 -37.4088664, 175.9431848 -37.408372)",,
127502326,Hillview Road,residential,False,True,209.827,"LINESTRING (175.9420016 -37.4088664, 175.942955 -37.4104479, 175.9429877 -37.4105789)",,
127502302,Dillon Street,residential,False,False,87.157,"LINESTRING (175.9436384 -37.4090681, 175.9431848 -37.408372)",,
127502332,Hillary Street,residential,False,True,109.795,"LINESTRING (175.9436384 -37.4090681, 175.9447484 -37.4086236)",,
127502302,Dillon Street,residential,False,True,241.51,"LINESTRING (175.9436384 -37.4090681, 175.9445245 -37.4104383, 175.9448887 -37.4109997)",,
142991626,Wilson Road,secondary,False,True,191.486,"LINESTRING (175.9386108 -37.4097158, 175.9395885 -37.4103704, 175.940271 -37.4108233)",,50
127502305,Edinburgh Street,residential,False,False,144.716,"LINESTRING (175.9414393 -37.4101533, 175.9429877 -37.4105789)",,
127502305,Edinburgh Street,residential,False,True,144.716,"LINESTRING (175.9429877 -37.4105789, 175.9414393 -37.4101533)",,
