osmid,oneway,name,highway,reversed,length,junction,geometry,lanes
166552137,True,Avenida de Oé-Cusse,secondary,False,134.58,,"LINESTRING (124.372075 -9.2034027, 124.3717112 -9.2022469)",
725961363,True,Rotunda de Guido Valadares,secondary,False,9.306,roundabout,"LINESTRING (124.372075 -9.2034027, 124.3721566 -9.20338)",
560871033,False,Rua de Sanane,secondary,False,38.667,,"LINESTRING (124.3699671 -9.204354, 124.3702826 -9.2041993)",
560871033,False,Rua de Sanane,secondary,True,166.254,,"LINESTRING (124.3699671 -9.204354, 124.3696922 -9.2044778, 124.3694826 -9.2045413, 124.3693623 -9.2045738, 124.3691611 -9.2046108, 124.3688044 -9.2046744, 124.3685034 -9.2046896)",
725973125,False,Rua de Sequeira,residential,False,281.908,,"LINESTRING (124.3666036 -9.2051408, 124.3660993 -9.2026549)",
560871033,False,Rua de Sanane,secondary,False,214.78199999999998,,"LINESTRING (124.3666036 -9.2051408, 124.3670395 -9.2050477, 124.3674901 -9.2049471, 124.3679072 -9.2048701, 124.368225 -9.2047909, 124.3685034 -9.2046896)",
164769277,False,Rua de Sto. António de Pádua,tertiary,False,81.319,,"LINESTRING (124.369146 -9.1989067, 124.3690453 -9.19895, 124.3684365 -9.1991138)",
164769277,False,Rua de Sto. António de Pádua,tertiary,True,165.669,,"LINESTRING (124.369146 -9.1989067, 124.3701164 -9.1986096, 124.3705822 -9.1984493)",
725973125,False,Rua de Sequeira,residential,True,281.908,,"LINESTRING (124.3660993 -9.2026549, 124.3666036 -9.2051408)",
166551659,False,,residential,True,195.185,,"LINESTRING (124.370194 -9.1995385, 124.3705858 -9.2012507)",
166619746,False,,residential,False,72.208,,"LINESTRING (124.370194 -9.1995385, 124.3708224 -9.1993464)",
166619746,False,,residential,True,92.766,,"LINESTRING (124.370194 -9.1995385, 124.3693747 -9.1997432)",
166552132,False,Rua de Bee-Cusse,residential,True,138.085,,"LINESTRING (124.3706203 -9.2013393, 124.3709406 -9.2025402)",
725973128,True,Avenida Sto. António,trunk,False,89.611,,"LINESTRING (124.3706203 -9.2013393, 124.3698331 -9.2015529)",2
166552139,True,Avenida de Oé-Cusse,tertiary,False,103.267,,"LINESTRING (124.3706661 -9.198425, 124.3709128 -9.1993212)",
457047291,False,Rua de Sto. António de Pádua,tertiary,False,9.598,,"LINESTRING (124.3706661 -9.198425, 124.3705822 -9.1984493)",
457047291,False,Rua de Sto. António de Pádua,tertiary,True,9.598,,"LINESTRING (124.3705822 -9.1984493, 124.3706661 -9.198425)",
164769277,False,Rua de Sto. António de Pádua,tertiary,False,165.669,,"LINESTRING (124.3705822 -9.1984493, 124.3701164 -9.1986096, 124.369146 -9.1989067)",
166552130,True,Rotunda de Ambeno,trunk,False,10.591,roundabout,"LINESTRING (124.3714143 -9.2009499, 124.3714602 -9.2009646, 124.3714979 -9.2009943)",
166552130,True,Rotunda de Ambeno,trunk,False,13.203,roundabout,"LINESTRING (124.371303 -9.2009862, 124.3713544 -9.2009554, 124.3714143 -9.2009499)",
166552135,True,Avenida de Oé-Cusse,tertiary,False,189.858,,"LINESTRING (124.371303 -9.2009862, 124.3712743 -9.2008531, 124.3708224 -9.1993464)",
166552130,True,Rotunda de Ambeno,trunk,False,10.344000000000001,roundabout,"LINESTRING (124.3714979 -9.2009943, 124.3715221 -9.2010342, 124.3715309 -9.2010799)",
