osmid,highway,oneway,reversed,length,lanes,ref,geometry,junction
467809371,residential,False,False,71.617,,,"LINESTRING (2.6662115 6.9855618, 2.6657353 6.9859993)",
381950081,primary,False,True,166.40499999999997,2,RN 3,"LINESTRING (2.6662115 6.9855618, 2.6659991 6.9854031, 2.6650173 6.9846483)",
467809372,residential,False,True,155.106,,,"LINESTRING (2.6662115 6.9855618, 2.6666683 6.9851316, 2.6672678 6.9846431)",
467809381,residential,False,False,26.937,,,"LINESTRING (2.6641054 6.9782628, 2.6642529 6.9780698)",
615822827,residential,False,True,81.028,,,"LINESTRING (2.6641054 6.9782628, 2.6636615 6.9788432)",
382392129,residential,False,True,210.93,,,"LINESTRING (2.6641054 6.9782628, 2.6641175 6.9783533, 2.664147 6.978416, 2.6655226 6.9794888)",
467809382,unclassified,False,False,24.853,,,"LINESTRING (2.6641054 6.9782628, 2.6640639 6.9781869, 2.6639967 6.978139, 2.663944 6.9781219)",
467615195,residential,False,False,99.59,,,"LINESTRING (2.6692449 6.9821818, 2.6694946 6.9819961, 2.6699906 6.9816784)",
615827995,residential,True,False,17.678,,,"LINESTRING (2.6692449 6.9821818, 2.6692543 6.9822066, 2.6692569 6.982233, 2.6692526 6.9822591, 2.6692416 6.9822833, 2.6692247 6.9823038, 2.669203 6.9823192)",roundabout
381950081,primary,False,False,28.611,2,RN 3,"LINESTRING (2.6639619 6.9838244, 2.6641111 6.9839356, 2.6641677 6.9839808)",
381950081,primary,False,True,222.386,2,RN 3,"LINESTRING (2.6639619 6.9838244, 2.6638439 6.9837392, 2.6634899 6.9834583, 2.663058 6.9831295, 2.6623692 6.9825996)",
382392132,residential,False,False,67.323,,,"LINESTRING (2.6694845 6.9851982, 2.6694176 6.9845964)",
382392132,residential,False,True,77.848,,,"LINESTRING (2.6694845 6.9851982, 2.6694832 6.9858983)",
467809373,residential,False,False,123.314,,,"LINESTRING (2.6694845 6.9851982, 2.6688381 6.9853325, 2.6684001 6.9854615)",
382392132,residential,False,False,39.408,,,"LINESTRING (2.6694685 6.9862524, 2.6694832 6.9858983)",
467809376,unclassified,False,False,137.305,,,"LINESTRING (2.6694685 6.9862524, 2.6682279 6.9863443)",
467809376,unclassified,False,True,119.744,,,"LINESTRING (2.6694685 6.9862524, 2.6705534 6.9862431)",
382392132,residential,False,False,77.848,,,"LINESTRING (2.6694832 6.9858983, 2.6694845 6.9851982)",
382392132,residential,False,True,39.408,,,"LINESTRING (2.6694832 6.9858983, 2.6694685 6.9862524)",
467809374,residential,False,False,90.823,,,"LINESTRING (2.6694832 6.9858983, 2.6686874 6.9861062)",
382392132,residential,False,False,64.524,,,"LINESTRING (2.6694176 6.9845964, 2.669321 6.9840241)",
382392132,residential,False,True,67.323,,,"LINESTRING (2.6694176 6.9845964, 2.6694845 6.9851982)",
620657026,residential,False,False,113.332,,,"LINESTRING (2.6694176 6.9845964, 2.6704381 6.9844833)",
382392132,residential,False,False,32.354,,,"LINESTRING (2.669321 6.9840241, 2.6692861 6.9837352)",
382392132,residential,False,True,64.524,,,"LINESTRING (2.669321 6.9840241, 2.6694176 6.9845964)",
467809372,residential,False,False,237.12199999999999,,,"LINESTRING (2.669321 6.9840241, 2.6675668 6.9845911, 2.6674193 6.9846178, 2.6672678 6.9846431)",
382392132,residential,False,False,157.601,,,"LINESTRING (2.6692861 6.9837352, 2.6691251 6.9823269)",
382392132,residential,False,True,32.354,,,"LINESTRING (2.6692861 6.9837352, 2.669321 6.9840241)",
