osmid,oneway,highway,junction,reversed,length,geometry,ref,lanes
616947925,True,primary,roundabout,False,10.555,"LINESTRING (1.6683616 9.7063778, 1.6683615 9.7063462, 1.6683702 9.7063157, 1.6683871 9.7062888)",,
616947957,True,primary,,False,20.748,"LINESTRING (1.6661218 9.7073591, 1.6663089 9.7073875)",RNIE 6,
616947962,True,primary,,False,98.236,"LINESTRING (1.6661218 9.7073591, 1.6665269 9.7071867, 1.6669469 9.7070141)",RNIE 6,
618255056,False,residential,,True,100.782,"LINESTRING (1.663758 9.7082177, 1.66342 9.7073748)",,
618580032,False,residential,,False,12.494,"LINESTRING (1.663758 9.7082177, 1.6637975 9.7083231)",,
616904584,True,trunk,,False,160.98,"LINESTRING (1.663758 9.7082177, 1.6643841 9.7077723, 1.6646322 9.7076018, 1.6647157 9.7075395, 1.6647649 9.7074879, 1.6647984 9.707419, 1.6648564 9.7072933)",RNIE 3,1
616904584,True,trunk,,False,59.266,"LINESTRING (1.6606656 9.7111317, 1.6611072 9.7108241)",RNIE 3,1
35375931,True,primary,,False,85.084,"LINESTRING (1.661403 9.7066339, 1.6606279 9.7065916)",RNIE 6,2
618247344,False,residential,,True,181.877,"LINESTRING (1.661403 9.7066339, 1.6613903 9.70668, 1.6614151 9.7067209, 1.6614017 9.7068078, 1.6613987 9.7077543, 1.6614091 9.7079266, 1.6614148 9.7080795, 1.6614165 9.7081714, 1.6614157 9.7082597)",,
352669658,False,residential,,False,151.102,"LINESTRING (1.6678666 9.7077613, 1.6672303 9.7089668)",,
616947940,False,primary,,True,11.638,"LINESTRING (1.6678666 9.7077613, 1.6679277 9.7076757)",,
145727440,True,primary,,False,194.46200000000002,"LINESTRING (1.6678666 9.7077613, 1.6672786 9.7076638, 1.6661178 9.7074662)",RN 6,
96389246,True,trunk,roundabout,False,10.478,"LINESTRING (1.6651081 9.7071134, 1.6651405 9.707148, 1.6651612 9.7071905)",RNIE 3;RNIE 6,
96389246,True,trunk,roundabout,False,5.32,"LINESTRING (1.6648564 9.7072933, 1.6648463 9.7072465)",RNIE 3;RNIE 6,
96389246,True,trunk,roundabout,False,14.005999999999998,"LINESTRING (1.6648756 9.7071455, 1.6649046 9.7071147, 1.6649407 9.7070925, 1.6649815 9.7070804)",RNIE 3;RNIE 6,
96389246,True,trunk,roundabout,False,15.212,"LINESTRING (1.6651612 9.7071905, 1.6651668 9.7072587, 1.6651429 9.7073229)",RNIE 3;RNIE 6,
616947928,True,primary,,False,69.877,"LINESTRING (1.6651612 9.7071905, 1.6653912 9.7072477, 1.6657865 9.7073101)",RNIE 6,
616947964,False,secondary,,True,14.758,"LINESTRING (1.6621149 9.7101086, 1.6622426 9.7101507)",,
616904584,True,trunk,,False,51.599999999999994,"LINESTRING (1.6621149 9.7101086, 1.6622456 9.7100173, 1.6623719 9.7099147, 1.6624777 9.7098142)",RNIE 3,1
96389246,True,trunk,roundabout,False,25.906,"LINESTRING (1.6650504 9.7073903, 1.6649716 9.7073922, 1.6649014 9.7073571, 1.6648564 9.7072933)",RNIE 3;RNIE 6,
616904583,True,trunk,,False,33.814,"LINESTRING (1.6650504 9.7073903, 1.664996 9.7074681, 1.6649237 9.7075353, 1.6648362 9.7076062)",RNIE 3,1
35375931,True,primary,,False,86.656,"LINESTRING (1.6648463 9.7072465, 1.664645 9.7071798, 1.664086 9.7070339)",RNIE 6,2
96389246,True,trunk,roundabout,False,11.850999999999999,"LINESTRING (1.6648463 9.7072465, 1.6648522 9.7071935, 1.6648756 9.7071455)",RNIE 3;RNIE 6,
96389246,True,trunk,roundabout,False,14.671,"LINESTRING (1.6649815 9.7070804, 1.6650484 9.7070837, 1.6651081 9.7071134)",RNIE 3;RNIE 6,
493861938,False,residential,,True,51.414,"LINESTRING (1.6641129 9.7069432, 1.6642154 9.706492)",,
40810790,True,primary,,False,86.59100000000001,"LINESTRING (1.6641129 9.7069432, 1.6642134 9.7069639, 1.6647038 9.707101, 1.6648756 9.7071455)",RNIE 6,2
618569814,False,residential,,True,13.712,"LINESTRING (1.6671129 9.706947, 1.6671149 9.7070703)",,
616947962,True,primary,,False,151.473,"LINESTRING (1.6671129 9.706947, 1.6675154 9.7067866, 1.667988 9.7066056, 1.6680668 9.7065712, 1.6681422 9.7065316, 1.6683616 9.7063778)",RNIE 6,
35375931,True,primary,,False,102.464,"LINESTRING (1.664086 9.7070339, 1.6631802 9.7068059)",RNIE 6,2
618247340,False,residential,,False,82.555,"LINESTRING (1.664086 9.7070339, 1.6639978 9.7070937, 1.6635377 9.7072989, 1.6634537 9.7073465, 1.66342 9.7073748)",,
616947928,True,primary,,False,37.152,"LINESTRING (1.6657865 9.7073101, 1.6661218 9.7073591)",RNIE 6,
630232456,False,residential,,True,11.449,"LINESTRING (1.6657865 9.7073101, 1.6657589 9.7074094)",,
616947951,True,primary,,False,84.707,"LINESTRING (1.6686327 9.7078618, 1.6678666 9.7077613)",RN 6,
618553622,False,unclassified,,True,9.329,"LINESTRING (1.6686327 9.7078618, 1.6686665 9.7077848)",,
630255279,False,unclassified,,True,4.232,"LINESTRING (1.6686327 9.7078618, 1.6686196 9.7078976)",,
618553615,False,primary,,False,30.583,"LINESTRING (1.6659575 9.7080837, 1.6657584 9.7082764)",RN 8,
618553615,False,primary,,True,70.875,"LINESTRING (1.6659575 9.7080837, 1.6661178 9.7074662)",RN 8,
352669685,False,residential,,False,170.601,"LINESTRING (1.6659575 9.7080837, 1.6669303 9.7087546, 1.6670003 9.708806, 1.6672303 9.7089668)",,
618553615,False,primary,,True,30.583,"LINESTRING (1.6657584 9.7082764, 1.6659575 9.7080837)",RN 8,
