osmid,oneway,lanes,ref,highway,junction,reversed,length,geometry
219077607,False,,,residential,,False,191.15800000000002,"LINESTRING (2.182266 7.7843482, 2.181922 7.7843455, 2.1815573 7.7843541, 2.1813092 7.7843634, 2.1812475 7.78438, 2.1811938 7.7844073, 2.1810812 7.7845441, 2.1810544 7.7845601, 2.1810242 7.7845568, 2.1808317 7.7844166, 2.180699 7.7843036)"
219077607,False,,,residential,,True,104.251,"LINESTRING (2.182266 7.7843482, 2.1823934 7.7843661, 2.1825926 7.7843913, 2.1827508 7.7844046, 2.1828917 7.7844199, 2.1830519 7.7844378, 2.1832068 7.7844445)"
616603099,False,,,residential,,True,206.964,"LINESTRING (2.182266 7.7843482, 2.1822922 7.7840764, 2.1823512 7.7835688, 2.182378 7.7833217, 2.1823874 7.783145, 2.1823767 7.7830227, 2.1823364 7.7828035, 2.1823204 7.7827543, 2.1822882 7.7827091, 2.1821326 7.7825829)"
219077607,False,,,residential,,False,104.251,"LINESTRING (2.1832068 7.7844445, 2.1830519 7.7844378, 2.1828917 7.7844199, 2.1827508 7.7844046, 2.1825926 7.7843913, 2.1823934 7.7843661, 2.182266 7.7843482)"
219077607,False,,,residential,,True,96.888,"LINESTRING (2.1832068 7.7844445, 2.1833785 7.7844119, 2.1835146 7.784406, 2.1836273 7.7844153, 2.1837077 7.7844319, 2.1837661 7.7844372, 2.1840773 7.784392)"
616633269,False,,,residential,,True,27.927,"LINESTRING (2.1844567 7.7848883, 2.1842408 7.7850199)"
219077612,False,,,residential,,False,495.973,"LINESTRING (2.1844567 7.7848883, 2.1845064 7.7846558, 2.1845452 7.7844166, 2.1845828 7.7841548, 2.1846525 7.7837522, 2.1847115 7.7833456, 2.1847478 7.783048, 2.184788 7.782745, 2.1848229 7.7823876, 2.1848497 7.7820634, 2.1848993 7.7815199, 2.1849596 7.7810362, 2.1849892 7.7807094, 2.1849932 7.7804636)"
406754303,False,,,residential,,False,30.929000000000002,"LINESTRING (2.1844567 7.7848883, 2.1845828 7.7849122, 2.184733 7.7849375)"
616633268,False,,,residential,,True,29.85,"LINESTRING (2.1844567 7.7848883, 2.1843897 7.7848644, 2.1842837 7.7848319, 2.1841993 7.7848046)"
215390771,False,2,RNIE 2;RNIE 5,primary,,False,24.373,"LINESTRING (2.1841993 7.7848046, 2.1842408 7.7850199)"
215390771,False,2,RNIE 2;RNIE 5,primary,,True,47.81,"LINESTRING (2.1841993 7.7848046, 2.1841577 7.7846571, 2.1840773 7.784392)"
616633268,False,,,residential,,False,29.85,"LINESTRING (2.1841993 7.7848046, 2.1842837 7.7848319, 2.1843897 7.7848644, 2.1844567 7.7848883)"
374824160,False,,RN 25,secondary,,False,114.814,"LINESTRING (2.1871 7.7796464, 2.1861184 7.7799932)"
374824160,False,,RN 25,secondary,,True,98.515,"LINESTRING (2.1871 7.7796464, 2.187953 7.7793806)"
619179902,False,,,residential,,False,95.93,"LINESTRING (2.1871 7.7796464, 2.1871805 7.7799201, 2.1872637 7.7801805, 2.1873146 7.7804808)"
406754303,False,,,residential,,True,168.201,"LINESTRING (2.1862216 7.7848086, 2.1860218 7.7849248, 2.1859749 7.7849368, 2.185934 7.7849428, 2.1856852 7.7849667, 2.1855256 7.7849826, 2.1853982 7.784988, 2.185185 7.7849786, 2.1849959 7.7849654, 2.184733 7.7849375)"
406754303,False,,,residential,,False,168.20100000000002,"LINESTRING (2.184733 7.7849375, 2.1849959 7.7849654, 2.185185 7.7849786, 2.1853982 7.784988, 2.1855256 7.7849826, 2.1856852 7.7849667, 2.185934 7.7849428, 2.1859749 7.7849368, 2.1860218 7.7849248, 2.1862216 7.7848086)"
406754303,False,,,residential,,True,30.929000000000002,"LINESTRING (2.184733 7.7849375, 2.1845828 7.7849122, 2.1844567 7.7848883)"
616603098,False,,,residential,,True,101.25800000000001,"LINESTRING (2.184733 7.7849375, 2.1847638 7.7849959, 2.1848121 7.7850584, 2.1848658 7.7851175, 2.1849194 7.785158, 2.1849905 7.7851979, 2.1850502 7.7852311, 2.1850985 7.785264, 2.1851293 7.7853015, 2.1851474 7.7853364, 2.1851682 7.7853852, 2.1851984 7.7854298, 2.1852507 7.7854969, 2.1852728 7.7855221, 2.1852869 7.7855513, 2.1853016 7.7856178)"
"[493452123, 406754335]",False,,,residential,,True,131.358,"LINESTRING (2.186451 7.7853766, 2.1861385 7.7855307, 2.1860889 7.7855487, 2.1860392 7.7855553, 2.1858421 7.7855713, 2.1853016 7.7856178)"
215390771,False,2,RNIE 2;RNIE 5,primary,,True,74.324,"LINESTRING (2.1843146 7.7856842, 2.1843024 7.7855497, 2.1842839 7.7853619, 2.1842583 7.7851713, 2.1842408 7.7850199)"
406754335,False,,,residential,,False,109.019,"LINESTRING (2.1843146 7.7856842, 2.1846807 7.7856709, 2.1853016 7.7856178)"
424540066,False,,,residential,,True,158.559,"LINESTRING (2.1869472 7.7775868, 2.1866468 7.7778685, 2.1864697 7.7779163, 2.1860352 7.7782405, 2.1857777 7.7783893)"
424540067,False,,,residential,,True,53.79,"LINESTRING (2.1857777 7.7783893, 2.1858701 7.7788643)"
424540066,False,,,residential,,False,158.55900000000003,"LINESTRING (2.1857777 7.7783893, 2.1860352 7.7782405, 2.1864697 7.7779163, 2.1866468 7.7778685, 2.1869472 7.7775868)"
424540067,False,,,residential,,False,179.66,"LINESTRING (2.1857777 7.7783893, 2.1855095 7.7785222, 2.1854237 7.7785807, 2.1853432 7.7785913, 2.1852788 7.7785541, 2.1845546 7.7786657, 2.1842263 7.7787455)"
374824160,False,,RN 25,secondary,,True,114.814,"LINESTRING (2.1861184 7.7799932, 2.1871 7.7796464)"
374824160,False,,RN 25,secondary,,False,76.538,"LINESTRING (2.1861184 7.7799932, 2.1857978 7.7801114, 2.1854706 7.7802417)"
424540067,False,,,residential,,False,128.532,"LINESTRING (2.1861184 7.7799932, 2.186003 7.779548, 2.1858701 7.7788643)"
630128420,True,2,RNIE 2,trunk,,False,38.659,"LINESTRING (2.1830687 7.7809977, 2.1831062 7.7811213, 2.1831176 7.781197, 2.1831217 7.7812548, 2.1831237 7.7813389)"
630821433,False,2,RNIE 2,trunk,,True,185.063,"LINESTRING (2.1830687 7.7809977, 2.1830794 7.7807585, 2.1831183 7.7803998, 2.1831518 7.7800689, 2.1832481 7.7793436)"
616581050,False,,,residential,,False,40.145,"LINESTRING (2.1805997 7.7832446, 2.1803329 7.7834905)"
"[615786312, 615786313]",False,,,unclassified,,False,38.983000000000004,"LINESTRING (2.1805997 7.7832446, 2.180656 7.7831769, 2.1807741 7.7830387, 2.1807794 7.7830148, 2.1807687 7.7829902, 2.1807451 7.7829706)"
615786312,False,,,unclassified,,True,82.265,"LINESTRING (2.1805997 7.7832446, 2.180656 7.7832898, 2.1811804 7.7837097)"
374823535,False,,RNIE 3;RNIE 5,trunk,,False,84.699,"LINESTRING (2.1811804 7.7837097, 2.180699 7.7843036)"
374823535,False,,RNIE 3;RNIE 5,trunk,,True,163.457,"LINESTRING (2.1811804 7.7837097, 2.1813628 7.7834865, 2.1816364 7.7831782, 2.181969 7.7827929, 2.1821326 7.7825829)"
615786312,False,,,unclassified,,False,82.265,"LINESTRING (2.1811804 7.7837097, 2.180656 7.7832898, 2.1805997 7.7832446)"
615905016,False,,,residential,,True,210.205,"LINESTRING (2.1813494 7.7791574, 2.1832481 7.7793436)"
615905016,False,,,residential,,False,210.205,"LINESTRING (2.1832481 7.7793436, 2.1813494 7.7791574)"
630821433,False,2,RNIE 2,trunk,,False,185.063,"LINESTRING (2.1832481 7.7793436, 2.1831518 7.7800689, 2.1831183 7.7803998, 2.1830794 7.7807585, 2.1830687 7.7809977)"
630821433,False,2,RNIE 2,trunk,,True,179.452,"LINESTRING (2.1832481 7.7793436, 2.1832811 7.7790053, 2.1834247 7.7777393)"
215390773,True,2,RNIE 2;RNIE 3;RNIE 5,trunk,roundabout,False,18.07,"LINESTRING (2.1831805 7.781508, 2.1831531 7.7815514, 2.1831116 7.781582, 2.1830928 7.7815895, 2.1830732 7.7815942, 2.1830531 7.7815961)"
630128422,True,2,RNIE 2;RNIE 5,primary,,False,30.474,"LINESTRING (2.1831805 7.781508, 2.1831974 7.7816103, 2.1832048 7.7816847, 2.1832075 7.7817803)"
215390773,True,2,RNIE 2;RNIE 3;RNIE 5,trunk,roundabout,False,14.174,"LINESTRING (2.1830106 7.7815906, 2.1829718 7.7815726, 2.1829403 7.7815438, 2.1829189 7.7815069)"
374823534,True,,RNIE 3;RNIE 5,trunk,,False,32.786,"LINESTRING (2.1830106 7.7815906, 2.1829571 7.7816531, 2.1829279 7.7816797, 2.1828859 7.781708, 2.1827824 7.7817764)"
616581050,False,,,residential,,True,40.145,"LINESTRING (2.1803329 7.7834905, 2.1805997 7.7832446)"
616581050,False,,,residential,,False,88.242,"LINESTRING (2.1803329 7.7834905, 2.1803302 7.7835476, 2.1803188 7.7835815, 2.1802933 7.7836167, 2.1801028 7.7838333, 2.1800351 7.7838931, 2.1799882 7.7839575, 2.1799305 7.7840505, 2.179879 7.7841266)"
616593839,False,,,residential,,True,245.64100000000002,"LINESTRING (2.1803329 7.7834905, 2.1791607 7.7825431, 2.1791393 7.782474, 2.1791607 7.7823996, 2.1793833 7.7821444, 2.1795661 7.7820137)"
616581050,False,,,residential,,True,88.24199999999999,"LINESTRING (2.179879 7.7841266, 2.1799305 7.7840505, 2.1799882 7.7839575, 2.1800351 7.7838931, 2.1801028 7.7838333, 2.1802933 7.7836167, 2.1803188 7.7835815, 2.1803302 7.7835476, 2.1803329 7.7834905)"
616581052,False,,,residential,,True,80.681,"LINESTRING (2.179879 7.7841266, 2.1799942 7.7842053, 2.1804535 7.784576)"
374823535,False,,RNIE 3;RNIE 5,trunk,,True,40.609,"LINESTRING (2.1804535 7.784576, 2.1805447 7.7844764, 2.180699 7.7843036)"
616581052,False,,,residential,,False,80.681,"LINESTRING (2.1804535 7.784576, 2.1799942 7.7842053, 2.179879 7.7841266)"
615786313,False,,,unclassified,,True,167.942,"LINESTRING (2.1795661 7.7820137, 2.179791 7.7821976, 2.1800257 7.782373, 2.1807451 7.7829706)"
616593839,False,,,residential,,False,245.64100000000002,"LINESTRING (2.1795661 7.7820137, 2.1793833 7.7821444, 2.1791607 7.7823996, 2.1791393 7.782474, 2.1791607 7.7825431, 2.1803329 7.7834905)"
"[493452123, 406754335]",False,,,residential,,False,131.358,"LINESTRING (2.1853016 7.7856178, 2.1858421 7.7855713, 2.1860392 7.7855553, 2.1860889 7.7855487, 2.1861385 7.7855307, 2.186451 7.7853766)"
406754335,False,,,residential,,True,109.019,"LINESTRING (2.1853016 7.7856178, 2.1846807 7.7856709, 2.1843146 7.7856842)"
616603098,False,,,residential,,False,101.258,"LINESTRING (2.1853016 7.7856178, 2.1852869 7.7855513, 2.1852728 7.7855221, 2.1852507 7.7854969, 2.1851984 7.7854298, 2.1851682 7.7853852, 2.1851474 7.7853364, 2.1851293 7.7853015, 2.1850985 7.785264, 2.1850502 7.7852311, 2.1849905 7.7851979, 2.1849194 7.785158, 2.1848658 7.7851175, 2.1848121 7.7850584, 2.1847638 7.7849959, 2.184733 7.7849375)"
374823535,False,,RNIE 3;RNIE 5,trunk,,False,163.457,"LINESTRING (2.1821326 7.7825829, 2.181969 7.7827929, 2.1816364 7.7831782, 2.1813628 7.7834865, 2.1811804 7.7837097)"
374823535,False,,RNIE 3;RNIE 5,trunk,,True,114.797,"LINESTRING (2.1821326 7.7825829, 2.1822184 7.7824633, 2.1824867 7.7821285, 2.1825832 7.7820062, 2.1826825 7.781892, 2.1827824 7.7817764)"
616603099,False,,,residential,,False,206.964,"LINESTRING (2.1821326 7.7825829, 2.1822882 7.7827091, 2.1823204 7.7827543, 2.1823364 7.7828035, 2.1823767 7.7830227, 2.1823874 7.783145, 2.182378 7.7833217, 2.1823512 7.7835688, 2.1822922 7.7840764, 2.182266 7.7843482)"
616637442,False,,,residential,,True,109.98200000000001,"LINESTRING (2.1803784 7.7818734, 2.1806788 7.7820886, 2.1808022 7.782179, 2.1808881 7.7822401, 2.1811616 7.7824846)"
616637444,False,,,residential,,True,188.43200000000002,"LINESTRING (2.1807942 7.7812595, 2.1809632 7.7814203, 2.1811227 7.7815385, 2.1813735 7.7817431, 2.1815385 7.7819119, 2.1815532 7.7819584, 2.1815465 7.7820036, 2.1811616 7.7824846)"
616637444,False,,,residential,,True,70.894,"LINESTRING (2.1811616 7.7824846, 2.1807451 7.7829706)"
616637442,False,,,residential,,False,109.982,"LINESTRING (2.1811616 7.7824846, 2.1808881 7.7822401, 2.1808022 7.782179, 2.1806788 7.7820886, 2.1803784 7.7818734)"
616637444,False,,,residential,,False,188.432,"LINESTRING (2.1811616 7.7824846, 2.1815465 7.7820036, 2.1815532 7.7819584, 2.1815385 7.7819119, 2.1813735 7.7817431, 2.1811227 7.7815385, 2.1809632 7.7814203, 2.1807942 7.7812595)"
616637444,False,,,residential,,False,70.894,"LINESTRING (2.1807451 7.7829706, 2.1811616 7.7824846)"
615786313,False,,,unclassified,,False,167.942,"LINESTRING (2.1807451 7.7829706, 2.1800257 7.782373, 2.179791 7.7821976, 2.1795661 7.7820137)"
"[615786312, 615786313]",False,,,unclassified,,True,38.983,"LINESTRING (2.1807451 7.7829706, 2.1807687 7.7829902, 2.1807794 7.7830148, 2.1807741 7.7830387, 2.180656 7.7831769, 2.1805997 7.7832446)"
374824160,False,,RN 25,secondary,,False,98.515,"LINESTRING (2.187953 7.7793806, 2.1871 7.7796464)"
619140895,False,,,residential,,True,302.195,"LINESTRING (2.187953 7.7793806, 2.1879047 7.7792012, 2.1877572 7.7788757, 2.1875138 7.7784877, 2.1873971 7.7784206, 2.1872771 7.7784159, 2.1870746 7.7784943, 2.1867849 7.7785966, 2.1864161 7.7787202, 2.1858701 7.7788643)"
424540067,False,,,residential,,False,53.79,"LINESTRING (2.1858701 7.7788643, 2.1857777 7.7783893)"
424540067,False,,,residential,,True,128.532,"LINESTRING (2.1858701 7.7788643, 2.186003 7.779548, 2.1861184 7.7799932)"
619140895,False,,,residential,,False,302.19500000000005,"LINESTRING (2.1858701 7.7788643, 2.1864161 7.7787202, 2.1867849 7.7785966, 2.1870746 7.7784943, 2.1872771 7.7784159, 2.1873971 7.7784206, 2.1875138 7.7784877, 2.1877572 7.7788757, 2.1879047 7.7792012, 2.187953 7.7793806)"
619179902,False,,,residential,,True,95.93,"LINESTRING (2.1873146 7.7804808, 2.1872637 7.7801805, 2.1871805 7.7799201, 2.1871 7.7796464)"
215390771,False,2,RNIE 2;RNIE 5,primary,,False,305.898,"LINESTRING (2.1832075 7.7817803, 2.1832336 7.7818335, 2.1832712 7.7819305, 2.1833289 7.7820886, 2.1833973 7.7822959, 2.1834697 7.7825231, 2.1835984 7.7829178, 2.1838425 7.7836725, 2.183979 7.7840882, 2.1840773 7.784392)"
630128423,True,2,RNIE 2;RNIE 5,primary,,False,26.68,"LINESTRING (2.1832075 7.7817803, 2.1831478 7.7817192, 2.1831083 7.7816727, 2.1830531 7.7815961)"
