osmid,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed
388245307,unclassified,False,True,139.873,,"LINESTRING (2.3414894 6.3820745, 2.3406806 6.3830421)",,
413668065,tertiary,False,True,71.073,2,"LINESTRING (2.3414894 6.3820745, 2.3415887 6.3823305, 2.3417415 6.3826622)",,
413668065,tertiary,False,True,101.4,2,"LINESTRING (2.3417415 6.3826622, 2.3421078 6.3834983)",,
240176516,unclassified,False,True,155.412,,"LINESTRING (2.3417415 6.3826622, 2.3412916 6.383168, 2.3411561 6.3834546, 2.3410468 6.3838457)",,
413668065,tertiary,False,False,71.073,2,"LINESTRING (2.3417415 6.3826622, 2.3415887 6.3823305, 2.3414894 6.3820745)",,
240176456,tertiary,False,False,11.202,,"LINESTRING (2.3470811 6.3850503, 2.3471642 6.3849926)",,
240176456,tertiary,False,True,63.634,,"LINESTRING (2.3470811 6.3850503, 2.3470435 6.385086, 2.3466338 6.3854104)",,
240176453,residential,False,False,100.226,,"LINESTRING (2.3466338 6.3854104, 2.3469471 6.3857333, 2.3472634 6.3860592)",,
240176456,tertiary,False,False,63.634,,"LINESTRING (2.3466338 6.3854104, 2.3470435 6.385086, 2.3470811 6.3850503)",,
240176456,tertiary,False,True,41.908,,"LINESTRING (2.3466338 6.3854104, 2.3463897 6.385601, 2.34633 6.385635)",,
823838486,residential,False,False,62.135,,"LINESTRING (2.3451586 6.3855065, 2.3455544 6.3859034)",,
823838486,residential,False,True,23.151,,"LINESTRING (2.3451586 6.3855065, 2.3449829 6.3853931)",,
622684113,residential,False,False,174.39,,"LINESTRING (2.3451586 6.3855065, 2.3458095 6.3848533, 2.3462622 6.3843855)",,
240176463,residential,False,True,96.419,,"LINESTRING (2.34633 6.385635, 2.3466989 6.3864208)",,
240176456,tertiary,False,False,41.908,,"LINESTRING (2.34633 6.385635, 2.3463897 6.385601, 2.3466338 6.3854104)",,
240176456,tertiary,False,True,59.044000000000004,,"LINESTRING (2.34633 6.385635, 2.346265 6.385665, 2.3458305 6.3858229)",,
240176456,tertiary,False,True,30.073,,"LINESTRING (2.3458305 6.3858229, 2.345585 6.3859396)",,
240176456,tertiary,False,False,59.044000000000004,,"LINESTRING (2.3458305 6.3858229, 2.346265 6.385665, 2.34633 6.385635)",,
"[622443690, 450796650, 450796652, 1206066260, 240176508]",residential,False,"[False, True]",398.643,,"LINESTRING (2.3458305 6.3858229, 2.3461091 6.3861662, 2.3457503 6.3867471, 2.3456303 6.3869704, 2.3455395 6.3870571, 2.3454355 6.3871991, 2.3454255 6.3872164, 2.3454235 6.3872377, 2.3454282 6.3872604, 2.3456555 6.3876815, 2.3457071 6.3877948, 2.3457289 6.3878654, 2.3457346 6.3880164, 2.3457259 6.388136, 2.3456823 6.3884459, 2.3456682 6.3889043, 2.3456914 6.3889607, 2.34568 6.388994, 2.3457024 6.389013)",,
240176456,tertiary,False,False,30.073,,"LINESTRING (2.345585 6.3859396, 2.3458305 6.3858229)",,
823838486,residential,False,True,5.257,,"LINESTRING (2.345585 6.3859396, 2.3455544 6.3859034)",,
240176456,tertiary,False,True,83.304,,"LINESTRING (2.345585 6.3859396, 2.3453611 6.3861328, 2.3452585 6.3862368, 2.345172 6.3863341, 2.345117 6.3864114, 2.3450728 6.3864834)",,
413668065,tertiary,False,False,98.466,2,"LINESTRING (2.34332 6.3861728, 2.3429525 6.3853661)",,
413668065,tertiary,False,True,79.353,2,"LINESTRING (2.34332 6.3861728, 2.3436539 6.3868046)",,
240176507,residential,False,True,157.475,,"LINESTRING (2.34332 6.3861728, 2.3441313 6.3862474, 2.3447241 6.3863915)",,
240176463,residential,False,False,96.419,,"LINESTRING (2.3466989 6.3864208, 2.34633 6.385635)",,
240176463,residential,False,True,53.899,,"LINESTRING (2.3466989 6.3864208, 2.3469369 6.3868439)",,
450796649,residential,False,False,74.216,,"LINESTRING (2.3466989 6.3864208, 2.3472634 6.3860592)",,
240176507,residential,False,True,39.865,,"LINESTRING (2.3447241 6.3863915, 2.3450728 6.3864834)",,
622684110,residential,False,False,70.903,,"LINESTRING (2.3447241 6.3863915, 2.3448693 6.3857704)",,
240176507,residential,False,False,157.475,,"LINESTRING (2.3447241 6.3863915, 2.3441313 6.3862474, 2.34332 6.3861728)",,
420606658,residential,False,False,8.72,,"LINESTRING (2.3475745 6.3864894, 2.3476429 6.3864503)",,
420606658,residential,False,True,80.735,,"LINESTRING (2.3475745 6.3864894, 2.3469369 6.3868439)",,
240176507,residential,False,False,39.865,,"LINESTRING (2.3450728 6.3864834, 2.3447241 6.3863915)",,
240176456,tertiary,False,False,83.304,,"LINESTRING (2.3450728 6.3864834, 2.345117 6.3864114, 2.345172 6.3863341, 2.3452585 6.3862368, 2.3453611 6.3861328, 2.345585 6.3859396)",,
240176456,tertiary,False,True,146.506,,"LINESTRING (2.3450728 6.3864834, 2.3448515 6.3869178, 2.3446248 6.3873603, 2.344472 6.3876579)",,
240176463,residential,False,False,53.899,,"LINESTRING (2.3469369 6.3868439, 2.3466989 6.3864208)",,
240176502,residential,False,False,47.77,,"LINESTRING (2.3469369 6.3868439, 2.3471374 6.3872245)",,
420606658,residential,False,False,80.735,,"LINESTRING (2.3469369 6.3868439, 2.3475745 6.3864894)",,
"[420606658, 420606651]",residential,False,True,164.03000000000003,,"LINESTRING (2.3469369 6.3868439, 2.3464672 6.3871707, 2.3464266 6.387224, 2.3464035 6.3872734, 2.3463988 6.3873228, 2.3465831 6.388034)",,
240176516,unclassified,False,True,16.995,,"LINESTRING (2.3420345 6.3875329, 2.3420674 6.3876822)",,
420601119,residential,False,False,134.016,,"LINESTRING (2.3420345 6.3875329, 2.3412721 6.3884702)",,
240176516,unclassified,False,False,17.039,,"LINESTRING (2.3420345 6.3875329, 2.342007 6.3874686, 2.3419802 6.3873896)",,
240176457,tertiary,False,False,50.744,,"LINESTRING (2.344472 6.3876579, 2.3441186 6.3873665)",,
240176456,tertiary,False,False,146.506,,"LINESTRING (2.344472 6.3876579, 2.3446248 6.3873603, 2.3448515 6.3869178, 2.3450728 6.3864834)",,
240176457,tertiary,False,True,128.053,,"LINESTRING (2.344472 6.3876579, 2.3447549 6.3878974, 2.3448609 6.3880247, 2.3449608 6.3881486, 2.3450452 6.3882646, 2.3452384 6.3885145)",,
417565633,tertiary,False,True,141.20999999999998,,"LINESTRING (2.344472 6.3876579, 2.3442104 6.3881826, 2.3439127 6.3887997)",,
240176502,residential,False,False,51.408,,"LINESTRING (2.34741 6.3877417, 2.3475237 6.38819)",,
240176502,residential,False,True,64.922,,"LINESTRING (2.34741 6.3877417, 2.3472079 6.3873583, 2.3471374 6.3872245)",,
240176526,residential,False,False,97.195,,"LINESTRING (2.34741 6.3877417, 2.3470254 6.3879081, 2.3465831 6.388034)",,
240176526,residential,False,False,45.381,,"LINESTRING (2.3465831 6.388034, 2.3462087 6.3882017)",,
240176526,residential,False,True,97.195,,"LINESTRING (2.3465831 6.388034, 2.3470254 6.3879081, 2.34741 6.3877417)",,
"[420606658, 420606651]",residential,False,False,164.03000000000003,,"LINESTRING (2.3465831 6.388034, 2.3463988 6.3873228, 2.3464035 6.3872734, 2.3464266 6.387224, 2.3464672 6.3871707, 2.3469369 6.3868439)",,
240176526,residential,False,True,45.381,,"LINESTRING (2.3462087 6.3882017, 2.3465831 6.388034)",,
240176502,residential,False,True,51.408,,"LINESTRING (2.3475237 6.38819, 2.34741 6.3877417)",,
622439651,residential,False,True,220.783,,"LINESTRING (2.3475237 6.38819, 2.3469054 6.3884312, 2.3465018 6.3885898, 2.3463301 6.3886698, 2.3461544 6.3887817, 2.3457246 6.3890383)",,
420601124,residential,False,False,141.805,,"LINESTRING (2.3422457 6.3884002, 2.3435287 6.3883752)",,
240176516,unclassified,False,False,82.243,,"LINESTRING (2.3422457 6.3884002, 2.3422249 6.3883033, 2.3421746 6.388094, 2.3420674 6.3876822)",,
240176516,unclassified,False,True,98.63900000000001,,"LINESTRING (2.3422457 6.3884002, 2.3422692 6.3885665, 2.3422806 6.3886571, 2.3423396 6.3892822)",,
240176457,tertiary,False,False,128.053,,"LINESTRING (2.3452384 6.3885145, 2.3450452 6.3882646, 2.3449608 6.3881486, 2.3448609 6.3880247, 2.3447549 6.3878974, 2.344472 6.3876579)",,
240176457,tertiary,False,True,76.06400000000001,,"LINESTRING (2.3452384 6.3885145, 2.3454409 6.3887824, 2.3455133 6.3888643, 2.3455724 6.3889183, 2.3457024 6.389013)",,
446137141,residential,False,True,172.122,,"LINESTRING (2.3452384 6.3885145, 2.3450286 6.3886664, 2.344932 6.3887184, 2.3448596 6.3887491, 2.3447342 6.388787, 2.3437866 6.389029)",,
417565633,tertiary,False,True,29.056,,"LINESTRING (2.3439127 6.3887997, 2.3437866 6.389029)",,
420601124,residential,False,True,50.92,,"LINESTRING (2.3439127 6.3887997, 2.3436074 6.3884567)",,
417565633,tertiary,False,False,141.20999999999998,,"LINESTRING (2.3439127 6.3887997, 2.3442104 6.3881826, 2.344472 6.3876579)",,
240176457,tertiary,False,False,3.733,,"LINESTRING (2.3457246 6.3890383, 2.3457024 6.389013)",,
240176457,tertiary,False,True,65.005,,"LINESTRING (2.3457246 6.3890383, 2.3460692 6.3895121)",,
622439651,residential,False,False,220.78300000000002,,"LINESTRING (2.3457246 6.3890383, 2.3461544 6.3887817, 2.3463301 6.3886698, 2.3465018 6.3885898, 2.3469054 6.3884312, 2.3475237 6.38819)",,
