osmid,oneway,highway,reversed,length,geometry,lanes,name,junction,maxspeed
288217342,True,secondary,False,225.204,"LINESTRING (2.6263049 6.4981606, 2.6262768 6.497733, 2.6262138 6.4967751, 2.626172 6.4961396)",,,,50
288217379,False,tertiary,False,12.218,"LINESTRING (2.6224783 6.5010162, 2.6223872 6.5009539)",2,,,50
356356852,False,secondary,False,102.705,"LINESTRING (2.6224783 6.5010162, 2.6233644 6.5007369)",2,,,50
356356852,False,secondary,True,8.465,"LINESTRING (2.6224783 6.5010162, 2.6224051 6.5010387)",2,,,50
620359843,False,residential,False,149.606,"LINESTRING (2.6242782 6.4988399, 2.623927 6.4975405)",,,,
620359843,False,residential,True,138.702,"LINESTRING (2.6242782 6.4988399, 2.6245091 6.500066)",,,,
821884968,False,residential,False,73.492,"LINESTRING (2.6242782 6.4988399, 2.6244932 6.4986899, 2.624884 6.4985942)",,,,
821884968,False,residential,True,101.417,"LINESTRING (2.6242782 6.4988399, 2.6241591 6.498923, 2.6236261 6.4992949, 2.623527 6.4993641)",,,,
356356852,False,secondary,False,81.205,"LINESTRING (2.6266631 6.5007592, 2.6273592 6.5009937)",2,,,50
356356852,False,secondary,True,22.436,"LINESTRING (2.6266631 6.5007592, 2.6265594 6.5007232, 2.6264714 6.5006926)",2,,,50
419304451,True,tertiary,False,229.20800000000003,"LINESTRING (2.6266631 6.5007592, 2.6267275 6.5014373, 2.6267848 6.5022235, 2.626825 6.5028141)",,,,
288217374,False,tertiary,True,6.862,"LINESTRING (2.624885 6.4985325, 2.624884 6.4985942)",,,,
620342466,False,residential,False,162.231,"LINESTRING (2.624885 6.4985325, 2.6263049 6.4981606)",,,,
288217374,False,tertiary,False,154.406,"LINESTRING (2.624885 6.4985325, 2.6248757 6.4983406, 2.6248367 6.4981181, 2.6246859 6.4974558, 2.6246164 6.4971725)",,,,
288217374,False,tertiary,True,55.708,"LINESTRING (2.6245091 6.500066, 2.624399 6.5005549)",,,,
620359843,False,residential,False,138.702,"LINESTRING (2.6245091 6.500066, 2.6242782 6.4988399)",,,,
288217374,False,tertiary,False,168.93099999999998,"LINESTRING (2.6245091 6.500066, 2.6247963 6.4990337, 2.6248446 6.4988231, 2.6248634 6.4987192, 2.624884 6.4985942)",,,,
420245810,False,residential,False,47.319,"LINESTRING (2.6213746 6.4956967, 2.6212301 6.4960973)",,,,
420245810,False,residential,True,80.208,"LINESTRING (2.6213746 6.4956967, 2.6214878 6.4949842)",,,,
620359844,False,residential,True,247.249,"LINESTRING (2.6213746 6.4956967, 2.6235706 6.4961251)",,,,
288217342,True,secondary,False,237.718,"LINESTRING (2.6264714 6.5006926, 2.6264256 6.4999961, 2.6263311 6.4985593)",,,,50
356356852,False,secondary,False,22.436,"LINESTRING (2.6264714 6.5006926, 2.6265594 6.5007232, 2.6266631 6.5007592)",2,,,50
356356852,False,secondary,True,64.84100000000001,"LINESTRING (2.6264714 6.5006926, 2.626344 6.5006666, 2.6262142 6.5006529, 2.6258887 6.50063)",2,,,50
620359844,False,residential,False,247.249,"LINESTRING (2.6235706 6.4961251, 2.6213746 6.4956967)",,,,
620359843,False,residential,False,82.834,"LINESTRING (2.6235706 6.4961251, 2.6235243 6.4959088, 2.6234754 6.4956834, 2.6234085 6.4953978)",,,,
620359843,False,residential,True,95.081,"LINESTRING (2.6235706 6.4961251, 2.6236061 6.4962813, 2.6237601 6.4969592)",,,,
317919747,False,residential,False,124.927,"LINESTRING (2.6214068 6.4964367, 2.6225135 6.4966672)",,,,
317919742,True,residential,False,14.251999999999999,"LINESTRING (2.6214068 6.4964367, 2.621387 6.4964977, 2.6213546 6.4965531)",2,Carrefour Fusion,roundabout,
620359843,False,residential,True,67.216,"LINESTRING (2.6237601 6.4969592, 2.623927 6.4975405)",,,,
317919747,False,residential,True,141.75900000000001,"LINESTRING (2.6237601 6.4969592, 2.6233758 6.4968994, 2.6232728 6.496883, 2.623169 6.4968568, 2.6225135 6.4966672)",,,,
620359843,False,residential,False,95.081,"LINESTRING (2.6237601 6.4969592, 2.6236061 6.4962813, 2.6235706 6.4961251)",,,,
356470736,False,tertiary,True,77.004,"LINESTRING (2.6262881 6.4949455, 2.6269675 6.4947909)",,,,
373466569,True,secondary,False,117.095,"LINESTRING (2.6262881 6.4949455, 2.6263559 6.4959964)",,,,50
620342471,False,tertiary,True,21.491,"LINESTRING (2.6262881 6.4949455, 2.6261826 6.4949579, 2.6260951 6.4949696)",,,,
356470732,False,tertiary,True,218.26,"LINESTRING (2.6260951 6.4949696, 2.6255256 6.4950271, 2.6251795 6.4950785, 2.6245513 6.495158, 2.6241344 6.4952077)",,,,
620342471,False,tertiary,False,21.491,"LINESTRING (2.6260951 6.4949696, 2.6261826 6.4949579, 2.6262881 6.4949455)",,,,
288217374,False,tertiary,True,35.531,"LINESTRING (2.6241344 6.4952077, 2.6242078 6.4955188)",,,,
356470732,False,tertiary,False,218.26,"LINESTRING (2.6241344 6.4952077, 2.6245513 6.495158, 2.6251795 6.4950785, 2.6255256 6.4950271, 2.6260951 6.4949696)",,,,
620352853,False,residential,True,91.90599999999999,"LINESTRING (2.6271331 6.4957017, 2.6269367 6.4957759, 2.6263559 6.4959964)",,,,
373466569,True,secondary,False,89.161,"LINESTRING (2.6263559 6.4959964, 2.6264075 6.4967966)",,,,50
620352853,False,residential,False,91.90599999999999,"LINESTRING (2.6263559 6.4959964, 2.6269367 6.4957759, 2.6271331 6.4957017)",,,,
620352854,False,residential,True,25.92,"LINESTRING (2.6263559 6.4959964, 2.626262 6.4960561, 2.626172 6.4961396)",,,,
288217342,True,secondary,False,130.375,"LINESTRING (2.626172 6.4961396, 2.626142 6.4956828, 2.6260951 6.4949696)",,,,50
318163657,False,residential,True,206.709,"LINESTRING (2.626172 6.4961396, 2.6252455 6.4967554, 2.6246164 6.4971725)",,,,
620352854,False,residential,False,25.92,"LINESTRING (2.626172 6.4961396, 2.626262 6.4960561, 2.6263559 6.4959964)",,,,
318163689,False,residential,True,35.643,"LINESTRING (2.6281532 6.4966335, 2.6279406 6.4968746)",,,,
620352860,False,residential,True,85.6,"LINESTRING (2.6281532 6.4966335, 2.6277998 6.4966664, 2.6273818 6.4967055)",,,,
288217374,False,tertiary,False,162.999,"LINESTRING (2.6246164 6.4971725, 2.6242876 6.4958419, 2.6242646 6.4957489)",,,,
288217374,False,tertiary,True,154.406,"LINESTRING (2.6246164 6.4971725, 2.6246859 6.4974558, 2.6248367 6.4981181, 2.6248757 6.4983406, 2.624885 6.4985325)",,,,
318163657,False,residential,False,206.709,"LINESTRING (2.6246164 6.4971725, 2.6252455 6.4967554, 2.626172 6.4961396)",,,,
620359843,False,residential,False,67.216,"LINESTRING (2.623927 6.4975405, 2.6237601 6.4969592)",,,,
620359843,False,residential,True,149.606,"LINESTRING (2.623927 6.4975405, 2.6242782 6.4988399)",,,,
318163546,False,residential,True,129.09199999999998,"LINESTRING (2.623927 6.4975405, 2.6234938 6.4977405, 2.6233211 6.4978398, 2.6231736 6.497981, 2.6230872 6.4980721, 2.6229807 6.4981913)",,,,
318163689,False,residential,False,230.235,"LINESTRING (2.6265096 6.4983798, 2.6279406 6.4968746)",,,,
373466569,True,secondary,False,168.026,"LINESTRING (2.6265096 6.4983798, 2.6266069 6.4998878)",,,,50
620359839,False,residential,True,28.503999999999998,"LINESTRING (2.6265096 6.4983798, 2.6263858 6.4984729, 2.6263311 6.4985593)",,,,
288217342,True,secondary,False,44.428,"LINESTRING (2.6263311 6.4985593, 2.6263049 6.4981606)",,,,50
620359839,False,residential,False,28.503999999999998,"LINESTRING (2.6263311 6.4985593, 2.6263858 6.4984729, 2.6265096 6.4983798)",,,,
620359840,False,residential,True,308.047,"LINESTRING (2.6263311 6.4985593, 2.6259288 6.4989883, 2.6251772 6.4997799, 2.6248567 6.5001316, 2.624399 6.5005549)",,,,
318163664,True,residential,False,91.118,"LINESTRING (2.6223046 6.4986973, 2.6219262 6.4979692)",,,,
620352859,False,residential,False,19.438,"LINESTRING (2.6223046 6.4986973, 2.6224517 6.4986014)",,,,
318163664,True,residential,False,64.447,"LINESTRING (2.6225722 6.4992123, 2.6223046 6.4986973)",,,,
621209701,False,residential,False,44.868,"LINESTRING (2.6210077 6.5005327, 2.6211968 6.5008898)",,,,
621209701,False,residential,True,44.868,"LINESTRING (2.6211968 6.5008898, 2.6210077 6.5005327)",,,,
621209701,False,residential,False,55.691,"LINESTRING (2.6211968 6.5008898, 2.6212828 6.5010315, 2.621374 6.5013544)",,,,
318163708,False,residential,False,50.184,"LINESTRING (2.621374 6.5013544, 2.6214777 6.5017938)",,,,
356356852,False,secondary,False,119.202,"LINESTRING (2.621374 6.5013544, 2.6224051 6.5010387)",2,,,50
621209701,False,residential,True,55.691,"LINESTRING (2.621374 6.5013544, 2.6212828 6.5010315, 2.6211968 6.5008898)",,,,
318163681,False,residential,False,86.507,"LINESTRING (2.6242198 6.5013867, 2.6249999 6.5013197)",,,,
452399374,False,tertiary,False,81.475,"LINESTRING (2.6242198 6.5013867, 2.6243792 6.5006713)",,,,
452399374,False,tertiary,True,47.271,"LINESTRING (2.6242198 6.5013867, 2.6241279 6.5018019)",,,,
318163681,False,residential,True,139.642,"LINESTRING (2.6242198 6.5013867, 2.6233086 6.5014165, 2.6229647 6.5014923)",,,,
318163681,False,residential,False,58.463,"LINESTRING (2.6224518 6.5016217, 2.6229647 6.5014923)",,,,
318163681,False,residential,True,58.405,"LINESTRING (2.6224518 6.5016217, 2.6219318 6.5017163)",,,,
356906428,False,residential,True,115.662,"LINESTRING (2.6224518 6.5016217, 2.6224392 6.5026618)",,,,
356906428,False,residential,False,65.05600000000001,"LINESTRING (2.6224518 6.5016217, 2.6224239 6.5011856, 2.6224051 6.5010387)",,,,
318163681,False,residential,False,50.904,"LINESTRING (2.6214777 6.5017938, 2.6219318 6.5017163)",,,,
318163708,False,residential,True,50.184,"LINESTRING (2.6214777 6.5017938, 2.621374 6.5013544)",,,,
318163708,False,residential,False,117.476,"LINESTRING (2.6214777 6.5017938, 2.6215646 6.5026386, 2.6215878 6.5028446)",,,,
318163590,False,residential,False,94.079,"LINESTRING (2.6296694 6.5019383, 2.6295321 6.5011033)",,,,
318163590,False,residential,True,43.917,"LINESTRING (2.6296694 6.5019383, 2.6297334 6.5023281)",,,,
318163593,False,residential,False,48.884,"LINESTRING (2.6274418 6.5022534, 2.6274131 6.5018147)",,,,
318163593,False,residential,True,52.406,"LINESTRING (2.6274418 6.5022534, 2.6274727 6.5027237)",,,,
318163626,False,residential,False,197.959,"LINESTRING (2.6274418 6.5022534, 2.6292105 6.5019684)",,,,
318163590,False,residential,False,43.917,"LINESTRING (2.6297334 6.5023281, 2.6296694 6.5019383)",,,,
318163701,False,residential,True,49.206,"LINESTRING (2.6297334 6.5023281, 2.6292942 6.5024016)",,,,
318163701,False,residential,False,143.57,"LINESTRING (2.6280165 6.5026372, 2.6292942 6.5024016)",,,,
318163701,False,residential,True,60.844,"LINESTRING (2.6280165 6.5026372, 2.6274727 6.5027237)",,,,
452391389,False,residential,True,53.758,"LINESTRING (2.6280165 6.5026372, 2.6280437 6.5031199)",,,,
318163593,False,residential,False,52.406,"LINESTRING (2.6274727 6.5027237, 2.6274418 6.5022534)",,,,
318163701,False,residential,False,60.844,"LINESTRING (2.6274727 6.5027237, 2.6280165 6.5026372)",,,,
318163701,False,residential,True,72.26,"LINESTRING (2.6274727 6.5027237, 2.626825 6.5028141)",,,,
317921464,True,tertiary,False,24.011,"LINESTRING (2.6265888 6.5028436, 2.6265647 6.502629)",,,,
318163701,False,residential,False,26.301000000000002,"LINESTRING (2.6265888 6.5028436, 2.6267061 6.5028289, 2.626825 6.5028141)",,,,
452399374,False,tertiary,True,6.067,"LINESTRING (2.6237785 6.5030342, 2.6237677 6.5030877)",,,,
452399374,False,tertiary,False,73.99199999999999,"LINESTRING (2.6237785 6.5030342, 2.6237984 6.5029542, 2.623956 6.5023926)",,,,
621199574,False,residential,True,90.402,"LINESTRING (2.6237785 6.5030342, 2.6238663 6.5030358, 2.6241919 6.5030605, 2.6243901 6.5030712, 2.6245955 6.5030737)",,,,
452429661,False,residential,True,36.766,"LINESTRING (2.6245955 6.5030737, 2.6248262 6.503312)",,,,
621199574,False,residential,False,90.40199999999999,"LINESTRING (2.6245955 6.5030737, 2.6243901 6.5030712, 2.6241919 6.5030605, 2.6238663 6.5030358, 2.6237785 6.5030342)",,,,
621199574,False,residential,True,171.484,"LINESTRING (2.6245955 6.5030737, 2.6249141 6.5029425, 2.6255497 6.5026783, 2.626024 6.5024706)",,,,
452391389,False,residential,False,53.758,"LINESTRING (2.6280437 6.5031199, 2.6280165 6.5026372)",,,,
318163497,False,residential,False,24.566,"LINESTRING (2.6229042 6.5032095, 2.6227212 6.503335)",,,,
356906449,False,residential,False,37.585,"LINESTRING (2.6229042 6.5032095, 2.6229161 6.5028717)",,,,
318163497,False,residential,True,40.859,"LINESTRING (2.6229042 6.5032095, 2.6231068 6.5031815, 2.6232045 6.5031758, 2.6232717 6.5031812)",,,,
356357176,False,residential,True,36.845,"LINESTRING (2.6273324 6.4963778, 2.6273818 6.4967055)",,,,
356357176,False,residential,False,36.845,"LINESTRING (2.6273818 6.4967055, 2.6273324 6.4963778)",,,,
620352860,False,residential,True,108.117,"LINESTRING (2.6273818 6.4967055, 2.6264075 6.4967966)",,,,
620352860,False,residential,False,85.6,"LINESTRING (2.6273818 6.4967055, 2.6277998 6.4966664, 2.6281532 6.4966335)",,,,
373466569,True,secondary,False,176.405,"LINESTRING (2.6264075 6.4967966, 2.6265096 6.4983798)",,,,50
620352860,False,residential,False,108.117,"LINESTRING (2.6264075 6.4967966, 2.6273818 6.4967055)",,,,
318163689,False,residential,False,35.643,"LINESTRING (2.6279406 6.4968746, 2.6281532 6.4966335)",,,,
318163689,False,residential,True,230.235,"LINESTRING (2.6279406 6.4968746, 2.6265096 6.4983798)",,,,
356357174,False,residential,False,39.286,"LINESTRING (2.6279406 6.4968746, 2.6280086 6.4969905, 2.6280325 6.4970493, 2.6280705 6.4972004)",,,,
356357174,False,residential,True,133.466,"LINESTRING (2.6276315 6.498316, 2.6277351 6.4981255, 2.6277828 6.4980101, 2.6278195 6.4979185, 2.6278401 6.4978682, 2.6278697 6.4977963, 2.6280012 6.4974121, 2.6280705 6.4972004)",,,,
356357182,False,residential,False,155.362,"LINESTRING (2.6276315 6.498316, 2.6280904 6.4989652, 2.6284397 6.4994594)",,,,
620359837,False,residential,False,198.685,"LINESTRING (2.6276315 6.498316, 2.6275235 6.4985181, 2.6274506 6.4986591, 2.6273912 6.4987639, 2.6270735 6.4992763, 2.6267384 6.4998662)",,,,
356357175,False,residential,True,7.936,"LINESTRING (2.6284397 6.4994594, 2.6283706 6.4994789)",,,,
356357182,False,residential,True,155.362,"LINESTRING (2.6284397 6.4994594, 2.6280904 6.4989652, 2.6276315 6.498316)",,,,
620359837,False,residential,False,14.725,"LINESTRING (2.6267384 6.4998662, 2.6266069 6.4998878)",,,,
356357175,False,residential,False,185.39999999999998,"LINESTRING (2.6267384 6.4998662, 2.6270765 6.4997891, 2.6283706 6.4994789)",,,,
620359837,False,residential,True,198.68499999999997,"LINESTRING (2.6267384 6.4998662, 2.6270735 6.4992763, 2.6273912 6.4987639, 2.6274506 6.4986591, 2.6275235 6.4985181, 2.6276315 6.498316)",,,,
620359837,False,residential,True,14.725,"LINESTRING (2.6266069 6.4998878, 2.6267384 6.4998662)",,,,
373466569,True,secondary,False,97.094,"LINESTRING (2.6266069 6.4998878, 2.6266356 6.5003329, 2.6266631 6.5007592)",,,,50
318163593,False,residential,True,91.485,"LINESTRING (2.6273592 6.5009937, 2.6274131 6.5018147)",,,,
356356852,False,secondary,True,81.205,"LINESTRING (2.6273592 6.5009937, 2.6266631 6.5007592)",2,,,50
356356852,False,secondary,False,167.773,"LINESTRING (2.6273592 6.5009937, 2.6279194 6.5011952, 2.628006 6.5012212, 2.6280816 6.5012372, 2.6281803 6.50125, 2.6283279 6.5012552, 2.6288338 6.5012116)",2,,,50
356357179,False,residential,False,38.613,"LINESTRING (2.6290595 6.5011867, 2.629125 6.5015278)",,,,
356356852,False,secondary,False,53.031,"LINESTRING (2.6290595 6.5011867, 2.6291053 6.5011786, 2.6295321 6.5011033)",2,,,50
356356852,False,secondary,True,25.091,"LINESTRING (2.6290595 6.5011867, 2.6289407 6.5012013, 2.6288338 6.5012116)",2,,,50
356356852,False,secondary,False,25.091,"LINESTRING (2.6288338 6.5012116, 2.6289407 6.5012013, 2.6290595 6.5011867)",2,,,50
356356852,False,secondary,True,167.773,"LINESTRING (2.6288338 6.5012116, 2.6283279 6.5012552, 2.6281803 6.50125, 2.6280816 6.5012372, 2.628006 6.5012212, 2.6279194 6.5011952, 2.6273592 6.5009937)",2,,,50
452392891,False,residential,True,200.37500000000003,"LINESTRING (2.6288338 6.5012116, 2.6287888 6.5007693, 2.6287734 6.5006733, 2.6287466 6.500578, 2.6286781 6.5003795, 2.6285934 6.500096, 2.6284972 6.4998106, 2.6283706 6.4994789)",,,,
318163626,False,residential,True,197.959,"LINESTRING (2.6292105 6.5019684, 2.6274418 6.5022534)",,,,
356357179,False,residential,False,49.049,"LINESTRING (2.6292105 6.5019684, 2.6292942 6.5024016)",,,,
356357179,False,residential,True,49.895,"LINESTRING (2.6292105 6.5019684, 2.629125 6.5015278)",,,,
318163701,False,residential,False,49.206,"LINESTRING (2.6292942 6.5024016, 2.6297334 6.5023281)",,,,
318163701,False,residential,True,143.57,"LINESTRING (2.6292942 6.5024016, 2.6280165 6.5026372)",,,,
356357179,False,residential,True,49.049,"LINESTRING (2.6292942 6.5024016, 2.6292105 6.5019684)",,,,
318163664,True,residential,False,165.359,"LINESTRING (2.6219262 6.4979692, 2.6212396 6.4966478)",,,,
288217374,False,tertiary,False,35.531,"LINESTRING (2.6242078 6.4955188, 2.6241344 6.4952077)",,,,
288217374,False,tertiary,True,26.344,"LINESTRING (2.6242078 6.4955188, 2.6242646 6.4957489)",,,,
369265265,False,residential,True,89.327,"LINESTRING (2.6242078 6.4955188, 2.6234085 6.4953978)",,,,
317919747,False,residential,True,124.927,"LINESTRING (2.6225135 6.4966672, 2.6214068 6.4964367)",,,,
317919747,False,residential,False,141.75900000000001,"LINESTRING (2.6225135 6.4966672, 2.623169 6.4968568, 2.6232728 6.496883, 2.6233758 6.4968994, 2.6237601 6.4969592)",,,,
356906414,False,residential,False,182.14099999999996,"LINESTRING (2.6225135 6.4966672, 2.6225218 6.4971404, 2.6225578 6.4974261, 2.6226291 6.4976186, 2.6226975 6.4977523, 2.622793 6.4979078, 2.6228886 6.4980411, 2.6229807 6.4981913)",,,,
356356852,False,secondary,True,29.421,"LINESTRING (2.6258887 6.50063, 2.6256224 6.5006313)",2,,,50
356906440,False,residential,True,148.728,"LINESTRING (2.6258887 6.50063, 2.6259733 6.5019649)",,,,
356356852,False,secondary,False,64.84100000000001,"LINESTRING (2.6258887 6.50063, 2.6262142 6.5006529, 2.626344 6.5006666, 2.6264714 6.5006926)",2,,,50
356356852,False,secondary,False,29.421,"LINESTRING (2.6256224 6.5006313, 2.6258887 6.50063)",2,,,50
356356852,False,secondary,True,79.332,"LINESTRING (2.6256224 6.5006313, 2.624905 6.500662)",2,,,50
356906451,False,residential,True,129.786,"LINESTRING (2.6256224 6.5006313, 2.6255114 6.5011072, 2.6254963 6.5012136, 2.6254885 6.5013206, 2.6254953 6.5017845)",,,,
356356852,False,secondary,False,79.332,"LINESTRING (2.624905 6.500662, 2.6256224 6.5006313)",2,,,50
356356852,False,secondary,True,58.1,"LINESTRING (2.624905 6.500662, 2.6243792 6.5006713)",2,,,50
356906427,False,residential,True,73.882,"LINESTRING (2.624905 6.500662, 2.6249395 6.5009141, 2.6249999 6.5013197)",,,,
318163681,False,residential,True,86.507,"LINESTRING (2.6249999 6.5013197, 2.6242198 6.5013867)",,,,
356906427,False,residential,True,54.261,"LINESTRING (2.6249999 6.5013197, 2.6250942 6.5017986)",,,,
356906427,False,residential,False,73.882,"LINESTRING (2.6249999 6.5013197, 2.6249395 6.5009141, 2.624905 6.500662)",,,,
318163681,False,residential,True,58.463,"LINESTRING (2.6229647 6.5014923, 2.6224518 6.5016217)",,,,
356906449,False,residential,True,77.506,"LINESTRING (2.6229647 6.5014923, 2.6229402 6.5021889)",,,,
318163681,False,residential,False,139.642,"LINESTRING (2.6229647 6.5014923, 2.6233086 6.5014165, 2.6242198 6.5013867)",,,,
318163681,False,residential,False,58.405,"LINESTRING (2.6219318 6.5017163, 2.6224518 6.5016217)",,,,
318163681,False,residential,True,50.904,"LINESTRING (2.6219318 6.5017163, 2.6214777 6.5017938)",,,,
356906412,False,residential,True,116.974,"LINESTRING (2.6219318 6.5017163, 2.6219438 6.5027682)",,,,
356906434,False,residential,True,44.341,"LINESTRING (2.6254953 6.5017845, 2.6250942 6.5017986)",,,,
356906451,False,residential,True,43.706,"LINESTRING (2.6254953 6.5017845, 2.6255598 6.5021723)",,,,
356906451,False,residential,False,129.786,"LINESTRING (2.6254953 6.5017845, 2.6254885 6.5013206, 2.6254963 6.5012136, 2.6255114 6.5011072, 2.6256224 6.5006313)",,,,
356906427,False,residential,False,54.261,"LINESTRING (2.6250942 6.5017986, 2.6249999 6.5013197)",,,,
356906434,False,residential,False,44.341,"LINESTRING (2.6250942 6.5017986, 2.6254953 6.5017845)",,,,
356906434,False,residential,True,106.757,"LINESTRING (2.6250942 6.5017986, 2.6241279 6.5018019)",,,,
356906434,False,residential,False,106.757,"LINESTRING (2.6241279 6.5018019, 2.6250942 6.5017986)",,,,
452399374,False,tertiary,False,47.271,"LINESTRING (2.6241279 6.5018019, 2.6242198 6.5013867)",,,,
452399374,False,tertiary,True,61.495,"LINESTRING (2.6241279 6.5018019, 2.6239727 6.502333)",,,,
356906440,False,residential,False,148.728,"LINESTRING (2.6259733 6.5019649, 2.6258887 6.50063)",,,,
356906440,False,residential,True,56.51,"LINESTRING (2.6259733 6.5019649, 2.626024 6.5024706)",,,,
356906453,False,residential,True,51.175,"LINESTRING (2.6259733 6.5019649, 2.6257005 6.5021006, 2.6255598 6.5021723)",,,,
356906451,False,residential,False,43.706,"LINESTRING (2.6255598 6.5021723, 2.6254953 6.5017845)",,,,
356906453,False,residential,False,51.175,"LINESTRING (2.6255598 6.5021723, 2.6257005 6.5021006, 2.6259733 6.5019649)",,,,
356906453,False,residential,True,178.799,"LINESTRING (2.6255598 6.5021723, 2.6253287 6.5022769, 2.6252034 6.5023136, 2.6250775 6.5023367, 2.6249298 6.5023502, 2.6247817 6.502347, 2.6241713 6.502344, 2.6239727 6.502333)",,,,
356906449,False,residential,False,77.506,"LINESTRING (2.6229402 6.5021889, 2.6229647 6.5014923)",,,,
356906449,False,residential,True,40.967,"LINESTRING (2.6229402 6.5021889, 2.6229272 6.5025571)",,,,
621199575,False,residential,False,49.612,"LINESTRING (2.6229402 6.5021889, 2.6233805 6.5022766)",,,,
317921464,True,tertiary,False,175.199,"LINESTRING (2.6265332 6.502267, 2.6264714 6.5006926)",,,,
621199574,False,residential,False,60.641999999999996,"LINESTRING (2.6265332 6.502267, 2.6261761 6.5024111, 2.626024 6.5024706)",,,,
356906431,False,residential,False,96.006,"LINESTRING (2.6233805 6.5022766, 2.6232774 6.5031339)",,,,
621199575,False,residential,False,64.876,"LINESTRING (2.6233805 6.5022766, 2.623956 6.5023926)",,,,
621199575,False,residential,True,49.612,"LINESTRING (2.6233805 6.5022766, 2.6229402 6.5021889)",,,,
356906440,False,residential,False,56.51,"LINESTRING (2.626024 6.5024706, 2.6259733 6.5019649)",,,,
621199574,False,residential,False,171.484,"LINESTRING (2.626024 6.5024706, 2.6255497 6.5026783, 2.6249141 6.5029425, 2.6245955 6.5030737)",,,,
621199574,False,residential,True,60.641999999999996,"LINESTRING (2.626024 6.5024706, 2.6261761 6.5024111, 2.6265332 6.502267)",,,,
356906442,False,residential,True,55.157,"LINESTRING (2.6229272 6.5025571, 2.6224392 6.5026618)",,,,
356906449,False,residential,False,40.967,"LINESTRING (2.6229272 6.5025571, 2.6229402 6.5021889)",,,,
356906449,False,residential,True,35.003,"LINESTRING (2.6229272 6.5025571, 2.6229161 6.5028717)",,,,
317921464,True,tertiary,False,40.403,"LINESTRING (2.6265647 6.502629, 2.6265332 6.502267)",,,,
356906428,False,residential,False,115.662,"LINESTRING (2.6224392 6.5026618, 2.6224518 6.5016217)",,,,
356906442,False,residential,False,55.157,"LINESTRING (2.6224392 6.5026618, 2.6229272 6.5025571)",,,,
356906442,False,residential,True,55.996,"LINESTRING (2.6224392 6.5026618, 2.6219438 6.5027682)",,,,
356906412,False,residential,False,116.974,"LINESTRING (2.6219438 6.5027682, 2.6219318 6.5017163)",,,,
356906442,False,residential,False,55.996,"LINESTRING (2.6219438 6.5027682, 2.6224392 6.5026618)",,,,
356906442,False,residential,True,40.238,"LINESTRING (2.6219438 6.5027682, 2.6215878 6.5028446)",,,,
356906442,False,residential,False,40.238,"LINESTRING (2.6215878 6.5028446, 2.6219438 6.5027682)",,,,
318163708,False,residential,False,59.028999999999996,"LINESTRING (2.6215878 6.5028446, 2.6216407 6.5030937, 2.6217336 6.5033541)",,,,
318163708,False,residential,True,117.476,"LINESTRING (2.6215878 6.5028446, 2.6215646 6.5026386, 2.6214777 6.5017938)",,,,
356906413,False,residential,True,141.226,"LINESTRING (2.6229161 6.5028717, 2.6217336 6.5033541)",,,,
356906449,False,residential,False,35.003,"LINESTRING (2.6229161 6.5028717, 2.6229272 6.5025571)",,,,
