osmid,highway,oneway,reversed,length,geometry,bridge,name
276756200,residential,False,False,155.176,"LINESTRING (48.9820516 39.5976766, 48.9838621 39.5976405)",,
283306359,residential,False,False,90.015,"LINESTRING (48.9820516 39.5976766, 48.9820595 39.5984861)",,
276756200,residential,False,True,146.11200000000002,"LINESTRING (48.9820516 39.5976766, 48.980505 39.5976818, 48.9803682 39.5977438)",,
283306359,residential,False,True,117.041,"LINESTRING (48.9820516 39.5976766, 48.9820679 39.5966491, 48.9820678 39.5966241)",,
276757939,residential,False,False,162.155,"LINESTRING (48.9820272 39.6005272, 48.9831453 39.6005618, 48.9839189 39.6005682)",,
276757939,residential,False,True,334.942,"LINESTRING (48.9820272 39.6005272, 48.9817396 39.6005258, 48.9817071 39.6009566, 48.9818088 39.6010895, 48.9819197 39.6013602, 48.9819043 39.6017163, 48.9818827 39.6020344, 48.9819258 39.6021625, 48.9820768 39.6024735, 48.98216 39.6028154, 48.9822647 39.6031406, 48.9821477 39.603181)",,
283306359,residential,False,True,227.04899999999998,"LINESTRING (48.9820272 39.6005272, 48.9820719 39.5997566, 48.9820595 39.5984861)",,
283306362,residential,False,True,153.613,"LINESTRING (48.9839027 39.6033058, 48.9839384 39.6019246)",,
791221465,residential,False,False,112.015,"LINESTRING (48.9839027 39.6033058, 48.9852051 39.6033944)",,
276756198,residential,False,True,111.362,"LINESTRING (48.9851714 39.5966447, 48.985173 39.5956432)",,
276756201,residential,False,False,98.808,"LINESTRING (48.9851714 39.5966447, 48.9863246 39.5966453)",,
276756201,residential,False,True,110.358,"LINESTRING (48.9851714 39.5966447, 48.9838834 39.5966432)",,
276756200,residential,False,False,146.11200000000002,"LINESTRING (48.9803682 39.5977438, 48.980505 39.5976818, 48.9820516 39.5976766)",,
276756200,residential,False,False,113.502,"LINESTRING (48.9838621 39.5976405, 48.9851868 39.5976454)",,
276756200,residential,False,True,155.176,"LINESTRING (48.9838621 39.5976405, 48.9820516 39.5976766)",,
283306362,residential,False,False,92.409,"LINESTRING (48.9838621 39.5976405, 48.9838497 39.5984715)",,
283306362,residential,False,True,110.91,"LINESTRING (48.9838621 39.5976405, 48.9838834 39.5966432)",,
276756201,residential,False,False,155.578,"LINESTRING (48.9820678 39.5966241, 48.9838834 39.5966432)",,
276756201,residential,False,True,178.759,"LINESTRING (48.9820678 39.5966241, 48.9799815 39.5966161)",,
283306359,residential,False,True,112.307,"LINESTRING (48.9820678 39.5966241, 48.982065 39.5956141)",,
283306359,residential,False,False,117.041,"LINESTRING (48.9820678 39.5966241, 48.9820679 39.5966491, 48.9820516 39.5976766)",,
276756201,residential,False,False,110.358,"LINESTRING (48.9838834 39.5966432, 48.9851714 39.5966447)",,
276756201,residential,False,True,155.578,"LINESTRING (48.9838834 39.5966432, 48.9820678 39.5966241)",,
283306362,residential,False,False,110.91,"LINESTRING (48.9838834 39.5966432, 48.9838621 39.5976405)",,
283306362,residential,False,True,113.744,"LINESTRING (48.9838834 39.5966432, 48.9838752 39.5956203)",,
276756202,residential,False,False,157.469,"LINESTRING (48.9781123 39.5956579, 48.9799499 39.595636)",,
