osmid,oneway,highway,reversed,length,geometry,junction,maxspeed
199083638,False,residential,True,94.272,"LINESTRING (15.7310451 12.9942095, 15.731059 12.9950572)",,
199083635,False,unclassified,False,156.827,"LINESTRING (15.7310451 12.9942095, 15.7315018 12.9942601, 15.731616 12.9942748, 15.7317197 12.9943235, 15.7318026 12.9944014, 15.7318564 12.9945007, 15.7318756 12.9946113, 15.7318789 12.9950127)",,
199083638,False,residential,False,178.709,"LINESTRING (15.7310451 12.9942095, 15.7308974 12.9934876, 15.7309647 12.993104, 15.7312449 12.9927069)",,
199083635,False,unclassified,False,68.743,"LINESTRING (15.7318789 12.9950127, 15.731884 12.9956309)",,
199083645,False,residential,False,88.972,"LINESTRING (15.7318789 12.9950127, 15.731059 12.9950572)",,
199083635,False,unclassified,True,156.827,"LINESTRING (15.7318789 12.9950127, 15.7318756 12.9946113, 15.7318564 12.9945007, 15.7318026 12.9944014, 15.7317197 12.9943235, 15.731616 12.9942748, 15.7315018 12.9942601, 15.7310451 12.9942095)",,
199083638,False,residential,False,94.272,"LINESTRING (15.731059 12.9950572, 15.7310451 12.9942095)",,
199083638,False,residential,True,64.339,"LINESTRING (15.731059 12.9950572, 15.7310708 12.9956357)",,
199083645,False,residential,False,70.468,"LINESTRING (15.731059 12.9950572, 15.7304091 12.9950818)",,
199083645,False,residential,True,88.972,"LINESTRING (15.731059 12.9950572, 15.7318789 12.9950127)",,
199083631,False,living_street,False,63.5,"LINESTRING (15.7304091 12.9950818, 15.7304374 12.9956522)",,
199083631,False,living_street,True,105.622,"LINESTRING (15.7304091 12.9950818, 15.7303566 12.9941333)",,
199083645,False,residential,True,70.468,"LINESTRING (15.7304091 12.9950818, 15.731059 12.9950572)",,
199083635,False,unclassified,False,60.348,"LINESTRING (15.731884 12.9956309, 15.7318885 12.9961736)",,
199083635,False,unclassified,True,68.743,"LINESTRING (15.731884 12.9956309, 15.7318789 12.9950127)",,
199083637,False,residential,False,88.109,"LINESTRING (15.731884 12.9956309, 15.7310708 12.9956357)",,
199083637,False,residential,False,68.652,"LINESTRING (15.7310708 12.9956357, 15.7304374 12.9956522)",,
199083637,False,residential,True,88.109,"LINESTRING (15.7310708 12.9956357, 15.731884 12.9956309)",,
199083638,False,residential,False,64.339,"LINESTRING (15.7310708 12.9956357, 15.731059 12.9950572)",,
199083638,False,residential,True,59.889,"LINESTRING (15.7310708 12.9956357, 15.731092 12.9961739)",,
199083631,False,living_street,False,59.649,"LINESTRING (15.7304374 12.9956522, 15.7304663 12.9961879)",,
199083631,False,living_street,True,63.5,"LINESTRING (15.7304374 12.9956522, 15.7304091 12.9950818)",,
199083637,False,residential,True,68.652,"LINESTRING (15.7304374 12.9956522, 15.7310708 12.9956357)",,
199083621,False,residential,False,86.298,"LINESTRING (15.7318885 12.9961736, 15.731092 12.9961739)",,
199083635,False,unclassified,False,103.482,"LINESTRING (15.7318885 12.9961736, 15.7318962 12.9971042)",,
199083635,False,unclassified,True,60.348,"LINESTRING (15.7318885 12.9961736, 15.731884 12.9956309)",,
199083621,False,residential,False,67.81,"LINESTRING (15.731092 12.9961739, 15.7304663 12.9961879)",,
199083621,False,residential,True,86.298,"LINESTRING (15.731092 12.9961739, 15.7318885 12.9961736)",,
199083638,False,residential,False,59.889,"LINESTRING (15.731092 12.9961739, 15.7310708 12.9956357)",,
199083638,False,residential,True,106.408,"LINESTRING (15.731092 12.9961739, 15.7311038 12.9965648, 15.7311535 12.9971286)",,
199083621,False,residential,True,67.81,"LINESTRING (15.7304663 12.9961879, 15.731092 12.9961739)",,
199083631,False,living_street,False,107.183,"LINESTRING (15.7304663 12.9961879, 15.7305471 12.9971486)",,
199083631,False,living_street,True,59.649,"LINESTRING (15.7304663 12.9961879, 15.7304374 12.9956522)",,
175097004,False,residential,False,80.515,"LINESTRING (15.7311535 12.9971286, 15.7318962 12.9971042)",,
175097004,False,residential,True,65.739,"LINESTRING (15.7311535 12.9971286, 15.7305471 12.9971486)",,
199083638,False,residential,True,60.712,"LINESTRING (15.7311535 12.9971286, 15.7311817 12.9976739)",,
199083638,False,residential,False,106.408,"LINESTRING (15.7311535 12.9971286, 15.7311038 12.9965648, 15.731092 12.9961739)",,
175097004,False,residential,False,65.739,"LINESTRING (15.7305471 12.9971486, 15.7311535 12.9971286)",,
199083631,False,living_street,True,107.183,"LINESTRING (15.7305471 12.9971486, 15.7304663 12.9961879)",,
199083631,False,living_street,False,68.554,"LINESTRING (15.7305471 12.9971486, 15.7305677 12.997671, 15.7306274 12.9977445)",,
199083638,False,residential,False,60.712,"LINESTRING (15.7311817 12.9976739, 15.7311535 12.9971286)",,
175097011,False,residential,False,79.96000000000001,"LINESTRING (15.7311817 12.9976739, 15.7314346 12.9976602, 15.7319192 12.9976499)",,
175097011,False,residential,True,60.587,"LINESTRING (15.7311817 12.9976739, 15.7311449 12.9976759, 15.7307748 12.9977211, 15.7306274 12.9977445)",,
199083635,False,unclassified,False,59.529,"LINESTRING (15.7319411 12.9981764, 15.7319542 12.9987116)",,
199083642,False,residential,False,125.874,"LINESTRING (15.7319411 12.9981764, 15.7307818 12.9982503)",,
199083635,False,unclassified,True,58.592000000000006,"LINESTRING (15.7319411 12.9981764, 15.7319391 12.9981235, 15.7319192 12.9976499)",,
199083631,False,living_street,False,62.747,"LINESTRING (15.7307818 12.9982503, 15.7308145 12.9988137)",,
199083642,False,residential,True,125.874,"LINESTRING (15.7307818 12.9982503, 15.7319411 12.9981764)",,
199083631,False,living_street,True,61.064,"LINESTRING (15.7307818 12.9982503, 15.7307279 12.9982044, 15.7306773 12.9978081, 15.7306274 12.9977445)",,
199083635,False,unclassified,False,49.884,"LINESTRING (15.7319542 12.9987116, 15.7319783 12.9991596)",,
199083635,False,unclassified,True,59.529,"LINESTRING (15.7319542 12.9987116, 15.7319411 12.9981764)",,
199083643,False,residential,False,124.002,"LINESTRING (15.7319542 12.9987116, 15.7308145 12.9988137)",,
1206972147,False,unclassified,True,139.938,"LINESTRING (15.7319542 12.9987116, 15.7332452 12.9987496)",,
199083626,False,unclassified,False,72.217,"LINESTRING (15.7332452 12.9987496, 15.7332263 12.9993988)",,
1206972147,False,unclassified,False,139.938,"LINESTRING (15.7332452 12.9987496, 15.7319542 12.9987116)",,
1206972147,False,unclassified,True,63.084,"LINESTRING (15.7332452 12.9987496, 15.7337172 12.9987736, 15.7338262 12.9987848)",,
175058249,True,tertiary,False,190.28400000000002,"LINESTRING (15.7338262 12.9987848, 15.7338613 12.9985837, 15.7340088 12.9978414, 15.7340487 12.9976141, 15.7340618 12.9974239, 15.73405 12.9972689, 15.7339748 12.9971105)",,50
1206972147,False,unclassified,False,63.084,"LINESTRING (15.7338262 12.9987848, 15.7337172 12.9987736, 15.7332452 12.9987496)",,
199083631,False,living_street,False,45.853,"LINESTRING (15.7308145 12.9988137, 15.7308385 12.9992254)",,
199083631,False,living_street,True,62.747,"LINESTRING (15.7308145 12.9988137, 15.7307818 12.9982503)",,
199083643,False,residential,True,124.002,"LINESTRING (15.7308145 12.9988137, 15.7319542 12.9987116)",,
199083635,False,unclassified,False,26.616,"LINESTRING (15.7319783 12.9991596, 15.7319873 12.9993988)",,
199083635,False,unclassified,True,49.884,"LINESTRING (15.7319783 12.9991596, 15.7319542 12.9987116)",,
199083636,False,residential,True,123.773,"LINESTRING (15.7319783 12.9991596, 15.7316802 12.9991866, 15.7313529 12.9992135, 15.7308385 12.9992254)",,
199083631,False,living_street,False,51.242,"LINESTRING (15.7308385 12.9992254, 15.7308668 12.9996854)",,
199083631,False,living_street,True,45.853,"LINESTRING (15.7308385 12.9992254, 15.7308145 12.9988137)",,
199083636,False,residential,False,123.77300000000001,"LINESTRING (15.7308385 12.9992254, 15.7313529 12.9992135, 15.7316802 12.9991866, 15.7319783 12.9991596)",,
175058246,True,tertiary,False,8.628,"LINESTRING (15.7340865 12.9993641, 15.7340978 12.9993872, 15.7340988 12.9994392)",roundabout,
199083644,False,unclassified,False,70.789,"LINESTRING (15.7340865 12.9993641, 15.7342917 12.9993186, 15.7347212 12.999424)",,
199083626,False,unclassified,True,72.217,"LINESTRING (15.7332263 12.9993988, 15.7332452 12.9987496)",,
199083634,False,unclassified,False,31.702,"LINESTRING (15.7332263 12.9993988, 15.7335189 12.9993988)",,
199083634,False,unclassified,True,134.24,"LINESTRING (15.7332263 12.9993988, 15.7319873 12.9993988)",,
199083626,False,unclassified,False,102.849,"LINESTRING (15.7332263 12.9993988, 15.7332184 13.0001089, 15.7332169 13.0003237)",,
199083644,False,unclassified,False,90.399,"LINESTRING (15.7347212 12.999424, 15.7355291 12.9996271)",,
253636317,False,residential,True,56.628,"LINESTRING (15.7347212 12.999424, 15.7348357 12.9989271)",,
199083644,False,unclassified,True,70.789,"LINESTRING (15.7347212 12.999424, 15.7342917 12.9993186, 15.7340865 12.9993641)",,
175058246,True,tertiary,False,17.252000000000002,"LINESTRING (15.7339597 12.9995632, 15.7339229 12.9995638, 15.7338781 12.9995497, 15.7338211 12.9995017)",roundabout,
199083620,False,living_street,False,153.399,"LINESTRING (15.7339597 12.9995632, 15.7339321 12.9997254, 15.7338947 13.0000521, 15.7338651 13.0002692, 15.7338397 13.0003071, 15.7338037 13.0003357, 15.7337606 13.0003525, 15.7337143 13.0003559, 15.733669 13.0003455, 15.7332169 13.0003237)",,
199083644,False,unclassified,False,159.209,"LINESTRING (15.7355291 12.9996271, 15.7367882 13.0003653)",,
199083644,False,unclassified,True,90.399,"LINESTRING (15.7355291 12.9996271, 15.7347212 12.999424)",,
1206972146,False,residential,True,43.817,"LINESTRING (15.7355291 12.9996271, 15.7356461 12.9992499)",,
199083635,False,unclassified,True,29.791,"LINESTRING (15.7319903 12.9996667, 15.7319873 12.9993988)",,
199083640,False,living_street,False,121.744,"LINESTRING (15.7319903 12.9996667, 15.7308668 12.9996854)",,
199083635,False,unclassified,False,69.539,"LINESTRING (15.7319903 12.9996667, 15.7319958 13.0001536, 15.7319843 13.0002916)",,
199083631,False,living_street,False,71.044,"LINESTRING (15.7308668 12.9996854, 15.7308905 13.0003239)",,
199083631,False,living_street,True,51.242,"LINESTRING (15.7308668 12.9996854, 15.7308385 12.9992254)",,
199083640,False,living_street,True,121.744,"LINESTRING (15.7308668 12.9996854, 15.7319903 12.9996667)",,
199083620,False,living_street,True,133.594,"LINESTRING (15.7319843 13.0002916, 15.7332169 13.0003237)",,
199083635,False,unclassified,False,15.484,"LINESTRING (15.7319843 13.0002916, 15.7319728 13.0004304)",,
199083635,False,unclassified,True,69.539,"LINESTRING (15.7319843 13.0002916, 15.7319958 13.0001536, 15.7319903 12.9996667)",,
199083620,False,living_street,False,133.594,"LINESTRING (15.7332169 13.0003237, 15.7319843 13.0002916)",,
199083620,False,living_street,True,153.399,"LINESTRING (15.7332169 13.0003237, 15.733669 13.0003455, 15.7337143 13.0003559, 15.7337606 13.0003525, 15.7338037 13.0003357, 15.7338397 13.0003071, 15.7338651 13.0002692, 15.7338947 13.0000521, 15.7339321 12.9997254, 15.7339597 12.9995632)",,
199083626,False,unclassified,True,102.849,"LINESTRING (15.7332169 13.0003237, 15.7332184 13.0001089, 15.7332263 12.9993988)",,
199083631,False,living_street,False,65.947,"LINESTRING (15.7308905 13.0003239, 15.7309121 13.0009166)",,
199083631,False,living_street,True,71.044,"LINESTRING (15.7308905 13.0003239, 15.7308668 12.9996854)",,
199083627,False,residential,False,118.82199999999999,"LINESTRING (15.7308905 13.0003239, 15.7309562 13.000302, 15.7311347 13.0003061, 15.731475 13.0003401, 15.7318724 13.0004055, 15.7319728 13.0004304)",,
199083635,False,unclassified,True,15.484,"LINESTRING (15.7319728 13.0004304, 15.7319843 13.0002916)",,
199083627,False,residential,True,118.822,"LINESTRING (15.7319728 13.0004304, 15.7318724 13.0004055, 15.731475 13.0003401, 15.7311347 13.0003061, 15.7309562 13.000302, 15.7308905 13.0003239)",,
199083635,False,unclassified,False,31.884,"LINESTRING (15.7319728 13.0004304, 15.7319557 13.000635, 15.7319083 13.0007021)",,
199083623,False,residential,False,110.876,"LINESTRING (15.7319083 13.0007021, 15.7317042 13.0007219, 15.7316987 13.0007224, 15.731674 13.0007248, 15.7315253 13.0007504, 15.7314471 13.0007638, 15.7309121 13.0009166)",,
199083635,False,unclassified,True,31.884,"LINESTRING (15.7319083 13.0007021, 15.7319557 13.000635, 15.7319728 13.0004304)",,
231872152,False,living_street,False,121.228,"LINESTRING (15.7375763 13.000932, 15.7378257 12.9998692)",,
199083644,False,unclassified,True,106.122,"LINESTRING (15.7375763 13.000932, 15.7371406 13.0006216, 15.7367882 13.0003653)",,
199083631,False,living_street,True,65.947,"LINESTRING (15.7309121 13.0009166, 15.7308905 13.0003239)",,
199083623,False,residential,True,110.876,"LINESTRING (15.7309121 13.0009166, 15.7314471 13.0007638, 15.7315253 13.0007504, 15.731674 13.0007248, 15.7316987 13.0007224, 15.7317042 13.0007219, 15.7319083 13.0007021)",,
231872139,False,residential,False,19.293,"LINESTRING (15.7344652 12.9986195, 15.7343757 12.9987695)",,
231872139,False,residential,True,222.391,"LINESTRING (15.7344652 12.9986195, 15.736048 12.9986517, 15.7365168 12.998676)",,
231872154,False,residential,False,164.208,"LINESTRING (15.7344652 12.9986195, 15.734528 12.9982181, 15.7347393 12.9979046, 15.7352464 12.9974149)",,
199083644,False,unclassified,True,159.209,"LINESTRING (15.7367882 13.0003653, 15.7355291 12.9996271)",,
231872105,False,residential,False,82.778,"LINESTRING (15.7367882 13.0003653, 15.7370468 12.9996648)",,
199083644,False,unclassified,False,106.122,"LINESTRING (15.7367882 13.0003653, 15.7371406 13.0006216, 15.7375763 13.000932)",,
175058243,True,tertiary,False,48.914,"LINESTRING (15.7339903 12.996431, 15.7340151 12.9965083, 15.7340366 12.996605, 15.7340872 12.9967814, 15.7341244 12.9968491)",,50
231872148,False,residential,False,114.94899999999998,"LINESTRING (15.7339903 12.996431, 15.7340143 12.99579, 15.7340719 12.9954017)",,
231872141,False,living_street,True,99.292,"LINESTRING (15.7386706 13.0001469, 15.7388766 12.9992768)",,
231872143,False,residential,False,85.207,"LINESTRING (15.7386706 13.0001469, 15.7394323 13.0003376)",,
231872143,False,residential,True,96.612,"LINESTRING (15.7386706 13.0001469, 15.7383499 13.0000379, 15.7378257 12.9998692)",,
231872143,False,residential,True,87.397,"LINESTRING (15.7378257 12.9998692, 15.7370468 12.9996648)",,
231872152,False,living_street,False,95.66,"LINESTRING (15.7378257 12.9998692, 15.7381084 12.9990542)",,
231872152,False,living_street,True,121.228,"LINESTRING (15.7378257 12.9998692, 15.7375763 13.000932)",,
231872143,False,residential,False,96.612,"LINESTRING (15.7378257 12.9998692, 15.7383499 13.0000379, 15.7386706 13.0001469)",,
231872133,False,residential,False,100.617,"LINESTRING (15.7343421 12.997209, 15.7352464 12.9974149)",,
231872152,False,living_street,True,94.378,"LINESTRING (15.7386014 12.9974181, 15.7383836 12.9982399)",,
274824151,False,residential,False,82.9,"LINESTRING (15.7386014 12.9974181, 15.7393399 12.9976131)",,
274824151,False,residential,True,84.103,"LINESTRING (15.7386014 12.9974181, 15.7378596 12.9971953)",,
231872139,False,residential,True,19.293,"LINESTRING (15.7343757 12.9987695, 15.7344652 12.9986195)",,
253636318,False,residential,True,52.707,"LINESTRING (15.7343757 12.9987695, 15.7338909 12.9987302)",,
253636318,False,residential,False,52.833,"LINESTRING (15.7343757 12.9987695, 15.734747 12.9988988, 15.7348357 12.9989271)",,
231872139,False,residential,False,86.834,"LINESTRING (15.7388766 12.9992768, 15.7381084 12.9990542)",,
231872141,False,living_street,False,99.292,"LINESTRING (15.7388766 12.9992768, 15.7386706 13.0001469)",,
231872141,False,living_street,True,99.149,"LINESTRING (15.7388766 12.9992768, 15.73917 12.9984322)",,
231872154,False,residential,True,134.884,"LINESTRING (15.736284 12.9929751, 15.7356192 12.9940007)",,
231872121,False,residential,False,68.247,"LINESTRING (15.7330591 12.9921679, 15.7336683 12.9923239)",,
231872126,False,residential,True,131.148,"LINESTRING (15.7330591 12.9921679, 15.7330546 12.9922329, 15.732822 12.9933239)",,
231872121,False,residential,True,62.952,"LINESTRING (15.7346532 12.9925674, 15.7340892 12.9924314)",,
274824144,False,residential,False,147.55599999999998,"LINESTRING (15.7346532 12.9925674, 15.734567 12.9928778, 15.7345145 12.9934686, 15.7344912 12.9938804)",,
231872121,False,residential,True,68.247,"LINESTRING (15.7336683 12.9923239, 15.7330591 12.9921679)",,
274824143,False,residential,False,125.995,"LINESTRING (15.7336683 12.9923239, 15.7334408 12.9934351)",,
231872121,False,residential,False,47.144999999999996,"LINESTRING (15.7336683 12.9923239, 15.7340808 12.9924294, 15.7340892 12.9924314)",,
231872133,False,residential,True,87.845,"LINESTRING (15.73917 12.9984322, 15.7383836 12.9982399)",,
231872141,False,living_street,False,99.149,"LINESTRING (15.73917 12.9984322, 15.7388766 12.9992768)",,
231872141,False,living_street,True,92.934,"LINESTRING (15.73917 12.9984322, 15.7392759 12.9979551, 15.7393399 12.9976131)",,
231872133,False,residential,False,76.425,"LINESTRING (15.7369346 12.9978048, 15.737614 12.9979896)",,
231872133,False,residential,True,31.511,"LINESTRING (15.7369346 12.9978048, 15.7366706 12.9976859)",,
231872143,False,residential,True,44.201,"LINESTRING (15.7369346 12.9978048, 15.7369571 12.9974079)",,
231872143,False,residential,False,107.486,"LINESTRING (15.7369346 12.9978048, 15.7367897 12.9980788, 15.7366846 12.9982481, 15.7365878 12.9984286, 15.7365168 12.998676)",,
231872133,False,residential,False,87.845,"LINESTRING (15.7383836 12.9982399, 15.73917 12.9984322)",,
231872152,False,living_street,False,94.378,"LINESTRING (15.7383836 12.9982399, 15.7386014 12.9974181)",,
231872133,False,residential,True,87.906,"LINESTRING (15.7383836 12.9982399, 15.737998 12.9981168, 15.737614 12.9979896)",,
231872152,False,living_street,True,95.345,"LINESTRING (15.7383836 12.9982399, 15.7382404 12.9986885, 15.7381084 12.9990542)",,
274824143,False,residential,True,125.995,"LINESTRING (15.7334408 12.9934351, 15.7336683 12.9923239)",,
274824146,False,residential,True,68.176,"LINESTRING (15.7334408 12.9934351, 15.732822 12.9933239)",,
274824146,False,residential,False,74.04,"LINESTRING (15.7334408 12.9934351, 15.7338004 12.9935623, 15.7339945 12.9937862)",,
231872121,False,residential,False,62.952,"LINESTRING (15.7340892 12.9924314, 15.7346532 12.9925674)",,
231872121,False,residential,True,47.144999999999996,"LINESTRING (15.7340892 12.9924314, 15.7340808 12.9924294, 15.7336683 12.9923239)",,
231872148,False,residential,True,151.056,"LINESTRING (15.7340892 12.9924314, 15.7340738 12.9925152, 15.7339945 12.9937862)",,
253636317,False,residential,False,56.628,"LINESTRING (15.7348357 12.9989271, 15.7347212 12.999424)",,
253636318,False,residential,False,94.857,"LINESTRING (15.7348357 12.9989271, 15.735354 12.9991332, 15.7356461 12.9992499)",,
253636318,False,residential,True,52.833,"LINESTRING (15.7348357 12.9989271, 15.734747 12.9988988, 15.7343757 12.9987695)",,
1206972146,False,residential,False,43.817,"LINESTRING (15.7356461 12.9992499, 15.7355291 12.9996271)",,
253636318,False,residential,False,84.188,"LINESTRING (15.7356461 12.9992499, 15.735982 12.9993615, 15.7363945 12.9994489)",,
253636318,False,residential,True,94.857,"LINESTRING (15.7356461 12.9992499, 15.735354 12.9991332, 15.7348357 12.9989271)",,
175058253,True,tertiary,False,232.102,"LINESTRING (15.7356432 13.0008673, 15.7343526 12.9998042, 15.7341707 12.9996759, 15.7340822 12.9996105, 15.7339763 12.9995629)",,50
231872105,False,residential,True,97.322,"LINESTRING (15.7373719 12.9988489, 15.7370468 12.9996648)",,
231872105,False,residential,False,99.10499999999999,"LINESTRING (15.7373719 12.9988489, 15.7374697 12.9985326, 15.7375426 12.9982507, 15.737614 12.9979896)",,
231872139,False,residential,False,94.66,"LINESTRING (15.7373719 12.9988489, 15.7367668 12.9987151, 15.7365168 12.998676)",,
231872139,False,residential,True,83.023,"LINESTRING (15.7373719 12.9988489, 15.7376251 12.9989286, 15.7381084 12.9990542)",,
231872139,False,residential,True,86.834,"LINESTRING (15.7381084 12.9990542, 15.7388766 12.9992768)",,
231872152,False,living_street,True,95.66,"LINESTRING (15.7381084 12.9990542, 15.7378257 12.9998692)",,
231872139,False,residential,False,83.023,"LINESTRING (15.7381084 12.9990542, 15.7376251 12.9989286, 15.7373719 12.9988489)",,
