osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,junction,bridge
262928223,3,P67,Daugavas iela,primary,False,False,9.436,"LINESTRING (26.5108898 55.867615, 26.5107552 55.8676537)",,,,
256273744,,P67,Daugavas iela,primary,False,True,76.845,"LINESTRING (26.5108898 55.867615, 26.5116929 55.8674415, 26.5119718 55.8674088, 26.5120563 55.8673994)",,,,
"[700148016, 700149392, 700149390, 700149391]","['2', '4', '3']",P67,Daugavas iela,primary,False,True,146.28,"LINESTRING (26.5086687 55.8682531, 26.509566 55.8679901, 26.5100287 55.8678499, 26.5102083 55.8678016, 26.5104913 55.867728, 26.5107552 55.8676537)",,,,
37107812,,A13,Daugavas iela,trunk,False,True,8.589,"LINESTRING (26.5145384 55.8668913, 26.5146499 55.866846)",,,,
519060719,,A13,Daugavas iela,trunk,False,False,38.752,"LINESTRING (26.5145384 55.8668913, 26.5140234 55.8670861)",,,,
25471718,,,Teātra iela,residential,False,False,8.272,"LINESTRING (26.5163998 55.8675177, 26.5164706 55.8674548)",,,,
25471718,,,Teātra iela,residential,False,True,69.191,"LINESTRING (26.5163998 55.8675177, 26.5163386 55.867571, 26.5158232 55.8680492)",,,,
519060580,,,Imantas iela,tertiary,True,False,135.426,"LINESTRING (26.5163998 55.8675177, 26.5163005 55.8674852, 26.5159677 55.8673707, 26.5145384 55.8668913)",50,,,
22735015,,,Imantas iela,tertiary,True,False,129.999,"LINESTRING (26.5235296 55.8699427, 26.5233644 55.8698866, 26.5219207 55.869398, 26.521745 55.8693392)",50,,,
704150387,,,Mihoelsa iela,residential,True,False,21.009999999999998,"LINESTRING (26.5235296 55.8699427, 26.5234758 55.8699941, 26.5233531 55.8701036)",,,,
37107812,,A13,Daugavas iela,trunk,False,False,8.589,"LINESTRING (26.5146499 55.866846, 26.5145384 55.8668913)",,,,
22735016,,,Imantas iela,tertiary,True,False,132.24099999999999,"LINESTRING (26.5146499 55.866846, 26.5163662 55.8674193, 26.5164706 55.8674548)",50,,,
25471718,,,Teātra iela,residential,False,True,8.272,"LINESTRING (26.5164706 55.8674548, 26.5163998 55.8675177)",,,,
22735016,,,Imantas iela,tertiary,True,False,119.401,"LINESTRING (26.5164706 55.8674548, 26.5165931 55.8674985, 26.5173484 55.8677488, 26.517605 55.8678355, 26.5178764 55.8679303, 26.5181081 55.8680104)",50,,,
370856603,,,Cietokšņa iela,residential,False,True,9.284,"LINESTRING (26.5218236 55.8692683, 26.521745 55.8693392)",50,,,
22735016,,,Imantas iela,tertiary,True,False,95.87700000000001,"LINESTRING (26.5218236 55.8692683, 26.5219969 55.8693273, 26.5231388 55.8697143)",50,,,
370856603,,,Cietokšņa iela,residential,False,False,29.142,"LINESTRING (26.5218236 55.8692683, 26.5218789 55.869218, 26.5220704 55.8690458)",50,,,
704150385,,,Mihoelsa iela,residential,True,False,9.107,"LINESTRING (26.5236051 55.8698726, 26.5235296 55.8699427)",,,,
181677257,,,Saules iela,residential,False,False,13.052,"LINESTRING (26.5235411 55.8721995, 26.5233629 55.872138)",50,,,
181677259,,,Viestura iela,tertiary,True,False,222.32600000000005,"LINESTRING (26.5235411 55.8721995, 26.5235053 55.8722386, 26.5226272 55.8730472, 26.522062 55.8735625, 26.5217483 55.8738484, 26.5217235 55.8739148)",50,,,
181677257,,,Saules iela,residential,False,True,13.052,"LINESTRING (26.5233629 55.872138, 26.5235411 55.8721995)",50,,,
455258136,,,Mihoelsa iela,residential,True,False,103.475,"LINESTRING (26.5226287 55.8707753, 26.5225654 55.8708362, 26.5218155 55.8715416, 26.5217818 55.8715754)",,,,
"[1082161798, 850636311]",,,Lāčplēša iela,residential,False,False,129.15800000000002,"LINESTRING (26.5226287 55.8707753, 26.5225527 55.8707469, 26.5222293 55.870637, 26.522058 55.8705787, 26.5215425 55.8704085, 26.5214543 55.870379, 26.520855 55.8701764)",50,,,
361373472,2,,Mihoelsa iela,residential,False,True,110.522,"LINESTRING (26.5217818 55.8715754, 26.5217332 55.8716291, 26.5208924 55.8724349)",,,,
455258135,,,Saules iela,residential,True,False,50.306999999999995,"LINESTRING (26.5217818 55.8715754, 26.521871 55.8716077, 26.522462 55.8718184)",50,,,
361373472,2,,Mihoelsa iela,residential,False,False,110.522,"LINESTRING (26.5208924 55.8724349, 26.5217332 55.8716291, 26.5217818 55.8715754)",,,,
704153551,,,Raiņa iela,residential,False,True,133.432,"LINESTRING (26.5217121 55.8670603, 26.5217594 55.867076, 26.5234511 55.8676399, 26.5235508 55.8676731)",50,,,
"[1064371962, 181677318]",,,Alejas iela,residential,False,False,117.53299999999999,"LINESTRING (26.5234024 55.8732407, 26.5233383 55.8732992, 26.5232737 55.8733583, 26.5224726 55.8740901, 26.5224042 55.8741365)",,,,
519060581,,,Vienības iela,residential,False,False,8.738,"LINESTRING (26.5180373 55.8680782, 26.5181081 55.8680104)",50,,,
519060580,,,Imantas iela,tertiary,True,False,119.68100000000001,"LINESTRING (26.5180373 55.8680782, 26.5178083 55.8679958, 26.5170859 55.8677507, 26.5165257 55.8675605, 26.5163998 55.8675177)",50,,,
519060583,,,Vienības iela,residential,False,True,108.47200000000001,"LINESTRING (26.5180373 55.8680782, 26.5179934 55.8681177, 26.5171683 55.8688613, 26.5171172 55.8689059)",50,,,
519060581,,,Vienības iela,residential,False,True,8.738,"LINESTRING (26.5181081 55.8680104, 26.5180373 55.8680782)",50,,,
22735016,,,Imantas iela,tertiary,True,False,139.99,"LINESTRING (26.5181081 55.8680104, 26.5182042 55.8680417, 26.5182499 55.8680578, 26.5183547 55.8680947, 26.519889 55.8686134, 26.5200282 55.8686617)",50,,,
519060581,,,Vienības iela,residential,False,False,100.488,"LINESTRING (26.5181081 55.8680104, 26.5181659 55.8679562, 26.5188565 55.8672829, 26.5189153 55.8672284)",50,,,
704149464,,,Cietokšņa iela,residential,False,True,15.527,"LINESTRING (26.5164211 55.8742667, 26.51629 55.8743854)",50,,,
325066002,2,,Kandavas iela,residential,True,False,238.135,"LINESTRING (26.5164211 55.8742667, 26.5164992 55.8743096, 26.5165528 55.874339, 26.5167397 55.8744417, 26.5192134 55.8752416, 26.5194676 55.8753258, 26.5195393 55.8753191, 26.5196827 55.8753407)",50,,,
704149464,,,Cietokšņa iela,residential,False,False,205.151,"LINESTRING (26.5164211 55.8742667, 26.5164895 55.874206, 26.5172477 55.8734887, 26.5176808 55.873075, 26.5180275 55.8727663, 26.5181228 55.8726883)",50,,,
815629267,,,Rīgas iela,residential,True,False,132.148,"LINESTRING (26.5190312 55.8718654, 26.5188773 55.8718131, 26.5175165 55.8713487, 26.5173541 55.8713006, 26.5172142 55.8712549)",50,,,
"[704149464, 974761918]",,,Cietokšņa iela,residential,False,True,92.693,"LINESTRING (26.5190312 55.8718654, 26.5189385 55.8719335, 26.5188592 55.8720048, 26.5184107 55.8724294, 26.5183101 55.8725204, 26.5182551 55.8725756)",50,,,
"[1101316768, 974761919]",,,Cietokšņa iela,residential,False,False,63.92700000000001,"LINESTRING (26.5190312 55.8718654, 26.5191092 55.8718079, 26.5195666 55.8713757)",50,,,
181677258,,,Saules iela,residential,True,False,129.976,"LINESTRING (26.5199919 55.8709776, 26.5200845 55.8710142, 26.5216967 55.8715469, 26.5217818 55.8715754)",50,,,
974761919,,,Cietokšņa iela,residential,False,False,104.132,"LINESTRING (26.5199919 55.8709776, 26.5200246 55.8709376, 26.5208027 55.8702263, 26.520855 55.8701764)",50,,,
