osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction
229450061,True,1,V1430,Brīvības iela,secondary,50,False,24.078,"LINESTRING (22.4917322 56.668637, 22.4916717 56.6685656, 22.4916106 56.668505, 22.4915557 56.6684435)",,
1198429056,False,,V1430,Brīvības iela,secondary,50,True,48.161,"LINESTRING (22.4917322 56.668637, 22.4917707 56.6687428, 22.4918192 56.6688595, 22.4918971 56.6689581, 22.492002 56.6690374)",,
112244382,False,2,P108,Kuldīgas iela,secondary,50,False,17.518,"LINESTRING (22.4928855 56.667277, 22.4930345 56.6671424)",,
42417234,False,,,,unclassified,,False,54.678,"LINESTRING (22.4928855 56.667277, 22.4929242 56.6672842, 22.4931662 56.6673293, 22.4934208 56.6673768, 22.4937234 56.6674486)",,
"[920246930, 356853531, 112244381]",False,2,P108,Kuldīgas iela,secondary,50,True,105.982,"LINESTRING (22.4928855 56.667277, 22.4926513 56.6674739, 22.4924237 56.6676654, 22.4923727 56.6677117, 22.4921438 56.6678961, 22.4919271 56.6680713)",yes,
42330355,False,,,Avotu iela,residential,,True,343.369,"LINESTRING (22.4860801 56.6636169, 22.4864843 56.6638467, 22.4870543 56.6642617, 22.487701 56.6646417, 22.489179 56.6653926, 22.4893457 56.6654859, 22.4897906 56.6657473, 22.4898292 56.6657844, 22.4898679 56.6658237, 22.4898935 56.6658674)",,
"[244033153, 244033154, 42442420]",False,,,Saules iela,unclassified,,True,160.852,"LINESTRING (22.4860801 56.6636169, 22.4864323 56.6634065, 22.4865128 56.6633557, 22.4868083 56.6631723, 22.4876837 56.6626306, 22.4878199 56.6625319)",yes,
"[244033153, 244033154, 42442420]",False,,,Saules iela,unclassified,,False,160.85200000000003,"LINESTRING (22.4878199 56.6625319, 22.4876837 56.6626306, 22.4868083 56.6631723, 22.4865128 56.6633557, 22.4864323 56.6634065, 22.4860801 56.6636169)",yes,
"[42551392, 42442421]",False,,,,"['unclassified', 'residential']",,False,287.918,"LINESTRING (22.4878199 56.6625319, 22.4880036 56.6626075, 22.4882167 56.662705, 22.488435 56.662885, 22.4890867 56.6636117, 22.4892533 56.66371, 22.4894417 56.6637267, 22.4896417 56.6637017, 22.4900342 56.663554, 22.4910417 56.663175)",,
42442422,False,,,,unclassified,,False,177.387,"LINESTRING (22.4878199 56.6625319, 22.4879622 56.6624035, 22.4881918 56.6622233, 22.4883494 56.6621395, 22.4887255 56.6620051, 22.4892467 56.6618083, 22.4895663 56.6616812, 22.489999 56.6615091)",,
"[42551392, 42442421]",False,,,,"['residential', 'unclassified']",,True,287.918,"LINESTRING (22.4910417 56.663175, 22.4900342 56.663554, 22.4896417 56.6637017, 22.4894417 56.6637267, 22.4892533 56.66371, 22.4890867 56.6636117, 22.488435 56.662885, 22.4882167 56.662705, 22.4880036 56.6626075, 22.4878199 56.6625319)",,
42557773,False,,,,unclassified,,False,43.487,"LINESTRING (22.4974587 56.6652067, 22.4977208 56.6648431)",,
