osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction
"[196867906, 38788124]",2,Liliju iela,residential,"['50', '30']",False,False,257.191,"LINESTRING (24.0407519 56.8990369, 24.0407351 56.8991179, 24.0406495 56.8995687, 24.0406379 56.8996593, 24.0406047 56.8998131, 24.0405913 56.899875, 24.0404787 56.9003964, 24.0404402 56.9005747, 24.0403952 56.9007832, 24.0403753 56.9008752, 24.0403514 56.900986, 24.0403363 56.9010558, 24.040276 56.9013351)",
223368670,2,Lielā iela,tertiary,50,False,False,96.893,"LINESTRING (24.0342429 56.9060744, 24.0344311 56.9052091)",
223368670,2,Lielā iela,tertiary,50,False,True,92.615,"LINESTRING (24.0342429 56.9060744, 24.0340571 56.9069011)",
183062894,,Pededzes iela,residential,,False,True,103.53699999999999,"LINESTRING (24.0342429 56.9060744, 24.0344431 56.9060871, 24.0359349 56.9061905)",
1132732469,,Pededzes iela,residential,,False,True,172.975,"LINESTRING (24.0342429 56.9060744, 24.0340507 56.9060706, 24.0330194 56.9059944, 24.0325279 56.9059509, 24.0324738 56.9059461, 24.0318923 56.9059052, 24.0314975 56.9058828, 24.0314179 56.9058783)",
4849729,2,Rožleju iela,residential,30,False,False,93.416,"LINESTRING (24.0449416 56.9067546, 24.0449761 56.9068905, 24.0450484 56.9071746, 24.0450758 56.9074104, 24.0450767 56.9075902)",
169803550,,Abavas iela,living_street,20,False,False,573.0369999999999,"LINESTRING (24.0449416 56.9067546, 24.0449389 56.9067191, 24.0449264 56.9065484, 24.0448773 56.9060426, 24.0449462 56.9055499, 24.0449899 56.9052986, 24.0450945 56.9050086, 24.0453729 56.9045216, 24.0457607 56.9037618, 24.0459538 56.9032911, 24.0459399 56.9032547, 24.0459066 56.9032219, 24.0457978 56.9031761, 24.0448142 56.9029574, 24.0445917 56.9029277, 24.0444111 56.9029529, 24.0441952 56.9030148, 24.0433399 56.90326)",
789003171,,Pededzes iela,residential,,False,True,162.68200000000002,"LINESTRING (24.0449416 56.9067546, 24.0445983 56.9067851, 24.0443771 56.9067946, 24.0442268 56.9067859, 24.0440096 56.9067741, 24.0422861 56.9066419)",
"[183063084, 829683527]",,Pededzes iela,residential,,False,False,29.379,"LINESTRING (24.0449416 56.9067546, 24.0450669 56.906743, 24.0451134 56.906737, 24.0454141 56.9066981)",
223368670,2,Lielā iela,tertiary,50,False,False,51.61,"LINESTRING (24.0351335 56.9018614, 24.035224 56.9013999)",
24708028,,Veccīruļu iela,living_street,,False,False,104.06899999999999,"LINESTRING (24.0351335 56.9018614, 24.0354054 56.901875, 24.0368372 56.9019631)",
223368670,2,Lielā iela,tertiary,50,False,True,259.057,"LINESTRING (24.0351335 56.9018614, 24.0347816 56.9035773, 24.0346557 56.9041765)",
24708028,,Veccīruļu iela,living_street,,False,True,99.86,"LINESTRING (24.040098 56.9021559, 24.0384636 56.9020561)",
196867906,2,Liliju iela,residential,30,False,False,471.07300000000004,"LINESTRING (24.040098 56.9021559, 24.0400379 56.902427, 24.0399227 56.9029849, 24.0398363 56.9034016, 24.0396321 56.904419, 24.0394707 56.9051832, 24.0393732 56.9056839, 24.039273 56.906205, 24.0392357 56.9063123, 24.0391994 56.9063616)",
196867906,2,Liliju iela,residential,30,False,True,91.90699999999998,"LINESTRING (24.040098 56.9021559, 24.0402361 56.901521, 24.0402601 56.9014092, 24.040276 56.9013351)",
24708029,,Krēsliņu iela,living_street,,False,True,40.924,"LINESTRING (24.0369063 56.901597, 24.0368372 56.9019631)",
239450930,,Grūdupu iela,living_street,,False,True,38.154,"LINESTRING (24.038535 56.9017152, 24.0384636 56.9020561)",
24708028,,Veccīruļu iela,living_street,,False,False,99.296,"LINESTRING (24.0368372 56.9019631, 24.0384636 56.9020561)",
