osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,junction,bridge
332250559,True,P35,Partizānu iela,primary,50,False,5.622,"LINESTRING (27.2630994 57.1330669, 27.2631675 57.1330324)",,,
1084391458,True,V466,,secondary,,False,13.401,"LINESTRING (27.2630994 57.1330669, 27.2630018 57.1330324, 27.2629286 57.1329911)",,,
332250559,True,P35,Partizānu iela,primary,50,False,28.067,"LINESTRING (27.2641086 57.1327142, 27.2645398 57.1326196)",,,
184251625,False,,Tirgus iela,residential,,True,4.122,"LINESTRING (27.2662718 57.1324723, 27.266245 57.1325064)",,,
184251625,False,,Tirgus iela,residential,,False,54.07899999999999,"LINESTRING (27.2662718 57.1324723, 27.266273 57.1324402, 27.2662452 57.132394, 27.2660126 57.1320085)",,,
1062561626,True,P35,Brīvības iela,primary,50,False,24.633,"LINESTRING (27.2662718 57.1324723, 27.266483 57.1324461, 27.266674 57.1324383)",,,
23691112,False,P47,Bērzpils iela,primary,50,False,125.486,"LINESTRING (27.2681866 57.1322235, 27.2681261 57.1321065, 27.267957 57.1317745, 27.2677576 57.1313926, 27.2676257 57.1311368)",2,,
1085151964,False,P35,Brīvības iela,primary,50,True,170.269,"LINESTRING (27.2681866 57.1322235, 27.2691127 57.1320958, 27.2693367 57.1320649, 27.2699427 57.1319896, 27.2704019 57.1319456, 27.2707551 57.1319222, 27.2709457 57.1319148)",2,,
1085151965,True,P35,Brīvības iela,primary,50,False,36.536,"LINESTRING (27.2681866 57.1322235, 27.2680809 57.1322706, 27.2677658 57.1323142, 27.2676237 57.1323033)",2,,
197905688,False,,Kalna iela,residential,,True,93.45899999999999,"LINESTRING (27.2645234 57.1339855, 27.2650624 57.1338426, 27.2656815 57.1336498, 27.2658851 57.133586)",,,
197938929,False,,Ezera iela,residential,,True,124.84099999999998,"LINESTRING (27.2645234 57.1339855, 27.2642568 57.1339103, 27.263971 57.1338075, 27.2638817 57.1337623, 27.2634302 57.1334898, 27.2632037 57.1333721, 27.2630739 57.1333145, 27.2629575 57.1332659)",,,
1084391454,False,,Ezera iela,residential,,False,441.8950000000001,"LINESTRING (27.2645234 57.1339855, 27.2652881 57.1341613, 27.2662306 57.1343158, 27.2670851 57.1344599, 27.2679273 57.1345743, 27.2684038 57.1346125, 27.2689015 57.1346202, 27.2693047 57.1346038, 27.2696956 57.1345588, 27.2699628 57.1344817, 27.2701561 57.134414, 27.2707411 57.1341807, 27.2713012 57.1339502)",,,
206259717,False,,,residential,,True,38.887,"LINESTRING (27.2714165 57.1338818, 27.2720454 57.1339581)",,,
1084391454,False,,Ezera iela,residential,,True,10.308,"LINESTRING (27.2714165 57.1338818, 27.2713012 57.1339502)",,,
