osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name
31252335,2,SH4,primary,90,False,True,25.228,"LINESTRING (20.0223992 40.3014099, 20.0221304 40.3015071)",
"[371240430, 1068606287]",2,SH4,primary,40,False,False,869.4499999999999,"LINESTRING (20.0223992 40.3014099, 20.0224341 40.3013843, 20.0225495 40.3013138, 20.0226487 40.301233, 20.0227185 40.3011399, 20.0227842 40.3010264, 20.022807 40.3008985, 20.0228194 40.300767, 20.022805 40.3006014, 20.0227319 40.3002413, 20.0226822 40.3000445, 20.0226447 40.2998685, 20.0226366 40.2997683, 20.0226206 40.299666, 20.0226098 40.2995535, 20.0225991 40.2993714, 20.0225978 40.2990687, 20.022589 40.2988977, 20.0225843 40.298807, 20.0225789 40.2987033, 20.0225512 40.2984079, 20.022532 40.2979753, 20.0224556 40.2976418, 20.0223491 40.2972455, 20.0223227 40.2971609, 20.0222763 40.2970279, 20.0220916 40.2964985, 20.0220132 40.296292, 20.0219371 40.2960531, 20.0219028 40.295902, 20.0218209 40.2954232, 20.0216297 40.2944325, 20.0216123 40.2942576, 20.0215856 40.2941414, 20.0215613 40.2940338, 20.0215264 40.2939297, 20.0214972 40.2938704, 20.0214673 40.2937997)",
1022090106,,,primary_link,,True,False,25.417,"LINESTRING (20.022108 40.3013558, 20.0223992 40.3014099)",
1004022349,,,secondary,,True,False,17.266,"LINESTRING (20.022108 40.3013558, 20.0221287 40.3013939, 20.0221348 40.3014178, 20.0221378 40.3014582, 20.0221304 40.3015071)",
30455575,,,secondary,,False,True,549.4119999999999,"LINESTRING (20.017044 40.2980192, 20.0170455 40.298062, 20.0170838 40.2981166, 20.0171856 40.2981657, 20.017327 40.2982005, 20.0175046 40.2982522, 20.0177452 40.2983376, 20.0181275 40.2985062, 20.0189951 40.2988981, 20.0191621 40.2989818, 20.0193231 40.2990731, 20.019526 40.2991861, 20.0195979 40.2992452, 20.0196695 40.299304, 20.0197872 40.2994055, 20.019961 40.2995849, 20.0200393 40.2996772, 20.0201647 40.2998251, 20.0203688 40.3000596, 20.0204958 40.3002271, 20.0206148 40.3003565, 20.0207511 40.3004732, 20.0209175 40.3006074, 20.021201 40.3007912, 20.0216873 40.301073, 20.0217891 40.3011399, 20.0218372 40.3011727)",
467831007,2,,tertiary,80,False,False,324.454,"LINESTRING (20.017044 40.2980192, 20.017095 40.2979843, 20.017179 40.2979656, 20.017275 40.2979996, 20.0173291 40.2980263, 20.0173914 40.2980579, 20.0174836 40.2980969, 20.0177458 40.2982108, 20.0182891 40.2984273, 20.0193517 40.2988155, 20.0195504 40.2988908, 20.0196422 40.2989223, 20.019763 40.2989637, 20.0199613 40.2990032, 20.02007 40.2990043, 20.0201654 40.2989785, 20.020234 40.2989418, 20.020299 40.2988618, 20.0203576 40.2987571)",
167957317,,,residential,40,False,True,101.42099999999999,"LINESTRING (20.0203576 40.2987571, 20.0202516 40.2987376, 20.0201586 40.2987403, 20.0200637 40.2987551, 20.0199939 40.2987867, 20.019954 40.2988158, 20.0199066 40.2988339, 20.0198545 40.2988318, 20.0197857 40.2988144, 20.0195886 40.298748, 20.0192903 40.2985844)",
167957330,2,,tertiary,40,False,False,24.58,"LINESTRING (20.0203576 40.2987571, 20.0203949 40.29867, 20.0204408 40.2985454)",Ali Pashë Tepelena
467831007,2,,tertiary,80,False,True,324.45399999999995,"LINESTRING (20.0203576 40.2987571, 20.020299 40.2988618, 20.020234 40.2989418, 20.0201654 40.2989785, 20.02007 40.2990043, 20.0199613 40.2990032, 20.019763 40.2989637, 20.0196422 40.2989223, 20.0195504 40.2988908, 20.0193517 40.2988155, 20.0182891 40.2984273, 20.0177458 40.2982108, 20.0174836 40.2980969, 20.0173914 40.2980579, 20.0173291 40.2980263, 20.017275 40.2979996, 20.017179 40.2979656, 20.017095 40.2979843, 20.017044 40.2980192)",
167957316,,,residential,40,False,False,32.107,"LINESTRING (20.0204408 40.2985454, 20.0205547 40.2985623, 20.0205963 40.2985615, 20.0206452 40.2985235, 20.0206495 40.2985201, 20.0206963 40.2985046, 20.0207506 40.2985055, 20.0207849 40.2985206)",
"[167957330, 755054380]",2,,"['living_street', 'tertiary']",40,False,"[False, True]",200.819,"LINESTRING (20.0204408 40.2985454, 20.0207713 40.297417, 20.0208062 40.2971536, 20.0206848 40.2971362, 20.0203114 40.2970772)","['Bilbilenjte', 'Ali Pashë Tepelena']"
167957330,2,,tertiary,40,False,True,24.58,"LINESTRING (20.0204408 40.2985454, 20.0203949 40.29867, 20.0203576 40.2987571)",Ali Pashë Tepelena
183029252,,,residential,40,False,True,31.302,"LINESTRING (20.0195172 40.2945248, 20.019195 40.2946621)",Tafil Buzi
183029252,,,residential,40,False,False,38.358,"LINESTRING (20.0195172 40.2945248, 20.0196631 40.2945031, 20.0197711 40.2945098, 20.0199559 40.2945579)",Tafil Buzi
439876767,,,residential,40,False,False,50.666000000000004,"LINESTRING (20.0195172 40.2945248, 20.0195011 40.2944842, 20.0195025 40.2944607, 20.0195186 40.2944381, 20.0195534 40.2944034, 20.0195843 40.2943737, 20.019603 40.2943502, 20.0196245 40.2943215, 20.0196392 40.2942908, 20.019646 40.2942653, 20.019646 40.2942366, 20.0196366 40.2942141, 20.0196111 40.2941967, 20.0195869 40.2941773, 20.0195601 40.2941548, 20.0195413 40.2941313)",
167957320,,,residential,40,False,False,156.252,"LINESTRING (20.0199559 40.2945579, 20.0198815 40.2947857, 20.0197913 40.2951529, 20.0197457 40.2953051, 20.0196748 40.2954573, 20.0195444 40.2956376, 20.0194502 40.2959013)",
183029252,,,residential,40,False,False,62.303,"LINESTRING (20.0199559 40.2945579, 20.0203735 40.2946376, 20.0204274 40.2946479, 20.0206546 40.2947248)",Tafil Buzi
183029252,,,residential,40,False,True,38.358,"LINESTRING (20.0199559 40.2945579, 20.0197711 40.2945098, 20.0196631 40.2945031, 20.0195172 40.2945248)",Tafil Buzi
183029252,,,residential,40,False,False,31.302,"LINESTRING (20.019195 40.2946621, 20.0195172 40.2945248)",Tafil Buzi
183029252,,,residential,40,False,True,4.171,"LINESTRING (20.019195 40.2946621, 20.019152 40.2946803)",Tafil Buzi
167957328,,,residential,40,False,True,52.543,"LINESTRING (20.019195 40.2946621, 20.0191592 40.2945785, 20.0191192 40.2945249, 20.0190567 40.2944758, 20.0187883 40.2943836, 20.0187525 40.2943713)",
167957313,,,tertiary,,False,True,153.149,"LINESTRING (20.0206546 40.2947248, 20.0206065 40.2947776, 20.0205787 40.2948357, 20.020492 40.2951526, 20.0204194 40.2954293, 20.0202679 40.2960064, 20.0202504 40.2960615)",Batalioni Baba Abaz
183029252,,,residential,40,False,True,62.303,"LINESTRING (20.0206546 40.2947248, 20.0204274 40.2946479, 20.0203735 40.2946376, 20.0199559 40.2945579)",Tafil Buzi
755054378,,,tertiary,,False,False,25.124000000000002,"LINESTRING (20.0206546 40.2947248, 20.0207263 40.2947147, 20.0209489 40.2947283)",Tafil Buzi
183029252,,,residential,40,False,False,4.171,"LINESTRING (20.019152 40.2946803, 20.019195 40.2946621)",Tafil Buzi
167957325,,,residential,40,False,False,124.90299999999999,"LINESTRING (20.019152 40.2946803, 20.0191345 40.2948678, 20.0188882 40.2954839, 20.018808 40.2957686)",Lbilta
183029252,,,residential,40,False,True,131.467,"LINESTRING (20.019152 40.2946803, 20.0183005 40.2950431, 20.0177775 40.2952249)",Tafil Buzi
"[1068106937, 467831005]",,,living_street,,False,True,205.851,"LINESTRING (20.0209489 40.2947283, 20.0209333 40.295448, 20.0209178 40.2961648, 20.0208948 40.296579)",Ali Pashë Tepelena
755054378,,,tertiary,,False,True,25.124000000000002,"LINESTRING (20.0209489 40.2947283, 20.0207263 40.2947147, 20.0206546 40.2947248)",Tafil Buzi
167957314,,,residential,40,False,False,43.744,"LINESTRING (20.015592 40.2952036, 20.0159335 40.2953285, 20.016051 40.2953823)",Bilbilenjte
167957328,,,residential,40,False,False,125.684,"LINESTRING (20.0177775 40.2952249, 20.0175989 40.2950904, 20.0175522 40.2950212, 20.0175397 40.2949416, 20.0175469 40.2948854, 20.0180601 40.2943981, 20.0181546 40.2943297)",
183029252,,,residential,40,False,False,131.467,"LINESTRING (20.0177775 40.2952249, 20.0183005 40.2950431, 20.019152 40.2946803)",Tafil Buzi
183029252,,,residential,40,False,True,77.68100000000001,"LINESTRING (20.0177775 40.2952249, 20.017716 40.2952611, 20.017653 40.2952982, 20.0175462 40.2953579, 20.0172104 40.2956231, 20.0171428 40.2957191)",Tafil Buzi
694711968,,,residential,40,False,True,16.63,"LINESTRING (20.0171428 40.2957191, 20.01702 40.2958357)",Ago Celi
167957326,,,residential,40,False,False,164.731,"LINESTRING (20.0171428 40.2957191, 20.0173255 40.2957779, 20.0177606 40.2958488, 20.0183293 40.2959416, 20.0183929 40.2959475, 20.0185156 40.2956996, 20.018808 40.2957686)",Bilbilenjte
183029252,,,residential,40,False,False,77.681,"LINESTRING (20.0171428 40.2957191, 20.0172104 40.2956231, 20.0175462 40.2953579, 20.017653 40.2952982, 20.017716 40.2952611, 20.0177775 40.2952249)",Tafil Buzi
167957325,,,residential,40,False,False,109.118,"LINESTRING (20.018808 40.2957686, 20.0186802 40.2961278, 20.018451 40.2967113)",Lbilta
167957325,,,residential,40,False,True,124.903,"LINESTRING (20.018808 40.2957686, 20.0188882 40.2954839, 20.0191345 40.2948678, 20.019152 40.2946803)",Lbilta
167957326,,,residential,40,False,False,56.429,"LINESTRING (20.018808 40.2957686, 20.019345 40.2958796, 20.0194502 40.2959013)",Bilbilenjte
167957326,,,residential,40,False,True,164.73100000000002,"LINESTRING (20.018808 40.2957686, 20.0185156 40.2956996, 20.0183929 40.2959475, 20.0183293 40.2959416, 20.0177606 40.2958488, 20.0173255 40.2957779, 20.0171428 40.2957191)",Bilbilenjte
694711967,,,residential,40,False,False,45.683,"LINESTRING (20.01702 40.2958357, 20.0174361 40.2960966)",Bilbilenjte
