osmid,ref,highway,oneway,reversed,length,bridge,geometry,name,lanes
295656391,,residential,False,True,242.701,,"LINESTRING (20.3206676 41.1825738, 20.3201848 41.1821625, 20.3199247 41.1819536, 20.3198107 41.1818476, 20.319711 41.1817662, 20.3195934 41.1816972, 20.3195498 41.1816627, 20.3195245 41.1816148, 20.3194955 41.1815378, 20.3194609 41.1814836, 20.3194029 41.1814395, 20.3193322 41.1814117, 20.3192051 41.1813821, 20.3190724 41.1813476, 20.3189319 41.1812867, 20.3187521 41.181201, 20.3185912 41.1811331)",,
1241365673,,residential,False,True,158.69000000000003,,"LINESTRING (20.3206676 41.1825738, 20.3205858 41.1825592, 20.3205121 41.1825562, 20.3202662 41.1825611, 20.3201827 41.1825661, 20.320123 41.1825581, 20.3200698 41.1825453, 20.3200321 41.1825415, 20.3199996 41.1825565, 20.3199749 41.1825853, 20.3199623 41.1826238, 20.3199683 41.1826565, 20.3199878 41.1826873, 20.3201081 41.182776, 20.3201403 41.1828097, 20.32015 41.1828519, 20.3201438 41.1829034, 20.3201124 41.1829478, 20.3200337 41.1829789, 20.3199649 41.1829892, 20.3199025 41.1829887, 20.3198229 41.1829739, 20.3197452 41.1829506, 20.3196409 41.1829146, 20.3195329 41.1828964)",Rruga Jakup Biçaku,
295656403,,residential,False,False,166.63400000000001,,"LINESTRING (20.3195329 41.1828964, 20.3196489 41.1829631, 20.31977 41.1830013, 20.3198684 41.1830318, 20.3199207 41.1830524, 20.3199351 41.18307, 20.3199388 41.1830889, 20.3199335 41.1831131, 20.3199066 41.1831507, 20.3198509 41.1831953, 20.3197372 41.1832593, 20.3196004 41.1833311, 20.3194216 41.183444, 20.3192726 41.183535, 20.3191379 41.1836296, 20.3190226 41.1837195, 20.3189585 41.1837834, 20.31889 41.1838703)",,
1241365673,,residential,False,False,158.69,,"LINESTRING (20.3195329 41.1828964, 20.3196409 41.1829146, 20.3197452 41.1829506, 20.3198229 41.1829739, 20.3199025 41.1829887, 20.3199649 41.1829892, 20.3200337 41.1829789, 20.3201124 41.1829478, 20.3201438 41.1829034, 20.32015 41.1828519, 20.3201403 41.1828097, 20.3201081 41.182776, 20.3199878 41.1826873, 20.3199683 41.1826565, 20.3199623 41.1826238, 20.3199749 41.1825853, 20.3199996 41.1825565, 20.3200321 41.1825415, 20.3200698 41.1825453, 20.320123 41.1825581, 20.3201827 41.1825661, 20.3202662 41.1825611, 20.3205121 41.1825562, 20.3205858 41.1825592, 20.3206676 41.1825738)",Rruga Jakup Biçaku,
1241365673,,residential,False,True,203.993,,"LINESTRING (20.3195329 41.1828964, 20.3192241 41.182838, 20.3190969 41.1828209, 20.3189692 41.1828177, 20.3188349 41.1828229, 20.3183965 41.1828617, 20.3183004 41.1828573, 20.3182049 41.1828449, 20.3181106 41.182816, 20.3180374 41.1827803, 20.3179615 41.1827122, 20.3178319 41.1825652, 20.3178073 41.1825169, 20.3178047 41.1824684, 20.317819 41.1824154, 20.3179802 41.1821846)",Rruga Jakup Biçaku,
167173283,,residential,False,True,192.29299999999998,,"LINESTRING (20.3198743 41.1806102, 20.3198193 41.1806164, 20.3197246 41.18062, 20.3196259 41.1806162, 20.3194818 41.1805971, 20.3191351 41.1805386, 20.318765 41.1804581, 20.3185866 41.1804133, 20.3184467 41.1803749, 20.3183495 41.1803421, 20.3182566 41.1803071, 20.3181132 41.1802462, 20.3179584 41.180162, 20.3177394 41.1800586)",Rruga Shebeniku,
"[203485512, 203485513, 177268510]",,residential,False,False,75.95799999999998,yes,"LINESTRING (20.3198743 41.1806102, 20.3199501 41.180583, 20.3200029 41.1805474, 20.3200553 41.1804855, 20.3201073 41.180398, 20.320264 41.1800859, 20.3202951 41.1800267)","['10 Nentori', '10 Nëntori']",
167173285,,residential,False,True,123.582,,"LINESTRING (20.3173462 41.1793329, 20.3171917 41.1792014, 20.3169704 41.1790129, 20.316798 41.1788563, 20.3163901 41.1784861)",Rruga e Shese,
295656399,,residential,False,False,393.085,,"LINESTRING (20.3145718 41.1811223, 20.3147782 41.1810437, 20.3148399 41.1810276, 20.3148855 41.1810255, 20.3149203 41.1810356, 20.3149418 41.1810538, 20.3149606 41.1810861, 20.3150708 41.1812498, 20.3152583 41.1815282, 20.3153307 41.1816352, 20.3154005 41.1817099, 20.315497 41.1817846, 20.3156043 41.1818593, 20.3156955 41.1819138, 20.3158323 41.1819844, 20.3161783 41.182154, 20.316299 41.1822125, 20.3163714 41.1822408, 20.3164572 41.182267, 20.3165511 41.1822973, 20.3165887 41.1823094, 20.3166343 41.1823417, 20.3166638 41.182374, 20.316696 41.1824326, 20.3167577 41.182592, 20.3167791 41.1826344, 20.3168086 41.1826748, 20.3168569 41.1827152, 20.3169266 41.1827596, 20.3169937 41.1827919, 20.3170447 41.1828181, 20.3170742 41.1828504, 20.3170822 41.1828888, 20.3170715 41.1829292, 20.317042 41.1829594, 20.3169932 41.1829785, 20.3169395 41.1829911, 20.3168574 41.1830036, 20.3166298 41.1830238, 20.3165495 41.1830347, 20.3164751 41.1830529, 20.3164036 41.1830926, 20.3163551 41.1831317, 20.3163219 41.1831693)",Rruga Qazim Murtini,
549932774,,tertiary,False,False,164.03000000000003,,"LINESTRING (20.3145718 41.1811223, 20.314858 41.181561, 20.3151 41.1818774, 20.3152416 41.1820304, 20.31533 41.1821253, 20.3154285 41.1822311, 20.315477 41.1822898, 20.3155104 41.1823498, 20.3155215 41.1824048)",Rruga Arberia,
"[167173290, 549932774]",,tertiary,False,True,172.45899999999997,,"LINESTRING (20.3145718 41.1811223, 20.3145442 41.1810791, 20.3143624 41.1807943, 20.3148836 41.1805996, 20.315064 41.1805276, 20.3152314 41.1804608, 20.3154821 41.1803582, 20.3155377 41.1803362, 20.3156714 41.1802833, 20.3157184 41.1802693, 20.3157702 41.180267)","['Rruga Jakup Biçaku', 'Rruga Arberia']",
295656391,,residential,False,False,242.70100000000002,,"LINESTRING (20.3185912 41.1811331, 20.3187521 41.181201, 20.3189319 41.1812867, 20.3190724 41.1813476, 20.3192051 41.1813821, 20.3193322 41.1814117, 20.3194029 41.1814395, 20.3194609 41.1814836, 20.3194955 41.1815378, 20.3195245 41.1816148, 20.3195498 41.1816627, 20.3195934 41.1816972, 20.319711 41.1817662, 20.3198107 41.1818476, 20.3199247 41.1819536, 20.3201848 41.1821625, 20.3206676 41.1825738)",,
295656391,,residential,False,True,135.67299999999997,,"LINESTRING (20.3185912 41.1811331, 20.3185289 41.1812271, 20.3185041 41.1813183, 20.3184751 41.1815558, 20.3184649 41.1817228, 20.3184575 41.1817901, 20.3184198 41.1818512, 20.3183287 41.1819506, 20.3181691 41.182103, 20.3181079 41.1821446, 20.3180484 41.1821686, 20.3179802 41.1821846)",,
736620182,,residential,False,True,188.822,,"LINESTRING (20.3185912 41.1811331, 20.3186845 41.1810036, 20.3186935 41.1809533, 20.3186854 41.1809139, 20.3186442 41.1808756, 20.3185456 41.1808222, 20.3182926 41.1807266, 20.3181743 41.1806732, 20.3180932 41.1806071, 20.3179344 41.1804291, 20.3178867 41.1803638, 20.317782 41.1802675, 20.3176376 41.1801828, 20.3174108 41.1800934, 20.317298 41.1800634, 20.3171978 41.1800408)",,
169342880,,secondary,False,False,74.55199999999999,,"LINESTRING (20.3125438 41.1786785, 20.3124979 41.1789592, 20.3124812 41.1791761, 20.3124709 41.1793463)",Rruga e Dibrës,
307541610,,secondary,False,True,25.043,,"LINESTRING (20.3125438 41.1786785, 20.3125042 41.1786309, 20.3124733 41.1785977, 20.3124237 41.178558, 20.3123501 41.1785089)",Rruga e Dibres,
167173277,SH3,primary,False,False,48.489,,"LINESTRING (20.3123501 41.1785089, 20.3128389 41.1782748)",,
307541610,,secondary,False,False,25.043000000000003,,"LINESTRING (20.3123501 41.1785089, 20.3124237 41.178558, 20.3124733 41.1785977, 20.3125042 41.1786309, 20.3125438 41.1786785)",Rruga e Dibres,
"[503413482, 503413483, 734281053, 167173278]",SH3,primary,False,True,263.668,yes,"LINESTRING (20.3123501 41.1785089, 20.3122563 41.178561, 20.3121661 41.1786077, 20.3120671 41.1786711, 20.3119914 41.1787315, 20.3118914 41.1788335, 20.3118217 41.178918, 20.3117464 41.1790401, 20.3117122 41.1791123, 20.3116799 41.1792093, 20.3116477 41.1793099, 20.3113724 41.1805536, 20.3113429 41.1806699)",Shkumbini,3
239339062,,tertiary,False,True,126.474,,"LINESTRING (20.3155215 41.1824048, 20.3141104 41.182812)",,
"[167173281, 167173284, 549932774]",,tertiary,False,False,196.77499999999998,yes,"LINESTRING (20.3155215 41.1824048, 20.3155104 41.1825254, 20.315489 41.182689, 20.3154756 41.1827899, 20.3154622 41.1828848, 20.3154541 41.1829958, 20.3154514 41.1831149, 20.3154568 41.1832481, 20.3154633 41.1834233, 20.3154748 41.183541, 20.3154867 41.1836327, 20.3155044 41.1836951, 20.3155613 41.1838477, 20.3155848 41.1839288, 20.3155854 41.1840092, 20.3155795 41.1840823, 20.3155506 41.1841589)","['Rruga Arberia', 'Rruga Çermenika']",
549932774,,tertiary,False,True,164.03,,"LINESTRING (20.3155215 41.1824048, 20.3155104 41.1823498, 20.315477 41.1822898, 20.3154285 41.1822311, 20.31533 41.1821253, 20.3152416 41.1820304, 20.3151 41.1818774, 20.314858 41.181561, 20.3145718 41.1811223)",Rruga Arberia,
167173277,SH3,primary,False,False,7.325,,"LINESTRING (20.3128389 41.1782748, 20.3129141 41.1782411)",,
167173277,SH3,primary,False,True,48.489,,"LINESTRING (20.3128389 41.1782748, 20.3123501 41.1785089)",,
503413481,,secondary,True,False,51.476,,"LINESTRING (20.3128389 41.1782748, 20.3126827 41.1784509, 20.3126327 41.1785247, 20.31258 41.1785977, 20.3125438 41.1786785)",,
"[167173281, 167173284, 549932774]",,tertiary,False,True,196.775,yes,"LINESTRING (20.3155506 41.1841589, 20.3155795 41.1840823, 20.3155854 41.1840092, 20.3155848 41.1839288, 20.3155613 41.1838477, 20.3155044 41.1836951, 20.3154867 41.1836327, 20.3154748 41.183541, 20.3154633 41.1834233, 20.3154568 41.1832481, 20.3154514 41.1831149, 20.3154541 41.1829958, 20.3154622 41.1828848, 20.3154756 41.1827899, 20.315489 41.182689, 20.3155104 41.1825254, 20.3155215 41.1824048)","['Rruga Arberia', 'Rruga Çermenika']",
182328715,,residential,False,False,55.43,,"LINESTRING (20.3155506 41.1841589, 20.3158738 41.1841605, 20.3159852 41.1841727, 20.3160416 41.1841848, 20.3160925 41.184205, 20.3161875 41.1842473)",Rruga Hajdar Bllashmi,
239339062,,tertiary,False,False,126.474,,"LINESTRING (20.3141104 41.182812, 20.3155215 41.1824048)",,
"[307553416, 169342880]",,secondary,False,True,422.538,,"LINESTRING (20.3141104 41.182812, 20.3139259 41.1823331, 20.3138514 41.1821637, 20.3137683 41.1819841, 20.3136825 41.1818225, 20.3135759 41.1816639, 20.3134625 41.181505, 20.3133541 41.1813727, 20.31329 41.1812945, 20.3129528 41.1808522, 20.3127015 41.1805163, 20.3124706 41.1801862, 20.3124054 41.1800725, 20.3123589 41.1799827, 20.3123366 41.1798983, 20.3123268 41.1798026, 20.3123294 41.1796909, 20.3123369 41.1795554, 20.3123512 41.1794972, 20.3123838 41.179447, 20.3124709 41.1793463)",Rruga e Dibrës,
167173290,,tertiary,False,False,99.322,,"LINESTRING (20.3168542 41.1805572, 20.3168158 41.1805705, 20.3167714 41.1805751, 20.3166385 41.1805743, 20.3165592 41.1805703, 20.3164972 41.1805572, 20.3161977 41.1804377, 20.3157702 41.180267)",Rruga Jakup Biçaku,
167173290,,tertiary,False,True,64.576,,"LINESTRING (20.3168542 41.1805572, 20.3171714 41.1801255, 20.3171893 41.180087, 20.3171978 41.1800408)",Rruga Jakup Biçaku,
1241365673,,residential,False,False,226.639,,"LINESTRING (20.3168542 41.1805572, 20.3169223 41.1805994, 20.3170061 41.180648, 20.3170774 41.1806929, 20.3171794 41.1807474, 20.3172679 41.1807898, 20.3173379 41.1808158, 20.3174883 41.1808717, 20.3176347 41.1809206, 20.317683 41.1809428, 20.3177044 41.180965, 20.3177178 41.1809973, 20.3177205 41.1810256, 20.3177205 41.1810841, 20.3177366 41.1811406, 20.3177581 41.1811951, 20.317801 41.1812658, 20.3178361 41.1813232, 20.317937 41.1814881, 20.3179878 41.1815867, 20.3180201 41.1816747, 20.3180292 41.1817187, 20.318018 41.1817718, 20.3179888 41.1818391, 20.3179727 41.1818774, 20.31797 41.1819117, 20.3179727 41.1819501, 20.3179888 41.1820207, 20.3179941 41.1820813, 20.3179941 41.1821277, 20.3179802 41.1821846)",Rruga Jakup Biçaku,
307555940,,residential,False,False,77.97500000000001,,"LINESTRING (20.3171888 41.178485, 20.3172401 41.1785202, 20.3179413 41.1788979)",,
307555940,,residential,False,True,36.612,,"LINESTRING (20.3171888 41.178485, 20.31717 41.1784244, 20.3171673 41.1783538, 20.3171983 41.1781588)",,
754717805,,residential,False,False,38.226,,"LINESTRING (20.3171888 41.178485, 20.3172422 41.1786276, 20.3172778 41.1786942, 20.3173583 41.1788022)",,
307555940,,residential,False,False,36.612,,"LINESTRING (20.3171983 41.1781588, 20.3171673 41.1783538, 20.31717 41.1784244, 20.3171888 41.178485)",,
307555940,,residential,False,True,62.10600000000001,,"LINESTRING (20.3171983 41.1781588, 20.3172268 41.1779869, 20.317237 41.1778908, 20.3172278 41.1778215, 20.3171969 41.1777617, 20.3171618 41.1777063, 20.3170851 41.1776325)",,
307555945,,residential,False,True,173.70199999999997,,"LINESTRING (20.3171983 41.1781588, 20.3173039 41.1781675, 20.3173522 41.1781654, 20.3174057 41.178163, 20.3175253 41.1779583, 20.3175776 41.1778758, 20.3176427 41.1778014, 20.3176708 41.1777837, 20.3177148 41.1777824, 20.3177709 41.1777806, 20.3178416 41.177758, 20.3178813 41.1777352, 20.3179186 41.1776971, 20.3179532 41.1776482, 20.3180193 41.1775497, 20.3180606 41.1774988, 20.3181225 41.1774554, 20.3182031 41.1774163, 20.3183627 41.1773776, 20.318438 41.1773675, 20.3185231 41.177363, 20.3185799 41.1773698, 20.3186298 41.1773888, 20.3187011 41.1774178)",,
167173283,,residential,False,False,192.29300000000003,,"LINESTRING (20.3177394 41.1800586, 20.3179584 41.180162, 20.3181132 41.1802462, 20.3182566 41.1803071, 20.3183495 41.1803421, 20.3184467 41.1803749, 20.3185866 41.1804133, 20.318765 41.1804581, 20.3191351 41.1805386, 20.3194818 41.1805971, 20.3196259 41.1806162, 20.3197246 41.18062, 20.3198193 41.1806164, 20.3198743 41.1806102)",Rruga Shebeniku,
167173283,,residential,False,True,111.003,,"LINESTRING (20.3177394 41.1800586, 20.3175105 41.1799759, 20.3171083 41.1798261, 20.3170245 41.179783, 20.3169574 41.1797333, 20.3168808 41.1796524, 20.3167754 41.1795499, 20.3166814 41.1794892)",Rruga Shebeniku,
736620181,,residential,False,False,46.498,,"LINESTRING (20.3177394 41.1800586, 20.3175759 41.1800306, 20.3174641 41.1800193, 20.3173353 41.1800145, 20.3171894 41.1800209)",,
203485512,,residential,False,True,232.70999999999998,,"LINESTRING (20.3197647 41.1783836, 20.3195246 41.1786745, 20.3194903 41.178723, 20.3194667 41.1787747, 20.3194613 41.1788171, 20.3194694 41.1788736, 20.319484 41.1789187, 20.3195203 41.1789836, 20.3195616 41.179037, 20.3196037 41.179072, 20.3196615 41.1791098, 20.3197492 41.1791516, 20.319919 41.179204, 20.3201721 41.1792753, 20.3202579 41.1793116, 20.3203062 41.179348, 20.3203599 41.1794086, 20.3203921 41.1794651, 20.3204108 41.1795075, 20.3204242 41.1795741, 20.3204242 41.1796246, 20.3204189 41.1796872, 20.3204055 41.1797598, 20.3203733 41.1798527, 20.3203363 41.1799441, 20.3202951 41.1800267)",10 Nentori,
307555945,,residential,False,False,178.43200000000002,,"LINESTRING (20.3197647 41.1783836, 20.319742 41.1783249, 20.3197322 41.1782607, 20.319734 41.1781301, 20.319726 41.1780575, 20.3197152 41.1780232, 20.3196883 41.177997, 20.3196445 41.1779852, 20.319577 41.1779862, 20.3194855 41.1779962, 20.3193656 41.1780153, 20.3193003 41.1780181, 20.3192451 41.1780209, 20.3191741 41.1780156, 20.3191414 41.1780059, 20.319126 41.1779853, 20.3191198 41.1779525, 20.3190937 41.1779203, 20.3190561 41.1778962, 20.3190096 41.1778796, 20.3188856 41.1778425, 20.3188517 41.1778185, 20.3188394 41.1777959, 20.3188399 41.177774, 20.3188774 41.1776316, 20.3188907 41.1775835, 20.3188935 41.1775467, 20.3188849 41.1775156, 20.3188591 41.1774849, 20.3188019 41.1774545, 20.3187011 41.1774178)",,
307555940,,residential,False,True,77.97500000000001,,"LINESTRING (20.3179413 41.1788979, 20.3172401 41.1785202, 20.3171888 41.178485)",,
167173290,,tertiary,False,False,2.322,,"LINESTRING (20.3171894 41.1800209, 20.3171978 41.1800408)",Rruga Jakup Biçaku,
167173290,,tertiary,False,True,73.619,,"LINESTRING (20.3171894 41.1800209, 20.317167 41.1800031, 20.3171158 41.1799751, 20.3170659 41.1799408, 20.3169884 41.1798758, 20.3169299 41.1798208, 20.3168626 41.1797476, 20.3167701 41.1796228, 20.3166814 41.1794892)",Rruga Jakup Biçaku,
736620181,,residential,False,True,46.498000000000005,,"LINESTRING (20.3171894 41.1800209, 20.3173353 41.1800145, 20.3174641 41.1800193, 20.3175759 41.1800306, 20.3177394 41.1800586)",,
"[307555949, 307555950]",,residential,False,"[False, True]",149.06900000000002,,"LINESTRING (20.3155011 41.1794348, 20.3154724 41.1794164, 20.3154366 41.1793934, 20.3153951 41.1793732, 20.3153589 41.1793752, 20.31532 41.1793954, 20.3151321 41.1795009, 20.3151671 41.1797901, 20.3151752 41.179895, 20.3151912 41.1799475, 20.3152181 41.1799879, 20.3152606 41.1800341, 20.3153289 41.180076, 20.3155525 41.1801781, 20.3157702 41.180267)",,
167173290,,tertiary,False,True,2.322,,"LINESTRING (20.3171978 41.1800408, 20.3171894 41.1800209)",Rruga Jakup Biçaku,
167173290,,tertiary,False,False,64.576,,"LINESTRING (20.3171978 41.1800408, 20.3171893 41.180087, 20.3171714 41.1801255, 20.3168542 41.1805572)",Rruga Jakup Biçaku,
736620182,,residential,False,False,188.822,,"LINESTRING (20.3171978 41.1800408, 20.317298 41.1800634, 20.3174108 41.1800934, 20.3176376 41.1801828, 20.317782 41.1802675, 20.3178867 41.1803638, 20.3179344 41.1804291, 20.3180932 41.1806071, 20.3181743 41.1806732, 20.3182926 41.1807266, 20.3185456 41.1808222, 20.3186442 41.1808756, 20.3186854 41.1809139, 20.3186935 41.1809533, 20.3186845 41.1810036, 20.3185912 41.1811331)",,
"[167173290, 549932774]",,tertiary,False,False,172.45900000000003,,"LINESTRING (20.3157702 41.180267, 20.3157184 41.1802693, 20.3156714 41.1802833, 20.3155377 41.1803362, 20.3154821 41.1803582, 20.3152314 41.1804608, 20.315064 41.1805276, 20.3148836 41.1805996, 20.3143624 41.1807943, 20.3145442 41.1810791, 20.3145718 41.1811223)","['Rruga Jakup Biçaku', 'Rruga Arberia']",
167173290,,tertiary,False,True,99.322,,"LINESTRING (20.3157702 41.180267, 20.3161977 41.1804377, 20.3164972 41.1805572, 20.3165592 41.1805703, 20.3166385 41.1805743, 20.3167714 41.1805751, 20.3168158 41.1805705, 20.3168542 41.1805572)",Rruga Jakup Biçaku,
"[307555949, 307555950]",,residential,False,"[False, True]",149.06900000000002,,"LINESTRING (20.3157702 41.180267, 20.3155525 41.1801781, 20.3153289 41.180076, 20.3152606 41.1800341, 20.3152181 41.1799879, 20.3151912 41.1799475, 20.3151752 41.179895, 20.3151671 41.1797901, 20.3151321 41.1795009, 20.31532 41.1793954, 20.3153589 41.1793752, 20.3153951 41.1793732, 20.3154366 41.1793934, 20.3154724 41.1794164, 20.3155011 41.1794348)",,
307555945,,residential,False,False,173.702,,"LINESTRING (20.3187011 41.1774178, 20.3186298 41.1773888, 20.3185799 41.1773698, 20.3185231 41.177363, 20.318438 41.1773675, 20.3183627 41.1773776, 20.3182031 41.1774163, 20.3181225 41.1774554, 20.3180606 41.1774988, 20.3180193 41.1775497, 20.3179532 41.1776482, 20.3179186 41.1776971, 20.3178813 41.1777352, 20.3178416 41.177758, 20.3177709 41.1777806, 20.3177148 41.1777824, 20.3176708 41.1777837, 20.3176427 41.1778014, 20.3175776 41.1778758, 20.3175253 41.1779583, 20.3174057 41.178163, 20.3173522 41.1781654, 20.3173039 41.1781675, 20.3171983 41.1781588)",,
307555945,,residential,False,True,178.432,,"LINESTRING (20.3187011 41.1774178, 20.3188019 41.1774545, 20.3188591 41.1774849, 20.3188849 41.1775156, 20.3188935 41.1775467, 20.3188907 41.1775835, 20.3188774 41.1776316, 20.3188399 41.177774, 20.3188394 41.1777959, 20.3188517 41.1778185, 20.3188856 41.1778425, 20.3190096 41.1778796, 20.3190561 41.1778962, 20.3190937 41.1779203, 20.3191198 41.1779525, 20.319126 41.1779853, 20.3191414 41.1780059, 20.3191741 41.1780156, 20.3192451 41.1780209, 20.3193003 41.1780181, 20.3193656 41.1780153, 20.3194855 41.1779962, 20.319577 41.1779862, 20.3196445 41.1779852, 20.3196883 41.177997, 20.3197152 41.1780232, 20.319726 41.1780575, 20.319734 41.1781301, 20.3197322 41.1782607, 20.319742 41.1783249, 20.3197647 41.1783836)",,
754717814,,residential,False,False,104.994,,"LINESTRING (20.3187011 41.1774178, 20.3184992 41.1777568, 20.3183602 41.1779472, 20.318147 41.1782644)",,
307558598,,living_street,False,False,78.007,,"LINESTRING (20.3159831 41.1837151, 20.3159564 41.1836373, 20.3159436 41.183591, 20.3159334 41.1835363, 20.3159377 41.1834669, 20.3159605 41.1833816, 20.3159975 41.1833208, 20.31604 41.1832724, 20.3161166 41.1832317, 20.3162157 41.1832042, 20.3163219 41.1831693)",,
754717814,,residential,False,True,104.994,,"LINESTRING (20.318147 41.1782644, 20.3183602 41.1779472, 20.3184992 41.1777568, 20.3187011 41.1774178)",,
295656403,,residential,False,True,166.63400000000001,,"LINESTRING (20.31889 41.1838703, 20.3189585 41.1837834, 20.3190226 41.1837195, 20.3191379 41.1836296, 20.3192726 41.183535, 20.3194216 41.183444, 20.3196004 41.1833311, 20.3197372 41.1832593, 20.3198509 41.1831953, 20.3199066 41.1831507, 20.3199335 41.1831131, 20.3199388 41.1830889, 20.3199351 41.18307, 20.3199207 41.1830524, 20.3198684 41.1830318, 20.31977 41.1830013, 20.3196489 41.1829631, 20.3195329 41.1828964)",,
754717795,,residential,False,False,49.854,,"LINESTRING (20.31889 41.1838703, 20.3190134 41.1839001, 20.3191791 41.1839529, 20.3192742 41.1839843, 20.3193781 41.1840243, 20.3194379 41.1840447)",Rruga Qazim Murtini,
754717795,,residential,False,True,63.744,,"LINESTRING (20.31889 41.1838703, 20.3188625 41.1838784, 20.3188322 41.1838785, 20.3187975 41.1838728, 20.3187606 41.1838572, 20.3186849 41.1838214, 20.3185896 41.1837876, 20.3184508 41.1837417, 20.3183951 41.1837129, 20.3183053 41.183668, 20.318213 41.1836348)",Rruga Qazim Murtini,
