osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,junction,tunnel
323520086,2,Bulevardi Skënderbeu,primary,40,False,True,18.459,"LINESTRING (19.5161189 42.0651967, 19.5159604 42.0653138)",SH5,,,
"[497636213, 323520086]",2,Bulevardi Skënderbeu,primary,40,False,False,129.93399999999997,"LINESTRING (19.5161189 42.0651967, 19.5165879 42.0648503, 19.5169163 42.0646078, 19.5171429 42.0644405, 19.5171641 42.0644248, 19.5172326 42.064371)",SH5,,,
369901405,1,Rruga e Jezuitëve,residential,,False,True,35.211,"LINESTRING (19.5161189 42.0651967, 19.516048 42.0651411, 19.5160234 42.065121, 19.5158308 42.0649632)",,,,
369901405,1,Rruga e Jezuitëve,residential,,False,False,98.197,"LINESTRING (19.5149777 42.0643515, 19.5151125 42.0644227, 19.5153553 42.0645803, 19.5155382 42.0647222, 19.5158308 42.0649632)",,,,
482420059,1,Rruga Baron Franz Nopcsa,living_street,10,True,False,153.18800000000002,"LINESTRING (19.5149777 42.0643515, 19.5148942 42.0644309, 19.5147878 42.0645576, 19.5146398 42.0647498, 19.5143554 42.0651266, 19.5143018 42.0652356, 19.5141687 42.0654063, 19.5140613 42.0655462)",,,,
323520086,2,Bulevardi Skënderbeu,primary,40,False,False,87.73899999999999,"LINESTRING (19.5152069 42.0658703, 19.5152169 42.0658629, 19.5159604 42.0653138)",SH5,,,
323520086,2,Bulevardi Skënderbeu,primary,40,False,True,164.83100000000002,"LINESTRING (19.5152069 42.0658703, 19.5148046 42.0661674, 19.5143307 42.0665173, 19.5143032 42.0665376, 19.5139525 42.0667966, 19.5138646 42.0668616, 19.5137912 42.0669157)",SH5,,,
323520086,2,Bulevardi Skënderbeu,primary,40,False,False,18.459,"LINESTRING (19.5159604 42.0653138, 19.5161189 42.0651967)",SH5,,,
48522566,1,Rruga At Shtjefën Gjeçovi,residential,20,False,True,24.636,"LINESTRING (19.5159604 42.0653138, 19.5160318 42.0653663, 19.5160721 42.065393, 19.5161734 42.0654689)",,,,
323520086,2,Bulevardi Skënderbeu,primary,40,False,True,87.73899999999999,"LINESTRING (19.5159604 42.0653138, 19.5152169 42.0658629, 19.5152069 42.0658703)",SH5,,,
333847463,1,Rruga Dr. Selaudin Bekteshi,residential,20,True,False,43.985,"LINESTRING (19.513854 42.0685549, 19.5136392 42.0687235, 19.5135684 42.0687815, 19.5134882 42.0688425)",,,,
"[48522594, 456954903]",1,Rruga Vaso Kadia,residential,20,True,False,144.642,"LINESTRING (19.513854 42.0685549, 19.5139039 42.068592, 19.5141769 42.0687975, 19.5142376 42.0688418, 19.5150572 42.0694589, 19.5150856 42.0694802)",,,,
318719574,2,Rruga Jeronim De Rada,tertiary,30,False,False,36.456,"LINESTRING (19.5162195 42.070331, 19.5165309 42.0700985)",,,,
318719574,2,Rruga Jeronim De Rada,tertiary,30,False,True,107.95599999999999,"LINESTRING (19.5162195 42.070331, 19.515881 42.0705832, 19.5155765 42.0707963, 19.5152767 42.0710037)",,,,
610388864,1,Rruga Oso Kuka,residential,20,True,False,93.867,"LINESTRING (19.5097872 42.068482, 19.508978 42.0690751)",,,,
332591260,1,Rruga Kongresi i Manastirit,residential,20,True,False,64.606,"LINESTRING (19.5097872 42.068482, 19.5101147 42.0686817, 19.5103571 42.0688296, 19.510392 42.0688508)",,,,
314841910,2,Rruga Evija Çelebiu,residential,20,False,True,73.655,"LINESTRING (19.5087873 42.0699946, 19.5087432 42.0699549, 19.5087172 42.0699314, 19.5085279 42.0697784, 19.5084566 42.0697127, 19.5083975 42.069655, 19.5083679 42.0696092, 19.5083502 42.0695509, 19.5083151 42.0694488)",,,,
759163657,2,Bulevardi Bujar Bishanaku,secondary,40,True,False,183.63400000000001,"LINESTRING (19.5087873 42.0699946, 19.5088734 42.0699333, 19.5103179 42.0689054, 19.510392 42.0688508)",,,,
760738372,1,,secondary,,True,False,12.835,"LINESTRING (19.5087873 42.0699946, 19.5088027 42.0699888, 19.5088199 42.0699873, 19.5088367 42.0699902, 19.5088512 42.0699972, 19.5088615 42.0700075, 19.5088666 42.0700197, 19.5088656 42.0700325, 19.5088588 42.0700443, 19.508847 42.0700537)",,,roundabout,
51925834,1,Rruga Berdicej,residential,,False,False,107.866,"LINESTRING (19.517137 42.0657079, 19.5172562 42.0658014, 19.517375 42.0658861, 19.5177265 42.0661358, 19.5180232 42.0663178, 19.5180725 42.0663481, 19.5180964 42.0663652)",,,,
372324969,1,Rruga Gjuhadol,residential,20,True,False,32.265,"LINESTRING (19.5180964 42.0663652, 19.5179089 42.0666198)",,,,
51925834,1,Rruga Berdicej,residential,,False,True,107.86599999999999,"LINESTRING (19.5180964 42.0663652, 19.5180725 42.0663481, 19.5180232 42.0663178, 19.5177265 42.0661358, 19.517375 42.0658861, 19.5172562 42.0658014, 19.517137 42.0657079)",,,,
373212096,1,Rruga Gjuhadol,residential,20,True,False,22.548,"LINESTRING (19.5173764 42.0678432, 19.5172546 42.0680247)",,,,
318719525,2,Rruga Studenti,primary,40,True,False,126.029,"LINESTRING (19.5088805 42.064946, 19.508889 42.0649875, 19.508895 42.0650224, 19.5089118 42.0650572, 19.5089646 42.0651215, 19.5091036 42.0652508, 19.5097513 42.0658631)",SH1,,,
587686505,1,,primary,,True,False,10.283,"LINESTRING (19.5088805 42.064946, 19.5088217 42.0649612, 19.5087594 42.0649615)",,,roundabout,
587686505,1,,primary,,True,False,2.1,"LINESTRING (19.5087594 42.0649615, 19.5087346 42.0649573)",,,roundabout,
51498116,2,Bulevardi Zogu I,primary,,True,False,68.699,"LINESTRING (19.5086046 42.0648541, 19.5084866 42.0646945, 19.5081296 42.0643486)",SH1,,,
587686505,1,,primary,,True,False,25.327,"LINESTRING (19.5086046 42.0648541, 19.5086007 42.0648086, 19.5086165 42.0647646, 19.5086504 42.0647267, 19.5086989 42.0646988, 19.5087569 42.0646838)",,,roundabout,
372962798,1,Rruga At Gjergj Fishta,residential,20,True,False,37.520999999999994,"LINESTRING (19.5168768 42.0668958, 19.5172283 42.0667202, 19.517259 42.0667179)",,,,
314841910,2,Rruga Evija Çelebiu,residential,20,False,False,73.655,"LINESTRING (19.5083151 42.0694488, 19.5083502 42.0695509, 19.5083679 42.0696092, 19.5083975 42.069655, 19.5084566 42.0697127, 19.5085279 42.0697784, 19.5087172 42.0699314, 19.5087432 42.0699549, 19.5087873 42.0699946)",,,,
314841910,2,Rruga Evija Çelebiu,residential,20,False,True,89.925,"LINESTRING (19.5083151 42.0694488, 19.508248 42.0693183, 19.5081621 42.0691635, 19.508083 42.0690475, 19.5079388 42.068873, 19.5079011 42.0688308, 19.5078002 42.0687419)",,,,
372324991,,Rruga Nazmi Kryeziu,residential,30,False,False,34.079,"LINESTRING (19.510182 42.0708179, 19.5098078 42.0706884)",,,,
"[34946060, 608561957]",1,Rruga Qukej,residential,20,False,True,180.399,"LINESTRING (19.510182 42.0708179, 19.5102399 42.0707446, 19.5105138 42.070389, 19.5105433 42.0702999, 19.5105568 42.0702167, 19.5105527 42.0701728, 19.5105265 42.0701135, 19.5105046 42.0700717, 19.5105048 42.0700341, 19.5105385 42.0699725, 19.5105564 42.0699483, 19.5106606 42.069833, 19.5106952 42.0697941, 19.5107942 42.0697093, 19.5108797 42.069636, 19.5110086 42.0695351, 19.5111434 42.0694436)",,,,
372324991,,Rruga Nazmi Kryeziu,residential,30,False,True,229.038,"LINESTRING (19.510182 42.0708179, 19.5105132 42.0709578, 19.510843 42.0711132, 19.5115584 42.0714575, 19.51239 42.0720477)",,,,
74714024,1,Rruga Nazmi Kryeziu,living_street,,False,False,36.164,"LINESTRING (19.5130619 42.0720131, 19.5127823 42.0722635)",,,,
323522363,2,Rruga Isuf Sokoli,residential,30,False,True,7.193,"LINESTRING (19.5069722 42.0683656, 19.5070589 42.0683721)",,,,
372319748,2,Rruga Isuf Sokoli,residential,30,False,False,65.744,"LINESTRING (19.5069722 42.0683656, 19.506859 42.0682853, 19.5064138 42.0679441)",,,,
318719552,1,,tertiary,,True,False,0.518,"LINESTRING (19.5172562 42.0695847, 19.5172621 42.0695863)",,,roundabout,
"[587686396, 372337150]",2,Rruga Kardinal Mikel Koliqi,tertiary,30,False,True,43.702,"LINESTRING (19.5173291 42.0696847, 19.5173941 42.0697117, 19.517438 42.0697462, 19.5176739 42.0699777)",,,,
587686397,1,,tertiary,,True,False,22.256,"LINESTRING (19.5173291 42.0696847, 19.5173076 42.0697084, 19.5172754 42.0697241, 19.5172376 42.0697295, 19.5171999 42.0697237, 19.5171681 42.0697075, 19.5171471 42.0696835, 19.5171401 42.0696554)",,,roundabout,
318719552,1,,tertiary,,True,False,13.995999999999999,"LINESTRING (19.5171401 42.0696554, 19.5171498 42.0696248, 19.517176 42.0696001, 19.5172138 42.0695858, 19.5172562 42.0695847)",,,roundabout,
318719574,2,Rruga Jeronim De Rada,tertiary,30,False,True,70.411,"LINESTRING (19.5171401 42.0696554, 19.5171002 42.069684, 19.5168934 42.069841, 19.5166631 42.0700074, 19.5165309 42.0700985)",,,,
369901399,2,Rruga Studenti,primary,40,True,False,38.425,"LINESTRING (19.5118958 42.0679525, 19.5115929 42.0676901)",SH1,,,
587686512,4,Sheshi Demokracia,primary,,True,False,5.965,"LINESTRING (19.5118958 42.0679525, 19.5119535 42.0679202)",,,roundabout,
323520086,2,Bulevardi Skënderbeu,primary,40,False,False,7.112,"LINESTRING (19.5137301 42.0669608, 19.5137912 42.0669157)",SH5,,,
608561931,2,Rruga Teuta,primary,40,False,True,12.465,"LINESTRING (19.5137301 42.0669608, 19.5136235 42.0670402)",SH5,,,
332593916,1,Rruga Wilson,residential,20,False,True,21.796,"LINESTRING (19.5137301 42.0669608, 19.5136407 42.066937, 19.5134861 42.0668862)",,,,
"[372240890, 497822173]",1,Rruga 28 Nëntori,living_street,10,False,True,77.446,"LINESTRING (19.5137301 42.0669608, 19.513607 42.0666934, 19.5135897 42.0666681, 19.5135454 42.066601, 19.5135216 42.0665653, 19.5133598 42.0663224)",Rruga 28 Nëntori,,,
372324968,1,Rruga Gjuhadol,residential,20,True,False,40.0,"LINESTRING (19.5179089 42.0666198, 19.5177438 42.066958)",,,,
80727135,,Rruga Skender Anamali,residential,,False,False,89.375,"LINESTRING (19.5074396 42.0681072, 19.5073962 42.06809, 19.507275 42.0680538, 19.5071507 42.0680213, 19.5068882 42.0679581, 19.5067056 42.0679243, 19.5065748 42.0679105, 19.5064901 42.0679085, 19.5064138 42.0679441)",,,,
334350354,2,Rruga Hamz Kazazi,residential,20,False,True,90.443,"LINESTRING (19.5074396 42.0681072, 19.5075198 42.0677015, 19.5076353 42.0673663, 19.5076512 42.0673102)",,,,
370019530,1,Rruga Evija Çelebiu,residential,20,True,False,58.797,"LINESTRING (19.5074396 42.0681072, 19.5075077 42.0681754, 19.507746 42.0685825)",,,,
80727135,,Rruga Skender Anamali,residential,,False,True,89.375,"LINESTRING (19.5064138 42.0679441, 19.5064901 42.0679085, 19.5065748 42.0679105, 19.5067056 42.0679243, 19.5068882 42.0679581, 19.5071507 42.0680213, 19.507275 42.0680538, 19.5073962 42.06809, 19.5074396 42.0681072)",,,,
372319748,2,Rruga Isuf Sokoli,residential,30,False,True,65.744,"LINESTRING (19.5064138 42.0679441, 19.506859 42.0682853, 19.5069722 42.0683656)",,,,
58583930,2,Rruga Hamz Kazazi,residential,20,False,False,54.372,"LINESTRING (19.5074886 42.0664805, 19.5075507 42.0659937)",,,,
58583930,2,Rruga Hamz Kazazi,residential,20,False,True,15.504,"LINESTRING (19.5074886 42.0664805, 19.5074708 42.0666193)",,,,
80727579,,Rruga Hamz Kazazi,living_street,,False,True,93.12299999999999,"LINESTRING (19.5074886 42.0664805, 19.5075161 42.0664796, 19.5075265 42.0664788, 19.5075709 42.0664749, 19.5079802 42.0662737, 19.5080079 42.0662743, 19.5080342 42.066277, 19.5080581 42.0662879, 19.5080825 42.0663035, 19.5080968 42.0663227, 19.5080992 42.0663445, 19.5080704 42.0663905, 19.5080087 42.0664644, 19.5079531 42.0665085, 19.5078741 42.0665697)",,,,
80727579,,Rruga Hamz Kazazi,living_street,,False,False,93.123,"LINESTRING (19.5078741 42.0665697, 19.5079531 42.0665085, 19.5080087 42.0664644, 19.5080704 42.0663905, 19.5080992 42.0663445, 19.5080968 42.0663227, 19.5080825 42.0663035, 19.5080581 42.0662879, 19.5080342 42.066277, 19.5080079 42.0662743, 19.5079802 42.0662737, 19.5075709 42.0664749, 19.5075265 42.0664788, 19.5075161 42.0664796, 19.5074886 42.0664805)",,,,
372319730,2,Bulevardi Zogu I,primary,40,True,False,39.75,"LINESTRING (19.5081296 42.0643486, 19.508051 42.0642666, 19.5078503 42.0640574)",SH1,,,
173354316,1,Bulevardi Zogu I,primary,30,True,False,63.855,"LINESTRING (19.5087569 42.0646838, 19.5086529 42.0646385, 19.508599 42.0646084, 19.5081296 42.0643486)",SH1,,,
587686505,1,,primary,,True,False,16.714,"LINESTRING (19.5087569 42.0646838, 19.5088244 42.0646841, 19.5088874 42.064702, 19.5089381 42.0647351)",,,roundabout,
587686512,4,Sheshi Demokracia,primary,,True,False,1.768,"LINESTRING (19.5118806 42.0679637, 19.5118958 42.0679525)",,,roundabout,
"[608561952, 334001169, 608561955]","['1', '2']","['Bulevardi Bujar Bishanaku', 'Sheshi Demokracia']",secondary,40,True,False,140.666,"LINESTRING (19.5118063 42.0682313, 19.511694 42.0682083, 19.5115583 42.0681996, 19.5114513 42.068215, 19.5114058 42.0682316, 19.5113592 42.0682602, 19.5105162 42.0688598, 19.5104691 42.0688917)",,,,
587686512,4,Sheshi Demokracia,primary,,True,False,31.96,"LINESTRING (19.5118063 42.0682313, 19.5117897 42.068185, 19.5117849 42.0681373, 19.511792 42.0680896, 19.5118108 42.0680438, 19.5118407 42.0680013, 19.5118806 42.0679637)",,,roundabout,
"[608561953, 608561954, 334001228, 608561951]",2,"['Bulevardi Bujar Bishanaku', 'Sheshi Demokracia']",secondary,40,True,False,135.647,"LINESTRING (19.510392 42.0688508, 19.5104459 42.0688136, 19.5109483 42.0684492, 19.5111801 42.0682809, 19.5113335 42.0681734, 19.5113954 42.06813, 19.5115262 42.0680293, 19.5115693 42.0679999)",,,,
760738371,1,,secondary,,True,False,12.138,"LINESTRING (19.510392 42.0688508, 19.5104109 42.0688393, 19.5104351 42.0688363, 19.5104581 42.0688427, 19.5104737 42.0688567, 19.5104777 42.0688747, 19.5104691 42.0688917)",,,roundabout,
"[608561921, 608561922, 456196939, 608561926]",,Rruga Lekë Dukagjini,residential,30,True,False,83.67699999999999,"LINESTRING (19.5104691 42.0688917, 19.5105417 42.0689193, 19.5105708 42.0689373, 19.5105879 42.0689477, 19.5108022 42.0691091, 19.510946 42.0692304, 19.5109972 42.0692735, 19.5111434 42.0694436)",,,,
759163653,2,Bulevardi Bujar Bishanaku,secondary,40,True,False,186.07299999999998,"LINESTRING (19.5104691 42.0688917, 19.5103963 42.0689462, 19.5089389 42.0699878, 19.508847 42.0700537)",,,,
760738371,1,,secondary,,True,False,12.153,"LINESTRING (19.5104691 42.0688917, 19.5104501 42.0689033, 19.5104259 42.0689063, 19.510403 42.0688999, 19.5103874 42.0688858, 19.5103834 42.0688679, 19.510392 42.0688508)",,,roundabout,
314841918,,Rruga Lekë Dukagjini,residential,30,False,True,44.399,"LINESTRING (19.5111434 42.0694436, 19.5112242 42.0695575, 19.5112463 42.0695887, 19.5113136 42.0696836, 19.511409 42.0697903)",,,,
"[34946060, 608561957]",1,Rruga Qukej,residential,20,False,False,180.39899999999997,"LINESTRING (19.5111434 42.0694436, 19.5110086 42.0695351, 19.5108797 42.069636, 19.5107942 42.0697093, 19.5106952 42.0697941, 19.5106606 42.069833, 19.5105564 42.0699483, 19.5105385 42.0699725, 19.5105048 42.0700341, 19.5105046 42.0700717, 19.5105265 42.0701135, 19.5105527 42.0701728, 19.5105568 42.0702167, 19.5105433 42.0702999, 19.5105138 42.070389, 19.5102399 42.0707446, 19.510182 42.0708179)",,,,
314841918,,Rruga Lekë Dukagjini,residential,30,False,False,44.399,"LINESTRING (19.511409 42.0697903, 19.5113136 42.0696836, 19.5112463 42.0695887, 19.5112242 42.0695575, 19.5111434 42.0694436)",,,,
314841918,,Rruga Lekë Dukagjini,residential,30,False,True,31.195999999999998,"LINESTRING (19.511409 42.0697903, 19.5114767 42.0698503, 19.5116518 42.0700053)",,,,
324909689,1,Rruga Lekë Dukagjini,residential,,False,True,102.456,"LINESTRING (19.511409 42.0697903, 19.5113374 42.0698599, 19.511265 42.0699149, 19.5112541 42.0699242, 19.5111984 42.069972, 19.5111569 42.07001, 19.5111163 42.0700593, 19.5110904 42.0701026, 19.5110797 42.0701484, 19.5110725 42.0702021, 19.5110616 42.0702367, 19.5110518 42.0702664, 19.5110288 42.0702928, 19.5109852 42.0703391, 19.5112257 42.0705454)",,,,
314841918,,Rruga Lekë Dukagjini,residential,30,False,False,31.195999999999998,"LINESTRING (19.5116518 42.0700053, 19.5114767 42.0698503, 19.511409 42.0697903)",,,,
314841918,,Rruga Lekë Dukagjini,residential,30,False,True,79.316,"LINESTRING (19.5116518 42.0700053, 19.5120556 42.07042, 19.5122238 42.0705783)",,,,
608081512,1,Rruga Nuri Bushati,residential,,False,False,23.809,"LINESTRING (19.5116518 42.0700053, 19.5117365 42.0699786, 19.5119139 42.069916)",,,,
336580022,2,Bulevardi Bujar Bishanaku,secondary,40,True,False,122.58600000000001,"LINESTRING (19.508847 42.0700537, 19.5087674 42.0701119, 19.5083165 42.0704413, 19.5080526 42.070634, 19.5078225 42.0708021, 19.5077885 42.070827)",,,,
760738372,1,,secondary,,True,False,12.852,"LINESTRING (19.508847 42.0700537, 19.5088332 42.0700591, 19.5088179 42.0700611, 19.5088025 42.0700595, 19.5087885 42.0700544, 19.5087773 42.0700463, 19.5087701 42.0700361, 19.5087674 42.0700247, 19.5087696 42.0700133, 19.5087765 42.0700029, 19.5087873 42.0699946)",,,roundabout,
"[760738373, 372324991]",,Rruga Nazmi Kryeziu,residential,30,False,True,38.316,"LINESTRING (19.508847 42.0700537, 19.5088818 42.0701139, 19.5088919 42.0701356, 19.5089253 42.070183, 19.5089636 42.0702238, 19.5090973 42.0703401)",,,,
25994969,1,Rruga Jeronim De Rada,tertiary,,True,False,32.323,"LINESTRING (19.5152767 42.0710037, 19.5151034 42.0711262, 19.5149973 42.0712073)",,,,
318719574,2,Rruga Jeronim De Rada,tertiary,30,False,False,107.956,"LINESTRING (19.5152767 42.0710037, 19.5155765 42.0707963, 19.515881 42.0705832, 19.5162195 42.070331)",,,,
314841918,,Rruga Lekë Dukagjini,residential,30,False,True,20.023,"LINESTRING (19.5132605 42.0714876, 19.5134119 42.0716283)",,,,
314841918,,Rruga Lekë Dukagjini,residential,30,False,False,78.661,"LINESTRING (19.5132605 42.0714876, 19.5128676 42.0711357, 19.5126569 42.0709402)",,,,
608081508,,Rruga Lekë Dukagjini,living_street,,False,True,56.884,"LINESTRING (19.5132605 42.0714876, 19.5131806 42.07156, 19.5131015 42.0716188, 19.5130449 42.0716615, 19.5130213 42.0717021, 19.5130317 42.0717489, 19.5130637 42.071793, 19.5129214 42.0718742)",,,,
608081509,,Rruga Lekë Dukagjini,living_street,,False,True,77.107,"LINESTRING (19.5132605 42.0714876, 19.5131863 42.0714928, 19.5130496 42.0715026, 19.5129883 42.0714991, 19.5128941 42.0714837, 19.5127696 42.0715117, 19.5126556 42.0715698, 19.5126006 42.0715692, 19.5125604 42.0715572, 19.5124284 42.071448)",,,,
"[554845808, 173354435]",1,Rruga Musa Juka,residential,,False,True,52.849,"LINESTRING (19.5078503 42.0640574, 19.5079327 42.0640144, 19.5079573 42.0639982, 19.5081522 42.0638819, 19.5080139 42.0637215)",,,,
