osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,bridge
30457344,SH75,primary,40,False,False,94.07300000000001,"LINESTRING (20.1922048 40.3134644, 20.1922886 40.3134659, 20.1923792 40.313458, 20.1924677 40.313436, 20.1925812 40.3133933, 20.1932332 40.3131698)",,,
427073779,SH74,secondary,40,False,True,26.3,"LINESTRING (20.1922048 40.3134644, 20.1921912 40.3134939, 20.1921727 40.3135169, 20.1921426 40.3135396, 20.1920758 40.3135699, 20.1919798 40.3136164)",2,,
427073785,SH75,primary,40,False,True,74.055,"LINESTRING (20.1922048 40.3134644, 20.1921434 40.3134553, 20.1920661 40.3134411, 20.191955 40.3134143, 20.1918159 40.3133793, 20.191386 40.3132376)",,,
126081885,,residential,,True,False,31.547,"LINESTRING (20.1924903 40.3120866, 20.1925256 40.3121299, 20.1926801 40.3123306)",,Rruga Lagje,
167780435,,residential,,False,False,83.519,"LINESTRING (20.1924903 40.3120866, 20.1926388 40.3120779, 20.1934721 40.312026)",,Rruga Lagje,
126081869,,residential,,False,False,78.752,"LINESTRING (20.1926801 40.3123306, 20.1932424 40.3128943)",,Rruga e Sheshit,
167780437,,residential,,False,False,29.936,"LINESTRING (20.1914683 40.3122328, 20.1916006 40.3124824)",,,
126081885,,residential,,True,False,12.527,"LINESTRING (20.1914683 40.3122328, 20.1914611 40.3122052, 20.1914565 40.3121676, 20.1914666 40.3121398, 20.19148 40.3121251)",,Rruga Lagje,
757464166,,residential,,False,True,80.301,"LINESTRING (20.1914683 40.3122328, 20.1913691 40.3122445, 20.1912966 40.3122476, 20.1911867 40.312222, 20.1909412 40.3121402, 20.1908688 40.3120942, 20.1908581 40.3120369, 20.1908849 40.3119776, 20.1909573 40.3119367, 20.1910056 40.3119316)",,,
30457344,SH75,primary,40,False,True,16.444,"LINESTRING (20.1934086 40.3131067, 20.1932332 40.3131698)",,,
126081869,,residential,,False,False,16.87,"LINESTRING (20.1934086 40.3131067, 20.1934904 40.313245)",,Rruga e Sheshit,
126081869,,residential,,False,True,27.502,"LINESTRING (20.1934086 40.3131067, 20.1932424 40.3128943)",,Rruga e Sheshit,
30457344,SH75,primary,40,False,False,51.117999999999995,"LINESTRING (20.1934086 40.3131067, 20.1936907 40.313007, 20.1939468 40.3129001)",,,
30457344,SH75,primary,40,False,False,16.444,"LINESTRING (20.1932332 40.3131698, 20.1934086 40.3131067)",,,
30457344,SH75,primary,40,False,True,94.073,"LINESTRING (20.1932332 40.3131698, 20.1925812 40.3133933, 20.1924677 40.313436, 20.1923792 40.313458, 20.1922886 40.3134659, 20.1922048 40.3134644)",,,
126081880,,residential,,False,False,160.09799999999998,"LINESTRING (20.1932332 40.3131698, 20.1927966 40.3129425, 20.1917529 40.3124918, 20.1916599 40.3124683, 20.1916006 40.3124824)",,Rruga Kryepiskopi Anastas,
167780429,,residential,,False,True,14.136,"LINESTRING (20.1923642 40.3115042, 20.192529 40.311485)",,,
167780429,,residential,,False,False,47.194,"LINESTRING (20.1923642 40.3115042, 20.1922474 40.3115903, 20.192203 40.311658, 20.1921475 40.3118124, 20.1921338 40.3118763)",,,
167985467,,residential,,False,True,39.018,"LINESTRING (20.1923642 40.3115042, 20.1923468 40.3114394, 20.1923476 40.3113056, 20.1925321 40.3113603)",,,
167780429,,residential,,False,False,59.575,"LINESTRING (20.193496 40.311547, 20.192798 40.3114857)",,,
167986231,,residential,,False,False,108.362,"LINESTRING (20.193496 40.311547, 20.1934208 40.311346, 20.1932001 40.3111989, 20.1930121 40.3111829, 20.1928687 40.3112147, 20.1928009 40.3113124, 20.192798 40.3114857)",,,
167780429,,residential,,False,True,53.306,"LINESTRING (20.193496 40.311547, 20.1934959 40.311605, 20.1934939 40.3116402, 20.1934721 40.312026)",,,
167985463,,residential,,False,True,136.77100000000002,"LINESTRING (20.193496 40.311547, 20.1936326 40.311465, 20.1937386 40.3114482, 20.194472 40.311474, 20.1945672 40.311503, 20.1945857 40.3115477, 20.1945867 40.3116339, 20.1946038 40.3116749, 20.1946387 40.311723, 20.1946386 40.3118688)",,Kryepeshkopi Anastas,
167963179,,residential,,False,False,29.334,"LINESTRING (20.1914839 40.3115801, 20.191482 40.3118439)",,,
167780438,,residential,,False,False,45.89,"LINESTRING (20.1914839 40.3115801, 20.191669 40.3115989, 20.1917622 40.3116379, 20.19182 40.3117025, 20.1918313 40.3118132)",,,
167963179,,residential,,False,True,19.206,"LINESTRING (20.1914839 40.3115801, 20.1913194 40.3114879, 20.1913016 40.3114776)",,,
167780436,,residential,,False,False,26.982,"LINESTRING (20.1918313 40.3118132, 20.1920364 40.3118357, 20.1921338 40.3118763)",,,
167780436,,residential,,False,True,30.255000000000003,"LINESTRING (20.1918313 40.3118132, 20.1917714 40.3118365, 20.1915898 40.311842, 20.191482 40.3118439)",,,
167780438,,residential,,False,True,45.89,"LINESTRING (20.1918313 40.3118132, 20.19182 40.3117025, 20.1917622 40.3116379, 20.191669 40.3115989, 20.1914839 40.3115801)",,,
167780429,,residential,,False,False,22.18,"LINESTRING (20.1921338 40.3118763, 20.1921253 40.3119161, 20.1921368 40.312075)",,,
167780429,,residential,,False,True,47.193999999999996,"LINESTRING (20.1921338 40.3118763, 20.1921475 40.3118124, 20.192203 40.311658, 20.1922474 40.3115903, 20.1923642 40.3115042)",,,
167780436,,residential,,False,True,26.982,"LINESTRING (20.1921338 40.3118763, 20.1920364 40.3118357, 20.1918313 40.3118132)",,,
167963179,,residential,,False,False,13.622,"LINESTRING (20.191482 40.3118439, 20.1914811 40.3119664)",,,
167963179,,residential,,False,True,29.334,"LINESTRING (20.191482 40.3118439, 20.1914839 40.3115801)",,,
167780436,,residential,,False,False,30.255000000000003,"LINESTRING (20.191482 40.3118439, 20.1915898 40.311842, 20.1917714 40.3118365, 20.1918313 40.3118132)",,,
167780435,,residential,,False,True,93.566,"LINESTRING (20.1945756 40.3120288, 20.1934721 40.312026)",,Rruga Lagje,
167985475,,residential,,False,False,18.902,"LINESTRING (20.1945756 40.3120288, 20.1945917 40.3119337, 20.1946386 40.3118688)",,,
167985475,,residential,,False,True,53.791,"LINESTRING (20.1945756 40.3120288, 20.1946354 40.3122217, 20.194809 40.3124747)",,,
167780435,,residential,,False,False,93.566,"LINESTRING (20.1934721 40.312026, 20.1945756 40.3120288)",,Rruga Lagje,
1222063085,,residential,,False,True,67.855,"LINESTRING (20.1934721 40.312026, 20.1934888 40.3126361)",,,
167780429,,residential,,False,False,53.306,"LINESTRING (20.1934721 40.312026, 20.1934939 40.3116402, 20.1934959 40.311605, 20.193496 40.311547)",,,
167780435,,residential,,False,True,83.519,"LINESTRING (20.1934721 40.312026, 20.1926388 40.3120779, 20.1924903 40.3120866)",,Rruga Lagje,
126081885,,residential,,True,False,30.001,"LINESTRING (20.1921368 40.312075, 20.1924903 40.3120866)",,Rruga Lagje,
167780429,,residential,,False,True,22.18,"LINESTRING (20.1921368 40.312075, 20.1921253 40.3119161, 20.1921338 40.3118763)",,,
1222063084,,residential,,False,True,17.647,"LINESTRING (20.19148 40.3121251, 20.1914811 40.3119664)",,,
126081885,,residential,,True,False,56.908,"LINESTRING (20.19148 40.3121251, 20.1914939 40.3121147, 20.1915323 40.3120945, 20.1921368 40.312075)",,Rruga Lagje,
167780431,,residential,,False,True,24.215,"LINESTRING (20.1937674 40.3125882, 20.1934888 40.3126361)",,,
167780431,,residential,,False,False,24.215,"LINESTRING (20.1934888 40.3126361, 20.1937674 40.3125882)",,,
167780431,,residential,,False,True,35.507,"LINESTRING (20.1934888 40.3126361, 20.1932424 40.3128943)",,,
1222063085,,residential,,False,False,67.855,"LINESTRING (20.1934888 40.3126361, 20.1934721 40.312026)",,,
126081869,,residential,,False,False,27.502,"LINESTRING (20.1932424 40.3128943, 20.1934086 40.3131067)",,Rruga e Sheshit,
126081869,,residential,,False,True,78.752,"LINESTRING (20.1932424 40.3128943, 20.1926801 40.3123306)",,Rruga e Sheshit,
167780431,,residential,,False,False,35.507,"LINESTRING (20.1932424 40.3128943, 20.1934888 40.3126361)",,,
167780437,,residential,,False,True,94.059,"LINESTRING (20.191386 40.3132376, 20.1915293 40.313026, 20.1916254 40.3129102, 20.191732 40.3127859, 20.1917177 40.3127334, 20.1916848 40.3126124, 20.1916006 40.3124824)",,,
427073785,SH75,primary,40,False,False,74.055,"LINESTRING (20.191386 40.3132376, 20.1918159 40.3133793, 20.191955 40.3134143, 20.1920661 40.3134411, 20.1921434 40.3134553, 20.1922048 40.3134644)",,,
"[427073785, 171283054, 427073783]",SH75,primary,40,False,True,104.772,"LINESTRING (20.191386 40.3132376, 20.1912068 40.3131744, 20.1907078 40.3129957, 20.1905825 40.3129456, 20.1904926 40.3129067, 20.1903984 40.3128583, 20.1903074 40.3127891)",,,yes
167963180,,residential,,False,True,74.46300000000001,"LINESTRING (20.1888789 40.3115543, 20.18867 40.311684, 20.1886817 40.3117783, 20.1887475 40.3118448, 20.1887439 40.3118773, 20.1887012 40.311933, 20.1886585 40.3119818, 20.1886354 40.3120456, 20.1886461 40.3121093)",,,
427073783,SH75,primary,40,False,False,84.201,"LINESTRING (20.1888789 40.3115543, 20.1891891 40.3118361, 20.1895244 40.3121297)",,,
427073783,SH75,primary,40,False,True,213.804,"LINESTRING (20.1888789 40.3115543, 20.1887209 40.3114184, 20.1885294 40.3112511, 20.1883161 40.3110839, 20.1880597 40.3108651, 20.1876601 40.3104793, 20.1875638 40.3103786, 20.1874584 40.3102731, 20.187258 40.3100835)",,,
167963179,,residential,,False,False,106.237,"LINESTRING (20.1903249 40.3116698, 20.1904867 40.3114526, 20.1905935 40.3113631, 20.1907109 40.3113197, 20.1909458 40.3113658, 20.1911735 40.3114038, 20.1913016 40.3114776)",,,
167963175,,residential,,False,False,53.141,"LINESTRING (20.1886461 40.3121093, 20.1887564 40.3121283, 20.1891005 40.3124191)",,,
167963175,,residential,,False,True,65.05499999999999,"LINESTRING (20.1886461 40.3121093, 20.1885215 40.3122016, 20.1884006 40.3123074, 20.1883685 40.3124268, 20.1882643 40.3125998)",,,
167963180,,residential,,False,False,74.463,"LINESTRING (20.1886461 40.3121093, 20.1886354 40.3120456, 20.1886585 40.3119818, 20.1887012 40.311933, 20.1887439 40.3118773, 20.1887475 40.3118448, 20.1886817 40.3117783, 20.18867 40.311684, 20.1888789 40.3115543)",,,
167963165,,tertiary,,False,True,48.266999999999996,"LINESTRING (20.1895244 40.3121297, 20.1892778 40.312289, 20.1891005 40.3124191)",,,
427073783,SH75,primary,40,False,False,98.95400000000001,"LINESTRING (20.1895244 40.3121297, 20.1898402 40.3124113, 20.1900377 40.312579, 20.1903074 40.3127891)",,,
427073783,SH75,primary,40,False,True,84.201,"LINESTRING (20.1895244 40.3121297, 20.1891891 40.3118361, 20.1888789 40.3115543)",,,
167963167,,residential,,False,False,57.624,"LINESTRING (20.1872216 40.3122848, 20.1870269 40.3127813)",,,
167963165,,tertiary,,False,False,95.12799999999999,"LINESTRING (20.1872216 40.3122848, 20.1874596 40.3123625, 20.1880182 40.3125351, 20.1880581 40.3125456, 20.1882643 40.3125998)",,,
167963165,,tertiary,,False,True,44.718,"LINESTRING (20.1872216 40.3122848, 20.1869726 40.3122104, 20.1867241 40.3121522)",,,
167963165,,tertiary,,False,False,48.266999999999996,"LINESTRING (20.1891005 40.3124191, 20.1892778 40.312289, 20.1895244 40.3121297)",,,
167963165,,tertiary,,False,True,52.964000000000006,"LINESTRING (20.1891005 40.3124191, 20.1889361 40.3125445, 20.1887532 40.3126471, 20.1886757 40.3126673, 20.1885929 40.3126733)",,,
167963175,,residential,,False,True,53.141,"LINESTRING (20.1891005 40.3124191, 20.1887564 40.3121283, 20.1886461 40.3121093)",,,
167963165,,tertiary,,False,False,29.163999999999998,"LINESTRING (20.1882643 40.3125998, 20.18843 40.3126492, 20.1885113 40.3126636, 20.1885929 40.3126733)",,,
167963165,,tertiary,,False,True,95.128,"LINESTRING (20.1882643 40.3125998, 20.1880581 40.3125456, 20.1880182 40.3125351, 20.1874596 40.3123625, 20.1872216 40.3122848)",,,
167963175,,residential,,False,False,65.055,"LINESTRING (20.1882643 40.3125998, 20.1883685 40.3124268, 20.1884006 40.3123074, 20.1885215 40.3122016, 20.1886461 40.3121093)",,,
167963170,,residential,,False,False,4.617,"LINESTRING (20.1885929 40.3126733, 20.1885947 40.3127148)",,,
167963165,,tertiary,,False,False,52.964,"LINESTRING (20.1885929 40.3126733, 20.1886757 40.3126673, 20.1887532 40.3126471, 20.1889361 40.3125445, 20.1891005 40.3124191)",,,
167963165,,tertiary,,False,True,29.164,"LINESTRING (20.1885929 40.3126733, 20.1885113 40.3126636, 20.18843 40.3126492, 20.1882643 40.3125998)",,,
167963164,,residential,,False,True,65.898,"LINESTRING (20.1885947 40.3127148, 20.1880823 40.3131604)",,,
