osmid,highway,oneway,reversed,length,ref,name,geometry,width,junction
168402070,residential,False,False,61.121,,,"LINESTRING (20.0970089 40.612695, 20.0966949 40.6131903)",,
168402074,residential,False,False,60.284,,Gjimnazi,"LINESTRING (20.0970089 40.612695, 20.0963841 40.6124324)",,
732412967,residential,False,False,43.387,,,"LINESTRING (20.0970089 40.612695, 20.0972475 40.6123494)",,
168402074,residential,False,True,87.3,,Gjimnazi,"LINESTRING (20.0970089 40.612695, 20.0976206 40.6129482, 20.0979214 40.6130644)",,
168402075,residential,False,False,37.101,,Rruga Rilindja,"LINESTRING (20.0986694 40.6131362, 20.0988811 40.6128438)",,
168402075,residential,False,True,41.528,,Rruga Rilindja,"LINESTRING (20.0986694 40.6131362, 20.0984408 40.6134669)",,
168402078,residential,False,False,26.089,,,"LINESTRING (20.0986694 40.6131362, 20.0983955 40.6130275)",,
168402078,residential,False,True,42.328,,,"LINESTRING (20.0986694 40.6131362, 20.0991109 40.6133167)",,
168402070,residential,False,True,61.121,,,"LINESTRING (20.0966949 40.6131903, 20.0970089 40.612695)",,
168402069,residential,False,False,95.739,,Rruga Kullusem,"LINESTRING (20.0966949 40.6131903, 20.0970055 40.6136112, 20.0970767 40.6137045, 20.0971578 40.6137687, 20.0973329 40.6138927)",,
168402069,residential,False,True,90.356,,Rruga Kullusem,"LINESTRING (20.0966949 40.6131903, 20.0966204 40.6131071, 20.0965097 40.6129544, 20.0964309 40.6127871, 20.0963755 40.6126199, 20.0963841 40.6124324)",,
168402072,residential,False,True,41.489,,Rruga Tregu,"LINESTRING (20.0991109 40.6133167, 20.0988798 40.613646)",,
168402078,residential,False,False,42.328,,,"LINESTRING (20.0991109 40.6133167, 20.0986694 40.6131362)",,
168402078,residential,False,True,40.8,,,"LINESTRING (20.0991109 40.6133167, 20.0994182 40.6134531, 20.0995273 40.613503)",,
168402079,living_street,False,True,16.994,,Rruga Miqësia,"LINESTRING (20.0973329 40.6138927, 20.0974285 40.6137582)",6,
168402069,residential,False,False,20.502000000000002,,Rruga Kullusem,"LINESTRING (20.0973329 40.6138927, 20.0974254 40.6139509, 20.0975259 40.6140044)",,
168402069,residential,False,True,95.739,,Rruga Kullusem,"LINESTRING (20.0973329 40.6138927, 20.0971578 40.6137687, 20.0970767 40.6137045, 20.0970055 40.6136112, 20.0966949 40.6131903)",,
168402075,residential,False,False,16.054,,Rruga Rilindja,"LINESTRING (20.0979656 40.6142212, 20.0980444 40.6140898)",,
168402069,residential,False,False,49.676,,Rruga Kullusem,"LINESTRING (20.0979656 40.6142212, 20.0981824 40.6142629, 20.0985316 40.6143432)",,
168402069,residential,False,True,45.001000000000005,,Rruga Kullusem,"LINESTRING (20.0979656 40.6142212, 20.0978362 40.6141882, 20.0977408 40.6141465, 20.0976218 40.6140828, 20.0975259 40.6140044)",,
172699856,residential,False,False,367.289,,Rruga 22 Gushti,"LINESTRING (20.1004023 40.6144363, 20.1003842 40.6145058, 20.1003278 40.6145559, 20.1002224 40.6145882, 20.1000317 40.6146072, 20.0999567 40.6146254, 20.0999218 40.6146763, 20.1000278 40.6155088, 20.0999775 40.6155584, 20.0998972 40.6155603, 20.0998392 40.6155465, 20.0997956 40.6155077, 20.0997785 40.615418, 20.0997716 40.6152877, 20.0997515 40.6151714, 20.0996997 40.6150638, 20.0996167 40.6149518, 20.099621 40.614794, 20.099649 40.6146456, 20.099744 40.6145233, 20.09977 40.6144468, 20.0997466 40.6143911, 20.0997136 40.6143361, 20.0995944 40.6139135, 20.0995337 40.6138263)",,
172699856,residential,False,True,39.518,,Rruga 22 Gushti,"LINESTRING (20.1004023 40.6144363, 20.1002957 40.6142664, 20.100186 40.6141214)",,
200889663,residential,False,True,83.774,,,"LINESTRING (20.1004023 40.6144363, 20.101212 40.6145073, 20.1013779 40.614555)",,
168402069,residential,False,False,53.480000000000004,,Rruga Kullusem,"LINESTRING (20.0963922 40.6119518, 20.0963968 40.612295, 20.0963841 40.6124324)",,
168402069,residential,False,True,73.884,,Rruga Kullusem,"LINESTRING (20.0963922 40.6119518, 20.0964337 40.6118072, 20.09652 40.6116351, 20.0967268 40.6113422)",,
"[169234846, 168402071]",residential,False,True,84.666,,,"LINESTRING (20.0963922 40.6119518, 20.0972015 40.6123306, 20.0972475 40.6123494)",,
168402069,residential,False,False,45.001,,Rruga Kullusem,"LINESTRING (20.0975259 40.6140044, 20.0976218 40.6140828, 20.0977408 40.6141465, 20.0978362 40.6141882, 20.0979656 40.6142212)",,
168402069,residential,False,True,20.502000000000002,,Rruga Kullusem,"LINESTRING (20.0975259 40.6140044, 20.0974254 40.6139509, 20.0973329 40.6138927)",,
169243464,unclassified,False,True,78.587,,Shkallet E Kombinatit,"LINESTRING (20.0979388 40.6085659, 20.0986132 40.6090531)",,
169243464,unclassified,False,False,78.587,,Shkallet E Kombinatit,"LINESTRING (20.0986132 40.6090531, 20.0979388 40.6085659)",,
732439345,residential,False,True,19.435,Rruga Stadiumi,,"LINESTRING (20.0986132 40.6090531, 20.0987467 40.6089107)",,
169243464,unclassified,False,True,104.394,,Shkallet E Kombinatit,"LINESTRING (20.0986132 40.6090531, 20.0987446 40.60936, 20.0987507 40.6096163, 20.0988237 40.6099718)",,
168402076,tertiary,False,False,8.416,,,"LINESTRING (20.0999678 40.609708, 20.0999977 40.6096358)",,
168402076,tertiary,False,True,34.108,,,"LINESTRING (20.0999678 40.609708, 20.0998025 40.6099879)",,
169243465,residential,False,False,166.94500000000002,,Rruga Tunelet,"LINESTRING (20.0999678 40.609708, 20.09984 40.6097396, 20.0997237 40.6098148, 20.0996234 40.6099279, 20.0995017 40.6100918, 20.0994379 40.610288, 20.0994075 40.6104588, 20.0993284 40.6106112, 20.0993516 40.6106809, 20.0993583 40.6107334, 20.0992249 40.6108784, 20.0991218 40.6109682)",,
169243464,unclassified,False,False,104.394,,Shkallet E Kombinatit,"LINESTRING (20.0988237 40.6099718, 20.0987507 40.6096163, 20.0987446 40.60936, 20.0986132 40.6090531)",,
"[169243464, 169234847]",unclassified,False,True,65.60300000000001,,"['Rruga Shkallët e Kombinatit', 'Shkallet E Kombinatit']","LINESTRING (20.0988237 40.6099718, 20.0988093 40.6101799, 20.098807 40.6102784, 20.0988201 40.6105613)",,
787455274,residential,False,False,219.543,,,"LINESTRING (20.0988237 40.6099718, 20.099144 40.6096403, 20.0991815 40.6094815, 20.0993103 40.609343, 20.0994444 40.6092493, 20.0996053 40.6091638, 20.0999164 40.6090294, 20.1000023 40.6088583, 20.1000988 40.6083737)",,
169243462,residential,False,False,109.121,,Rruga Lulaj,"LINESTRING (20.0997146 40.6119108, 20.0997024 40.6118254, 20.09952 40.61177, 20.099447 40.6118162, 20.0992737 40.6117723, 20.0993467 40.612017, 20.0993467 40.6121855, 20.09923 40.6122605)",,
169243462,residential,False,True,109.12099999999998,,Rruga Lulaj,"LINESTRING (20.09923 40.6122605, 20.0993467 40.6121855, 20.0993467 40.612017, 20.0992737 40.6117723, 20.099447 40.6118162, 20.09952 40.61177, 20.0997024 40.6118254, 20.0997146 40.6119108)",,
732659038,primary,False,False,140.922,SH72,,"LINESTRING (20.09923 40.6122605, 20.09934 40.6125191, 20.0993797 40.6126611, 20.0994454 40.6128962, 20.0994613 40.6129948, 20.0994848 40.6131814, 20.0995231 40.6134408, 20.0995273 40.613503)",,
732659038,primary,False,True,65.187,SH72,,"LINESTRING (20.09923 40.6122605, 20.0990058 40.6118654, 20.0989804 40.6118338, 20.0989482 40.6118064, 20.0989053 40.6117768, 20.0988811 40.6117432)",,
168402078,residential,False,False,33.27,,,"LINESTRING (20.0983955 40.6130275, 20.0980478 40.6128866)",,
168402078,residential,False,True,26.089,,,"LINESTRING (20.0983955 40.6130275, 20.0986694 40.6131362)",,
172699742,residential,False,False,61.979,,,"LINESTRING (20.0983955 40.6130275, 20.0980362 40.6135136)",,
172699742,residential,False,True,61.979,,,"LINESTRING (20.0980362 40.6135136, 20.0983955 40.6130275)",,
172699744,residential,False,False,32.234,,,"LINESTRING (20.0980362 40.6135136, 20.0977016 40.6133739)",,
172699744,residential,False,True,27.277,,,"LINESTRING (20.0980362 40.6135136, 20.0983179 40.6136338)",,
168402075,residential,False,False,21.261,,Rruga Rilindja,"LINESTRING (20.0983179 40.6136338, 20.0984408 40.6134669)",,
168402075,residential,False,True,55.713,,Rruga Rilindja,"LINESTRING (20.0983179 40.6136338, 20.0980444 40.6140898)",,
172699744,residential,False,False,27.277,,,"LINESTRING (20.0983179 40.6136338, 20.0980362 40.6135136)",,
732659038,primary,False,False,35.953,SH72,,"LINESTRING (20.0995273 40.613503, 20.0995337 40.6138263)",,
168402078,residential,False,False,40.8,,,"LINESTRING (20.0995273 40.613503, 20.0994182 40.6134531, 20.0991109 40.6133167)",,
732659038,primary,False,True,140.92200000000003,SH72,,"LINESTRING (20.0995273 40.613503, 20.0995231 40.6134408, 20.0994848 40.6131814, 20.0994613 40.6129948, 20.0994454 40.6128962, 20.0993797 40.6126611, 20.09934 40.6125191, 20.09923 40.6122605)",,
732659038,primary,False,True,35.953,SH72,,"LINESTRING (20.0995337 40.6138263, 20.0995273 40.613503)",,
172699856,residential,False,False,80.852,,Rruga 22 Gushti,"LINESTRING (20.0995337 40.6138263, 20.099703 40.6137888, 20.0997474 40.6137827, 20.099785 40.613794, 20.099801 40.6138145, 20.0998509 40.6139491, 20.0999095 40.6140848, 20.0999359 40.6141092, 20.0999967 40.6141123, 20.100186 40.6141214)",,
172699856,residential,False,True,367.28899999999993,,Rruga 22 Gushti,"LINESTRING (20.0995337 40.6138263, 20.0995944 40.6139135, 20.0997136 40.6143361, 20.0997466 40.6143911, 20.09977 40.6144468, 20.099744 40.6145233, 20.099649 40.6146456, 20.099621 40.614794, 20.0996167 40.6149518, 20.0996997 40.6150638, 20.0997515 40.6151714, 20.0997716 40.6152877, 20.0997785 40.615418, 20.0997956 40.6155077, 20.0998392 40.6155465, 20.0998972 40.6155603, 20.0999775 40.6155584, 20.1000278 40.6155088, 20.0999218 40.6146763, 20.0999567 40.6146254, 20.1000317 40.6146072, 20.1002224 40.6145882, 20.1003278 40.6145559, 20.1003842 40.6145058, 20.1004023 40.6144363)",,
732659038,primary,False,False,82.60799999999999,SH72,,"LINESTRING (20.0995337 40.6138263, 20.0995006 40.6139629, 20.0994524 40.6140975, 20.0994064 40.6142275, 20.09938 40.6142797, 20.0993445 40.6143322, 20.0992989 40.6143887, 20.0992459 40.6144462, 20.0991846 40.6145095)",,
172699856,residential,False,False,39.518,,Rruga 22 Gushti,"LINESTRING (20.100186 40.6141214, 20.1002957 40.6142664, 20.1004023 40.6144363)",,
172699856,residential,False,True,45.042,,Rruga 22 Gushti,"LINESTRING (20.100186 40.6141214, 20.1001753 40.6140583, 20.1001793 40.6138486, 20.1002039 40.6137182)",,
172699856,residential,False,True,80.852,,Rruga 22 Gushti,"LINESTRING (20.100186 40.6141214, 20.0999967 40.6141123, 20.0999359 40.6141092, 20.0999095 40.6140848, 20.0998509 40.6139491, 20.099801 40.6138145, 20.099785 40.613794, 20.0997474 40.6137827, 20.099703 40.6137888, 20.0995337 40.6138263)",,
200889635,unclassified,False,False,15.407,,,"LINESTRING (20.1013539 40.6088145, 20.1011739 40.6088374)",,
200889635,unclassified,False,True,150.55399999999997,,,"LINESTRING (20.1013539 40.6088145, 20.1015228 40.6087112, 20.1017147 40.6085197, 20.1017793 40.6084945, 20.1018201 40.6084959, 20.101854 40.6085128, 20.101867 40.608552, 20.101843 40.6086441, 20.1017905 40.6087454, 20.1018105 40.6090248, 20.1017978 40.6092268, 20.1018042 40.6092882, 20.1018356 40.6093263)",,
732385481,residential,False,True,194.61700000000002,,,"LINESTRING (20.1013539 40.6088145, 20.1012844 40.6090636, 20.1011194 40.6092163, 20.1008915 40.6095156, 20.1006956 40.6097815, 20.100462 40.6101097, 20.1003048 40.6103571)",,
732439345,residential,False,False,19.435,Rruga Stadiumi,,"LINESTRING (20.0987467 40.6089107, 20.0986132 40.6090531)",,
200889635,unclassified,False,False,150.554,,,"LINESTRING (20.1018356 40.6093263, 20.1018042 40.6092882, 20.1017978 40.6092268, 20.1018105 40.6090248, 20.1017905 40.6087454, 20.101843 40.6086441, 20.101867 40.608552, 20.101854 40.6085128, 20.1018201 40.6084959, 20.1017793 40.6084945, 20.1017147 40.6085197, 20.1015228 40.6087112, 20.1013539 40.6088145)",,
200889743,residential,False,True,93.48100000000001,,,"LINESTRING (20.1018356 40.6093263, 20.1016126 40.6095266, 20.101504 40.6096721, 20.1014508 40.6098062, 20.1014337 40.6098983, 20.1014071 40.6099702, 20.1013496 40.610064)",,
200889743,residential,False,False,93.481,,,"LINESTRING (20.1013496 40.610064, 20.1014071 40.6099702, 20.1014337 40.6098983, 20.1014508 40.6098062, 20.101504 40.6096721, 20.1016126 40.6095266, 20.1018356 40.6093263)",,
169234847,unclassified,False,False,61.061,,Rruga Shkallët e Kombinatit,"LINESTRING (20.0988454 40.6111101, 20.0988201 40.6105613)",,
169234847,unclassified,False,True,54.211000000000006,,Rruga Shkallët e Kombinatit,"LINESTRING (20.0988454 40.6111101, 20.098865 40.6115203, 20.0988664 40.611562, 20.0988711 40.611575, 20.0988778 40.6115834, 20.0988885 40.6115923)",,
200889710,residential,False,True,140.129,,,"LINESTRING (20.0988454 40.6111101, 20.0982192 40.6111407, 20.0981625 40.611185, 20.0981359 40.6112496, 20.0981806 40.6114556, 20.0982212 40.6115967, 20.0983313 40.6117229, 20.098393 40.611786, 20.0984493 40.611843)",,
172699856,residential,False,False,188.972,,Rruga 22 Gushti,"LINESTRING (20.1000545 40.612038, 20.1001187 40.6122265, 20.1001542 40.6123176, 20.1001931 40.612433, 20.1002383 40.6125913, 20.1002505 40.6126742, 20.1002522 40.612855, 20.1002195 40.6136358, 20.1002039 40.6137182)",,
168402075,residential,False,False,41.528,,Rruga Rilindja,"LINESTRING (20.0984408 40.6134669, 20.0986694 40.6131362)",,
168402075,residential,False,True,21.261,,Rruga Rilindja,"LINESTRING (20.0984408 40.6134669, 20.0983179 40.6136338)",,
200889648,residential,False,True,42.069,,,"LINESTRING (20.0984408 40.6134669, 20.0988798 40.613646)",,
168402072,residential,False,False,41.489,,Rruga Tregu,"LINESTRING (20.0988798 40.613646, 20.0991109 40.6133167)",,
200889648,residential,False,False,42.069,,,"LINESTRING (20.0988798 40.613646, 20.0984408 40.6134669)",,
168402072,residential,False,True,73.12899999999999,,Rruga Tregu,"LINESTRING (20.0988798 40.613646, 20.0985485 40.6141184, 20.0985284 40.614153, 20.0985163 40.6141876, 20.098511 40.6142222, 20.0985123 40.6142362)",,
200889663,residential,False,False,83.774,,,"LINESTRING (20.1013779 40.614555, 20.101212 40.6145073, 20.1004023 40.6144363)",,
732385481,residential,False,False,194.617,,,"LINESTRING (20.1003048 40.6103571, 20.100462 40.6101097, 20.1006956 40.6097815, 20.1008915 40.6095156, 20.1011194 40.6092163, 20.1012844 40.6090636, 20.1013539 40.6088145)",,
169243465,residential,False,True,166.945,,Rruga Tunelet,"LINESTRING (20.0991218 40.6109682, 20.0992249 40.6108784, 20.0993583 40.6107334, 20.0993516 40.6106809, 20.0993284 40.6106112, 20.0994075 40.6104588, 20.0994379 40.610288, 20.0995017 40.6100918, 20.0996234 40.6099279, 20.0997237 40.6098148, 20.09984 40.6097396, 20.0999678 40.609708)",,
732397666,residential,False,False,173.62300000000002,,,"LINESTRING (20.0998456 40.6122934, 20.0999478 40.6125698, 20.0999776 40.6127491, 20.0998967 40.6132873, 20.0998988 40.6135459, 20.0999946 40.6136315, 20.1002039 40.6137182)",,
172699856,residential,False,False,45.042,,Rruga 22 Gushti,"LINESTRING (20.1002039 40.6137182, 20.1001793 40.6138486, 20.1001753 40.6140583, 20.100186 40.6141214)",,
172699856,residential,False,True,188.972,,Rruga 22 Gushti,"LINESTRING (20.1002039 40.6137182, 20.1002195 40.6136358, 20.1002522 40.612855, 20.1002505 40.6126742, 20.1002383 40.6125913, 20.1001931 40.612433, 20.1001542 40.6123176, 20.1001187 40.6122265, 20.1000545 40.612038)",,
732397666,residential,False,True,173.623,,,"LINESTRING (20.1002039 40.6137182, 20.0999946 40.6136315, 20.0998988 40.6135459, 20.0998967 40.6132873, 20.0999776 40.6127491, 20.0999478 40.6125698, 20.0998456 40.6122934)",,
168402069,residential,False,False,73.884,,Rruga Kullusem,"LINESTRING (20.0967268 40.6113422, 20.09652 40.6116351, 20.0964337 40.6118072, 20.0963922 40.6119518)",,
732423897,residential,False,True,75.303,,,"LINESTRING (20.0967268 40.6113422, 20.0971246 40.6115505, 20.0972192 40.6116544, 20.097253 40.6117365, 20.0973307 40.6118148)",,
168402071,residential,False,True,25.286,,,"LINESTRING (20.0972475 40.6123494, 20.0975114 40.612457)",,
732412967,residential,False,True,43.387,,,"LINESTRING (20.0972475 40.6123494, 20.0970089 40.612695)",,
"[169234846, 168402071]",residential,False,False,84.666,,,"LINESTRING (20.0972475 40.6123494, 20.0972015 40.6123306, 20.0963922 40.6119518)",,
732423897,residential,False,False,75.303,,,"LINESTRING (20.0973307 40.6118148, 20.097253 40.6117365, 20.0972192 40.6116544, 20.0971246 40.6115505, 20.0967268 40.6113422)",,
732659038,primary,False,True,82.60800000000002,SH72,,"LINESTRING (20.0991846 40.6145095, 20.0992459 40.6144462, 20.0992989 40.6143887, 20.0993445 40.6143322, 20.09938 40.6142797, 20.0994064 40.6142275, 20.0994524 40.6140975, 20.0995006 40.6139629, 20.0995337 40.6138263)",,
732659040,primary,True,False,21.506999999999998,SH72,,"LINESTRING (20.0991846 40.6145095, 20.099185 40.6145289, 20.09918 40.6145478, 20.0991699 40.6145656, 20.0991552 40.6145814, 20.0991365 40.6145945, 20.0991146 40.6146044, 20.0990905 40.6146106, 20.0990652 40.6146128, 20.0990399 40.6146111, 20.0990155 40.6146053)",,roundabout
787455274,residential,False,True,219.543,,,"LINESTRING (20.1000988 40.6083737, 20.1000023 40.6088583, 20.0999164 40.6090294, 20.0996053 40.6091638, 20.0994444 40.6092493, 20.0993103 40.609343, 20.0991815 40.6094815, 20.099144 40.6096403, 20.0988237 40.6099718)",,
168402079,living_street,False,False,55.043,,Rruga Miqësia,"LINESTRING (20.0987574 40.6118878, 20.0984479 40.6123235)",6,
168402079,living_street,False,True,19.208,,Rruga Miqësia,"LINESTRING (20.0987574 40.6118878, 20.098798 40.6118308, 20.0988556 40.6117701, 20.0988811 40.6117432)",6,
1039030570,residential,False,True,26.639,,,"LINESTRING (20.0987574 40.6118878, 20.0986665 40.6118837, 20.0986022 40.6118756, 20.098511 40.6118512, 20.0984493 40.611843)",,
200889710,residential,False,False,140.129,,,"LINESTRING (20.0984493 40.611843, 20.098393 40.611786, 20.0983313 40.6117229, 20.0982212 40.6115967, 20.0981806 40.6114556, 20.0981359 40.6112496, 20.0981625 40.611185, 20.0982192 40.6111407, 20.0988454 40.6111101)",,
1039030570,residential,False,False,26.639,,,"LINESTRING (20.0984493 40.611843, 20.098511 40.6118512, 20.0986022 40.6118756, 20.0986665 40.6118837, 20.0987574 40.6118878)",,
1039030570,residential,False,True,119.87200000000001,,,"LINESTRING (20.0984493 40.611843, 20.0984023 40.6118613, 20.0981341 40.612179, 20.0981073 40.6122014, 20.0980751 40.6122105, 20.0980429 40.6122126, 20.0980027 40.6122095, 20.0978914 40.6121759, 20.0978485 40.6121647, 20.0978015 40.6121596, 20.0977653 40.6121586, 20.0977358 40.6121678, 20.0977144 40.6121881, 20.0975114 40.612457)",,
168402071,residential,False,False,25.286,,,"LINESTRING (20.0975114 40.612457, 20.0972475 40.6123494)",,
168402071,residential,False,True,62.525,,,"LINESTRING (20.0975114 40.612457, 20.098164 40.612723)",,
1039030570,residential,False,False,119.872,,,"LINESTRING (20.0975114 40.612457, 20.0977144 40.6121881, 20.0977358 40.6121678, 20.0977653 40.6121586, 20.0978015 40.6121596, 20.0978485 40.6121647, 20.0978914 40.6121759, 20.0980027 40.6122095, 20.0980429 40.6122126, 20.0980751 40.6122105, 20.0981073 40.6122014, 20.0981341 40.612179, 20.0984023 40.6118613, 20.0984493 40.611843)",,
168402069,residential,False,False,38.824,,Rruga Kullusem,"LINESTRING (20.0985316 40.6143432, 20.098633 40.6143739, 20.0987127 40.6143984, 20.0987591 40.6144126, 20.0989574 40.6144752)",,
168402069,residential,False,True,49.676,,Rruga Kullusem,"LINESTRING (20.0985316 40.6143432, 20.0981824 40.6142629, 20.0979656 40.6142212)",,
168402072,residential,False,False,12.020999999999999,,Rruga Tregu,"LINESTRING (20.0985316 40.6143432, 20.0985244 40.6143159, 20.098515 40.614264, 20.0985123 40.6142362)",,
168402079,living_street,False,False,16.994,,Rruga Miqësia,"LINESTRING (20.0974285 40.6137582, 20.0973329 40.6138927)",6,
168402079,living_street,False,True,48.554,,Rruga Miqësia,"LINESTRING (20.0974285 40.6137582, 20.0977016 40.6133739)",6,
1039030571,residential,False,True,64.914,,,"LINESTRING (20.0974285 40.6137582, 20.0976205 40.6138425, 20.0976473 40.61387, 20.0976554 40.6138934, 20.0976875 40.613925, 20.0980444 40.6140898)",,
168402075,residential,False,False,55.713,,Rruga Rilindja,"LINESTRING (20.0980444 40.6140898, 20.0983179 40.6136338)",,
168402075,residential,False,True,16.054,,Rruga Rilindja,"LINESTRING (20.0980444 40.6140898, 20.0979656 40.6142212)",,
1039030571,residential,False,False,64.914,,,"LINESTRING (20.0980444 40.6140898, 20.0976875 40.613925, 20.0976554 40.6138934, 20.0976473 40.61387, 20.0976205 40.6138425, 20.0974285 40.6137582)",,
1039030571,residential,False,True,42.881,,,"LINESTRING (20.0980444 40.6140898, 20.0983407 40.6141998, 20.0984292 40.6142192, 20.0985123 40.6142362)",,
168402072,residential,False,False,73.129,,Rruga Tregu,"LINESTRING (20.0985123 40.6142362, 20.098511 40.6142222, 20.0985163 40.6141876, 20.0985284 40.614153, 20.0985485 40.6141184, 20.0988798 40.613646)",,
168402072,residential,False,True,12.021,,Rruga Tregu,"LINESTRING (20.0985123 40.6142362, 20.098515 40.614264, 20.0985244 40.6143159, 20.0985316 40.6143432)",,
1039030571,residential,False,False,42.881,,,"LINESTRING (20.0985123 40.6142362, 20.0984292 40.6142192, 20.0983407 40.6141998, 20.0980444 40.6140898)",,
169234847,unclassified,False,True,61.061,,Rruga Shkallët e Kombinatit,"LINESTRING (20.0988201 40.6105613, 20.0988454 40.6111101)",,
"[169243464, 169234847]",unclassified,False,False,65.603,,"['Rruga Shkallët e Kombinatit', 'Shkallet E Kombinatit']","LINESTRING (20.0988201 40.6105613, 20.098807 40.6102784, 20.0988093 40.6101799, 20.0988237 40.6099718)",,
169243466,residential,False,True,152.014,,,"LINESTRING (20.0988201 40.6105613, 20.0988416 40.6105602, 20.098859 40.6105521, 20.0988818 40.6105373, 20.0989294 40.6104971, 20.0991814 40.610282, 20.0992861 40.6101693, 20.099356 40.6100607, 20.0995082 40.6099112, 20.0996497 40.609744, 20.0997636 40.6096373, 20.0998243 40.6096123, 20.0998733 40.6096131, 20.0999977 40.6096358)",,
30455525,secondary,False,False,16.883,SH72,Poligoni,"LINESTRING (20.0988885 40.6115923, 20.0988798 40.6116323, 20.0988744 40.611676, 20.0988811 40.6117432)",,
30455525,secondary,False,True,207.333,SH72,Poligoni,"LINESTRING (20.0988885 40.6115923, 20.0989026 40.6115691, 20.0989348 40.6115223, 20.0989763 40.6114785, 20.0990509 40.6114159, 20.0996038 40.6109918, 20.0996536 40.6109493, 20.0996871 40.6109064, 20.0997142 40.6108532, 20.0997565 40.6106336, 20.0997636 40.6105154, 20.0997505 40.610406, 20.099722 40.6103169, 20.0997099 40.6102538, 20.0997068 40.610194, 20.0997113 40.6101445, 20.0997247 40.6101, 20.0997503 40.6100615, 20.0997919 40.610003, 20.0998025 40.6099879)",,
169234847,unclassified,False,False,54.211000000000006,,Rruga Shkallët e Kombinatit,"LINESTRING (20.0988885 40.6115923, 20.0988778 40.6115834, 20.0988711 40.611575, 20.0988664 40.611562, 20.098865 40.6115203, 20.0988454 40.6111101)",,
30455525,secondary,False,True,16.883,SH72,Poligoni,"LINESTRING (20.0988811 40.6117432, 20.0988744 40.611676, 20.0988798 40.6116323, 20.0988885 40.6115923)",,
168402079,living_street,False,False,19.208,,Rruga Miqësia,"LINESTRING (20.0988811 40.6117432, 20.0988556 40.6117701, 20.098798 40.6118308, 20.0987574 40.6118878)",6,
732659038,primary,False,False,65.187,SH72,,"LINESTRING (20.0988811 40.6117432, 20.0989053 40.6117768, 20.0989482 40.6118064, 20.0989804 40.6118338, 20.0990058 40.6118654, 20.09923 40.6122605)",,
168402078,residential,False,True,33.27,,,"LINESTRING (20.0980478 40.6128866, 20.0983955 40.6130275)",,
168402079,living_street,False,False,22.466,,Rruga Miqësia,"LINESTRING (20.0980478 40.6128866, 20.0979214 40.6130644)",6,
168402079,living_street,False,True,20.667,,Rruga Miqësia,"LINESTRING (20.0980478 40.6128866, 20.098164 40.612723)",6,
168402079,living_street,False,False,48.554,,Rruga Miqësia,"LINESTRING (20.0977016 40.6133739, 20.0974285 40.6137582)",6,
168402079,living_street,False,True,39.097,,Rruga Miqësia,"LINESTRING (20.0977016 40.6133739, 20.0979214 40.6130644)",6,
172699744,residential,False,True,32.234,,,"LINESTRING (20.0977016 40.6133739, 20.0980362 40.6135136)",,
