osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge
220683958,residential,False,False,160.038,"LINESTRING (20.1793332 39.6571368, 20.1790953 39.6571416, 20.1788351 39.6571623, 20.1786017 39.6571757, 20.1784153 39.6571819, 20.1781681 39.6571833, 20.1780878 39.657179, 20.1774677 39.6571462)",,,
220683958,residential,False,True,106.27100000000002,"LINESTRING (20.1793332 39.6571368, 20.1795137 39.6571499, 20.1797162 39.6571736, 20.1799213 39.6572098, 20.1801333 39.6572593, 20.1803438 39.657314, 20.1805329 39.6573668)",,,
411930075,residential,False,False,106.26399999999998,"LINESTRING (20.1793332 39.6571368, 20.1793233 39.6572232, 20.1793226 39.6572847, 20.179332 39.6573285, 20.1793608 39.6573709, 20.1794352 39.6574436, 20.1795003 39.6575268, 20.1795405 39.657582, 20.1795895 39.6576367, 20.1796511 39.6576785, 20.1797149 39.6577193, 20.1797859 39.6577518, 20.1798798 39.6577823, 20.1799455 39.6578081, 20.1800185 39.6578496)",,,
220683958,residential,False,True,160.03799999999998,"LINESTRING (20.1774677 39.6571462, 20.1780878 39.657179, 20.1781681 39.6571833, 20.1784153 39.6571819, 20.1786017 39.6571757, 20.1788351 39.6571623, 20.1790953 39.6571416, 20.1793332 39.6571368)",,,
220683952,residential,False,False,76.142,"LINESTRING (20.1805329 39.6573668, 20.1804779 39.6574948, 20.1804531 39.6575572, 20.1804384 39.6576057, 20.1804236 39.6576326, 20.18041 39.6576416, 20.1803925 39.657648, 20.1803344 39.6576517, 20.1802593 39.6576609, 20.180197 39.6576775, 20.1801456 39.6577062, 20.1800912 39.6577594, 20.1800185 39.6578496)",,,
220683958,residential,False,False,106.271,"LINESTRING (20.1805329 39.6573668, 20.1803438 39.657314, 20.1801333 39.6572593, 20.1799213 39.6572098, 20.1797162 39.6571736, 20.1795137 39.6571499, 20.1793332 39.6571368)",,,
220683958,residential,False,True,193.32600000000002,"LINESTRING (20.1805329 39.6573668, 20.1806429 39.6574245, 20.181053 39.6576532, 20.1812571 39.657757, 20.181412 39.6578143, 20.1818373 39.6579686, 20.1820126 39.6580294, 20.1821697 39.6580767, 20.1822648 39.6580966, 20.1823585 39.6581179, 20.1824064 39.6581368, 20.1824444 39.6581685, 20.18248 39.6582105)",,,
220683958,residential,False,False,193.32600000000002,"LINESTRING (20.18248 39.6582105, 20.1824444 39.6581685, 20.1824064 39.6581368, 20.1823585 39.6581179, 20.1822648 39.6580966, 20.1821697 39.6580767, 20.1820126 39.6580294, 20.1818373 39.6579686, 20.181412 39.6578143, 20.1812571 39.657757, 20.181053 39.6576532, 20.1806429 39.6574245, 20.1805329 39.6573668)",,,
730028139,tertiary,False,False,16.215,"LINESTRING (20.18248 39.6582105, 20.1825117 39.6582077, 20.1825437 39.6582138, 20.1825749 39.6582264, 20.1826407 39.6582729)",2,40,
730028139,tertiary,False,True,210.63100000000003,"LINESTRING (20.18248 39.6582105, 20.1823933 39.6582313, 20.1822129 39.6582894, 20.1821192 39.6583239, 20.182033 39.6583697, 20.1819119 39.6584543, 20.1818176 39.658527, 20.1817318 39.658584, 20.1816198 39.6586413, 20.1813323 39.6587862, 20.1812447 39.6588416, 20.181201 39.6588933, 20.1811867 39.6589395, 20.1811946 39.658977, 20.1812152 39.6590113, 20.1812435 39.6590349, 20.1813073 39.6590562, 20.181385 39.6590699, 20.1814721 39.6590797, 20.1817736 39.6590927, 20.1818437 39.6591024, 20.1819074 39.6591271)",2,40,
730028139,tertiary,False,False,19.867,"LINESTRING (20.1826407 39.6582729, 20.1828014 39.6584018)",2,40,
220683967,residential,False,False,206.20500000000004,"LINESTRING (20.1826407 39.6582729, 20.182315 39.6587344, 20.1822943 39.6588002, 20.1822949 39.6588422, 20.1823133 39.6588872, 20.1823359 39.658915, 20.1823792 39.6589594, 20.1824655 39.6590146, 20.1831003 39.6593624, 20.1831414 39.6593769, 20.183187 39.6593834, 20.1832307 39.6593785, 20.1832648 39.6593606, 20.1832889 39.6593396, 20.1833064 39.659315, 20.1834344 39.6591347)",,,
730028139,tertiary,False,True,16.214999999999996,"LINESTRING (20.1826407 39.6582729, 20.1825749 39.6582264, 20.1825437 39.6582138, 20.1825117 39.6582077, 20.18248 39.6582105)",2,40,
220683949,residential,False,False,246.24699999999999,"LINESTRING (20.1819074 39.6591271, 20.1818378 39.6591343, 20.1817736 39.6591434, 20.1817043 39.6591564, 20.1816055 39.6591811, 20.1814492 39.6592234, 20.1812202 39.659293, 20.1808119 39.6594285, 20.1805564 39.6595207, 20.1803184 39.6596226, 20.1801199 39.659731, 20.1799723 39.6598395, 20.1798688 39.6599421, 20.1798007 39.6600006, 20.1797208 39.6600429, 20.1796272 39.6600699, 20.1795154 39.6600994, 20.1794004 39.6601297)",,,
730028139,tertiary,False,False,210.631,"LINESTRING (20.1819074 39.6591271, 20.1818437 39.6591024, 20.1817736 39.6590927, 20.1814721 39.6590797, 20.181385 39.6590699, 20.1813073 39.6590562, 20.1812435 39.6590349, 20.1812152 39.6590113, 20.1811946 39.658977, 20.1811867 39.6589395, 20.181201 39.6588933, 20.1812447 39.6588416, 20.1813323 39.6587862, 20.1816198 39.6586413, 20.1817318 39.658584, 20.1818176 39.658527, 20.1819119 39.6584543, 20.182033 39.6583697, 20.1821192 39.6583239, 20.1822129 39.6582894, 20.1823933 39.6582313, 20.18248 39.6582105)",2,40,
730028139,tertiary,False,True,119.94800000000001,"LINESTRING (20.1819074 39.6591271, 20.181973 39.6591616, 20.182018 39.6591956, 20.1820516 39.6592351, 20.1820793 39.6592794, 20.1820971 39.6593625, 20.1821178 39.6595019, 20.1821537 39.6595932, 20.1822251 39.6596872, 20.1823213 39.6597564, 20.1824372 39.6598134, 20.1826217 39.6598576, 20.1827346 39.6598702)",2,40,
220683967,residential,False,True,206.20499999999998,"LINESTRING (20.1834344 39.6591347, 20.1833064 39.659315, 20.1832889 39.6593396, 20.1832648 39.6593606, 20.1832307 39.6593785, 20.183187 39.6593834, 20.1831414 39.6593769, 20.1831003 39.6593624, 20.1824655 39.6590146, 20.1823792 39.6589594, 20.1823359 39.658915, 20.1823133 39.6588872, 20.1822949 39.6588422, 20.1822943 39.6588002, 20.182315 39.6587344, 20.1826407 39.6582729)",,,
