osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,junction,access
32285713,Calea București,primary,RO:urban,True,False,36.887,"LINESTRING (24.8713414 44.860367, 24.8711308 44.8602174, 24.8710572 44.8601089)",2,,,,
73888979,,primary_link,RO:urban,True,False,57.451,"LINESTRING (24.8713414 44.860367, 24.8711632 44.8603057, 24.8710676 44.860287, 24.8709576 44.8602832, 24.8708369 44.8603004, 24.8706533 44.8603537)",1,,,,
32285832,Bulevardul I. C. Brătianu,primary,RO:urban,True,False,22.684,"LINESTRING (24.8690346 44.8612746, 24.8688734 44.8614436)",2,,,,
115947845,Bulevardul I. C. Brătianu,primary,RO:urban,False,True,135.562,"LINESTRING (24.8690346 44.8612746, 24.8693687 44.8610819, 24.8703775 44.8605129)",4,,,,
23609756,,residential,RO:urban,True,False,84.867,"LINESTRING (24.8706835 44.8573598, 24.8699972 44.856925, 24.8698807 44.8568512)",,,,,
706138560,Bulevardul Republicii,primary,RO:urban,True,False,310.94699999999995,"LINESTRING (24.8706835 44.8573598, 24.8694242 44.8582757, 24.8693539 44.8583282, 24.8688845 44.8586527, 24.8684935 44.8589238, 24.86798 44.8592696, 24.8678901 44.8593339)",3,,,,
23609413,Strada Exercițiu,secondary,RO:urban,False,False,80.49100000000001,"LINESTRING (24.8657428 44.8548847, 24.8657891 44.8547818, 24.8658707 44.8546063, 24.8659469 44.8544423, 24.8660594 44.8541965)",2,,,,
527818773,Strada Teilor,tertiary,RO:urban,False,False,90.57,"LINESTRING (24.8657428 44.8548847, 24.8658943 44.8548713, 24.8668814 44.8547755)",2,,,,
30279664,Strada Rahovei,residential,RO:urban,True,False,90.022,"LINESTRING (24.8694773 44.8572527, 24.8685424 44.8567877)",,,7.3,,
73729427,Strada Armand Călinescu,primary,40,True,False,54.811,"LINESTRING (24.8694773 44.8572527, 24.8698807 44.8568512)",2,,,,
31794683,Strada Rahova,residential,RO:urban,True,False,110.427,"LINESTRING (24.8667258 44.8558878, 24.8656692 44.8565399)",,,2.5,,
31815090,Strada Smeurei,primary,RO:urban,False,True,60.262,"LINESTRING (24.8656692 44.8565399, 24.8658738 44.8568773, 24.8659367 44.8569628, 24.8659933 44.85703)",4,DN67B,,,
218421333,Strada Teiuleanu,residential,RO:urban,False,True,118.81,"LINESTRING (24.8772025 44.8546847, 24.877235 44.8547315, 24.8772737 44.8547692, 24.8779479 44.8553332, 24.8781331 44.8554881, 24.8781577 44.8555092)",,,,,
218421335,,residential,RO:urban,True,False,153.382,"LINESTRING (24.8772025 44.8546847, 24.8771667 44.8546329, 24.8771506 44.8545457, 24.8771697 44.8542795, 24.8772405 44.8536278, 24.8772406 44.8535795, 24.8772253 44.8535302, 24.8771595 44.8534703, 24.8771212 44.8534543, 24.8769766 44.8534223)",,,,,
23534594,Bulevardul Eroilor,tertiary,RO:urban,False,False,127.08999999999999,"LINESTRING (24.8707334 44.8543825, 24.8715107 44.8550263, 24.8716412 44.8551357, 24.8717823 44.8552505)",3,,,,
108792191,,residential,RO:urban,True,False,74.01,"LINESTRING (24.8707334 44.8543825, 24.8708813 44.8543787, 24.8709874 44.8543749, 24.8710849 44.8543822, 24.8712064 44.8544145, 24.8713747 44.8544734, 24.871607 44.8545698)",,,,,
527818773,Strada Teilor,tertiary,RO:urban,False,True,188.861,"LINESTRING (24.8707334 44.8543825, 24.8705269 44.854397, 24.8698164 44.854475, 24.8683644 44.854635)",2,,,,
1136771022,Calea București,primary,RO:urban,True,False,73.062,"LINESTRING (24.8719997 44.8608296, 24.8713414 44.860367)",3,DN65,,,
1223873587,Strada Parcului,residential,RO:urban,False,True,79.205,"LINESTRING (24.8719997 44.8608296, 24.8713062 44.8613451)",,,6.15,,
1223873587,Strada Parcului,residential,RO:urban,False,False,79.205,"LINESTRING (24.8713062 44.8613451, 24.8719997 44.8608296)",,,6.15,,
31796082,Strada Florariei,residential,RO:urban,True,False,82.517,"LINESTRING (24.8736813 44.8597558, 24.8735964 44.8598363, 24.8733554 44.8600438, 24.8730968 44.8602663, 24.8730651 44.8603057, 24.8730791 44.8603436)",,,,,
830729357,Strada 9 Mai,residential,RO:urban,False,False,101.95400000000001,"LINESTRING (24.8736813 44.8597558, 24.8731595 44.8595472, 24.8729339 44.8594625, 24.8725537 44.8593067)",,,,,
31797254,Strada Crinului,residential,RO:urban,False,True,86.586,"LINESTRING (24.8772278 44.8600119, 24.8768036 44.8597314, 24.8766648 44.8596401, 24.8764235 44.8594815)",,,,,
31796082,Strada Florariei,residential,RO:urban,True,False,289.54499999999996,"LINESTRING (24.8764235 44.8594815, 24.8759133 44.8592466, 24.8749603 44.8587928, 24.8748955 44.8587775, 24.8748227 44.8587952, 24.8736813 44.8597558)",,,,,
31797254,Strada Crinului,residential,RO:urban,False,False,86.586,"LINESTRING (24.8764235 44.8594815, 24.8766648 44.8596401, 24.8768036 44.8597314, 24.8772278 44.8600119)",,,,,
833759644,Strada Crinului,residential,RO:urban,False,False,56.245,"LINESTRING (24.8749017 44.8580475, 24.8753294 44.8584524)",,,,,
23630812,Bulevardul I. C. Brătianu,primary,RO:urban,False,False,232.07099999999997,"LINESTRING (24.8749017 44.8580475, 24.8746035 44.8582104, 24.8740424 44.8585094, 24.8735778 44.8587552, 24.8725537 44.8593067)",4,DN65,,,
31796295,Strada Lotrului,residential,RO:urban,False,False,136.409,"LINESTRING (24.8758599 44.860553, 24.8746162 44.8614061)",,,,,
31796201,Strada 9 Mai,residential,RO:urban,True,False,233.39600000000002,"LINESTRING (24.8758599 44.860553, 24.8750802 44.8598975, 24.8750107 44.8598623, 24.8749376 44.8598767, 24.8745823 44.8601082, 24.8745303 44.8601422, 24.8744609 44.8601527, 24.8743857 44.8601398, 24.8736813 44.8597558)",,,,,
31796295,Strada Lotrului,residential,RO:urban,False,True,136.409,"LINESTRING (24.8746162 44.8614061, 24.8758599 44.860553)",,,,,
216534951,Strada Mihai Eminescu,residential,RO:urban,False,False,101.649,"LINESTRING (24.8730791 44.8603436, 24.8733201 44.8605044, 24.873668 44.8607464, 24.8740043 44.8609804)",,,,,
1173811782,Strada Dealurilor,residential,RO:urban,True,False,68.95700000000001,"LINESTRING (24.871607 44.8545698, 24.8717337 44.8546294, 24.8721617 44.8548478, 24.8722368 44.8548953, 24.8722869 44.8549523)",,,,,
23609477,Strada Violetelor,residential,RO:urban,False,False,69.64,"LINESTRING (24.8657464 44.8533744, 24.8664391 44.8537631)",2,,,,
31815105,Strada Egalității,primary,RO:urban,True,False,273.7540000000001,"LINESTRING (24.8722869 44.8549523, 24.8725714 44.8548449, 24.8727716 44.8547628, 24.8729743 44.8546643, 24.8734745 44.8543878, 24.8735772 44.854328, 24.8736617 44.854273, 24.8738432 44.8541385, 24.8740918 44.8539692, 24.8741944 44.8539126, 24.8743057 44.8538562, 24.8744668 44.8537746, 24.8745793 44.8537177, 24.8749858 44.853516, 24.8750561 44.853482)",2,,,,
31815090,Strada Smeurei,primary,RO:urban,False,False,60.262,"LINESTRING (24.8659933 44.85703, 24.8659367 44.8569628, 24.8658738 44.8568773, 24.8656692 44.8565399)",4,DN67B,,,
31815090,Strada Smeurei,primary,RO:urban,False,True,202.09300000000002,"LINESTRING (24.8659933 44.85703, 24.8660943 44.8571244, 24.8661989 44.8572108, 24.8667488 44.8575584, 24.8668413 44.8576551, 24.866856 44.8577846, 24.8668397 44.857969, 24.8667921 44.8582799, 24.8667888 44.8583079, 24.866772 44.8584499, 24.8667495 44.8585255, 24.8667256 44.8585942)",4,DN67B,,,
73729440,Strada Victoriei,residential,RO:urban,True,False,157.333,"LINESTRING (24.8687945 44.8597295, 24.8685408 44.8600593, 24.868235 44.8603996, 24.8677005 44.8609102)",2,,,,
"[161546712, 1124316768]",Strada Ana Ipătescu,residential,RO:urban,True,False,152.173,"LINESTRING (24.8687945 44.8597295, 24.8692071 44.8599383, 24.8703775 44.8605129)",,,,,
233861917,,unclassified,,True,False,88.554,"LINESTRING (24.8769766 44.8534223, 24.8765476 44.8532483, 24.8763924 44.8531834, 24.8763459 44.8531137, 24.8762147 44.8528912)",,,,,
693550394,Bulevardul Republicii,primary,RO:urban,True,False,103.478,"LINESTRING (24.8769766 44.8534223, 24.8768122 44.8535223, 24.8765847 44.853667, 24.8759875 44.8540341)",3,,,,
"[115947848, 23630812]",Bulevardul I. C. Brătianu,primary,RO:urban,False,False,118.194,"LINESTRING (24.8725537 44.8593067, 24.8725039 44.859333, 24.8724417 44.8593666, 24.8719468 44.8596217, 24.871457 44.8598783, 24.8713491 44.8599396)",4,DN65,,,
23630812,Bulevardul I. C. Brătianu,primary,RO:urban,False,True,232.071,"LINESTRING (24.8725537 44.8593067, 24.8735778 44.8587552, 24.8740424 44.8585094, 24.8746035 44.8582104, 24.8749017 44.8580475)",4,DN65,,,
830729357,Strada 9 Mai,residential,RO:urban,False,True,101.95400000000001,"LINESTRING (24.8725537 44.8593067, 24.8729339 44.8594625, 24.8731595 44.8595472, 24.8736813 44.8597558)",,,,,
73729436,,primary,RO:urban,True,False,16.839,"LINESTRING (24.8684685 44.8614032, 24.8686814 44.8613905)",2,,,,
73729438,Strada Maternității,primary,RO:urban,False,False,81.66600000000001,"LINESTRING (24.8684685 44.8614032, 24.8677939 44.860971, 24.8677005 44.8609102)",4,,,,
32285755,Strada Cîmpineanu,tertiary,RO:urban,True,False,6.34,"LINESTRING (24.8688455 44.8617224, 24.8688039 44.8616736)",2,,,,
32285846,,primary,30,True,False,11.887,"LINESTRING (24.8688734 44.8614436, 24.8688815 44.8614768, 24.8688731 44.8615099, 24.8688436 44.8615435)",2,,,roundabout,
32285826,Strada Cîmpineanu,tertiary,RO:urban,True,False,19.893,"LINESTRING (24.8688436 44.8615435, 24.8688455 44.8617224)",2,,,,
32285846,,primary,30,True,False,14.817,"LINESTRING (24.8688436 44.8615435, 24.8688053 44.8615635, 24.8687379 44.8615734, 24.8686916 44.8615659, 24.8686703 44.8615579)",2,,,roundabout,
32285837,Bulevardul I. C. Brătianu,primary,RO:urban,True,False,25.232,"LINESTRING (24.8687508 44.8613796, 24.8690346 44.8612746)",2,,,,
32285846,,primary,30,True,False,12.637,"LINESTRING (24.8687508 44.8613796, 24.8687972 44.8613869, 24.8688372 44.8614051, 24.8688734 44.8614436)",2,,,roundabout,
32285846,,primary,30,True,False,5.647,"LINESTRING (24.8686814 44.8613905, 24.8687267 44.8613803, 24.8687508 44.8613796)",2,,,roundabout,
32285877,,primary,RO:urban,True,False,17.877,"LINESTRING (24.868623 44.8615209, 24.8684685 44.8614032)",2,,,,
32285846,,primary,30,True,False,16.773,"LINESTRING (24.868623 44.8615209, 24.8686089 44.8614888, 24.8686125 44.8614513, 24.8686326 44.8614208, 24.8686814 44.8613905)",2,,,roundabout,
32285846,,primary,30,True,False,5.552,"LINESTRING (24.8686703 44.8615579, 24.868623 44.8615209)",2,,,roundabout,
"[73729418, 635213158]","['Strada Smeurei', 'Strada Dumbravei']",primary,RO:urban,True,False,40.945,"LINESTRING (24.8657224 44.8595902, 24.8658449 44.8594763, 24.8659473 44.8593773, 24.8660325 44.8592948)",2,,,,
73729412,,primary,RO:urban,True,False,52.56,"LINESTRING (24.867336 44.8590709, 24.8675135 44.8591552, 24.8678901 44.8593339)",3,,,,
73729427,Strada Armand Călinescu,primary,40,True,False,264.56600000000003,"LINESTRING (24.867336 44.8590709, 24.8674507 44.8590204, 24.8675931 44.8589364, 24.8677904 44.8587962, 24.8678792 44.8587232, 24.8684769 44.8582321, 24.8687236 44.8579883, 24.8688606 44.8578613, 24.8689982 44.8577263, 24.8691037 44.8576229, 24.8694773 44.8572527)",2,,,,
635213161,Bulevardul Republicii,primary,RO:urban,True,False,104.669,"LINESTRING (24.8678901 44.8593339, 24.8669463 44.8599961)",3,,,,
73729422,Strada Aurorei,residential,RO:urban,True,False,83.772,"LINESTRING (24.8678901 44.8593339, 24.8683749 44.8595402, 24.8687945 44.8597295)",,,,,
32285727,Calea București,primary,RO:urban,True,False,39.554,"LINESTRING (24.8710572 44.8601089, 24.8712311 44.8601468, 24.8714529 44.8603102)",2,DN65,,,
225221326,Bulevardul I. C. Brătianu,primary,RO:urban,False,False,41.887,"LINESTRING (24.8710572 44.8601089, 24.8709146 44.8601973, 24.8706533 44.8603537)",4,,,,
1136769736,Bulevardul I. C. Brătianu,primary,RO:urban,False,True,29.729,"LINESTRING (24.8710572 44.8601089, 24.8712031 44.8600225, 24.8713491 44.8599396)",4,DN65,,,
73729433,,primary_link,RO:urban,True,False,58.27,"LINESTRING (24.8669463 44.8599961, 24.8668805 44.860124, 24.866864 44.8601922, 24.8668751 44.860259, 24.8669069 44.8603176, 24.8669502 44.8603864, 24.8670213 44.8604879)",1,,,,
635213164,Bulevardul Republicii,primary,RO:urban,True,False,36.314,"LINESTRING (24.8669463 44.8599961, 24.8667429 44.8601343, 24.8666137 44.8602221)",3,,,,
706358989,Strada Maternității,primary,RO:urban,False,False,43.654,"LINESTRING (24.8670213 44.8604879, 24.8666137 44.8602221)",4,,,,
216534956,Strada Maternității,primary,RO:urban,False,True,71.21000000000001,"LINESTRING (24.8670213 44.8604879, 24.8673227 44.8606753, 24.8677005 44.8609102)",4,,,,
216534959,Strada Maternității,primary_link,RO:urban,True,False,60.160000000000004,"LINESTRING (24.8670213 44.8604879, 24.8668345 44.8604184, 24.8667437 44.8603902, 24.8666713 44.8603788, 24.8665984 44.8603785, 24.8665237 44.8603864, 24.8664513 44.8604054, 24.8663076 44.8604434)",1,,,,
706358989,Strada Maternității,primary,RO:urban,False,True,43.654,"LINESTRING (24.8666137 44.8602221, 24.8670213 44.8604879)",4,,,,
73729452,Strada General Constantin Cristescu,primary,RO:urban,True,False,99.37299999999999,"LINESTRING (24.8666137 44.8602221, 24.8663948 44.8600586, 24.8658601 44.8596833, 24.8658066 44.8596472, 24.8657224 44.8595902)",4,,,,
693550393,Bulevardul Republicii,primary,RO:urban,True,False,34.462,"LINESTRING (24.8666137 44.8602221, 24.8665345 44.8602793, 24.8663076 44.8604434)",3,,,,
31821927,Strada Griviței,residential,RO:urban,False,True,27.938,"LINESTRING (24.873378 44.8565301, 24.8731464 44.8563399)",,,,,
231800151,Bulevardul I. C. Brătianu,primary,RO:urban,False,False,28.034,"LINESTRING (24.8706533 44.8603537, 24.8703775 44.8605129)",4,,,,
225221326,Bulevardul I. C. Brătianu,primary,RO:urban,False,True,41.887,"LINESTRING (24.8706533 44.8603537, 24.8709146 44.8601973, 24.8710572 44.8601089)",4,,,,
31821927,Strada Griviței,residential,RO:urban,False,False,27.938,"LINESTRING (24.8731464 44.8563399, 24.873378 44.8565301)",,,,,
31821927,Strada Griviței,residential,RO:urban,False,True,50.228,"LINESTRING (24.8731464 44.8563399, 24.8729206 44.8561697, 24.8727568 44.8560465, 24.8727086 44.8560117)",,,,,
108790078,Strada Bălașa Doamna,residential,RO:urban,False,False,201.79700000000003,"LINESTRING (24.8731464 44.8563399, 24.8734074 44.8561809, 24.8737069 44.8560123, 24.8737672 44.8560008, 24.8738238 44.8560076, 24.8738914 44.8560524, 24.8739259 44.8560684, 24.8739811 44.8560652, 24.8741898 44.8559808, 24.8743136 44.855941, 24.8744095 44.8559059, 24.8751209 44.8555317, 24.8751467 44.8554237)",,,,,
137372209,Aleea Teilor,residential,RO:urban,False,True,14.345,"LINESTRING (24.8680677 44.8557144, 24.8679345 44.8558023)",,,,,
319033301,Aleea Teilor,residential,30,False,True,13.12,"LINESTRING (24.8680677 44.8557144, 24.8679332 44.8556449)",,,4,,
137372209,Aleea Teilor,residential,RO:urban,False,False,95.935,"LINESTRING (24.8680677 44.8557144, 24.8684015 44.8554665, 24.8687986 44.8551688, 24.8688376 44.8551478, 24.8688236 44.8551072, 24.8688113 44.8550745)",,,,,
137372067,Strada Anton Pann,residential,RO:urban,False,False,108.519,"LINESTRING (24.8656804 44.8610962, 24.8664029 44.8614434, 24.8668163 44.8616477)",,,,,
137372067,Strada Anton Pann,residential,RO:urban,False,True,108.519,"LINESTRING (24.8668163 44.8616477, 24.8664029 44.8614434, 24.8656804 44.8610962)",,,,,
23609413,Strada Exercițiu,secondary,RO:urban,False,False,57.287000000000006,"LINESTRING (24.8660594 44.8541965, 24.8661181 44.8540834, 24.8661814 44.8539976, 24.8662376 44.8539331, 24.8664391 44.8537631)",2,,,,
23609413,Strada Exercițiu,secondary,RO:urban,False,True,80.491,"LINESTRING (24.8660594 44.8541965, 24.8659469 44.8544423, 24.8658707 44.8546063, 24.8657891 44.8547818, 24.8657428 44.8548847)",2,,,,
137372111,Strada Doaga,residential,50,False,False,130.225,"LINESTRING (24.8660594 44.8541965, 24.8662016 44.8542424, 24.8664403 44.8543165, 24.8670875 44.854522, 24.8674346 44.8546322, 24.8674866 44.8546691, 24.8675087 44.8547178)",,,,,
108783517,Strada Victoriei,residential,RO:urban,True,False,107.618,"LINESTRING (24.8677005 44.8609102, 24.8668163 44.8616477)",2,,,,
73729438,Strada Maternității,primary,RO:urban,False,True,81.66600000000001,"LINESTRING (24.8677005 44.8609102, 24.8677939 44.860971, 24.8684685 44.8614032)",4,,,,
216534956,Strada Maternității,primary,RO:urban,False,False,71.21000000000001,"LINESTRING (24.8677005 44.8609102, 24.8673227 44.8606753, 24.8670213 44.8604879)",4,,,,
693550394,Bulevardul Republicii,primary,RO:urban,True,False,9.221,"LINESTRING (24.8751533 44.8545618, 24.8750644 44.8546157)",3,,,,
180001282,,residential,RO:urban,True,False,227.06099999999998,"LINESTRING (24.8758764 44.8541047, 24.8765431 44.8545209, 24.876552 44.8545521, 24.8765258 44.8545796, 24.875781 44.8550353, 24.8751533 44.8545618)",,,,,permissive
693550394,Bulevardul Republicii,primary,RO:urban,True,False,76.371,"LINESTRING (24.8758764 44.8541047, 24.8752729 44.8544841, 24.875228 44.8545133, 24.8751533 44.8545618)",3,,,,
693550393,Bulevardul Republicii,primary,RO:urban,True,False,87.896,"LINESTRING (24.8663076 44.8604434, 24.8661691 44.8605697, 24.8660305 44.8607095, 24.8659095 44.8608333, 24.865797 44.8609608, 24.8656804 44.8610962)",3,,,,
218421333,Strada Teiuleanu,residential,RO:urban,False,False,118.81,"LINESTRING (24.8781577 44.8555092, 24.8781331 44.8554881, 24.8779479 44.8553332, 24.8772737 44.8547692, 24.877235 44.8547315, 24.8772025 44.8546847)",,,,,
137372209,Aleea Teilor,residential,RO:urban,False,False,116.813,"LINESTRING (24.8688113 44.8550745, 24.8684458 44.8549763, 24.8683691 44.8549638, 24.8674625 44.8550551, 24.8673659 44.855057)",,,,,
137372209,Aleea Teilor,residential,RO:urban,False,True,95.935,"LINESTRING (24.8688113 44.8550745, 24.8688236 44.8551072, 24.8688376 44.8551478, 24.8687986 44.8551688, 24.8684015 44.8554665, 24.8680677 44.8557144)",,,,,
497770160,Aleea Teilor,residential,RO:urban,False,False,66.698,"LINESTRING (24.8688113 44.8550745, 24.8687852 44.8550202, 24.868733 44.8548162, 24.8686565 44.8547752, 24.8685814 44.8547599, 24.8685009 44.8547352, 24.8684231 44.8547086, 24.8683829 44.8546839, 24.8683644 44.854635)",,,,,
497770160,Aleea Teilor,residential,RO:urban,False,True,66.69800000000001,"LINESTRING (24.8683644 44.854635, 24.8683829 44.8546839, 24.8684231 44.8547086, 24.8685009 44.8547352, 24.8685814 44.8547599, 24.8686565 44.8547752, 24.868733 44.8548162, 24.8687852 44.8550202, 24.8688113 44.8550745)",,,,,
527818773,Strada Teilor,tertiary,RO:urban,False,False,188.861,"LINESTRING (24.8683644 44.854635, 24.8698164 44.854475, 24.8705269 44.854397, 24.8707334 44.8543825)",2,,,,
527818773,Strada Teilor,tertiary,RO:urban,False,True,68.077,"LINESTRING (24.8683644 44.854635, 24.8677248 44.854698, 24.8675087 44.8547178)",2,,,,
693550394,Bulevardul Republicii,primary,RO:urban,True,False,48.071,"LINESTRING (24.8774498 44.8531496, 24.8769766 44.8534223)",3,,,,
218421336,,residential,RO:urban,True,False,172.85500000000002,"LINESTRING (24.8774498 44.8531496, 24.8774058 44.8535319, 24.8773302 44.8542902, 24.8772876 44.8545675, 24.8772025 44.8546847)",,,,,
"[236847186, 108790078]",Strada Bălașa Doamna,residential,RO:urban,False,True,126.162,"LINESTRING (24.8750644 44.8546157, 24.8752137 44.8547447, 24.8756631 44.8551178, 24.8753267 44.8553225, 24.8751467 44.8554237)",,,,,
693550394,Bulevardul Republicii,primary,RO:urban,True,False,242.031,"LINESTRING (24.8750644 44.8546157, 24.8728042 44.8559538, 24.8727086 44.8560117)",3,,,,
693550394,Bulevardul Republicii,primary,RO:urban,True,False,11.761,"LINESTRING (24.8759875 44.8540341, 24.8758764 44.8541047)",3,,,,
31815105,Strada Egalității,primary,RO:urban,True,False,112.50299999999999,"LINESTRING (24.8750561 44.853482, 24.8759864 44.8530076, 24.8762147 44.8528912)",2,,,,
233862315,,residential,RO:urban,True,False,95.713,"LINESTRING (24.8750561 44.853482, 24.8755386 44.8537754, 24.8759875 44.8540341)",,,,,
236847187,,residential,RO:urban,False,False,25.525,"LINESTRING (24.8751467 44.8554237, 24.8749431 44.8552452)",,,,,
"[236847186, 108790078]",Strada Bălașa Doamna,residential,RO:urban,False,False,126.162,"LINESTRING (24.8751467 44.8554237, 24.8753267 44.8553225, 24.8756631 44.8551178, 24.8752137 44.8547447, 24.8750644 44.8546157)",,,,,
108790078,Strada Bălașa Doamna,residential,RO:urban,False,True,201.797,"LINESTRING (24.8751467 44.8554237, 24.8751209 44.8555317, 24.8744095 44.8559059, 24.8743136 44.855941, 24.8741898 44.8559808, 24.8739811 44.8560652, 24.8739259 44.8560684, 24.8738914 44.8560524, 24.8738238 44.8560076, 24.8737672 44.8560008, 24.8737069 44.8560123, 24.8734074 44.8561809, 24.8731464 44.8563399)",,,,,
236847187,,residential,RO:urban,False,True,25.525,"LINESTRING (24.8749431 44.8552452, 24.8751467 44.8554237)",,,,,
295910199,,living_street,50,False,False,78.218,"LINESTRING (24.8656521 44.8584927, 24.8657964 44.8585628, 24.8659499 44.8586163, 24.8660834 44.858654, 24.8661934 44.8586883, 24.8663387 44.8587646, 24.8664927 44.8588569)",1,,,,
1185940586,Strada Smeurei,primary,RO:urban,True,False,32.284,"LINESTRING (24.8660325 44.8592948, 24.8662681 44.8590573)",2,,,,
269114300,,primary,RO:urban,True,False,115.42699999999999,"LINESTRING (24.8660325 44.8592948, 24.866218 44.8591601, 24.8663118 44.8590954, 24.8663923 44.8590441, 24.866462 44.8590175, 24.8665586 44.859008, 24.8666373 44.8590099, 24.8670085 44.8590346, 24.8671304 44.8590481, 24.867336 44.8590709)",2,,,,
23865607,Strada Smeurei,primary,RO:urban,True,False,34.56,"LINESTRING (24.8664927 44.8588569, 24.8666264 44.8587232, 24.8667256 44.8585942)",,,,,
295910199,,living_street,50,False,True,78.218,"LINESTRING (24.8664927 44.8588569, 24.8663387 44.8587646, 24.8661934 44.8586883, 24.8660834 44.858654, 24.8659499 44.8586163, 24.8657964 44.8585628, 24.8656521 44.8584927)",1,,,,
319033301,Aleea Teilor,residential,30,False,False,23.957,"LINESTRING (24.8668814 44.8547755, 24.8669141 44.8549897)",,,4,,
527818773,Strada Teilor,tertiary,RO:urban,False,False,31.066,"LINESTRING (24.8668814 44.8547755, 24.8672722 44.8547394)",2,,,,
527818773,Strada Teilor,tertiary,RO:urban,False,True,90.57,"LINESTRING (24.8668814 44.8547755, 24.8658943 44.8548713, 24.8657428 44.8548847)",2,,,,
833759644,Strada Crinului,residential,RO:urban,False,True,56.245,"LINESTRING (24.8753294 44.8584524, 24.8749017 44.8580475)",,,,,
994095527,Strada Crinului,residential,RO:urban,True,False,143.288,"LINESTRING (24.8753294 44.8584524, 24.8762552 44.8593199, 24.8764235 44.8594815)",,,,,
319275979,Intrarea Rahovei,residential,50,False,False,147.679,"LINESTRING (24.8697184 44.8557547, 24.8695565 44.8558928, 24.8688896 44.856462, 24.868793 44.8565399, 24.8685424 44.8567877)",,,,,
30279664,Strada Rahovei,residential,RO:urban,True,False,174.931,"LINESTRING (24.8685424 44.8567877, 24.8676309 44.8562943, 24.8674173 44.8561822, 24.8667258 44.8558878)",,,7.3,,
319275979,Intrarea Rahovei,residential,50,False,True,147.67899999999997,"LINESTRING (24.8685424 44.8567877, 24.868793 44.8565399, 24.8688896 44.856462, 24.8695565 44.8558928, 24.8697184 44.8557547)",,,,,
