osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,bridge,junction
229941104,False,2,DN12A,Strada Republicii,tertiary,50,yes,False,49.34,"LINESTRING (26.4345835 46.422708, 26.435027 46.4223864)",,
184132357,False,,,Strada Gheorghe Donici,residential,50,,True,63.606,"LINESTRING (26.4345835 46.422708, 26.4342312 46.4226681, 26.4337592 46.4226492)",,
307997927,False,2,DN12D,Strada Ștefan cel Mare,primary,50,,True,44.92100000000001,"LINESTRING (26.4345835 46.422708, 26.4348838 46.4227338, 26.4351654 46.422756)",,
893350802,False,2,DN12A,Strada Dumbravei,primary,RO:urban,yes,False,44.24199999999999,"LINESTRING (26.4345835 46.422708, 26.4344835 46.4227732, 26.4343279 46.4228805, 26.4342662 46.4229156, 26.4342045 46.4229341, 26.4341348 46.422947)",,
184132366,False,2,DC130,Strada Șupanului,tertiary,50,,True,79.456,"LINESTRING (26.4333705 46.4180636, 26.4331713 46.4177864, 26.4330319 46.4175128, 26.4330022 46.4173994)",,
307995253,False,,DC130,Strada Carpați,tertiary,50,,False,26.683,"LINESTRING (26.4333705 46.4180636, 26.433549 46.4182244, 26.4335838 46.4182532)",,
307998553,False,,,Strada Avram Iancu,residential,50,,True,37.912,"LINESTRING (26.4426729 46.4202031, 26.4427034 46.4205434)",,
229941715,False,,,Strada Nufărului,residential,50,,True,119.10300000000001,"LINESTRING (26.4426729 46.4202031, 26.4425101 46.4201902, 26.4411203 46.4202025)",,
"[307998553, 184132345]",False,,,Strada Avram Iancu,residential,50,,"[False, True]",122.291,"LINESTRING (26.4426729 46.4202031, 26.4424442 46.4193591, 26.4423893 46.4191209)",,
184132338,False,,,Aleea Parcului,residential,50,,False,51.896,"LINESTRING (26.4435044 46.4190418, 26.443467 46.4185758)",,
184132338,False,,,Aleea Parcului,residential,50,,True,151.948,"LINESTRING (26.4435044 46.4190418, 26.4435032 46.4192694, 26.4435622 46.4194913, 26.4438519 46.4203825)",,
677753433,False,,,,residential,,,True,60.697,"LINESTRING (26.4435044 46.4190418, 26.4430752 46.4189683, 26.4427318 46.4189232)",,
182385511,False,,,Strada Avram Iancu,residential,50,,False,34.248000000000005,"LINESTRING (26.4423893 46.4191209, 26.442682 46.4189494, 26.4427318 46.4189232)",,
"[307998553, 184132345]",False,,,Strada Avram Iancu,residential,50,,"[False, True]",122.291,"LINESTRING (26.4423893 46.4191209, 26.4424442 46.4193591, 26.4426729 46.4202031)",,
184132345,False,,,,residential,50,,True,90.079,"LINESTRING (26.4423893 46.4191209, 26.4422884 46.4188212, 26.442176 46.4184578, 26.4421543 46.4183877, 26.4421413 46.4183292)",,
307998557,False,,,Strada Avram Iancu,residential,50,,False,74.938,"LINESTRING (26.4438519 46.4203825, 26.4429381 46.420622)",,
184132338,False,,,Aleea Parcului,residential,50,,False,151.948,"LINESTRING (26.4438519 46.4203825, 26.4435622 46.4194913, 26.4435032 46.4192694, 26.4435044 46.4190418)",,
184132338,False,,,Aleea Parcului,residential,50,,True,139.54500000000002,"LINESTRING (26.4438519 46.4203825, 26.4444527 46.4213144, 26.44442 46.4214383, 26.4443556 46.4215381)",,
184132338,False,,,Aleea Parcului,residential,50,,True,51.896,"LINESTRING (26.443467 46.4185758, 26.4435044 46.4190418)",,
182385511,False,,,Strada Avram Iancu,residential,50,,True,68.362,"LINESTRING (26.443467 46.4185758, 26.443269 46.418663, 26.4429316 46.4188183, 26.4427318 46.4189232)",,
184132357,False,,,Strada Gheorghe Donici,residential,50,,False,62.347,"LINESTRING (26.4329472 46.4226164, 26.4337592 46.4226492)",,
307995250,False,2,,Strada Gheorghe Donici,residential,50,yes,True,45.041,"LINESTRING (26.4329472 46.4226164, 26.4329683 46.4222116)",,
"[184132357, 303135055]",False,,,Strada Gheorghe Donici,residential,50,,"[False, True]",365.90500000000003,"LINESTRING (26.4329472 46.4226164, 26.4320747 46.4225806, 26.431666 46.4225668, 26.4317145 46.422357, 26.4317574 46.422039, 26.431791 46.4218436, 26.4318553 46.4217253, 26.4319412 46.421618, 26.4321182 46.4214553, 26.4323274 46.4212815, 26.4324562 46.4211817, 26.4325205 46.4211558, 26.4326372 46.4211626, 26.4328518 46.4213549, 26.4332702 46.4213956, 26.433546 46.4214572)",,
184132346,False,,,Aleea Parcului,residential,50,,False,61.423,"LINESTRING (26.4406577 46.4221181, 26.4398592 46.4221645)",,
184132346,False,,,Aleea Parcului,residential,50,,True,81.082,"LINESTRING (26.4406577 46.4221181, 26.4417123 46.4220614)",,
528985137,False,,,,residential,,,True,28.271,"LINESTRING (26.4406577 46.4221181, 26.4406819 46.4223718)",,
184132356,False,,,Strada Pieții,residential,50,,True,99.226,"LINESTRING (26.4365544 46.4198952, 26.437715 46.4202904)",,
307995273,False,2,DC130,Strada Speranței,tertiary,50,yes,False,21.546,"LINESTRING (26.4365544 46.4198952, 26.4363235 46.4200057)",,
307995273,False,2,DC130,Strada Speranței,tertiary,50,yes,True,25.799,"LINESTRING (26.4365544 46.4198952, 26.4366428 46.4198455, 26.4368279 46.4197604)",,
"[230098336, 307995253, 184132359]",False,2,DC130,Strada Carpați,tertiary,50,yes,False,122.388,"LINESTRING (26.4349455 46.4188407, 26.4350452 46.418906, 26.4351226 46.4189811, 26.4355226 46.4194458, 26.4355894 46.4195204, 26.4358069 46.4197636)",yes,
307995253,False,,DC130,Strada Carpați,tertiary,50,,True,123.939,"LINESTRING (26.4349455 46.4188407, 26.4348659 46.4188016, 26.4345433 46.418689, 26.4338902 46.418441, 26.4337985 46.4183936, 26.4336593 46.4183156, 26.4335838 46.4182532)",,
760471054,False,2,,Strada Carpați,residential,50,,True,89.215,"LINESTRING (26.4349455 46.4188407, 26.4350254 46.4186419, 26.4348807 46.4184777, 26.434479 46.4182975, 26.4343856 46.418262)",,
184132350,False,,,Strada Pieții,residential,50,,True,88.626,"LINESTRING (26.437715 46.4202904, 26.4366384 46.420581)",,
184132356,False,,,Strada Pieții,residential,50,,False,99.226,"LINESTRING (26.437715 46.4202904, 26.4365544 46.4198952)",,
184132356,False,,,Strada Pieții,residential,50,,True,49.44799999999999,"LINESTRING (26.437715 46.4202904, 26.4378813 46.4203788, 26.438059 46.4204714, 26.4382341 46.4205542)",,
229941654,False,2,DC130,Strada Pieții,tertiary,50,yes,False,99.644,"LINESTRING (26.4381322 46.4193496, 26.4382079 46.4202442)",,
230197732,False,2,,Strada Gârlei,residential,50,yes,True,330.66300000000007,"LINESTRING (26.4381322 46.4193496, 26.4386115 46.4192427, 26.4388909 46.4191815, 26.4390675 46.4191428, 26.4394457 46.4190541, 26.4399043 46.4189542, 26.4403818 46.418847, 26.4408217 46.4187453, 26.4412213 46.4186584, 26.4414252 46.4186085, 26.4415485 46.418577, 26.4417631 46.4185252, 26.441908 46.4184901, 26.4419831 46.4184642, 26.4420206 46.4184402, 26.4420474 46.4184207, 26.4421038 46.4183607, 26.4421413 46.4183292)",,
307995273,False,2,DC130,Strada Speranței,tertiary,50,yes,False,110.586,"LINESTRING (26.4381322 46.4193496, 26.43789 46.419398, 26.4376459 46.419459, 26.4374448 46.4195163, 26.4372838 46.4195663, 26.4371336 46.4196199, 26.4369968 46.4196791, 26.4368279 46.4197604)",,
307995269,False,,,Strada Speranței,residential,50,,True,68.373,"LINESTRING (26.4363235 46.4200057, 26.4366384 46.420581)",,
307995273,False,2,DC130,Strada Speranței,tertiary,50,yes,False,19.268,"LINESTRING (26.4363235 46.4200057, 26.4361204 46.4201078)",,
307995273,False,2,DC130,Strada Speranței,tertiary,50,yes,True,21.546,"LINESTRING (26.4363235 46.4200057, 26.4365544 46.4198952)",,
184132350,False,,,Strada Pieții,residential,50,,False,88.626,"LINESTRING (26.4366384 46.420581, 26.437715 46.4202904)",,
307995269,False,,,Strada Speranței,residential,50,,False,68.373,"LINESTRING (26.4366384 46.420581, 26.4363235 46.4200057)",,
184132339,False,,,Strada Pieții,residential,50,,True,108.168,"LINESTRING (26.4366384 46.420581, 26.4360485 46.4207323, 26.4353137 46.4209162)",,
184132359,False,2,DC130,Strada Carpați,tertiary,50,yes,True,45.192,"LINESTRING (26.4361204 46.4201078, 26.4358069 46.4197636)",,
307995273,False,2,DC130,Strada Speranței,tertiary,50,yes,True,19.268,"LINESTRING (26.4361204 46.4201078, 26.4363235 46.4200057)",,
760470300,False,2,,Strada Speranței,residential,50,yes,False,75.304,"LINESTRING (26.4361204 46.4201078, 26.4357067 46.4203188, 26.4353295 46.4205095)",,
1126548530,False,2,,Strada Tudor Vladimirescu,residential,50,yes,False,219.13900000000004,"LINESTRING (26.4437439 46.4250284, 26.4433959 46.4247535, 26.443117 46.4245206, 26.4428863 46.4242765, 26.4426342 46.4239733, 26.4423981 46.4237071, 26.4421212 46.4234124)",,
229942138,False,2,,,residential,50,,False,239.335,"LINESTRING (26.4420463 46.4233235, 26.4418233 46.42324, 26.4416154 46.423192, 26.4414538 46.4231683, 26.4412594 46.423148, 26.4410461 46.4231387, 26.4409026 46.4231341, 26.4406036 46.4231202, 26.4404386 46.4231211, 26.4402777 46.4231359, 26.4400819 46.4231433, 26.4397943 46.4231467, 26.4395985 46.4231467, 26.4394187 46.4231486, 26.4392337 46.4231467, 26.4390948 46.4231507, 26.4389755 46.4231433)",,
1126548531,False,2,,Strada Tudor Vladimirescu,residential,50,yes,False,43.013,"LINESTRING (26.4420463 46.4233235, 26.4418619 46.4231082, 26.4417581 46.4229916)",,
"[1126548530, 1126548531]",False,2,,Strada Tudor Vladimirescu,residential,50,yes,True,11.431000000000001,"LINESTRING (26.4420463 46.4233235, 26.4420895 46.4233747, 26.4421212 46.4234124)",,
207293301,False,,,Aleea Parcului,residential,50,,False,46.902,"LINESTRING (26.4367637 46.4222224, 26.4367047 46.4221818, 26.4366081 46.4221559, 26.4364365 46.4221596, 26.4363292 46.4222076, 26.436238 46.4222668)",,
207293301,False,,,Aleea Parcului,residential,50,,True,24.161000000000005,"LINESTRING (26.4367637 46.4222224, 26.4368013 46.4221855, 26.4369032 46.4221559, 26.4370105 46.4221559, 26.4370424 46.4221565)",,
229942170,False,2,,,residential,50,,False,65.11099999999999,"LINESTRING (26.4367637 46.4222224, 26.436766 46.4224497, 26.4367506 46.4228078)",,
207293301,False,,,Aleea Parcului,residential,50,,True,46.902,"LINESTRING (26.436238 46.4222668, 26.4363292 46.4222076, 26.4364365 46.4221596, 26.4366081 46.4221559, 26.4367047 46.4221818, 26.4367637 46.4222224)",,
229941103,False,,,Strada Gheorghe Doja,residential,50,yes,False,142.96699999999998,"LINESTRING (26.4405269 46.4209984, 26.4398482 46.421028, 26.439859 46.4208246, 26.4398751 46.4206582, 26.4398482 46.4205029, 26.439805 46.4202142)",,
229941715,False,,,Strada Nufărului,residential,50,,False,5.734,"LINESTRING (26.439805 46.4202142, 26.4398798 46.4202135)",,
229941103,False,,,Strada Gheorghe Doja,residential,50,yes,True,142.96699999999998,"LINESTRING (26.439805 46.4202142, 26.4398482 46.4205029, 26.4398751 46.4206582, 26.439859 46.4208246, 26.4398482 46.421028, 26.4405269 46.4209984)",,
229941715,False,,,Strada Nufărului,residential,50,,True,122.484,"LINESTRING (26.439805 46.4202142, 26.4383363 46.4202371, 26.4382079 46.4202442)",,
307995250,False,2,,Strada Gheorghe Donici,residential,50,yes,False,45.041,"LINESTRING (26.4329683 46.4222116, 26.4329472 46.4226164)",,
207294950,False,,,,residential,50,,True,45.14,"LINESTRING (26.4329683 46.4222116, 26.4332607 46.4222187, 26.4335558 46.4222372)",,
307995250,False,2,,Strada Gheorghe Donici,residential,50,yes,True,102.496,"LINESTRING (26.4329683 46.4222116, 26.4329836 46.4220022, 26.4330533 46.4217434, 26.4331552 46.4216472, 26.4334664 46.4214919, 26.433546 46.4214572)",,
207294950,False,,,,residential,50,,False,45.14,"LINESTRING (26.4335558 46.4222372, 26.4332607 46.4222187, 26.4329683 46.4222116)",,
207294950,False,,,,residential,50,,True,58.150999999999996,"LINESTRING (26.4335558 46.4222372, 26.4337435 46.4222631, 26.4337704 46.4222964, 26.4337704 46.4223408, 26.4337592 46.4226492)",,
993718377,False,,,,residential,,,False,190.98600000000002,"LINESTRING (26.4335558 46.4222372, 26.4335148 46.4219622, 26.4335276 46.4219123, 26.4335766 46.4218785, 26.4339406 46.4217098, 26.4339938 46.421701, 26.4340364 46.4217054, 26.4341003 46.421723, 26.4343387 46.4219225, 26.4345409 46.4220179, 26.435027 46.4223864)",,
184132357,False,,,Strada Gheorghe Donici,residential,50,,True,62.347,"LINESTRING (26.4337592 46.4226492, 26.4329472 46.4226164)",,
184132357,False,,,Strada Gheorghe Donici,residential,50,,False,63.606,"LINESTRING (26.4337592 46.4226492, 26.4342312 46.4226681, 26.4345835 46.422708)",,
207294950,False,,,,residential,50,,False,58.150999999999996,"LINESTRING (26.4337592 46.4226492, 26.4337704 46.4223408, 26.4337704 46.4222964, 26.4337435 46.4222631, 26.4335558 46.4222372)",,
229940635,True,,,,tertiary,50,,False,11.708,"LINESTRING (26.4415484 46.4213095, 26.441596 46.4212936, 26.4416324 46.4212931, 26.4416516 46.4212965, 26.4416887 46.4213123)",,roundabout
229940635,True,,,,tertiary,50,,False,15.033000000000001,"LINESTRING (26.441654 46.4214318, 26.4416183 46.4214366, 26.4415899 46.4214343, 26.4415532 46.4214221, 26.4415248 46.4213997, 26.4415117 46.4213684)",,roundabout
229941842,False,2,DN12A,Strada Republicii,tertiary,50,yes,False,70.382,"LINESTRING (26.441654 46.4214318, 26.4416906 46.4215455, 26.4417067 46.4216823, 26.4417174 46.4219153, 26.4417123 46.4220614)",,
229940635,True,,,,tertiary,50,,False,7.323,"LINESTRING (26.4415117 46.4213684, 26.4415214 46.4213338, 26.4415484 46.4213095)",,roundabout
229941489,True,2,DN12A,Strada Republicii,tertiary,50,yes,False,245.781,"LINESTRING (26.4415117 46.4213684, 26.4408915 46.4213897, 26.4401956 46.4214145, 26.4395443 46.421442, 26.4389115 46.4214615, 26.438579 46.421473, 26.4383097 46.4214839)",,
229940635,True,,,,tertiary,50,,False,16.025,"LINESTRING (26.4416887 46.4213123, 26.4417102 46.4213325, 26.4417173 46.4213455, 26.4417192 46.4213776, 26.4416988 46.4214088, 26.4416718 46.4214256, 26.441654 46.4214318)",,roundabout
229941856,False,,,Strada Avram Iancu,residential,50,,False,92.864,"LINESTRING (26.4416887 46.4213123, 26.4419312 46.4211768, 26.442379 46.4209766, 26.4426443 46.4208032)",,
229941440,False,2,,Strada Nicolae Ghica,residential,50,,False,7.472,"LINESTRING (26.4357092 46.4218876, 26.4356444 46.4218374)",,
