osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,access
"[97273764, 537146165]",True,1,Podul Decebal,tertiary,RO:urban,False,251.43300000000002,"LINESTRING (22.8755637 47.7879758, 22.8758995 47.7879256, 22.8762583 47.7878627, 22.8767684 47.7877925, 22.8770944 47.7877617, 22.8782228 47.7877066, 22.8783768 47.7876767, 22.8784716 47.7876251, 22.8784948 47.787584, 22.8785195 47.7875176, 22.8785022 47.7874521, 22.8784812 47.7873722)",,yes,
31977778,False,,Strada Petőfi Sándor,tertiary,RO:urban,False,52.016,"LINESTRING (22.8695248 47.7892344, 22.8698603 47.7896443)",,,
836377488,False,,Strada Petőfi Sándor,tertiary,RO:urban,True,41.584,"LINESTRING (22.8695248 47.7892344, 22.8694528 47.7891508, 22.8692476 47.7889101)",,,
31978212,False,4,Bulevardul Transilvania,tertiary,50,False,47.892,"LINESTRING (22.8692476 47.7889101, 22.8698735 47.788817)",,,
31978212,False,4,Bulevardul Transilvania,tertiary,50,True,118.78999999999999,"LINESTRING (22.8692476 47.7889101, 22.8681277 47.7890775, 22.867697 47.7891465)",,,
836377488,False,,Strada Petőfi Sándor,tertiary,RO:urban,False,41.584,"LINESTRING (22.8692476 47.7889101, 22.8694528 47.7891508, 22.8695248 47.7892344)",,,
680275328,False,2,Piața Romană,tertiary,50,False,53.44500000000001,"LINESTRING (22.8780081 47.7878053, 22.8782326 47.7877867, 22.8784944 47.7877508, 22.8787077 47.7877095)",,,
1231366818,False,2,Piața Romană,tertiary,50,True,57.915000000000006,"LINESTRING (22.8780081 47.7878053, 22.8776202 47.7878207, 22.8772367 47.7878537)",,,
1012867336,False,,Strada Decebal,residential,RO:urban,True,15.325,"LINESTRING (22.8754864 47.78944, 22.8755366 47.7893796, 22.8755873 47.78932)",,,
1173637466,False,,Strada Decebal,residential,RO:urban,False,135.53,"LINESTRING (22.8754864 47.78944, 22.8749569 47.7900136, 22.87495 47.7900211, 22.8749314 47.790041, 22.8745285 47.7904751)",,,
40500647,False,,Strada Mircea cel Bătrân,residential,RO:urban,False,21.212,"LINESTRING (22.8774236 47.7884892, 22.8773646 47.7883026)",,,
32005994,True,,Strada Micu Klein,residential,RO:urban,False,62.111999999999995,"LINESTRING (22.8774236 47.7884892, 22.8773215 47.7886233, 22.8769965 47.7889679)",,,
31982741,True,,Strada Mircea cel Bătrân,residential,RO:urban,False,124.785,"LINESTRING (22.8779708 47.7908373, 22.8779426 47.7907491, 22.8779273 47.7906245, 22.8778833 47.789718)",,,
31978212,False,4,Bulevardul Transilvania,tertiary,50,True,125.725,"LINESTRING (22.8772367 47.7878537, 22.8766786 47.7878923, 22.8755637 47.7879758)",,,
40500647,False,,Strada Mircea cel Bătrân,residential,RO:urban,True,50.826,"LINESTRING (22.8772367 47.7878537, 22.877295 47.7880738, 22.8773646 47.7883026)",,,
1231366818,False,2,Piața Romană,tertiary,50,False,57.915000000000006,"LINESTRING (22.8772367 47.7878537, 22.8776202 47.7878207, 22.8780081 47.7878053)",,,
40600267,False,,Strada 1 Decembrie 1918,residential,RO:urban,False,35.614,"LINESTRING (22.8785551 47.7922232, 22.8789708 47.7920664)",,,
31982746,False,,Strada Gheorghe Lazăr,residential,RO:urban,False,69.257,"LINESTRING (22.8785551 47.7922232, 22.8785293 47.7921723, 22.8781683 47.7916575)",,,
40600267,False,,Strada 1 Decembrie 1918,residential,RO:urban,True,98.15100000000001,"LINESTRING (22.8785551 47.7922232, 22.8778763 47.7925296, 22.8774361 47.7926833)",,,
31768208,True,,Strada Alexandru Ioan Cuza,secondary,RO:urban,False,26.131,"LINESTRING (22.8776747 47.7909624, 22.8778339 47.7908951, 22.8779708 47.7908373)",,,
31982746,False,,Strada Gheorghe Lazăr,residential,RO:urban,True,85.645,"LINESTRING (22.8776747 47.7909624, 22.8777361 47.7910412, 22.8781683 47.7916575)",,,
1195533410,False,,Strada Alexandru Ioan Cuza,secondary,RO:urban,True,22.579,"LINESTRING (22.8776747 47.7909624, 22.8775249 47.791012, 22.8774098 47.7910597)",,,
42145986,True,2,Strada Alexiu Berinde,tertiary,RO:urban,False,112.67800000000001,"LINESTRING (22.8673017 47.7910453, 22.8681104 47.7915991, 22.8681667 47.7916298, 22.8682244 47.791655, 22.8684122 47.7917214)",,,
97345370,True,1,Strada Bujorului,tertiary,RO:urban,False,78.16799999999999,"LINESTRING (22.8673017 47.7910453, 22.8677461 47.7908236, 22.8678462 47.7907621, 22.8679203 47.7907076, 22.8680098 47.7905527)",,,
42146289,False,,Strada Bujorului,tertiary,30,True,98.65299999999999,"LINESTRING (22.8688349 47.7903073, 22.8697227 47.7899078, 22.8698255 47.7898357, 22.8698801 47.7897767)",,,
547111460,False,,Strada Martirilor Deportați,tertiary,RO:urban,True,104.283,"LINESTRING (22.8688349 47.7903073, 22.8691411 47.7906183, 22.8695991 47.7910921)",,,
1013812330,True,,Strada Martirilor Deportați,tertiary,RO:urban,False,154.563,"LINESTRING (22.8688349 47.7903073, 22.8682182 47.7896914, 22.867697 47.7891465)",,,
40600149,True,2,Strada Nicolae Golescu,secondary,RO:urban,False,48.466,"LINESTRING (22.8684108 47.7916771, 22.8685025 47.7915568, 22.8685754 47.7914831, 22.8686934 47.7914018, 22.8688142 47.7913457)",,,
718839867,True,2,Strada Nicolae Golescu,primary,50,False,56.179,"LINESTRING (22.8684108 47.7916771, 22.8683935 47.7915089, 22.8683598 47.7913273, 22.8683072 47.7911778)",,,
184189487,False,2,Bulevardul Ion Constantin Brătianu,tertiary,50,False,96.635,"LINESTRING (22.8790708 47.7932324, 22.8777833 47.7933168)",,,
97264263,False,,Strada Petru Bran,residential,30,False,56.436,"LINESTRING (22.8718594 47.7902479, 22.8713019 47.7899054)",,,
229822507,True,,Strada Constantin Brâncoveanu,residential,RO:urban,False,85.42599999999999,"LINESTRING (22.8718594 47.7902479, 22.8709684 47.7906176, 22.8708865 47.7906516)",,,
31977778,False,,Strada Petőfi Sándor,tertiary,RO:urban,True,14.998000000000001,"LINESTRING (22.8698801 47.7897767, 22.869887 47.7897127, 22.8698603 47.7896443)",,,
40500625,True,,Strada Petőfi Sándor,residential,RO:urban,False,122.965,"LINESTRING (22.8698801 47.7897767, 22.8700831 47.7899422, 22.8702587 47.7900972, 22.8708865 47.7906516)",,,
42146289,False,,Strada Bujorului,tertiary,30,False,98.65299999999999,"LINESTRING (22.8698801 47.7897767, 22.8698255 47.7898357, 22.8697227 47.7899078, 22.8688349 47.7903073)",,,
42044888,False,,Strada Micu Klein,residential,RO:urban,False,61.665000000000006,"LINESTRING (22.8788025 47.7883639, 22.8786489 47.7883828, 22.8779938 47.7884748)",,,
42044938,False,,Strada Aurel Popp,residential,RO:urban,True,52.308,"LINESTRING (22.8788025 47.7883639, 22.8787282 47.7880448, 22.8786861 47.7879001)",,,
31982741,True,,Strada Mircea cel Bătrân,residential,RO:urban,False,7.849,"LINESTRING (22.8774787 47.7885493, 22.8774236 47.7884892)",,,
42044888,False,,Strada Micu Klein,residential,RO:urban,True,34.091,"LINESTRING (22.8774787 47.7885493, 22.8779254 47.7884867)",,,
31978237,True,1,Piața Romană,tertiary,30,False,51.80499999999999,"LINESTRING (22.8786861 47.7879001, 22.8784843 47.7878608, 22.8780081 47.7878053)",,,
42044938,False,,Strada Aurel Popp,residential,RO:urban,False,52.308,"LINESTRING (22.8786861 47.7879001, 22.8787282 47.7880448, 22.8788025 47.7883639)",,,
42044938,False,,Strada Aurel Popp,residential,RO:urban,True,22.116,"LINESTRING (22.8786861 47.7879001, 22.8786729 47.7878545, 22.878663 47.787817, 22.8786603 47.7877827, 22.8786756 47.7877526, 22.8787077 47.7877095)",,,
31982741,True,,Strada Mircea cel Bătrân,residential,RO:urban,False,107.11600000000001,"LINESTRING (22.8778562 47.7894738, 22.8778147 47.7893115, 22.8777803 47.7891224, 22.8775579 47.788677, 22.8775394 47.7886472, 22.8774787 47.7885493)",,,
32005994,True,,Strada Micu Klein,residential,RO:urban,False,53.138,"LINESTRING (22.8764102 47.7892161, 22.8757413 47.7893786)",,,
42044943,True,,Strada Mihai Eminescu,residential,RO:urban,False,83.472,"LINESTRING (22.8764102 47.7892161, 22.8767786 47.7899248)",,,
42113181,False,,Strada Ion Budai Deleanu,residential,RO:urban,False,85.672,"LINESTRING (22.8767786 47.7899248, 22.8778833 47.789718)",,,
788805168,False,,Strada Mihai Eminescu,residential,RO:urban,False,134.71800000000002,"LINESTRING (22.8767786 47.7899248, 22.8773792 47.7910048, 22.8774098 47.7910597)",,,no
31982741,True,,Strada Mircea cel Bătrân,residential,RO:urban,False,27.229,"LINESTRING (22.8778833 47.789718, 22.8778562 47.7894738)",,,
42113181,False,,Strada Ion Budai Deleanu,residential,RO:urban,True,85.672,"LINESTRING (22.8778833 47.789718, 22.8767786 47.7899248)",,,
42112958,True,,Strada Voltaire,residential,RO:urban,False,86.387,"LINESTRING (22.8697135 47.7933726, 22.8685822 47.7935337)",,,
32005994,True,,Strada Micu Klein,residential,RO:urban,False,52.834,"LINESTRING (22.8769965 47.7889679, 22.8769159 47.7890438, 22.8768099 47.7890925, 22.8764102 47.7892161)",,,
184189501,False,,,living_street,,False,64.942,"LINESTRING (22.8769965 47.7889679, 22.8769441 47.7889282, 22.8768546 47.7888131, 22.8766987 47.7884259)",,,
788805168,False,,Strada Mihai Eminescu,residential,RO:urban,True,134.71800000000002,"LINESTRING (22.8774098 47.7910597, 22.8773792 47.7910048, 22.8767786 47.7899248)",,,no
1195533410,False,,Strada Alexandru Ioan Cuza,secondary,RO:urban,False,22.579,"LINESTRING (22.8774098 47.7910597, 22.8775249 47.791012, 22.8776747 47.7909624)",,,
"[1195533410, 1173637474, 1268340604, 1173637469, 1092082975]",False,2,"['Piața Libertății', 'Strada Alexandru Ioan Cuza']",secondary,"['20', 'RO:urban']",True,285.75300000000004,"LINESTRING (22.8774098 47.7910597, 22.8771068 47.7912008, 22.8756587 47.7919093, 22.8755968 47.7919358, 22.8753966 47.7920216, 22.8751273 47.7920467, 22.8750811 47.7920424, 22.8744985 47.7919884, 22.8744861 47.7919872, 22.8740551 47.7919475)",,,
40600267,False,,Strada 1 Decembrie 1918,residential,RO:urban,True,35.614,"LINESTRING (22.8789708 47.7920664, 22.8785551 47.7922232)",,,
24979881,True,2,Strada Nicolae Golescu,primary,RO:urban,False,126.148,"LINESTRING (22.8680145 47.7903617, 22.8681523 47.7906375, 22.8682459 47.7908107, 22.868389 47.7909841, 22.8685062 47.7910937, 22.8688142 47.7913457)",DN19A,,
"[31768025, 788795550]",True,,Strada Bujorului,tertiary,"['30', 'RO:urban']",False,70.737,"LINESTRING (22.8680145 47.7903617, 22.8681318 47.7904335, 22.8682277 47.7904655, 22.8683157 47.7904793, 22.868414 47.7904763, 22.8685017 47.7904546, 22.8686682 47.7903796, 22.8688349 47.7903073)",,,
492109066,True,2,Strada Nicolae Golescu,primary,50,False,65.265,"LINESTRING (22.8685822 47.7935337, 22.8684757 47.7934219, 22.8682685 47.7931539, 22.8681713 47.7930164)",,,
40500647,False,,Strada Mircea cel Bătrân,residential,RO:urban,True,21.212,"LINESTRING (22.8773646 47.7883026, 22.8774236 47.7884892)",,,
40500647,False,,Strada Mircea cel Bătrân,residential,RO:urban,False,50.826,"LINESTRING (22.8773646 47.7883026, 22.877295 47.7880738, 22.8772367 47.7878537)",,,
31977753,False,2,Strada Păstrăvului,secondary,RO:urban,True,61.973,"LINESTRING (22.8730256 47.7917971, 22.8722263 47.7919463)",DN19A,,
"[31977753, 1247544150, 1092082977]",False,2,"['Piața Libertății', 'Strada Păstrăvului']",secondary,"['20', 'RO:urban']",False,83.052,"LINESTRING (22.8730256 47.7917971, 22.8733394 47.7917586, 22.8734195 47.7917602, 22.8735177 47.7917755, 22.8736361 47.7918507, 22.8736775 47.791877, 22.8740551 47.7919475)",DN19A,,
31977851,True,,Strada Petru Bran,residential,30,False,198.837,"LINESTRING (22.8730256 47.7917971, 22.872712 47.7910195, 22.872535 47.7907096, 22.8724676 47.7906342, 22.8722949 47.7905169, 22.8721595 47.7904249, 22.8718594 47.7902479)",,,
42044938,False,,Strada Aurel Popp,residential,RO:urban,False,22.116,"LINESTRING (22.8787077 47.7877095, 22.8786756 47.7877526, 22.8786603 47.7877827, 22.878663 47.787817, 22.8786729 47.7878545, 22.8786861 47.7879001)",,,
680275328,False,2,Piața Romană,tertiary,50,True,53.445,"LINESTRING (22.8787077 47.7877095, 22.8784944 47.7877508, 22.8782326 47.7877867, 22.8780081 47.7878053)",,,
31978212,False,4,Bulevardul Transilvania,tertiary,50,False,141.806,"LINESTRING (22.8737115 47.7882545, 22.8740905 47.7881993, 22.8752475 47.7880215, 22.8755637 47.7879758)",,,
31978212,False,4,Bulevardul Transilvania,tertiary,50,True,293.49,"LINESTRING (22.8737115 47.7882545, 22.8726368 47.7884146, 22.8725231 47.7884305, 22.8717811 47.7885325, 22.8710994 47.7886289, 22.8707678 47.7886758, 22.8698735 47.788817)",,,
97461678,False,,Piața 25 Octombrie,residential,RO:urban,True,170.037,"LINESTRING (22.8737115 47.7882545, 22.8737948 47.7884912, 22.874022 47.7891366, 22.874022 47.7891763, 22.8740115 47.7892146, 22.8740061 47.7892344, 22.873971 47.7892844, 22.8737403 47.7895403, 22.873578 47.7896701)",,,
1086833726,False,2,Strada Bogdan Petriceicu Hașdeu,residential,50,False,30.736,"LINESTRING (22.8681713 47.7930164, 22.8678554 47.7928393)",,,
718839867,True,2,Strada Nicolae Golescu,primary,50,False,27.398000000000003,"LINESTRING (22.8681713 47.7930164, 22.8681907 47.7928489, 22.8682083 47.7927714)",,,
97264263,False,,Strada Petru Bran,residential,30,True,56.436,"LINESTRING (22.8713019 47.7899054, 22.8718594 47.7902479)",,,
"[42146296, 184056899, 801539462, 801539463]",True,,"['Strada Petru Bran', 'Strada Constantin Brâncoveanu']",residential,"['30', 'RO:urban']",False,190.29500000000002,"LINESTRING (22.8713019 47.7899054, 22.8718966 47.789632, 22.8719843 47.7896167, 22.8720814 47.7896178, 22.8722329 47.7896466, 22.8724287 47.7897331, 22.8726132 47.7898451, 22.8726321 47.7898619, 22.8726259 47.7898746, 22.8724807 47.7899502, 22.8722731 47.7900497, 22.8722145 47.7900721, 22.8718594 47.7902479)",,,
97264263,False,,Strada Petru Bran,residential,30,False,120.656,"LINESTRING (22.8713019 47.7899054, 22.8710705 47.7897761, 22.8706276 47.7895962, 22.8705394 47.7895635, 22.8704399 47.7895565, 22.8703111 47.7895637, 22.8698603 47.7896443)",,,
31977778,False,,Strada Petőfi Sándor,tertiary,RO:urban,True,52.016,"LINESTRING (22.8698603 47.7896443, 22.8695248 47.7892344)",,,
31977778,False,,Strada Petőfi Sándor,tertiary,RO:urban,False,14.998000000000001,"LINESTRING (22.8698603 47.7896443, 22.869887 47.7897127, 22.8698801 47.7897767)",,,
97264263,False,,Strada Petru Bran,residential,30,True,120.65599999999999,"LINESTRING (22.8698603 47.7896443, 22.8703111 47.7895637, 22.8704399 47.7895565, 22.8705394 47.7895635, 22.8706276 47.7895962, 22.8710705 47.7897761, 22.8713019 47.7899054)",,,
31768218,True,,Strada Decebal,residential,RO:urban,False,168.757,"LINESTRING (22.8745285 47.7904751, 22.874483 47.790524, 22.8744528 47.7905719, 22.8742905 47.7909763, 22.8742143 47.7912582, 22.874069 47.7917953, 22.8740609 47.7918253, 22.8740538 47.7918496, 22.8740384 47.7918981, 22.8740377 47.7919162, 22.8740415 47.7919302, 22.8740551 47.7919475)",,,
1173637466,False,,Strada Decebal,residential,RO:urban,True,135.53,"LINESTRING (22.8745285 47.7904751, 22.8749314 47.790041, 22.87495 47.7900211, 22.8749569 47.7900136, 22.8754864 47.78944)",,,
184189495,False,,,living_street,,False,23.117,"LINESTRING (22.8781011 47.788345, 22.8779616 47.7883648, 22.8779862 47.7884488, 22.8779938 47.7884748)",,,
42044888,False,,Strada Micu Klein,residential,RO:urban,False,5.279,"LINESTRING (22.8779938 47.7884748, 22.8779254 47.7884867)",,,
42044888,False,,Strada Micu Klein,residential,RO:urban,True,61.665000000000006,"LINESTRING (22.8779938 47.7884748, 22.8786489 47.7883828, 22.8788025 47.7883639)",,,
184189495,False,,,living_street,,True,23.116999999999997,"LINESTRING (22.8779938 47.7884748, 22.8779862 47.7884488, 22.8779616 47.7883648, 22.8781011 47.788345)",,,
88285833,True,,Strada Decebal,residential,RO:urban,False,51.602999999999994,"LINESTRING (22.8766987 47.7884259, 22.8772299 47.7883272, 22.8773646 47.7883026)",,,
184189501,False,,,living_street,,True,64.942,"LINESTRING (22.8766987 47.7884259, 22.8768546 47.7888131, 22.8769441 47.7889282, 22.8769965 47.7889679)",,,
184189523,False,,,living_street,,False,97.351,"LINESTRING (22.8783264 47.7891992, 22.8782111 47.7888793, 22.8780252 47.7889009, 22.8779776 47.7886919, 22.8779338 47.7885197, 22.8779254 47.7884867)",,,
42044888,False,,Strada Micu Klein,residential,RO:urban,False,34.091,"LINESTRING (22.8779254 47.7884867, 22.8774787 47.7885493)",,,
42044888,False,,Strada Micu Klein,residential,RO:urban,True,5.279,"LINESTRING (22.8779254 47.7884867, 22.8779938 47.7884748)",,,
184189523,False,,,living_street,,True,97.351,"LINESTRING (22.8779254 47.7884867, 22.8779338 47.7885197, 22.8779776 47.7886919, 22.8780252 47.7889009, 22.8782111 47.7888793, 22.8783264 47.7891992)",,,
1012867337,True,,Strada Cetății,residential,RO:urban,False,13.222,"LINESTRING (22.8757413 47.7893786, 22.8755873 47.78932)",,,
32005994,True,,Strada Micu Klein,residential,RO:urban,False,20.229999999999997,"LINESTRING (22.8757413 47.7893786, 22.8756093 47.7894102, 22.8754864 47.78944)",,,
88285833,True,,Strada Decebal,residential,RO:urban,False,93.979,"LINESTRING (22.8755873 47.78932, 22.8759958 47.7887746, 22.8761672 47.7885702)",,,
"[492106933, 97345958]",False,,Strada Cetății,residential,RO:urban,True,249.114,"LINESTRING (22.8755873 47.78932, 22.87509 47.7891365, 22.8748502 47.789028, 22.8747877 47.7889853, 22.8746885 47.7888862, 22.8745844 47.7887725, 22.8745571 47.7887384, 22.8745463 47.7886753, 22.8745498 47.7886333, 22.8745732 47.7886014, 22.8746456 47.7885555, 22.8747213 47.7885293, 22.8748331 47.7885023, 22.8749366 47.7884951, 22.8750158 47.7885122, 22.8750788 47.7885555, 22.8751097 47.7885924, 22.8751574 47.7886216, 22.875221 47.7886338, 22.8753135 47.7886267, 22.8755214 47.7885822, 22.8756916 47.7885546, 22.875925 47.7885366, 22.8760036 47.7885387, 22.8761672 47.7885702)",,,
1012867336,False,,Strada Decebal,residential,RO:urban,False,15.325,"LINESTRING (22.8755873 47.78932, 22.8755366 47.7893796, 22.8754864 47.78944)",,,
88285833,True,,Strada Decebal,residential,RO:urban,False,43.82,"LINESTRING (22.8761672 47.7885702, 22.8762235 47.7885252, 22.8762906 47.7885018, 22.8766987 47.7884259)",,,
"[492106933, 97345958]",False,,Strada Cetății,residential,RO:urban,False,249.11399999999998,"LINESTRING (22.8761672 47.7885702, 22.8760036 47.7885387, 22.875925 47.7885366, 22.8756916 47.7885546, 22.8755214 47.7885822, 22.8753135 47.7886267, 22.875221 47.7886338, 22.8751574 47.7886216, 22.8751097 47.7885924, 22.8750788 47.7885555, 22.8750158 47.7885122, 22.8749366 47.7884951, 22.8748331 47.7885023, 22.8747213 47.7885293, 22.8746456 47.7885555, 22.8745732 47.7886014, 22.8745498 47.7886333, 22.8745463 47.7886753, 22.8745571 47.7887384, 22.8745844 47.7887725, 22.8746885 47.7888862, 22.8747877 47.7889853, 22.8748502 47.789028, 22.87509 47.7891365, 22.8755873 47.78932)",,,
31978212,False,4,Bulevardul Transilvania,tertiary,50,True,47.892,"LINESTRING (22.8698735 47.788817, 22.8692476 47.7889101)",,,
31978212,False,4,Bulevardul Transilvania,tertiary,50,False,293.49,"LINESTRING (22.8698735 47.788817, 22.8707678 47.7886758, 22.8710994 47.7886289, 22.8717811 47.7885325, 22.8725231 47.7884305, 22.8726368 47.7884146, 22.8737115 47.7882545)",,,
31978233,True,,Strada Petőfi Sándor,tertiary,RO:urban,False,54.44,"LINESTRING (22.8698735 47.788817, 22.8697858 47.7888849, 22.8697089 47.7889465, 22.8695974 47.7890542, 22.8695534 47.7891206, 22.8695248 47.7892344)",,,
97461678,False,,Piața 25 Octombrie,residential,RO:urban,False,170.037,"LINESTRING (22.873578 47.7896701, 22.8737403 47.7895403, 22.873971 47.7892844, 22.8740061 47.7892344, 22.8740115 47.7892146, 22.874022 47.7891763, 22.874022 47.7891366, 22.8737948 47.7884912, 22.8737115 47.7882545)",,,
1086833726,False,2,Strada Bogdan Petriceicu Hașdeu,residential,50,True,30.736,"LINESTRING (22.8678554 47.7928393, 22.8681713 47.7930164)",,,
1047776165,False,,,residential,50,False,29.424,"LINESTRING (22.8678554 47.7928393, 22.8679569 47.7928548, 22.8680481 47.7928476, 22.8681232 47.7928223, 22.8682083 47.7927714)",,,
1086833726,False,2,Strada Bogdan Petriceicu Hașdeu,residential,50,False,95.533,"LINESTRING (22.8678554 47.7928393, 22.8678209 47.7928199, 22.8677523 47.7927857, 22.8667947 47.7923598)",,,
718839867,True,2,Strada Nicolae Golescu,primary,50,False,117.93800000000002,"LINESTRING (22.8682083 47.7927714, 22.8682319 47.792695, 22.8683418 47.7923094, 22.8683969 47.7919161, 22.8684122 47.7917214)",,,
1047776165,False,,,residential,50,True,29.424,"LINESTRING (22.8682083 47.7927714, 22.8681232 47.7928223, 22.8680481 47.7928476, 22.8679569 47.7928548, 22.8678554 47.7928393)",,,
31982746,False,,Strada Gheorghe Lazăr,residential,RO:urban,False,85.645,"LINESTRING (22.8781683 47.7916575, 22.8777361 47.7910412, 22.8776747 47.7909624)",,,
31982746,False,,Strada Gheorghe Lazăr,residential,RO:urban,True,69.257,"LINESTRING (22.8781683 47.7916575, 22.8785293 47.7921723, 22.8785551 47.7922232)",,,
1154339616,False,,,residential,,False,56.875,"LINESTRING (22.8781683 47.7916575, 22.8777588 47.7917848, 22.877617 47.7915995)",,,
