osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,access,junction
45902713,False,2,Strada Nicolae Bălcescu,tertiary,50,False,144.379,"LINESTRING (23.1959857 45.8388381, 23.1960373 45.8394757, 23.1960614 45.8401353)",,,,
"[45902713, 256970925]",False,2,Strada Nicolae Bălcescu,tertiary,50,"[False, True]",121.731,"LINESTRING (23.1959857 45.8388381, 23.1958303 45.8382275, 23.1958303 45.8381237, 23.1958727 45.8380371, 23.1961526 45.8379994, 23.1962639 45.837977)",,,,
46258730,False,2,Strada Luminii,residential,RO:urban,False,108.548,"LINESTRING (23.1959857 45.8388381, 23.1962036 45.8388263, 23.1969613 45.8387862, 23.1971708 45.8387732, 23.1973814 45.8387538)",,,,
230116723,False,2,Strada Octavian Goga,residential,RO:urban,True,132.398,"LINESTRING (23.1959857 45.8388381, 23.1957529 45.8388469, 23.1952409 45.8388591, 23.1946707 45.8388674, 23.1942774 45.8388639)",,,,
46257218,False,2,Strada Constantin Dobrogeanu Gherea,residential,50,True,34.086,"LINESTRING (23.2021961 45.840242, 23.2017691 45.840168)",,,,
336685299,True,2,Strada Mihail Kogălniceanu,residential,50,False,64.28399999999999,"LINESTRING (23.2021961 45.840242, 23.2020215 45.840754, 23.2020039 45.8408044)",,,,
218106622,False,4,Bulevardul Eroilor,primary,RO:urban,False,98.172,"LINESTRING (23.1930134 45.840417, 23.193583 45.8406744, 23.194085 45.8408882)",DN7,,,
218106622,False,4,Bulevardul Eroilor,primary,RO:urban,True,161.424,"LINESTRING (23.1930134 45.840417, 23.1925102 45.8401802, 23.192283 45.8400685, 23.1921966 45.8400227, 23.1919723 45.8398935, 23.1915595 45.8396431, 23.1913721 45.8395262)",DN7,,,
45902700,False,2,Strada Dacilor,residential,50,False,77.838,"LINESTRING (23.1901697 45.8378315, 23.1901255 45.8375677, 23.1900533 45.8371362)",,,,
336635381,True,1,Strada Armatei,secondary,50,False,64.844,"LINESTRING (23.1901697 45.8378315, 23.1901913 45.8379141, 23.1899486 45.8383116, 23.1898663 45.8383467)",,,,
668716695,False,2,Strada Armatei,secondary,50,False,124.17399999999999,"LINESTRING (23.1901697 45.8378315, 23.1906903 45.8378463, 23.1911064 45.8378582, 23.1915896 45.8378597, 23.1917718 45.8378607)",DJ705A,,,
44111469,True,2,Piața Victoriei,residential,RO:urban,False,115.61699999999999,"LINESTRING (23.1917718 45.8378607, 23.1917769 45.8377362, 23.1917886 45.8374417, 23.1918036 45.8374042, 23.1921694 45.8373905, 23.19241 45.8373782, 23.1926348 45.8373546)",,,,
45902712,False,2,Strada Nicolae Bălcescu,secondary,50,False,136.738,"LINESTRING (23.1917718 45.8378607, 23.1928673 45.837868, 23.1930721 45.8378621, 23.1932572 45.8378509, 23.1935329 45.8378222)",DJ705A,,,
668716695,False,2,Strada Armatei,secondary,50,True,124.174,"LINESTRING (23.1917718 45.8378607, 23.1915896 45.8378597, 23.1911064 45.8378582, 23.1906903 45.8378463, 23.1901697 45.8378315)",DJ705A,,,
46248927,False,2,Piața Victoriei,secondary,50,False,68.292,"LINESTRING (23.19315 45.8372694, 23.1932643 45.8374426, 23.1934235 45.8376854, 23.1935329 45.8378222)",DJ705A,,,
1235465431,False,2,Strada Aurel Vlaicu,secondary,50,True,79.876,"LINESTRING (23.19315 45.8372694, 23.1932102 45.8372445, 23.1933158 45.8371905, 23.1938808 45.8368633, 23.1939613 45.8368277)",DJ705A,,,
44111473,True,1,Strada Mihai Eminescu,residential,RO:urban,False,33.765,"LINESTRING (23.1935329 45.8378222, 23.1937782 45.8380732)",,,,
45902712,False,2,Strada Nicolae Bălcescu,secondary,50,True,136.738,"LINESTRING (23.1935329 45.8378222, 23.1932572 45.8378509, 23.1930721 45.8378621, 23.1928673 45.837868, 23.1917718 45.8378607)",DJ705A,,,
46248927,False,2,Piața Victoriei,secondary,50,True,68.292,"LINESTRING (23.1935329 45.8378222, 23.1934235 45.8376854, 23.1932643 45.8374426, 23.19315 45.8372694)",DJ705A,,,
256970927,False,2,Strada Gheorghe Lazăr,residential,RO:urban,False,28.749,"LINESTRING (23.1993098 45.8366628, 23.1996676 45.8365942)",,,,
23862197,False,2,Strada Grădiștei,tertiary,,False,384.927,"LINESTRING (23.1993098 45.8366628, 23.1993183 45.8365645, 23.1994571 45.8349731, 23.1994665 45.8348124, 23.1994624 45.8346591, 23.1994477 45.8345489, 23.1994135 45.8344414, 23.1993759 45.8343508, 23.1993276 45.8342671, 23.1992237 45.834127, 23.1991258 45.8340303, 23.1989595 45.8339219, 23.1988013 45.833848, 23.1985787 45.8337556, 23.1981992 45.8336107)",DJ705A,,,
46484745,False,2,Strada Gheorghe Lazăr,tertiary,,True,104.69099999999999,"LINESTRING (23.1993098 45.8366628, 23.1991245 45.8367016, 23.1980175 45.8369381)",DJ705A,,,
491859582,False,2,Strada Constantin Dobrogeanu Gherea,residential,RO:urban,True,29.132,"LINESTRING (23.2011152 45.8401245, 23.2011328 45.8398628)",,,,
46257218,False,2,Strada Constantin Dobrogeanu Gherea,residential,50,False,19.915,"LINESTRING (23.2011152 45.8401245, 23.2011919 45.840115, 23.2012738 45.8401115, 23.2013708 45.8401149)",,,,
"[46257218, 46484747, 46484741]",False,2,"['Strada Constantin Dobrogeanu Gherea', 'Strada Primăverii']",residential,"['50', 'RO:urban']","[False, True]",51.872,"LINESTRING (23.2011152 45.8401245, 23.2010034 45.8401559, 23.2009006 45.8401981, 23.2008002 45.8402483, 23.2006724 45.8403194, 23.2005688 45.8403877)",,yes,,
45875016,False,2,Strada Viilor,residential,RO:urban,True,54.104,"LINESTRING (23.1939613 45.8368277, 23.1939251 45.8367014, 23.1938193 45.8363513)",,,,
46257231,False,2,Piața Aurel Vlaicu,secondary,50,True,99.986,"LINESTRING (23.1939613 45.8368277, 23.1940452 45.8368128, 23.1941379 45.8368052, 23.1944561 45.8367923, 23.1945567 45.8367792, 23.1946445 45.8367575, 23.1947586 45.83672, 23.1948557 45.8366783, 23.1949744 45.8366157, 23.1950489 45.836568, 23.195124 45.8365157)",DJ705A,,,
1235465431,False,2,Strada Aurel Vlaicu,secondary,50,False,79.876,"LINESTRING (23.1939613 45.8368277, 23.1938808 45.8368633, 23.1933158 45.8371905, 23.1932102 45.8372445, 23.19315 45.8372694)",DJ705A,,,
45875016,False,2,Strada Viilor,residential,RO:urban,True,10.651,"LINESTRING (23.1935083 45.8348506, 23.1934452 45.8347655)",,,,
39429990,False,1,Strada Ion Budai Deleanu,residential,RO:urban,False,161.81799999999998,"LINESTRING (23.1935083 45.8348506, 23.193681 45.8348409, 23.1938341 45.8348573, 23.1939467 45.8348785, 23.1940817 45.8349226, 23.1942171 45.8349777, 23.1943353 45.8350328, 23.1946975 45.8352113, 23.194785 45.8352511, 23.1948944 45.8352869, 23.1950035 45.8353148, 23.1951504 45.8353395, 23.1954056 45.8353721)",,,,
45875016,False,2,Strada Viilor,residential,RO:urban,False,169.288,"LINESTRING (23.1935083 45.8348506, 23.193553 45.8349298, 23.1935933 45.8350302, 23.193616 45.8351057, 23.1936298 45.8351927, 23.1936397 45.8352963, 23.1936545 45.8354703, 23.1936883 45.8358362, 23.1937067 45.8359566, 23.1937316 45.836067, 23.19377 45.8361929, 23.1938193 45.8363513)",,,,
44111470,False,2,Strada Cetății,tertiary,,False,196.838,"LINESTRING (23.197141 45.8371417, 23.1966045 45.8365839, 23.1964932 45.8364924, 23.1964181 45.8364494, 23.1962907 45.836426, 23.1961686 45.8364222, 23.1960131 45.8364279, 23.195124 45.8365157)",DJ705A,,,
"[46484744, 46484745, 256970926]",False,2,"['Strada Gheorghe Lazăr', 'Strada Ion Creangă']",tertiary,RO:urban,False,71.643,"LINESTRING (23.197141 45.8371417, 23.1971847 45.8371258, 23.1972814 45.8370997, 23.1980175 45.8369381)",DJ705A,yes,,
256970926,False,2,Strada Ion Creangă,tertiary,RO:urban,True,116.82199999999999,"LINESTRING (23.197141 45.8371417, 23.1970693 45.8371744, 23.1969977 45.8372201, 23.1969331 45.83728, 23.1964906 45.8378173, 23.1964302 45.8378836, 23.1963564 45.8379387, 23.1962639 45.837977)",DJ705A,,,
45875016,False,2,Strada Viilor,residential,RO:urban,False,54.104,"LINESTRING (23.1938193 45.8363513, 23.1939251 45.8367014, 23.1939613 45.8368277)",,,,
45875016,False,2,Strada Viilor,residential,RO:urban,True,169.288,"LINESTRING (23.1938193 45.8363513, 23.19377 45.8361929, 23.1937316 45.836067, 23.1937067 45.8359566, 23.1936883 45.8358362, 23.1936545 45.8354703, 23.1936397 45.8352963, 23.1936298 45.8351927, 23.193616 45.8351057, 23.1935933 45.8350302, 23.193553 45.8349298, 23.1935083 45.8348506)",,,,
48056661,False,2,Strada Ilarie Chendi,residential,RO:urban,True,102.921,"LINESTRING (23.2020628 45.8361793, 23.201836 45.8370913)",,,,
"[256970927, 47907813, 46353135]",False,2,"['Strada Gheorghe Lazăr', 'Strada Plantelor']",residential,RO:urban,True,191.762,"LINESTRING (23.2020628 45.8361793, 23.2019055 45.8362328, 23.2017435 45.83627, 23.2014956 45.8363141, 23.2012299 45.8363498, 23.2008897 45.8363904, 23.2005389 45.8364306, 23.2001909 45.8364905, 23.1998615 45.8365531, 23.1996676 45.8365942)",,yes,,
