osmid,oneway,lanes,name,highway,maxspeed,junction,reversed,length,geometry,ref,access
224636475,False,3,Strada Nicolae Bălcescu,secondary,50,,False,32.973,"LINESTRING (26.0283887 44.9419881, 26.0282609 44.9421426, 26.0281615 44.9422367)",,
225903538,False,2,Strada Nicolae Bălcescu,secondary,50,,True,20.061999999999998,"LINESTRING (26.0283887 44.9419881, 26.0284486 44.9419069, 26.0284929 44.9418238)",,
13236374,False,2,Strada Stadionului,residential,50,,False,41.985,"LINESTRING (26.0284929 44.9418238, 26.0285249 44.9418096, 26.028555 44.9417963, 26.0286089 44.9417724, 26.028945 44.9416234)",,
224636476,False,2,Strada Nicolae Bălcescu,secondary,50,,True,68.44399999999999,"LINESTRING (26.0284929 44.9418238, 26.028513 44.9417733, 26.0285265 44.9417096, 26.0285333 44.9416076, 26.0285359 44.9415689, 26.0284853 44.9412129)",,
225903538,False,2,Strada Nicolae Bălcescu,secondary,50,,False,20.061999999999998,"LINESTRING (26.0284929 44.9418238, 26.0284486 44.9419069, 26.0283887 44.9419881)",,
13493344,False,2,Strada Armoniei,residential,RO:urban,,False,48.463,"LINESTRING (26.0295904 44.9398825, 26.0295641 44.9399747, 26.029539 44.9400693, 26.0295145 44.9401604, 26.029487 44.9402411, 26.0294512 44.9403061)",,
87240487,True,2,Strada Mihai Bravu,secondary,50,,False,103.613,"LINESTRING (26.0295904 44.9398825, 26.029403 44.9398523, 26.0291534 44.9398168, 26.0289688 44.939799, 26.0287787 44.9397909, 26.0285667 44.9397903, 26.0283762 44.9397916, 26.0282984 44.9397957, 26.0282861 44.9397963)",DJ139,
13493344,False,2,Strada Armoniei,residential,RO:urban,,False,55.461000000000006,"LINESTRING (26.0294512 44.9403061, 26.0293737 44.9403757, 26.0292131 44.9404842, 26.0290368 44.9405765, 26.0289184 44.9406269)",,
13493344,False,2,Strada Armoniei,residential,RO:urban,,True,48.46300000000001,"LINESTRING (26.0294512 44.9403061, 26.029487 44.9402411, 26.0295145 44.9401604, 26.029539 44.9400693, 26.0295641 44.9399747, 26.0295904 44.9398825)",,
13493344,False,2,Strada Armoniei,residential,RO:urban,,True,55.461,"LINESTRING (26.0289184 44.9406269, 26.0290368 44.9405765, 26.0292131 44.9404842, 26.0293737 44.9403757, 26.0294512 44.9403061)",,
88775042,True,1,Strada Armoniei,residential,RO:urban,,False,42.446,"LINESTRING (26.0289184 44.9406269, 26.0289188 44.9407241, 26.0287161 44.9409698)",,
931597907,False,2,Strada Nicolae Bălcescu,secondary,50,,False,24.555,"LINESTRING (26.0284282 44.9409958, 26.0284853 44.9412129)",,
636949279,False,2,Strada Mihail Kogălniceanu,residential,RO:urban,,True,129.007,"LINESTRING (26.0284282 44.9409958, 26.0284235 44.9409959, 26.0282266 44.9409994, 26.0280153 44.9409879, 26.0276234 44.9409463, 26.0275097 44.9409342, 26.0273809 44.9409179, 26.0268594 44.9408468, 26.0268085 44.9408383)",,
725823566,False,2,Strada Nicolae Bălcescu,secondary,50,,True,23.348,"LINESTRING (26.0284282 44.9409958, 26.0284114 44.9408922, 26.0283943 44.9407872)",,
1120726877,False,2,Strada Poștei,secondary,50,,False,69.533,"LINESTRING (26.028945 44.9416234, 26.0294546 44.9421342)",,
13236374,False,2,Strada Stadionului,residential,50,,True,41.985,"LINESTRING (26.028945 44.9416234, 26.0286089 44.9417724, 26.028555 44.9417963, 26.0285249 44.9418096, 26.0284929 44.9418238)",,
1120726877,False,2,Strada Poștei,secondary,50,,True,58.324000000000005,"LINESTRING (26.028945 44.9416234, 26.02876 44.9414461, 26.0285968 44.9412947, 26.0285001 44.9412237, 26.0284853 44.9412129)",,
931597906,False,2,Strada Nicolae Bălcescu,secondary,50,,False,63.205,"LINESTRING (26.0283131 44.9402217, 26.0283943 44.9407872)",,
32744601,False,2,Strada Nicolae Bălcescu,secondary,50,,True,47.366,"LINESTRING (26.0283131 44.9402217, 26.0282878 44.9399343, 26.0282855 44.939837, 26.0282861 44.9397963)",,
87240862,True,1,Strada Gheorghe Lazăr,secondary,50,,False,71.074,"LINESTRING (26.0283131 44.9402217, 26.0283 44.940215, 26.0281762 44.9401521, 26.0277695 44.9399535, 26.0275698 44.9398588)",,
32744601,False,2,Strada Nicolae Bălcescu,secondary,50,,False,47.366,"LINESTRING (26.0282861 44.9397963, 26.0282855 44.939837, 26.0282878 44.9399343, 26.0283131 44.9402217)",,
39687204,True,2,Strada Mihai Bravu,secondary,50,,False,56.816,"LINESTRING (26.0282861 44.9397963, 26.0282681 44.9397974, 26.0281536 44.9398041, 26.0275698 44.9398588)",DJ139,
667035863,False,2,Strada Nicolae Bălcescu,secondary,50,,True,67.318,"LINESTRING (26.0282861 44.9397963, 26.0282865 44.9394245, 26.0282838 44.9391909)",,
13494972,True,2,Strada Doctor Bagdazar,secondary,50,,False,22.194,"LINESTRING (26.0267798 44.9392876, 26.0270605 44.9392687)",,
"[667549714, 931452627, 931452628]",False,4,Strada Gheorghe Lazăr,secondary,50,,False,51.182,"LINESTRING (26.0267798 44.9392876, 26.0267266 44.9392669, 26.0265987 44.939217, 26.0264662 44.9391647, 26.0262104 44.9390653)",DJ139,
13503043,True,2,Strada Doctor Bagdazar,tertiary,50,,False,49.59400000000001,"LINESTRING (26.0282838 44.9391909, 26.0282978 44.9391905, 26.0283467 44.939189, 26.0285264 44.9391845, 26.0287302 44.9391851, 26.0289125 44.9392)",,
646882897,False,2,Strada Nicolae Bălcescu,secondary,50,,True,79.06700000000001,"LINESTRING (26.0282838 44.9391909, 26.0282833 44.9391143, 26.0283036 44.93848)",,
667035863,False,2,Strada Nicolae Bălcescu,secondary,50,,False,67.318,"LINESTRING (26.0282838 44.9391909, 26.0282865 44.9394245, 26.0282861 44.9397963)",,
13503060,True,2,Strada Doctor Bagdazar,secondary,50,,False,96.675,"LINESTRING (26.0270605 44.9392687, 26.0274866 44.9392431, 26.0282714 44.9391917, 26.0282838 44.9391909)",,
90739549,False,2,Strada Ștefan cel Mare,secondary,10,,True,19.253,"LINESTRING (26.0270605 44.9392687, 26.0269832 44.9393461, 26.0269251 44.9394128)",,
667555662,True,2,Strada Ștefan cel Mare,secondary,50,,False,115.03900000000002,"LINESTRING (26.0270605 44.9392687, 26.0271552 44.9391754, 26.0272985 44.9390254, 26.0274245 44.9388874, 26.0275286 44.9387609, 26.027569 44.9387117, 26.0276063 44.9386673, 26.0277114 44.9385374, 26.027764 44.9384622, 26.0278113 44.9383833)",,
13631383,True,2,Giratoriu Hale,secondary,30,roundabout,False,14.052,"LINESTRING (26.0217551 44.9449674, 26.0217822 44.9449422, 26.0218169 44.9449222, 26.0218585 44.9449077, 26.0219001 44.9449009)",,
218669625,True,2,Strada Rudului,secondary,30,,False,16.302,"LINESTRING (26.0211181 44.9387665, 26.0210823 44.9389109)",DJ129,
646875634,False,2,Strada Rudului,secondary,50,,True,41.272,"LINESTRING (26.0211181 44.9387665, 26.0211424 44.9386265, 26.0211697 44.9384885, 26.0211884 44.9383987)",DJ129,
98163867,True,1,,secondary_link,30,,False,29.557,"LINESTRING (26.0180638 44.9396512, 26.01803 44.9396797, 26.0179717 44.939728, 26.0179316 44.9397738, 26.0178681 44.9398755)",,
119971516,True,1,Strada Gheorghe Grigore Cantacuzino,secondary,50,,False,18.137,"LINESTRING (26.0180638 44.9396512, 26.0179518 44.9396745, 26.0178504 44.9397109)",,
"[119000437, 119000431]",True,2,Strada Ion Luca Caragiale,secondary,50,,False,222.08300000000003,"LINESTRING (26.0176235 44.9385838, 26.0180177 44.9385881, 26.0189696 44.9386146, 26.0194869 44.9386336, 26.0199498 44.9386673, 26.0200589 44.9386783, 26.0202177 44.9387011, 26.0204235 44.9387542)",,
119000439,False,2,Strada Vlad Țepeș,tertiary,50,,False,109.596,"LINESTRING (26.0176235 44.9385838, 26.0176414 44.9386917, 26.0176912 44.9392885, 26.0177072 44.9394478, 26.017712 44.9394949, 26.0177178 44.939567)",,
32723862,True,2,Strada Maramureș,tertiary,50,,False,37.038,"LINESTRING (26.024764 44.9375043, 26.0250814 44.9377502)",,
114357077,False,2,Strada Rudului,secondary,50,,False,5.069,"LINESTRING (26.0213473 44.9372978, 26.0213433 44.9373433)",DJ129,
86972036,False,2,Strada Mărășești,residential,50,,False,19.227,"LINESTRING (26.0222116 44.9389175, 26.0224003 44.9390273)",,
86972036,False,2,Strada Mărășești,residential,50,,True,100.94699999999999,"LINESTRING (26.0222116 44.9389175, 26.0215044 44.9384793, 26.0214159 44.9384356, 26.02133 44.9384128, 26.0211884 44.9383987)",,
40610302,True,3,Strada Vasile Lupu,secondary,30,,False,44.803,"LINESTRING (26.0176016 44.9425495, 26.0177378 44.9426286, 26.017798 44.9426599, 26.0178442 44.9426799, 26.0179479 44.9427202, 26.0180787 44.942766)",,
667585415,False,4,Strada Vasile Lupu,secondary,50,,True,40.479,"LINESTRING (26.0176016 44.9425495, 26.0173912 44.942318, 26.017325 44.9422426)",,
195835163,False,2,Strada Neagoe Basarab,secondary,50,,True,176.37,"LINESTRING (26.0286515 44.945584, 26.0286707 44.9455217, 26.0287225 44.9453539, 26.0288295 44.9450643, 26.0288954 44.9448599, 26.0289583 44.9446476, 26.0289972 44.9444844, 26.0290253 44.9443306, 26.0290452 44.9441335, 26.0290426 44.944027)",,
195835166,False,2,Strada Gheorghe Doja,secondary,50,,False,65.851,"LINESTRING (26.0286515 44.945584, 26.0284975 44.9455891, 26.0283254 44.9455909, 26.0282235 44.9455914, 26.0281001 44.945588, 26.0278158 44.9455735)",,
790532478,False,2,Strada Gheorghe Doja,secondary,50,,True,74.93299999999999,"LINESTRING (26.0286515 44.945584, 26.028736 44.9455799, 26.0296014 44.945538)",,
14492012,True,1,Strada Profesor Ion Grigore,residential,RO:urban,,False,150.949,"LINESTRING (26.0252968 44.9453246, 26.0253397 44.9452659, 26.0254049 44.9451769, 26.0254224 44.945154, 26.0255769 44.9449515, 26.0257592 44.9447126, 26.0262046 44.9441288)",,
195835173,False,2,Strada Gheorghe Doja,secondary,50,,True,67.16499999999999,"LINESTRING (26.0252968 44.9453246, 26.0253857 44.9453324, 26.0258161 44.9453702, 26.0261428 44.9454038)",,
667325822,False,2,Strada Gheorghe Doja,secondary,50,,False,44.616,"LINESTRING (26.0252968 44.9453246, 26.0249418 44.9453029, 26.024732 44.9452901)",,
931459717,False,2,Strada Gheorghe Doja,secondary,50,,False,67.088,"LINESTRING (26.0233901 44.9452219, 26.0225394 44.9451835)",,
"[667334345, 213599005, 931459718]",False,"['2', '3']",Strada Gheorghe Doja,secondary,50,,True,105.88300000000001,"LINESTRING (26.0233901 44.9452219, 26.0241767 44.945264, 26.0244438 44.9452757, 26.024732 44.9452901)",,
13236138,False,2,Strada Neagoe Basarab,secondary,50,,True,119.505,"LINESTRING (26.0288779 44.9431776, 26.0288461 44.9430739, 26.0287593 44.9429473, 26.028446 44.9425399, 26.0283796 44.9424634, 26.0282974 44.9423782, 26.0282216 44.9422993, 26.0282055 44.9422826, 26.0281615 44.9422367)",,
32751605,True,2,Strada Iașului,residential,RO:urban,,False,130.932,"LINESTRING (26.0288779 44.9431776, 26.0287905 44.9431926, 26.0286657 44.9432082, 26.0283356 44.943232, 26.0281817 44.9432284, 26.0280696 44.9432124, 26.027972 44.9431814, 26.0278691 44.9431446, 26.0273717 44.9429599, 26.027348 44.9429511, 26.0273161 44.9429392)",,
195835906,False,2,Strada Neagoe Basarab,secondary,50,,False,95.399,"LINESTRING (26.0288779 44.9431776, 26.0288992 44.9432633, 26.0289551 44.9435375, 26.0290328 44.9438949, 26.0290426 44.944027)",,
667325822,False,2,Strada Gheorghe Doja,secondary,50,,True,44.616,"LINESTRING (26.024732 44.9452901, 26.0249418 44.9453029, 26.0252968 44.9453246)",,
"[667334345, 213599005, 931459718]",False,"['2', '3']",Strada Gheorghe Doja,secondary,50,,False,105.88300000000001,"LINESTRING (26.024732 44.9452901, 26.0244438 44.9452757, 26.0241767 44.945264, 26.0233901 44.9452219)",,
"[667325819, 931459719]",False,2,Strada Romană,tertiary,50,,True,194.60299999999998,"LINESTRING (26.024732 44.9452901, 26.024783 44.945175, 26.0250997 44.9445546, 26.0254196 44.9439279, 26.0254737 44.9438208, 26.0255041 44.9437475, 26.0255103 44.9436946, 26.0255079 44.9436764, 26.0255052 44.9436556, 26.0255025 44.9436346)",,
195835173,False,2,Strada Gheorghe Doja,secondary,50,,True,59.708,"LINESTRING (26.0261428 44.9454038, 26.0268931 44.9454833)",,
195835173,False,2,Strada Gheorghe Doja,secondary,50,,False,67.165,"LINESTRING (26.0261428 44.9454038, 26.0258161 44.9453702, 26.0253857 44.9453324, 26.0252968 44.9453246)",,
14492012,True,1,Strada Profesor Ion Grigore,residential,RO:urban,,False,116.08799999999998,"LINESTRING (26.0262046 44.9441288, 26.0267959 44.9435947, 26.0268465 44.94353, 26.0268673 44.943449, 26.0268584 44.9433917, 26.026829 44.9433373, 26.0267824 44.9432716, 26.0267699 44.9432539)",,
15093383,False,2,Strada Basarabilor,residential,RO:urban,,False,173.65,"LINESTRING (26.0266329 44.9412287, 26.0265535 44.9413395, 26.0262776 44.9417262, 26.026168 44.9418774, 26.0260171 44.9420778, 26.0259093 44.9422251, 26.0256157 44.9426144)",,
122414181,False,3,Strada Constantin Dobrogeanu Gherea,secondary,50,,False,132.25,"LINESTRING (26.0266329 44.9412287, 26.0267363 44.9412648, 26.0268632 44.9413236, 26.0270187 44.9414111, 26.0276025 44.9417934, 26.0279103 44.941995)",,
"[209877521, 686081507, 686079721]",False,4,Strada Constantin Dobrogeanu Gherea,secondary,50,,False,251.21900000000002,"LINESTRING (26.0266329 44.9412287, 26.0265952 44.9412199, 26.0265174 44.9412056, 26.0258491 44.9411865, 26.025692 44.9411677, 26.025529 44.9411362, 26.0254191 44.941106, 26.0253084 44.9410656, 26.025181 44.9410128, 26.0244146 44.9406494, 26.0239448 44.9404411, 26.0237711 44.9403605)",,
122414173,False,4,Strada Constantin Dobrogeanu Gherea,secondary,30,,False,33.367000000000004,"LINESTRING (26.0279103 44.941995, 26.0280949 44.9421703, 26.0281615 44.9422367)",,
122414181,False,3,Strada Constantin Dobrogeanu Gherea,secondary,50,,True,132.25000000000003,"LINESTRING (26.0279103 44.941995, 26.0276025 44.9417934, 26.0270187 44.9414111, 26.0268632 44.9413236, 26.0267363 44.9412648, 26.0266329 44.9412287)",,
195836423,True,1,,secondary_link,30,,False,39.052,"LINESTRING (26.0279103 44.941995, 26.0280012 44.9420179, 26.0280895 44.9420306, 26.0281559 44.9420323, 26.0282412 44.9420264, 26.0283158 44.9420107, 26.0283887 44.9419881)",,
60888293,False,,Strada Unirii,residential,30,,True,122.196,"LINESTRING (26.0238585 44.9411673, 26.0239565 44.941246, 26.0243574 44.9415817, 26.0245501 44.9417596, 26.0245767 44.9418024, 26.0245284 44.9418821, 26.0243888 44.9420523)",,permissive
32751240,True,1,Strada Unirii,residential,RO:urban,,False,77.078,"LINESTRING (26.0243888 44.9420523, 26.0243461 44.9420949, 26.0239278 44.9425147, 26.0237848 44.9425918)",,
60888293,False,,Strada Unirii,residential,30,,False,122.196,"LINESTRING (26.0243888 44.9420523, 26.0245284 44.9418821, 26.0245767 44.9418024, 26.0245501 44.9417596, 26.0243574 44.9415817, 26.0239565 44.941246, 26.0238585 44.9411673)",,permissive
15093349,True,2,Strada Romană,residential,RO:urban,,False,115.252,"LINESTRING (26.0255336 44.9426986, 26.0243888 44.9420523)",,
195836422,False,2,Strada Basarabilor,residential,RO:urban,,True,11.376,"LINESTRING (26.0255336 44.9426986, 26.0256157 44.9426144)",,
195836422,False,2,Strada Basarabilor,residential,RO:urban,,False,78.586,"LINESTRING (26.0255336 44.9426986, 26.0249805 44.9432071, 26.0249256 44.9432592)",,
667548462,False,4,Strada Emile Zola,secondary,50,,True,5.761,"LINESTRING (26.019474 44.9437943, 26.0195355 44.9437662)",,
15093366,True,1,Strada Văleni,secondary,30,,False,66.681,"LINESTRING (26.019474 44.9437943, 26.0193677 44.9438847, 26.0192891 44.943952, 26.0192301 44.9440056, 26.0191831 44.944053, 26.0191395 44.9441025, 26.0191029 44.9441593, 26.0190841 44.9442073, 26.0190733 44.9442578, 26.0190703 44.944305)",,
218616581,False,3,Strada Emile Zola,secondary,30,,False,25.168999999999997,"LINESTRING (26.019474 44.9437943, 26.0193666 44.9438397, 26.0192699 44.9438756, 26.0191907 44.9438984)",,
"[195835908, 218807350]",True,,Strada Griviței,residential,RO:urban,,False,213.463,"LINESTRING (26.0215705 44.9428329, 26.0215779 44.9429562, 26.0216325 44.9430163, 26.0217298 44.9431291, 26.0218248 44.9431263, 26.022104 44.9434432, 26.0225357 44.9439221, 26.0225784 44.9439453, 26.022667 44.9439968, 26.0227256 44.9440594, 26.0229675 44.9443319, 26.0230184 44.9443892)",,yes
"[32751096, 667548466, 218614678]",False,"['2', '3']","['Strada Sublocotenent Erou Călin Cătălin', 'Strada Emile Zola']",secondary,50,,"[False, True]",210.381,"LINESTRING (26.0215705 44.9428329, 26.0217171 44.9427703, 26.0225151 44.9424073, 26.022703 44.9423217, 26.022898 44.942231, 26.0229383 44.9422163, 26.0229799 44.9422049, 26.0230228 44.9421963, 26.0230897 44.9421951, 26.0231629 44.9422221, 26.0232281 44.9422558, 26.0233017 44.9422995, 26.0233761 44.9423478, 26.0236901 44.9425363, 26.0237848 44.9425918)",,
218653411,False,,Strada Griviței,residential,RO:urban,,True,18.374,"LINESTRING (26.0215705 44.9428329, 26.0214707 44.9427175, 26.0214438 44.9426944)",,yes
"[667548464, 667548465]",False,4,Strada Emile Zola,secondary,50,,False,96.81700000000001,"LINESTRING (26.0215705 44.9428329, 26.0210507 44.9430735, 26.020539 44.9433073)",,
667548462,False,4,Strada Emile Zola,secondary,50,,False,5.761,"LINESTRING (26.0195355 44.9437662, 26.019474 44.9437943)",,
15093369,True,1,Strada Ulierului,residential,RO:urban,,False,204.22299999999998,"LINESTRING (26.0195355 44.9437662, 26.0197166 44.943948, 26.0199392 44.944136, 26.0204513 44.9445519, 26.0206906 44.9448135, 26.020993 44.9451681, 26.0210476 44.9452317, 26.02106 44.9452462)",,
"[658908153, 667548460, 667548463]",False,"['4', '5']",Strada Emile Zola,secondary,50,,True,94.03,"LINESTRING (26.0195355 44.9437662, 26.0196503 44.9437137, 26.0197819 44.9436535, 26.01993 44.9435857, 26.0201763 44.9434731, 26.0202915 44.9434205, 26.0203844 44.943378, 26.020539 44.9433073)",,
"[931459720, 231098198]",True,2,Strada George Coșbuc,secondary,30,,False,116.49199999999999,"LINESTRING (26.0240972 44.9439615, 26.0251767 44.9437252, 26.0252941 44.9436962, 26.0255025 44.9436346)",,
15093378,False,,Strada Bibescu Vodă,residential,RO:urban,,True,60.922000000000004,"LINESTRING (26.0231385 44.9428994, 26.0233914 44.943064, 26.0236381 44.9432285, 26.0236609 44.9432371, 26.0236805 44.9432391, 26.0237011 44.9432361, 26.0237212 44.9432257)",,
"[32751193, 218613211, 218613206]",True,1,"['Strada Constanței', 'Strada Bibescu Vodă']",residential,RO:urban,,False,247.15200000000002,"LINESTRING (26.0231385 44.9428994, 26.0227901 44.9426785, 26.0225156 44.9427814, 26.022479 44.9428102, 26.0224814 44.9428332, 26.0224941 44.9428612, 26.023318 44.9434261, 26.0233857 44.9434731, 26.0240972 44.9439615)",,
137329556,True,1,Strada Unirii,residential,RO:urban,,False,61.297,"LINESTRING (26.0237848 44.9425918, 26.0231385 44.9428994)",,
32751096,False,2,Strada Sublocotenent Erou Călin Cătălin,secondary,50,,False,116.488,"LINESTRING (26.0237848 44.9425918, 26.0241401 44.9428001, 26.0243833 44.9429409, 26.0245825 44.9430577, 26.0249256 44.9432592)",,
"[32751096, 667548466, 218614678]",False,"['2', '3']","['Strada Sublocotenent Erou Călin Cătălin', 'Strada Emile Zola']",secondary,50,,"[False, True]",210.381,"LINESTRING (26.0237848 44.9425918, 26.0236901 44.9425363, 26.0233761 44.9423478, 26.0233017 44.9422995, 26.0232281 44.9422558, 26.0231629 44.9422221, 26.0230897 44.9421951, 26.0230228 44.9421963, 26.0229799 44.9422049, 26.0229383 44.9422163, 26.022898 44.942231, 26.022703 44.9423217, 26.0225151 44.9424073, 26.0217171 44.9427703, 26.0215705 44.9428329)",,
32751096,False,2,Strada Sublocotenent Erou Călin Cătălin,secondary,50,,True,116.488,"LINESTRING (26.0249256 44.9432592, 26.0245825 44.9430577, 26.0243833 44.9429409, 26.0241401 44.9428001, 26.0237848 44.9425918)",,
195836422,False,2,Strada Basarabilor,residential,RO:urban,,True,78.586,"LINESTRING (26.0249256 44.9432592, 26.0249805 44.9432071, 26.0255336 44.9426986)",,
667548467,False,3,Strada Sublocotenent Erou Călin Cătălin,secondary,50,,False,62.14099999999999,"LINESTRING (26.0249256 44.9432592, 26.0251427 44.9433837, 26.0251764 44.943403, 26.0253419 44.9434975, 26.0254338 44.9435598, 26.0254808 44.9436016, 26.0255025 44.9436346)",,
114014653,True,1,Strada Gheorghe Grigore Cantacuzino,secondary,50,,False,5.731,"LINESTRING (26.0203261 44.940209, 26.0202608 44.9401862)",,
667765030,True,1,Strada Cuza Vodă,secondary,40,,False,14.068,"LINESTRING (26.0203261 44.940209, 26.0202864 44.9402378, 26.0201968 44.9402963)",,
195835163,False,2,Strada Neagoe Basarab,secondary,50,,False,176.36999999999998,"LINESTRING (26.0290426 44.944027, 26.0290452 44.9441335, 26.0290253 44.9443306, 26.0289972 44.9444844, 26.0289583 44.9446476, 26.0288954 44.9448599, 26.0288295 44.9450643, 26.0287225 44.9453539, 26.0286707 44.9455217, 26.0286515 44.945584)",,
195835165,False,1,Strada Rozelor,residential,RO:urban,,True,79.15299999999999,"LINESTRING (26.0290426 44.944027, 26.0288779 44.9439573, 26.0281505 44.943699)",,
195835906,False,2,Strada Neagoe Basarab,secondary,50,,True,95.39900000000002,"LINESTRING (26.0290426 44.944027, 26.0290328 44.9438949, 26.0289551 44.9435375, 26.0288992 44.9432633, 26.0288779 44.9431776)",,
1120726877,False,2,Strada Poștei,secondary,50,,True,69.533,"LINESTRING (26.0294546 44.9421342, 26.028945 44.9416234)",,
34617964,True,2,Strada Gheorghe Doja,secondary,30,,False,43.731,"LINESTRING (26.0212964 44.9451888, 26.0213182 44.9451774, 26.021439 44.9451142, 26.0215336 44.9450648, 26.0216406 44.9450177, 26.0217551 44.9449674)",,
424621924,False,2,Strada Gheorghe Doja,secondary,50,,False,19.67,"LINESTRING (26.0212964 44.9451888, 26.0211683 44.9452196, 26.02106 44.9452462)",,
931459717,False,2,Strada Gheorghe Doja,secondary,50,,True,67.088,"LINESTRING (26.0225394 44.9451835, 26.0233901 44.9452219)",,
931459716,False,2,Strada Gheorghe Doja,secondary,50,,False,17.337,"LINESTRING (26.0225394 44.9451835, 26.0223552 44.945177, 26.0223194 44.9451755)",,
195835173,False,2,Strada Gheorghe Doja,secondary,50,,False,59.708,"LINESTRING (26.0268931 44.9454833, 26.0261428 44.9454038)",,
"[195835173, 195835166]",False,2,Strada Gheorghe Doja,secondary,50,,True,73.319,"LINESTRING (26.0268931 44.9454833, 26.0270961 44.9455053, 26.0274219 44.9455406, 26.0278158 44.9455735)",,
"[195835173, 195835166]",False,2,Strada Gheorghe Doja,secondary,50,,False,73.319,"LINESTRING (26.0278158 44.9455735, 26.0274219 44.9455406, 26.0270961 44.9455053, 26.0268931 44.9454833)",,
195835166,False,2,Strada Gheorghe Doja,secondary,50,,True,65.851,"LINESTRING (26.0278158 44.9455735, 26.0281001 44.945588, 26.0282235 44.9455914, 26.0283254 44.9455909, 26.0284975 44.9455891, 26.0286515 44.945584)",,
790532478,False,2,Strada Gheorghe Doja,secondary,50,,False,74.93299999999999,"LINESTRING (26.0296014 44.945538, 26.028736 44.9455799, 26.0286515 44.945584)",,
