osmid,name,highway,maxspeed,junction,oneway,reversed,length,lanes,ref,geometry,bridge
418472664,,tertiary,50,,False,True,139.857,,,"LINESTRING (22.1271797 46.370915, 22.1270352 46.3708283, 22.1267187 46.3706969, 22.126228 46.3705137, 22.1259315 46.370411, 22.1257331 46.3703351, 22.1256177 46.370274)",
"[45983210, 674556587, 674556588]",,unclassified,RO:urban,,False,False,387.05300000000005,,,"LINESTRING (22.1271797 46.370915, 22.127354 46.3707642, 22.1273848 46.3706957, 22.1273795 46.3704403, 22.1274036 46.3703589, 22.1275082 46.3703367, 22.1276262 46.3703552, 22.1277389 46.3703922, 22.1279052 46.3704126, 22.1280286 46.3704089, 22.1281385 46.3703978, 22.1281654 46.3702016, 22.1281761 46.3701202, 22.128211 46.3700258, 22.1284603 46.3694611, 22.1285114 46.369254, 22.1286106 46.3691781, 22.1287233 46.3691467, 22.1289647 46.3691689, 22.1293375 46.3692818, 22.1295628 46.3693669, 22.1297532 46.3694187, 22.1299437 46.3694113, 22.1300697 46.3693799)",yes
27597288,Bulevardul Republicii,secondary,50,,False,False,245.098,2,DJ792B,"LINESTRING (22.1319325 46.3755749, 22.1318293 46.3755157, 22.1315557 46.3753658, 22.1312499 46.3751918, 22.1303701 46.374707, 22.1299088 46.3744488, 22.1295132 46.3742341, 22.1294421 46.3741943)",
27597288,Bulevardul Republicii,secondary,50,,False,True,242.18200000000002,2,DJ792B,"LINESTRING (22.1319325 46.3755749, 22.1320472 46.3756443, 22.1325199 46.3759154, 22.1331382 46.3762651, 22.1343653 46.3769628)",
27597291,Strada Teilor,residential,RO:urban,,False,True,134.586,,,"LINESTRING (22.1319325 46.3755749, 22.1316496 46.3758284, 22.1314189 46.3760421, 22.1309146 46.3764603, 22.1308436 46.3765235)",
1027411430,Strada Teilor,tertiary,RO:urban,,False,False,120.83500000000001,,,"LINESTRING (22.1319325 46.3755749, 22.1320117 46.3755055, 22.132182 46.3753658, 22.1324354 46.3751502, 22.1326983 46.3749226, 22.1328592 46.374793, 22.1329397 46.3747403)",
"[514247528, 418475620, 27597293]",Strada Dornei,tertiary,RO:urban,,False,False,141.368,,,"LINESTRING (22.1329397 46.3747403, 22.1330349 46.3746866, 22.1331154 46.3746505, 22.1331923 46.3746258, 22.1335007 46.3745332, 22.1336357 46.3744988, 22.1337242 46.374471, 22.1337974 46.3744319, 22.1338624 46.3743794, 22.1339308 46.3743146, 22.1340203 46.3742123, 22.1341494 46.3740676, 22.1342767 46.3739329)",yes
"[45896098, 1074101068]",Strada Parcul Libertății,secondary,30,,True,False,222.748,,DJ793,"LINESTRING (22.1329397 46.3747403, 22.1327278 46.3745284, 22.1324582 46.3742767, 22.1321806 46.3739436, 22.131887 46.3735901, 22.1316335 46.3733283, 22.1313532 46.3730655)",
45896099,Strada Dornei,secondary,50,,False,False,328.12300000000005,2,DJ793,"LINESTRING (22.1329397 46.3747403, 22.1330671 46.3748883, 22.1332951 46.3751317, 22.1336908 46.3755434, 22.1340287 46.3758821, 22.1343841 46.3762402, 22.1346188 46.3764872, 22.1348481 46.3767148, 22.1352956 46.3771631, 22.1353216 46.3771907)",
1027411430,Strada Teilor,tertiary,RO:urban,,False,True,120.83500000000001,,,"LINESTRING (22.1329397 46.3747403, 22.1328592 46.374793, 22.1326983 46.3749226, 22.1324354 46.3751502, 22.132182 46.3753658, 22.1320117 46.3755055, 22.1319325 46.3755749)",
45983127,Strada Măgurei,residential,RO:urban,,False,False,172.855,,,"LINESTRING (22.1342767 46.3739329, 22.1343465 46.373927, 22.1344028 46.3739344, 22.1345222 46.3739649, 22.1346369 46.3739963, 22.1347126 46.374, 22.1347884 46.3739935, 22.1348609 46.3739658, 22.1349299 46.3739214, 22.1349956 46.3738733, 22.1350513 46.3738196, 22.1350868 46.3737595, 22.135119 46.3736892, 22.13513 46.3736262, 22.1351297 46.3735605, 22.1351002 46.3734597, 22.1350399 46.3732783, 22.1349338 46.3729082)",
"[514247528, 418475620, 27597293]",Strada Dornei,tertiary,RO:urban,,False,True,141.36799999999997,,,"LINESTRING (22.1342767 46.3739329, 22.1341494 46.3740676, 22.1340203 46.3742123, 22.1339308 46.3743146, 22.1338624 46.3743794, 22.1337974 46.3744319, 22.1337242 46.374471, 22.1336357 46.3744988, 22.1335007 46.3745332, 22.1331923 46.3746258, 22.1331154 46.3746505, 22.1330349 46.3746866, 22.1329397 46.3747403)",yes
418491536,Strada Morii,tertiary,RO:urban,,False,False,353.279,,,"LINESTRING (22.1342767 46.3739329, 22.1342473 46.3738687, 22.1342057 46.373741, 22.1341413 46.3734948, 22.1340421 46.373047, 22.1339428 46.3725649, 22.1338919 46.3722855, 22.1338785 46.3722133, 22.1338642 46.3721533, 22.1338235 46.3720569, 22.1337685 46.3719477, 22.1336854 46.3717848, 22.1336532 46.3717386, 22.1336156 46.3716951, 22.1335137 46.3715896, 22.1333756 46.3714638, 22.13333 46.3714091, 22.1332401 46.3712639, 22.1330939 46.3710539, 22.1330483 46.3710039, 22.1330094 46.3709715, 22.1329625 46.3709428)",
418475638,,residential,50,,False,False,23.521,,,"LINESTRING (22.1329625 46.3709428, 22.133118 46.3707605)",
418491536,Strada Morii,tertiary,RO:urban,,False,False,145.345,,,"LINESTRING (22.1329625 46.3709428, 22.1328954 46.3709178, 22.1328284 46.3709012, 22.1326996 46.3708734, 22.1325186 46.3708465, 22.132194 46.3708105, 22.1318293 46.3707698, 22.1311064 46.3707068)",
418491536,Strada Morii,tertiary,RO:urban,,False,True,353.27899999999994,,,"LINESTRING (22.1329625 46.3709428, 22.1330094 46.3709715, 22.1330483 46.3710039, 22.1330939 46.3710539, 22.1332401 46.3712639, 22.13333 46.3714091, 22.1333756 46.3714638, 22.1335137 46.3715896, 22.1336156 46.3716951, 22.1336532 46.3717386, 22.1336854 46.3717848, 22.1337685 46.3719477, 22.1338235 46.3720569, 22.1338642 46.3721533, 22.1338785 46.3722133, 22.1338919 46.3722855, 22.1339428 46.3725649, 22.1340421 46.373047, 22.1341413 46.3734948, 22.1342057 46.373741, 22.1342473 46.3738687, 22.1342767 46.3739329)",
27597301,Strada Crișului,secondary,50,,False,True,87.999,2,DJ793,"LINESTRING (22.1311064 46.3707068, 22.1310809 46.3699156)",
418491536,Strada Morii,tertiary,RO:urban,,False,True,145.34499999999997,,,"LINESTRING (22.1311064 46.3707068, 22.1318293 46.3707698, 22.132194 46.3708105, 22.1325186 46.3708465, 22.1326996 46.3708734, 22.1328284 46.3709012, 22.1328954 46.3709178, 22.1329625 46.3709428)",
"[1027411432, 418475633, 974335182]",Strada Crișului,secondary,50,,False,False,85.396,2,DJ793,"LINESTRING (22.1311064 46.3707068, 22.1311089 46.3707679, 22.1311104 46.3708318, 22.1311203 46.3710096, 22.1311252 46.3713823, 22.1311245 46.3714203, 22.1311237 46.3714746)",yes
418475654,,residential,RO:urban,,False,False,35.077,,,"LINESTRING (22.1295986 46.3714766, 22.1293897 46.3717572)",
47088558,,residential,RO:urban,,False,False,107.87899999999999,,,"LINESTRING (22.1295986 46.3714766, 22.1289982 46.3712491, 22.1283589 46.3710189)",
47088558,,residential,RO:urban,,False,True,94.518,,,"LINESTRING (22.1295986 46.3714766, 22.1302696 46.3717377, 22.130291 46.3717552, 22.1302843 46.3717747, 22.1300803 46.3720116)",
47088557,Bulevardul Victoriei,secondary,50,,False,False,14.366,,,"LINESTRING (22.1292248 46.371696, 22.129304 46.3717256, 22.1293897 46.3717572)",
47088559,Strada Plopilor,residential,30,,False,False,102.84,2,,"LINESTRING (22.1292248 46.371696, 22.1288829 46.3721272, 22.1285689 46.3725025)",
47088561,Bulevardul Victoriei,secondary,50,,False,True,93.497,,,"LINESTRING (22.1292248 46.371696, 22.1286214 46.3714758, 22.128152 46.3712972)",
674555388,Strada Castanilor,residential,RO:urban,,False,False,193.023,,,"LINESTRING (22.1313532 46.3730655, 22.1312848 46.3731081, 22.1308731 46.3733523, 22.1304077 46.3736364, 22.1299531 46.3739029, 22.1294421 46.3741943)",
1074101068,Strada Parcul Libertății,secondary,30,,True,False,79.394,,DJ793,"LINESTRING (22.1313532 46.3730655, 22.1309294 46.3727342, 22.1306784 46.3725243)",
45982778,Strada Mureșului,residential,RO:urban,,False,True,136.755,,,"LINESTRING (22.1246151 46.3731198, 22.1246906 46.3730498, 22.1251599 46.3726445, 22.1254536 46.372402, 22.1256401 46.3722336, 22.1257267 46.3721586)",
45982779,Strada Dunării,residential,RO:urban,,False,False,304.02399999999994,,,"LINESTRING (22.1246151 46.3731198, 22.1247134 46.3731765, 22.1255086 46.3736068, 22.1261618 46.3739649, 22.1269517 46.3743988, 22.1275914 46.3747505, 22.1277179 46.3748205)",
45982780,Strada Someșului,residential,RO:urban,,False,False,306.009,,,"LINESTRING (22.126591 46.3757923, 22.1267505 46.3758719, 22.1273701 46.3762124, 22.128156 46.3766435, 22.1289526 46.3770701, 22.1293697 46.3772949, 22.1296312 46.3774374, 22.1297281 46.3774918)",
45982784,Strada Păcii,secondary,RO:urban,,False,False,136.109,,DJ793,"LINESTRING (22.126591 46.3757923, 22.1265104 46.3758682, 22.1263053 46.3760569, 22.1260263 46.3762984, 22.1255804 46.3766935, 22.1255033 46.3767592)",
45982784,Strada Păcii,secondary,RO:urban,,False,True,138.396,,DJ793,"LINESTRING (22.126591 46.3757923, 22.1266781 46.3757192, 22.1268712 46.3755527, 22.1271381 46.3753288, 22.127421 46.3750817, 22.1276316 46.3748929, 22.1277179 46.3748205)",
45982784,Strada Păcii,secondary,RO:urban,,False,False,138.16299999999998,,DJ793,"LINESTRING (22.1255033 46.3767592, 22.1253906 46.3768545, 22.1249494 46.3772366, 22.1246798 46.3774735, 22.1244746 46.3776581, 22.124385 46.3777331)",
45982784,Strada Păcii,secondary,RO:urban,,False,True,136.109,,DJ793,"LINESTRING (22.1255033 46.3767592, 22.1255804 46.3766935, 22.1260263 46.3762984, 22.1263053 46.3760569, 22.1265104 46.3758682, 22.126591 46.3757923)",
45982784,Strada Păcii,secondary,RO:urban,,False,True,138.16299999999998,,DJ793,"LINESTRING (22.124385 46.3777331, 22.1244746 46.3776581, 22.1246798 46.3774735, 22.1249494 46.3772366, 22.1253906 46.3768545, 22.1255033 46.3767592)",
27597288,Bulevardul Republicii,secondary,50,,False,False,8.646,2,DJ792B,"LINESTRING (22.1288219 46.373856, 22.1287337 46.3738076)",
27597288,Bulevardul Republicii,secondary,50,,False,True,60.658,2,DJ792B,"LINESTRING (22.1288219 46.373856, 22.1291645 46.3740399, 22.1293388 46.3741379, 22.1294421 46.3741943)",
45982784,Strada Păcii,secondary,RO:urban,,False,False,136.665,,DJ793,"LINESTRING (22.1288219 46.373856, 22.1287394 46.3739242, 22.1285288 46.3741092, 22.1282552 46.3743461, 22.1277872 46.3747597, 22.1277179 46.3748205)",
45982779,Strada Dunării,residential,RO:urban,,False,False,305.56600000000003,,,"LINESTRING (22.1277179 46.3748205, 22.1278576 46.3749008, 22.1280742 46.3750253, 22.1284671 46.3752335, 22.1292691 46.3756665, 22.1301408 46.3761384, 22.1308436 46.3765235)",
45982779,Strada Dunării,residential,RO:urban,,False,True,304.024,,,"LINESTRING (22.1277179 46.3748205, 22.1275914 46.3747505, 22.1269517 46.3743988, 22.1261618 46.3739649, 22.1255086 46.3736068, 22.1247134 46.3731765, 22.1246151 46.3731198)",
45982784,Strada Păcii,secondary,RO:urban,,False,False,138.396,,DJ793,"LINESTRING (22.1277179 46.3748205, 22.1276316 46.3748929, 22.127421 46.3750817, 22.1271381 46.3753288, 22.1268712 46.3755527, 22.1266781 46.3757192, 22.126591 46.3757923)",
45982784,Strada Păcii,secondary,RO:urban,,False,True,136.66500000000002,,DJ793,"LINESTRING (22.1277179 46.3748205, 22.1277872 46.3747597, 22.1282552 46.3743461, 22.1285288 46.3741092, 22.1287394 46.3739242, 22.1288219 46.373856)",
27597291,Strada Teilor,residential,RO:urban,,False,False,134.586,,,"LINESTRING (22.1308436 46.3765235, 22.1309146 46.3764603, 22.1314189 46.3760421, 22.1316496 46.3758284, 22.1319325 46.3755749)",
27597291,Strada Teilor,residential,RO:urban,,False,True,137.54399999999998,,,"LINESTRING (22.1308436 46.3765235, 22.13057 46.3767703, 22.1302856 46.3770155, 22.1299785 46.3772755, 22.1297281 46.3774918)",
45982779,Strada Dunării,residential,RO:urban,,False,False,188.44500000000002,,,"LINESTRING (22.1308436 46.3765235, 22.1309502 46.3765816, 22.1318065 46.377046, 22.1325521 46.3774457, 22.1326889 46.3775142, 22.1327801 46.377566)",
45982779,Strada Dunării,residential,RO:urban,,False,True,305.566,,,"LINESTRING (22.1308436 46.3765235, 22.1301408 46.3761384, 22.1292691 46.3756665, 22.1284671 46.3752335, 22.1280742 46.3750253, 22.1278576 46.3749008, 22.1277179 46.3748205)",
27597291,Strada Teilor,residential,RO:urban,,False,False,137.54399999999998,,,"LINESTRING (22.1297281 46.3774918, 22.1299785 46.3772755, 22.1302856 46.3770155, 22.13057 46.3767703, 22.1308436 46.3765235)",
45982780,Strada Someșului,residential,RO:urban,,False,True,306.00899999999996,,,"LINESTRING (22.1297281 46.3774918, 22.1296312 46.3774374, 22.1293697 46.3772949, 22.1289526 46.3770701, 22.128156 46.3766435, 22.1273701 46.3762124, 22.1267505 46.3758719, 22.126591 46.3757923)",
45982779,Strada Dunării,residential,RO:urban,,False,True,188.44500000000002,,,"LINESTRING (22.1327801 46.377566, 22.1326889 46.3775142, 22.1325521 46.3774457, 22.1318065 46.377046, 22.1309502 46.3765816, 22.1308436 46.3765235)",
418491533,Strada Ghioceilor,residential,30,,False,True,142.593,1,,"LINESTRING (22.1327801 46.377566, 22.1328485 46.3775355, 22.1329276 46.3775068, 22.1330987 46.3774392, 22.1333541 46.377368, 22.1335922 46.377306, 22.134089 46.3771913, 22.1341293 46.3771765, 22.1341722 46.3771515, 22.1342339 46.3770988, 22.1342862 46.3770423, 22.1343653 46.3769628)",
27597288,Bulevardul Republicii,secondary,50,,False,False,60.658,2,DJ792B,"LINESTRING (22.1294421 46.3741943, 22.1293388 46.3741379, 22.1291645 46.3740399, 22.1288219 46.373856)",
27597288,Bulevardul Republicii,secondary,50,,False,True,245.09799999999998,2,DJ792B,"LINESTRING (22.1294421 46.3741943, 22.1295132 46.3742341, 22.1299088 46.3744488, 22.1303701 46.374707, 22.1312499 46.3751918, 22.1315557 46.3753658, 22.1318293 46.3755157, 22.1319325 46.3755749)",
674555388,Strada Castanilor,residential,RO:urban,,False,True,193.02299999999997,,,"LINESTRING (22.1294421 46.3741943, 22.1299531 46.3739029, 22.1304077 46.3736364, 22.1308731 46.3733523, 22.1312848 46.3731081, 22.1313532 46.3730655)",
45982885,Strada Plopilor,residential,RO:urban,,False,False,194.78699999999998,,,"LINESTRING (22.1265292 46.3714601, 22.1275511 46.3720023, 22.1280715 46.3722669, 22.1285689 46.3725025)",
47088561,Bulevardul Victoriei,secondary,50,,False,False,78.575,,,"LINESTRING (22.1265292 46.3714601, 22.127004 46.3710437, 22.1271381 46.3709465, 22.1271797 46.370915)",
47088561,Bulevardul Victoriei,secondary,50,,False,True,99.119,,,"LINESTRING (22.1265292 46.3714601, 22.1263495 46.3716183, 22.1261041 46.3718274, 22.1258144 46.3720856, 22.1257267 46.3721586)",
45982885,Strada Plopilor,residential,RO:urban,,False,True,12.424,,,"LINESTRING (22.128692 46.3725751, 22.1285689 46.3725025)",
45982885,Strada Plopilor,residential,RO:urban,,False,False,12.424,,,"LINESTRING (22.1285689 46.3725025, 22.128692 46.3725751)",
45982885,Strada Plopilor,residential,RO:urban,,False,True,194.78699999999998,,,"LINESTRING (22.1285689 46.3725025, 22.1280715 46.3722669, 22.1275511 46.3720023, 22.1265292 46.3714601)",
47088559,Strada Plopilor,residential,30,,False,True,102.84,2,,"LINESTRING (22.1285689 46.3725025, 22.1288829 46.3721272, 22.1292248 46.371696)",
27597301,Strada Crișului,secondary,50,,False,False,12.501,2,DJ793,"LINESTRING (22.1310775 46.3698032, 22.1310809 46.3699156)",
45983130,Strada Oituz,residential,RO:urban,,False,False,166.15699999999998,,,"LINESTRING (22.1310775 46.3698032, 22.132253 46.3698814, 22.1327935 46.3699129, 22.1332334 46.3699444)",
45983143,Intrarea Crinului,residential,RO:urban,,False,True,90.62899999999999,,,"LINESTRING (22.1310775 46.3698032, 22.1306464 46.3696353, 22.1302607 46.3694781, 22.1301453 46.3694171, 22.1300697 46.3693799)",
45983127,Strada Măgurei,residential,RO:urban,,False,False,121.619,,,"LINESTRING (22.1355187 46.3701137, 22.13563 46.3698601, 22.135752 46.3695881, 22.1358673 46.369304, 22.1359681 46.3690649)",
45983127,Strada Măgurei,residential,RO:urban,,False,True,68.548,,,"LINESTRING (22.1355187 46.3701137, 22.1353939 46.3704052, 22.135269 46.3707056)",
45983130,Strada Oituz,residential,RO:urban,,False,True,120.81700000000001,,,"LINESTRING (22.1355187 46.3701137, 22.1351686 46.3700905, 22.1347421 46.3700572, 22.1339536 46.3699943)",
45983127,Strada Măgurei,residential,RO:urban,,False,True,121.619,,,"LINESTRING (22.1359681 46.3690649, 22.1358673 46.369304, 22.135752 46.3695881, 22.13563 46.3698601, 22.1355187 46.3701137)",
45983127,Strada Măgurei,residential,RO:urban,,False,False,65.271,,,"LINESTRING (22.1350245 46.3712678, 22.1351029 46.3710973, 22.1352182 46.3708225, 22.135269 46.3707056)",
45983127,Strada Măgurei,residential,RO:urban,,False,True,184.702,,,"LINESTRING (22.1350245 46.3712678, 22.1349621 46.3714351, 22.1349151 46.3716007, 22.1348427 46.3719163, 22.1348199 46.3720051, 22.1348011 46.3721097, 22.1348172 46.3722864, 22.134832 46.372428, 22.1348481 46.3725233, 22.1348937 46.3727518, 22.1349338 46.3729082)",
418475644,Strada Morii,residential,50,,False,False,156.10700000000003,,,"LINESTRING (22.1350245 46.3712678, 22.1348132 46.3712019, 22.1346393 46.3711411, 22.1345522 46.3711179, 22.1345088 46.3711186, 22.1344739 46.3711316, 22.1344368 46.3711661, 22.1343385 46.3712519, 22.1342491 46.3713344, 22.1342155 46.3713576, 22.1341802 46.3713638, 22.1341391 46.3713539, 22.1340957 46.3713157, 22.1340479 46.3712641, 22.1339956 46.3711966, 22.1339241 46.3711371, 22.1338333 46.3710513, 22.1337779 46.371002, 22.13368 46.3709483, 22.1335245 46.3708826)",
45896100,Giratoriu Primărie,secondary,RO:urban,roundabout,True,False,19.548000000000002,,,"LINESTRING (22.1306784 46.3725243, 22.1306257 46.3724946, 22.1305834 46.372448, 22.1305668 46.3723943, 22.1305689 46.3723754)",
45896100,Giratoriu Primărie,secondary,RO:urban,roundabout,True,False,21.762,,,"LINESTRING (22.1308008 46.3722303, 22.1308789 46.372241, 22.1309231 46.3722568, 22.1309807 46.3722947, 22.1310146 46.3723406)",
674555390,Strada Crișului,secondary,50,,True,False,37.218,2,DJ793,"LINESTRING (22.1308008 46.3722303, 22.1308583 46.3721985, 22.1309267 46.3721448, 22.130987 46.3720837, 22.1310219 46.3720227, 22.1310676 46.371957)",
45896100,Giratoriu Primărie,secondary,RO:urban,roundabout,True,False,10.623000000000001,,,"LINESTRING (22.1306667 46.3722523, 22.1307222 46.3722386, 22.1308008 46.3722303)",
47088557,Bulevardul Victoriei,secondary,50,,False,True,52.354,,,"LINESTRING (22.1306667 46.3722523, 22.1303849 46.3721328, 22.1300803 46.3720116)",
45896100,Giratoriu Primărie,secondary,RO:urban,roundabout,True,False,36.123,,,"LINESTRING (22.1310251 46.3723951, 22.1309972 46.3724626, 22.1309408 46.3725111, 22.1308713 46.3725379, 22.1308325 46.3725447, 22.1307528 46.3725439, 22.1306784 46.3725243)",
45896101,Strada Parcul Libertății,secondary,30,,True,False,76.441,,DJ793,"LINESTRING (22.1310251 46.3723951, 22.1311735 46.3724585, 22.1313545 46.3725436, 22.1314672 46.3726065, 22.1316388 46.3727305, 22.1317681 46.3728441)",
27597288,Bulevardul Republicii,secondary,50,,False,False,8.903,2,DJ792B,"LINESTRING (22.1238765 46.3711857, 22.1238215 46.3711746, 22.1237636 46.3711678)",
27597288,Bulevardul Republicii,secondary,50,,False,True,178.846,2,DJ792B,"LINESTRING (22.1238765 46.3711857, 22.1239577 46.3712074, 22.1240388 46.371238, 22.125624 46.3721013, 22.1257267 46.3721586)",
1027408179,,tertiary,50,,False,False,168.209,,,"LINESTRING (22.1238765 46.3711857, 22.1249261 46.3706194, 22.1254622 46.3703906, 22.1256177 46.370274)",
418472664,,tertiary,50,,False,False,139.857,,,"LINESTRING (22.1256177 46.370274, 22.1257331 46.3703351, 22.1259315 46.370411, 22.126228 46.3705137, 22.1267187 46.3706969, 22.1270352 46.3708283, 22.1271797 46.370915)",
1027408179,,tertiary,50,,False,True,168.209,,,"LINESTRING (22.1256177 46.370274, 22.1254622 46.3703906, 22.1249261 46.3706194, 22.1238765 46.3711857)",
418475641,,residential,50,,False,True,220.026,,,"LINESTRING (22.1311237 46.3714746, 22.1312036 46.3714508, 22.1312781 46.3714388, 22.1314663 46.3714427, 22.1319634 46.3714897, 22.132237 46.3715221, 22.1324707 46.3715602, 22.1326259 46.3715924, 22.1327385 46.3716146, 22.1328248 46.3716408, 22.1329008 46.3716831, 22.1329415 46.3717203, 22.132992 46.3717839, 22.1330148 46.371833, 22.1330286 46.3718868, 22.1330273 46.3720377, 22.1330094 46.3721837, 22.1329813 46.3722762, 22.1329464 46.3723104, 22.1328812 46.3723283)",
418475648,Strada Crișului,secondary,50,,False,False,53.847,2,DJ793,"LINESTRING (22.1311237 46.3714746, 22.1311203 46.3715981, 22.1310957 46.37177, 22.1310676 46.371957)",
"[1027411432, 418475633, 974335182]",Strada Crișului,secondary,50,,False,True,85.39599999999999,2,DJ793,"LINESTRING (22.1311237 46.3714746, 22.1311245 46.3714203, 22.1311252 46.3713823, 22.1311203 46.3710096, 22.1311104 46.3708318, 22.1311089 46.3707679, 22.1311064 46.3707068)",yes
45983130,Strada Oituz,residential,RO:urban,,False,False,55.54,,,"LINESTRING (22.1332334 46.3699444, 22.1335982 46.369973, 22.1339536 46.3699943)",
45983130,Strada Oituz,residential,RO:urban,,False,True,166.157,,,"LINESTRING (22.1332334 46.3699444, 22.1327935 46.3699129, 22.132253 46.3698814, 22.1310775 46.3698032)",
418475627,Intrarea Steluței,residential,30,,False,False,82.712,,,"LINESTRING (22.1332334 46.3699444, 22.1331543 46.3701007, 22.1330443 46.3703182, 22.1329397 46.3705181, 22.1328874 46.3706486)",
418475627,Intrarea Steluței,residential,30,,False,True,82.71199999999999,,,"LINESTRING (22.1328874 46.3706486, 22.1329397 46.3705181, 22.1330443 46.3703182, 22.1331543 46.3701007, 22.1332334 46.3699444)",
418475644,Strada Morii,residential,50,,False,False,162.03500000000003,,,"LINESTRING (22.1328874 46.3706486, 22.1327739 46.3705766, 22.1325964 46.3704672, 22.1323845 46.3703626, 22.1322571 46.3703099, 22.132135 46.3702525, 22.1320036 46.3702007, 22.1318427 46.370147, 22.1314819 46.3700304, 22.1312432 46.3699564, 22.1310809 46.3699156)",
418475644,Strada Morii,residential,50,,False,True,22.071,,,"LINESTRING (22.1328874 46.3706486, 22.1329612 46.3707068, 22.1330322 46.3707364, 22.133118 46.3707605)",
45983130,Strada Oituz,residential,RO:urban,,False,False,120.817,,,"LINESTRING (22.1339536 46.3699943, 22.1347421 46.3700572, 22.1351686 46.3700905, 22.1355187 46.3701137)",
45983130,Strada Oituz,residential,RO:urban,,False,True,55.54,,,"LINESTRING (22.1339536 46.3699943, 22.1335982 46.369973, 22.1332334 46.3699444)",
418475652,Strada Mimozei,residential,30,,False,False,104.119,,,"LINESTRING (22.1339536 46.3699943, 22.1338919 46.3701266, 22.1337725 46.3703682, 22.1335794 46.3707725, 22.1335245 46.3708826)",
47088558,,residential,RO:urban,,False,True,24.214,,,"LINESTRING (22.1280813 46.3709153, 22.1283589 46.3710189)",
418475641,,residential,50,,False,False,220.02599999999998,,,"LINESTRING (22.1328812 46.3723283, 22.1329464 46.3723104, 22.1329813 46.3722762, 22.1330094 46.3721837, 22.1330273 46.3720377, 22.1330286 46.3718868, 22.1330148 46.371833, 22.132992 46.3717839, 22.1329415 46.3717203, 22.1329008 46.3716831, 22.1328248 46.3716408, 22.1327385 46.3716146, 22.1326259 46.3715924, 22.1324707 46.3715602, 22.132237 46.3715221, 22.1319634 46.3714897, 22.1314663 46.3714427, 22.1312781 46.3714388, 22.1312036 46.3714508, 22.1311237 46.3714746)",
47088557,Bulevardul Victoriei,secondary,50,,False,True,60.063,,,"LINESTRING (22.1300803 46.3720116, 22.1293897 46.3717572)",
47088557,Bulevardul Victoriei,secondary,50,,False,False,52.354,,,"LINESTRING (22.1300803 46.3720116, 22.1303849 46.3721328, 22.1306667 46.3722523)",
47088558,,residential,RO:urban,,False,False,94.518,,,"LINESTRING (22.1300803 46.3720116, 22.1302843 46.3717747, 22.130291 46.3717552, 22.1302696 46.3717377, 22.1295986 46.3714766)",
418475625,,residential,RO:urban,,False,True,34.779,,,"LINESTRING (22.128152 46.3712972, 22.1283589 46.3710189)",
47088561,Bulevardul Victoriei,secondary,50,,False,False,93.497,,,"LINESTRING (22.128152 46.3712972, 22.1286214 46.3714758, 22.1292248 46.371696)",
47088561,Bulevardul Victoriei,secondary,50,,False,True,85.857,,,"LINESTRING (22.128152 46.3712972, 22.1278207 46.3711705, 22.1271797 46.370915)",
47088558,,residential,RO:urban,,False,False,24.214,,,"LINESTRING (22.1283589 46.3710189, 22.1280813 46.3709153)",
418475625,,residential,RO:urban,,False,False,34.779,,,"LINESTRING (22.1283589 46.3710189, 22.128152 46.3712972)",
