osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,access
89820639,2,Strada 22 Decembrie,residential,50,False,True,227.292,,"LINESTRING (26.447896 45.004217, 26.4463463 45.0059426)",
103548274,2,Strada Avram Iancu,residential,50,False,False,103.234,,"LINESTRING (26.447896 45.004217, 26.4485479 45.0034111)",
217487337,2,Strada Mihai Bravu,trunk,50,False,True,74.452,DN1B,"LINESTRING (26.447896 45.004217, 26.4476883 45.0041486, 26.4470974 45.0039565, 26.4470366 45.0039358)",
41982491,2,Strada Ardealului,residential,RO:urban,False,False,44.871,,"LINESTRING (26.4403043 45.00187, 26.4403237 45.0017876, 26.4404528 45.0014809)",
41982493,2,Aleea Crizantemelor,residential,RO:urban,False,True,157.612,,"LINESTRING (26.4403043 45.00187, 26.4402894 45.0019591, 26.4395789 45.0031881)",
646737488,2,Strada Mihai Bravu,trunk,50,False,False,118.038,DN1B,"LINESTRING (26.4403043 45.00187, 26.4404688 45.0019125, 26.4417045 45.0022529)",
646737488,2,Strada Mihai Bravu,trunk,50,False,True,194.602,DN1B,"LINESTRING (26.4403043 45.00187, 26.4392437 45.0015802, 26.4379908 45.0012481)",
41982495,2,Strada Tohani,secondary,50,True,False,15.957,DJ100H,"LINESTRING (26.4399025 45.0062476, 26.4398893 45.0061044)",
223812863,2,Strada Tohani,secondary,50,False,True,69.556,DJ100H,"LINESTRING (26.4399025 45.0062476, 26.4399266 45.0068729)",
103548224,2,Strada Teilor,residential,20,False,True,51.689,,"LINESTRING (26.44096 45.0047574, 26.4403768 45.0045428)",
41982496,2,Strada Mihail Kogălniceanu,secondary,50,True,False,171.653,DJ100H,"LINESTRING (26.44096 45.0047574, 26.4400556 45.0059648, 26.4399571 45.006128)",
103548224,2,Strada Teilor,residential,20,False,False,182.889,,"LINESTRING (26.44096 45.0047574, 26.441727 45.0050537, 26.4423835 45.005307, 26.4425834 45.0053823, 26.4430051 45.0055412)",
1223297861,2,Strada Mihail Kogălniceanu,secondary,50,False,False,128.846,,"LINESTRING (26.4426119 45.0025279, 26.44327 45.0014667)",
41982496,2,Strada Mihail Kogălniceanu,secondary,50,True,False,134.577,DJ100H,"LINESTRING (26.4426119 45.0025279, 26.4425548 45.00261, 26.4418609 45.0035348, 26.4418132 45.0035983)",
217487337,2,Strada Mihai Bravu,trunk,50,False,False,65.902,DN1B,"LINESTRING (26.4426119 45.0025279, 26.443264 45.0027299, 26.4433791 45.0027666)",
646737487,2,Strada Mihai Bravu,trunk,50,False,True,56.533,DN1B,"LINESTRING (26.4426119 45.0025279, 26.4421463 45.0023799, 26.4419536 45.0023235)",
1223297861,2,Strada Mihail Kogălniceanu,secondary,50,False,True,128.846,,"LINESTRING (26.44327 45.0014667, 26.4426119 45.0025279)",
41982489,2,Strada 24 Ianuarie,secondary,50,False,False,112.463,,"LINESTRING (26.44327 45.0014667, 26.4433207 45.0013758, 26.443381 45.0012674, 26.4438011 45.0005276)",
41982490,2,Strada Nicolae Bălcescu,residential,50,True,False,212.309,,"LINESTRING (26.44327 45.0014667, 26.4427937 45.0013633, 26.4421036 45.0012137, 26.4413385 45.0010398, 26.4406901 45.0009032)",
1016595493,2,Strada Nicolae Bălcescu,residential,50,False,False,71.485,,"LINESTRING (26.44327 45.0014667, 26.4440207 45.0016868, 26.44411 45.0017127)",
41982491,2,Strada Ardealului,residential,RO:urban,False,True,66.892,,"LINESTRING (26.4406901 45.0009032, 26.4404528 45.0014809)",
89882133,2,Strada Nicolae Bălcescu,residential,50,False,True,190.571,,"LINESTRING (26.4406901 45.0009032, 26.4383732 45.0003999)",
41982493,2,Aleea Crizantemelor,residential,RO:urban,False,False,157.612,,"LINESTRING (26.4395789 45.0031881, 26.4402894 45.0019591, 26.4403043 45.00187)",
"[89819948, 89819956]",2,"['Strada Doctor Istrate', 'Aleea Crizantemelor']",residential,"['50', 'RO:urban']",False,False,214.77,,"LINESTRING (26.4395789 45.0031881, 26.43932 45.0035658, 26.4392746 45.0036246, 26.4392317 45.0036606, 26.4391807 45.0036853, 26.4391324 45.0037042, 26.4390904 45.0037381, 26.4387615 45.0041337, 26.4387263 45.0041513, 26.4386799 45.0041548, 26.4377175 45.0038454)",
89819955,2,Strada Constantin Dobrogeanu Gherea,residential,50,False,True,28.187,,"LINESTRING (26.4398492 45.0053395, 26.4395264 45.0052292)",
"[266361697, 41982495]",2,Strada Tohani,secondary,"['40', '50']",True,False,97.891,DJ100H,"LINESTRING (26.4398492 45.0053395, 26.4398671 45.0052957, 26.4398989 45.005243, 26.4403768 45.0045428)",
646737488,2,Strada Mihai Bravu,trunk,50,False,True,21.1,DN1B,"LINESTRING (26.4419536 45.0023235, 26.4417045 45.0022529)",
646737487,2,Strada Mihai Bravu,trunk,50,False,False,56.533,DN1B,"LINESTRING (26.4419536 45.0023235, 26.4421463 45.0023799, 26.4426119 45.0025279)",
89882154,2,Strada Alba Iulia,residential,50,True,False,53.996,,"LINESTRING (26.4477494 45.0029759, 26.4474341 45.0034073)",
217269509,2,Strada Victoriei,residential,50,False,False,75.869,,"LINESTRING (26.4477494 45.0029759, 26.4481848 45.002367)",
1016595492,2,Strada Nicolae Bălcescu,residential,50,False,False,79.266,,"LINESTRING (26.4477494 45.0029759, 26.4485479 45.0034111)",
103548274,2,Strada Avram Iancu,residential,50,False,True,103.234,,"LINESTRING (26.4485479 45.0034111, 26.447896 45.004217)",
217269510,2,Strada Democrației,residential,50,False,False,55.682,,"LINESTRING (26.4485479 45.0034111, 26.4488271 45.0029509)",
1016595492,2,Strada Nicolae Bălcescu,residential,50,False,True,79.266,,"LINESTRING (26.4485479 45.0034111, 26.4477494 45.0029759)",
1246773009,2,Strada Bucovinei,residential,RO:urban,False,True,41.017,,"LINESTRING (26.4379908 45.0012481, 26.4381547 45.0008979)",
646737488,2,Strada Mihai Bravu,trunk,50,False,False,194.602,DN1B,"LINESTRING (26.4379908 45.0012481, 26.4392437 45.0015802, 26.4403043 45.00187)",
"[89819956, 89819948]",2,"['Strada Doctor Istrate', 'Aleea Crizantemelor']",residential,"['50', 'RO:urban']",False,True,214.77000000000004,,"LINESTRING (26.4377175 45.0038454, 26.4386799 45.0041548, 26.4387263 45.0041513, 26.4387615 45.0041337, 26.4390904 45.0037381, 26.4391324 45.0037042, 26.4391807 45.0036853, 26.4392317 45.0036606, 26.4392746 45.0036246, 26.43932 45.0035658, 26.4395789 45.0031881)",
89819950,2,Strada Carpați,residential,50,False,True,72.666,,"LINESTRING (26.4390834 45.0073814, 26.4382467 45.0071037)",
89819951,2,Strada Ecaterina Teodoroiu,residential,50,False,False,75.657,,"LINESTRING (26.4391094 45.0058424, 26.4395264 45.0052292)",
89819951,2,Strada Ecaterina Teodoroiu,residential,50,False,True,75.731,,"LINESTRING (26.4391094 45.0058424, 26.4386908 45.0064558)",
89819954,2,Strada Gheorghe Doja,residential,50,False,False,67.884,,"LINESTRING (26.4391094 45.0058424, 26.4398893 45.0061044)",
89819951,2,Strada Ecaterina Teodoroiu,residential,50,False,False,75.731,,"LINESTRING (26.4386908 45.0064558, 26.4391094 45.0058424)",
89819951,2,Strada Ecaterina Teodoroiu,residential,50,False,True,80.058,,"LINESTRING (26.4386908 45.0064558, 26.4382467 45.0071037)",
89819952,2,Strada Ana Ipătescu,residential,50,False,False,107.658,,"LINESTRING (26.4386908 45.0064558, 26.4399266 45.0068729)",
89819951,2,Strada Ecaterina Teodoroiu,residential,50,False,True,75.657,,"LINESTRING (26.4395264 45.0052292, 26.4391094 45.0058424)",
89819955,2,Strada Constantin Dobrogeanu Gherea,residential,50,False,False,28.187,,"LINESTRING (26.4395264 45.0052292, 26.4398492 45.0053395)",
89819950,2,Strada Carpați,residential,50,False,False,72.666,,"LINESTRING (26.4382467 45.0071037, 26.4390834 45.0073814)",
89819951,2,Strada Ecaterina Teodoroiu,residential,50,False,False,80.058,,"LINESTRING (26.4382467 45.0071037, 26.4386908 45.0064558)",
89819952,2,Strada Ana Ipătescu,residential,50,False,True,107.658,,"LINESTRING (26.4399266 45.0068729, 26.4386908 45.0064558)",
223812863,2,Strada Tohani,secondary,50,False,False,69.556,DJ100H,"LINESTRING (26.4399266 45.0068729, 26.4399025 45.0062476)",
89819954,2,Strada Gheorghe Doja,residential,50,False,False,5.941,,"LINESTRING (26.4398893 45.0061044, 26.4399571 45.006128)",
89819954,2,Strada Gheorghe Doja,residential,50,False,True,67.884,,"LINESTRING (26.4398893 45.0061044, 26.4391094 45.0058424)",
41982495,2,Strada Tohani,secondary,50,True,False,85.219,DJ100H,"LINESTRING (26.4398893 45.0061044, 26.4398371 45.0054113, 26.4398492 45.0053395)",
89820638,2,Strada Țepeș Vodă,residential,50,False,True,215.749,,"LINESTRING (26.4470366 45.0039358, 26.4457044 45.0056321)",
217487337,2,Strada Mihai Bravu,trunk,50,False,False,74.452,DN1B,"LINESTRING (26.4470366 45.0039358, 26.4470974 45.0039565, 26.4476883 45.0041486, 26.447896 45.004217)",
217487337,2,Strada Mihai Bravu,trunk,50,False,True,204.36700000000002,DN1B,"LINESTRING (26.4470366 45.0039358, 26.4467362 45.0038391, 26.4464929 45.0037624, 26.4455013 45.0034383, 26.4448931 45.003243, 26.4446709 45.0031743)",
89820639,2,Strada 22 Decembrie,residential,50,False,False,227.292,,"LINESTRING (26.4463463 45.0059426, 26.447896 45.004217)",
89820640,2,,residential,RO:urban,False,False,61.146,,"LINESTRING (26.4463463 45.0059426, 26.4457044 45.0056321)",
"[1246774738, 89820639]","['1', '2']",Strada 22 Decembrie,residential,50,False,True,272.22999999999996,,"LINESTRING (26.4463463 45.0059426, 26.4456744 45.0065858, 26.4454952 45.0067304, 26.4451017 45.0069982, 26.4447758 45.0071728, 26.4447308 45.0071804, 26.4446678 45.0071661, 26.4439418 45.0066878)",
89820638,2,Strada Țepeș Vodă,residential,50,False,False,215.749,,"LINESTRING (26.4457044 45.0056321, 26.4470366 45.0039358)",
89820640,2,,residential,RO:urban,False,True,61.146,,"LINESTRING (26.4457044 45.0056321, 26.4463463 45.0059426)",
89820638,2,Strada Țepeș Vodă,residential,50,False,True,182.12300000000002,,"LINESTRING (26.4457044 45.0056321, 26.4455729 45.0057463, 26.4454228 45.0058605, 26.4442823 45.0065104, 26.4439418 45.0066878)",
89882114,2,Strada Tudor Vladimirescu,residential,RO:urban,False,False,303.666,,"LINESTRING (26.4458593 44.9994715, 26.4493382 45.0006575)",
89882114,2,Strada Tudor Vladimirescu,residential,RO:urban,False,True,11.598,,"LINESTRING (26.4458593 44.9994715, 26.4457274 44.9994248)",
160283294,1,Strada Blajului,residential,50,True,False,64.737,,"LINESTRING (26.4458593 44.9994715, 26.4455088 44.9999983)",
89882112,2,,residential,RO:urban,False,True,29.237,,"LINESTRING (26.4416503 44.9985944, 26.4416244 44.9988567)",
89882159,1,Strada General Praporgescu,residential,RO:urban,False,False,142.76100000000002,,"LINESTRING (26.4416503 44.9985944, 26.442217 44.9987828, 26.4428273 44.9989881, 26.4429204 44.999054, 26.4429438 44.9991319, 26.4428517 44.9993108)",
217269509,2,Strada Victoriei,residential,50,False,True,104.328,,"LINESTRING (26.4499273 44.9998168, 26.4493382 45.0006575)",
89882114,2,Strada Tudor Vladimirescu,residential,RO:urban,False,False,11.598,,"LINESTRING (26.4457274 44.9994248, 26.4458593 44.9994715)",
89882133,2,Strada Nicolae Bălcescu,residential,50,False,False,190.571,,"LINESTRING (26.4383732 45.0003999, 26.4406901 45.0009032)",
89882139,2,Strada Mihai Eminescu,residential,RO:urban,False,True,70.097,,"LINESTRING (26.4383732 45.0003999, 26.438635 44.9997973)",
1246773009,2,Strada Bucovinei,residential,RO:urban,False,False,57.979,,"LINESTRING (26.4383732 45.0003999, 26.4381547 45.0008979)",
89882130,2,Strada Spitalului,residential,RO:urban,False,False,241.162,,"LINESTRING (26.438847 44.999272, 26.4417364 44.9999996)",
89882130,2,Strada Spitalului,residential,RO:urban,False,True,38.026,,"LINESTRING (26.438847 44.999272, 26.4383904 44.9991593)",
89882139,2,Strada Mihai Eminescu,residential,RO:urban,False,False,60.743,,"LINESTRING (26.438847 44.999272, 26.438635 44.9997973)",
89882114,2,Strada Tudor Vladimirescu,residential,RO:urban,False,True,303.666,,"LINESTRING (26.4493382 45.0006575, 26.4458593 44.9994715)",
103548219,2,Strada Tudor Vladimirescu,residential,RO:urban,False,True,61.499,,"LINESTRING (26.4493382 45.0006575, 26.4500739 45.0008453)",
217269509,2,Strada Victoriei,residential,50,False,False,104.328,,"LINESTRING (26.4493382 45.0006575, 26.4499273 44.9998168)",
217269509,2,Strada Victoriei,residential,50,False,True,55.204,,"LINESTRING (26.4493382 45.0006575, 26.4490292 45.0011033)",
89882130,2,Strada Spitalului,residential,RO:urban,False,False,73.4,,"LINESTRING (26.4429276 45.0002947, 26.4438011 45.0005276)",
89882130,2,Strada Spitalului,residential,RO:urban,False,True,7.78,,"LINESTRING (26.4429276 45.0002947, 26.4428344 45.0002712)",
89882123,1,,residential,RO:urban,False,True,131.30700000000002,,"LINESTRING (26.4429276 45.0002947, 26.4432688 44.999531, 26.4432604 44.9994933, 26.4428517 44.9993108)",
89882159,1,Strada General Praporgescu,residential,RO:urban,False,True,26.347,,"LINESTRING (26.4427346 44.9995328, 26.4428517 44.9993108)",
89882112,2,,residential,RO:urban,False,False,29.237,,"LINESTRING (26.4416244 44.9988567, 26.4416503 44.9985944)",
89882112,2,,residential,RO:urban,False,True,127.863,,"LINESTRING (26.4416244 44.9988567, 26.4416107 44.9992066, 26.4416381 44.9994288, 26.4417447 44.9999134, 26.4417364 44.9999996)",
41982489,2,Strada 24 Ianuarie,secondary,50,False,True,177.666,,"LINESTRING (26.4446643 44.999051, 26.4438011 45.0005276)",
1016595490,2,Strada Tudor Vladimirescu,residential,RO:urban,True,False,93.353,,"LINESTRING (26.4446643 44.999051, 26.4457274 44.9994248)",
89882130,2,Strada Spitalului,residential,RO:urban,False,False,91.462,,"LINESTRING (26.4417364 44.9999996, 26.4428344 45.0002712)",
89882130,2,Strada Spitalului,residential,RO:urban,False,True,241.162,,"LINESTRING (26.4417364 44.9999996, 26.438847 44.999272)",
89882112,2,,residential,RO:urban,False,False,127.863,,"LINESTRING (26.4417364 44.9999996, 26.4417447 44.9999134, 26.4416381 44.9994288, 26.4416107 44.9992066, 26.4416244 44.9988567)",
89882119,2,Strada Spiru Haret,residential,50,False,True,266.796,,"LINESTRING (26.4417364 44.9999996, 26.4416246 45.000219, 26.4415985 45.0002355, 26.4415613 45.0002354, 26.438635 44.9997973)",
41982489,2,Strada 24 Ianuarie,secondary,50,False,False,177.666,,"LINESTRING (26.4438011 45.0005276, 26.4446643 44.999051)",
89882130,2,Strada Spitalului,residential,RO:urban,False,True,73.4,,"LINESTRING (26.4438011 45.0005276, 26.4429276 45.0002947)",
41982489,2,Strada 24 Ianuarie,secondary,50,False,True,112.463,,"LINESTRING (26.4438011 45.0005276, 26.443381 45.0012674, 26.4433207 45.0013758, 26.44327 45.0014667)",
89882139,2,Strada Mihai Eminescu,residential,RO:urban,False,False,70.097,,"LINESTRING (26.438635 44.9997973, 26.4383732 45.0003999)",
89882139,2,Strada Mihai Eminescu,residential,RO:urban,False,True,60.743,,"LINESTRING (26.438635 44.9997973, 26.438847 44.999272)",
