osmid,oneway,lanes,ref,name,highway,maxspeed,width,reversed,length,geometry,bridge,access
188514805,False,2,,Strada Prieteniei,living_street,,,False,165.904,"LINESTRING (22.4553555 46.5371555, 22.4554144 46.5371749, 22.4563555 46.5374243, 22.4572785 46.5376764, 22.4573721 46.5377044)",,
967560364,False,2,,Strada Prieteniei,residential,RO:urban,,False,78.508,"LINESTRING (22.4573721 46.5377044, 22.458332 46.5379544)",,
188514801,True,2,,Strada Nicolae Iorga,residential,50,,False,125.848,"LINESTRING (22.4573721 46.5377044, 22.4567946 46.5386812, 22.4567523 46.5387528)",,
188514805,False,2,,Strada Prieteniei,living_street,,,True,165.904,"LINESTRING (22.4573721 46.5377044, 22.4572785 46.5376764, 22.4563555 46.5374243, 22.4554144 46.5371749, 22.4553555 46.5371555)",,
188514796,True,1,,Strada Lucian Blaga,residential,RO:urban,,False,25.297,"LINESTRING (22.4614014 46.5376813, 22.4615402 46.5378878)",,
188514745,False,2,DN76,Strada Miron Pompiliu,trunk,50,2,False,18.936,"LINESTRING (22.4611993 46.5376855, 22.4612488 46.5376374, 22.461285 46.5375949, 22.4613099 46.5375352)",,
188514745,False,2,DN76,Strada Miron Pompiliu,trunk,50,2,True,348.02,"LINESTRING (22.4611993 46.5376855, 22.4609973 46.5377799, 22.460654 46.5378888, 22.460408 46.5379914, 22.4602483 46.5380811, 22.4601353 46.5381661, 22.460023 46.5382591, 22.4599358 46.5383458, 22.4597642 46.5385184, 22.4595818 46.5386992, 22.4594567 46.5388009, 22.4590158 46.5391346, 22.4585656 46.5395256, 22.4581045 46.539923)",,
188514808,False,2,,Strada Tineretului,residential,RO:urban,,False,126.452,"LINESTRING (22.458332 46.5379544, 22.4589285 46.5368938)",,
967560364,False,2,,Strada Prieteniei,residential,RO:urban,,True,78.508,"LINESTRING (22.458332 46.5379544, 22.4573721 46.5377044)",,
"[188514808, 1173518519]",False,2,,Strada Tineretului,residential,RO:urban,,True,239.702,"LINESTRING (22.458332 46.5379544, 22.4577829 46.5389682, 22.4576189 46.539271, 22.4576166 46.5393624, 22.4576697 46.5394596, 22.4579349 46.5397923, 22.4580574 46.5398974, 22.4581045 46.539923)",,
188514680,False,2,,Aleea Salcâmilor,residential,RO:urban,,False,205.137,"LINESTRING (22.4619211 46.5381546, 22.461826 46.5381681, 22.4611841 46.5384003, 22.4609743 46.5385581, 22.4599095 46.5393317)",,
188514780,False,2,,Strada Crișului,residential,RO:urban,,True,200.93200000000002,"LINESTRING (22.4619211 46.5381546, 22.4615099 46.5386111, 22.4602915 46.5395653)",,
"[931385104, 188514795]",False,2,,Strada Lucian Blaga,residential,RO:urban,,False,41.785000000000004,"LINESTRING (22.4619211 46.5381546, 22.4616424 46.537984, 22.4615402 46.5378878)",yes,
188514787,True,2,,Strada Independenței,residential,50,,False,125.383,"LINESTRING (22.4547568 46.5382052, 22.4553555 46.5371555)",,
188514806,False,2,,Strada Sportului,living_street,,,False,164.332,"LINESTRING (22.4547568 46.5382052, 22.4548229 46.5382231, 22.4557579 46.5384759, 22.4566863 46.5387357, 22.4567523 46.5387528)",,
188514801,True,2,,Strada Nicolae Iorga,residential,50,,False,128.837,"LINESTRING (22.4567523 46.5387528, 22.4565144 46.5391839, 22.4561521 46.5398354)",,
188514806,False,2,,Strada Sportului,living_street,,,True,164.33200000000002,"LINESTRING (22.4567523 46.5387528, 22.4566863 46.5387357, 22.4557579 46.5384759, 22.4548229 46.5382231, 22.4547568 46.5382052)",,
188514787,True,2,,Strada Independenței,residential,50,,False,130.444,"LINESTRING (22.454144 46.5392999, 22.454709 46.5382823, 22.4547568 46.5382052)",,
188514793,False,2,,Strada Lioarei,residential,RO:urban,,False,164.739,"LINESTRING (22.454144 46.5392999, 22.4542037 46.5393184, 22.4560689 46.5398115, 22.4561521 46.5398354)",,
188514859,False,,,,residential,,,True,39.095,"LINESTRING (22.4599095 46.5393317, 22.4602915 46.5395653)",,
188514680,False,2,,Aleea Salcâmilor,residential,RO:urban,,True,205.13699999999997,"LINESTRING (22.4599095 46.5393317, 22.4609743 46.5385581, 22.4611841 46.5384003, 22.461826 46.5381681, 22.4619211 46.5381546)",,
188514859,False,,,,residential,,,False,39.095,"LINESTRING (22.4602915 46.5395653, 22.4599095 46.5393317)",,
188514780,False,2,,Strada Crișului,residential,RO:urban,,False,200.93200000000002,"LINESTRING (22.4602915 46.5395653, 22.4615099 46.5386111, 22.4619211 46.5381546)",,
188514780,False,2,,Strada Crișului,residential,RO:urban,,True,49.662,"LINESTRING (22.4602915 46.5395653, 22.460011 46.5398126, 22.4601555 46.5399009)",,
188514793,False,2,,Strada Lioarei,residential,RO:urban,,True,164.739,"LINESTRING (22.4561521 46.5398354, 22.4560689 46.5398115, 22.4542037 46.5393184, 22.454144 46.5392999)",,
188514787,True,2,,Strada Independenței,residential,50,,False,73.03200000000001,"LINESTRING (22.4538008 46.5399128, 22.4541279 46.5393286, 22.454144 46.5392999)",,
188514811,False,2,,Strada Tudor Vladimirescu,residential,RO:urban,,False,82.032,"LINESTRING (22.4538008 46.5399128, 22.4538648 46.53993, 22.4547992 46.5401823)",,
188514780,False,2,,Strada Crișului,residential,RO:urban,,False,49.662,"LINESTRING (22.4601555 46.5399009, 22.460011 46.5398126, 22.4602915 46.5395653)",,
188514780,False,2,,Strada Crișului,residential,RO:urban,,True,42.393,"LINESTRING (22.4601555 46.5399009, 22.4603121 46.5399864, 22.4605908 46.5401369)",,
188514787,True,2,,Strada Independenței,residential,50,,False,20.525,"LINESTRING (22.4536959 46.5400827, 22.4538008 46.5399128)",,
453863702,False,,,Strada Andrei Mureșanu,residential,50,,False,168.885,"LINESTRING (22.4536959 46.5400827, 22.4535974 46.5400512, 22.4529265 46.5398807, 22.4526326 46.5398216, 22.4525148 46.5398289, 22.4523697 46.5398389, 22.4522196 46.5398307, 22.4520085 46.5397718, 22.4518292 46.539722, 22.451631 46.5396263)",,
188514780,False,2,,Strada Crișului,residential,RO:urban,,False,42.393,"LINESTRING (22.4605908 46.5401369, 22.4603121 46.5399864, 22.4601555 46.5399009)",,
188514811,False,2,,Strada Tudor Vladimirescu,residential,RO:urban,,True,82.032,"LINESTRING (22.4547992 46.5401823, 22.4538648 46.53993, 22.4538008 46.5399128)",,
693584090,True,,DNVST,Strada 13 Septembrie,trunk_link,,,False,47.373,"LINESTRING (22.4582418 46.5314545, 22.4583674 46.5315267, 22.4584975 46.5315685, 22.4586703 46.5315963, 22.4588029 46.531612)",,yes
706629080,False,2,DN76,,trunk,50,,True,38.9,"LINESTRING (22.4582418 46.5314545, 22.4583075 46.5315575, 22.4583686 46.5316339, 22.4583909 46.5316619, 22.4584812 46.5317625)",,
289573602,True,,DNVST,Strada 13 Septembrie,secondary,60,,False,37.251,"LINESTRING (22.4588029 46.531612, 22.4591031 46.5316613, 22.4592733 46.5316979)",,yes
289573648,True,,,Strada 13 Septembrie,trunk_link,RO:urban,,False,65.699,"LINESTRING (22.4592733 46.5316979, 22.459104 46.531733, 22.4590315 46.5317897, 22.4589565 46.531911, 22.4589454 46.5319488, 22.4589497 46.5320155, 22.4589998 46.5321682)",,
693584094,True,,DNVST,Strada 13 Septembrie,secondary,60,3.5,False,57.884,"LINESTRING (22.4592733 46.5316979, 22.4589566 46.531725, 22.4588061 46.5317474, 22.4586483 46.5317873, 22.4585439 46.5318212)",,
706629080,False,2,DN76,,trunk,50,,True,8.1,"LINESTRING (22.4584812 46.5317625, 22.4585439 46.5318212)",,
289573498,True,,DNVST,Strada 13 Septembrie,secondary,60,,False,29.784,"LINESTRING (22.4584812 46.5317625, 22.4586611 46.531672, 22.4588029 46.531612)",,yes
706629080,False,2,DN76,,trunk,50,,False,38.9,"LINESTRING (22.4584812 46.5317625, 22.4583909 46.5316619, 22.4583686 46.5316339, 22.4583075 46.5315575, 22.4582418 46.5314545)",,
188514745,False,2,DN76,Strada Miron Pompiliu,trunk,50,2,False,52.05,"LINESTRING (22.4589998 46.5321682, 22.4587608 46.531997, 22.4587019 46.5319548, 22.4585439 46.5318212)",,
188514745,False,2,DN76,Strada Miron Pompiliu,trunk,50,2,True,187.55300000000003,"LINESTRING (22.4589998 46.5321682, 22.4590283 46.5321884, 22.4590976 46.5322376, 22.4592023 46.5323575, 22.4592876 46.5324613, 22.4593538 46.5325624, 22.4594986 46.5329199, 22.4595931 46.5331464, 22.4597065 46.533353, 22.4599131 46.5337188)",,
453863702,False,,,Strada Andrei Mureșanu,residential,50,,True,168.885,"LINESTRING (22.451631 46.5396263, 22.4518292 46.539722, 22.4520085 46.5397718, 22.4522196 46.5398307, 22.4523697 46.5398389, 22.4525148 46.5398289, 22.4526326 46.5398216, 22.4529265 46.5398807, 22.4535974 46.5400512, 22.4536959 46.5400827)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,False,40.513999999999996,"LINESTRING (22.451631 46.5396263, 22.4515444 46.539706, 22.4514766 46.5397778, 22.4514252 46.539855, 22.4513925 46.5399466)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,True,23.887,"LINESTRING (22.451631 46.5396263, 22.4517166 46.5395566, 22.4517856 46.5394425)",,
454570600,False,,,,residential,50,,False,94.941,"LINESTRING (22.4560846 46.5348718, 22.45606 46.5349196, 22.4559779 46.5350714, 22.4558774 46.5352245, 22.4558042 46.5353029, 22.455403 46.5355641)",,
967560362,False,2,,Strada Cuza Vodă,residential,50,,False,40.284,"LINESTRING (22.4560846 46.5348718, 22.4564743 46.5349785, 22.4565736 46.5350063)",,
967560362,False,2,,Strada Cuza Vodă,residential,50,,True,67.03399999999999,"LINESTRING (22.4560846 46.5348718, 22.4558976 46.5348218, 22.455266 46.5346566)",,
454570600,False,,,,residential,50,,True,162.064,"LINESTRING (22.4546497 46.5369254, 22.4548239 46.5365585, 22.4551488 46.5360238, 22.4553131 46.5357426, 22.455403 46.5355641)",,
693584087,True,1,,Strada Cuza Vodă,residential,50,,False,20.254,"LINESTRING (22.4548737 46.5345007, 22.4551142 46.5345769)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,False,8.059,"LINESTRING (22.4548737 46.5345007, 22.4548251 46.534565)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,True,17.81,"LINESTRING (22.4548737 46.5345007, 22.4549729 46.5343558)",,
188514745,False,2,DN76,Strada Miron Pompiliu,trunk,50,2,False,225.90800000000002,"LINESTRING (22.4606771 46.5356775, 22.4602704 46.5344514, 22.4601806 46.5342244, 22.4600882 46.5340099, 22.4599131 46.5337188)",,
188514745,False,2,DN76,Strada Miron Pompiliu,trunk,50,2,True,213.264,"LINESTRING (22.4606771 46.5356775, 22.460778 46.5359839, 22.4609068 46.5363209, 22.4611083 46.5368333, 22.4612981 46.5372906, 22.4613376 46.5374331, 22.4613099 46.5375352)",,
454573868,False,2,,Strada Cuza Vodă,residential,50,,True,92.005,"LINESTRING (22.4606771 46.5356775, 22.4602024 46.5358214, 22.4601132 46.5358454, 22.4600411 46.5358624, 22.4599768 46.5358665, 22.4599 46.5358654, 22.4598313 46.5358642, 22.4597722 46.5358573, 22.4596473 46.5358352, 22.4595405 46.5358097)",,
693816809,True,1,,Strada Cuza Vodă,residential,50,,False,14.607,"LINESTRING (22.4551142 46.5345769, 22.455266 46.5346566)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,False,21.383,"LINESTRING (22.4548251 46.534565, 22.454687 46.5347322)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,True,8.059,"LINESTRING (22.4548251 46.534565, 22.4548737 46.5345007)",,
693584086,True,1,,Strada Cuza Vodă,residential,50,,False,21.358,"LINESTRING (22.455085 46.5346352, 22.4548251 46.534565)",,
454577969,True,1,,,residential,50,,False,34.512,"LINESTRING (22.455085 46.5346352, 22.4549945 46.5346165, 22.4549244 46.5346253, 22.4548209 46.5346594, 22.454687 46.5347322)",,yes
959065182,True,1,,,residential,50,,False,14.048,"LINESTRING (22.455266 46.5346566, 22.455085 46.5346352)",,yes
967560362,False,2,,Strada Cuza Vodă,residential,50,,False,67.03399999999999,"LINESTRING (22.455266 46.5346566, 22.4558976 46.5348218, 22.4560846 46.5348718)",,
"[188514773, 454578510]",False,,,,residential,50,,True,407.697,"LINESTRING (22.4561076 46.5330248, 22.4556883 46.53271, 22.4555532 46.5326137, 22.4554141 46.5325416, 22.4552845 46.5324804, 22.4550142 46.5329968, 22.4548171 46.5334289, 22.4546573 46.5336796, 22.4544914 46.5339053, 22.4543461 46.5340413, 22.4542685 46.5341041, 22.4537074 46.5346032, 22.4534567 46.5350374)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,False,172.961,"LINESTRING (22.4561076 46.5330248, 22.4559099 46.5331501, 22.4557986 46.5332469, 22.455692 46.5333555, 22.4553922 46.5337635, 22.4552192 46.5340173, 22.4550596 46.5342294, 22.4550018 46.534312, 22.4549729 46.5343558)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,True,142.042,"LINESTRING (22.4561076 46.5330248, 22.4563866 46.5328479, 22.4567347 46.5326336, 22.4572101 46.5323423, 22.4573258 46.5322812, 22.4575171 46.5321961)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,False,17.939,"LINESTRING (22.454687 46.5347322, 22.4545687 46.5348715)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,True,21.383,"LINESTRING (22.454687 46.5347322, 22.4548251 46.534565)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,True,40.513999999999996,"LINESTRING (22.4513925 46.5399466, 22.4514252 46.539855, 22.4514766 46.5397778, 22.4515444 46.539706, 22.451631 46.5396263)",,
454911827,False,,,,residential,50,,False,44.798,"LINESTRING (22.4513925 46.5399466, 22.4512965 46.5399201, 22.4509424 46.539822, 22.4508492 46.5397961)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,False,61.768,"LINESTRING (22.4508492 46.5397961, 22.4512099 46.5392991)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,True,22.569,"LINESTRING (22.4508492 46.5397961, 22.4507134 46.5399763)",,
454911827,False,,,,residential,50,,True,44.798,"LINESTRING (22.4508492 46.5397961, 22.4509424 46.539822, 22.4512965 46.5399201, 22.4513925 46.5399466)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,True,61.768,"LINESTRING (22.4512099 46.5392991, 22.4508492 46.5397961)",,
454912368,False,,,,residential,50,,False,46.831,"LINESTRING (22.4512099 46.5392991, 22.4517856 46.5394425)",,
"[454911448, 454912638]",False,2,,Strada Andrei Mureșanu,residential,50,,False,93.974,"LINESTRING (22.4512099 46.5392991, 22.4514559 46.5388957, 22.4520063 46.5390469)",,
454912368,False,,,,residential,50,,True,46.831,"LINESTRING (22.4517856 46.5394425, 22.4512099 46.5392991)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,False,23.887,"LINESTRING (22.4517856 46.5394425, 22.4517166 46.5395566, 22.451631 46.5396263)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,True,47.129000000000005,"LINESTRING (22.4517856 46.5394425, 22.4519107 46.5392319, 22.4520063 46.5390469)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,False,47.129000000000005,"LINESTRING (22.4520063 46.5390469, 22.4519107 46.5392319, 22.4517856 46.5394425)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,True,451.67,"LINESTRING (22.4520063 46.5390469, 22.4526825 46.5378705, 22.4527719 46.5377123, 22.4531459 46.5370541, 22.4532004 46.536963, 22.4532786 46.536832, 22.4536432 46.5361845, 22.453865 46.5357904, 22.4539069 46.5357125, 22.4540639 46.5354415, 22.4541818 46.5352712)",,
"[454911448, 454912638]",False,2,,Strada Andrei Mureșanu,residential,50,,True,93.974,"LINESTRING (22.4520063 46.5390469, 22.4514559 46.5388957, 22.4512099 46.5392991)",,
454577793,True,1,,,residential,50,,False,26.856,"LINESTRING (22.4549729 46.5343558, 22.4551142 46.5345769)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,False,17.81,"LINESTRING (22.4549729 46.5343558, 22.4548737 46.5345007)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,True,172.96099999999998,"LINESTRING (22.4549729 46.5343558, 22.4550018 46.534312, 22.4550596 46.5342294, 22.4552192 46.5340173, 22.4553922 46.5337635, 22.455692 46.5333555, 22.4557986 46.5332469, 22.4559099 46.5331501, 22.4561076 46.5330248)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,True,35.661,"LINESTRING (22.4575171 46.5321961, 22.457919 46.5320336)",,
1099944058,False,2,DC47,Strada Andrei Mureșanu,tertiary,50,,False,142.042,"LINESTRING (22.4575171 46.5321961, 22.4573258 46.5322812, 22.4572101 46.5323423, 22.4567347 46.5326336, 22.4563866 46.5328479, 22.4561076 46.5330248)",,
"[188514797, 931385103]",True,"['1', '2']",,Strada Lucian Blaga,residential,RO:urban,,False,34.462,"LINESTRING (22.4615402 46.5378878, 22.4613728 46.5377808, 22.4611993 46.5376855)",,
"[931385104, 188514795]",False,2,,Strada Lucian Blaga,residential,RO:urban,,True,41.785000000000004,"LINESTRING (22.4615402 46.5378878, 22.4616424 46.537984, 22.4619211 46.5381546)",yes,
289573619,True,,,,trunk_link,RO:urban,,False,58.760999999999996,"LINESTRING (22.458013 46.5319467, 22.4581169 46.5318402, 22.4581732 46.5317747, 22.4582022 46.5316901, 22.4582174 46.5316097, 22.4582418 46.5314545)",,
693584091,True,,DC47,Strada Andrei Mureșanu,tertiary,50,,False,41.338,"LINESTRING (22.458013 46.5319467, 22.4582534 46.5318389, 22.4584812 46.5317625)",,
454911448,False,2,,Strada Andrei Mureșanu,residential,50,,False,22.569,"LINESTRING (22.4507134 46.5399763, 22.4508492 46.5397961)",,
