osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,ref,width,junction
1105169368,False,2,Strada Bogdan Petriceicu Hașdeu,tertiary,50,yes,False,109.158,"LINESTRING (25.73949 45.1267491, 25.739316 45.1268543, 25.7388791 45.1271078, 25.7386826 45.1272167, 25.7384084 45.1273664)",,,
1118593738,False,2,Strada Bogdan Petriceicu Hașdeu,tertiary,50,yes,True,29.564,"LINESTRING (25.73949 45.1267491, 25.7396422 45.1266415, 25.7397562 45.1265609)",,,
1118591198,False,2,Strada Mihail Kogălniceanu,tertiary,50,,True,7.213,"LINESTRING (25.7387757 45.1241908, 25.7386916 45.1241646)",,,
4965077,False,2,Strada Ana Ipătescu,tertiary,50,,True,139.77200000000002,"LINESTRING (25.7387757 45.1241908, 25.7388187 45.124138, 25.7388588 45.1240888, 25.7390167 45.1238952, 25.7395954 45.1231854, 25.739664 45.1231012)",,,
126065399,True,1,Strada Mihai Eminescu,residential,50,,False,80.105,"LINESTRING (25.7340825 45.1262668, 25.7346207 45.1256546)",,,
237538827,False,4,Calea Doftanei,secondary,30,yes,False,75.958,"LINESTRING (25.7340825 45.1262668, 25.7348139 45.1267144)",DJ102,,
4960011,False,4,Calea Doftanei,secondary,30,yes,True,67.392,"LINESTRING (25.7340825 45.1262668, 25.7337561 45.1260698, 25.7336758 45.1260214, 25.733431 45.1258718)",DJ102,,
"[25955320, 237538784]",True,2,Strada Henri Coandă,tertiary,"['50', '30']",,False,180.72299999999998,"LINESTRING (25.7332077 45.1278794, 25.733315 45.1278017, 25.7333931 45.1277451, 25.7340307 45.1272834, 25.7342457 45.1271272, 25.7346244 45.1268541, 25.7347037 45.1267969, 25.7348139 45.1267144)",,,
1257517293,False,3,Bulevardul Carol I,primary,50,yes,True,65.091,"LINESTRING (25.7332077 45.1278794, 25.733118 45.127407, 25.7330976 45.1272992)",,,
1257517294,False,4,Bulevardul Carol I,primary,50,yes,False,67.344,"LINESTRING (25.7332077 45.1278794, 25.7332236 45.1279644, 25.7332801 45.1282488, 25.7333255 45.1284793)",,,
298540520,False,2,Strada Griviței,secondary,30,yes,True,17.2,"LINESTRING (25.7311073 45.1277047, 25.7311205 45.1275503)",,,
298540520,False,2,Strada Griviței,secondary,30,yes,False,64.157,"LINESTRING (25.7311073 45.1277047, 25.7310699 45.1279779, 25.731054 45.1280785, 25.7310395 45.1281659, 25.7310207 45.1282784)",,,
1118593738,False,2,Strada Bogdan Petriceicu Hașdeu,tertiary,50,yes,False,29.564,"LINESTRING (25.7397562 45.1265609, 25.7396422 45.1266415, 25.73949 45.1267491)",,,
25955527,True,1,Strada 1 Mai,residential,20,,False,57.161,"LINESTRING (25.7373276 45.1254744, 25.7379429 45.1257497)",,,
25240828,False,2,Strada Griviței,secondary,50,yes,True,7.186,"LINESTRING (25.7316169 45.1259948, 25.7316691 45.1259417)",,,
25240828,False,2,Strada Griviței,secondary,50,yes,False,38.233000000000004,"LINESTRING (25.7316169 45.1259948, 25.7315278 45.1260883, 25.7314373 45.1262022, 25.7313703 45.126291)",,,
"[25955530, 299002164]",False,2,Strada Simion Bărnuțiu,tertiary,"['50', '30']",yes,False,239.868,"LINESTRING (25.7316169 45.1259948, 25.7315112 45.1259663, 25.7300216 45.125565, 25.7290316 45.1252983, 25.7289168 45.1252674, 25.7287606 45.1252253)",,,
1190214922,False,2,Strada Plevnei,secondary,50,yes,False,58.647,"LINESTRING (25.7287606 45.1252253, 25.7292241 45.1248115)",,,
"[25955530, 299002164]",False,2,Strada Simion Bărnuțiu,tertiary,"['30', '50']",yes,True,239.868,"LINESTRING (25.7287606 45.1252253, 25.7289168 45.1252674, 25.7290316 45.1252983, 25.7300216 45.125565, 25.7315112 45.1259663, 25.7316169 45.1259948)",,,
1118591197,False,2,Strada Mihail Kogălniceanu,tertiary,50,,False,11.401,"LINESTRING (25.7376029 45.1238257, 25.7377367 45.1238657)",,,
1118591197,False,2,Strada Mihail Kogălniceanu,tertiary,50,,True,52.537,"LINESTRING (25.7376029 45.1238257, 25.7369809 45.1236507)",,,
"[25955548, 25955527]",True,1,"['Strada 1 Mai', 'Strada Ion Luca Caragiale']",residential,20,,False,209.08100000000005,"LINESTRING (25.7376029 45.1238257, 25.7370553 45.1244754, 25.7365653 45.1250567, 25.7365519 45.1250832, 25.7365586 45.1251152, 25.7365787 45.1251438, 25.7366189 45.1251684, 25.7370084 45.1253286)",,,
1257517290,False,4,Bulevardul Carol I,primary,50,yes,False,59.202,"LINESTRING (25.736875 45.1220903, 25.7364603 45.1225351)",,,
1257517290,False,4,Bulevardul Carol I,primary,50,yes,True,4.441,"LINESTRING (25.736875 45.1220903, 25.7369075 45.1220576)",,,
190345445,False,2,Strada Doctor Toma Ionescu,residential,50,,False,37.525999999999996,"LINESTRING (25.736875 45.1220903, 25.7370013 45.1221437, 25.7372897 45.1222584)",,,
190345580,False,2,Strada Doctor Toma Ionescu,residential,50,,False,62.542,"LINESTRING (25.7402354 45.1233494, 25.7403257 45.123397, 25.7408331 45.1237211)",,,
190345580,False,2,Strada Doctor Toma Ionescu,residential,50,,True,52.666000000000004,"LINESTRING (25.7402354 45.1233494, 25.740128 45.1233013, 25.7399229 45.1232095, 25.7397673 45.1231399, 25.739664 45.1231012)",,,
237538827,False,4,Calea Doftanei,secondary,30,yes,True,75.958,"LINESTRING (25.7348139 45.1267144, 25.7340825 45.1262668)",DJ102,,
237538768,False,4,Calea Doftanei,secondary,30,yes,False,97.869,"LINESTRING (25.7348139 45.1267144, 25.7349788 45.1268144, 25.7353954 45.1270793, 25.735744 45.1273009)",DJ102,,
223181938,False,2,Calea Doftanei,secondary,50,yes,True,100.964,"LINESTRING (25.740129 45.1298387, 25.7390408 45.1293539)",DJ102,,
1257517294,False,4,Bulevardul Carol I,primary,50,yes,True,28.568,"LINESTRING (25.7335798 45.1294319, 25.733524 45.1292907, 25.733487 45.1291835)",,,
298540520,False,2,Strada Griviței,secondary,30,yes,False,4.175,"LINESTRING (25.7311231 45.1275128, 25.7311205 45.1275503)",,,
25955393,False,2,Strada Vasile Alecsandri,secondary,30,yes,True,156.76799999999997,"LINESTRING (25.7311231 45.1275128, 25.731054 45.1274803, 25.7310038 45.1274571, 25.7294589 45.1267324)",,,
"[646754712, 25240828]",False,2,Strada Griviței,secondary,"['30', '50']",yes,True,95.51599999999999,"LINESTRING (25.7311231 45.1275128, 25.7311566 45.1270657, 25.7311766 45.1268608, 25.7312091 45.1266562)",,,
25956069,True,,Strada Sublocotenent Erou Puiu Sorin,residential,30,,False,132.547,"LINESTRING (25.7411392 45.1223423, 25.7402354 45.1233494)",,,
4965076,True,1,Strada Maramureș,residential,50,,False,56.629000000000005,"LINESTRING (25.7411392 45.1223423, 25.7406732 45.1221889, 25.7405726 45.1221558, 25.7404851 45.122127)",,,
26005352,False,,Strada Milcovului,residential,30,,False,27.479000000000003,"LINESTRING (25.7394682 45.1277755, 25.7395695 45.1278283, 25.7396498 45.1278481, 25.7397784 45.1278858)",,,
26005352,False,,Strada Milcovului,residential,30,,True,42.814,"LINESTRING (25.7402239 45.1281082, 25.7397784 45.1278858)",,,
26005350,False,,Strada Milcovului,residential,50,,False,61.260000000000005,"LINESTRING (25.7402239 45.1281082, 25.7404013 45.1281967, 25.740855 45.1284326)",,,
26005350,False,,Strada Milcovului,residential,50,,True,92.858,"LINESTRING (25.7402239 45.1281082, 25.7406929 45.1276941, 25.7408927 45.1275177, 25.7409633 45.1274561)",,,
26005355,False,1,Strada Milcovului,residential,50,,False,44.587,"LINESTRING (25.7404779 45.1287326, 25.740855 45.1284326)",,,
26005355,False,1,Strada Milcovului,residential,50,,False,26.323,"LINESTRING (25.740855 45.1284326, 25.7410762 45.1282546)",,,
26005355,False,1,Strada Milcovului,residential,50,,True,44.587,"LINESTRING (25.740855 45.1284326, 25.7404779 45.1287326)",,,
26005350,False,,Strada Milcovului,residential,50,,True,61.260000000000005,"LINESTRING (25.740855 45.1284326, 25.7404013 45.1281967, 25.7402239 45.1281082)",,,
26005355,False,1,Strada Milcovului,residential,50,,True,26.323,"LINESTRING (25.7410762 45.1282546, 25.740855 45.1284326)",,,
34207072,False,2,Strada Alexandru Ioan Cuza,tertiary,50,,True,64.428,"LINESTRING (25.7409633 45.1274561, 25.7402837 45.1271308)",,,
26005350,False,,Strada Milcovului,residential,50,,False,92.858,"LINESTRING (25.7409633 45.1274561, 25.7408927 45.1275177, 25.7406929 45.1276941, 25.7402239 45.1281082)",,,
26005357,False,2,Strada Frații Golești,secondary,50,yes,False,110.856,"LINESTRING (25.7325272 45.1301654, 25.7324481 45.130117, 25.7323752 45.1300745, 25.732131 45.1299321, 25.7315796 45.1296307, 25.7315232 45.1296049, 25.7314805 45.1295868, 25.731408 45.1295591)",,,
195232992,False,,Strada 1 Decembrie 1918,living_street,30,,True,70.633,"LINESTRING (25.7325272 45.1301654, 25.7328137 45.1299718, 25.7328619 45.1299529, 25.7329049 45.1299529, 25.7329371 45.1299662, 25.7331865 45.1301573)",,,
25240778,False,2,Strada Griviței,secondary,50,yes,False,136.46699999999998,"LINESTRING (25.7331601 45.1246418, 25.7331882 45.124565, 25.7332582 45.124295, 25.7333807 45.1238645, 25.7334808 45.1235047, 25.7335003 45.1234384)",,,
25240778,False,2,Strada Griviței,secondary,50,yes,True,88.001,"LINESTRING (25.7331601 45.1246418, 25.7331382 45.1246819, 25.7330979 45.1247318, 25.7330489 45.1247767, 25.7325193 45.1252042, 25.7324569 45.1252541)",,,
26005382,True,2,Strada George Barițiu,residential,50,,False,122.32499999999999,"LINESTRING (25.7331601 45.1246418, 25.7330996 45.1246052, 25.7319765 45.1239257)",,,
26005396,True,2,Strada Ardealului,tertiary,50,yes,False,118.886,"LINESTRING (25.7316622 45.1225645, 25.7329334 45.1231464)",,,
242165861,False,2,Strada Plevnei,secondary,30,yes,True,99.42099999999999,"LINESTRING (25.7316622 45.1225645, 25.7315868 45.12264, 25.7309323 45.1232954)",,,
1190214921,False,2,Strada Plevnei,secondary,50,yes,False,79.795,"LINESTRING (25.7316622 45.1225645, 25.731757 45.1224689, 25.7321831 45.1220395, 25.7322324 45.1219711)",,,
1118592640,False,4,Bulevardul Carol I,primary,50,yes,False,13.735,"LINESTRING (25.7358238 45.1231819, 25.7357195 45.1232811)",,,
4965078,False,4,Strada Mihail Kogălniceanu,tertiary,50,,False,64.93,"LINESTRING (25.7358238 45.1231819, 25.7360147 45.1232737, 25.7360895 45.12331, 25.7364781 45.1234969, 25.736509 45.1235092)",,,
"[1118591195, 1118591196]",False,4,Bulevardul Carol I,primary,50,yes,True,87.56400000000001,"LINESTRING (25.7358238 45.1231819, 25.7359408 45.1230687, 25.735994 45.1230141, 25.7362511 45.12275, 25.7364603 45.1225351)",,,
220321694,False,2,Bulevardul Culturii,residential,30,,True,229.559,"LINESTRING (25.7302074 45.1239339, 25.7303299 45.1240058, 25.7303803 45.1240354, 25.7307952 45.1242789, 25.7309734 45.1243835, 25.7315153 45.1247015, 25.7319387 45.12495, 25.732341 45.1251861, 25.7323768 45.1252071, 25.7324569 45.1252541)",,,
242165861,False,2,Strada Plevnei,secondary,30,yes,False,90.968,"LINESTRING (25.7302074 45.1239339, 25.7302553 45.1238919, 25.7304137 45.123753, 25.7306903 45.1235104, 25.7309323 45.1232954)",,,
1190214922,False,2,Strada Plevnei,secondary,50,yes,True,89.744,"LINESTRING (25.7302074 45.1239339, 25.7301353 45.1239982, 25.7294958 45.1245658)",,,
25240778,False,2,Strada Griviței,secondary,50,yes,True,3.239,"LINESTRING (25.7335095 45.12341, 25.7335003 45.1234384)",,,
25240778,False,2,Strada Griviței,secondary,50,yes,False,162.152,"LINESTRING (25.7335095 45.12341, 25.7335263 45.1233661, 25.7336768 45.1229744, 25.7340373 45.1220001)",,,
4965076,True,1,Strada Maramureș,residential,50,,False,234.89800000000002,"LINESTRING (25.7404851 45.122127, 25.7385085 45.1214816, 25.7380078 45.1213182, 25.737924 45.1212908, 25.737768 45.1212399)",,,
4965077,False,2,Strada Ana Ipătescu,tertiary,50,,False,126.03399999999999,"LINESTRING (25.7404851 45.122127, 25.7404318 45.1221903, 25.739906 45.1228141, 25.7397049 45.1230527, 25.739664 45.1231012)",,,
188994079,False,2,Strada Ana Ipătescu,tertiary,50,,False,51.338,"LINESTRING (25.7404851 45.122127, 25.7405379 45.1220654, 25.7408126 45.12174, 25.7408203 45.1217305)",,,
"[198681576, 1257517289, 1257517290]",False,"['4', '3']",Bulevardul Carol I,primary,50,yes,False,113.249,"LINESTRING (25.737768 45.1212399, 25.7376725 45.1213305, 25.7370422 45.1219288, 25.7369684 45.1219989, 25.7369075 45.1220576)",,,
224717264,False,1,Aleea Zânelor,residential,10,,False,62.849,"LINESTRING (25.7356084 45.1227515, 25.7348707 45.1225312)",,,
75610252,True,1,Aleea Zânelor,residential,20,,False,30.112000000000002,"LINESTRING (25.7356084 45.1227515, 25.735659 45.122692, 25.7357546 45.1225927, 25.7357603 45.122576, 25.7357606 45.1225615, 25.7357372 45.1225293, 25.7357395 45.1225159)",,,
224717264,False,1,Aleea Zânelor,residential,10,,True,62.849,"LINESTRING (25.7348707 45.1225312, 25.7356084 45.1227515)",,,
126023902,True,2,Strada Republicii,residential,50,,False,185.688,"LINESTRING (25.7354573 45.1247178, 25.7357944 45.1248266, 25.7358992 45.1248702, 25.7359159 45.1248927, 25.7359401 45.1249252, 25.7359441 45.1249867, 25.7358309 45.1261829)",,6,
220356494,False,2,Strada Republicii,residential,50,,False,25.29,"LINESTRING (25.7354573 45.1247178, 25.7355518 45.1246222, 25.7356414 45.1245311)",,6,
261066133,False,4,Strada Mihail Kogălniceanu,tertiary,50,,True,8.479,"LINESTRING (25.7366045 45.1235449, 25.736509 45.1235092)",,,
220356494,False,2,Strada Republicii,residential,50,,True,77.298,"LINESTRING (25.7366045 45.1235449, 25.7364944 45.1236589, 25.7362348 45.1239277, 25.7361735 45.1239905, 25.7360659 45.1241009, 25.7360494 45.1241192)",,6,
1118591197,False,2,Strada Mihail Kogălniceanu,tertiary,50,,False,31.787999999999997,"LINESTRING (25.7366045 45.1235449, 25.7366834 45.1235671, 25.7367419 45.1235835, 25.7369809 45.1236507)",,,
502455929,True,2,Strada Dreptății,residential,50,,False,85.42599999999999,"LINESTRING (25.7344791 45.1288952, 25.7344009 45.128855, 25.7336506 45.1284767, 25.7336196 45.1284664, 25.7335861 45.1284577)",,,
1105169378,True,2,Strada 1 Decembrie 1918,tertiary,50,,False,92.413,"LINESTRING (25.7344791 45.1288952, 25.7343467 45.1289695, 25.733702 45.1293582, 25.7335798 45.1294319)",,,
126072864,False,2,Strada Dreptății,residential,50,,False,20.761999999999997,"LINESTRING (25.7333255 45.1284793, 25.7334211 45.1284641, 25.7335054 45.1284534, 25.7335485 45.1284546, 25.7335861 45.1284577)",,,
1257517294,False,4,Bulevardul Carol I,primary,50,yes,False,79.341,"LINESTRING (25.7333255 45.1284793, 25.7334013 45.1288554, 25.7334495 45.1290497, 25.733487 45.1291835)",,,
1257517294,False,4,Bulevardul Carol I,primary,50,yes,True,67.34400000000001,"LINESTRING (25.7333255 45.1284793, 25.7332801 45.1282488, 25.7332236 45.1279644, 25.7332077 45.1278794)",,,
126174073,False,,,residential,30,,True,69.063,"LINESTRING (25.7383105 45.1278364, 25.7386209 45.1276268, 25.7386371 45.1275759, 25.7386129 45.1275379, 25.7385048 45.1274448, 25.7384084 45.1273664)",,,
237538768,False,4,Calea Doftanei,secondary,30,yes,False,47.207,"LINESTRING (25.735744 45.1273009, 25.736091 45.1275366, 25.7361763 45.1275962)",DJ102,,
237538768,False,4,Calea Doftanei,secondary,30,yes,True,97.869,"LINESTRING (25.735744 45.1273009, 25.7353954 45.1270793, 25.7349788 45.1268144, 25.7348139 45.1267144)",DJ102,,
1118592640,False,4,Bulevardul Carol I,primary,50,yes,True,13.735,"LINESTRING (25.7357195 45.1232811, 25.7358238 45.1231819)",,,
75610252,True,1,Aleea Zânelor,residential,20,,False,78.43200000000002,"LINESTRING (25.7357195 45.1232811, 25.7356356 45.1232293, 25.73553 45.1231641, 25.7353681 45.1230641, 25.7353511 45.1230466, 25.7353464 45.1230355, 25.7353469 45.123013, 25.7353547 45.1229985, 25.7356084 45.1227515)",,,
"[237538912, 1257517291, 1118592282, 1257517292, 262182578, 262182579, 1118591194]",False,"['4', '5', '3']",Bulevardul Carol I,primary,"['50', '30']",yes,False,341.324,"LINESTRING (25.7357195 45.1232811, 25.7356259 45.1233687, 25.7355715 45.1234196, 25.7355567 45.1234334, 25.7352729 45.123699, 25.7350402 45.1239167, 25.7345643 45.124372, 25.7345214 45.1244135, 25.7344849 45.1244495, 25.7344137 45.1245197, 25.7342381 45.1246921, 25.7341421 45.124791, 25.7340601 45.1248824, 25.7339753 45.1249836, 25.7339193 45.1250629, 25.7337595 45.1253107, 25.733692 45.1254254, 25.7335382 45.1256868, 25.733431 45.1258718)",,,
126174073,False,,,residential,30,,False,69.063,"LINESTRING (25.7384084 45.1273664, 25.7385048 45.1274448, 25.7386129 45.1275379, 25.7386371 45.1275759, 25.7386209 45.1276268, 25.7383105 45.1278364)",,,
1105169368,False,2,Strada Bogdan Petriceicu Hașdeu,tertiary,50,yes,False,129.791,"LINESTRING (25.7384084 45.1273664, 25.7382568 45.1274432, 25.7378825 45.1276301, 25.7376834 45.1277294, 25.7373961 45.1278728, 25.7370569 45.1280396)",,,
1105169368,False,2,Strada Bogdan Petriceicu Hașdeu,tertiary,50,yes,True,109.158,"LINESTRING (25.7384084 45.1273664, 25.7386826 45.1272167, 25.7388791 45.1271078, 25.739316 45.1268543, 25.73949 45.1267491)",,,
25955403,False,2,Strada Sergent Major Erou Grigore Nicolae,residential,50,,False,80.699,"LINESTRING (25.7330976 45.1272992, 25.7329329 45.1273335, 25.732891 45.1273422, 25.732273 45.1274711, 25.7321106 45.1275036)",,,
"[1119092653, 1119092654]",False,"['4', '3']",Bulevardul Carol I,primary,"['50', '30']",yes,True,163.60399999999998,"LINESTRING (25.7330976 45.1272992, 25.7330784 45.1271269, 25.7330714 45.1269802, 25.7330712 45.1268842, 25.7330952 45.1265428, 25.7331073 45.1264817, 25.7331263 45.1264181, 25.7331459 45.1263749, 25.7331692 45.1263326, 25.7332307 45.1262207, 25.7333442 45.1260222, 25.733431 45.1258718)",,,
1257517293,False,3,Bulevardul Carol I,primary,50,yes,False,65.091,"LINESTRING (25.7330976 45.1272992, 25.733118 45.127407, 25.7332077 45.1278794)",,,
25955403,False,2,Strada Sergent Major Erou Grigore Nicolae,residential,50,,False,59.349,"LINESTRING (25.7321106 45.1275036, 25.7313814 45.1276457)",,,
25955403,False,2,Strada Sergent Major Erou Grigore Nicolae,residential,50,,True,80.699,"LINESTRING (25.7321106 45.1275036, 25.732273 45.1274711, 25.732891 45.1273422, 25.7329329 45.1273335, 25.7330976 45.1272992)",,,
195920827,False,1,Aleea Mărgăritarului,residential,30,destination,True,81.31200000000001,"LINESTRING (25.7321106 45.1275036, 25.7320903 45.127437, 25.7320324 45.1272832, 25.7320243 45.1272567, 25.7320297 45.127229, 25.7320431 45.1272151, 25.7320793 45.127198, 25.7324025 45.1271242, 25.7324333 45.1271148, 25.7324638 45.1270979, 25.7324736 45.1270797, 25.7324763 45.1270608, 25.7324763 45.1269886)",,,
188993538,False,1,Aleea Crizantemei,living_street,30,destination,True,107.746,"LINESTRING (25.7324763 45.1269886, 25.7313751 45.1266436, 25.7312202 45.1265968)",,,
195920827,False,1,Aleea Mărgăritarului,residential,30,destination,False,81.312,"LINESTRING (25.7324763 45.1269886, 25.7324763 45.1270608, 25.7324736 45.1270797, 25.7324638 45.1270979, 25.7324333 45.1271148, 25.7324025 45.1271242, 25.7320793 45.127198, 25.7320431 45.1272151, 25.7320297 45.127229, 25.7320243 45.1272567, 25.7320324 45.1272832, 25.7320903 45.127437, 25.7321106 45.1275036)",,,
195920827,False,1,Aleea Mărgăritarului,residential,30,destination,True,154.28300000000002,"LINESTRING (25.7324763 45.1269886, 25.7324763 45.1267173, 25.7324886 45.1266927, 25.7325393 45.1266596, 25.7325585 45.1266322, 25.7325661 45.126601, 25.7325581 45.1264136, 25.7325422 45.1263823, 25.7324991 45.1263512, 25.7321104 45.1261477, 25.7317707 45.125985, 25.7316691 45.1259417)",,,
25240828,False,2,Strada Griviței,secondary,50,yes,False,6.662,"LINESTRING (25.7312202 45.1265968, 25.7312091 45.1266562)",,,
25240828,False,2,Strada Griviței,secondary,50,yes,True,36.141,"LINESTRING (25.7312202 45.1265968, 25.7312417 45.126521, 25.7312738 45.1264463, 25.7313121 45.1263778, 25.7313703 45.126291)",,,
188993538,False,1,Aleea Crizantemei,living_street,30,destination,False,107.746,"LINESTRING (25.7312202 45.1265968, 25.7313751 45.1266436, 25.7324763 45.1269886)",,,
25240828,False,2,Strada Griviței,secondary,50,yes,False,36.141000000000005,"LINESTRING (25.7313703 45.126291, 25.7313121 45.1263778, 25.7312738 45.1264463, 25.7312417 45.126521, 25.7312202 45.1265968)",,,
25240828,False,2,Strada Griviței,secondary,50,yes,True,38.233,"LINESTRING (25.7313703 45.126291, 25.7314373 45.1262022, 25.7315278 45.1260883, 25.7316169 45.1259948)",,,
188993714,False,1,Aleea Cameliei,living_street,30,destination,False,65.332,"LINESTRING (25.7313703 45.126291, 25.7314292 45.1263099, 25.7321212 45.126545)",,,
188993714,False,1,Aleea Cameliei,living_street,30,destination,True,65.332,"LINESTRING (25.7321212 45.126545, 25.7314292 45.1263099, 25.7313703 45.126291)",,,
188993819,False,2,Strada Ardealului,residential,50,,True,65.26599999999999,"LINESTRING (25.7342093 45.1237451, 25.7341754 45.1237329, 25.7336036 45.1234802, 25.733558 45.1234608, 25.7335003 45.1234384)",,,
25240778,False,2,Strada Griviței,secondary,50,yes,False,3.239,"LINESTRING (25.7335003 45.1234384, 25.7335095 45.12341)",,,
25240778,False,2,Strada Griviței,secondary,50,yes,True,136.467,"LINESTRING (25.7335003 45.1234384, 25.7334808 45.1235047, 25.7333807 45.1238645, 25.7332582 45.124295, 25.7331882 45.124565, 25.7331601 45.1246418)",,,
188993819,False,2,Strada Ardealului,residential,50,,False,65.266,"LINESTRING (25.7335003 45.1234384, 25.733558 45.1234608, 25.7336036 45.1234802, 25.7341754 45.1237329, 25.7342093 45.1237451)",,,
224717263,False,2,Aleea Zânelor,residential,20,,True,25.218,"LINESTRING (25.7354525 45.1224138, 25.7357395 45.1225159)",,,
224717263,False,2,Aleea Zânelor,residential,20,,False,25.218,"LINESTRING (25.7357395 45.1225159, 25.7354525 45.1224138)",,,
75610252,True,1,Aleea Zânelor,residential,20,,False,76.43700000000001,"LINESTRING (25.7357395 45.1225159, 25.7357492 45.1225033, 25.735888 45.1223467, 25.7359135 45.122323, 25.7359433 45.1223097, 25.7359779 45.1223107, 25.7360181 45.1223192, 25.7363365 45.1224669, 25.7364603 45.1225351)",,,
34207072,False,2,Strada Alexandru Ioan Cuza,tertiary,50,,False,64.428,"LINESTRING (25.7402837 45.1271308, 25.7409633 45.1274561)",,,
34207072,False,2,Strada Alexandru Ioan Cuza,tertiary,50,,True,75.35900000000001,"LINESTRING (25.7402837 45.1271308, 25.7396356 45.1268168, 25.7395689 45.1267858, 25.73949 45.1267491)",,,
1257517290,False,4,Bulevardul Carol I,primary,50,yes,False,4.441,"LINESTRING (25.7369075 45.1220576, 25.736875 45.1220903)",,,
190337012,False,1,Aleea Rozelor,residential,20,yes,False,148.399,"LINESTRING (25.7369075 45.1220576, 25.7368316 45.1220231, 25.7353274 45.1216152, 25.735292 45.1215991, 25.7352778 45.1215736, 25.7352759 45.1214969)",,,
"[198681576, 1257517289, 1257517290]",False,"['4', '3']",Bulevardul Carol I,primary,50,yes,True,113.249,"LINESTRING (25.7369075 45.1220576, 25.7369684 45.1219989, 25.7370422 45.1219288, 25.7376725 45.1213305, 25.737768 45.1212399)",,,
190337012,False,1,Aleea Rozelor,residential,20,yes,True,148.399,"LINESTRING (25.7352759 45.1214969, 25.7352778 45.1215736, 25.735292 45.1215991, 25.7353274 45.1216152, 25.7368316 45.1220231, 25.7369075 45.1220576)",,,
220383867,True,2,Strada Mărășești,tertiary,50,yes,False,206.421,"LINESTRING (25.733487 45.1291835, 25.733332 45.1291543, 25.7311649 45.1287461, 25.7310656 45.1287278, 25.7309445 45.1287054)",,,
1257517294,False,4,Bulevardul Carol I,primary,50,yes,False,28.568,"LINESTRING (25.733487 45.1291835, 25.733524 45.1292907, 25.7335798 45.1294319)",,,
1257517294,False,4,Bulevardul Carol I,primary,50,yes,True,79.34100000000001,"LINESTRING (25.733487 45.1291835, 25.7334495 45.1290497, 25.7334013 45.1288554, 25.7333255 45.1284793)",,,
298540521,False,2,Strada Griviței,secondary,50,yes,False,62.388999999999996,"LINESTRING (25.7309445 45.1287054, 25.730924 45.1288277, 25.7308875 45.1290413, 25.7308696 45.1291573, 25.7308585 45.1292631)",,,
298540521,False,2,Strada Griviței,secondary,50,yes,True,47.855,"LINESTRING (25.7309445 45.1287054, 25.7309615 45.1286061, 25.7310207 45.1282784)",,,
298540521,False,2,Strada Griviței,secondary,50,yes,True,21.138,"LINESTRING (25.7308372 45.1294526, 25.7308585 45.1292631)",,,
