osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry
695013475,False,2,DJ707,secondary,50,False,580.6260000000001,"LINESTRING (22.5139064 46.1470997, 22.5138742 46.146956, 22.513842 46.1468055, 22.5137803 46.146655, 22.5137025 46.146523, 22.513614 46.1464004, 22.5135523 46.1463316, 22.5135067 46.1462852, 22.5134477 46.1462461, 22.5133351 46.146209, 22.5131795 46.1461718, 22.5129569 46.1461309, 22.5126404 46.1460529, 22.5124553 46.1459934, 22.5123185 46.1459247, 22.5121898 46.1458503, 22.5120208 46.1457258, 22.5118192 46.1455785, 22.5116184 46.1454192, 22.5113583 46.1451999, 22.5112134 46.1450531, 22.5110176 46.1448729, 22.5108942 46.1447409, 22.5108165 46.1446499, 22.5107253 46.1445086, 22.5106394 46.1444157, 22.510559 46.1443395, 22.5104436 46.1442856, 22.5103712 46.1442484, 22.5102264 46.1442354, 22.5100923 46.1442447, 22.5098535 46.1443154, 22.5096014 46.1443785, 22.5093547 46.1444213, 22.5091696 46.1444306, 22.5089979 46.1444138, 22.5088182 46.1443618, 22.5086653 46.1442912, 22.5086368 46.1442748)"
695013475,False,2,DJ707,secondary,50,True,28.29,"LINESTRING (22.5139064 46.1470997, 22.5139251 46.1473351, 22.5139296 46.1473535)"
290714411,False,,,residential,RO:urban,False,274.2779999999999,"LINESTRING (22.5061955 46.1418148, 22.5064123 46.1420276, 22.5066572 46.1422325, 22.5068906 46.1424109, 22.5069925 46.1425354, 22.5070891 46.1426636, 22.5072339 46.1428811, 22.5073385 46.143065, 22.5074416 46.1431758, 22.5075799 46.1433382, 22.5077409 46.1435408, 22.5078696 46.1436356, 22.5079957 46.1437155, 22.5082049 46.1438121)"
290714411,False,,,residential,RO:urban,False,175.17699999999996,"LINESTRING (22.5082049 46.1438121, 22.508347 46.143918, 22.5084972 46.1440165, 22.5087038 46.144115, 22.5088513 46.1441819, 22.5089747 46.1442135, 22.509149 46.1442433, 22.5092939 46.1442433, 22.5095165 46.1442228, 22.5097498 46.1441615, 22.5098973 46.1441132, 22.5100514 46.144034, 22.5101709 46.1439757)"
290714411,False,,,residential,RO:urban,True,274.27799999999996,"LINESTRING (22.5082049 46.1438121, 22.5079957 46.1437155, 22.5078696 46.1436356, 22.5077409 46.1435408, 22.5075799 46.1433382, 22.5074416 46.1431758, 22.5073385 46.143065, 22.5072339 46.1428811, 22.5070891 46.1426636, 22.5069925 46.1425354, 22.5068906 46.1424109, 22.5066572 46.1422325, 22.5064123 46.1420276, 22.5061955 46.1418148)"
290714575,False,,,residential,RO:urban,True,23.726,"LINESTRING (22.5082049 46.1438121, 22.5081583 46.1438592, 22.5080591 46.1439567, 22.5080283 46.1439869)"
290714411,False,,,residential,RO:urban,True,175.177,"LINESTRING (22.5101709 46.1439757, 22.5100514 46.144034, 22.5098973 46.1441132, 22.5097498 46.1441615, 22.5095165 46.1442228, 22.5092939 46.1442433, 22.509149 46.1442433, 22.5089747 46.1442135, 22.5088513 46.1441819, 22.5087038 46.144115, 22.5084972 46.1440165, 22.508347 46.143918, 22.5082049 46.1438121)"
290714724,False,,,residential,RO:urban,True,361.85800000000006,"LINESTRING (22.510981 46.1468616, 22.5109769 46.1467817, 22.5110252 46.1465643, 22.5110507 46.1464491, 22.5110507 46.1462976, 22.5110453 46.1462567, 22.5110038 46.1461991, 22.5109557 46.1461581, 22.5107208 46.1460653, 22.510592 46.1460096, 22.5105304 46.1459892, 22.5104646 46.1459622, 22.510407 46.145913, 22.5103225 46.1458377, 22.5101387 46.1456658, 22.51001 46.1455459, 22.5099108 46.1454419, 22.5098455 46.1453752, 22.509727 46.1452672, 22.5096291 46.1452133, 22.5094829 46.1451139, 22.5093529 46.1450238, 22.5092523 46.1449476, 22.5091611 46.1448481, 22.5090632 46.1447255, 22.5090002 46.1446317, 22.5089277 46.144562, 22.5088473 46.1445025, 22.5087353 46.1444419, 22.508689 46.1444003, 22.5086567 46.1443657, 22.5086368 46.1442748)"
290714885,False,,,residential,RO:urban,False,232.18099999999998,"LINESTRING (22.510981 46.1468616, 22.5110668 46.1469174, 22.5112197 46.1470159, 22.5114611 46.1471404, 22.511563 46.1471812, 22.5116944 46.1472277, 22.5118178 46.1472463, 22.5120351 46.14725, 22.5123039 46.14726, 22.5124079 46.1472574, 22.5125769 46.1472723, 22.5127593 46.1472965, 22.512821 46.1473187, 22.5128987 46.1473522, 22.5130007 46.1473894, 22.5130771 46.1474014, 22.5131428 46.1474079, 22.5132608 46.1474024, 22.5133939 46.1473909, 22.5135732 46.1473784, 22.5137678 46.147381)"
290714885,False,,,residential,RO:urban,False,12.834,"LINESTRING (22.5137678 46.147381, 22.5139296 46.1473535)"
290714885,False,,,residential,RO:urban,True,232.18099999999995,"LINESTRING (22.5137678 46.147381, 22.5135732 46.1473784, 22.5133939 46.1473909, 22.5132608 46.1474024, 22.5131428 46.1474079, 22.5130771 46.1474014, 22.5130007 46.1473894, 22.5128987 46.1473522, 22.512821 46.1473187, 22.5127593 46.1472965, 22.5125769 46.1472723, 22.5124079 46.1472574, 22.5123039 46.14726, 22.5120351 46.14725, 22.5118178 46.1472463, 22.5116944 46.1472277, 22.511563 46.1471812, 22.5114611 46.1471404, 22.5112197 46.1470159, 22.5110668 46.1469174, 22.510981 46.1468616)"
290714575,False,,,residential,RO:urban,False,23.726,"LINESTRING (22.5080283 46.1439869, 22.5080591 46.1439567, 22.5081583 46.1438592, 22.5082049 46.1438121)"
695013475,False,2,DJ707,secondary,50,True,56.88199999999999,"LINESTRING (22.5080283 46.1439869, 22.5081047 46.1440236, 22.5083005 46.1440998, 22.5085393 46.1442187, 22.5086368 46.1442748)"
290714885,False,,,residential,RO:urban,True,12.834,"LINESTRING (22.5139296 46.1473535, 22.5137678 46.147381)"
695013475,False,2,DJ707,secondary,50,False,28.29,"LINESTRING (22.5139296 46.1473535, 22.5139251 46.1473351, 22.5139064 46.1470997)"
290714724,False,,,residential,RO:urban,False,361.858,"LINESTRING (22.5086368 46.1442748, 22.5086567 46.1443657, 22.508689 46.1444003, 22.5087353 46.1444419, 22.5088473 46.1445025, 22.5089277 46.144562, 22.5090002 46.1446317, 22.5090632 46.1447255, 22.5091611 46.1448481, 22.5092523 46.1449476, 22.5093529 46.1450238, 22.5094829 46.1451139, 22.5096291 46.1452133, 22.509727 46.1452672, 22.5098455 46.1453752, 22.5099108 46.1454419, 22.51001 46.1455459, 22.5101387 46.1456658, 22.5103225 46.1458377, 22.510407 46.145913, 22.5104646 46.1459622, 22.5105304 46.1459892, 22.510592 46.1460096, 22.5107208 46.1460653, 22.5109557 46.1461581, 22.5110038 46.1461991, 22.5110453 46.1462567, 22.5110507 46.1462976, 22.5110507 46.1464491, 22.5110252 46.1465643, 22.5109769 46.1467817, 22.510981 46.1468616)"
695013475,False,2,DJ707,secondary,50,False,56.882,"LINESTRING (22.5086368 46.1442748, 22.5085393 46.1442187, 22.5083005 46.1440998, 22.5081047 46.1440236, 22.5080283 46.1439869)"
695013475,False,2,DJ707,secondary,50,True,580.6260000000002,"LINESTRING (22.5086368 46.1442748, 22.5086653 46.1442912, 22.5088182 46.1443618, 22.5089979 46.1444138, 22.5091696 46.1444306, 22.5093547 46.1444213, 22.5096014 46.1443785, 22.5098535 46.1443154, 22.5100923 46.1442447, 22.5102264 46.1442354, 22.5103712 46.1442484, 22.5104436 46.1442856, 22.510559 46.1443395, 22.5106394 46.1444157, 22.5107253 46.1445086, 22.5108165 46.1446499, 22.5108942 46.1447409, 22.5110176 46.1448729, 22.5112134 46.1450531, 22.5113583 46.1451999, 22.5116184 46.1454192, 22.5118192 46.1455785, 22.5120208 46.1457258, 22.5121898 46.1458503, 22.5123185 46.1459247, 22.5124553 46.1459934, 22.5126404 46.1460529, 22.5129569 46.1461309, 22.5131795 46.1461718, 22.5133351 46.146209, 22.5134477 46.1462461, 22.5135067 46.1462852, 22.5135523 46.1463316, 22.513614 46.1464004, 22.5137025 46.146523, 22.5137803 46.146655, 22.513842 46.1468055, 22.5138742 46.146956, 22.5139064 46.1470997)"
