osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,access
250308224,Strada Traian,residential,50,False,True,57.992,,,"LINESTRING (28.6462438 44.0341356, 28.6456628 44.0338233)",
870810081,Bulevardul Republicii,trunk,50,False,False,7.615,4,DN39,"LINESTRING (28.6462438 44.0341356, 28.6462607 44.0340682)",
14018558,Strada I. C. Brătianu,tertiary,50,False,False,106.803,2,,"LINESTRING (28.6470215 44.0323937, 28.6471473 44.0324204, 28.648303 44.0326652)",
24590640,Strada Vasile Alecsandri,residential,50,False,True,78.35300000000001,,,"LINESTRING (28.6470215 44.0323937, 28.6471049 44.0324709, 28.6471159 44.0324878, 28.647171 44.0325722, 28.6473904 44.0330414)",
835323506,Bulevardul Republicii,trunk,50,False,False,174.813,4,DN39,"LINESTRING (28.6470215 44.0323937, 28.6471223 44.0321591, 28.6471981 44.0319766, 28.64728 44.0317586, 28.6473931 44.0314306, 28.6474898 44.031123, 28.6475635 44.0308715)",
835323507,Bulevardul Republicii,trunk,50,False,True,196.041,4,DN39,"LINESTRING (28.6470215 44.0323937, 28.6469304 44.0325859, 28.6468386 44.0327747, 28.6465688 44.0333041, 28.6464656 44.0335256, 28.6463762 44.0337301, 28.6463015 44.033937, 28.6462607 44.0340682)",
14019482,Strada Doctor Cantacuzino,residential,50,False,True,314.962,,,"LINESTRING (28.652843 44.0257687, 28.6520044 44.0285363)",
219515122,Strada Mihai Eminescu,tertiary,50,False,False,95.923,2,,"LINESTRING (28.652843 44.0257687, 28.6540141 44.0259561)",
219515124,Strada Mihai Eminescu,residential,50,False,True,98.959,2,,"LINESTRING (28.6552229 44.0261474, 28.6540141 44.0259561)",
"[835225147, 835227895]","['Strada Falezei', 'Strada Faleză']",residential,30,False,True,259.03499999999997,2,,"LINESTRING (28.6552229 44.0261474, 28.6552465 44.0263943, 28.6552553 44.0265199, 28.6552588 44.0265878, 28.6552566 44.0266496, 28.6552517 44.0266888, 28.6552412 44.0267403, 28.6552113 44.0268499, 28.6550902 44.0271779, 28.6550605 44.0272524, 28.6550308 44.0273157, 28.6550029 44.0273561, 28.6549857 44.0273809, 28.6549361 44.0274328, 28.6545593 44.0277504, 28.6544031 44.027903, 28.6542784 44.0280395, 28.6542016 44.0281348, 28.654121 44.028244)",
25211851,Strada Oituz,residential,50,False,True,96.211,,,"LINESTRING (28.6483103 44.0285541, 28.649485 44.028742)",
13945254,Strada Progresului,residential,50,False,True,66.261,,,"LINESTRING (28.6483103 44.0285541, 28.6484682 44.02802, 28.6484825 44.0279712)",
25211851,Strada Oituz,residential,50,False,False,106.24900000000001,,,"LINESTRING (28.6483103 44.0285541, 28.6472355 44.0283706, 28.6471305 44.0283638, 28.647119 44.0283646, 28.6470122 44.028372)",
835323504,Bulevardul Republicii,trunk,50,False,False,67.245,4,DN39,"LINESTRING (28.6467266 44.0276873, 28.6464908 44.0271068)",
835323505,Bulevardul Republicii,trunk,50,False,True,79.48599999999999,4,DN39,"LINESTRING (28.6467266 44.0276873, 28.6468047 44.0278795, 28.6470122 44.028372)",
13945254,Strada Progresului,residential,50,False,False,66.261,,,"LINESTRING (28.6484825 44.0279712, 28.6484682 44.02802, 28.6483103 44.0285541)",
13945254,Strada Progresului,residential,50,False,True,178.839,,,"LINESTRING (28.6484825 44.0279712, 28.6485025 44.0279023, 28.6489495 44.0263983)",
14018203,Strada Ion Movilă,residential,50,True,False,33.952,,,"LINESTRING (28.6484825 44.0279712, 28.6482527 44.0279344, 28.648068 44.0279048)",
