osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,junction,ref
42177807,True,4,Strada General Gheorghe Magheru,tertiary,50,yes,False,196.266,"LINESTRING (23.2729148 45.0389085, 23.2730812 45.0391426, 23.2733903 45.0395132, 23.2741892 45.0404256)",,
1163658879,False,2,Strada Geneva,tertiary,50,yes,False,20.718,"LINESTRING (23.2752762 45.0386454, 23.2751495 45.038482)",,
178708462,False,2,Calea Eroilor,living_street,5,destination,False,244.38400000000001,"LINESTRING (23.2752762 45.0386454, 23.2777964 45.0383556, 23.2783482 45.0383025)",,
178708462,False,2,Calea Eroilor,living_street,5,destination,True,32.167,"LINESTRING (23.2752762 45.0386454, 23.275139 45.038661, 23.274872 45.0386913)",,
"[42177101, 1163658879]",False,2,Strada Geneva,tertiary,50,yes,True,148.04199999999997,"LINESTRING (23.2752762 45.0386454, 23.2756726 45.0391238, 23.2758845 45.0393973, 23.276048 45.0397127, 23.2761165 45.0398326)",,
27940690,False,2,Strada Griviței,residential,50,yes,False,80.557,"LINESTRING (23.2769136 45.041279, 23.2766564 45.0405777)",,
27940690,False,2,Strada Griviței,residential,50,yes,True,108.031,"LINESTRING (23.2769136 45.041279, 23.2772375 45.0422232)",,
673745119,True,2,Strada General Christian Tell,residential,30,yes,False,159.05,"LINESTRING (23.2769136 45.041279, 23.2764373 45.0413657, 23.2761745 45.0414153, 23.2755369 45.0415315, 23.2749598 45.0416525)",,
27940690,False,2,Strada Griviței,residential,50,yes,False,108.031,"LINESTRING (23.2772375 45.0422232, 23.2769136 45.041279)",,
27940690,False,2,Strada Griviței,residential,50,yes,True,43.999,"LINESTRING (23.2772375 45.0422232, 23.277365 45.0426085)",,
28927389,False,2,Strada Ștefan cel Mare,residential,50,yes,False,68.224,"LINESTRING (23.2772375 45.0422232, 23.2780892 45.0421037)",,
249456879,False,,,residential,50,,True,117.039,"LINESTRING (23.2777077 45.0389678, 23.2762208 45.038905)",,
42177104,True,2,Strada 16 Februarie,residential,50,yes,False,92.348,"LINESTRING (23.2777077 45.0389678, 23.2777481 45.0389107, 23.2782229 45.0385795, 23.2782613 45.0385452, 23.2782896 45.0385038, 23.2783482 45.0383025)",,
31975287,False,2,Calea Eroilor,residential,50,yes,False,69.929,"LINESTRING (23.2693569 45.0393091, 23.2702354 45.0392084)",,
340493480,False,4,Bulevardul Constantin Brâncuși,primary,50,yes,False,138.17,"LINESTRING (23.2693569 45.0393091, 23.269296 45.0392021, 23.2689089 45.0385169, 23.268775 45.0382859, 23.2687526 45.0382462, 23.2687238 45.0381958, 23.2687013 45.0381561)",,DN66
340493480,False,4,Bulevardul Constantin Brâncuși,primary,50,yes,True,31.878,"LINESTRING (23.2693569 45.0393091, 23.2694034 45.0393958, 23.2694206 45.0394278, 23.2695006 45.0395772)",,DN66
31975287,False,2,Calea Eroilor,residential,50,yes,True,78.781,"LINESTRING (23.2712251 45.0390949, 23.2703316 45.0391973, 23.2702354 45.0392084)",,
34604117,False,2,Strada Constantin Stancovici Brănișteanu,residential,50,yes,False,78.577,"LINESTRING (23.2708713 45.0401398, 23.2699283 45.0403751)",,
34604117,False,2,Strada Constantin Stancovici Brănișteanu,residential,50,yes,True,78.577,"LINESTRING (23.2699283 45.0403751, 23.2708713 45.0401398)",,
340493480,False,4,Bulevardul Constantin Brâncuși,primary,50,yes,False,94.874,"LINESTRING (23.2699283 45.0403751, 23.2695006 45.0395772)",,DN66
340493480,False,4,Bulevardul Constantin Brâncuși,primary,50,yes,True,44.696,"LINESTRING (23.2699283 45.0403751, 23.2701298 45.040751)",,DN66
34604130,False,2,Strada Crișan,residential,50,yes,False,124.49000000000001,"LINESTRING (23.2717099 45.0406685, 23.27137 45.0406857, 23.2709145 45.0407088, 23.2704048 45.0407345, 23.2702259 45.0407452, 23.2701298 45.040751)",,
340493480,False,4,Bulevardul Constantin Brâncuși,primary,50,yes,False,44.696,"LINESTRING (23.2701298 45.040751, 23.2699283 45.0403751)",,DN66
34604130,False,2,Strada Crișan,residential,50,yes,True,124.49000000000001,"LINESTRING (23.2701298 45.040751, 23.2702259 45.0407452, 23.2704048 45.0407345, 23.2709145 45.0407088, 23.27137 45.0406857, 23.2717099 45.0406685)",,
340493480,False,4,Bulevardul Constantin Brâncuși,primary,50,yes,True,155.34999999999997,"LINESTRING (23.2701298 45.040751, 23.2701872 45.0408581, 23.2704298 45.0413107, 23.2704903 45.0414236, 23.2706583 45.0417369, 23.2708302 45.0420575)",,DN66
34605643,False,2,Strada 11 Iunie 1848,residential,50,yes,False,65.41499999999999,"LINESTRING (23.2749986 45.0439246, 23.2749391 45.0439522, 23.2749092 45.043966, 23.2746071 45.0441058, 23.274581 45.0441461, 23.2745788 45.0441818, 23.2746245 45.0443564)",,
219644212,False,4,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,32.998,"LINESTRING (23.2749986 45.0439246, 23.2748883 45.0438059, 23.2747787 45.0436719)",,DN66
219644212,False,4,Bulevardul Ecaterina Teodoroiu,primary,50,yes,True,181.445,"LINESTRING (23.2749986 45.0439246, 23.2752224 45.0441656, 23.2752481 45.0441933, 23.2761828 45.0451842, 23.2762767 45.0452837)",,DN66
219644212,False,4,Bulevardul Ecaterina Teodoroiu,primary,50,yes,True,5.405,"LINESTRING (23.2762767 45.0452837, 23.2763158 45.0453237)",,DN66
34605611,False,2,Aleea Petuniilor,residential,50,yes,True,131.56799999999998,"LINESTRING (23.2762767 45.0452837, 23.2753998 45.0453669, 23.2753754 45.0453829, 23.2753702 45.0454125, 23.2754068 45.045553, 23.2754051 45.0455715, 23.2753946 45.0455838, 23.2749349 45.0456361)",,
219644212,False,4,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,181.445,"LINESTRING (23.2762767 45.0452837, 23.2761828 45.0451842, 23.2752481 45.0441933, 23.2752224 45.0441656, 23.2749986 45.0439246)",,DN66
38802783,False,2,Strada Prahova,residential,50,yes,False,46.492,"LINESTRING (23.2783816 45.0424672, 23.2780892 45.0421037)",,
38802784,False,2,Strada Avram Iancu,residential,50,yes,False,83.061,"LINESTRING (23.2783816 45.0424672, 23.2778731 45.0425739, 23.277781 45.0425446, 23.277365 45.0426085)",,
28927389,False,2,Strada Ștefan cel Mare,residential,50,yes,True,68.224,"LINESTRING (23.2780892 45.0421037, 23.2772375 45.0422232)",,
38802783,False,2,Strada Prahova,residential,50,yes,True,46.492,"LINESTRING (23.2780892 45.0421037, 23.2783816 45.0424672)",,
178708462,False,2,Calea Eroilor,living_street,5,destination,True,244.38400000000001,"LINESTRING (23.2783482 45.0383025, 23.2777964 45.0383556, 23.2752762 45.0386454)",,
249465051,False,2,Calea Eroilor,living_street,5,destination,True,75.122,"LINESTRING (23.2783482 45.0383025, 23.2785441 45.0383782, 23.2786571 45.0384139, 23.2787644 45.0384196, 23.2788798 45.0384025, 23.2789695 45.0383709, 23.2790595 45.0383116, 23.2791104 45.0382547, 23.2791331 45.0382117)",,
249733549,False,2,Calea Eroilor,living_street,5,destination,False,75.043,"LINESTRING (23.2783482 45.0383025, 23.278475 45.0381872, 23.2785906 45.0381311, 23.2787179 45.0380941, 23.278831 45.0380912, 23.2789381 45.038107, 23.2790048 45.0381298, 23.2790917 45.038177, 23.2791331 45.0382117)",,
42132002,True,2,Strada Unirii,primary,30,yes,False,4.856,"LINESTRING (23.2684802 45.0379476, 23.2684219 45.0379331)",roundabout,
42132002,True,2,Strada Unirii,primary,30,yes,False,4.73,"LINESTRING (23.26864 45.0378512, 23.268625 45.0378924)",roundabout,
42177106,True,2,Strada Tudor Vladimirescu,residential,50,yes,False,166.462,"LINESTRING (23.2741892 45.0404256, 23.2742706 45.0403918, 23.2750423 45.0400714, 23.2755037 45.0399435, 23.2760276 45.03984, 23.2761165 45.0398326)",,
178708142,False,4,Strada General Gheorghe Magheru,tertiary,50,yes,False,35.872,"LINESTRING (23.2741892 45.0404256, 23.2742229 45.0404684, 23.2744112 45.0407075)",,
249524294,False,4,Strada Traian,primary,50,yes,False,7.622,"LINESTRING (23.2714559 45.0421351, 23.2713724 45.04217)",,DN66
38911775,True,2,Strada Vasile Alecsandri,residential,50,yes,False,307.54599999999994,"LINESTRING (23.2714559 45.0421351, 23.2715284 45.0422105, 23.2716242 45.0423527, 23.2719514 45.0428048, 23.2722833 45.043216, 23.2724308 45.0434098, 23.2725447 45.0435899, 23.2726184 45.0438709, 23.2726127 45.0444481, 23.272612 45.0445156, 23.2725912 45.044596, 23.2725263 45.0446921)",,
219662921,False,4,Strada Traian,primary,50,,True,101.52000000000001,"LINESTRING (23.2714559 45.0421351, 23.2718453 45.041976, 23.2720463 45.0418973, 23.2725821 45.0416876)",,DN66
"[80321053, 178669343]",False,2,Aleea Brândușei,residential,50,yes,False,109.52899999999998,"LINESTRING (23.275915 45.0457646, 23.2759302 45.0461447, 23.2759399 45.0463594, 23.2759593 45.0463985, 23.2760091 45.0464122, 23.2762809 45.0463998, 23.2763559 45.0463863, 23.2764292 45.0463493)",,
80321043,False,2,Strada Brândușei,residential,50,yes,True,53.56999999999999,"LINESTRING (23.2769979 45.0460855, 23.2765007 45.0463025, 23.2764292 45.0463493)",,
219644212,False,4,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,100.238,"LINESTRING (23.2769979 45.0460855, 23.2768148 45.0458821, 23.276731 45.0457921, 23.2763158 45.0453237)",,DN66
34605643,False,2,Strada 11 Iunie 1848,residential,50,yes,True,65.41499999999999,"LINESTRING (23.2746245 45.0443564, 23.2745788 45.0441818, 23.274581 45.0441461, 23.2746071 45.0441058, 23.2749092 45.043966, 23.2749391 45.0439522, 23.2749986 45.0439246)",,
178672390,True,2,Strada 11 Iunie 1848,residential,50,yes,False,144.376,"LINESTRING (23.2746245 45.0443564, 23.2746601 45.0445236, 23.2747416 45.0448564, 23.2749349 45.0456361)",,
231454374,True,2,Strada Traian,primary,50,yes,False,32.739000000000004,"LINESTRING (23.2729651 45.0415721, 23.2728304 45.0416182, 23.2725821 45.0416876)",,DN66
220862414,True,2,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,45.579,"LINESTRING (23.2739639 45.0420815, 23.2739279 45.0420422, 23.2736551 45.0417345)",,DN66
249592521,False,,,residential,50,,True,42.404,"LINESTRING (23.2739639 45.0420815, 23.2736207 45.0422571, 23.2735564 45.0423253)",,
219661900,True,,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,42.301,"LINESTRING (23.2736551 45.0417345, 23.2734393 45.0414982, 23.2733984 45.0414528, 23.2733651 45.041414)",,DN66
250921005,True,1,,primary_link,50,yes,False,64.143,"LINESTRING (23.2736551 45.0417345, 23.2735967 45.041681, 23.2735458 45.0416375, 23.2734921 45.0415986, 23.2734237 45.0415635, 23.27335 45.041538, 23.2732801 45.0415257, 23.2732266 45.0415247, 23.2731662 45.0415285, 23.2731126 45.0415342, 23.2730643 45.0415455, 23.273008 45.0415607, 23.2729651 45.0415721)",,DN66
219661900,True,,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,9.085,"LINESTRING (23.2733651 45.041414, 23.2733057 45.0413439)",,DN66
719370349,True,2,Strada Traian,primary,50,yes,False,36.010999999999996,"LINESTRING (23.2733651 45.041414, 23.2732369 45.0414647, 23.2729651 45.0415721)",,DN66
219663661,True,2,Strada Traian,primary,50,yes,False,9.018,"LINESTRING (23.2734617 45.0413702, 23.2733651 45.041414)",,DN66
219662271,True,2,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,25.501999999999995,"LINESTRING (23.2734617 45.0413702, 23.2734853 45.041397, 23.2735935 45.04152, 23.273633 45.041565)",,DN66
219662271,True,2,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,135.05700000000002,"LINESTRING (23.273633 45.041565, 23.2740107 45.0419928, 23.2740741 45.0420705, 23.274156 45.042188, 23.2742119 45.0423012, 23.2742619 45.0424427, 23.2742981 45.0425599, 23.2743296 45.0426615)",,DN66
219644212,False,4,Bulevardul Ecaterina Teodoroiu,primary,50,yes,True,32.998,"LINESTRING (23.2747787 45.0436719, 23.2748883 45.0438059, 23.2749986 45.0439246)",,DN66
220862414,True,2,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,120.68299999999999,"LINESTRING (23.2747787 45.0436719, 23.2746632 45.0435803, 23.2745877 45.043505, 23.2745473 45.0434478, 23.274507 45.0433921, 23.2744556 45.043317, 23.2743974 45.0432218, 23.2743848 45.0431941, 23.2743638 45.0431479, 23.274329 45.043075, 23.2743008 45.042983, 23.274216 45.0426808)",,DN66
219662298,True,1,,secondary_link,50,,False,37.79,"LINESTRING (23.2737365 45.0412468, 23.2736981 45.0412871, 23.273658 45.0413357, 23.2736302 45.0413783, 23.2736165 45.0414371, 23.2736208 45.0414967, 23.273633 45.041565)",,DN66
219662701,True,2,Strada Traian,secondary,50,yes,False,25.583,"LINESTRING (23.2737365 45.0412468, 23.2736315 45.041294, 23.2735634 45.0413246, 23.2734617 45.0413702)",,
219662384,False,,,residential,50,,True,9.18,"LINESTRING (23.2743296 45.0426615, 23.274216 45.0426808)",,
219662271,True,2,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,118.12,"LINESTRING (23.2743296 45.0426615, 23.2743933 45.0428836, 23.2744604 45.0430816, 23.274493 45.0431577, 23.2745582 45.0432839, 23.2746156 45.0433752, 23.2747177 45.0435573, 23.2747787 45.0436719)",,DN66
1235845745,False,2,Strada General Christian Tell,residential,30,yes,True,24.336,"LINESTRING (23.2743296 45.0426615, 23.2744145 45.0426467, 23.2745518 45.0426227, 23.2746305 45.0426096)",,
219662384,False,,,residential,50,,False,9.18,"LINESTRING (23.274216 45.0426808, 23.2743296 45.0426615)",,
220862414,True,2,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,69.787,"LINESTRING (23.274216 45.0426808, 23.2741845 45.0425792, 23.2741332 45.0424135, 23.274101 45.0423254, 23.2740768 45.0422648, 23.2740393 45.0421956, 23.2739639 45.0420815)",,DN66
219662921,False,4,Strada Traian,primary,50,,False,101.52000000000001,"LINESTRING (23.2725821 45.0416876, 23.2720463 45.0418973, 23.2718453 45.041976, 23.2714559 45.0421351)",,DN66
"[219663011, 719370348]",True,2,Strada Traian,primary,50,,False,68.70400000000001,"LINESTRING (23.2725821 45.0416876, 23.2727834 45.0415669, 23.2731207 45.0414276, 23.2731727 45.0414031, 23.2732273 45.0413774, 23.273263 45.0413621, 23.2733057 45.0413439)",,DN66
219662701,True,2,Strada Traian,secondary,50,yes,False,20.589,"LINESTRING (23.2739249 45.0411181, 23.2737365 45.0412468)",,
674540713,False,4,Strada Traian,secondary,50,yes,True,36.614,"LINESTRING (23.2739249 45.0411181, 23.2743302 45.0409556)",,
719370348,True,2,Strada Traian,primary,50,,False,9.427,"LINESTRING (23.2733057 45.0413439, 23.2734096 45.0413015)",,DN66
219662271,True,2,Bulevardul Ecaterina Teodoroiu,primary,50,yes,False,8.667,"LINESTRING (23.2734096 45.0413015, 23.2734617 45.0413702)",,DN66
231454375,True,2,Strada Traian,secondary,50,,False,45.384,"LINESTRING (23.2734096 45.0413015, 23.2735087 45.0412624, 23.2736905 45.0411907, 23.2739249 45.0411181)",,
340493480,False,4,Bulevardul Constantin Brâncuși,primary,50,yes,True,94.874,"LINESTRING (23.2695006 45.0395772, 23.2699283 45.0403751)",,DN66
891017800,False,,Strada Mihai Eminescu,residential,RO:urban,,True,165.726,"LINESTRING (23.2695006 45.0395772, 23.2715897 45.0393719)",,
340493480,False,4,Bulevardul Constantin Brâncuși,primary,50,yes,False,31.878,"LINESTRING (23.2695006 45.0395772, 23.2694206 45.0394278, 23.2694034 45.0393958, 23.2693569 45.0393091)",,DN66
27814899,False,2,Bulevardul Constantin Brâncuși,tertiary,50,yes,False,245.454,"LINESTRING (23.272166 45.0445281, 23.2721175 45.044441, 23.2719419 45.0441222, 23.2710458 45.0424951, 23.2710325 45.0424711)",,
674522887,True,2,Bulevardul Constantin Brâncuși,tertiary,50,yes,False,20.618000000000002,"LINESTRING (23.272166 45.0445281, 23.2722741 45.0446098, 23.2723453 45.0446635)",,
"[444107792, 674530032]",False,,,residential,,,True,174.194,"LINESTRING (23.2736213 45.0446561, 23.2738914 45.045493, 23.2739018 45.0455377, 23.273893 45.0455827, 23.2738446 45.0456076, 23.2736666 45.0456169, 23.2736336 45.0456076, 23.2735919 45.0455796, 23.2735589 45.0455718, 23.2731941 45.0455987, 23.2731203 45.04561, 23.2730562 45.0456191)",,
693370750,True,2,Aleea Fântânii,residential,50,yes,False,85.949,"LINESTRING (23.2736213 45.0446561, 23.2736931 45.0446473, 23.2737768 45.0446371, 23.2746245 45.0443564)",,
250140119,False,2,Strada Bicaz,residential,50,yes,False,161.009,"LINESTRING (23.2720459 45.0447664, 23.2719261 45.0447622, 23.2717984 45.0447697, 23.2717323 45.04478, 23.2715756 45.0450054, 23.2710051 45.0458918)",,
674522883,True,2,Strada Bicaz,residential,50,yes,False,15.53,"LINESTRING (23.2720459 45.0447664, 23.2721602 45.0447576, 23.2722424 45.0447512)",,
674540715,True,2,Strada Traian,secondary,50,yes,False,14.598,"LINESTRING (23.2745643 45.0408045, 23.2747398 45.0407614)",,
1162893357,True,,,secondary,50,,False,8.608,"LINESTRING (23.2745643 45.0408045, 23.2745884 45.0408136, 23.2746074 45.0408276, 23.2746193 45.040845, 23.274623 45.0408642)",roundabout,
42131995,False,4,Strada Traian,secondary,50,yes,True,124.756,"LINESTRING (23.2747398 45.0407614, 23.2748388 45.0407167, 23.2760561 45.040134)",,
674540714,True,2,Strada Traian,secondary,50,yes,False,14.658999999999999,"LINESTRING (23.2747398 45.0407614, 23.2746751 45.0408183, 23.274623 45.0408642)",,
249456852,True,2,Strada Traian,secondary,50,yes,False,14.386,"LINESTRING (23.2745067 45.0409212, 23.2743302 45.0409556)",,
1162893355,True,,,secondary,50,,False,8.608,"LINESTRING (23.2745067 45.0409212, 23.2744826 45.0409121, 23.2744636 45.0408981, 23.2744517 45.0408807, 23.274448 45.0408615)",roundabout,
1162893358,True,,,secondary,50,,False,2.157,"LINESTRING (23.2745373 45.040801, 23.2745643 45.0408045)",roundabout,
178613787,False,2,Strada General Dragalina,residential,50,yes,False,27.811,"LINESTRING (23.2788391 45.041045, 23.2789925 45.0412704)",,
25721406,False,2,Strada Traian,residential,50,yes,True,179.86599999999999,"LINESTRING (23.2788391 45.041045, 23.2785744 45.0409793, 23.278231 45.0408822, 23.2778209 45.0407694, 23.2773966 45.0406795, 23.2769507 45.0406005, 23.2766564 45.0405777)",,
42177103,True,2,Strada General Dragalina,residential,50,yes,False,178.13400000000001,"LINESTRING (23.2788391 45.041045, 23.2779667 45.0396662, 23.2779138 45.0395825)",,
1162893354,True,,,secondary,50,,False,2.147,"LINESTRING (23.274448 45.0408615, 23.2744529 45.0408425)",roundabout,
"[1162893353, 1162893356]",True,,,secondary,50,,False,12.907,"LINESTRING (23.274623 45.0408642, 23.2746182 45.0408832, 23.2746052 45.0409002, 23.2745854 45.0409136, 23.2745608 45.0409221, 23.2745337 45.0409247, 23.2745067 45.0409212)",roundabout,
249456870,True,,,secondary,50,,False,8.6,"LINESTRING (23.2744529 45.0408425, 23.2744658 45.0408255, 23.2744856 45.0408121, 23.2745102 45.0408036, 23.2745373 45.040801)",roundabout,
674540700,True,,Strada General Gheorghe Magheru,tertiary,50,yes,False,15.365,"LINESTRING (23.2744529 45.0408425, 23.2744254 45.0407536, 23.2744112 45.0407075)",,
80321043,False,2,Strada Brândușei,residential,50,yes,False,53.56999999999999,"LINESTRING (23.2764292 45.0463493, 23.2765007 45.0463025, 23.2769979 45.0460855)",,
"[80321053, 178669343]",False,2,Aleea Brândușei,residential,50,yes,True,109.529,"LINESTRING (23.2764292 45.0463493, 23.2763559 45.0463863, 23.2762809 45.0463998, 23.2760091 45.0464122, 23.2759593 45.0463985, 23.2759399 45.0463594, 23.2759302 45.0461447, 23.275915 45.0457646)",,
249465051,False,2,Calea Eroilor,living_street,5,destination,False,75.122,"LINESTRING (23.2791331 45.0382117, 23.2791104 45.0382547, 23.2790595 45.0383116, 23.2789695 45.0383709, 23.2788798 45.0384025, 23.2787644 45.0384196, 23.2786571 45.0384139, 23.2785441 45.0383782, 23.2783482 45.0383025)",,
249733549,False,2,Calea Eroilor,living_street,5,destination,True,75.04299999999999,"LINESTRING (23.2791331 45.0382117, 23.2790917 45.038177, 23.2790048 45.0381298, 23.2789381 45.038107, 23.278831 45.0380912, 23.2787179 45.0380941, 23.2785906 45.0381311, 23.278475 45.0381872, 23.2783482 45.0383025)",,
249519137,True,2,Bulevardul Constantin Brâncuși,primary,40,yes,False,29.929,"LINESTRING (23.268625 45.0378924, 23.2687013 45.0381561)",,DN66
42132002,True,2,Strada Unirii,primary,30,yes,False,13.678999999999998,"LINESTRING (23.268625 45.0378924, 23.2685891 45.0379246, 23.268538 45.0379441, 23.2684802 45.0379476)",roundabout,
249519140,True,2,Strada Unirii,primary,40,yes,False,28.925,"LINESTRING (23.2684219 45.0379331, 23.268054 45.037942)",,DN67
42132002,True,2,Strada Unirii,primary,30,yes,False,13.411999999999999,"LINESTRING (23.2684219 45.0379331, 23.2683805 45.0379055, 23.2683576 45.0378687, 23.2683568 45.0378285)",roundabout,
249519142,True,2,Strada Unirii,primary,30,yes,False,26.933,"LINESTRING (23.268054 45.037942, 23.2683568 45.0378285)",,DN67
249519139,True,2,Bulevardul Constantin Brâncuși,primary,30,yes,False,28.971,"LINESTRING (23.2687013 45.0381561, 23.2684802 45.0379476)",,DN66
340493480,False,4,Bulevardul Constantin Brâncuși,primary,50,yes,True,138.17000000000002,"LINESTRING (23.2687013 45.0381561, 23.2687238 45.0381958, 23.2687526 45.0382462, 23.268775 45.0382859, 23.2689089 45.0385169, 23.269296 45.0392021, 23.2693569 45.0393091)",,DN66
249524292,False,,Strada Alexandru Vlahuță,residential,RO:urban,,True,72.763,"LINESTRING (23.2699302 45.0379193, 23.2699372 45.037949, 23.270083 45.0385647)",,
31975287,False,2,Calea Eroilor,residential,50,yes,True,69.929,"LINESTRING (23.2702354 45.0392084, 23.2693569 45.0393091)",,
31975287,False,2,Calea Eroilor,residential,50,yes,False,78.781,"LINESTRING (23.2702354 45.0392084, 23.2703316 45.0391973, 23.2712251 45.0390949)",,
249524292,False,,Strada Alexandru Vlahuță,residential,RO:urban,,False,49.46,"LINESTRING (23.2702354 45.0392084, 23.2702081 45.0390934, 23.2701315 45.0387697)",,
27940690,False,2,Strada Griviței,residential,50,yes,False,43.999,"LINESTRING (23.277365 45.0426085, 23.2772375 45.0422232)",,
27940690,False,2,Strada Griviței,residential,50,yes,True,297.927,"LINESTRING (23.277365 45.0426085, 23.2774732 45.042895, 23.2776563 45.0433838, 23.2778278 45.0438418, 23.2783044 45.0452042)",,
38802784,False,2,Strada Avram Iancu,residential,50,yes,True,83.061,"LINESTRING (23.277365 45.0426085, 23.277781 45.0425446, 23.2778731 45.0425739, 23.2783816 45.0424672)",,
249592521,False,,,residential,50,,False,243.662,"LINESTRING (23.2735564 45.0423253, 23.2737073 45.0425311, 23.2737127 45.0425804, 23.2736403 45.0426183, 23.27325 45.0428163, 23.2732279 45.042832, 23.2732245 45.0428505, 23.2732648 45.0429452, 23.2732527 45.0429689, 23.2732238 45.0429848, 23.2729214 45.0430513, 23.2728933 45.0430504, 23.2728711 45.0430398, 23.2727463 45.0428711, 23.2727141 45.0427802, 23.272741 45.0427044, 23.2733954 45.0424239, 23.2735564 45.0423253)",,
