osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,junction
41455658,False,2,Strada Dorobanți,secondary,50,False,40.601,,"LINESTRING (27.0390698 45.3887542, 27.0386253 45.3885648)",
41455658,False,2,Strada Dorobanți,secondary,50,True,151.2,,"LINESTRING (27.0390698 45.3887542, 27.0407294 45.3894546)",
41455658,False,2,Strada Dorobanți,secondary,50,False,78.396,,"LINESTRING (27.0415896 45.3898181, 27.0407294 45.3894546)",
41455689,False,2,Strada Băbeni,residential,RO:urban,False,65.507,,"LINESTRING (27.0415501 45.3893195, 27.0423644 45.389178)",
41455718,False,2,Strada Jideni,residential,RO:urban,True,67.494,,"LINESTRING (27.0415501 45.3893195, 27.041058 45.3888205)",
41455689,False,2,Strada Băbeni,residential,RO:urban,True,65.507,,"LINESTRING (27.0423644 45.389178, 27.0415501 45.3893195)",
229802738,False,4,Strada Alexandru Ioan Cuza,primary,RO:urban,False,4.868,DN2,"LINESTRING (27.0423644 45.389178, 27.0423761 45.389221)",
229802738,False,4,Strada Alexandru Ioan Cuza,primary,RO:urban,True,83.887,DN2,"LINESTRING (27.0423644 45.389178, 27.0422007 45.3884324)",
41455715,False,2,Strada Căpitan Chiru,residential,RO:urban,False,99.123,,"LINESTRING (27.041058 45.3888205, 27.0422007 45.3884324)",
41455718,False,2,Strada Jideni,residential,RO:urban,False,67.494,,"LINESTRING (27.041058 45.3888205, 27.0415501 45.3893195)",
41455718,False,2,Strada Jideni,residential,RO:urban,True,168.266,,"LINESTRING (27.041058 45.3888205, 27.0397871 45.3875985)",
41455715,False,2,Strada Căpitan Chiru,residential,RO:urban,True,99.123,,"LINESTRING (27.0422007 45.3884324, 27.041058 45.3888205)",
229802738,False,4,Strada Alexandru Ioan Cuza,primary,RO:urban,False,83.887,DN2,"LINESTRING (27.0422007 45.3884324, 27.0423644 45.389178)",
229802738,False,4,Strada Alexandru Ioan Cuza,primary,RO:urban,True,49.482,DN2,"LINESTRING (27.0422007 45.3884324, 27.0421032 45.3879927)",
41455718,False,2,Strada Jideni,residential,RO:urban,False,168.69799999999998,,"LINESTRING (27.0390564 45.3861719, 27.0390865 45.3862609, 27.0391153 45.3863331, 27.0391857 45.3864699, 27.0393089 45.3866905, 27.0394374 45.3869158, 27.0397518 45.3875253, 27.0397871 45.3875985)",
41455718,False,2,Strada Jideni,residential,RO:urban,True,38.705000000000005,,"LINESTRING (27.0390564 45.3861719, 27.0390054 45.3861253, 27.0387818 45.3860081, 27.0386871 45.3859426)",
41590542,False,2,Strada Crișan,residential,RO:urban,False,108.875,,"LINESTRING (27.0390564 45.3861719, 27.0391331 45.3861998, 27.0392275 45.3862203, 27.0394472 45.3862389, 27.039917 45.386286, 27.0402641 45.3863209, 27.0403461 45.3863313, 27.040421 45.3863492)",
41455718,False,2,Strada Jideni,residential,RO:urban,False,168.266,,"LINESTRING (27.0397871 45.3875985, 27.041058 45.3888205)",
293441931,False,2,Strada 22 Decembrie,residential,RO:urban,True,140.629,,"LINESTRING (27.0397871 45.3875985, 27.0386253 45.3885648)",
41455718,False,2,Strada Jideni,residential,RO:urban,True,168.69799999999998,,"LINESTRING (27.0397871 45.3875985, 27.0397518 45.3875253, 27.0394374 45.3869158, 27.0393089 45.3866905, 27.0391857 45.3864699, 27.0391153 45.3863331, 27.0390865 45.3862609, 27.0390564 45.3861719)",
293441931,False,2,Strada 22 Decembrie,residential,RO:urban,False,59.586999999999996,,"LINESTRING (27.0397871 45.3875985, 27.0398837 45.3875033, 27.0399347 45.3874283, 27.0399695 45.3873488, 27.0400808 45.3871085)",
293441931,False,2,Strada 22 Decembrie,residential,RO:urban,False,88.512,,"LINESTRING (27.0400808 45.3871085, 27.040421 45.3863492)",
41455776,False,2,Strada Oratia,residential,RO:urban,False,144.957,,"LINESTRING (27.0400808 45.3871085, 27.0407357 45.3871539, 27.0419265 45.3872467)",
293441931,False,2,Strada 22 Decembrie,residential,RO:urban,True,59.586999999999996,,"LINESTRING (27.0400808 45.3871085, 27.0399695 45.3873488, 27.0399347 45.3874283, 27.0398837 45.3875033, 27.0397871 45.3875985)",
229802738,False,4,Strada Alexandru Ioan Cuza,primary,RO:urban,True,91.454,DN2,"LINESTRING (27.0419265 45.3872467, 27.0417368 45.3864351)",
41455776,False,2,Strada Oratia,residential,RO:urban,True,144.957,,"LINESTRING (27.0419265 45.3872467, 27.0407357 45.3871539, 27.0400808 45.3871085)",
229802738,False,4,Strada Alexandru Ioan Cuza,primary,RO:urban,False,84.092,DN2,"LINESTRING (27.0419265 45.3872467, 27.0420616 45.3878112, 27.0421032 45.3879927)",
293441931,False,2,Strada 22 Decembrie,residential,RO:urban,False,33.41,,"LINESTRING (27.0411344 45.3851579, 27.0413868 45.3849153)",
293441931,False,2,Strada 22 Decembrie,residential,RO:urban,True,145.25,,"LINESTRING (27.0411344 45.3851579, 27.0409916 45.3853057, 27.0408193 45.3854908, 27.0407616 45.3855599, 27.0407053 45.3856412, 27.0406419 45.3857659, 27.040421 45.3863492)",
41455787,False,2,,residential,RO:urban,True,52.743,,"LINESTRING (27.0413868 45.3849153, 27.041544 45.384454)",
229802738,False,4,Strada Alexandru Ioan Cuza,primary,RO:urban,True,93.259,DN2,"LINESTRING (27.0413868 45.3849153, 27.0412407 45.3840829)",
293441931,False,2,Strada 22 Decembrie,residential,RO:urban,True,33.41,,"LINESTRING (27.0413868 45.3849153, 27.0411344 45.3851579)",
229802738,False,4,Strada Alexandru Ioan Cuza,primary,RO:urban,False,171.218,DN2,"LINESTRING (27.0413868 45.3849153, 27.0414263 45.3851494, 27.0417368 45.3864351)",
41455658,False,2,Strada Dorobanți,secondary,50,False,87.08200000000001,,"LINESTRING (27.0380404 45.3883225, 27.0379038 45.3882726, 27.0370765 45.387929)",
41455658,False,2,Strada Dorobanți,secondary,50,True,53.056,,"LINESTRING (27.0380404 45.3883225, 27.0382418 45.3884142, 27.0386253 45.3885648)",
41455849,False,2,Strada 9 Mai,residential,RO:urban,False,190.35,,"LINESTRING (27.0380404 45.3883225, 27.0380497 45.3882203, 27.0380951 45.387731, 27.0381875 45.3869607, 27.0381839 45.3868223, 27.0381714 45.3867593, 27.038114 45.386621)",
41455658,False,2,Strada Dorobanți,secondary,50,False,49.03,,"LINESTRING (27.0370765 45.387929, 27.0365256 45.3877175)",
41455658,False,2,Strada Dorobanți,secondary,50,True,87.08200000000001,,"LINESTRING (27.0370765 45.387929, 27.0379038 45.3882726, 27.0380404 45.3883225)",
41455910,False,2,Strada Bisoca,tertiary,RO:urban,False,166.52200000000002,,"LINESTRING (27.0370765 45.387929, 27.0371999 45.3877577, 27.0377671 45.3870387, 27.0379828 45.3867854, 27.038114 45.386621)",
41455910,False,2,Strada Bisoca,tertiary,RO:urban,True,250.686,,"LINESTRING (27.0370765 45.387929, 27.036876 45.3882124, 27.0363211 45.3889845, 27.0360342 45.3893667, 27.0355955 45.3899289)",
41455917,False,1,Strada Pasajul Morilor,residential,RO:urban,False,90.556,,"LINESTRING (27.0356555 45.3882499, 27.0357868 45.3881347, 27.0358387 45.3880964, 27.0359032 45.3880523, 27.0359828 45.3880052, 27.036346 45.3878127, 27.0364563 45.387752, 27.0365256 45.3877175)",
41455658,False,2,Strada Dorobanți,secondary,50,False,7.845,,"LINESTRING (27.0365256 45.3877175, 27.0364398 45.3876808)",
41455658,False,2,Strada Dorobanți,secondary,50,True,49.03,,"LINESTRING (27.0365256 45.3877175, 27.0370765 45.387929)",
41455917,False,1,Strada Pasajul Morilor,residential,RO:urban,True,90.556,,"LINESTRING (27.0365256 45.3877175, 27.0364563 45.387752, 27.036346 45.3878127, 27.0359828 45.3880052, 27.0359032 45.3880523, 27.0358387 45.3880964, 27.0357868 45.3881347, 27.0356555 45.3882499)",
41455910,False,2,Strada Bisoca,tertiary,RO:urban,False,250.68599999999998,,"LINESTRING (27.0355955 45.3899289, 27.0360342 45.3893667, 27.0363211 45.3889845, 27.036876 45.3882124, 27.0370765 45.387929)",
159984874,False,2,Strada Matei Basarab,tertiary,RO:urban,True,115.182,,"LINESTRING (27.0479387 45.3887142, 27.0470782 45.3895555)",
41456150,False,2,Strada Coțatcu,residential,RO:urban,True,68.138,,"LINESTRING (27.0479387 45.3887142, 27.047813 45.3886641, 27.0471849 45.3884056)",
41456201,False,2,Strada Căpitan Zăgănescu,residential,RO:urban,False,113.822,,"LINESTRING (27.0463501 45.3892447, 27.0471849 45.3884056)",
41592626,False,2,Strada Poiana Mărului,residential,RO:urban,False,18.712,,"LINESTRING (27.0463501 45.3892447, 27.0461248 45.3891874)",
41592626,False,2,Strada Poiana Mărului,residential,RO:urban,True,66.54,,"LINESTRING (27.0463501 45.3892447, 27.0469577 45.3895018, 27.0470782 45.3895555)",
41592626,False,2,Strada Poiana Mărului,residential,RO:urban,False,157.47,,"LINESTRING (27.0443873 45.38883, 27.0427625 45.3879913)",
41592626,False,2,Strada Poiana Mărului,residential,RO:urban,True,141.384,,"LINESTRING (27.0443873 45.38883, 27.0461248 45.3891874)",
42281386,False,2,Strada Muchiei,residential,RO:urban,True,8.136,,"LINESTRING (27.0443873 45.38883, 27.0443285 45.3888904)",
42281386,False,2,Strada Muchiei,residential,RO:urban,False,156.834,,"LINESTRING (27.0423761 45.389221, 27.0443285 45.3888904)",
229802738,False,4,Strada Alexandru Ioan Cuza,primary,RO:urban,True,4.868,DN2,"LINESTRING (27.0423761 45.389221, 27.0423644 45.389178)",
42281386,False,2,Strada Muchiei,residential,RO:urban,False,8.136,,"LINESTRING (27.0443285 45.3888904, 27.0443873 45.38883)",
42281386,False,2,Strada Muchiei,residential,RO:urban,True,156.834,,"LINESTRING (27.0443285 45.3888904, 27.0423761 45.389221)",
41590859,True,,Bulevardul Digului,secondary,30,False,49.906,,"LINESTRING (27.0376039 45.3824773, 27.0376454 45.3823848, 27.0376653 45.3823216, 27.037677 45.3822724, 27.0377001 45.3821512, 27.0377174 45.3820369)",
227690928,False,2,Bulevardul Digului,tertiary,50,True,50.158,,"LINESTRING (27.0381333 45.3815198, 27.0383843 45.3811046)",
41589854,True,,Bulevardul Digului,tertiary,30,False,41.96,,"LINESTRING (27.0381333 45.3815198, 27.0381359 45.3816598, 27.0381537 45.3818055, 27.0381729 45.3818956)",
41589843,True,2,Strada Mihail Kogălniceanu,primary,30,False,37.424,DN2,"LINESTRING (27.0373135 45.3818168, 27.0375069 45.3818315, 27.0376602 45.3818382, 27.037791 45.3818439)",
673069046,True,,,primary,30,False,3.56,DN2,"LINESTRING (27.037791 45.3818439, 27.0378283 45.3818255)",roundabout
41589839,True,2,Strada Mihail Kogălniceanu,primary,30,False,36.044,DN2,"LINESTRING (27.0377037 45.3819899, 27.037474 45.381888, 27.0373135 45.3818168)",
673069047,True,,,primary,30,False,18.228,DN2,"LINESTRING (27.0377037 45.3819899, 27.0377064 45.3819489, 27.0377225 45.3819096, 27.0377513 45.3818739, 27.037791 45.3818439)",roundabout
673069050,True,,,primary,30,False,4.801,DN2,"LINESTRING (27.0381161 45.382109, 27.0380917 45.3821222, 27.0380654 45.3821333)",roundabout
24377036,True,,Strada Mihail Kogălniceanu,primary,30,False,35.979,DN2,"LINESTRING (27.0381988 45.3819531, 27.0383118 45.3820194, 27.0384139 45.3820793, 27.0385524 45.3821605)",
