osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction
242911686,Strada Florilor,residential,RO:urban,False,True,124.321,"LINESTRING (23.2197493 46.1116845, 23.2201731 46.1120397, 23.2207444 46.112564)",,,,
242912577,Strada Crinului,residential,RO:urban,False,True,33.387,"LINESTRING (23.2197493 46.1116845, 23.2195957 46.1115963, 23.2195325 46.1115727, 23.2194087 46.1115004)",,,,
699356988,,primary,50,False,True,25.791,"LINESTRING (23.2197493 46.1116845, 23.2198926 46.1116469, 23.2200672 46.1116129)",2,DN74,,
24893601,Strada Decebal,residential,RO:urban,False,False,128.752,"LINESTRING (23.2236305 46.1109259, 23.2235941 46.1107092, 23.2235648 46.110607, 23.2235176 46.1104928, 23.2234535 46.1103773, 23.2233569 46.110262, 23.2229612 46.1098932)",,,,
242911693,Strada Valea Morilor,residential,RO:urban,True,False,56.032,"LINESTRING (23.2236305 46.1109259, 23.2236828 46.1110746, 23.2237485 46.1112243, 23.2237874 46.1114168)",,DC177,,
699356988,,primary,50,False,False,26.458,"LINESTRING (23.2236305 46.1109259, 23.22344 46.1109463, 23.2232966 46.1109779)",2,DN74,,
"[842384490, 699356987, 699356988]",,primary,50,False,True,32.441,"LINESTRING (23.2236305 46.1109259, 23.2237029 46.1109231, 23.2239671 46.1108989, 23.2240489 46.110898)",2,DN74,yes,
24893601,Strada Decebal,residential,RO:urban,False,True,128.752,"LINESTRING (23.2229612 46.1098932, 23.2233569 46.110262, 23.2234535 46.1103773, 23.2235176 46.1104928, 23.2235648 46.110607, 23.2235941 46.1107092, 23.2236305 46.1109259)",,,,
242912211,Calea Moților,residential,RO:urban,False,False,26.749000000000002,"LINESTRING (23.2229612 46.1098932, 23.2228654 46.1099381, 23.2226619 46.1100144)",,,,
1101793161,Strada Decebal,residential,RO:urban,False,False,74.816,"LINESTRING (23.2229612 46.1098932, 23.2228361 46.1097899, 23.2225392 46.1095924, 23.2224539 46.1095394, 23.2223411 46.1094728, 23.2222591 46.109431)",,,,
242912211,Calea Moților,residential,RO:urban,False,False,18.956,"LINESTRING (23.222225 46.1102053, 23.2220219 46.1103014)",,,,
242912211,Calea Moților,residential,RO:urban,False,True,39.811,"LINESTRING (23.222225 46.1102053, 23.2226619 46.1100144)",,,,
421059511,,residential,RO:urban,False,False,197.019,"LINESTRING (23.222225 46.1102053, 23.2227946 46.1107832, 23.2228375 46.1107926, 23.2229019 46.1107758, 23.223197 46.1106494, 23.2232184 46.110614, 23.2232049 46.1105843, 23.2226619 46.1100144)",,,,
699356985,Strada Valea Morilor,residential,RO:urban,False,True,23.681,"LINESTRING (23.2241052 46.1130642, 23.224175 46.1132716)",,,,
421063397,Strada Zorilor,residential,RO:urban,False,False,137.54899999999998,"LINESTRING (23.2241052 46.1130642, 23.2240972 46.112975, 23.2241052 46.1128076, 23.2241857 46.1123744, 23.2242367 46.1120601, 23.2242528 46.1118333)",,,,
699356985,Strada Valea Morilor,residential,RO:urban,False,False,230.411,"LINESTRING (23.2247691 46.115276, 23.2248093 46.1149422, 23.2247905 46.1146921, 23.2247503 46.1145536, 23.224702 46.1144327, 23.224643 46.1143509, 23.2245438 46.1141659, 23.2243654 46.1137801, 23.2242662 46.1135681, 23.224175 46.1132716)",,,,
"[699356985, 699356986, 242911694]",Strada Valea Morilor,residential,RO:urban,False,True,16.782,"LINESTRING (23.2247691 46.115276, 23.2247369 46.1152657, 23.2246524 46.1152378, 23.2246135 46.1152248, 23.2245693 46.1152174)",,,yes,
699356985,Strada Valea Morilor,residential,RO:urban,False,False,23.681,"LINESTRING (23.224175 46.1132716, 23.2241052 46.1130642)",,,,
699356985,Strada Valea Morilor,residential,RO:urban,False,True,230.41100000000003,"LINESTRING (23.224175 46.1132716, 23.2242662 46.1135681, 23.2243654 46.1137801, 23.2245438 46.1141659, 23.224643 46.1143509, 23.224702 46.1144327, 23.2247503 46.1145536, 23.2247905 46.1146921, 23.2248093 46.1149422, 23.2247691 46.115276)",,,,
"[716028144, 716028145, 716028146]",,residential,,False,True,20.602,"LINESTRING (23.224175 46.1132716, 23.2241186 46.113279, 23.2239912 46.1133032, 23.2239149 46.1133136)",,,yes,
242911684,,residential,RO:urban,False,False,48.980999999999995,"LINESTRING (23.2265621 46.1101542, 23.2263595 46.1099516, 23.2262277 46.1097805)",,,,
842384490,,primary,50,False,False,89.208,"LINESTRING (23.2265621 46.1101542, 23.2263838 46.1102221, 23.2258916 46.1104192, 23.2255697 46.1105661)",2,DN74,,
842384490,,primary,50,False,True,149.936,"LINESTRING (23.2265621 46.1101542, 23.2268545 46.1100482, 23.227171 46.1099487, 23.2273641 46.1098771, 23.2275988 46.1097916, 23.2280052 46.1096335, 23.2282855 46.1095303)",2,DN74,,
699356988,,primary,50,False,False,261.27299999999997,"LINESTRING (23.2232966 46.1109779, 23.223094 46.1110365, 23.2227239 46.1111908, 23.2224541 46.1112791, 23.2221063 46.1113605, 23.2219098 46.111394, 23.2216563 46.1114278, 23.2205433 46.1115432, 23.2200672 46.1116129)",2,DN74,,
699356988,,primary,50,False,True,26.458,"LINESTRING (23.2232966 46.1109779, 23.22344 46.1109463, 23.2236305 46.1109259)",2,DN74,,
421063392,Strada 1 Mai,residential,RO:urban,False,False,13.099,"LINESTRING (23.2282079 46.1094255, 23.2282855 46.1095303)",,,,
421063392,Strada 1 Mai,residential,RO:urban,False,True,102.37899999999999,"LINESTRING (23.2282079 46.1094255, 23.2278474 46.1092, 23.2273967 46.1089769, 23.2271433 46.108881)",,,,
421063395,Strada Gării,residential,50,False,True,59.563,"LINESTRING (23.2282079 46.1094255, 23.2282199 46.1090739, 23.2282441 46.1088907)",,,,
"[699356985, 699356986, 242911694]",Strada Valea Morilor,residential,RO:urban,False,False,16.782,"LINESTRING (23.2245693 46.1152174, 23.2246135 46.1152248, 23.2246524 46.1152378, 23.2247369 46.1152657, 23.2247691 46.115276)",,,yes,
699356984,Strada Valea Morilor,residential,RO:urban,False,False,220.35,"LINESTRING (23.2245693 46.1152174, 23.2245907 46.1149236, 23.2245827 46.1147563, 23.2245719 46.1146447, 23.2244915 46.1144848, 23.2243252 46.1141873, 23.2241428 46.1137448, 23.2239336 46.1133673, 23.2239149 46.1133136)",,DC177,,
242911686,Strada Florilor,residential,RO:urban,False,False,124.321,"LINESTRING (23.2207444 46.112564, 23.2201731 46.1120397, 23.2197493 46.1116845)",,,,
242911688,Strada Petru Dobra,residential,RO:urban,False,False,52.026,"LINESTRING (23.2207444 46.112564, 23.2205003 46.1127574, 23.220377 46.1128662, 23.2203086 46.1129211)",,,,
242911688,Strada Petru Dobra,residential,RO:urban,False,True,70.99600000000001,"LINESTRING (23.2207444 46.112564, 23.2210797 46.1123446, 23.2212648 46.1122424, 23.2214472 46.1121531)",,,,
699356971,Strada Valea Morilor,residential,RO:urban,True,False,62.259,"LINESTRING (23.2237874 46.1114168, 23.2236895 46.111361, 23.2235795 46.1112755, 23.2234427 46.1111564, 23.2232966 46.1109779)",,DC177,,
699356984,Strada Valea Morilor,residential,RO:urban,False,True,73.81200000000001,"LINESTRING (23.2237874 46.1114168, 23.2238598 46.1116576, 23.2239282 46.1118612, 23.2239443 46.1119746, 23.2239483 46.1120694)",,DC177,,
242911697,,residential,RO:urban,False,True,73.811,"LINESTRING (23.2262279 46.1078751, 23.2260803 46.1082107, 23.2259187 46.1085029)",,,,
242911751,Strada Horea,residential,RO:urban,False,True,70.83699999999999,"LINESTRING (23.2242528 46.1118333, 23.224529 46.1118537, 23.2247325 46.1118511, 23.2251701 46.1118482)",,,,
421063394,Piața Unirii,residential,RO:urban,False,False,105.20599999999999,"LINESTRING (23.2242528 46.1118333, 23.2241803 46.1114354, 23.2240593 46.1109345, 23.2240489 46.110898)",,,,
421063397,Strada Zorilor,residential,RO:urban,False,True,137.54899999999998,"LINESTRING (23.2242528 46.1118333, 23.2242367 46.1120601, 23.2241857 46.1123744, 23.2241052 46.1128076, 23.2240972 46.112975, 23.2241052 46.1130642)",,,,
421063394,Piața Unirii,residential,RO:urban,False,True,105.20599999999999,"LINESTRING (23.2240489 46.110898, 23.2240593 46.1109345, 23.2241803 46.1114354, 23.2242528 46.1118333)",,,,
"[842384490, 699356987, 699356988]",,primary,50,False,False,32.441,"LINESTRING (23.2240489 46.110898, 23.2239671 46.1108989, 23.2237029 46.1109231, 23.2236305 46.1109259)",2,DN74,yes,
842384490,,primary,50,False,True,124.607,"LINESTRING (23.2240489 46.110898, 23.2244004 46.1108695, 23.2246893 46.1108366, 23.2249229 46.1107959, 23.2251419 46.1107362, 23.2253708 46.1106533, 23.2255697 46.1105661)",2,DN74,,
242911684,,residential,RO:urban,False,True,32.747,"LINESTRING (23.2259187 46.1085029, 23.2256023 46.1086994)",,,,
242911697,,residential,RO:urban,False,False,73.811,"LINESTRING (23.2259187 46.1085029, 23.2260803 46.1082107, 23.2262279 46.1078751)",,,,
421063392,Strada 1 Mai,residential,RO:urban,False,False,103.434,"LINESTRING (23.2259187 46.1085029, 23.2260556 46.108538, 23.2269247 46.1087983, 23.2271433 46.108881)",,,,
699356991,Strada Iazului,residential,RO:urban,False,True,197.201,"LINESTRING (23.2259187 46.1085029, 23.2253583 46.1083446, 23.2250257 46.1082925, 23.2246609 46.1082777, 23.2242425 46.1083, 23.2239528 46.1083372, 23.2237382 46.1083744, 23.2234641 46.1084763)",,,,
242911699,,residential,RO:urban,False,True,102.242,"LINESTRING (23.2258966 46.1092852, 23.2247038 46.1096872)",,,,
242911684,,residential,RO:urban,False,False,69.072,"LINESTRING (23.2258966 46.1092852, 23.2257043 46.1088579, 23.2256023 46.1086994)",,,,
242911684,,residential,RO:urban,False,True,61.271,"LINESTRING (23.2258966 46.1092852, 23.2259698 46.1094455, 23.226015 46.1095498, 23.2261015 46.1096526, 23.2262277 46.1097805)",,,,
242911692,,residential,RO:urban,False,False,51.391999999999996,"LINESTRING (23.2241513 46.1096277, 23.2243431 46.1093013, 23.2244089 46.1092015)",,,,
242911699,,residential,RO:urban,False,False,43.309,"LINESTRING (23.2241513 46.1096277, 23.2244973 46.1096835, 23.2247038 46.1096872)",,,,
242911699,,residential,RO:urban,False,True,145.94,"LINESTRING (23.2241513 46.1096277, 23.2238102 46.1098139, 23.2238045 46.109829, 23.2238079 46.1098434, 23.223829 46.1098846, 23.224183 46.1102899, 23.224242 46.110316, 23.2242907 46.1103269, 23.224403 46.1102825, 23.2246846 46.1102025, 23.2247972 46.1101895)",,,,
242911699,,residential,RO:urban,False,False,102.242,"LINESTRING (23.2247038 46.1096872, 23.2258966 46.1092852)",,,,
494805921,,residential,,False,True,56.315,"LINESTRING (23.2247038 46.1096872, 23.2247972 46.1101895)",,,,
242911699,,residential,RO:urban,False,True,43.309,"LINESTRING (23.2247038 46.1096872, 23.2244973 46.1096835, 23.2241513 46.1096277)",,,,
242911688,Strada Petru Dobra,residential,RO:urban,False,True,49.662,"LINESTRING (23.2214472 46.1121531, 23.2220043 46.1119288)",,,,
242911688,Strada Petru Dobra,residential,RO:urban,False,False,70.99600000000001,"LINESTRING (23.2214472 46.1121531, 23.2212648 46.1122424, 23.2210797 46.1123446, 23.2207444 46.112564)",,,,
242912212,,residential,RO:urban,False,False,217.87800000000007,"LINESTRING (23.2214472 46.1121531, 23.2214959 46.1121975, 23.2216336 46.1123233, 23.2217368 46.1123744, 23.221875 46.1123948, 23.2220198 46.1123883, 23.2221284 46.1123651, 23.2224195 46.1122563, 23.2227682 46.1120797, 23.2229559 46.1120081, 23.223027 46.1119876, 23.2230833 46.1119783, 23.2231718 46.1119904, 23.2233797 46.1120341, 23.2236573 46.1120648, 23.2238866 46.1120685, 23.2239483 46.1120694)",,,,
421063392,Strada 1 Mai,residential,RO:urban,False,True,13.099,"LINESTRING (23.2282855 46.1095303, 23.2282079 46.1094255)",,,,
842384490,,primary,50,False,False,149.936,"LINESTRING (23.2282855 46.1095303, 23.2280052 46.1096335, 23.2275988 46.1097916, 23.2273641 46.1098771, 23.227171 46.1099487, 23.2268545 46.1100482, 23.2265621 46.1101542)",2,DN74,,
242911684,,residential,RO:urban,False,False,32.747,"LINESTRING (23.2256023 46.1086994, 23.2259187 46.1085029)",,,,
242911684,,residential,RO:urban,False,True,69.072,"LINESTRING (23.2256023 46.1086994, 23.2257043 46.1088579, 23.2258966 46.1092852)",,,,
242911692,,residential,RO:urban,False,True,108.166,"LINESTRING (23.2256023 46.1086994, 23.2251866 46.1089025, 23.2248379 46.1090066, 23.2244785 46.1091553, 23.2244089 46.1092015)",,,,
242911688,Strada Petru Dobra,residential,RO:urban,False,False,49.662,"LINESTRING (23.2220043 46.1119288, 23.2214472 46.1121531)",,,,
242911751,Strada Horea,residential,RO:urban,False,False,70.83699999999999,"LINESTRING (23.2251701 46.1118482, 23.2247325 46.1118511, 23.224529 46.1118537, 23.2242528 46.1118333)",,,,
242911751,Strada Horea,residential,RO:urban,False,True,107.94899999999998,"LINESTRING (23.2251701 46.1118482, 23.2252701 46.1118346, 23.2253553 46.1118142, 23.2254356 46.1117589, 23.2255107 46.1116678, 23.2255644 46.1115283, 23.2256958 46.1112383, 23.2257548 46.1111081, 23.2257897 46.111043)",,,,
242912213,Strada Horea,residential,RO:urban,False,True,68.631,"LINESTRING (23.2251701 46.1118482, 23.2251651 46.1121975, 23.2251544 46.1124653)",,,,
242912212,,residential,RO:urban,False,True,217.878,"LINESTRING (23.2239483 46.1120694, 23.2238866 46.1120685, 23.2236573 46.1120648, 23.2233797 46.1120341, 23.2231718 46.1119904, 23.2230833 46.1119783, 23.223027 46.1119876, 23.2229559 46.1120081, 23.2227682 46.1120797, 23.2224195 46.1122563, 23.2221284 46.1123651, 23.2220198 46.1123883, 23.221875 46.1123948, 23.2217368 46.1123744, 23.2216336 46.1123233, 23.2214959 46.1121975, 23.2214472 46.1121531)",,,,
699356984,Strada Valea Morilor,residential,RO:urban,False,False,73.812,"LINESTRING (23.2239483 46.1120694, 23.2239443 46.1119746, 23.2239282 46.1118612, 23.2238598 46.1116576, 23.2237874 46.1114168)",,DC177,,
699356984,Strada Valea Morilor,residential,RO:urban,False,True,138.832,"LINESTRING (23.2239483 46.1120694, 23.2239309 46.1124116, 23.2238853 46.1129006, 23.2238826 46.1130884, 23.2238746 46.1131795, 23.223896 46.1132595, 23.2239149 46.1133136)",,DC177,,
242912213,Strada Horea,residential,RO:urban,False,False,68.631,"LINESTRING (23.2251544 46.1124653, 23.2251651 46.1121975, 23.2251701 46.1118482)",,,,
242912574,Strada Ecaterina Varga,residential,RO:urban,False,False,174.01899999999998,"LINESTRING (23.2194087 46.1115004, 23.2194704 46.1114577, 23.2195535 46.1114, 23.2196259 46.1113703, 23.219744 46.1113219, 23.2198378 46.1112736, 23.2199746 46.1111974, 23.2201463 46.1110319, 23.2205808 46.1105912, 23.2208571 46.1103234)",2,,,
242912577,Strada Crinului,residential,RO:urban,False,False,33.387,"LINESTRING (23.2194087 46.1115004, 23.2195325 46.1115727, 23.2195957 46.1115963, 23.2197493 46.1116845)",,,,
