osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,lanes
1122287918,Bulevardul 1 Decembrie 1918,secondary,RO:urban,False,False,55.276,"LINESTRING (22.3989833 44.7251222, 22.3991417 44.7256064)",,,
23911674,Bulevardul 1 Decembrie 1918,primary_link,RO:urban,False,False,54.611999999999995,"LINESTRING (22.3989833 44.7251222, 22.3989342 44.7251793, 22.3988821 44.7252431, 22.3988289 44.7252819, 22.3987606 44.7253065, 22.3986834 44.7253177, 22.3985774 44.7253118, 22.3984287 44.7252799)",,,
"[551873486, 1122287918, 1122287919]",Bulevardul 1 Decembrie 1918,secondary,RO:urban,False,True,315.418,"LINESTRING (22.3989833 44.7251222, 22.3989515 44.725008, 22.3989149 44.7248404, 22.3988809 44.7246737, 22.3988336 44.7243793, 22.3988174 44.724233, 22.3987816 44.7237175, 22.398772 44.7235563, 22.3987537 44.7233015, 22.3987181 44.7228819, 22.3986798 44.7222964)",yes,,
23911720,Bulevardul 1 Decembrie 1918,primary,,False,False,52.815,"LINESTRING (22.3991417 44.7256064, 22.3993552 44.7260565)",,DN57,
1122287918,Bulevardul 1 Decembrie 1918,secondary,RO:urban,False,True,55.276,"LINESTRING (22.3991417 44.7256064, 22.3989833 44.7251222)",,,
23911671,Strada Eroilor,primary,,True,False,67.05099999999999,"LINESTRING (22.3984287 44.7252799, 22.3986608 44.7253755, 22.3988345 44.7254608, 22.3990648 44.72557, 22.3991417 44.7256064)",,DN57,
23911674,Bulevardul 1 Decembrie 1918,primary_link,RO:urban,False,True,54.611999999999995,"LINESTRING (22.3984287 44.7252799, 22.3985774 44.7253118, 22.3986834 44.7253177, 22.3987606 44.7253065, 22.3988289 44.7252819, 22.3988821 44.7252431, 22.3989342 44.7251793, 22.3989833 44.7251222)",,,
"[719669795, 719669356]",Strada Eroilor,primary,50,False,False,169.94899999999998,"LINESTRING (22.3984287 44.7252799, 22.3982611 44.7252018, 22.398163 44.725159, 22.3979316 44.7250638, 22.3975577 44.7249517, 22.397243 44.7248914, 22.3967751 44.7248441, 22.3965933 44.7248331, 22.3964121 44.7248384)",,DN57,2
23938162,Strada Vasile Alecsandri,residential,RO:urban,False,False,7.616,"LINESTRING (22.3945059 44.7191411, 22.3944466 44.7191951)",,,
23938227,Strada Decebal,residential,RO:urban,False,False,68.603,"LINESTRING (22.3945059 44.7191411, 22.3946777 44.7192055, 22.3948172 44.7192742, 22.3952316 44.7194784)",,,
23911720,Bulevardul 1 Decembrie 1918,primary,,False,True,52.815,"LINESTRING (22.3993552 44.7260565, 22.3991417 44.7256064)",,DN57,
23911445,Strada Eroilor,primary,RO:urban,True,False,113.561,"LINESTRING (22.3993552 44.7260565, 22.399268 44.7259804, 22.3990435 44.7257511, 22.3989849 44.7256932, 22.3988789 44.7256017, 22.3986941 44.7254585, 22.3984287 44.7252799)",,DN57,
"[23911713, 719669355]",Bulevardul 1 Decembrie 1918,primary,50,False,True,201.667,"LINESTRING (22.3993552 44.7260565, 22.3995298 44.7263483, 22.4001859 44.7273456, 22.4003314 44.7275581, 22.4004267 44.7277024)",,DN57,2
"[23911713, 719669355]",Bulevardul 1 Decembrie 1918,primary,50,False,False,201.667,"LINESTRING (22.4004267 44.7277024, 22.4003314 44.7275581, 22.4001859 44.7273456, 22.3995298 44.7263483, 22.3993552 44.7260565)",,DN57,2
"[719669794, 23911667]",Strada Eroilor,primary,50,False,True,167.76,"LINESTRING (22.3943414 44.7251685, 22.3947708 44.7251208, 22.3962232 44.7248667, 22.3964121 44.7248384)",,DN57,2
"[1122287914, 1122287915, 23911454]",Strada Decebal,residential,RO:urban,False,False,284.94899999999996,"LINESTRING (22.3943414 44.7251685, 22.3943294 44.7251142, 22.3943305 44.7250251, 22.3943381 44.7249945, 22.3943697 44.7248578, 22.3943847 44.7247927, 22.3944254 44.7246146, 22.3944893 44.7243346, 22.3945194 44.7242025, 22.3945525 44.7240415, 22.3945659 44.7239763, 22.3946133 44.7237452, 22.3946401 44.7235705, 22.3946402 44.7233698, 22.3946201 44.7232412, 22.3946026 44.7231296, 22.3945731 44.7229267, 22.3945047 44.7227504, 22.3944591 44.722637)",yes,,
23938227,Strada Decebal,residential,RO:urban,False,True,68.603,"LINESTRING (22.3952316 44.7194784, 22.3948172 44.7192742, 22.3946777 44.7192055, 22.3945059 44.7191411)",,,
23938235,Strada Decebal,residential,RO:urban,False,False,85.251,"LINESTRING (22.3952316 44.7194784, 22.3952105 44.7195786, 22.3952061 44.720066, 22.3952221 44.7201327, 22.3952061 44.7202424)",,,
23938235,Strada Decebal,residential,RO:urban,False,False,234.05399999999997,"LINESTRING (22.3952061 44.7202424, 22.3951458 44.7205034, 22.3951136 44.7205978, 22.3950478 44.7206912, 22.3949947 44.7207491, 22.3948631 44.7208925, 22.3947941 44.7210694, 22.3947732 44.7211391, 22.3948001 44.7214804, 22.3947546 44.7216509, 22.3947225 44.7222788)",,,
23938235,Strada Decebal,residential,RO:urban,False,True,85.251,"LINESTRING (22.3952061 44.7202424, 22.3952221 44.7201327, 22.3952061 44.720066, 22.3952105 44.7195786, 22.3952316 44.7194784)",,,
