osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction
273422751,2,Strada Spicului,residential,50,False,False,158.544,"LINESTRING (23.3706714 45.8341083, 23.3705791 45.834137, 23.3703957 45.8341941, 23.3697232 45.8346331, 23.3690942 45.8350028)",,,
481009418,2,Strada 21 Decembrie 1989,secondary,50,False,False,82.769,"LINESTRING (23.3706714 45.8341083, 23.3706836 45.8341663, 23.370879 45.8345169, 23.3710554 45.8348011)",DJ704,,
481009418,2,Strada 21 Decembrie 1989,secondary,50,False,True,184.219,"LINESTRING (23.3706714 45.8341083, 23.3706667 45.8339637, 23.370677 45.8338257, 23.3707108 45.8336191, 23.3707711 45.8332762, 23.3708194 45.8330417, 23.3709401 45.8324642)",DJ704,,
273422751,2,Strada Spicului,residential,50,False,False,95.598,"LINESTRING (23.3690942 45.8350028, 23.3688292 45.8351571, 23.3686012 45.8352936, 23.3683748 45.8354708, 23.3682954 45.8355356, 23.368219 45.8356047)",,,
273422751,2,Strada Spicului,residential,50,False,True,158.54399999999998,"LINESTRING (23.3690942 45.8350028, 23.3697232 45.8346331, 23.3703957 45.8341941, 23.3705791 45.834137, 23.3706714 45.8341083)",,,
273422765,2,Strada Vasile Alecsandri,residential,50,False,False,39.585,"LINESTRING (23.368219 45.8356047, 23.3685691 45.835864)",,,
273422751,2,Strada Spicului,residential,50,False,True,95.598,"LINESTRING (23.368219 45.8356047, 23.3682954 45.8355356, 23.3683748 45.8354708, 23.3686012 45.8352936, 23.3688292 45.8351571, 23.3690942 45.8350028)",,,
273422765,2,Strada Vasile Alecsandri,residential,50,False,True,39.585,"LINESTRING (23.3685691 45.835864, 23.368219 45.8356047)",,,
273422765,2,Strada Vasile Alecsandri,residential,50,False,False,223.202,"LINESTRING (23.3685691 45.835864, 23.3686694 45.8359403, 23.3692871 45.8365239, 23.3696768 45.8369063, 23.3699128 45.8371268, 23.3702424 45.8374382, 23.3702583 45.8374533, 23.3702841 45.8374761)",,,
273422768,2,Strada 21 Decembrie 1989,secondary,50,False,True,130.91,"LINESTRING (23.3718487 45.8362636, 23.3717303 45.8363582, 23.3713931 45.8366041, 23.3707267 45.8371435)",DJ704,,
"[274863051, 1203095707, 488932031]",2,,residential,"['30', 'RO:urban']",False,False,78.639,"LINESTRING (23.3718487 45.8362636, 23.371913 45.8363638, 23.371943 45.8364145, 23.3722061 45.8368528, 23.3722204 45.8368786, 23.372241 45.8369158)",,yes,
481009418,2,Strada 21 Decembrie 1989,secondary,50,False,True,173.873,"LINESTRING (23.3718487 45.8362636, 23.3718329 45.836223, 23.3713245 45.8353024, 23.3710554 45.8348011)",DJ704,,
488932032,2,,residential,50,False,False,141.334,"LINESTRING (23.3722982 45.8370841, 23.3723187 45.8371781, 23.3724281 45.8374975, 23.3724632 45.8375851, 23.3726696 45.8380992, 23.3727562 45.8383137)",,,
1202917123,1,,residential,30,True,False,17.951,"LINESTRING (23.3722982 45.8370841, 23.3722597 45.8370823, 23.3722238 45.8370724, 23.3721939 45.8370553, 23.3721729 45.8370327, 23.3721627 45.8370068, 23.3721644 45.8369799)",,,
273422768,2,Strada 21 Decembrie 1989,secondary,50,False,False,6.689,"LINESTRING (23.3702841 45.8374761, 23.3703422 45.8374316)",DJ704,,
273422765,2,Strada Vasile Alecsandri,residential,50,False,True,223.202,"LINESTRING (23.3702841 45.8374761, 23.3702583 45.8374533, 23.3702424 45.8374382, 23.3699128 45.8371268, 23.3696768 45.8369063, 23.3692871 45.8365239, 23.3686694 45.8359403, 23.3685691 45.835864)",,,
"[273422768, 454022482]",2,Strada 21 Decembrie 1989,secondary,50,False,"[False, True]",197.34599999999998,"LINESTRING (23.3702841 45.8374761, 23.3699033 45.8377873, 23.3690365 45.8384654, 23.368832 45.83864, 23.3686521 45.8387916, 23.3686173 45.8388179)",DJ704,,
488932032,2,,residential,50,False,True,18.009,"LINESTRING (23.3730648 45.8390628, 23.3730008 45.8389071)",,,
273472491,2,,residential,50,False,False,62.029,"LINESTRING (23.3730648 45.8390628, 23.3732387 45.8391804, 23.373346 45.8392664, 23.373586 45.8394848)",,,
488932032,2,,residential,50,False,False,44.891,"LINESTRING (23.3730648 45.8390628, 23.3731177 45.839338, 23.3731361 45.8394634)",,,
273472463,2,Strada Nicolae Grigorescu,residential,50,True,False,163.19299999999998,"LINESTRING (23.3709401 45.8324642, 23.3718925 45.8325376, 23.3730283 45.8326547)",,,
481009418,2,Strada 21 Decembrie 1989,secondary,50,False,False,184.21899999999997,"LINESTRING (23.3709401 45.8324642, 23.3708194 45.8330417, 23.3707711 45.8332762, 23.3707108 45.8336191, 23.370677 45.8338257, 23.3706667 45.8339637, 23.3706714 45.8341083)",DJ704,,
273472459,2,Strada Griviței,residential,50,False,True,15.329,"LINESTRING (23.3730283 45.8326547, 23.3730819 45.832522)",,,
"[273472489, 273472459]",2,"['Strada Traian Vuia', 'Strada Griviței']",residential,"['50', 'RO:urban']",False,"[False, True]",360.867,"LINESTRING (23.3730283 45.8326547, 23.3730498 45.8327262, 23.3731543 45.8329772, 23.3732468 45.8332024, 23.373279 45.8333145, 23.3732884 45.8334472, 23.3732737 45.8336344, 23.3732343 45.8339266, 23.3731931 45.8342321, 23.3729343 45.8342448, 23.3726297 45.8342598, 23.3722343 45.8342975, 23.3720331 45.8343386, 23.3718654 45.8344068, 23.371734 45.8344666, 23.371498 45.8345918, 23.3711292 45.8347684, 23.3710554 45.8348011)",,,
