osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
1164567850,2,DN28B,Strada Dumitru Iov,trunk,50,False,True,107.911,"LINESTRING (26.8993182 47.5630711, 26.8991401 47.5621081)",,
112307208,2,DN28B,Strada Dumitru Iov,trunk,RO:urban,False,False,10.091,"LINESTRING (26.8992153 47.5586812, 26.8992054 47.5587717)",,
1173408051,2,DN28B,Strada Dumitru Iov,trunk,RO:urban,False,True,32.022,"LINESTRING (26.8992153 47.5586812, 26.8992467 47.558394)",,
282751011,,DC46,Strada 1907,tertiary_link,50,True,False,49.908,"LINESTRING (26.8992153 47.5586812, 26.8991215 47.5585973, 26.8990035 47.5585032, 26.8987197 47.558394)",,
257040015,,,Strada Pușnei,residential,RO:urban,False,True,143.201,"LINESTRING (26.8924102 47.5550996, 26.8922488 47.5563606, 26.8922404 47.556382)",,
536005900,,,,residential,,False,False,290.295,"LINESTRING (26.8924102 47.5550996, 26.8957887 47.5561122, 26.8959463 47.5560662)",,
282750333,,DC46,Strada 1907,tertiary,50,False,False,60.95,"LINESTRING (26.8903964 47.5558049, 26.8911365 47.5560307)",,
257040017,,,Strada Școlii,residential,RO:urban,False,True,116.477,"LINESTRING (26.8911365 47.5560307, 26.8911739 47.5570779)",,
282750333,,DC46,Strada 1907,tertiary,50,False,False,91.587,"LINESTRING (26.8911365 47.5560307, 26.8922404 47.556382)",,
282750333,,DC46,Strada 1907,tertiary,50,False,True,60.95,"LINESTRING (26.8911365 47.5560307, 26.8903964 47.5558049)",,
536005900,,,,residential,,False,True,290.295,"LINESTRING (26.8959463 47.5560662, 26.8957887 47.5561122, 26.8924102 47.5550996)",,
732955039,,,Strada Învățător Gheorghe Adrian,residential,RO:urban,False,True,137.785,"LINESTRING (26.8959463 47.5560662, 26.8963105 47.5562515, 26.897201 47.5565483, 26.8974693 47.5566411, 26.8975478 47.5566637)",,
282750333,,DC46,Strada 1907,tertiary,50,False,False,426.682,"LINESTRING (26.8922404 47.556382, 26.8974005 47.5579938)",,
282750333,,DC46,Strada 1907,tertiary,50,False,True,91.587,"LINESTRING (26.8922404 47.556382, 26.8911365 47.5560307)",,
257040015,,,Strada Pușnei,residential,RO:urban,False,False,143.201,"LINESTRING (26.8922404 47.556382, 26.8922488 47.5563606, 26.8924102 47.5550996)",,
257040017,,,Strada Școlii,residential,RO:urban,False,False,116.477,"LINESTRING (26.8911739 47.5570779, 26.8911365 47.5560307)",,
257040017,,,Strada Școlii,residential,RO:urban,False,True,97.18299999999999,"LINESTRING (26.8911739 47.5570779, 26.8911814 47.5570926, 26.8913381 47.5579445)",,
257039998,,,Strada Gherghinei,residential,RO:urban,False,True,68.912,"LINESTRING (26.8913381 47.5579445, 26.8904636 47.5581337)",,
