osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name
24066579,False,2,DN58,primary,50,False,303.098,"LINESTRING (21.8490572 45.0845767, 21.8490306 45.0846326, 21.8490412 45.0847132, 21.8490735 45.0847671, 21.8491486 45.0848476, 21.8493015 45.084929, 21.8495254 45.085001, 21.8497331 45.0850414, 21.8505953 45.0851535, 21.85112 45.085269, 21.8513145 45.0853248, 21.85147 45.0853996, 21.8515921 45.0855009, 21.8516792 45.0856335, 21.8517248 45.0857651, 21.8517705 45.0860303)",
24066579,False,2,DN58,primary,50,True,152.728,"LINESTRING (21.8490572 45.0845767, 21.8491955 45.0844461, 21.849339 45.0843846, 21.8497626 45.0842933, 21.8501638 45.0842179, 21.8503797 45.0841346, 21.8505044 45.0840437, 21.8505836 45.0839495, 21.8506305 45.0838808)",
220638338,False,,,tertiary,50,True,229.419,"LINESTRING (21.8490572 45.0845767, 21.8493578 45.0845152, 21.8495643 45.0844773, 21.849795 45.084447, 21.8501196 45.0844145, 21.8505431 45.0843697, 21.851053 45.0842927, 21.851366 45.0842702, 21.8516886 45.0842236, 21.8519255 45.0841976)",Strada George Coșbuc
24066579,False,2,DN58,primary,50,True,43.207,"LINESTRING (21.8515597 45.0882503, 21.8517154 45.0878776)",
24066579,False,2,DN58,primary,50,False,191.68200000000002,"LINESTRING (21.8515597 45.0882503, 21.8514258 45.0886796, 21.8513694 45.0887686, 21.8512702 45.0888329, 21.851006 45.0889418, 21.8507163 45.0890734, 21.8505822 45.0891378, 21.8504414 45.0892439, 21.8503408 45.0893613, 21.8503019 45.0894342, 21.8502992 45.0894929, 21.8503341 45.0895885)",
217285891,False,,,residential,50,True,200.736,"LINESTRING (21.8515597 45.0882503, 21.8514018 45.0882633, 21.8512892 45.0882898, 21.8510129 45.0883978, 21.8507581 45.0884981, 21.8505355 45.0885512, 21.850286 45.0886155, 21.8497093 45.0887614, 21.8495377 45.0887917, 21.8494063 45.0888011, 21.8491595 45.0888276)",
24066579,False,2,DN58,primary,50,False,91.217,"LINESTRING (21.8508115 45.0901415, 21.8508263 45.0903071, 21.8508437 45.0905647, 21.8509001 45.0907143, 21.8509966 45.0909462)",
24066579,False,2,DN58,primary,50,True,73.365,"LINESTRING (21.8508115 45.0901415, 21.8507861 45.0900297, 21.8507485 45.0899672, 21.8507029 45.0899208, 21.8505353 45.0897675, 21.8503341 45.0895885)",
217286175,False,,,residential,50,False,170.265,"LINESTRING (21.8508115 45.0901415, 21.8513466 45.0901149, 21.8516041 45.0901183, 21.8517154 45.0901187, 21.8518241 45.0901315, 21.851934 45.0901594, 21.8520191 45.0901992, 21.8521092 45.0902436, 21.8521811 45.090279, 21.8523294 45.0903645, 21.8524517 45.0904624, 21.8525362 45.0905571, 21.852567 45.09063, 21.8525764 45.0906963)",
"[217286174, 217286175]",False,,,residential,50,True,477.273,"LINESTRING (21.8508115 45.0901415, 21.8505983 45.0901575, 21.8499507 45.0901891, 21.8495536 45.0902162, 21.8491353 45.0902346, 21.8486564 45.0902787, 21.8486198 45.0903578, 21.8485974 45.0904148, 21.8485729 45.0904648, 21.8485424 45.0905173, 21.8485077 45.0905679, 21.8484626 45.0906011, 21.8484016 45.0906243, 21.8483385 45.0906461, 21.8482802 45.0906745, 21.8482287 45.0907042, 21.8481582 45.0907526, 21.8481005 45.0908089, 21.8480683 45.0908411, 21.8480469 45.0908984, 21.8480401 45.0909325, 21.8480356 45.0909769, 21.8480328 45.0910352, 21.8480194 45.0911105, 21.8480162 45.0911507, 21.8480195 45.09117, 21.8480281 45.0911817, 21.8480417 45.0911932, 21.8480891 45.0912222, 21.8481266 45.091235, 21.848181 45.0912483, 21.8482433 45.0912575, 21.8483124 45.0912639, 21.8484043 45.0912606, 21.8485799 45.0912502, 21.8487697 45.0912468, 21.8488522 45.0912478, 21.848936 45.0912516, 21.8490487 45.0912587, 21.8490772 45.0912614, 21.8490996 45.0912681, 21.8491318 45.0912861, 21.8491928 45.0913268, 21.8492559 45.091368, 21.8493311 45.0914142, 21.8495442 45.0915295, 21.8497105 45.0916118, 21.849803 45.0916658, 21.8498915 45.091715, 21.8499506 45.0917595, 21.850058 45.0918669)",
