osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,junction,access
696666538,3,Strada Mihai Viteazul,trunk,RO:urban,False,True,45.702,"LINESTRING (24.6972124 46.775995, 24.6966849 46.775799)",DN16,,,,
1110804601,2,Strada Mihai Viteazul,trunk,RO:urban,False,False,135.682,"LINESTRING (24.6972124 46.775995, 24.6972836 46.7760329, 24.6974311 46.7761113, 24.697643 46.7762253, 24.6978146 46.77637, 24.697915 46.7764684, 24.6980154 46.7766019, 24.6982732 46.776949)",DN16,,,,
24262257,1,Strada Mihai Viteazu,primary,RO:urban,True,False,66.317,"LINESTRING (24.697038 46.7754336, 24.6971279 46.7756602, 24.6972433 46.7758412, 24.697258 46.7759093, 24.6972575 46.7759498, 24.6972124 46.775995)",,,,,
696664361,2,Strada Apalinei,primary,RO:urban,False,False,13.491,"LINESTRING (24.7012744 46.7756116, 24.7013581 46.7756023, 24.701441 46.7755744)",,,,,
696664362,2,Strada Apalinei,primary,RO:urban,False,True,13.884,"LINESTRING (24.7012744 46.7756116, 24.7011816 46.7756122, 24.7010922 46.775609)",,,,,
696666538,3,Strada Mihai Viteazul,trunk,RO:urban,False,False,45.702,"LINESTRING (24.6966849 46.775799, 24.6972124 46.775995)",DN16,,,,
39194093,2,Strada Nicolae Bălcescu,primary,RO:urban,True,False,48.723,"LINESTRING (24.6966849 46.775799, 24.6967379 46.7757442, 24.697038 46.7754336)",,,,,
696666539,3,Strada Mihai Viteazul,trunk,RO:urban,False,True,26.172,"LINESTRING (24.6966849 46.775799, 24.6965706 46.7757633, 24.696375 46.7756973)",DN16,,,,
39195627,2,Strada Apalinei,primary,RO:urban,False,False,90.621,"LINESTRING (24.6999738 46.7753877, 24.7001886 46.7753804, 24.7004075 46.7753963, 24.7005059 46.7754134, 24.7006108 46.7754462, 24.7008318 46.7755162, 24.7009876 46.7755804, 24.7010922 46.775609)",,,,,
222483940,,Strada Liliacului,residential,RO:urban,False,False,122.165,"LINESTRING (24.6999738 46.7753877, 24.6996893 46.775562, 24.699577 46.7756524, 24.6994851 46.7757795, 24.6992752 46.7760946, 24.6991013 46.7762918)",,,,,
39195627,2,Strada Apalinei,primary,RO:urban,False,True,90.621,"LINESTRING (24.7010922 46.775609, 24.7009876 46.7755804, 24.7008318 46.7755162, 24.7006108 46.7754462, 24.7005059 46.7754134, 24.7004075 46.7753963, 24.7001886 46.7753804, 24.6999738 46.7753877)",,,,,
222483942,,Strada Izvorului,tertiary,30,True,False,149.563,"LINESTRING (24.7010922 46.775609, 24.7010364 46.775639, 24.7006945 46.7758634, 24.7004625 46.7760066, 24.7003137 46.7761451, 24.7002076 46.7762757, 24.69991 46.7766621)",,2.5,,,
696664362,2,Strada Apalinei,primary,RO:urban,False,False,13.884,"LINESTRING (24.7010922 46.775609, 24.7011816 46.7756122, 24.7012744 46.7756116)",,,,,
222551545,,Strada Călărașilor,secondary_link,RO:urban,True,False,14.779,"LINESTRING (24.701441 46.7755744, 24.7015512 46.7756838)",DN15,,,,
39195625,2,Strada Apalinei,primary,RO:urban,False,False,10.322,"LINESTRING (24.701441 46.7755744, 24.70152 46.7755472, 24.7015554 46.7755259)",DN15,,,,
696664361,2,Strada Apalinei,primary,RO:urban,False,True,13.491,"LINESTRING (24.701441 46.7755744, 24.7013581 46.7756023, 24.7012744 46.7756116)",,,,,
39195624,2,Strada Călărașilor,secondary,RO:urban,False,False,32.682,"LINESTRING (24.7034384 46.7777617, 24.7033955 46.7775971, 24.7033352 46.7774773)",DN15,,,,
"[39195624, 1103535401]",2,"['Strada Republicii', 'Strada Călărașilor']",secondary,RO:urban,False,True,102.34000000000002,"LINESTRING (24.7034384 46.7777617, 24.7034839 46.7779958, 24.7034977 46.7781245, 24.7034753 46.7782613, 24.7033626 46.7784063, 24.7032913 46.7784719, 24.7032324 46.7785253, 24.7031271 46.778601)",DN15,,,,
692411501,,Strada Terasei,residential,RO:urban,False,True,307.45500000000004,"LINESTRING (24.7034384 46.7777617, 24.7033602 46.7777017, 24.7032566 46.7776449, 24.7027268 46.7773561, 24.7024229 46.7772336, 24.7019329 46.7770975, 24.701734 46.7770424, 24.7015273 46.7769581, 24.7013664 46.7768883, 24.7008858 46.7766681, 24.700755 46.7766218, 24.7006382 46.7766012, 24.700456 46.776601, 24.7001165 46.7766247, 24.69991 46.7766621)",,,,,
222669145,,Strada Școlii,residential,30,True,False,117.53200000000001,"LINESTRING (24.7026301 46.7804135, 24.7025599 46.7803382, 24.7025483 46.780246, 24.7025721 46.7801146, 24.7027006 46.779785, 24.7028511 46.7793969)",,,,,
1120622649,,Strada Sării,tertiary,RO:urban,True,False,125.157,"LINESTRING (24.7026301 46.7804135, 24.7012232 46.7809363, 24.7011855 46.7809504)",DJ154A,,,,
39194097,1,Piața Petru Maior,tertiary,RO:urban,True,False,53.272999999999996,"LINESTRING (24.7011855 46.7809504, 24.7012567 46.7810595, 24.7013134 46.7811509, 24.7013513 46.7812606, 24.7013229 46.7813465, 24.7012898 46.7814015)",,,,,
1110480218,3,Piața Petru Maior,trunk,RO:urban,False,True,40.589,"LINESTRING (24.7007707 46.7806097, 24.7009948 46.7809409)",DN15,,,,
39195623,1,Piața Petru Maior,tertiary,RO:urban,True,False,52.024,"LINESTRING (24.7007707 46.7806097, 24.7009473 46.7806537, 24.7010165 46.7807224, 24.7010888 46.780816, 24.7011855 46.7809504)",,,,,
222915328,4,Piața Petru Maior,trunk,RO:urban,False,False,61.178,"LINESTRING (24.7007707 46.7806097, 24.7006588 46.7804413, 24.7006356 46.7804064, 24.7006233 46.7803878, 24.700611 46.7803693, 24.700438 46.7801089)",DN15,,,,
1110480219,3,Piața Petru Maior,trunk,RO:urban,False,False,55.926,"LINESTRING (24.7012898 46.7814015, 24.7009948 46.7809409)",DN15,,,,
700127066,4,Piața Petru Maior,trunk,RO:urban,False,True,124.58200000000002,"LINESTRING (24.7012898 46.7814015, 24.701339 46.7814784, 24.7013601 46.7815115, 24.7018466 46.7822728, 24.7018897 46.7823129, 24.7019511 46.7823564, 24.7020074 46.7824011)",DN15,,,,
39194102,,Strada Dealului,residential,RO:urban,False,True,40.297,"LINESTRING (24.6958328 46.777257, 24.6963564 46.7772045)",,,,,
222988940,,Strada Porumbei,residential,RO:urban,False,False,41.243,"LINESTRING (24.6958328 46.777257, 24.6956586 46.7769058)",,,,,
39194102,,Strada Dealului,residential,RO:urban,False,False,130.697,"LINESTRING (24.6958328 46.777257, 24.6954439 46.7772887, 24.6949953 46.7773086, 24.6944533 46.7773168, 24.6941261 46.7772745)",,,,,
39194102,,Strada Dealului,residential,RO:urban,False,True,130.697,"LINESTRING (24.6941261 46.7772745, 24.6944533 46.7773168, 24.6949953 46.7773086, 24.6954439 46.7772887, 24.6958328 46.777257)",,,,,
39194103,,Strada Porumbei,residential,RO:urban,False,False,115.22200000000001,"LINESTRING (24.6941261 46.7772745, 24.6946768 46.7770476, 24.6954547 46.7767802)",,,,,
39194103,,Strada Porumbei,residential,RO:urban,False,True,10.412,"LINESTRING (24.6955541 46.7767159, 24.6954547 46.7767802)",,,,,
222988940,,Strada Porumbei,residential,RO:urban,False,True,22.566,"LINESTRING (24.6955541 46.7767159, 24.6956586 46.7769058)",,,,,
39194103,,Strada Porumbei,residential,RO:urban,False,False,129.601,"LINESTRING (24.6955541 46.7767159, 24.695681 46.7766044, 24.6957809 46.7764652, 24.6963315 46.7757572, 24.696375 46.7756973)",,,,,
124047310,3,Strada Mihai Viteazul,trunk,RO:urban,False,True,63.067,"LINESTRING (24.6989048 46.7778207, 24.6988378 46.7777263, 24.6987132 46.7775509, 24.6986508 46.777463, 24.6986033 46.777395, 24.6985404 46.7773114)",DN16,,,,
965147457,,Strada Pictor Grigorescu,residential,RO:urban,False,False,218.549,"LINESTRING (24.6989048 46.7778207, 24.6987301 46.7779035, 24.6986741 46.7779307, 24.6978541 46.7783291, 24.6971188 46.7786808, 24.6967477 46.7788186, 24.6964996 46.7788813)",,,,,
"[1110804600, 1110804599]","['4', '3']",Strada Mihai Viteazul,trunk,RO:urban,False,False,115.628,"LINESTRING (24.6989048 46.7778207, 24.6990483 46.7780297, 24.699114 46.7781254, 24.6991762 46.778216, 24.6992481 46.7783208, 24.6993307 46.7784411, 24.6993979 46.778539, 24.6994308 46.7785878, 24.6995488 46.7787624)",DN16,,,,
222551541,,Strada Zorilor,residential,RO:urban,False,True,166.07099999999997,"LINESTRING (24.6964996 46.7788813, 24.696515 46.778918, 24.6968376 46.7796861, 24.6970033 46.7801032, 24.6970359 46.7802775, 24.6970487 46.7803248)",,,,,
965147457,,Strada Pictor Grigorescu,residential,RO:urban,False,True,218.549,"LINESTRING (24.6964996 46.7788813, 24.6967477 46.7788186, 24.6971188 46.7786808, 24.6978541 46.7783291, 24.6986741 46.7779307, 24.6987301 46.7779035, 24.6989048 46.7778207)",,,,,
39194108,,Strada Stejarului,residential,30,False,True,66.294,"LINESTRING (24.694207 46.7813453, 24.694411 46.7819249)",,,,,
222941235,,Strada Cardinal Alexandru Todea,residential,30,False,False,125.358,"LINESTRING (24.694207 46.7813453, 24.6942493 46.7813395, 24.6947909 46.7812643, 24.6948865 46.7812667, 24.6949621 46.7813033, 24.6954305 46.7817266, 24.6954841 46.7817733)",,,,,
39194108,,Strada Stejarului,residential,30,False,False,66.294,"LINESTRING (24.694411 46.7819249, 24.694207 46.7813453)",,,,,
39194107,,Strada Spitalului,residential,RO:urban,False,True,83.43100000000001,"LINESTRING (24.694411 46.7819249, 24.6944878 46.7819141, 24.6952684 46.781804, 24.6954841 46.7817733)",,,,,
39194108,,Strada Stejarului,residential,30,False,True,239.042,"LINESTRING (24.694411 46.7819249, 24.6944884 46.7826947, 24.6945256 46.7830652, 24.6946101 46.7834238, 24.6947281 46.7837617, 24.6947953 46.7838714, 24.6949619 46.7840069)",,,,,
39194107,,Strada Spitalului,residential,RO:urban,False,False,83.431,"LINESTRING (24.6954841 46.7817733, 24.6952684 46.781804, 24.6944878 46.7819141, 24.694411 46.7819249)",,,,,
39194107,,Strada Spitalului,residential,RO:urban,False,True,152.60500000000002,"LINESTRING (24.6954841 46.7817733, 24.696319 46.7816547, 24.6974416 46.7814792)",,,,,
222941235,,Strada Cardinal Alexandru Todea,residential,30,False,True,125.358,"LINESTRING (24.6954841 46.7817733, 24.6954305 46.7817266, 24.6949621 46.7813033, 24.6948865 46.7812667, 24.6947909 46.7812643, 24.6942493 46.7813395, 24.694207 46.7813453)",,,,,
39194107,,Strada Spitalului,residential,RO:urban,False,False,152.60500000000002,"LINESTRING (24.6974416 46.7814792, 24.696319 46.7816547, 24.6954841 46.7817733)",,,,,
39194107,,Strada Spitalului,residential,RO:urban,False,True,210.272,"LINESTRING (24.6974416 46.7814792, 24.6997619 46.7811689, 24.7000401 46.7811334, 24.7001543 46.7811293)",,,,,
39194107,,Strada Spitalului,residential,RO:urban,False,False,210.272,"LINESTRING (24.7001543 46.7811293, 24.7000401 46.7811334, 24.6997619 46.7811689, 24.6974416 46.7814792)",,,,,
39505936,2,Strada Spitalului,residential,RO:urban,False,True,67.438,"LINESTRING (24.7001543 46.7811293, 24.700233 46.7811202, 24.7008116 46.7809894, 24.700858 46.7809793, 24.7009948 46.7809409)",,,,,
1103920257,,Piața Petru Maior,residential,RO:urban,False,False,68.417,"LINESTRING (24.7001543 46.7811293, 24.7001796 46.7810508, 24.7002126 46.7809559, 24.7002385 46.7808587, 24.7002663 46.7807582, 24.7002852 46.7806901, 24.7002878 46.7806619, 24.7002949 46.7805839, 24.7002935 46.780555, 24.7002921 46.7805234)",,,,,
39194106,,Piața Petru Maior,residential,RO:urban,False,False,24.799,"LINESTRING (24.7009862 46.7829352, 24.700872 46.7828556, 24.7007837 46.782762)",,,,,
980502962,,Strada Mihai Eminescu,residential,RO:urban,False,True,100.483,"LINESTRING (24.7009862 46.7829352, 24.7009041 46.7830303, 24.700741 46.7831851, 24.7003613 46.7834991, 24.7001649 46.7836398)",,,,,
1105448128,,Piața Petru Maior,residential,RO:urban,False,True,45.059,"LINESTRING (24.7009862 46.7829352, 24.7011593 46.782779, 24.701205 46.7827478, 24.7013777 46.7826328)",,,,,
222934031,,Strada Mihai Eminescu,residential,RO:urban,True,False,52.315,"LINESTRING (24.7001649 46.7836398, 24.6999908 46.7837977, 24.699704 46.7839868)",,,,,
980502962,,Strada Mihai Eminescu,residential,RO:urban,False,False,100.48300000000002,"LINESTRING (24.7001649 46.7836398, 24.7003613 46.7834991, 24.700741 46.7831851, 24.7009041 46.7830303, 24.7009862 46.7829352)",,,,,
222931902,,Strada Viorelelor,residential,30,False,True,7.291,"LINESTRING (24.699644 46.7839357, 24.699704 46.7839868)",,,,,
980502963,,Strada Mihai Eminescu,residential,RO:urban,True,False,51.539,"LINESTRING (24.699644 46.7839357, 24.6999686 46.7837468, 24.7001649 46.7836398)",,,,,
1105448128,,Piața Petru Maior,residential,RO:urban,False,False,45.059,"LINESTRING (24.7013777 46.7826328, 24.701205 46.7827478, 24.7011593 46.782779, 24.7009862 46.7829352)",,,,,
"[39505933, 1110800605]","['2', '3']",Piața Petru Maior,residential,RO:urban,False,True,54.431000000000004,"LINESTRING (24.7013777 46.7826328, 24.7014276 46.7826144, 24.7015417 46.7825725, 24.7016533 46.7825314, 24.7017313 46.7825027, 24.7018898 46.7824444, 24.7020074 46.7824011)",,,,,
39194106,,Piața Petru Maior,residential,RO:urban,False,True,24.799,"LINESTRING (24.7007837 46.782762, 24.700872 46.7828556, 24.7009862 46.7829352)",,,,,
222934033,,Piața Petru Maior,residential,RO:urban,True,False,193.37199999999999,"LINESTRING (24.7007837 46.782762, 24.7005061 46.7824557, 24.7003485 46.7822417, 24.7003069 46.7821541, 24.7002625 46.7820385, 24.700142 46.7817117, 24.7000937 46.781566, 24.7000821 46.7814602, 24.7001095 46.7813083, 24.700132 46.7812184, 24.7001543 46.7811293)",,,,,
222934034,,Piața Petru Maior,residential,RO:urban,True,False,47.656,"LINESTRING (24.7007837 46.782762, 24.7009738 46.7827105, 24.7011711 46.7826583, 24.7012429 46.7826494, 24.7013777 46.7826328)",,,,,
39505935,,Piața Petru Maior,residential,RO:urban,True,False,49.439,"LINESTRING (24.7002241 46.7801794, 24.7000779 46.7797462)",,,,,
222551544,,Piața Petru Maior,residential,RO:urban,True,False,18.076999999999998,"LINESTRING (24.7002241 46.7801794, 24.700287 46.7801586, 24.7003708 46.780131, 24.700438 46.7801089)",,,,,
1110480218,3,Piața Petru Maior,trunk,RO:urban,False,False,40.589,"LINESTRING (24.7009948 46.7809409, 24.7007707 46.7806097)",DN15,,,,
1110480219,3,Piața Petru Maior,trunk,RO:urban,False,True,55.926,"LINESTRING (24.7009948 46.7809409, 24.7012898 46.7814015)",DN15,,,,
39505936,2,Strada Spitalului,residential,RO:urban,False,False,67.438,"LINESTRING (24.7009948 46.7809409, 24.700858 46.7809793, 24.7008116 46.7809894, 24.700233 46.7811202, 24.7001543 46.7811293)",,,,,
39505937,,Strada Mihai Viteazul,residential,RO:urban,False,False,83.805,"LINESTRING (24.6995488 46.7787624, 24.6997077 46.7787127, 24.7002686 46.7785373, 24.7004358 46.778485, 24.7005499 46.7784493)",,,,,
700123533,4,Strada Mihai Viteazul,trunk,RO:urban,False,True,104.539,"LINESTRING (24.6995488 46.7787624, 24.6996074 46.7788492, 24.6997928 46.7791326, 24.6998201 46.7791743, 24.700012 46.7794661, 24.7000404 46.7795093, 24.7001129 46.7796195)",DN16,,,,
"[1110804600, 1110804599]","['4', '3']",Strada Mihai Viteazul,trunk,RO:urban,False,True,115.628,"LINESTRING (24.6995488 46.7787624, 24.6994308 46.7785878, 24.6993979 46.778539, 24.6993307 46.7784411, 24.6992481 46.7783208, 24.6991762 46.778216, 24.699114 46.7781254, 24.6990483 46.7780297, 24.6989048 46.7778207)",DN16,,,,
39505937,,Strada Mihai Viteazul,residential,RO:urban,False,True,76.19300000000001,"LINESTRING (24.7019571 46.7780288, 24.70189 46.7780588, 24.7016371 46.7781305, 24.7015114 46.7781662, 24.7014912 46.7781719, 24.7014681 46.7781785, 24.701164 46.7782647, 24.7011392 46.7782717, 24.7010396 46.7783)",,,,,
39505938,,Strada Mihai Viteazul,residential,RO:urban,False,False,155.602,"LINESTRING (24.7019571 46.7780288, 24.7019772 46.7779697, 24.7019634 46.7779096, 24.7018224 46.7776771, 24.7017727 46.7775951, 24.7017715 46.7775665, 24.7017764 46.7775396, 24.701799 46.777518, 24.7020664 46.7774391, 24.7021184 46.7774436, 24.7021718 46.7774527, 24.7022834 46.7775052, 24.7023962 46.7775726, 24.7027076 46.7778953)",,,,,
39505938,,Strada Mihai Viteazul,residential,RO:urban,False,True,24.688000000000002,"LINESTRING (24.7019571 46.7780288, 24.7019971 46.778093, 24.7020743 46.7782167, 24.7020844 46.778233)",,,,,
39505938,,Strada Mihai Viteazul,residential,RO:urban,False,False,24.688,"LINESTRING (24.7020844 46.778233, 24.7020743 46.7782167, 24.7019971 46.778093, 24.7019571 46.7780288)",,,,,
39505939,,Strada Terasei,tertiary,RO:urban,False,False,127.01800000000001,"LINESTRING (24.6985404 46.7773114, 24.6987195 46.7772161, 24.6990099 46.7770766, 24.6995128 46.7768221, 24.6997839 46.7767064, 24.69991 46.7766621)",,3,,,
124047310,3,Strada Mihai Viteazul,trunk,RO:urban,False,False,63.067,"LINESTRING (24.6985404 46.7773114, 24.6986033 46.777395, 24.6986508 46.777463, 24.6987132 46.7775509, 24.6988378 46.7777263, 24.6989048 46.7778207)",DN16,,,,
222483940,,Strada Liliacului,residential,RO:urban,False,True,133.656,"LINESTRING (24.6985404 46.7773114, 24.6985367 46.7771344, 24.6984239 46.7769581, 24.6984176 46.7768815, 24.6984883 46.7768295, 24.6986225 46.7767395, 24.6988107 46.7765923, 24.6991013 46.7762918)",,,,,
1111701919,3,Strada Mihai Viteazul,trunk,RO:urban,False,True,45.141999999999996,"LINESTRING (24.6985404 46.7773114, 24.698506 46.7772647, 24.6984351 46.7771686, 24.6983673 46.7770766, 24.6982732 46.776949)",DN16,,,,
520286353,,Strada Sării,tertiary,RO:urban,False,False,46.283,"LINESTRING (24.7059667 46.7792143, 24.7054281 46.7794072)",DJ154A,,,,
222551546,,Strada Toamnei,tertiary,30,False,False,13.5,"LINESTRING (24.7059667 46.7792143, 24.7058939 46.7791386, 24.7058692 46.7791129)",,,,,
"[1103238890, 1103238891]",,Strada Toamnei,residential,30,False,False,55.94499999999999,"LINESTRING (24.7059667 46.7792143, 24.7060247 46.7792707, 24.706153 46.7793956, 24.7063087 46.7795812, 24.7063382 46.7796455)",,,yes,,
127494286,,,tertiary,30,True,False,14.939,"LINESTRING (24.7045067 46.7762714, 24.7045356 46.7762607, 24.7045689 46.7762566, 24.7046082 46.7762622, 24.7046364 46.776275, 24.7046565 46.7762937, 24.7046639 46.7763076)",,,,roundabout,
127494286,,,tertiary,30,True,False,10.017,"LINESTRING (24.7046639 46.7763076, 24.7046661 46.7763307, 24.7046582 46.7763505, 24.7046393 46.7763698, 24.7046119 46.7763834)",,,,roundabout,
222534547,,Bulevardul Libertăţii,tertiary,40,True,False,32.387,"LINESTRING (24.7046639 46.7763076, 24.7047316 46.7763061, 24.7047923 46.7762893, 24.7050015 46.7761497)",,,,,
39505939,,Strada Terasei,tertiary,RO:urban,False,True,127.018,"LINESTRING (24.69991 46.7766621, 24.6997839 46.7767064, 24.6995128 46.7768221, 24.6990099 46.7770766, 24.6987195 46.7772161, 24.6985404 46.7773114)",,3,,,
692411501,,Strada Terasei,residential,RO:urban,False,False,307.4549999999999,"LINESTRING (24.69991 46.7766621, 24.7001165 46.7766247, 24.700456 46.776601, 24.7006382 46.7766012, 24.700755 46.7766218, 24.7008858 46.7766681, 24.7013664 46.7768883, 24.7015273 46.7769581, 24.701734 46.7770424, 24.7019329 46.7770975, 24.7024229 46.7772336, 24.7027268 46.7773561, 24.7032566 46.7776449, 24.7033602 46.7777017, 24.7034384 46.7777617)",,,,,
222483940,,Strada Liliacului,residential,RO:urban,False,False,133.656,"LINESTRING (24.6991013 46.7762918, 24.6988107 46.7765923, 24.6986225 46.7767395, 24.6984883 46.7768295, 24.6984176 46.7768815, 24.6984239 46.7769581, 24.6985367 46.7771344, 24.6985404 46.7773114)",,,,,
222483940,,Strada Liliacului,residential,RO:urban,False,True,122.165,"LINESTRING (24.6991013 46.7762918, 24.6992752 46.7760946, 24.6994851 46.7757795, 24.699577 46.7756524, 24.6996893 46.775562, 24.6999738 46.7753877)",,,,,
222540277,,,living_street,,False,False,64.325,"LINESTRING (24.7050015 46.7761497, 24.7048244 46.7760303, 24.7043871 46.7757528)",,,,,
222534557,,Strada Aurel Vlaicu,residential,30,False,True,348.93600000000004,"LINESTRING (24.701939 46.7751922, 24.7019959 46.7752239, 24.7020475 46.7752599, 24.7021074 46.7753433, 24.7021124 46.7754119, 24.7021177 46.7754832, 24.7021212 46.7756494, 24.7021771 46.775808, 24.7023112 46.7760082, 24.7025285 46.7762048, 24.7028193 46.7763527, 24.703403 46.7765938, 24.7035656 46.7767032, 24.703657 46.7767928, 24.7037916 46.7770299, 24.7039765 46.7774168, 24.7040246 46.7775958, 24.7040196 46.7776986, 24.704003 46.7777793)",,,,,
"[1117443794, 696664363, 696664364]",3,Strada Apalinei,primary,RO:urban,False,True,47.225,"LINESTRING (24.701939 46.7751922, 24.7018713 46.7752511, 24.7017502 46.7753564, 24.7015722 46.7755113, 24.7015554 46.7755259)",DN15,,,,
692411502,,Strada Toamnei,residential,30,False,True,6.302,"LINESTRING (24.704003 46.7777793, 24.7040713 46.7778113)",,,,,
222534557,,Strada Aurel Vlaicu,residential,30,False,False,348.936,"LINESTRING (24.704003 46.7777793, 24.7040196 46.7776986, 24.7040246 46.7775958, 24.7039765 46.7774168, 24.7037916 46.7770299, 24.703657 46.7767928, 24.7035656 46.7767032, 24.703403 46.7765938, 24.7028193 46.7763527, 24.7025285 46.7762048, 24.7023112 46.7760082, 24.7021771 46.775808, 24.7021212 46.7756494, 24.7021177 46.7754832, 24.7021124 46.7754119, 24.7021074 46.7753433, 24.7020475 46.7752599, 24.7019959 46.7752239, 24.701939 46.7751922)",,,,,
692411502,,Strada Toamnei,residential,30,False,False,60.940999999999995,"LINESTRING (24.704003 46.7777793, 24.7035034 46.777552, 24.7034039 46.7775078, 24.7033352 46.7774773)",,,,,
222540271,,,living_street,,False,True,35.632,"LINESTRING (24.7043871 46.7757528, 24.7041208 46.7759415, 24.7040619 46.7759832)",,,,,
222540277,,,living_street,,False,True,64.325,"LINESTRING (24.7043871 46.7757528, 24.7048244 46.7760303, 24.7050015 46.7761497)",,,,,
127322455,,Bulevardul Libertății,tertiary,30,True,False,11.952,"LINESTRING (24.7046119 46.7763834, 24.7046073 46.7764289, 24.7046119 46.7764907)",,,,,
127494286,,,tertiary,30,True,False,8.350000000000001,"LINESTRING (24.7046119 46.7763834, 24.7045889 46.7763887, 24.7045551 46.7763894, 24.704523 46.7763821, 24.7045082 46.7763754)",,,,roundabout,
222540279,,Bulevardul Libertății,tertiary,50,True,False,46.63,"LINESTRING (24.7040619 46.7759832, 24.7045067 46.7762714)",,,,,
222540271,,,living_street,,False,False,35.632,"LINESTRING (24.7040619 46.7759832, 24.7041208 46.7759415, 24.7043871 46.7757528)",,,,,
127494286,,,tertiary,30,True,False,13.123,"LINESTRING (24.7045082 46.7763754, 24.7044859 46.776358, 24.7044736 46.7763364, 24.7044727 46.7763142, 24.7044831 46.7762921, 24.7045067 46.7762714)",,,,roundabout,
222540278,,Bulevardul Libertății,tertiary,30,True,False,15.114999999999998,"LINESTRING (24.7046119 46.7764907, 24.7045605 46.7764447, 24.7045082 46.7763754)",,,,,
