osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,access,junction
372971378,1,Strada Dumbravei,residential,20,False,True,22.988,"LINESTRING (25.9844169 44.3747489, 25.984501 44.3745511)",,,,
"[1171316891, 215355071]",,Strada Dumbravei,residential,20,False,False,197.494,"LINESTRING (25.9844169 44.3747489, 25.9825837 44.375883, 25.9825385 44.3759116)",,,,
215355072,,Strada Dumbravei,residential,50,False,True,154.374,"LINESTRING (25.9844169 44.3747489, 25.9845766 44.3748626, 25.9846647 44.3749689, 25.9849016 44.3753178, 25.9849648 44.3753885, 25.9850334 44.3754406, 25.9851997 44.3755221, 25.9857086 44.3757245)",,,,
243914356,2,Șoseaua Alexandriei,trunk,50,True,False,208.567,"LINESTRING (25.9824705 44.3759431, 25.9824021 44.3758817, 25.9822989 44.3757894, 25.981972 44.3754943, 25.9816598 44.375215, 25.9814269 44.3750146, 25.9808194 44.3744853)",DN6,,,
350321331,2,Șoseaua Alexandriei,trunk,50,True,False,118.011,"LINESTRING (25.9775009 44.371856, 25.977402 44.3717892, 25.9770528 44.3715521, 25.9769663 44.3714941, 25.9764207 44.3711279)",DN6,,,
"[265008400, 1171309554]",2,Strada Griviței,residential,50,False,True,55.159,"LINESTRING (25.9775009 44.371856, 25.9774269 44.371916, 25.977108 44.3721659, 25.9770314 44.3722212)",,,,
243931400,2,Strada Griviței,residential,50,False,True,128.505,"LINESTRING (25.9800014 44.3698632, 25.9789157 44.3707195)",,,,
24678505,2,Strada Povernei,residential,50,False,True,275.355,"LINESTRING (25.9800014 44.3698632, 25.9808281 44.3702944, 25.9811318 44.3704587, 25.9813524 44.3705881, 25.9819981 44.371018, 25.9826733 44.3714349)",,,,
215360346,,Strada Florilor,residential,RO:urban,False,True,98.595,"LINESTRING (25.9765831 44.3725697, 25.9756867 44.3719568)",,,,
265008400,2,Strada Griviței,residential,50,False,False,13.651,"LINESTRING (25.9765831 44.3725697, 25.976704 44.3724825)",,,,
24678463,,Strada Narciselor,residential,RO:urban,False,False,173.061,"LINESTRING (25.9742199 44.373107, 25.9754261 44.372159, 25.9756867 44.3719568)",,,,
215360346,,Strada Florilor,residential,RO:urban,False,False,98.595,"LINESTRING (25.9756867 44.3719568, 25.9765831 44.3725697)",,,,
215360346,,Strada Florilor,residential,RO:urban,False,True,23.969,"LINESTRING (25.9756867 44.3719568, 25.97547 44.3718069)",,,,
24678463,,Strada Narciselor,residential,RO:urban,False,True,173.061,"LINESTRING (25.9756867 44.3719568, 25.9754261 44.372159, 25.9742199 44.373107)",,,,
"[350321289, 431815139]","['2', '4']",Șoseaua Alexandriei,trunk,30,True,False,43.162000000000006,"LINESTRING (25.9796177 44.3734361, 25.9795686 44.3733934, 25.9793322 44.3732041, 25.9792584 44.3731451)",DN6,,,
24678484,2,Strada Florilor,residential,50,True,False,51.236,"LINESTRING (25.976704 44.3724825, 25.9771604 44.3728079)",,,,
265008400,2,Strada Griviței,residential,50,False,False,39.005,"LINESTRING (25.976704 44.3724825, 25.9770314 44.3722212)",,,,
265008400,2,Strada Griviței,residential,50,False,True,13.651,"LINESTRING (25.976704 44.3724825, 25.9765831 44.3725697)",,,,
372971378,1,Strada Dumbravei,residential,20,False,False,22.988,"LINESTRING (25.984501 44.3745511, 25.9844169 44.3747489)",,,,
372971378,1,Strada Dumbravei,residential,20,False,True,93.44099999999999,"LINESTRING (25.984501 44.3745511, 25.9845284 44.3744658, 25.9845685 44.3743412, 25.9845912 44.3742729, 25.9846669 44.3741252, 25.9847663 44.3739426, 25.9848689 44.3737549)",,,,
25300722,2,Strada Salciei,residential,50,False,True,184.979,"LINESTRING (25.9808194 44.3744853, 25.980757 44.3745065, 25.9806115 44.3745576, 25.9803774 44.3746452, 25.9799735 44.3747943, 25.9793822 44.3749607, 25.9790524 44.3750474, 25.9788392 44.3751139, 25.9787033 44.3751713)",,,,
"[243932856, 243914356, 243932855]",2,Șoseaua Alexandriei,trunk,50,True,False,150.783,"LINESTRING (25.9808194 44.3744853, 25.9807355 44.3744107, 25.9806363 44.374325, 25.9801813 44.3739191, 25.9799864 44.3737532, 25.9798081 44.3735993, 25.9797441 44.3735445, 25.9796177 44.3734361)",DN6,yes,,
213570490,,,residential,RO:urban,False,True,36.197,"LINESTRING (25.978594 44.3733505, 25.9784776 44.3733806, 25.9782518 44.3735542)",,,,
350321294,,Strada Florilor,residential,50,False,True,56.444,"LINESTRING (25.978594 44.3733505, 25.9786978 44.3733212, 25.9790701 44.373057, 25.979096 44.3730387, 25.9791226 44.3730198)",,,,
"[414225992, 213570485]",,Strada Florilor,residential,"['50', 'RO:urban']",False,"[False, True]",162.89100000000002,"LINESTRING (25.978594 44.3733505, 25.978556 44.3732682, 25.9776475 44.3726153, 25.9775476 44.372574, 25.9774346 44.372591, 25.9772048 44.3727717, 25.9771604 44.3728079)",,,,
696962452,,,residential,,False,True,57.536,"LINESTRING (25.978594 44.3733505, 25.9786442 44.3734703, 25.9790413 44.3737412)",,,,
"[661607931, 25300773, 215359167]",,Strada Anemonelor,residential,"['50', 'RO:urban']",False,True,169.95299999999997,"LINESTRING (25.978178 44.3703145, 25.9781943 44.3702848, 25.9781785 44.3702616, 25.9781248 44.3702328, 25.9776373 44.3699799, 25.9775723 44.369971, 25.9775273 44.3699937, 25.9773471 44.3701222, 25.9769208 44.3704412, 25.9769052 44.3704766, 25.9769222 44.3705109, 25.9771307 44.3706572)",,,,
215358950,,Strada Ștefan Luchian,residential,50,False,False,84.487,"LINESTRING (25.978178 44.3703145, 25.9779289 44.3704991, 25.9774381 44.37086)",,,,
696978026,,,residential,,False,False,73.946,"LINESTRING (25.978178 44.3703145, 25.9788706 44.3706911, 25.9789157 44.3707195)",,,,
215358948,,Șoseaua Alexandriei,residential,RO:urban,False,False,55.339999999999996,"LINESTRING (25.9764207 44.3711279, 25.9763673 44.3711712, 25.9759352 44.3714845)",,,,
243914288,2,Șoseaua Alexandriei,trunk,50,True,False,121.161,"LINESTRING (25.9764207 44.3711279, 25.9758599 44.370754, 25.975309 44.3703824)",DN6,,,
215360346,,Strada Florilor,residential,RO:urban,False,False,23.969,"LINESTRING (25.97547 44.3718069, 25.9756867 44.3719568)",,,,
215360346,,Strada Florilor,residential,RO:urban,False,True,67.977,"LINESTRING (25.97547 44.3718069, 25.9748419 44.371392)",,,,
324960602,,,residential,RO:urban,False,True,51.502,"LINESTRING (25.97547 44.3718069, 25.9759352 44.3714845)",,,,
25300774,,,residential,50,False,False,33.25,"LINESTRING (25.9774381 44.37086, 25.9771307 44.3706572)",,,,
"[661607932, 215358950]",,Strada Ștefan Luchian,residential,50,False,False,53.308,"LINESTRING (25.9774381 44.37086, 25.9773453 44.3709262, 25.9772256 44.3709927, 25.977172 44.3709897, 25.976885 44.3708673)",,,,
215358950,,Strada Ștefan Luchian,residential,50,False,True,84.487,"LINESTRING (25.9774381 44.37086, 25.9779289 44.3704991, 25.978178 44.3703145)",,,,
