osmid,highway,maxspeed,oneway,reversed,length,bridge,geometry
172192664,residential,RO:urban,False,True,115.357,,"LINESTRING (23.312486 47.1573449, 23.312714 47.1577525, 23.3128032 47.1579259, 23.3128294 47.1579933, 23.3128931 47.1581949, 23.3129299 47.1583344)"
172192700,residential,RO:urban,False,False,131.55,,"LINESTRING (23.312486 47.1573449, 23.3128226 47.1573467, 23.3129467 47.1573496, 23.3130339 47.1573651, 23.3131438 47.1574016, 23.3137051 47.157717, 23.3137943 47.1577782, 23.3138895 47.1579068)"
172201850,residential,RO:urban,False,True,41.601,,"LINESTRING (23.3104409 47.1550924, 23.3104256 47.1553422, 23.310427 47.1554663)"
172201856,residential,RO:urban,False,False,210.278,,"LINESTRING (23.3104409 47.1550924, 23.3108076 47.1550405, 23.3108948 47.1550423, 23.3109874 47.1550578, 23.3111 47.1551208, 23.3113562 47.1553615, 23.3114313 47.1554235, 23.3115104 47.1554719, 23.3115989 47.1554947, 23.3117625 47.1555029, 23.3118564 47.155512, 23.3119436 47.155543, 23.3121018 47.1556269, 23.3123097 47.1557509, 23.3127026 47.155947)"
172201864,residential,RO:urban,False,False,205.5,,"LINESTRING (23.3104409 47.1550924, 23.3108776 47.1547741, 23.3110678 47.1546639, 23.3112636 47.1545909, 23.3114247 47.1545625, 23.3116552 47.154569, 23.3118725 47.1546347, 23.3126155 47.1549452, 23.312659 47.1549511, 23.3127113 47.1549452)"
172201864,residential,RO:urban,False,True,41.735,,"LINESTRING (23.3104409 47.1550924, 23.3102888 47.1551297, 23.3101359 47.1551589, 23.3100045 47.1551672, 23.3099057 47.1551593)"
172201902,residential,RO:urban,False,True,64.827,,"LINESTRING (23.3104229 47.1580617, 23.3112799 47.158079)"
172201854,residential,RO:urban,False,False,137.909,,"LINESTRING (23.3104229 47.1580617, 23.3102915 47.1578373, 23.3102712 47.1577818, 23.310274 47.1577297, 23.3104887 47.1570138, 23.3105047 47.1568971, 23.3104887 47.156857)"
172201864,residential,RO:urban,False,False,41.735,,"LINESTRING (23.3099057 47.1551593, 23.3100045 47.1551672, 23.3101359 47.1551589, 23.3102888 47.1551297, 23.3104409 47.1550924)"
"[172201864, 172192694, 172201831]",residential,RO:urban,False,True,341.26399999999995,yes,"LINESTRING (23.3099057 47.1551593, 23.3098007 47.1551206, 23.3096102 47.1550112, 23.3089571 47.1546017, 23.3087961 47.1545643, 23.3086567 47.1545698, 23.3082019 47.1546365, 23.3079672 47.1546511, 23.3077888 47.154642, 23.3071893 47.1545143, 23.30672 47.1543921, 23.3064155 47.1543246, 23.3062533 47.1543, 23.3058093 47.1542535)"
172201891,residential,RO:urban,False,True,52.165,,"LINESTRING (23.3099057 47.1551593, 23.31016 47.1553003, 23.310427 47.1554663)"
172192664,residential,RO:urban,False,False,72.247,,"LINESTRING (23.3114046 47.1570421, 23.3104887 47.156857)"
172192664,residential,RO:urban,False,True,50.477,,"LINESTRING (23.3114046 47.1570421, 23.3120403 47.1571807)"
172201852,residential,RO:urban,False,False,115.917,,"LINESTRING (23.3114046 47.1570421, 23.3113335 47.1579039, 23.3113119 47.1580053, 23.3112799 47.158079)"
172192664,residential,RO:urban,False,False,50.477,,"LINESTRING (23.3120403 47.1571807, 23.3114046 47.1570421)"
172192664,residential,RO:urban,False,True,38.328,,"LINESTRING (23.3120403 47.1571807, 23.312486 47.1573449)"
172201920,residential,RO:urban,False,False,146.598,,"LINESTRING (23.3120403 47.1571807, 23.3124654 47.1565469, 23.3125298 47.156412, 23.3125333 47.1564012, 23.312621 47.1561311, 23.3127026 47.155947)"
172192664,residential,RO:urban,False,True,72.247,,"LINESTRING (23.3104887 47.156857, 23.3114046 47.1570421)"
172201854,residential,RO:urban,False,False,156.255,,"LINESTRING (23.3104887 47.156857, 23.3104457 47.156795, 23.310435 47.1567366, 23.3104618 47.1564685, 23.3104563 47.1560847, 23.3104967 47.1558794, 23.310502 47.1557225, 23.310427 47.1554663)"
172201854,residential,RO:urban,False,True,137.909,,"LINESTRING (23.3104887 47.156857, 23.3105047 47.1568971, 23.3104887 47.1570138, 23.310274 47.1577297, 23.3102712 47.1577818, 23.3102915 47.1578373, 23.3104229 47.1580617)"
172201855,residential,RO:urban,False,True,96.61500000000001,,"LINESTRING (23.3127113 47.1549452, 23.3128946 47.1551936, 23.3129536 47.155303, 23.3129996 47.1557764)"
172201864,residential,RO:urban,False,True,205.5,,"LINESTRING (23.3127113 47.1549452, 23.312659 47.1549511, 23.3126155 47.1549452, 23.3118725 47.1546347, 23.3116552 47.154569, 23.3114247 47.1545625, 23.3112636 47.1545909, 23.3110678 47.1546639, 23.3108776 47.1547741, 23.3104409 47.1550924)"
172201902,residential,RO:urban,False,False,64.827,,"LINESTRING (23.3112799 47.158079, 23.3104229 47.1580617)"
172201852,residential,RO:urban,False,True,115.917,,"LINESTRING (23.3112799 47.158079, 23.3113119 47.1580053, 23.3113335 47.1579039, 23.3114046 47.1570421)"
172201850,residential,RO:urban,False,False,41.601,,"LINESTRING (23.310427 47.1554663, 23.3104256 47.1553422, 23.3104409 47.1550924)"
172201854,residential,RO:urban,False,True,156.255,,"LINESTRING (23.310427 47.1554663, 23.310502 47.1557225, 23.3104967 47.1558794, 23.3104563 47.1560847, 23.3104618 47.1564685, 23.310435 47.1567366, 23.3104457 47.156795, 23.3104887 47.156857)"
172201891,residential,RO:urban,False,False,52.165,,"LINESTRING (23.310427 47.1554663, 23.31016 47.1553003, 23.3099057 47.1551593)"
