osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,bridge,name
350881309,,,residential,,False,True,239.53,"LINESTRING (23.474356 47.6703785, 23.4745285 47.6701035, 23.4747586 47.6697005, 23.4747948 47.6695708, 23.4747503 47.669423, 23.4746819 47.6693072, 23.4744738 47.6692424, 23.4741667 47.6692123, 23.4738821 47.6691044, 23.4735986 47.6690391, 23.47331 47.6689136)",,Strada 10
24414071,2,DN1C,trunk,50,False,False,63.079,"LINESTRING (23.4630986 47.6646494, 23.463894 47.6648361)",,
24414071,2,DN1C,trunk,50,False,True,64.229,"LINESTRING (23.4630986 47.6646494, 23.4626709 47.6645656, 23.4622619 47.6645308)",,
249530312,,,trunk_link,50,True,False,15.098,"LINESTRING (23.4646192 47.6651176, 23.4647141 47.6649978)",,
29885093,,DN1C,trunk,50,True,False,62.691,"LINESTRING (23.4646192 47.6651176, 23.4643984 47.6650276, 23.4642702 47.6649812, 23.463894 47.6648361)",,
350881388,,,residential,,False,False,45.135,"LINESTRING (23.4690076 47.6683342, 23.4693744 47.6680121)",,
350881388,,,residential,,False,True,86.365,"LINESTRING (23.4690076 47.6683342, 23.4688731 47.6691056)",,
350881471,,,residential,,False,False,82.172,"LINESTRING (23.4690076 47.6683342, 23.4687592 47.6683941, 23.4685114 47.6684353, 23.4684411 47.6684761, 23.4684014 47.6685265, 23.4683868 47.6687962)",,
350881471,,,residential,,False,True,82.172,"LINESTRING (23.4683868 47.6687962, 23.4684014 47.6685265, 23.4684411 47.6684761, 23.4685114 47.6684353, 23.4687592 47.6683941, 23.4690076 47.6683342)",,
350881388,,,residential,,False,False,86.365,"LINESTRING (23.4688731 47.6691056, 23.4690076 47.6683342)",,
667043070,,,residential,,False,True,163.168,"LINESTRING (23.4627396 47.6630991, 23.4622619 47.6645308)",,
667043070,,,residential,,False,False,163.168,"LINESTRING (23.4622619 47.6645308, 23.4627396 47.6630991)",,
24414071,2,DN1C,trunk,50,False,False,64.229,"LINESTRING (23.4622619 47.6645308, 23.4626709 47.6645656, 23.4630986 47.6646494)",,
667043071,,,residential,,False,True,145.59900000000002,"LINESTRING (23.4660394 47.6631292, 23.4653752 47.6639981, 23.4653411 47.6640497, 23.465273 47.6640755, 23.4652112 47.6640812, 23.4650984 47.664087, 23.4650154 47.6640984, 23.4649622 47.66413)",,
667043071,,,residential,,False,True,97.657,"LINESTRING (23.4649622 47.66413, 23.4645801 47.6649697)",,
667043071,,,residential,,False,False,145.599,"LINESTRING (23.4649622 47.66413, 23.4650154 47.6640984, 23.4650984 47.664087, 23.4652112 47.6640812, 23.465273 47.6640755, 23.4653411 47.6640497, 23.4653752 47.6639981, 23.4660394 47.6631292)",,
720106140,,,residential,,False,False,158.661,"LINESTRING (23.4649622 47.66413, 23.4647793 47.6637754, 23.4649032 47.6634474, 23.4652131 47.6627656)",,
29885022,,DN1C,trunk,50,True,False,10.51,"LINESTRING (23.4645801 47.6649697, 23.4647141 47.6649978)",,
667043071,,,residential,,False,False,97.657,"LINESTRING (23.4645801 47.6649697, 23.4649622 47.66413)",,
720106140,,,residential,,False,True,158.661,"LINESTRING (23.4652131 47.6627656, 23.4649032 47.6634474, 23.4647793 47.6637754, 23.4649622 47.66413)",,
