osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,bridge
1005174105,False,2,Strada Lotrului,tertiary,50,False,4.301,,"LINESTRING (24.2442252 45.3437, 24.2442288 45.3437386)",
218693988,False,2,Calea Eroilor,primary,50,False,246.42699999999996,DN7A,"LINESTRING (24.2442252 45.3437, 24.2442637 45.3436932, 24.2443486 45.343669, 24.244431 45.3436374, 24.2445079 45.3435973, 24.244778 45.3434426, 24.2450592 45.343274, 24.2452812 45.3431453, 24.2455988 45.3429549, 24.2457731 45.3428464, 24.2458548 45.3427895, 24.245876 45.3427698, 24.2459153 45.3427333, 24.245964 45.3426767, 24.2460138 45.342618, 24.2461302 45.34245, 24.2462127 45.3423098, 24.2463219 45.3421227)",
218693988,False,2,Calea Eroilor,primary,50,True,95.78199999999998,DN7A,"LINESTRING (24.2442252 45.3437, 24.2439917 45.3437412, 24.2437431 45.3437657, 24.2434027 45.343795, 24.2431597 45.3438176, 24.2430165 45.3438366)",
113940993,False,2,Strada Lotrului,residential,50,False,90.845,,"LINESTRING (24.2406021 45.3452774, 24.2403204 45.3452886, 24.2400219 45.3452883, 24.2397713 45.3452861, 24.239614 45.3452756, 24.2395077 45.3452685, 24.2394415 45.3452651)",
113940993,False,2,Strada Lotrului,residential,50,True,193.755,,"LINESTRING (24.2406021 45.3452774, 24.2419138 45.3450702, 24.2421839 45.3450158, 24.242884 45.3448544, 24.2429933 45.344825)",
"[674718288, 674718289, 214384501]",False,1,Strada Lotrului,residential,50,False,99.38,,"LINESTRING (24.2406021 45.3452774, 24.2406086 45.3453614, 24.2406311 45.3455019, 24.2406525 45.345605, 24.2406778 45.3457199, 24.240674 45.3458211, 24.2406288 45.3460502, 24.2405939 45.3461628)",yes
218693988,False,2,Calea Eroilor,primary,50,False,50.856,DN7A,"LINESTRING (24.23898 45.3441836, 24.239069 45.3442053, 24.2394401 45.3442894, 24.239599 45.3443246)",
"[957085560, 957129649]",False,1,Strada Florilor,"['living_street', 'residential']","['20', '50']",True,66.661,,"LINESTRING (24.23898 45.3441836, 24.2390822 45.3440914, 24.239146 45.3440243, 24.2391886 45.3439351, 24.2392234 45.3438272, 24.2392629 45.3436821, 24.2392702 45.3436329)",
113941003,False,2,Strada Panduri,tertiary,50,True,24.953,,"LINESTRING (24.240263 45.3388987, 24.2402865 45.3391225)",
"[816091448, 113940994, 212364375]",False,1,,tertiary,50,"[False, True]",131.791,,"LINESTRING (24.2446207 45.3444246, 24.244634 45.3444571, 24.2446359 45.344491, 24.2446319 45.3445644, 24.2446311 45.3446138, 24.2446376 45.3446674, 24.2447364 45.3449421, 24.2449042 45.3453783, 24.2449716 45.3455784)",yes
113940994,False,1,,tertiary,50,True,57.812999999999995,,"LINESTRING (24.2446207 45.3444246, 24.2444305 45.3443544, 24.2441453 45.3442403, 24.2440732 45.3442001, 24.2440406 45.3441662, 24.2440336 45.3441339)",
"[212364952, 1156034265, 212364698]",False,"['1', '2']",Strada Unirii,living_street,20,"[False, True]",249.62999999999997,,"LINESTRING (24.2446207 45.3444246, 24.2446876 45.344448, 24.2447639 45.3444911, 24.2448685 45.3445614, 24.244901 45.3445859, 24.2449449 45.3446238, 24.2450013 45.344667, 24.245032 45.34467, 24.2450789 45.3446649, 24.2451379 45.3446412, 24.2452722 45.3445655, 24.2454324 45.344466, 24.2456396 45.3443279, 24.2457121 45.3442792, 24.2458322 45.3441986, 24.2460268 45.3440593, 24.2460795 45.3440215, 24.246772 45.3434864, 24.2468071 45.3434501, 24.2468198 45.3434214, 24.2467534 45.3433647)",
218693988,False,2,Calea Eroilor,primary,50,False,10.858,DN7A,"LINESTRING (24.239599 45.3443246, 24.2397328 45.3443509)",
214384497,False,2,Strada Lotrului,residential,50,True,106.44400000000002,,"LINESTRING (24.239599 45.3443246, 24.2395692 45.34443, 24.2394769 45.3447297, 24.2394254 45.3449111, 24.2394034 45.3449894, 24.2393966 45.3450573, 24.2394046 45.345116, 24.2394188 45.3451771, 24.2394415 45.3452651)",
218693988,False,2,Calea Eroilor,primary,50,True,50.856,DN7A,"LINESTRING (24.239599 45.3443246, 24.2394401 45.3442894, 24.239069 45.3442053, 24.23898 45.3441836)",
113940993,False,2,Strada Lotrului,residential,50,True,90.845,,"LINESTRING (24.2394415 45.3452651, 24.2395077 45.3452685, 24.239614 45.3452756, 24.2397713 45.3452861, 24.2400219 45.3452883, 24.2403204 45.3452886, 24.2406021 45.3452774)",
"[690472232, 690472233, 214384495]",False,2,Strada Valea Satului,residential,50,False,59.49700000000001,,"LINESTRING (24.2394415 45.3452651, 24.2393457 45.3452574, 24.239261 45.3452459, 24.239011 45.3452005, 24.2388972 45.3451803, 24.2387738 45.3451572, 24.2387053 45.3451352)",yes
214384497,False,2,Strada Lotrului,residential,50,False,106.444,,"LINESTRING (24.2394415 45.3452651, 24.2394188 45.3451771, 24.2394046 45.345116, 24.2393966 45.3450573, 24.2394034 45.3449894, 24.2394254 45.3449111, 24.2394769 45.3447297, 24.2395692 45.34443, 24.239599 45.3443246)",
214386168,False,1,Strada Trandafirilor,residential,50,True,67.033,,"LINESTRING (24.2398654 45.3430575, 24.2400233 45.3430312, 24.240152 45.3429942, 24.2406452 45.3428132)",
957061393,False,2,Strada Panduri,tertiary,40,False,49.192,,"LINESTRING (24.2398654 45.3430575, 24.2398892 45.3428937, 24.2398817 45.342616)",
957061393,False,2,Strada Panduri,tertiary,40,True,4.319,,"LINESTRING (24.2398654 45.3430575, 24.239863 45.343074, 24.2398566 45.3430958)",
1156048936,False,1,Strada Unirii,residential,50,False,55.472,,"LINESTRING (24.2473829 45.3415666, 24.2468911 45.3412069)",
689596377,False,1,Strada Unirii,living_street,20,True,84.70400000000001,,"LINESTRING (24.2473829 45.3415666, 24.248043 45.3420707, 24.2480639 45.3421024, 24.2480711 45.3421438)",
689596377,False,1,Strada Unirii,living_street,20,False,33.296,,"LINESTRING (24.2478219 45.3423688, 24.2480241 45.342255, 24.2480501 45.3422197, 24.2480653 45.3421826, 24.2480711 45.3421438)",
878862670,True,1,Strada Unirii,living_street,20,False,136.043,,"LINESTRING (24.2465378 45.3431948, 24.2478219 45.3423688)",
1156034265,False,1,Strada Unirii,living_street,20,True,25.315,,"LINESTRING (24.2465378 45.3431948, 24.2467534 45.3433647)",
238922208,True,1,Strada Unirii,living_street,20,False,144.585,,"LINESTRING (24.2481192 45.34249, 24.2480381 45.3425638, 24.2474345 45.3429481, 24.2467534 45.3433647)",
689526158,False,1,Strada Unirii,living_street,20,False,40.504000000000005,,"LINESTRING (24.2481192 45.34249, 24.2481588 45.3423864, 24.2481673 45.34233, 24.2481603 45.342282, 24.2481356 45.3422332, 24.2480711 45.3421438)",
816091449,False,1,,tertiary,50,False,13.932,,"LINESTRING (24.2404165 45.3461504, 24.2405939 45.3461628)",
816091449,False,1,,tertiary,50,False,142.88400000000001,,"LINESTRING (24.2432987 45.3459941, 24.2434089 45.3459077, 24.2435478 45.3458179, 24.2436489 45.3457789, 24.2437686 45.3457411, 24.2439027 45.3457095, 24.2441874 45.3456632, 24.2444326 45.3456329, 24.2445791 45.345625, 24.2447058 45.3456152, 24.2448027 45.3456015, 24.2449716 45.3455784)",
