osmid,oneway,highway,maxspeed,junction,reversed,length,name,geometry,lanes,ref,access
42033681,False,residential,RO:urban,,False,204.44799999999998,Strada Griviței,"LINESTRING (25.9690414 43.8958633, 25.9687293 43.8965153, 25.9687312 43.8965509, 25.9687601 43.8965868, 25.970173 43.8969218)",,,
1083727756,True,secondary,50,roundabout,False,3.271,,"LINESTRING (25.9664741 43.8952559, 25.966449 43.8952327)",,,
23449491,True,primary,50,,False,28.091,Bulevardul Ion C.Brătianu,"LINESTRING (25.9606225 43.8937239, 25.9603048 43.8936171)",,DN5C,
23445673,True,primary,30,roundabout,False,14.445,Intersecție Căprioara,"LINESTRING (25.9606225 43.8937239, 25.9606019 43.8936532, 25.9606192 43.8935969)",,,
23445673,True,primary,30,roundabout,False,48.312,Intersecție Căprioara,"LINESTRING (25.9610063 43.8935407, 25.9610685 43.8935982, 25.9611356 43.8936678, 25.9612008 43.8937564, 25.9612468 43.8938309, 25.9612611 43.8938854, 25.9612552 43.8939247)",,,
145567371,True,residential,,,False,232.763,Strada Gării,"LINESTRING (25.9610063 43.8935407, 25.9610758 43.893483, 25.9629106 43.89196)",,DJ503,
23183546,False,tertiary,RO:urban,,False,9.379,Strada Vlad Țepeș,"LINESTRING (25.9714322 43.8962523, 25.9714855 43.8963274)",2,,
23183546,False,tertiary,RO:urban,,True,100.426,Strada Vlad Țepeș,"LINESTRING (25.9714322 43.8962523, 25.9707603 43.8954899)",2,,
23493251,False,tertiary,RO:urban,,True,8.774,Bulevardul CFR,"LINESTRING (25.9635236 43.8945152, 25.963628 43.894539)",2,,
23195648,False,residential,RO:urban,,True,201.862,Aleea CFR,"LINESTRING (25.9635236 43.8945152, 25.9634026 43.8948008, 25.9631265 43.8954527, 25.9630932 43.8955059, 25.9630473 43.8955482, 25.9629612 43.8955745, 25.9628173 43.8955914, 25.9627209 43.8955997, 25.9624186 43.8956257, 25.9620585 43.8956566)",,,
23493251,False,tertiary,RO:urban,,False,95.427,Bulevardul CFR,"LINESTRING (25.9635236 43.8945152, 25.9633836 43.8944809, 25.9623962 43.8942387)",2,,
23478708,False,residential,RO:urban,,False,26.302,Strada Cuza Vodă,"LINESTRING (25.9708088 43.8918561, 25.9707224 43.8920843)",,,
23568052,False,residential,RO:urban,,False,21.809,Strada Nicolae Bălănescu,"LINESTRING (25.9708088 43.8918561, 25.9705457 43.8918059)",,,
23568052,False,residential,RO:urban,,True,81.095,Strada Nicolae Bălănescu,"LINESTRING (25.9708088 43.8918561, 25.9718093 43.8919658)",,,
23478681,False,residential,RO:urban,,False,34.041,Strada Cuza Vodă,"LINESTRING (25.9705457 43.8918059, 25.9707224 43.8920843)",,,
23568052,False,residential,RO:urban,,True,21.809,Strada Nicolae Bălănescu,"LINESTRING (25.9705457 43.8918059, 25.9708088 43.8918561)",,,
23568052,False,residential,RO:urban,,False,66.12100000000001,Strada Nicolae Bălănescu,"LINESTRING (25.9705457 43.8918059, 25.9703197 43.891716, 25.9698477 43.8914896)",,,
23183587,False,tertiary,RO:urban,,True,32.027,Strada Nicolae Bălcescu,"LINESTRING (25.9681761 43.8923811, 25.9684436 43.8925951)",2,,
185698514,False,tertiary,RO:urban,,False,116.931,Strada Nicolae Bălcescu,"LINESTRING (25.9681761 43.8923811, 25.9671381 43.891642)",2,,
23181285,False,secondary,60,,False,163.78,Șoseaua București,"LINESTRING (25.9659055 43.8933285, 25.9659273 43.8934046, 25.9662178 43.8945351, 25.9662782 43.8947767)",4,,
23181285,False,secondary,60,,True,94.891,Șoseaua București,"LINESTRING (25.9659055 43.8933285, 25.9657002 43.8925653, 25.9656796 43.8924908)",4,,
23335798,False,residential,RO:urban,,False,92.124,Strada Vasile Alecsandri,"LINESTRING (25.9659055 43.8933285, 25.9657621 43.8932656, 25.9649234 43.8928978)",2,,
23335791,False,residential,RO:urban,,False,237.906,Strada Mihail Sadoveanu,"LINESTRING (25.9643436 43.8926237, 25.9623962 43.8942387)",,,
23335798,False,residential,RO:urban,,True,55.565,Strada Vasile Alecsandri,"LINESTRING (25.9643436 43.8926237, 25.9649234 43.8928978)",2,,
23335798,False,residential,RO:urban,,False,136.501,Strada Vasile Alecsandri,"LINESTRING (25.9643436 43.8926237, 25.9641979 43.8925564, 25.9638368 43.8923895, 25.9629106 43.89196)",2,,
23335798,False,residential,RO:urban,,False,55.565,Strada Vasile Alecsandri,"LINESTRING (25.9649234 43.8928978, 25.9643436 43.8926237)",2,,
23338277,True,residential,RO:urban,,False,209.949,Strada Salciei,"LINESTRING (25.9649234 43.8928978, 25.963628 43.894539)",,,
23335798,False,residential,RO:urban,,True,92.124,Strada Vasile Alecsandri,"LINESTRING (25.9649234 43.8928978, 25.9657621 43.8932656, 25.9659055 43.8933285)",2,,
23478681,False,residential,RO:urban,,False,82.496,Strada Cuza Vodă,"LINESTRING (25.9714499 43.8934186, 25.9718193 43.8941111)",,,
23478681,False,residential,RO:urban,,True,154.955,Strada Cuza Vodă,"LINESTRING (25.9714499 43.8934186, 25.9707416 43.8921219)",,,
23338708,False,tertiary,RO:urban,,False,39.745000000000005,Bulevardul Independenței,"LINESTRING (25.9714499 43.8934186, 25.9712579 43.8935348, 25.9710468 43.8936248)",2,,
23338708,False,tertiary,RO:urban,,True,74.1,Bulevardul Independenței,"LINESTRING (25.9714499 43.8934186, 25.9716409 43.8932809, 25.9717823 43.8931372, 25.9719811 43.8928787)",2,,
23556635,False,residential,RO:urban,,False,40.841,,"LINESTRING (25.9679619 43.892983, 25.9677514 43.8933175)",,,
23428527,False,residential,RO:urban,,False,58.15899999999999,,"LINESTRING (25.9679619 43.892983, 25.9680992 43.8928363, 25.9684436 43.8925951)",,,
23181285,False,secondary,60,,False,94.891,Șoseaua București,"LINESTRING (25.9656796 43.8924908, 25.9657002 43.8925653, 25.9659055 43.8933285)",4,,
"[23428522, 23428519]",True,residential,RO:urban,,False,255.45,"['Aleea Profesor Savin Popescu', 'Strada N. Droc Barcian']","LINESTRING (25.9656796 43.8924908, 25.9658133 43.8924415, 25.9659014 43.892395, 25.9666615 43.8919428, 25.9679619 43.892983)",,,
262537495,False,primary,50,,False,14.891,Bulevardul Ion C. Brătianu,"LINESTRING (25.9601373 43.8935591, 25.9603048 43.8936171)",2,DN5C,
42036147,False,residential,RO:urban,,False,43.74,Bulevardul Ion C.Brătianu,"LINESTRING (25.9601373 43.8935591, 25.9602809 43.8935312, 25.9603519 43.8935093, 25.9604262 43.8934648, 25.9604743 43.8934095, 25.9605151 43.8933185)",,,
262537495,False,primary,50,,True,14.891,Bulevardul Ion C. Brătianu,"LINESTRING (25.9603048 43.8936171, 25.9601373 43.8935591)",2,DN5C,
23511299,True,primary,RO:urban,,False,25.696,Bulevardul Ion C.Brătianu,"LINESTRING (25.9603048 43.8936171, 25.9604342 43.8936274, 25.9605299 43.8936177, 25.9606192 43.8935969)",,,
23195648,False,residential,RO:urban,,False,22.807,Aleea CFR,"LINESTRING (25.9617758 43.8956805, 25.9620585 43.8956566)",,,
395900731,False,primary,RO:urban,,False,156.925,Bulevardul Mihai Viteazul,"LINESTRING (25.9617758 43.8956805, 25.9617537 43.8955367, 25.9617317 43.8954244, 25.9617043 43.8953178, 25.9616563 43.895186, 25.9615184 43.8948373, 25.9614545 43.8946706, 25.9614048 43.8945307, 25.9613877 43.8944794, 25.9613323 43.8943082)",4,,
395900731,False,primary,RO:urban,,True,242.331,Bulevardul Mihai Viteazul,"LINESTRING (25.9617758 43.8956805, 25.9618618 43.8962198, 25.9618672 43.8962542, 25.961897 43.8964226, 25.9619123 43.8965102, 25.9619314 43.8966199, 25.9621179 43.8976543, 25.9621574 43.8978423)",4,,
23195648,False,residential,RO:urban,,True,22.807,Aleea CFR,"LINESTRING (25.9620585 43.8956566, 25.9617758 43.8956805)",,,
23195648,False,residential,RO:urban,,False,201.862,Aleea CFR,"LINESTRING (25.9620585 43.8956566, 25.9624186 43.8956257, 25.9627209 43.8955997, 25.9628173 43.8955914, 25.9629612 43.8955745, 25.9630473 43.8955482, 25.9630932 43.8955059, 25.9631265 43.8954527, 25.9634026 43.8948008, 25.9635236 43.8945152)",,,
23443706,False,residential,RO:urban,,False,163.843,,"LINESTRING (25.9620585 43.8956566, 25.9620007 43.8951033, 25.9620083 43.8949849, 25.9620397 43.8948891, 25.9620899 43.8947838, 25.962212 43.8945281, 25.9623301 43.8943098, 25.9623962 43.8942387)",,,
23445673,True,primary,30,roundabout,False,4.747,Intersecție Căprioara,"LINESTRING (25.9612552 43.8939247, 25.9612046 43.8939469)",,,
23493251,False,tertiary,RO:urban,,True,39.536,Bulevardul CFR,"LINESTRING (25.9612552 43.8939247, 25.9613662 43.8939576, 25.9617116 43.8940598)",2,,
23445673,True,primary,30,roundabout,False,8.147,Intersecție Căprioara,"LINESTRING (25.9606192 43.8935969, 25.9606441 43.8935631, 25.9606745 43.8935358)",,,
23445673,True,primary,30,roundabout,False,12.977,Intersecție Căprioara,"LINESTRING (25.9608578 43.8934965, 25.9609338 43.8935112, 25.9610063 43.8935407)",,,
23445720,False,residential,RO:urban,,False,76.982,Strada 1 Mai,"LINESTRING (25.9629106 43.89196, 25.9621145 43.8915725)",2,,
23335798,False,residential,RO:urban,,True,136.501,Strada Vasile Alecsandri,"LINESTRING (25.9629106 43.89196, 25.9638368 43.8923895, 25.9641979 43.8925564, 25.9643436 43.8926237)",2,,
145567371,True,residential,,,False,81.78,Strada Gării,"LINESTRING (25.9629106 43.89196, 25.9634149 43.8915413, 25.9636464 43.891471)",,DJ503,
23445643,False,residential,RO:urban,,True,195.47,Strada Victoriei,"LINESTRING (25.9621145 43.8915725, 25.9604224 43.8928387)",,,
23445720,False,residential,RO:urban,,True,76.982,Strada 1 Mai,"LINESTRING (25.9621145 43.8915725, 25.9629106 43.89196)",2,,
23352737,False,residential,RO:urban,,False,53.866,Strada Gheorghe Doja,"LINESTRING (25.9604224 43.8928387, 25.9605151 43.8933185)",2,,
23352737,False,residential,RO:urban,,True,143.686,Strada Gheorghe Doja,"LINESTRING (25.9604224 43.8928387, 25.9602054 43.891556)",2,,
23445643,False,residential,RO:urban,,False,195.47,Strada Victoriei,"LINESTRING (25.9604224 43.8928387, 25.9621145 43.8915725)",,,
23446111,False,residential,RO:urban,,True,114.982,Strada Negru Vodă,"LINESTRING (25.9674881 43.8991289, 25.9674934 43.8992236, 25.967509 43.8995041, 25.9675328 43.9000798, 25.967534 43.9001624)",2,,
23497137,True,secondary_link,50,,False,68.877,,"LINESTRING (25.9674881 43.8991289, 25.9677193 43.8990727, 25.9679194 43.8990411, 25.9679747 43.8990323, 25.9680328 43.8990187, 25.9680832 43.8989894, 25.9681234 43.8989422, 25.9681475 43.8988838, 25.9681549 43.8988359)",,,
219916264,True,primary,50,,False,61.96600000000001,Bulevardul Mihai Viteazul,"LINESTRING (25.9674881 43.8991289, 25.967717 43.8991051, 25.9679318 43.899097, 25.9681304 43.8990837, 25.9681849 43.8990749, 25.9682517 43.8990561)",,,
717372748,False,primary,RO:urban,,False,164.21,Bulevardul Mihai Viteazul,"LINESTRING (25.9674881 43.8991289, 25.9667944 43.899152, 25.9654404 43.8991902)",4,,
23445673,True,primary,30,roundabout,False,9.956,Intersecție Căprioara,"LINESTRING (25.960712 43.893786, 25.9606225 43.8937239)",,,
26388903,False,primary,50,,False,27.430999999999997,Strada Gării,"LINESTRING (25.960712 43.893786, 25.960604 43.8938678, 25.9604867 43.8939715)",2,DN5B,
23445673,True,primary,30,roundabout,False,5.756,Intersecție Căprioara,"LINESTRING (25.9612046 43.8939469, 25.9611329 43.8939437)",,,
395900731,False,primary,RO:urban,,True,41.458,Bulevardul Mihai Viteazul,"LINESTRING (25.9612046 43.8939469, 25.9612367 43.8940328, 25.9613063 43.8942348, 25.9613323 43.8943082)",4,,
395900731,False,primary,RO:urban,,False,41.458,Bulevardul Mihai Viteazul,"LINESTRING (25.9613323 43.8943082, 25.9613063 43.8942348, 25.9612367 43.8940328, 25.9612046 43.8939469)",4,,
395900731,False,primary,RO:urban,,True,156.92499999999998,Bulevardul Mihai Viteazul,"LINESTRING (25.9613323 43.8943082, 25.9613877 43.8944794, 25.9614048 43.8945307, 25.9614545 43.8946706, 25.9615184 43.8948373, 25.9616563 43.895186, 25.9617043 43.8953178, 25.9617317 43.8954244, 25.9617537 43.8955367, 25.9617758 43.8956805)",4,,
23449522,True,tertiary_link,RO:urban,,False,49.355000000000004,Bulevardul CFR,"LINESTRING (25.9617116 43.8940598, 25.9615643 43.8940535, 25.9614746 43.8940738, 25.9614105 43.8941083, 25.96137 43.894152, 25.9613488 43.8941931, 25.9613323 43.8943082)",,,
23493251,False,tertiary,RO:urban,,False,39.536,Bulevardul CFR,"LINESTRING (25.9617116 43.8940598, 25.9613662 43.8939576, 25.9612552 43.8939247)",2,,
23493251,False,tertiary,RO:urban,,True,58.353,Bulevardul CFR,"LINESTRING (25.9617116 43.8940598, 25.9622846 43.8942099, 25.9623962 43.8942387)",2,,
62652151,False,residential,RO:urban,,False,29.215,Strada Cluj,"LINESTRING (25.9707685 43.8975527, 25.9704526 43.8976839)",,,
23463611,False,residential,RO:urban,,False,86.684,Strada Dinicu Golescu,"LINESTRING (25.9707685 43.8975527, 25.9708239 43.8976205, 25.9708936 43.8976575, 25.9709686 43.8976882, 25.9710497 43.8977018, 25.9711413 43.8977052, 25.9717653 43.8976817)",,,
23463612,False,residential,RO:urban,,True,53.205,Strada Dezrobirii,"LINESTRING (25.9707685 43.8975527, 25.9707482 43.8975057, 25.9707489 43.8974587, 25.9708838 43.897089)",,,
23463612,False,residential,RO:urban,,True,75.832,Strada Dezrobirii,"LINESTRING (25.9708838 43.897089, 25.971131 43.8964307)",,,
42033681,False,residential,RO:urban,,True,59.911,Strada Griviței,"LINESTRING (25.9708838 43.897089, 25.970173 43.8969218)",,,
23463612,False,residential,RO:urban,,False,53.205,Strada Dezrobirii,"LINESTRING (25.9708838 43.897089, 25.9707489 43.8974587, 25.9707482 43.8975057, 25.9707685 43.8975527)",,,
42033681,False,residential,RO:urban,,False,44.461,Strada Griviței,"LINESTRING (25.9708838 43.897089, 25.9709686 43.8970947, 25.9710359 43.8970903, 25.9711029 43.8970825, 25.9713577 43.8970284, 25.9714219 43.8970109)",,,
23463684,False,residential,RO:urban,,True,79.503,Strada Progresului,"LINESTRING (25.9717653 43.8976817, 25.9714219 43.8970109)",,,
23463611,False,residential,RO:urban,,True,86.684,Strada Dinicu Golescu,"LINESTRING (25.9717653 43.8976817, 25.9711413 43.8977052, 25.9710497 43.8977018, 25.9709686 43.8976882, 25.9708936 43.8976575, 25.9708239 43.8976205, 25.9707685 43.8975527)",,,
227486528,False,primary,RO:urban,,True,3.056,Bulevardul Mihai Viteazul,"LINESTRING (25.9640507 43.8992077, 25.9640881 43.8992131)",4,,
23469143,False,residential,RO:urban,,True,89.211,Strada Cărămidarii Vechi,"LINESTRING (25.9640507 43.8992077, 25.9640523 43.8992594, 25.9639817 43.8997254, 25.9638234 43.8999831)",,,
1180021186,False,primary,RO:urban,,False,157.115,Bulevardul Mihai Viteazul,"LINESTRING (25.9640507 43.8992077, 25.963738 43.899151, 25.9636235 43.8991239, 25.9634472 43.8990727, 25.9633183 43.8990277, 25.9631126 43.8989484, 25.9629253 43.8988456, 25.9627706 43.8987375, 25.9626203 43.8986128, 25.9624516 43.8984598)",4,,
23183546,False,tertiary,RO:urban,,False,100.426,Strada Vlad Țepeș,"LINESTRING (25.9707603 43.8954899, 25.9714322 43.8962523)",2,,
23478684,False,residential,RO:urban,,False,58.435,Strada Tudor Vladimirescu,"LINESTRING (25.9707603 43.8954899, 25.9713215 43.8951543)",,,
23183546,False,tertiary,RO:urban,,True,76.385,Strada Vlad Țepeș,"LINESTRING (25.9707603 43.8954899, 25.9703298 43.8950165, 25.9702385 43.894915)",2,,
23478684,False,residential,RO:urban,,True,58.435,Strada Tudor Vladimirescu,"LINESTRING (25.9713215 43.8951543, 25.9707603 43.8954899)",,,
23478681,False,residential,RO:urban,,False,4.455,Strada Cuza Vodă,"LINESTRING (25.9707224 43.8920843, 25.9707416 43.8921219)",,,
23478681,False,residential,RO:urban,,True,34.041,Strada Cuza Vodă,"LINESTRING (25.9707224 43.8920843, 25.9705457 43.8918059)",,,
23478708,False,residential,RO:urban,,True,26.302,Strada Cuza Vodă,"LINESTRING (25.9707224 43.8920843, 25.9708088 43.8918561)",,,
23480144,True,primary_link,RO:urban,,False,13.201,Strada Gării,"LINESTRING (25.96065 43.8939558, 25.9604867 43.8939715)",,,
225669697,False,residential,50,,True,149.39200000000002,,"LINESTRING (25.96065 43.8939558, 25.9606632 43.8940824, 25.9606666 43.8943183, 25.9606577 43.894562, 25.9606435 43.8947772, 25.9606511 43.8948497, 25.9607168 43.8952959)",2,,
26388903,False,primary,50,,False,37.827,Strada Gării,"LINESTRING (25.9604867 43.8939715, 25.9601667 43.8942216)",2,DN5B,
26388903,False,primary,50,,True,27.430999999999997,Strada Gării,"LINESTRING (25.9604867 43.8939715, 25.960604 43.8938678, 25.960712 43.893786)",2,DN5B,
23491383,False,residential,RO:urban,,False,8.53,Strada Mărășești,"LINESTRING (25.9598468 43.896443, 25.9598486 43.8963663)",2,,
23491383,False,residential,RO:urban,,True,67.58,Strada Mărășești,"LINESTRING (25.9598468 43.896443, 25.959835 43.8970507)",2,,
23491383,False,residential,RO:urban,,True,8.53,Strada Mărășești,"LINESTRING (25.9598486 43.8963663, 25.9598468 43.896443)",2,,
23491383,False,residential,RO:urban,,False,152.263,Strada Mărășești,"LINESTRING (25.9598486 43.8963663, 25.9598379 43.8958958, 25.959773 43.8951041, 25.9597447 43.8950004)",2,,
23183587,False,tertiary,RO:urban,,False,32.027,Strada Nicolae Bălcescu,"LINESTRING (25.9684436 43.8925951, 25.9681761 43.8923811)",2,,
"[23183546, 23183587]",False,tertiary,RO:urban,,"[False, True]",82.85199999999999,"['Strada Nicolae Bălcescu', 'Strada Vlad Țepeș']","LINESTRING (25.9684436 43.8925951, 25.9685818 43.8927161, 25.9687012 43.8928372, 25.9689577 43.8932363)",2,,
23428527,False,residential,RO:urban,,True,58.15899999999999,,"LINESTRING (25.9684436 43.8925951, 25.9680992 43.8928363, 25.9679619 43.892983)",,,
41747406,False,residential,RO:urban,,False,48.121,Strada Rozelor,"LINESTRING (25.9701075 43.8995436, 25.9706998 43.8996153)",,,
23497153,False,residential,RO:urban,,False,53.480999999999995,,"LINESTRING (25.9701075 43.8995436, 25.9701012 43.8994339, 25.9700703 43.8990634)",,,
"[41747405, 41747406]",False,residential,RO:urban,,True,55.215999999999994,Strada Rozelor,"LINESTRING (25.9701075 43.8995436, 25.9699985 43.8995914, 25.9700598 43.8999936)",,,
219916263,False,secondary,RO:urban,,True,79.792,Bulevardul Mihai Viteazul,"LINESTRING (25.9700703 43.8990634, 25.9690754 43.8990951)",4,,
23497153,False,residential,RO:urban,,True,53.480999999999995,,"LINESTRING (25.9700703 43.8990634, 25.9701012 43.8994339, 25.9701075 43.8995436)",,,
23556635,False,residential,RO:urban,,True,40.841,,"LINESTRING (25.9677514 43.8933175, 25.9679619 43.892983)",,,
23556635,False,residential,RO:urban,,False,314.22099999999995,,"LINESTRING (25.9677514 43.8933175, 25.9672021 43.8932191, 25.9666721 43.893127, 25.9666365 43.893138, 25.966625 43.893166, 25.9667077 43.8935646, 25.9667784 43.8938783, 25.9668167 43.8939848, 25.9668649 43.8940936, 25.9669362 43.8942044, 25.9670109 43.8942631, 25.9673575 43.8944098, 25.9675229 43.8944474, 25.9677836 43.8944161, 25.9680607 43.8943337)",,,
42033722,False,residential,RO:urban,,True,162.36100000000002,,"LINESTRING (25.9677514 43.8933175, 25.9675598 43.8936742, 25.9675432 43.8937154, 25.9675573 43.8937703, 25.967601 43.8938034, 25.9676628 43.8938368, 25.9683228 43.8941495, 25.9683458 43.8942112, 25.9683073 43.8942509, 25.9680607 43.8943337)",,,
23556635,False,residential,RO:urban,,False,48.382,,"LINESTRING (25.9680607 43.8943337, 25.9682274 43.8947519)",,,
23556635,False,residential,RO:urban,,True,314.221,,"LINESTRING (25.9680607 43.8943337, 25.9677836 43.8944161, 25.9675229 43.8944474, 25.9673575 43.8944098, 25.9670109 43.8942631, 25.9669362 43.8942044, 25.9668649 43.8940936, 25.9668167 43.8939848, 25.9667784 43.8938783, 25.9667077 43.8935646, 25.966625 43.893166, 25.9666365 43.893138, 25.9666721 43.893127, 25.9672021 43.8932191, 25.9677514 43.8933175)",,,
42033722,False,residential,RO:urban,,False,162.361,,"LINESTRING (25.9680607 43.8943337, 25.9683073 43.8942509, 25.9683458 43.8942112, 25.9683228 43.8941495, 25.9676628 43.8938368, 25.967601 43.8938034, 25.9675573 43.8937703, 25.9675432 43.8937154, 25.9675598 43.8936742, 25.9677514 43.8933175)",,,
23338708,False,tertiary,RO:urban,,True,38.352,Bulevardul Independenței,"LINESTRING (25.9682274 43.8947519, 25.9686697 43.8946201)",2,,
23556635,False,residential,RO:urban,,True,48.382,,"LINESTRING (25.9682274 43.8947519, 25.9680607 43.8943337)",,,
23338708,False,tertiary,RO:urban,,False,94.062,Bulevardul Independenței,"LINESTRING (25.9682274 43.8947519, 25.9672806 43.8949873, 25.9672055 43.8950054, 25.9671179 43.8950282)",2,,
717304246,False,residential,RO:urban,,True,115.95100000000001,,"LINESTRING (25.9682274 43.8947519, 25.9682577 43.8948284, 25.9686247 43.8957546)",,,
23446111,False,residential,RO:urban,,False,114.98200000000001,Strada Negru Vodă,"LINESTRING (25.967534 43.9001624, 25.9675328 43.9000798, 25.967509 43.8995041, 25.9674934 43.8992236, 25.9674881 43.8991289)",2,,
23585348,False,residential,RO:urban,,False,48.68,Strada Dudului,"LINESTRING (25.967534 43.9001624, 25.967443 43.900165, 25.9669269 43.9001798)",,,
23585348,False,residential,RO:urban,,True,60.283,Strada Dudului,"LINESTRING (25.9654517 43.900222, 25.9662035 43.9002005)",,,
23650496,False,residential,RO:urban,,False,38.599,Strada Dudului,"LINESTRING (25.9654517 43.900222, 25.9654455 43.8998749)",,,
23650496,False,residential,RO:urban,,False,21.541,Strada Dudului,"LINESTRING (25.9654455 43.8998749, 25.9654411 43.8996812)",,,
23650496,False,residential,RO:urban,,True,38.599,Strada Dudului,"LINESTRING (25.9654455 43.8998749, 25.9654517 43.900222)",,,
23650497,False,residential,RO:urban,,False,88.399,Strada Dudului,"LINESTRING (25.9654455 43.8998749, 25.9648632 43.9001874, 25.9647762 43.900224, 25.9646831 43.9002387, 25.9645888 43.9002451, 25.9645037 43.900234)",,,
23650497,False,residential,RO:urban,,True,61.232,Strada Dudului,"LINESTRING (25.9638234 43.8999831, 25.9645037 43.900234)",,,
23469143,False,residential,RO:urban,,False,89.211,Strada Cărămidarii Vechi,"LINESTRING (25.9638234 43.8999831, 25.9639817 43.8997254, 25.9640523 43.8992594, 25.9640507 43.8992077)",,,
23183546,False,tertiary,RO:urban,,False,38.439,Strada Vlad Țepeș,"LINESTRING (25.9717118 43.8965893, 25.9720363 43.8968439)",2,,
23183546,False,tertiary,RO:urban,,True,34.306,Strada Vlad Țepeș,"LINESTRING (25.9717118 43.8965893, 25.9714855 43.8963274)",2,,
23184261,False,tertiary,RO:urban,,False,33.792,Strada Petre Ghelmez,"LINESTRING (25.9717118 43.8965893, 25.9713203 43.8964763)",2,,
23493251,False,tertiary,RO:urban,,False,8.774,Bulevardul CFR,"LINESTRING (25.963628 43.894539, 25.9635236 43.8945152)",2,,
23493251,False,tertiary,RO:urban,,True,206.42,Bulevardul CFR,"LINESTRING (25.963628 43.894539, 25.965714 43.8950202, 25.9658009 43.8950411, 25.9660813 43.8951053)",2,,
26388903,False,primary,50,,True,37.827,Strada Gării,"LINESTRING (25.9601667 43.8942216, 25.9604867 43.8939715)",2,DN5B,
23491383,False,residential,RO:urban,,False,69.87,Strada Mărășești,"LINESTRING (25.959748 43.8983335, 25.9597847 43.8977057)",2,,
23491383,False,residential,RO:urban,,False,72.944,Strada Mărășești,"LINESTRING (25.9597847 43.8977057, 25.959835 43.8970507)",2,,
23491383,False,residential,RO:urban,,True,69.87,Strada Mărășești,"LINESTRING (25.9597847 43.8977057, 25.959748 43.8983335)",2,,
23491383,False,residential,RO:urban,,False,67.58,Strada Mărășești,"LINESTRING (25.959835 43.8970507, 25.9598468 43.896443)",2,,
23491383,False,residential,RO:urban,,True,72.944,Strada Mărășești,"LINESTRING (25.959835 43.8970507, 25.9597847 43.8977057)",2,,
23568052,False,residential,RO:urban,,True,66.12100000000001,Strada Nicolae Bălănescu,"LINESTRING (25.9698477 43.8914896, 25.9703197 43.891716, 25.9705457 43.8918059)",,,
